dataset_name,seed,subset_type,file_name,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features
Twonorm,31807,instances,Data/Datasets/Input/Subsets/Twonorm/31807_20251130_170309.csv,20,1.0,3785,2,189.25,0.1,1892.5,0.9984160506863781,1.0,0.08965288712136749,0.07158242183661234,0.12481478687174086,1.0937945476293218,-0.6134274708229412
Twonorm,12644,instances,Data/Datasets/Input/Subsets/Twonorm/12644_20251130_170309.csv,20,1.0,4882,2,244.1,0.1,2441.0,0.9983626688497749,1.0,0.09112344104958402,0.07268668670755019,0.10374623482875367,1.095404214759081,-0.6196660063974533
Twonorm,17629,instances,Data/Datasets/Input/Subsets/Twonorm/17629_20251130_170309.csv,20,1.0,6156,2,307.8,0.1,3078.0,0.9987012987012988,1.0,0.09133795411259037,0.07486167729306925,0.10965329592696005,1.0956392184772015,-0.6205591770736948
Twonorm,68196,instances,Data/Datasets/Input/Subsets/Twonorm/68196_20251130_170310.csv,20,1.0,6660,2,333.0,0.1,3330.0,0.9981998199819982,1.0,0.08969159713223177,0.07373431133239183,0.11004045162394882,1.0938368892476606,-0.6135943628438394
Vowel,87891,classes,Data/Datasets/Input/Subsets/Vowel/87891_20251130_170313.csv,12,1.0,270,3,22.5,0.25,90.0,1.0,0.08333333333333333,0.24581071075896643,0.0,0.7827538817190942,1.278657514522411,-0.6275547807782567
Vowel,92687,classes,Data/Datasets/Input/Subsets/Vowel/92687_20251130_170313.csv,12,1.0,180,2,15.0,0.16666666666666666,90.0,1.0,0.08333333333333333,0.1626466358712273,0.0,0.44818071918552893,1.1766208406214804,-0.6448603763781846
Vowel,79242,classes,Data/Datasets/Input/Subsets/Vowel/79242_20251130_170313.csv,12,1.0,360,4,30.0,0.3333333333333333,90.0,1.0,0.3333333333333333,0.2679070529920697,0.0,0.7326381346792576,1.307225631656952,-0.5687887690782674
Vowel,76803,classes,Data/Datasets/Input/Subsets/Vowel/76803_20251130_170313.csv,12,1.0,900,10,75.0,0.8333333333333334,90.0,1.0,0.3333333333333333,0.28111095168632544,0.0,0.793343622056577,1.3246005624485704,-0.317415099156483
Vowel,65872,classes,Data/Datasets/Input/Subsets/Vowel/65872_20251130_170313.csv,12,1.0,270,3,22.5,0.25,90.0,1.0,0.16666666666666666,0.21593955838948906,0.0,0.5860254175794166,1.2410273670410206,-0.5760340312887661
Vowel,69116,features,Data/Datasets/Input/Subsets/Vowel/69116_20251130_170313.csv,11,1.0,990,11,90.0,1.0,90.0,1.0,0.36363636363636365,0.2793356465961974,0.0,0.7795858430879679,1.322251078470176,-0.21961095190822696
Vowel,54266,features,Data/Datasets/Input/Subsets/Vowel/54266_20251130_170313.csv,10,1.0,990,11,99.0,1.1,90.0,1.0,0.3,0.27622645085531483,0.0,0.780718460303016,1.3181463255954504,-0.13190961062075532
Vowel,12646,features,Data/Datasets/Input/Subsets/Vowel/12646_20251130_170313.csv,6,1.0,990,11,165.0,1.8333333333333333,90.0,1.0,0.5,0.2582202581042572,0.0,0.7187399597703275,1.2946239386375384,0.5477066558104912
Vowel,68781,features,Data/Datasets/Input/Subsets/Vowel/68781_20251130_170313.csv,6,1.0,990,11,165.0,1.8333333333333333,90.0,1.0,0.5,0.2984851093764826,0.0,0.7191542744676003,1.3478154672346665,0.3389251241641666
Vowel,65097,features,Data/Datasets/Input/Subsets/Vowel/65097_20251130_170313.csv,10,1.0,990,11,99.0,1.1,90.0,1.0,0.5,0.32320569202106497,0.0,0.7790281178770022,1.3815494953894096,-0.25809002378519763
Vowel,42048,instances,Data/Datasets/Input/Subsets/Vowel/42048_20251130_170313.csv,12,1.0,268,11,22.333333333333332,0.9166666666666666,24.363636363636363,0.96,0.16666666666666666,0.301516023343891,0.0,0.8220156726851289,1.3519067770317545,-0.33732071791071383
Vowel,35997,instances,Data/Datasets/Input/Subsets/Vowel/35997_20251130_170313.csv,12,1.0,368,11,30.666666666666668,0.9166666666666666,33.45454545454545,0.9705882352941176,0.16666666666666666,0.2670423463280892,0.0,0.7615580435393183,1.3060957535189124,-0.2517464493763939
Vowel,48171,instances,Data/Datasets/Input/Subsets/Vowel/48171_20251130_170313.csv,12,1.0,616,11,51.333333333333336,0.9166666666666666,56.0,1.0,0.4166666666666667,0.2813292852669947,0.0,0.7841692256720991,1.324889798806182,-0.2897127439936161
Vowel,10678,instances,Data/Datasets/Input/Subsets/Vowel/10678_20251130_170313.csv,12,1.0,641,11,53.416666666666664,0.9166666666666666,58.27272727272727,0.9830508474576272,0.4166666666666667,0.2821992220906317,0.0,0.7430465673058197,1.3260428707065584,-0.29191095187450383
Vowel,48256,instances,Data/Datasets/Input/Subsets/Vowel/48256_20251130_170313.csv,12,1.0,848,11,70.66666666666667,0.9166666666666666,77.0909090909091,0.9871794871794872,0.4166666666666667,0.283119873955644,0.0,0.7723115852270848,1.3272642566979356,-0.29420698770589243
Waveform_21,61370,features,Data/Datasets/Input/Subsets/Waveform_21/61370_20251130_170320.csv,17,1.0,5000,3,294.11764705882354,0.17647058823529413,1666.6666666666667,0.9711084905660378,1.0,0.15749363112719483,0.0,0.26328203493788105,1.1705733027254788,-0.5897006649237257
Waveform_21,23884,features,Data/Datasets/Input/Subsets/Waveform_21/23884_20251130_170320.csv,14,1.0,5000,3,357.14285714285717,0.21428571428571427,1666.6666666666667,0.9711084905660378,1.0,0.14446607407964399,0.005705825735907943,0.26802489866167467,1.1554224955272572,-0.45685120032877896
Waveform_21,54031,features,Data/Datasets/Input/Subsets/Waveform_21/54031_20251130_170320.csv,20,1.0,5000,3,250.0,0.15,1666.6666666666667,0.9711084905660378,1.0,0.16001205122135756,0.0030291295736120105,0.27410005553375605,1.173525013316298,-0.6567345903545962
Waveform_21,89145,features,Data/Datasets/Input/Subsets/Waveform_21/89145_20251130_170320.csv,14,1.0,5000,3,357.14285714285717,0.21428571428571427,1666.6666666666667,0.9711084905660378,1.0,0.13214885641971982,0.0010870684971280298,0.25816267938096216,1.1412781932092535,-0.406225851244951
Waveform_21,35476,features,Data/Datasets/Input/Subsets/Waveform_21/35476_20251130_170320.csv,18,1.0,5000,3,277.77777777777777,0.16666666666666666,1666.6666666666667,0.9711084905660378,1.0,0.16650811844902952,0.0,0.2699074825624599,1.1811731251252602,-0.6334739789778916
Waveform_21,21302,features,Data/Datasets/Input/Subsets/Waveform_21/21302_20251130_170320.csv,14,1.0,5000,3,357.14285714285717,0.21428571428571427,1666.6666666666667,0.9711084905660378,1.0,0.16107272572826833,0.005705825735907943,0.26802489866167467,1.1747704017402627,-0.5128500224057398
Waveform_21,97467,features,Data/Datasets/Input/Subsets/Waveform_21/97467_20251130_170320.csv,12,1.0,5000,3,416.6666666666667,0.25,1666.6666666666667,0.9711084905660378,1.0,0.15882221382383027,0.0011528001591898374,0.26627519830175483,1.1721295397264853,-0.42360495436712386
Waveform_21,99612,instances,Data/Datasets/Input/Subsets/Waveform_21/99612_20251130_170320.csv,21,1.0,579,3,27.571428571428573,0.14285714285714285,193.0,0.9744897959183674,0.5714285714285714,0.1677029923145078,0.0,0.294777168735473,1.1825853215533613,-0.6880682105351809
Waveform_21,79067,instances,Data/Datasets/Input/Subsets/Waveform_21/79067_20251130_170320.csv,21,1.0,1157,3,55.095238095238095,0.14285714285714285,385.6666666666667,0.9694656488549618,0.6666666666666666,0.16479810298538192,0.0,0.2895494777744301,1.1791550267974937,-0.6825784315537675
Waveform_21,11794,instances,Data/Datasets/Input/Subsets/Waveform_21/11794_20251130_170320.csv,21,1.0,1427,3,67.95238095238095,0.14285714285714285,475.6666666666667,0.9710743801652892,0.7142857142857143,0.15785970083263587,0.0,0.2574312334260831,1.1710018925917014,-0.6686230365745248
Waveform_21,42583,instances,Data/Datasets/Input/Subsets/Waveform_21/42583_20251130_170320.csv,21,1.0,2142,3,102.0,0.14285714285714285,714.0,0.9724517906336089,0.8571428571428571,0.16451912690466142,0.0,0.26827330813018824,1.1788261166307237,-0.6820345884066906
Waveform_21,96021,instances,Data/Datasets/Input/Subsets/Waveform_21/96021_20251130_170320.csv,21,1.0,2981,3,141.95238095238096,0.14285714285714285,993.6666666666666,0.9713155291790306,0.8571428571428571,0.16547826541176255,0.0,0.28780113051785294,1.1799573165543433,-0.6838792530380396
Waveform_21,85300,instances,Data/Datasets/Input/Subsets/Waveform_21/85300_20251130_170321.csv,21,1.0,3352,3,159.61904761904762,0.14285714285714285,1117.3333333333333,0.9709762532981531,0.9523809523809523,0.1611798112400654,0.0,0.2775604864681558,1.1748962093659439,-0.6754492029022616
Waveform_21,93292,instances,Data/Datasets/Input/Subsets/Waveform_21/93292_20251130_170321.csv,21,1.0,4096,3,195.04761904761904,0.14285714285714285,1365.3333333333333,0.9712023038156947,1.0,0.16007462826942728,0.004974435967932678,0.2693661296550174,1.173598451345211,-0.673207861037035
Waveform_21,45007,instances,Data/Datasets/Input/Subsets/Waveform_21/45007_20251130_170321.csv,21,1.0,4500,3,214.28571428571428,0.14285714285714285,1500.0,0.9705304518664047,0.9523809523809523,0.16100265132234265,0.0016606088056940749,0.2703563003135161,1.1746880832865036,-0.6750930461187429
Yeast,59570,classes,Data/Datasets/Input/Subsets/Yeast/59570_20251130_170324.csv,8,1.0,473,3,59.125,0.375,157.66666666666666,0.01141552511415525,1.0,0.026840712560788016,0.0,0.06040141744768923,1.027204169009805,0.37012527736448014
Yeast,27394,classes,Data/Datasets/Input/Subsets/Yeast/27394_20251130_170324.csv,8,1.0,656,4,82.0,0.5,164.0,0.01141552511415525,1.0,0.10014099421210074,0.0,0.4848842866872909,1.1053267517640442,0.06204809892457412
Yeast,49701,classes,Data/Datasets/Input/Subsets/Yeast/49701_20251130_170324.csv,8,1.0,686,4,85.75,0.5,171.5,0.07990867579908675,1.0,0.11641715484416754,0.0,0.46888995554596735,1.1234644330257235,0.044016348709388524
Yeast,63867,classes,Data/Datasets/Input/Subsets/Yeast/63867_20251130_170324.csv,8,1.0,1179,8,147.375,1.0,147.375,0.01141552511415525,1.0,0.11699876753971405,0.0014718681821133117,0.3588618625700333,1.1241180442588368,0.5617043449045344
Yeast,30725,classes,Data/Datasets/Input/Subsets/Yeast/30725_20251130_170324.csv,8,1.0,1023,8,127.875,1.0,127.875,0.045662100456621,1.0,0.14849167455854145,0.0,0.4121521524210152,1.1600831395299573,0.32625745342542567
Yeast,65532,features,Data/Datasets/Input/Subsets/Yeast/65532_20251130_170324.csv,6,1.0,1453,10,242.16666666666666,1.6666666666666667,145.3,0.01141552511415525,1.0,0.11076208459187176,0.007125246219851,0.24117209794226424,1.1171290930110118,1.6112800304232981
Yeast,49001,features,Data/Datasets/Input/Subsets/Yeast/49001_20251130_170324.csv,6,1.0,1453,10,242.16666666666666,1.6666666666666667,145.3,0.01141552511415525,1.0,0.16144710721320363,0.028821106022262732,0.3002343023902978,1.1752102963667879,0.7914896377849541
Yeast,62002,features,Data/Datasets/Input/Subsets/Yeast/62002_20251130_170324.csv,7,1.0,1453,10,207.57142857142858,1.4285714285714286,145.3,0.01141552511415525,1.0,0.1320654840599374,0.012615499879531367,0.29184106982932434,1.1411830461194912,0.8771909471270513
Yeast,18877,features,Data/Datasets/Input/Subsets/Yeast/18877_20251130_170324.csv,4,1.0,1453,10,363.25,2.5,145.3,0.01141552511415525,1.0,0.053730229096519255,0.027418091811338918,0.12954180593650833,1.0551999015240465,7.074527816638726
Yeast,75012,features,Data/Datasets/Input/Subsets/Yeast/75012_20251130_170324.csv,5,1.0,1453,10,290.6,2.0,145.3,0.01141552511415525,1.0,0.11453788972572614,0.03503125660261963,0.30171137301858675,1.1213551280972918,2.0302372811170857
Yeast,63355,instances,Data/Datasets/Input/Subsets/Yeast/63355_20251130_170324.csv,8,1.0,326,6,40.75,0.75,54.333333333333336,0.09523809523809523,1.0,0.10990583185517988,0.0,0.352562994341342,1.1161729575730932,0.7265413247718125
Yeast,6041,instances,Data/Datasets/Input/Subsets/Yeast/6041_20251130_170324.csv,8,1.0,381,7,47.625,0.875,54.42857142857143,0.08403361344537816,1.0,0.13299113564956405,0.0,0.3221368544387513,1.1422398730715007,0.5079580266881814
Yeast,97307,instances,Data/Datasets/Input/Subsets/Yeast/97307_20251130_170324.csv,8,1.0,904,9,113.0,1.125,100.44444444444444,0.047619047619047616,1.0,0.12393149948695242,0.00898422928341347,0.29485767814511377,1.1319383299870636,0.7365472943244805
Yeast,59607,instances,Data/Datasets/Input/Subsets/Yeast/59607_20251130_170324.csv,8,1.0,988,9,123.5,1.125,109.77777777777777,0.046822742474916385,1.0,0.13545837269501926,0.0,0.3143290974203148,1.145061529016832,0.5856204221573975
Yeast,89972,instances,Data/Datasets/Input/Subsets/Yeast/89972_20251130_170324.csv,8,1.0,1302,9,162.75,1.125,144.66666666666666,0.04568527918781726,1.0,0.12573962859723548,0.0,0.28810957583286934,1.1339868720887487,0.7083148000110701
