dataset_name,seed,number_of_attributes,percentage_of_numeric_features,number_of_instances,number_of_class,proportion_of_attributes_per_instances,number_of_classes_per_attributes,number_of_instances_per_class,proportion_of_min_to_max_instance_per_class,proportion_of_attributes_with_outliers,minimum_continuous_mutual_information,maximum_continuous_mutual_information,minimum_discrete_mutual_information,maximum_discrete_mutual_information,equivalent_number_of_continuous_attributes,equivalent_number_of_discrete_attributes,noise_signal_ratio_of_continuous_attributes,noise_signal_ratio_of_discrete_attributes,normal_training_loss,normal_testing_loss,batch_normalisation_training_loss,batch_normalisation_testing_loss,dropout_training_loss,dropout_testing_loss,layer_normalisation_training_loss,layer_normalisation_testing_loss,SMOTE_training_loss,SMOTE_testing_loss,prune_training_loss,prune_testing_loss,weight_decay_training_loss,weight_decay_testing_loss,weight_normalisation_training_loss,weight_normalisation_testing_loss,weight_perturbation_training_loss,weight_perturbation_testing_loss,best_training_technique,best_testing_technique
Pendigits,3679729441.0,14.0,1.0,10992.0,10.0,0.0012736535662299,0.7142857142857143,1099.2,0.9222027972027972,0.1428571428571428,0.2519266721517246,0.8480942572118515,0.0,0.0,1.6677370844750634,1.0,-0.5362405171387953,inf,"[1.4639832973480225, 1.5169931650161743, 1.5037628412246704, 1.556923270225525, 1.5560259819030762]","[1.4740227460861206, 1.528958797454834, 1.5099016427993774, 1.56218683719635, 1.5625263452529907]","[1.4991481304168701, 1.4619370698928833, 1.498914361000061, 1.4654955863952637, 1.4655166864395142]","[1.5025129318237305, 1.467300534248352, 1.5029476881027222, 1.4699554443359375, 1.469805359840393]","[1.4689897298812866, 1.52211332321167, 1.4674339294433594, 1.4672939777374268, 1.4686968326568604]","[1.4724177122116089, 1.5344270467758179, 1.4729363918304443, 1.4778392314910889, 1.474910020828247]","[1.4624136686325073, 1.462841272354126, 1.4650360345840454, 1.4630017280578613, 1.4631402492523193]","[1.4713183641433716, 1.4674479961395264, 1.4701266288757324, 1.4695149660110474, 1.4702298641204834]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[2.3026123046875, 2.302607297897339, 2.302628993988037, 2.302610397338867, 2.30263090133667]","[1.558640480041504, 1.5733627080917358, 1.5596356391906738, 1.5314449071884155, 1.5715118646621704]","[1.5676600933074951, 1.578830361366272, 1.5718295574188232, 1.5345509052276611, 1.579668641090393]","[2.3025686740875244, 2.302565336227417, 2.302567958831787, 2.30257248878479, 2.302572250366211]","[2.3025972843170166, 2.302593469619751, 2.3025968074798584, 2.3025894165039062, 2.3025968074798584]","[1.5556267499923706, 1.4622752666473389, 1.5537217855453491, 1.604356288909912, 1.559232473373413]","[1.5663455724716187, 1.4688925743103027, 1.5623083114624023, 1.6056981086730957, 1.564391851425171]","[2.353956699371338, 2.367888927459717, 2.3680310249328613, 2.3650591373443604, 2.376004457473755]","[2.3538286685943604, 2.360650062561035, 2.367016553878784, 2.360650062561035, 2.383387565612793]",SMOTE,layer_normalisation
Pendigits,2595584323.0,14.0,1.0,10992.0,10.0,0.0012736535662299,0.7142857142857143,1099.2,0.9222027972027972,0.2142857142857142,0.2477298203645119,0.8146803288576443,0.0,0.0,1.61389057946189,1.0,-0.5044414812501451,inf,"[1.560983657836914, 1.4646947383880615, 1.563339114189148, 1.466153860092163, 1.563735842704773]","[1.5667561292648315, 1.4746817350387573, 1.5675681829452515, 1.4735686779022217, 1.5671790838241577]","[1.4621471166610718, 1.4624253511428833, 1.4965091943740845, 1.4625849723815918, 1.4623589515686035]","[1.4698065519332886, 1.4685587882995605, 1.5064936876296997, 1.4684380292892456, 1.4689136743545532]","[1.4652913808822632, 1.4704042673110962, 1.4651461839675903, 1.466694951057434, 1.4646093845367432]","[1.4741543531417847, 1.4785622358322144, 1.4712600708007812, 1.472460389137268, 1.4713038206100464]","[1.4643983840942383, 1.4627071619033813, 1.4628554582595825, 1.4629976749420166, 1.4625706672668457]","[1.4685214757919312, 1.4674252271652222, 1.4660143852233887, 1.4677902460098267, 1.4680107831954956]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[2.3026278018951416, 2.3025753498077393, 2.3026700019836426, 2.3025922775268555, 2.3026034832000732]","[1.5048030614852905, 1.5705291032791138, 1.5262084007263184, 1.5714027881622314, 1.4705147743225098]","[1.5147294998168945, 1.5748229026794434, 1.528857707977295, 1.5781272649765015, 1.4805241823196411]","[2.3025734424591064, 2.3025717735290527, 2.3025729656219482, 2.3025660514831543, 2.3025715351104736]","[2.3025808334350586, 2.302588939666748, 2.3025929927825928, 2.3025918006896973, 2.302584648132324]","[1.464365839958191, 1.562390923500061, 1.4625619649887085, 1.4662903547286987, 1.5200190544128418]","[1.470954179763794, 1.5697557926177979, 1.4703515768051147, 1.4724546670913696, 1.5234825611114502]","[2.3566577434539795, 2.3683152198791504, 2.3631975650787354, 2.377568006515503, 2.3373405933380127]","[2.3579213619232178, 2.364288091659546, 2.3683807849884033, 2.3829329013824463, 2.336548089981079]",SMOTE,layer_normalisation
Pendigits,3876811206.0,14.0,1.0,10992.0,10.0,0.0012736535662299,0.7142857142857143,1099.2,0.9222027972027972,0.2142857142857142,0.2548021389479826,0.8417577078115945,0.0,0.0,1.6772145949795314,1.0,-0.5413224032344944,inf,"[1.464682698249817, 1.5592705011367798, 1.4652938842773438, 1.5592436790466309, 1.464687705039978]","[1.4734416007995605, 1.5706286430358887, 1.4740076065063477, 1.573413372039795, 1.4747366905212402]","[1.4641971588134766, 1.462783932685852, 1.46246337890625, 1.4640480279922485, 1.462145447731018]","[1.4704782962799072, 1.4715160131454468, 1.4701931476593018, 1.4715160131454468, 1.4696359634399414]","[1.5645331144332886, 1.5010226964950562, 1.5676337480545044, 1.4671940803527832, 1.4644817113876343]","[1.5628676414489746, 1.5136109590530396, 1.5639541149139404, 1.4762071371078491, 1.4719963073730469]","[1.4624333381652832, 1.462859869003296, 1.4624289274215698, 1.4628570079803467, 1.4643317461013794]","[1.471010684967041, 1.4699187278747559, 1.46825110912323, 1.469897747039795, 1.4718983173370361]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[2.302615165710449, 2.3026561737060547, 2.302560329437256, 2.302502393722534, 2.30267333984375]","[1.5708191394805908, 1.5060477256774902, 1.5715073347091675, 1.566048502922058, 1.6036232709884644]","[1.592447280883789, 1.518860936164856, 1.585195541381836, 1.5816489458084106, 1.6077191829681396]","[2.3025708198547363, 2.30257248878479, 2.3025741577148438, 2.3025691509246826, 2.3025708198547363]","[2.3025875091552734, 2.302593469619751, 2.302588701248169, 2.3025882244110107, 2.3025963306427]","[1.464099407196045, 1.4986581802368164, 1.5530261993408203, 1.5007416009902954, 1.462975263595581]","[1.471843957901001, 1.5111967325210571, 1.5705591440200806, 1.5140306949615479, 1.472216248512268]","[2.356231212615967, 2.351966381072998, 2.3667516708374023, 2.2885844707489014, 2.369892120361328]","[2.3620142936706543, 2.357466697692871, 2.3565571308135986, 2.2992584705352783, 2.3565571308135986]",SMOTE,layer_normalisation
Pima Indians Diabetes,1249238644.0,8.0,1.0,116.0,2.0,0.0689655172413793,0.25,58.0,0.5064935064935064,0.875,0.0,0.1898493375929355,0.0,0.0,1.0565583976557322,1.0,1.0928655189684056,inf,"[0.381868451833725, 0.3818795084953308, 0.3403957486152649, 0.3674663305282593, 0.3809472620487213]","[0.4805523753166199, 0.490034818649292, 0.48815613985061646, 0.48426395654678345, 0.4780857264995575]","[0.3681340217590332, 0.3681832551956177, 0.34036311507225037, 0.3268597722053528, 0.3809119164943695]","[0.4892616868019104, 0.49679481983184814, 0.5226454138755798, 0.527580201625824, 0.49278900027275085]","[0.38194188475608826, 0.3823792040348053, 0.3407081067562103, 0.3928527534008026, 0.38118237257003784]","[0.47773370146751404, 0.4783439040184021, 0.5616536140441895, 0.4231073260307312, 0.49071651697158813]","[0.642027735710144, 0.64202880859375, 0.6240724325180054, 0.651099443435669, 0.6916393041610718]","[0.6465939283370972, 0.6465950012207031, 0.6465949416160583, 0.6465949416160583, 0.6465944051742554]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.6334328651428223, 0.6334232091903687, 0.6200587749481201, 0.6396784782409668, 0.44016870856285095]","[0.6365351676940918, 0.6365314722061157, 0.6367846727371216, 0.6367731094360352, 0.44563958048820496]","[0.6574026942253113, 0.6574025750160217, 0.6499069929122925, 0.6609525680541992, 0.6747410297393799]","[0.6592305302619934, 0.6592304706573486, 0.6596887111663818, 0.6592301726341248, 0.6613919734954834]","[0.35449737310409546, 0.3681698441505432, 0.3404136896133423, 0.3674619495868683, 0.3809369206428528]","[0.4405153691768646, 0.5194004774093628, 0.49808692932128906, 0.49686989188194275, 0.48261556029319763]","[0.6420288681983948, 0.6420288681983948, 0.6240725517272949, 0.6510996222496033, 0.9348833560943604]","[0.6465951204299927, 0.6465951204299927, 0.6465951204299927, 0.6465951204299927, 0.9799284338951111]",batch_normalisation,normal
Pima Indians Diabetes,2822810292.0,8.0,1.0,102.0,2.0,0.0784313725490196,0.25,51.0,0.4571428571428571,0.875,0.0,0.2036052629890079,0.0,0.0,1.060836930271499,1.0,0.8994565963706479,inf,"[0.3446022570133209, 0.359518438577652, 0.3287597596645355, 0.3595266342163086, 0.3749205470085144]","[0.5202006697654724, 0.459255576133728, 0.5269414186477661, 0.5026603937149048, 0.42010653018951416]","[0.344584584236145, 0.3440922200679779, 0.34409376978874207, 0.34410360455513, 0.3287248909473419]","[0.6230222582817078, 0.548875093460083, 0.4491979479789734, 0.5414109826087952, 0.5512523651123047]","[0.3759709894657135, 0.36057206988334656, 0.32947030663490295, 0.38203194737434387, 0.3655373156070709]","[0.5037354826927185, 0.5812550783157349, 0.5597852468490601, 0.5023488402366638, 0.4631248712539673]","[0.6725265979766846, 0.6209540963172913, 0.6055694818496704, 0.667106032371521, 0.6055694818496704]","[0.5989300012588501, 0.5989760756492615, 0.5989760756492615, 0.5989755392074585, 0.5989760756492615]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.6531022191047668, 0.6175458431243896, 0.6048721075057983, 0.39041975140571594, 0.604794442653656]","[0.6119933724403381, 0.6008934378623962, 0.5995688438415527, 0.418731689453125, 0.5994597673416138]","[0.6687124371528625, 0.6485440135002136, 0.6415664553642273, 0.6668123602867126, 0.6415664553642273]","[0.6438294649124146, 0.6388736367225647, 0.6384860277175903, 0.6430003046989441, 0.6384860873222351]","[0.36023613810539246, 0.3595258891582489, 0.3595513701438904, 0.3749025762081146, 0.3595343232154846]","[0.5320605635643005, 0.49996650218963623, 0.5384694933891296, 0.4983671307563782, 0.49931296706199646]","[0.6726367473602295, 0.6209540963172913, 1.0209541320800781, 0.6671079397201538, 0.6055694818496704]","[0.5989760756492615, 0.5989760756492615, 1.0275474786758423, 0.5989760756492615, 0.5989760756492615]",batch_normalisation,normal
Pima Indians Diabetes,947821141.0,8.0,1.0,104.0,2.0,0.0769230769230769,0.25,52.0,0.5072463768115942,0.875,0.0,0.2331630670741122,0.0,0.0,1.0689633591902248,1.0,0.7271640647861308,inf,"[0.32851365208625793, 0.3285301923751831, 0.3285200595855713, 0.3432120680809021, 0.3432062566280365]","[0.5594005584716797, 0.6037070155143738, 0.6580560803413391, 0.704678475856781, 0.6210019588470459]","[0.3436281085014343, 0.34362685680389404, 0.328474223613739, 0.3431759178638458, 0.3581041991710663]","[0.623230516910553, 0.644849419593811, 0.5998606085777283, 0.6660565733909607, 0.5539252758026123]","[0.3522346019744873, 0.34397146105766296, 0.3285961151123047, 0.3887968361377716, 0.35819098353385925]","[0.6409497857093811, 0.642654538154602, 0.6465606093406677, 0.7411715984344482, 0.41084375977516174]","[0.6465951204299927, 0.6465951204299927, 0.6465950012207031, 0.6565452814102173, 0.6565452814102173]","[0.6465951204299927, 0.6465951204299927, 0.6465950012207031, 0.6465950012207031, 0.6465951204299927]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.34648796916007996, 0.6366314888000488, 0.6357715725898743, 0.38315221667289734, 0.6432584524154663]","[0.5284650325775146, 0.6366309523582458, 0.6360008716583252, 0.7040586471557617, 0.6370501518249512]","[0.6592099666595459, 0.6592100262641907, 0.6592100262641907, 0.6630048155784607, 0.6630048155784607]","[0.6592099666595459, 0.6592099666595459, 0.6592100262641907, 0.6593097448348999, 0.6593097448348999]","[0.3587913513183594, 0.34367626905441284, 0.32851776480674744, 0.3730599582195282, 0.35812872648239136]","[0.5273579955101013, 0.6382421255111694, 0.6455163955688477, 0.7001882791519165, 0.5387327671051025]","[0.9496254324913025, 0.6465951204299927, 0.6162921190261841, 0.5520676970481873, 0.9699782133102417]","[0.9799284338951111, 0.6465951204299927, 0.5037379860877991, 0.5989760756492615, 0.9799284338951111]",normal,weight_normalisation
Pima Indians Diabetes,3408257863.0,8.0,1.0,123.0,2.0,0.065040650406504,0.25,61.5,0.5375,0.875,0.0,0.2183990271987737,0.0,0.0,1.06087214814572,1.0,0.975129336681174,inf,"[0.32618147134780884, 0.33904770016670227, 0.36464837193489075, 0.3386712074279785, 0.3513333797454834]","[0.4663650095462799, 0.5131692290306091, 0.4724975526332855, 0.39311397075653076, 0.47318214178085327]","[0.3389793336391449, 0.33896902203559875, 0.3646051287651062, 0.32598260045051575, 0.3513057231903076]","[0.45313146710395813, 0.44190314412117004, 0.5135226249694824, 0.42787015438079834, 0.5545118451118469]","[0.3391808867454529, 0.3431834876537323, 0.33902832865715027, 0.35022881627082825, 0.3517172336578369]","[0.4128986895084381, 0.5123453736305237, 0.46289709210395813, 0.39439284801483154, 0.4730190634727478]","[0.6594152450561523, 0.6209540963172913, 0.6850560307502747, 0.6803504228591919, 0.7056666612625122]","[0.633261501789093, 0.6332617402076721, 0.6332613825798035, 0.6332617998123169, 0.6332616209983826]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.6451169848442078, 0.6175647377967834, 0.6599307060241699, 0.36103156208992004, 0.5089259147644043]","[0.6291942596435547, 0.6268700361251831, 0.6335468888282776, 0.42495694756507874, 0.46972304582595825]","[0.6640622615814209, 0.6485441327095032, 0.6727418899536133, 0.6712543368339539, 0.6786760687828064]","[0.6545034646987915, 0.6539595127105713, 0.6566375494003296, 0.6561291813850403, 0.659518301486969]","[0.3518361449241638, 0.326198548078537, 0.36463525891304016, 0.3386596441268921, 0.3513392210006714]","[0.4342120289802551, 0.5128297209739685, 0.4724894165992737, 0.39276421070098877, 0.4682350158691406]","[0.659415602684021, 1.0055694580078125, 0.5824925303459167, 0.6168349385261536, 0.9208567142486572]","[0.6332617402076721, 0.9932616949081421, 0.4332617521286011, 0.5132619142532349, 0.9932616949081421]",batch_normalisation,dropout
Pima Indians Diabetes,3988331307.0,8.0,1.0,119.0,2.0,0.0672268907563025,0.25,59.5,0.5256410256410257,0.875,0.0,0.2003968481071787,0.0,0.0,1.071009338079144,1.0,0.6929201409948401,inf,"[0.3528425991535187, 0.35286402702331543, 0.36953991651535034, 0.3133728504180908, 0.339680939912796]","[0.6154170036315918, 0.5861139297485352, 0.6086583137512207, 0.5395379066467285, 0.5909380912780762]","[0.3396438658237457, 0.3528035879135132, 0.33967846632003784, 0.31332850456237793, 0.33964282274246216]","[0.5356098413467407, 0.5814347267150879, 0.5279883146286011, 0.5687193274497986, 0.5282543301582336]","[0.35305947065353394, 0.3419317901134491, 0.35281193256378174, 0.32656726241111755, 0.3587804138660431]","[0.6682981252670288, 0.6337042450904846, 0.6049370765686035, 0.5743943452835083, 0.6523445844650269]","[0.6290512084960938, 0.6027354001998901, 0.6816827058792114, 0.6290509700775146, 0.6553670167922974]","[0.7299284338951111, 0.7299284338951111, 0.7299282550811768, 0.7299280166625977, 0.7299284338951111]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.6238463521003723, 0.6024127006530762, 0.6581453084945679, 0.3538037836551666, 0.642501711845398]","[0.6976062059402466, 0.705948531627655, 0.6832205057144165, 0.5821696519851685, 0.6892776489257812]","[0.6520460247993469, 0.6402362585067749, 0.6716803908348083, 0.6520462036132812, 0.6625658869743347]","[0.6949271559715271, 0.7002748847007751, 0.6870374083518982, 0.6949275135993958, 0.6904334425926208]","[0.3396969735622406, 0.35285699367523193, 0.35283130407333374, 0.3396623134613037, 0.3396730422973633]","[0.6186890602111816, 0.6154210567474365, 0.583932638168335, 0.569214940071106, 0.5906022787094116]","[0.6290512084960938, 1.0237880945205688, 0.6816827654838562, 0.6290512084960938, 0.6553670167922974]","[0.7299284338951111, 0.8965951204299927, 0.7299284338951111, 0.7299284338951111, 0.7299284338951111]",batch_normalisation,batch_normalisation
Pima Indians Diabetes,2770550570.0,8.0,1.0,116.0,2.0,0.0689655172413793,0.25,58.0,0.4683544303797468,0.875,0.0,0.1009581531107306,0.0,0.0,1.0299255670746588,1.0,2.8290907915585106,inf,"[0.3407994210720062, 0.3681847155094147, 0.3269255757331848, 0.35391560196876526, 0.3404144048690796]","[0.686907947063446, 0.5778713226318359, 0.6409874558448792, 0.6208925247192383, 0.5729619264602661]","[0.3407360315322876, 0.3681328594684601, 0.34036874771118164, 0.36738672852516174, 0.34036076068878174]","[0.6485680341720581, 0.6943877935409546, 0.6455750465393066, 0.6048880815505981, 0.6538597345352173]","[0.37070026993751526, 0.38373565673828125, 0.3425906002521515, 0.39232102036476135, 0.36104390025138855]","[0.6878829002380371, 0.6206808090209961, 0.6150311827659607, 0.6055558919906616, 0.6465252637863159]","[0.6146065592765808, 0.6146315336227417, 0.6105590462684631, 0.6510985493659973, 0.5970454812049866]","[0.6882243156433105, 0.6882616877555847, 0.6882617473602295, 0.6882607340812683, 0.6882616877555847]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.6123990416526794, 0.6124066114425659, 0.6090861558914185, 0.6396945118904114, 0.5973087549209595]","[0.6699080467224121, 0.6698724031448364, 0.670421302318573, 0.663573145866394, 0.6736258268356323]","[0.6457269191741943, 0.64572674036026, 0.6438748836517334, 0.660952627658844, 0.6375250816345215]","[0.678960382938385, 0.6789600849151611, 0.6795043349266052, 0.675162136554718, 0.6814544200897217]","[0.36828845739364624, 0.36821654438972473, 0.34042462706565857, 0.36742687225341797, 0.34042373299598694]","[0.6735855340957642, 0.6313421726226807, 0.6737037897109985, 0.6050289869308472, 0.5649973750114441]","[0.7927138209342957, 0.6146315932273865, 0.6105590462684631, 0.6105590462684631, 0.5970455408096313]","[0.7715951204299927, 0.6882617473602295, 0.6882617473602295, 0.4799284338951111, 0.6882617473602295]",normal,normal
Pima Indians Diabetes,1207293574.0,8.0,1.0,105.0,2.0,0.0761904761904762,0.25,52.5,0.4583333333333333,0.875,0.0,0.2163360894549004,0.0,0.0,1.0657020695273056,1.0,0.7641150666367096,inf,"[0.3730587065219879, 0.37307190895080566, 0.34323108196258545, 0.34327006340026855, 0.38689178228378296]","[0.4759445786476135, 0.5069081783294678, 0.42666345834732056, 0.48036348819732666, 0.45365628600120544]","[0.34318843483924866, 0.3581032156944275, 0.3431878387928009, 0.3581251800060272, 0.3721565902233124]","[0.5532046556472778, 0.4901386499404907, 0.4805281460285187, 0.47551020979881287, 0.5142399668693542]","[0.3730372488498688, 0.3898427486419678, 0.3593458831310272, 0.3440103530883789, 0.437825471162796]","[0.4539901614189148, 0.47035571932792664, 0.4090058505535126, 0.554862380027771, 0.45710915327072144]","[0.6714707016944885, 0.6266945004463196, 0.6565452218055725, 0.5968438386917114, 0.6220850348472595]","[0.5989760756492615, 0.5989760160446167, 0.5989760160446167, 0.5989760756492615, 0.5989759564399719]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.40637311339378357, 0.6220440864562988, 0.6432604193687439, 0.5970873236656189, 0.6184351444244385]","[0.48627781867980957, 0.6015724539756775, 0.6073664426803589, 0.5988773107528687, 0.6009955406188965]","[0.6683171391487122, 0.6510393619537354, 0.6630048155784607, 0.6374280452728271, 0.6490406394004822]","[0.6436482667922974, 0.6391351222991943, 0.6416261792182922, 0.6384556293487549, 0.6389201879501343]","[0.37303856015205383, 0.35813620686531067, 0.31338050961494446, 0.34324899315834045, 0.3721858263015747]","[0.4657275378704071, 0.3847584128379822, 0.44789770245552063, 0.4452204704284668, 0.4053913950920105]","[0.6714707016944885, 0.9998289346694946, 0.9699782133102417, 1.0595303773880005, 0.6220852732658386]","[0.5989760756492615, 1.0275474786758423, 1.0275474786758423, 1.0751665830612183, 0.5989760756492615]",weight_normalisation,weight_normalisation
Pima Indians Diabetes,2398394623.0,8.0,1.0,104.0,2.0,0.0769230769230769,0.25,52.0,0.4857142857142857,0.875,0.0,0.2362693016278196,0.0,0.0,1.0648788174423407,1.0,0.8130312674207638,inf,"[0.34366631507873535, 0.3436560332775116, 0.32850897312164307, 0.32828858494758606, 0.3133692145347595]","[0.46302565932273865, 0.5826860070228577, 0.5028220415115356, 0.5483747720718384, 0.49887576699256897]","[0.3436315357685089, 0.3284810483455658, 0.32848355174064636, 0.32825782895088196, 0.32825982570648193]","[0.5387539863586426, 0.514038622379303, 0.5948804616928101, 0.551261305809021, 0.5229178667068481]","[0.3307124674320221, 0.34369590878486633, 0.3771968185901642, 0.3433470129966736, 0.326633483171463]","[0.45885300636291504, 0.5062348246574402, 0.5490595698356628, 0.50432950258255, 0.4628669321537018]","[0.6314350366592407, 0.6617465615272522, 0.8890193700790405, 0.5520688891410828, 0.7013060450553894]","[0.5037397742271423, 0.5037379860877991, 1.1227855682373047, 0.4561244547367096, 0.5037409663200378]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.6256834268569946, 0.6465544700622559, 0.3444064259529114, 0.37695208191871643, 0.35549718141555786]","[0.5337142944335938, 0.5510262250900269, 0.5280969738960266, 0.5084499716758728, 0.49349939823150635]","[0.6530575752258301, 0.6649085283279419, 0.6859137415885925, 0.657238781452179, 0.6775048971176147]","[0.5993450880050659, 0.6079187989234924, 0.6416338086128235, 0.6019337177276611, 0.6232627630233765]","[0.3285207152366638, 0.3436412215232849, 0.3436491787433624, 0.32828086614608765, 0.31334561109542847]","[0.507212221622467, 0.50376957654953, 0.5002208352088928, 0.5041558146476746, 0.5014694929122925]","[0.6314436197280884, 0.9041709303855896, 0.5405345559120178, 0.9998289346694946, 0.686396062374115]","[0.5037379860877991, 0.7894522547721863, 0.5989760756492615, 1.1227855682373047, 0.5037379860877991]",batch_normalisation,dropout
Pima Indians Diabetes,1790613112.0,8.0,1.0,112.0,2.0,0.0714285714285714,0.25,56.0,0.4736842105263157,0.875,0.0086374689468078,0.2349494862149717,0.0,0.0,1.0732781078663798,1.0,0.6013128182654139,inf,"[0.35562559962272644, 0.3274616003036499, 0.34156063199043274, 0.3549824655056, 0.35513952374458313]","[0.4478908181190491, 0.44477999210357666, 0.4767642617225647, 0.5210925340652466, 0.56528240442276]","[0.3415106534957886, 0.32740893959999084, 0.3415182828903198, 0.3415446877479553, 0.3688355088233948]","[0.4301859140396118, 0.5045626163482666, 0.44782766699790955, 0.44860583543777466, 0.5138458609580994]","[0.32803866267204285, 0.327602744102478, 0.3425092101097107, 0.36289170384407043, 0.36904874444007874]","[0.44483765959739685, 0.44394826889038086, 0.41308149695396423, 0.5342393517494202, 0.4638356864452362]","[0.6090362668037415, 0.609036386013031, 0.623120903968811, 0.6512899398803711, 0.6465950012207031]","[0.6610878109931946, 0.6610878109931946, 0.6610878109931946, 0.6610878109931946, 0.6610877513885498]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.607770562171936, 0.6078412532806396, 0.6192926168441772, 0.6398101449012756, 0.6366239190101624]","[0.6492330431938171, 0.6490656137466431, 0.647675633430481, 0.6461159586906433, 0.6462149024009705]","[0.6431751251220703, 0.6431748867034912, 0.6494929790496826, 0.6610252261161804, 0.6592099666595459]","[0.6671808958053589, 0.6671807169914246, 0.6660484671592712, 0.6647679805755615, 0.6648815870285034]","[0.35561060905456543, 0.3274553120136261, 0.341553270816803, 0.3695206344127655, 0.4105796813964844]","[0.4468924105167389, 0.44993534684181213, 0.5341727137565613, 0.47661781311035156, 0.4810869097709656]","[0.9893180727958679, 0.609036386013031, 0.623120903968811, 0.9752335548400879, 0.6465951204299927]","[0.9219574332237244, 0.6610878109931946, 0.6176095604896545, 0.9654356837272644, 0.6610878109931946]",batch_normalisation,dropout
Pima Indians Diabetes,3232189762.0,8.0,1.0,140.0,2.0,0.0571428571428571,0.25,70.0,0.4141414141414141,0.875,0.0,0.152511807322047,0.0,0.0,1.0408807387168344,1.0,1.7216247046929798,inf,"[0.3808910846710205, 0.33745408058166504, 0.32455381751060486, 0.34678226709365845, 0.5343250036239624]","[0.588083028793335, 0.6024758219718933, 0.7563475370407104, 0.6617839932441711, 0.7374774813652039]","[0.39199644327163696, 0.34708139300346375, 0.32445240020751953, 0.346691757440567, 0.3245435655117035]","[0.6401407122612, 0.677647054195404, 0.7571037411689758, 0.6206046938896179, 0.5849971771240234]","[0.3935142159461975, 0.5483742952346802, 0.3250677287578583, 0.3811681270599365, 0.5356292128562927]","[0.5786332488059998, 0.7390932440757751, 0.7099092602729797, 0.6414244771003723, 0.7401798963546753]","[0.5941606163978577, 0.5492168068885803, 0.5799282789230347, 0.6021506786346436, 0.5354840159416199]","[0.7418331503868103, 0.7418331503868103, 0.7418327927589417, 0.7418331503868103, 0.7418331503868103]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.5947971343994141, 0.5521244406700134, 0.5817533135414124, 0.6018142700195312, 0.5389992594718933]","[0.7190426588058472, 0.7308014631271362, 0.7235647439956665, 0.7164989709854126, 0.7317317128181458]","[0.6361299157142639, 0.6127703785896301, 0.6290562748908997, 0.6399605870246887, 0.6050803065299988]","[0.7079532146453857, 0.719651460647583, 0.7114981412887573, 0.7060337662696838, 0.7236468195915222]","[0.3697264492511749, 0.5492128133773804, 0.32450252771377563, 0.3467550277709961, 0.5346713066101074]","[0.6138968467712402, 0.7418296933174133, 0.7375736832618713, 0.646701455116272, 0.738250195980072]","[1.0436017513275146, 0.5492168068885803, 0.579928457736969, 0.6021506786346436, 1.068817377090454]","[0.8846903443336487, 0.7418331503868103, 0.7418331503868103, 0.7418331503868103, 0.8846903443336487]",batch_normalisation,batch_normalisation
