dataset_name,seed,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,baseline_training_loss,baseline_testing_loss,batch_normalisation_training_loss,batch_normalisation_testing_loss,dropout_training_loss,dropout_testing_loss,layer_normalisation_training_loss,layer_normalisation_testing_loss,SMOTE_training_loss,SMOTE_testing_loss,prune_training_loss,prune_testing_loss,weight_decay_training_loss,weight_decay_testing_loss,weight_normalisation_training_loss,weight_normalisation_testing_loss,weight_perturbation_training_loss,weight_perturbation_testing_loss,best_training_technique,best_testing_technique
Mushroom,60344,12,0.0,8124,9,677.0,0.75,902.6666666666666,0.01020408163265306,0.0,0.1491259530116477,-0.4602901818774321,0.6261895595344247,1.1608191886745527,0.296116022993391,"[1.674217939376831, 1.6752471923828125, 1.666580319404602, 1.6652860641479492, 1.6686382293701172]","[1.6703839302062988, 1.6704614162445068, 1.6692817211151123, 1.6694858074188232, 1.6693487167358398]","[1.601035237312317, 1.6015087366104126, 1.6461511850357056, 1.6681618690490723, 1.6675349473953247]","[1.5984141826629639, 1.5971646308898926, 1.6468509435653687, 1.672874093055725, 1.6717685461044312]","[1.5800520181655884, 1.5678327083587646, 1.5626556873321533, 1.5609748363494873, 1.5638338327407837]","[1.5777145624160767, 1.565539002418518, 1.5653716325759888, 1.5624362230300903, 1.5651012659072876]","[1.942445993423462, 1.9376370906829834, 1.9401376247406006, 1.9328285455703735, 1.935605525970459]","[1.9374901056289673, 1.9374898672103882, 1.9374901056289673, 1.9374897480010986, 1.9374898672103882]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.6447739601135254, 1.6449508666992188, 1.636040449142456, 1.6373180150985718, 1.8677446842193604]","[1.6402374505996704, 1.6402859687805176, 1.6402273178100586, 1.6402562856674194, 1.8661333322525024]","[2.1826765537261963, 2.182389259338379, 2.1823341846466064, 2.181797981262207, 2.1820926666259766]","[2.182251214981079, 2.1822428703308105, 2.18224835395813, 2.182253122329712, 2.182243585586548]","[1.6731709241867065, 1.675201654434204, 1.6666065454483032, 1.66513991355896, 1.9017589092254639]","[1.6693227291107178, 1.670383095741272, 1.6693052053451538, 1.6693389415740967, 1.9030280113220215]","[1.9424455165863037, 1.9377273321151733, 1.940137267112732, 1.9328281879425049, 2.1073355674743652]","[1.937489628791809, 1.9375851154327393, 1.937489628791809, 1.937489628791809, 2.106105089187622]",dropout,dropout
Mushroom,91809,12,0.0,8124,9,677.0,0.75,902.6666666666666,0.01020408163265306,0.0,0.1581264851890002,-0.4602901818774321,0.5760251366044992,1.1713143392540057,0.22234132322319927,"[1.5719640254974365, 1.589119791984558, 1.5617444515228271, 1.5623830556869507, 1.5878151655197144]","[1.5810104608535767, 1.5908626317977905, 1.5674927234649658, 1.5662598609924316, 1.6004242897033691]","[1.590720534324646, 1.5860682725906372, 1.5618737936019897, 1.561790108680725, 1.5927355289459229]","[1.5899080038070679, 1.587007761001587, 1.5672938823699951, 1.5654317140579224, 1.5906661748886108]","[1.6204183101654053, 1.5880262851715088, 1.5903035402297974, 1.5878435373306274, 1.5954145193099976]","[1.620658040046692, 1.587306261062622, 1.5905970335006714, 1.5907461643218994, 1.6004326343536377]","[1.9351367950439453, 1.9362907409667969, 1.9362908601760864, 1.9420621395111084, 1.9388744831085205]","[1.9374901056289673, 1.9374897480010986, 1.9374901056289673, 1.9374909400939941, 1.9374897480010986]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.5953984260559082, 1.9363102912902832, 1.9362903833389282, 1.5854904651641846, 1.5870165824890137]","[1.5971826314926147, 1.9375001192092896, 1.93748939037323, 1.5870099067687988, 1.587545394897461]","[2.1821534633636475, 2.1821577548980713, 2.1820380687713623, 2.1825647354125977, 2.182382822036743]","[2.182248592376709, 2.182244300842285, 2.1822431087493896, 2.1822516918182373, 2.1822423934936523]","[1.56572687625885, 1.5962023735046387, 1.5920034646987915, 1.9420607089996338, 1.5865662097930908]","[1.5758428573608398, 1.598091959953308, 1.603658676147461, 1.937489628791809, 1.5905348062515259]","[2.1111316680908203, 2.1070923805236816, 1.9362903833389282, 2.1022837162017822, 1.987237811088562]","[2.106105089187622, 2.106105089187622, 1.937489628791809, 2.106105089187622, 1.986523151397705]",baseline,batch_normalisation
Mushroom,22860,16,0.0,8124,9,507.75,0.5625,902.6666666666666,0.01020408163265306,0.0,0.16263945492815077,-0.4602901818774321,0.6261895595344247,1.176612391404538,-0.10868243550768436,"[1.6704018115997314, 1.6695475578308105, 1.6656326055526733, 1.675469994544983, 1.6665185689926147]","[1.6692817211151123, 1.6692836284637451, 1.6693626642227173, 1.6692901849746704, 1.6693836450576782]","[1.6760386228561401, 1.6718164682388306, 1.6080597639083862, 1.6018080711364746, 1.5684956312179565]","[1.6734755039215088, 1.6716432571411133, 1.6124327182769775, 1.5972126722335815, 1.5731879472732544]","[1.5687744617462158, 1.5671080350875854, 1.5595489740371704, 1.5696957111358643, 1.56154203414917]","[1.570441722869873, 1.5640239715576172, 1.5642427206039429, 1.565025806427002, 1.5646268129348755]","[1.9409070014953613, 1.9382145404815674, 1.9305204153060913, 1.940522313117981, 1.9384899139404297]","[1.9374898672103882, 1.9374901056289673, 1.9374898672103882, 1.9374897480010986, 1.9374901056289673]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.6706105470657349, 1.6408838033676147, 1.6562107801437378, 1.647302269935608, 1.637125849723816]","[1.6694849729537964, 1.6396476030349731, 1.6602574586868286, 1.6403144598007202, 1.6403311491012573]","[2.1825010776519775, 2.182284116744995, 2.181654930114746, 2.1826114654541016, 2.1822359561920166]","[2.1822450160980225, 2.182243824005127, 2.1822595596313477, 2.1822452545166016, 2.182243824005127]","[1.6707104444503784, 1.6697231531143188, 1.9305200576782227, 1.675471305847168, 1.5601304769515991]","[1.6695622205734253, 1.6694597005844116, 1.93748939037323, 1.669285774230957, 1.5680594444274902]","[1.9409066438674927, 2.1055538654327393, 1.9305200576782227, 2.109208106994629, 2.1023356914520264]","[1.93748939037323, 2.106104850769043, 1.93748939037323, 2.106104850769043, 2.106104850769043]",dropout,dropout
Mushroom,59670,22,0.0,971,9,44.13636363636363,0.4090909090909091,107.88888888888889,0.009478672985781991,0.0,0.21131507057256574,-0.09753324568040475,0.5908502875823913,1.235301500905155,-0.5015700069239234,"[1.6761888265609741, 1.6774917840957642, 1.6646980047225952, 1.9291168451309204, 1.9419993162155151]","[1.6800168752670288, 1.6798335313796997, 1.6888034343719482, 1.9360536336898804, 1.9360536336898804]","[1.6688342094421387, 1.67210853099823, 1.6579062938690186, 1.673089861869812, 1.659812092781067]","[1.66942298412323, 1.665087103843689, 1.6730133295059204, 1.6712878942489624, 1.6700079441070557]","[1.6749558448791504, 1.677777886390686, 1.6634279489517212, 1.679362416267395, 1.6649144887924194]","[1.6796188354492188, 1.6796916723251343, 1.681976079940796, 1.6795296669006348, 1.6799007654190063]","[1.936470627784729, 1.9420032501220703, 1.9387826919555664, 1.9291201829910278, 1.9420030117034912]","[1.9360570907592773, 1.9360575675964355, 1.936057448387146, 1.9360570907592773, 1.9360573291778564]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.6749823093414307, 1.6773406267166138, 1.6629656553268433, 1.6796141862869263, 1.6648797988891602]","[1.6790462732315063, 1.6790869235992432, 1.6799391508102417, 1.6798834800720215, 1.6757304668426514]","[2.182295560836792, 2.182718515396118, 2.18206787109375, 2.1818363666534424, 2.182312488555908]","[2.182076930999756, 2.182082176208496, 2.182080030441284, 2.1821274757385254, 2.182093858718872]","[1.6763052940368652, 1.6769567728042603, 1.6625823974609375, 1.9291168451309204, 1.666165828704834]","[1.6803592443466187, 1.6794177293777466, 1.68473219871521, 1.9360536336898804, 1.6797658205032349]","[2.1106605529785156, 2.107860803604126, 1.9387788772583008, 1.9291168451309204, 1.9419993162155151]","[2.1052844524383545, 2.1052844524383545, 1.9360536336898804, 1.9360536336898804, 1.9360536336898804]",batch_normalisation,batch_normalisation
Mushroom,12478,22,0.0,3282,9,149.1818181818182,0.4090909090909091,364.6666666666667,0.009824561403508772,0.0,0.23358289618469052,-0.273750660166123,0.6248979485127819,1.2631175311752516,-0.548837742028712,"[1.6684178113937378, 1.670310378074646, 1.6690690517425537, 1.9386177062988281, 1.674816370010376]","[1.670299768447876, 1.6718887090682983, 1.6673697233200073, 1.9381612539291382, 1.6699894666671753]","[1.9338557720184326, 1.5967893600463867, 1.6484979391098022, 1.6419912576675415, 1.6520386934280396]","[1.9381612539291382, 1.6000497341156006, 1.6483756303787231, 1.6463595628738403, 1.6479436159133911]","[1.6208395957946777, 1.5908607244491577, 1.592941164970398, 1.5853232145309448, 1.601108193397522]","[1.6230840682983398, 1.5931665897369385, 1.5931416749954224, 1.591858148574829, 1.5929025411605835]","[1.9338572025299072, 1.9319521188735962, 1.9452855587005615, 1.9386188983917236, 1.9386188983917236]","[1.9381624460220337, 1.9381622076034546, 1.9381622076034546, 1.9381622076034546, 1.9381622076034546]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.65745210647583, 1.658694863319397, 1.6570206880569458, 1.6595540046691895, 1.675111174583435]","[1.658779501914978, 1.6594922542572021, 1.6560310125350952, 1.6638795137405396, 1.6702181100845337]","[2.181936502456665, 2.1818225383758545, 2.1828250885009766, 2.1821999549865723, 2.1824424266815186]","[2.182290554046631, 2.1823039054870605, 2.182311773300171, 2.18229079246521, 2.18229079246521]","[1.9338557720184326, 1.6653106212615967, 1.945284366607666, 1.6406134366989136, 1.675316572189331]","[1.9381611347198486, 1.666736125946045, 1.9381612539291382, 1.645258903503418, 1.6704437732696533]","[2.1081416606903076, 1.9319510459899902, 1.945284366607666, 2.100998640060425, 1.9386177062988281]","[2.105588912963867, 1.9381612539291382, 1.9381612539291382, 2.105588912963867, 1.9381612539291382]",dropout,dropout
Mushroom,97852,22,0.0,4806,9,218.45454545454547,0.4090909090909091,534.0,0.010062290368950648,0.0,0.23141950352778418,-0.3355921371359112,0.6290245911449496,1.2603878657172316,-0.5445256807257947,"[1.9404065608978271, 1.9348779916763306, 1.9371545314788818, 1.9345529079437256, 2.1021201610565186]","[1.9374395608901978, 1.9374395608901978, 1.9374395608901978, 1.9374395608901978, 2.1058387756347656]","[1.6437432765960693, 1.9348779916763306, 1.858428955078125, 1.9345529079437256, 1.9418470859527588]","[1.6393436193466187, 1.9374395608901978, 1.8573883771896362, 1.9374395608901978, 1.9374395608901978]","[1.9404065608978271, 1.9348779916763306, 1.9371545314788818, 1.934227705001831, 1.5947308540344238]","[1.9374395608901978, 1.9374395608901978, 1.9374395608901978, 1.9322421550750732, 1.5984007120132446]","[1.940407156944275, 1.9348787069320679, 1.9371548891067505, 1.9345535039901733, 1.9418472051620483]","[1.9374403953552246, 1.9374403953552246, 1.937440276145935, 1.9374403953552246, 1.9374401569366455]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.675945520401001, 1.6429386138916016, 1.6731866598129272, 1.6465259790420532, 1.6410751342773438]","[1.669520616531372, 1.6428422927856445, 1.6779937744140625, 1.648297905921936, 1.6405612230300903]","[2.1826186180114746, 2.1821072101593018, 2.1821300983428955, 2.181997060775757, 2.182551145553589]","[2.1822402477264404, 2.1822900772094727, 2.1822357177734375, 2.1822845935821533, 2.182230234146118]","[1.9404065608978271, 1.9348779916763306, 1.9371545314788818, 1.9345529079437256, 1.6699739694595337]","[1.9374395608901978, 1.9374395608901978, 1.9374395608901978, 1.9374395608901978, 1.6693544387817383]","[2.1095123291015625, 1.9348779916763306, 1.9371545314788818, 1.9345529079437256, 1.9418470859527588]","[2.1058390140533447, 1.9374395608901978, 1.9374395608901978, 1.9374395608901978, 1.9374395608901978]",prune,prune
Mushroom,7859,22,0.0,6046,9,274.8181818181818,0.4090909090909091,671.7777777777778,0.010285714285714285,0.0,0.22229885321381168,-0.40860776389481523,0.6251763986043009,1.248944573195766,-0.5256286158656623,"[1.5567936897277832, 1.9369548559188843, 1.9395396709442139, 1.9361796379089355, 1.56744384765625]","[1.5720323324203491, 1.9380667209625244, 1.9380667209625244, 1.9380667209625244, 1.57626473903656]","[1.6440235376358032, 1.590628743171692, 1.648163080215454, 1.6595635414123535, 1.602707028388977]","[1.6480499505996704, 1.5910236835479736, 1.6456676721572876, 1.6598185300827026, 1.5980770587921143]","[1.561911940574646, 1.5629528760910034, 1.5638325214385986, 1.561150312423706, 1.5717567205429077]","[1.571989893913269, 1.5718039274215698, 1.5666805505752563, 1.5700440406799316, 1.5728321075439453]","[1.9334819316864014, 1.9369553327560425, 1.9395402669906616, 1.9361801147460938, 1.9423835277557373]","[1.9380671977996826, 1.9380671977996826, 1.9380673170089722, 1.9380673170089722, 1.9380673170089722]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.6363862752914429, 1.6427712440490723, 1.6413965225219727, 1.6413789987564087, 1.6506001949310303]","[1.6413687467575073, 1.6467753648757935, 1.6414555311203003, 1.6422739028930664, 1.6458699703216553]","[2.18184494972229, 2.1821396350860596, 2.182468891143799, 2.182126760482788, 2.1827032566070557]","[2.1823172569274902, 2.1823132038116455, 2.1823127269744873, 2.1823134422302246, 2.1823203563690186]","[1.9334815740585327, 1.9369548559188843, 1.5679595470428467, 1.5587058067321777, 1.6197443008422852]","[1.9380667209625244, 1.9380667209625244, 1.5695526599884033, 1.5752513408660889, 1.6158595085144043]","[2.1061806678771973, 1.9369678497314453, 2.107024908065796, 1.936161756515503, 1.9423828125]","[2.106661796569824, 1.9380788803100586, 2.106661796569824, 1.9380637407302856, 1.9380667209625244]",dropout,dropout
Mushroom,66715,22,0.0,7916,9,359.8181818181818,0.4090909090909091,879.5555555555555,0.010180337405468295,0.0,0.21730417807739666,-0.45216455438780634,0.6273472510438298,1.242722053457556,-0.514893894610378,"[1.6186609268188477, 1.5889760255813599, 1.562123417854309, 1.9363017082214355, 1.6705873012542725]","[1.6205083131790161, 1.5913571119308472, 1.5646779537200928, 1.9376075267791748, 1.669475793838501]","[1.599107027053833, 1.5794247388839722, 1.5974470376968384, 1.5622938871383667, 1.7390944957733154]","[1.5975890159606934, 1.5777778625488281, 1.5975548028945923, 1.5700252056121826, 1.7317724227905273]","[1.5649714469909668, 1.5638604164123535, 1.5650255680084229, 1.5629615783691406, 1.5658267736434937]","[1.5639355182647705, 1.5644911527633667, 1.5720329284667969, 1.5629472732543945, 1.5649436712265015]","[1.9352288246154785, 1.9399676322937012, 1.9370912313461304, 1.936301827430725, 1.9396575689315796]","[1.9376078844070435, 1.9376084804534912, 1.9376078844070435, 1.9376078844070435, 1.9376078844070435]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.6720110177993774, 1.61751127243042, 1.6369708776474, 1.6171331405639648, 1.646842122077942]","[1.6713577508926392, 1.6162350177764893, 1.6389719247817993, 1.617141842842102, 1.6456295251846313]","[2.1821136474609375, 2.182389736175537, 2.1821937561035156, 2.182141065597534, 2.1824281215667725]","[2.1822569370269775, 2.1822566986083984, 2.1822574138641357, 2.1822569370269775, 2.182263135910034]","[1.9352285861968994, 1.9399667978286743, 1.9370912313461304, 1.9363017082214355, 1.562793254852295]","[1.9376075267791748, 1.9376075267791748, 1.9376075267791748, 1.9376075267791748, 1.5689860582351685]","[1.9352285861968994, 2.1032443046569824, 1.9370912313461304, 1.9363017082214355, 1.939657211303711]","[1.9376075267791748, 2.106168270111084, 1.9376075267791748, 1.9376075267791748, 1.9376075267791748]",dropout,dropout
Nursery,20525,8,0.125,8310,2,1038.75,0.25,4155.0,0.9479606188466948,0.0,0.0356743105040766,0.0013707790725559,0.1876826592442508,1.0363182735457992,2.502117885677922,"[0.31849074363708496, 0.3138287663459778, 0.32661473751068115, 0.3236042857170105, 0.31382840871810913]","[0.3253266513347626, 0.3155721127986908, 0.33048686385154724, 0.32577452063560486, 0.3178320527076721]","[0.3156677484512329, 0.31382715702056885, 0.3136642277240753, 0.3140145540237427, 0.31412798166275024]","[0.31544071435928345, 0.31374046206474304, 0.31446927785873413, 0.31326571106910706, 0.3132953345775604]","[0.34105175733566284, 0.32302266359329224, 0.3231850266456604, 0.31902095675468445, 0.3208088278770447]","[0.3388412594795227, 0.32471445202827454, 0.33089569211006165, 0.32335662841796875, 0.3240022659301758]","[0.32172510027885437, 0.3232234716415405, 0.31946808099746704, 0.32040730118751526, 0.31965482234954834]","[0.32454392313957214, 0.3259260654449463, 0.32462286949157715, 0.3253587782382965, 0.32487449049949646]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.3134608566761017, 0.31347376108169556, 0.31343919038772583, 0.3181689381599426, 0.31346210837364197]","[0.3134811222553253, 0.3135031461715698, 0.31355270743370056, 0.3151034116744995, 0.3135151267051697]","[0.6931459307670593, 0.6928604245185852, 0.6928893327713013, 0.6930190920829773, 0.6927298307418823]","[0.6931425929069519, 0.6929492950439453, 0.6929455399513245, 0.692994236946106, 0.6929465532302856]","[0.3132641613483429, 0.3132667541503906, 0.3211617171764374, 0.31458529829978943, 0.32228806614875793]","[0.3144819140434265, 0.3177594840526581, 0.32625812292099, 0.3180503249168396, 0.32171645760536194]","[0.8168346881866455, 0.6016355752944946, 0.828305184841156, 0.8259521722793579, 0.7934272885322571]","[0.8264988660812378, 0.5981612801551819, 0.8264988660812378, 0.8264988660812378, 0.8000247478485107]",batch_normalisation,prune
Nursery,21822,8,0.125,8364,2,1045.5,0.25,4182.0,0.9361111111111112,0.0,0.0963634339393638,-0.0003857780891507,0.6920644443052122,1.10115918990216,0.2961534492284823,"[0.3132627010345459, 0.31326285004615784, 0.31326282024383545, 0.31326285004615784, 0.3132627308368683]","[0.31326255202293396, 0.31326279044151306, 0.3132626414299011, 0.3132627010345459, 0.3132626712322235]","[0.31326228380203247, 0.3132622539997101, 0.31326228380203247, 0.31326228380203247, 0.3132622539997101]","[0.31326228380203247, 0.31326228380203247, 0.31326234340667725, 0.31326228380203247, 0.31326228380203247]","[0.31329238414764404, 0.313263475894928, 0.3132638931274414, 0.313264936208725, 0.31326428055763245]","[0.3132684826850891, 0.3132636845111847, 0.31326350569725037, 0.3132772445678711, 0.3132641017436981]","[0.798307478427887, 0.8282991051673889, 0.793738067150116, 0.7948599457740784, 0.31326305866241455]","[0.7968175411224365, 0.829698383808136, 0.7968223690986633, 0.7968232035636902, 0.31326308846473694]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.31332167983055115, 0.3133220374584198, 0.3133261799812317, 0.3133156895637512, 0.31332820653915405]","[0.3133207857608795, 0.31332123279571533, 0.3133266270160675, 0.31331437826156616, 0.31332793831825256]","[0.6929082274436951, 0.692897617816925, 0.692728579044342, 0.6927624344825745, 0.6929263472557068]","[0.6928433179855347, 0.6928591728210449, 0.6928969621658325, 0.6928552389144897, 0.6928861141204834]","[0.3132627606391907, 0.3132627010345459, 0.3132627308368683, 0.3132627010345459, 0.3132627308368683]","[0.3132626712322235, 0.3132627010345459, 0.3132626414299011, 0.31326255202293396, 0.3132627010345459]","[0.8282094597816467, 0.8283001184463501, 0.832783579826355, 0.79486083984375, 0.827926516532898]","[0.8296993374824524, 0.8296993374824524, 0.8296993374824524, 0.7968242168426514, 0.8296993374824524]",batch_normalisation,batch_normalisation
Nursery,6102,8,0.125,4372,2,546.5,0.25,2186.0,0.0811078140454995,0.0,0.0378927043201343,0.0045752897721042,0.0985549022405857,1.03861978748358,0.2680357866269696,"[0.3883441090583801, 0.38691383600234985, 0.3897463381290436, 0.38795962929725647, 0.3879598081111908]","[0.3886913061141968, 0.3886911869049072, 0.3886905014514923, 0.38869020342826843, 0.3886912167072296]","[0.3883439302444458, 0.3869136869907379, 0.3897470533847809, 0.3879600465297699, 0.3879595398902893]","[0.38869231939315796, 0.388692170381546, 0.3886925280094147, 0.38869261741638184, 0.38869211077690125]","[0.3883453905582428, 0.38691434264183044, 0.38974669575691223, 0.3879603147506714, 0.38796040415763855]","[0.38869214057922363, 0.3886916935443878, 0.3886925280094147, 0.3886920213699341, 0.3886915147304535]","[0.38834214210510254, 0.3869120478630066, 0.38974496722221375, 0.38795796036720276, 0.38795796036720276]","[0.3886902928352356, 0.3886902928352356, 0.3886902928352356, 0.3886902928352356, 0.3886902928352356]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.38853535056114197, 0.3871288299560547, 0.38994041085243225, 0.3881692886352539, 0.3881606459617615]","[0.38888099789619446, 0.388904333114624, 0.38888245820999146, 0.38889968395233154, 0.38889050483703613]","[0.5225836038589478, 0.521578848361969, 0.523567259311676, 0.5223137736320496, 0.5223146677017212]","[0.5228281021118164, 0.5228285789489746, 0.5228278040885925, 0.5228284001350403, 0.5228279232978821]","[0.3883439898490906, 0.38691362738609314, 0.3897469639778137, 0.3879598081111908, 0.3879595398902893]","[0.3886914849281311, 0.3886905610561371, 0.3886915147304535, 0.3886909782886505, 0.3886910676956177]","[0.38834214210510254, 0.3869120478630066, 0.38974496722221375, 0.38795796036720276, 0.38795796036720276]","[0.3886902928352356, 0.3886902928352356, 0.3886902928352356, 0.3886902928352356, 0.3886902928352356]",layer_normalisation,layer_normalisation
Nursery,91344,5,0.2,12958,4,2591.6,0.8,3239.5,0.0759259259259259,0.0,0.1651463495353363,0.0019695029629255,0.6638101516675277,1.1795657349771398,1.0764417769368129,"[1.09762442111969, 0.885897159576416, 0.8842109441757202, 0.8852375745773315, 0.8828453421592712]","[1.0982211828231812, 0.8854384422302246, 0.8875008821487427, 0.8852880001068115, 0.8866363167762756]","[0.888338565826416, 0.8859732151031494, 0.8840261101722717, 0.8848355412483215, 0.8826191425323486]","[0.8865223526954651, 0.8852123022079468, 0.8889136910438538, 0.8850823640823364, 0.8874754905700684]","[0.8888713121414185, 0.8870102167129517, 0.8857334852218628, 0.8850579857826233, 0.8839349150657654]","[0.8881581425666809, 0.8860718607902527, 0.8875263333320618, 0.8857439160346985, 0.8874551057815552]","[0.8882855772972107, 0.885996401309967, 0.8916301727294922, 0.885265588760376, 0.8901723027229309]","[0.8866533637046814, 0.8853403925895691, 0.8940795063972473, 0.8855819702148438, 0.8933815956115723]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.8889098763465881, 0.8864602446556091, 0.8855140805244446, 0.8856668472290039, 0.8835123181343079]","[0.8861355185508728, 0.8851433992385864, 0.8854295015335083, 0.8849115967750549, 0.8864094614982605]","[1.3713680505752563, 1.3713490962982178, 1.3714710474014282, 1.3712785243988037, 1.3711925745010376]","[1.3713586330413818, 1.3713544607162476, 1.3713712692260742, 1.3713563680648804, 1.3713737726211548]","[0.8882014751434326, 0.8859116435050964, 0.8840909004211426, 0.8848084807395935, 0.8826718926429749]","[0.8868702054023743, 0.8855340480804443, 0.8881220817565918, 0.8852217197418213, 0.8869796395301819]","[1.4305955171585083, 1.4145957231521606, 1.4155603647232056, 1.413389801979065, 1.4349743127822876]","[1.4315541982650757, 1.414578914642334, 1.414578914642334, 1.4103350639343262, 1.4315541982650757]",weight_normalisation,prune
Nursery,39993,6,0.1666666666666666,12958,4,2159.6666666666665,0.6666666666666666,3239.5,0.0759259259259259,0.0,0.03415376832535,0.0017912151762257,0.1338524211043348,1.0347437053023745,7.366982529744702,"[1.141045331954956, 1.1494845151901245, 1.143799066543579, 1.1506928205490112, 1.1486451625823975]","[1.218623399734497, 1.1992778778076172, 1.2029049396514893, 1.2085587978363037, 1.205027461051941]","[1.1406912803649902, 1.1402966976165771, 1.1397994756698608, 1.1487997770309448, 1.1445658206939697]","[1.226349115371704, 1.214297890663147, 1.2194008827209473, 1.2208918333053589, 1.224578619003296]","[1.1582165956497192, 1.1577519178390503, 1.1589229106903076, 1.1640489101409912, 1.1645454168319702]","[1.1729122400283813, 1.1722220182418823, 1.1763259172439575, 1.1769556999206543, 1.1804370880126953]","[1.1392016410827637, 1.144149899482727, 1.1433223485946655, 1.152766227722168, 1.1472184658050537]","[1.2271438837051392, 1.1999046802520752, 1.2064874172210693, 1.2071348428726196, 1.215734839439392]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.1546883583068848, 1.1679338216781616, 1.1554855108261108, 1.1613487005233765, 1.1580986976623535]","[1.1738708019256592, 1.180006504058838, 1.1663682460784912, 1.1746370792388916, 1.173492670059204]","[1.371368646621704, 1.3713741302490234, 1.3713184595108032, 1.3711799383163452, 1.3713423013687134]","[1.3713663816452026, 1.3713603019714355, 1.3713711500167847, 1.3713899850845337, 1.371375560760498]","[1.1442608833312988, 1.146071434020996, 1.1430906057357788, 1.150831699371338, 1.1489207744598389]","[1.2201564311981201, 1.1998051404953003, 1.2117213010787964, 1.2154335975646973, 1.2104032039642334]","[1.4319220781326294, 1.4143545627593994, 1.4322009086608887, 1.17534339427948, 1.4065165519714355]","[1.4315541982650757, 1.4103350639343262, 1.4315541982650757, 1.1790509223937988, 1.4103350639343262]",batch_normalisation,prune
Nursery,4816,5,0.2,12958,4,2591.6,0.8,3239.5,0.0759259259259259,0.0,0.0421721877927004,0.0017912151762257,0.1338524211043348,1.0430740679101655,7.131349058042863,"[1.164420485496521, 1.1596171855926514, 1.164911150932312, 1.1646329164505005, 1.1640197038650513]","[1.2013826370239258, 1.2041207551956177, 1.203092098236084, 1.2022223472595215, 1.2019799947738647]","[1.1630438566207886, 1.1600338220596313, 1.1644395589828491, 1.1622438430786133, 1.1624455451965332]","[1.2047446966171265, 1.204318642616272, 1.20880126953125, 1.2098774909973145, 1.2089660167694092]","[1.1714903116226196, 1.168236494064331, 1.171933889389038, 1.1730047464370728, 1.1715404987335205]","[1.1844218969345093, 1.1888556480407715, 1.1894365549087524, 1.1890813112258911, 1.185064673423767]","[1.1625885963439941, 1.1573251485824585, 1.1638062000274658, 1.1632449626922607, 1.161902904510498]","[1.206799030303955, 1.211686611175537, 1.2058489322662354, 1.2053622007369995, 1.205769658088684]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.1714470386505127, 1.1666581630706787, 1.1695924997329712, 1.1707136631011963, 1.1785643100738525]","[1.1829066276550293, 1.1874830722808838, 1.1850699186325073, 1.1838589906692505, 1.1873691082000732]","[1.3713151216506958, 1.3713672161102295, 1.3714548349380493, 1.3713105916976929, 1.3711909055709839]","[1.3713585138320923, 1.3713581562042236, 1.371373176574707, 1.371360421180725, 1.3713557720184326]","[1.164615511894226, 1.160826563835144, 1.1653691530227661, 1.1653337478637695, 1.163770079612732]","[1.2010873556137085, 1.2080879211425781, 1.2028461694717407, 1.201483130455017, 1.2009999752044678]","[1.4108173847198486, 1.4148368835449219, 1.4290657043457031, 1.428824543952942, 1.4119428396224976]","[1.414578914642334, 1.414578914642334, 1.4315541982650757, 1.4315541982650757, 1.414578914642334]",layer_normalisation,prune
