dataset_name,file_name,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,total_number_of_neurons,depth_to_width_ratio,batch_size_to_dataset_ratio,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,avg_learning_slope,std_learning_slope,avg_validation_gap,std_validation_gap,avg_first_overfit_epoch,std_first_overfit_epoch,avg_first_stay_epoch,std_first_stay_epoch,avg_percentage_weights_near_zero,std_percentage_weights_near_zero,avg_avg_weights,std_avg_weights,batch_normalisation,layer_normalisation,dropout,prune,weight_decay,weight_normalisation,weight_perturbation,baseline
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\351052729_20260528_183219.csv,256.0,1.8247104184828895,140.0,0.2910903732583272,112.0,0.6314293623660108,144.0,0.06055658462817159,-0.13469944254866706,2.008937406055129,18.0,-1.2398589375138258,-1.6921823372444489,-0.4281273930126596,-2.115338838052534,-0.9850479124597762,-1.434163402466112,0.1276595744680851,0.5,-0.31831024821562487,-0.7226376393127397,-0.2170840153799594,-0.3680947283806419,-0.4134451719830654,0.017687279607192668,0.9858762662924125,0.6701423907527373,1.6259142467034087,-0.5204156318220242,-0.36778266705685325,0.7371586177574757,0.7177590814489966,-0.6965642045653969,0.7292304479249982,0.22682300085344326,1.054998098392796,4,1,3,2,2,1,2,3
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\1825279860_20260528_183219.csv,256.0,1.8247104184828895,140.0,0.2910903732583272,112.0,0.6314293623660108,144.0,0.06055658462817159,-0.13469944254866706,1.984825665796263,18.0,-1.2398589375138258,-1.5074605928729399,-0.4281273930126596,-1.9150699783359202,-0.9850479124597762,-1.2367438392327073,0.1081081081081081,0.5555555555555556,-0.7401764667857946,-0.7435812636487937,-0.7627187770504305,-0.7486143399262456,0.10291003232779317,0.1059093803003694,0.8489134487998019,1.3108717748905605,1.3708648767653318,-0.6321369330530554,-0.38326354700829235,0.6698406508990157,0.9208178012380287,-0.5615131433312011,0.5633122646279178,0.10077898440734274,0.9417733439334383,2,1,2,1,1,1,2,2
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\402500942_20260528_183219.csv,256.0,1.8247104184828895,140.0,0.2910903732583272,112.0,0.6314293623660108,144.0,0.06055658462817159,-0.13469944254866706,1.9536112156190188,18.0,-1.2398589375138258,-1.3731619128588377,-0.4281273930126596,-1.7690384845132165,-0.9850479124597762,-1.095662236971113,0.5315315315315315,0.5555555555555556,-0.8574352172537331,-0.6466859625369131,-0.8720484981562745,-0.850662391263249,0.4700455373185541,-0.1785015805621911,1.4247981393079252,1.4699154704964685,2.000128389163287,-0.7167706792884799,-0.7653752051808065,0.9554718724010288,1.445708768724163,-0.5981839242046778,0.8773013303262231,0.3854458177087374,1.3907690399840777,1,2,2,1,2,1,3,2
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\1692758365_20260528_183219.csv,256.0,1.8247104184828895,140.0,0.2910903732583272,112.0,0.6314293623660108,144.0,0.06055658462817159,-0.13469944254866706,1.9443532313034946,15.0,-1.083395773113221,-1.3424674084807233,0.12638185383992961,-1.5978051321664226,-0.34967557984286074,-1.2707235636880008,0.1081081081081081,0.5333333333333333,-0.6111906960791686,-0.7102665683697046,-0.6832395440217329,-0.6345466594105109,0.4441973156738756,-0.14943195206032206,1.6650970897372557,1.2906138611267919,1.623520375563743,-1.073990007184179,-0.19755675652185864,0.7371586177574757,1.4134400514030125,-0.5577343607996259,-0.774607665302887,0.2594297257989974,0.6714920783375546,3,1,1,2,1,2,1,2
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\406100345_20260528_183219.csv,256.0,1.8247104184828895,140.0,0.2910903732583272,112.0,0.6314293623660108,144.0,0.06055658462817159,-0.13469944254866706,1.9443532313034946,15.0,-1.4134986667585914,-1.3424674084807233,0.12638185383992961,-1.5978051321664226,-0.34967557984286074,-1.2707235636880008,0.1081081081081081,0.4666666666666667,-0.7307864390214034,-0.7435812636487937,-0.6832395440217329,-0.7403752645247567,0.5783872209793789,0.23331243477203353,2.2862393266435785,1.1191322659810072,1.938090062003278,-0.9048794615883966,0.17673434966341547,-0.10259318447231161,-0.15219863583400142,-0.5903687349264535,0.620844625443502,0.25459062802612914,0.9001747965257668,1,1,2,2,2,2,2,2
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\1784638402_20260528_183219.csv,256.0,1.8247104184828895,140.0,0.2910903732583272,112.0,0.6314293623660108,144.0,0.06055658462817159,-0.13469944254866706,1.9443532313034946,9.0,-1.083395773113221,-1.3424674084807233,0.12638185383992961,-1.2050960726706255,0.42203082008404685,-1.2707235636880008,0.1081081081081081,0.5555555555555556,-0.7866519995699952,-0.6785241678999314,-1.0689818633700823,-0.7892457431501883,1.0347933483613463,0.16014180391008417,2.1131405914800387,1.1000894967469979,1.9273608249365368,0.4036381079323217,1.5075962907873162,0.3474441280392638,0.818975118951432,-0.6253271324157617,0.9163694669683131,0.29942879873830247,1.0989542092689533,2,2,2,2,2,3,2,1
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\2194315979_20260528_183219.csv,256.0,1.8247104184828895,140.0,0.2910903732583272,112.0,0.6314293623660108,144.0,0.06055658462817159,-0.13469944254866706,1.9443532313034946,12.0,-1.3074735043124195,-1.3424674084807233,0.12638185383992961,-1.4272967709850812,-0.016718680839548333,-1.2707235636880008,0.1081081081081081,0.4166666666666667,-0.6408812988711988,-0.7176111499084413,-0.6832395440217329,-0.660975319446405,0.6712791311855049,0.039475128689196524,1.7466695849771512,1.2816138886201918,2.0378349410852175,-2.031800009596912,-0.6270663898335352,0.24979681904832904,1.0203854719507106,-0.47945030233079716,0.10716709832614572,0.09107340349131221,0.5310003196590737,1,2,2,2,2,3,3,2
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\3655614747_20260528_183219.csv,256.0,1.8247104184828895,140.0,0.2910903732583272,112.0,0.6314293623660108,144.0,0.06055658462817159,-0.13469944254866706,1.9443532313034946,14.0,-1.4741470207512453,-1.3424674084807233,0.12638185383992961,-1.54528173035921,-0.24818423463674497,-1.2707235636880008,0.1081081081081081,0.5,-0.6800803074505782,-0.5203516576134997,-0.6832395440217329,-0.6957092852841261,0.5815186617838282,0.2431536604053971,2.236338147817484,0.9333092589212372,2.0366688797902377,0.5937892543455435,1.8581861730561888,0.5978380198444954,1.4921598738770634,-0.6105038922276431,1.0447833317816542,0.2305633198411884,0.8096247919879012,3,1,3,3,2,2,2,2
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\2885359160_20260528_183219.csv,256.0,1.8247104184828895,140.0,0.2910903732583272,112.0,0.6314293623660108,144.0,0.06055658462817159,-0.13469944254866706,1.9443532313034946,9.0,-1.3687317229893867,-1.3424674084807233,0.12638185383992961,-1.2050960726706255,0.42203082008404685,-1.2707235636880008,0.1081081081081081,0.4444444444444444,-0.4786274355944938,0.45091524394181054,-0.6832395440217329,-0.5152596277645518,0.7537452210510243,0.09822844224408697,1.9435428923580547,1.2264000082820312,1.3837210754256755,-1.6261088917494007,-1.0763018960062665,0.3474441280392638,0.6717636794720246,-0.5487165867034802,0.4815306670367185,0.17922529760060854,0.7844003968995846,2,1,2,4,4,3,4,3
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\2557108133_20260528_183219.csv,256.0,1.8247104184828895,140.0,0.2910903732583272,112.0,0.6314293623660108,144.0,0.06055658462817159,-0.13469944254866706,2.0237050627050497,18.0,-1.2398589375138258,-2.033981376535186,-0.4281273930126596,-2.48025307720343,-0.9850479124597762,-1.8096533389686678,0.5365853658536586,0.4444444444444444,-0.664576176304235,-0.7435812636487937,0.048275686552572895,-0.6819926275708142,0.21909285547193935,-0.40624940671987614,1.954395655665577,1.709437604534378,2.060030650984691,-1.1935446219797217,-0.8874589520930819,1.0305266582528356,0.7855240154703421,-0.5280401521241119,1.0145943686702028,0.23212424449545757,1.4819166583718688,1,1,2,1,2,1,1,2
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\3448509777_20260528_183219.csv,256.0,1.8247104184828895,140.0,0.2910903732583272,112.0,0.6314293623660108,144.0,0.06055658462817159,-0.13469944254866706,2.01569493550076,18.0,-1.2398589375138258,-1.7873093632810264,-0.4281273930126596,-2.2178790147919307,-0.9850479124597762,-1.5373485017241757,0.5333333333333333,0.5555555555555556,-0.690323627045191,-0.7435812636487937,-0.7872331793814594,-0.7047563314360984,0.25107132505613183,-0.41682751923403255,1.7819671443630618,1.7092275577284677,2.0755458646557927,-1.1935446219797217,-0.5209802596363508,0.9684079847393863,1.6567403764294013,-0.5485951575210203,1.049380549589607,0.29351001537413435,1.3690259448629605,1,2,2,1,1,2,1,1
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\2450386269_20260528_183219.csv,256.0,1.8247104184828895,140.0,0.2910903732583272,112.0,0.6314293623660108,144.0,0.06055658462817159,-0.13469944254866706,2.012872545608667,18.0,-1.2398589375138258,-1.7424931753811164,-0.4281273930126596,-2.1696383711045204,-0.9850479124597762,-1.4886078356194847,0.53125,0.5555555555555556,-0.9587572429326895,-0.7435812636487937,-0.6038447617324533,-0.9376186263342494,0.6120447801983916,-0.31641307016524867,1.7802565981548797,1.6174088301418206,1.9624363720395015,-0.3514049421876344,0.2604157206154392,0.9554718724010288,1.6124129684124544,-0.6002717582326937,0.5917995087384681,0.3047208236172474,1.1401765427118309,2,1,1,1,1,2,1,1
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\3175232663_20260528_183220.csv,256.0,1.8247104184828895,140.0,0.2910903732583272,112.0,0.6314293623660108,144.0,0.06055658462817159,-0.13469944254866706,1.99968596877324,18.0,-1.2398589375138258,-1.6046178862230431,-0.4281273930126596,-2.020544340956607,-0.9850479124597762,-1.3400933033763318,0.5316455696202531,0.5555555555555556,-1.0003976123895095,-0.7435812636487937,-0.9488133139839406,-0.9730347139418134,0.6733753183534815,-0.32862277629529246,1.5258691521601615,1.5549888208261917,1.7987882346973227,-0.45798910684582433,-0.2687373206994565,1.1326889297263154,1.1480654142401971,-0.5456220263623276,0.6915444836066819,0.2654098208243585,1.1674035837109458,2,1,1,3,3,1,1,1
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\1051429789_20260528_183220.csv,256.0,1.8247104184828895,140.0,0.2910903732583272,112.0,0.6314293623660108,144.0,0.06055658462817159,-0.13469944254866706,1.984825665796263,18.0,-1.2398589375138258,-1.5074605928729399,0.12638185383992961,-1.9150699783359202,-0.6090961889360029,-1.4440630121967317,0.1149425287356321,0.5,-0.5960541816129228,-0.3446627198180267,-0.7686027779382477,-0.6210329601725085,0.2562206393696021,-0.027374472662705505,1.7963771555485135,1.0131822737129166,1.789481655704721,-0.586225740967987,0.08418714459813229,0.7848698780271095,1.0872984704558681,-0.5664509260238381,0.7250788146066496,0.25125903052227455,1.3964997219075916,3,2,2,2,2,4,1,1
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\1897522034_20260528_183220.csv,256.0,1.8247104184828895,140.0,0.2910903732583272,112.0,0.6314293623660108,144.0,0.06055658462817159,-0.13469944254866706,1.9651717891610032,18.0,-1.2398589375138258,-1.416180100238114,0.12638185383992961,-1.8158262421289717,-0.6090961889360029,-1.3478014873258932,0.11,0.5,-0.759178562783229,-0.7435812636487937,-0.7111729284188013,-0.765256574567462,0.45049236455869984,0.005503956283090384,1.9187203074365808,1.0401689296929046,1.9786051339843977,-0.3149343319698581,-0.2162448734992841,0.24979681904832904,0.5951933115728737,-0.5492950464921782,0.5550760189464766,0.19936724287710914,0.9593948137955918,2,1,2,3,1,3,1,2
Liver Cirrhosis,,256.0,1.8247104184828895,140.0,0.2910903732583272,112.0,0.6314293623660108,144.0,0.06055658462817159,-0.13469944254866706,1.9443532313034946,18.0,-1.2398589375138258,-1.3424674084807233,0.12638185383992961,-1.7356562134351465,-0.6090961889360029,-1.2707235636880008,0.1081081081081081,0.5,-0.7142847908911317,-0.7435812636487937,-0.6832395440217329,-0.7258718002792974,0.39391766796122946,-0.07133668631940504,1.7590662148612246,0.9177032417531747,1.85327936696309,-0.9791426578700155,0.1639556659444372,0.3474441280392638,0.9510950963945989,-0.5444196814199324,0.7698425932479441,0.18343283617661624,0.9398973342272402,1,1,2,2,2,1,1,2
Magic,Data\Input\Subsets\Magic\4165854753_20260528_183223.csv,128.0,1.5217762089418327,60.0,-0.988184896104378,40.0,-0.18693479265251842,48.0,-1.5742851108269216,1.100344514204802,-0.9772022352234658,9.0,0.7422668038777241,2.0139521167575714,-1.2662121658801861,2.1662139272295553,-0.6090961889360029,2.1408593122852544,0.5330035679532923,0.7777777777777778,-0.4320100587822401,-0.012342761469710478,-0.7637388757199931,-0.47280035490737016,0.14201688671121884,0.6979335840839253,0.057650720862659724,-0.4383393845707157,-1.0091834788628988,-0.948942613384807,-0.7728587336401099,-0.9739763868594427,-0.2743437901080472,-1.9718255692110849,-0.7224449991582528,2.198141180843979,1.8035180543658982,2,4,6,1,3,2,4,5
Magic,Data\Input\Subsets\Magic\13091940_20260528_183224.csv,128.0,1.5217762089418327,60.0,-0.988184896104378,40.0,-0.18693479265251842,48.0,-1.5742851108269216,1.100344514204802,-0.9772022352234658,9.0,0.7422668038777241,2.0139521167575714,-1.2662121658801861,2.1662139272295553,-0.6090961889360029,2.1408593122852544,0.5330035679532923,0.7777777777777778,-0.5743505005354653,0.05388979898844889,-0.766333173077976,-0.6016085467589259,0.3007114290173607,0.7768261752301588,-0.5175506650531192,-0.6397909718880986,-0.8797531227199727,-0.24529325227993298,0.4096291123482048,-1.0379132497839492,-0.25688238293829097,-2.003251708524205,-0.2568732055466819,2.2004282997059903,1.8148660175633187,1,2,6,1,4,1,5,3
Magic,Data\Input\Subsets\Magic\2021449297_20260528_183225.csv,128.0,1.5217762089418327,60.0,-0.988184896104378,40.0,-0.18693479265251842,48.0,-1.5742851108269216,1.100344514204802,-0.9772022352234658,5.0,0.7422668038777241,2.0139521167575714,-1.2662121658801861,2.6396955427217614,0.26145836702155706,2.1408593122852544,0.5330035679532923,0.6,-0.22078881384846125,0.6535586480180913,-0.7658859666692676,-0.27695707314912305,0.505808445637175,0.8971784042792028,-0.43341177169603945,-0.8824823082725034,-0.7458807586889927,-0.0035381350901716865,0.48666878347036074,-1.1045324904606242,-0.5405656975538061,-1.7650000970191986,0.15059464917064544,2.142220757883424,1.537715670012983,4,3,5,2,2,1,3,3
Magic,Data\Input\Subsets\Magic\3834275117_20260528_183226.csv,128.0,1.5217762089418327,60.0,-0.988184896104378,40.0,-0.18693479265251842,48.0,-1.5742851108269216,1.100344514204802,-0.9772022352234658,7.0,0.7422668038777241,2.0139521167575714,-1.2662121658801861,2.3686046403651053,-0.24818423463674497,2.1408593122852544,0.5330035679532923,0.7142857142857143,-0.6518336484077599,0.04542394849347871,-0.7660514700200817,-0.6706982003982122,0.6153239124248024,0.8732318300144064,0.1954225684431511,-0.6181625804971727,-0.8660573309944519,-0.1876844996577607,0.15725828009982462,-0.9125456726797067,-0.3046711736991132,-1.8709711355892384,-0.6986883245060479,2.1767913002062476,1.3179658246145698,1,4,5,3,2,2,3,3
Magic,Data\Input\Subsets\Magic\4123693375_20260528_183226.csv,128.0,1.5217762089418327,60.0,-0.988184896104378,40.0,-0.18693479265251842,48.0,-1.5742851108269216,1.100344514204802,-0.9772022352234658,5.0,0.7422668038777241,2.0139521167575714,-1.2662121658801861,2.6396955427217614,0.26145836702155706,2.1408593122852544,0.5330035679532923,1.0,-0.6555825172113802,0.06148904038415702,-0.9558300586403888,-0.6740230067189855,0.8887000391546064,0.6952729433642335,-0.054767314994738116,-0.6868501118346535,-0.7340049599030012,-0.4681710899764568,-0.5910523402356186,-0.6888779131693876,0.11966423251822127,-1.814555014515661,-0.1277476069937797,2.190985197276822,1.8328888308240163,3,1,4,3,2,1,2,2
Magic,Data\Input\Subsets\Magic\3078116620_20260528_183227.csv,128.0,1.5217762089418327,60.0,-0.988184896104378,40.0,-0.18693479265251842,48.0,-1.5742851108269216,1.100344514204802,-0.9772022352234658,9.0,0.7422668038777241,2.0139521167575714,-1.2662121658801861,2.1662139272295553,-0.6090961889360029,2.1408593122852544,0.5330035679532923,0.7777777777777778,-0.5288296350941086,-0.012342761469710478,-0.766333173077976,-0.5606843935027715,0.2493810421134285,0.7344970438422214,0.06682655195928035,-0.4270963162603548,-0.8880532077506115,-0.9048794615883966,-0.413722955415872,-0.8534607073833989,-0.22889884441734393,-2.047962194307437,-0.939603148732782,2.2073802309169657,1.4487444252468253,1,3,5,3,4,2,4,4
Magic,Data\Input\Subsets\Magic\3471838329_20260528_183228.csv,128.0,1.5217762089418327,60.0,-0.988184896104378,40.0,-0.18693479265251842,48.0,-1.5742851108269216,1.100344514204802,-0.9772022352234658,9.0,0.7422668038777241,2.0139521167575714,-1.2662121658801861,2.1662139272295553,-0.6090961889360029,2.1408593122852544,0.5330035679532923,0.7777777777777778,-0.5743505005354653,0.05388979898844889,-0.766333173077976,-0.6016085467589259,0.3007114290173607,0.8301922961973657,-0.3066368615588952,-0.5676877331281888,-0.9991792997238232,-0.7167706792884799,-0.40343352455981185,-1.1045324904606242,-0.7742036128643283,-2.0063498726329723,-0.3996488476888322,2.198719810254918,1.8389824597704083,1,3,4,1,2,1,3,3
Magic,Data\Input\Subsets\Magic\1192714877_20260528_183228.csv,128.0,1.5217762089418327,60.0,-0.988184896104378,40.0,-0.18693479265251842,48.0,-1.5742851108269216,1.100344514204802,0.516833343938446,10.0,0.7422668038777241,-0.479624647103432,-1.2662121658801861,-0.34433784680555457,-0.7519976710962749,0.07754753342469829,0.5317725752508361,0.8,-0.5568951913835105,-0.7435812636487937,-0.5790880134194121,-0.5859454163633856,0.1746051635161488,-0.24155524155103714,0.947779335286926,0.9216962797401191,1.369328541442996,-1.0416384297140753,-0.47518071908738885,-0.5885101989809088,0.14343126895768818,-1.1049293585991296,0.30427507498701917,1.1357126709182184,0.6030362720633348,2,3,2,1,2,1,1,2
Magic,Data\Input\Subsets\Magic\3781131834_20260528_183228.csv,128.0,1.5217762089418327,60.0,-0.988184896104378,40.0,-0.18693479265251842,48.0,-1.5742851108269216,1.100344514204802,-0.509488378236654,10.0,0.7422668038777241,0.5355970474268733,-1.2662121658801861,0.6959380824631906,-0.7519976710962749,0.9807713645816623,0.5329695316052752,0.8,-0.655413748328955,-0.523287244992815,-0.8713899417648318,-0.6738733638903864,0.29261859306725335,0.19072622185403995,-0.4221159980797583,-0.06046662744260156,0.2759271127708625,-1.750256314241864,-0.8491428782020463,-0.32395540308983906,-0.1716897514150416,-1.314922290343385,0.9111211574963723,1.677479129750048,1.4738717645741275,3,3,5,2,4,1,4,3
Magic,Data\Input\Subsets\Magic\1523583911_20260528_183229.csv,128.0,1.5217762089418327,60.0,-0.988184896104378,40.0,-0.18693479265251842,48.0,-1.5742851108269216,1.100344514204802,-0.7020639315055395,10.0,0.7422668038777241,0.9009044321337987,-1.2662121658801861,1.051915633995548,-0.7519976710962749,1.2832017332325734,0.5331193463670849,0.8,-0.5252031346885625,-0.3010293037391086,-0.6986138494335117,-0.5574133185597617,0.13806371853418772,0.2947632224091424,-0.0059606571236382345,0.07739707677612903,-0.3544657475820713,-1.304719315547882,-0.8112816815224996,-0.6378308588180224,-0.8369427028445335,-1.4915208526201467,-0.278728185572499,1.8364595058100588,0.7044537336054714,1,2,4,2,3,2,3,3
Magic,Data\Input\Subsets\Magic\1219227124_20260528_183229.csv,128.0,1.5217762089418327,60.0,-0.988184896104378,40.0,-0.18693479265251842,48.0,-1.5742851108269216,1.100344514204802,-0.8664900973165571,10.0,0.7422668038777241,1.3958511828154077,-1.2662121658801861,1.5196013729289721,-0.7519976710962749,1.675878150500265,0.5330942288881644,0.8,-0.5148869732258358,-0.046704921358738036,-0.7549785372085571,-0.5480994707410227,0.12603424824800855,0.5141208484487341,-0.3762289884474306,0.0737550884462509,-0.7704522445841228,-0.9048794615883966,-0.5910523402356186,-0.4499855506290102,0.33385138816349963,-1.7282407494974474,-0.1218924519880348,2.0502919276455573,1.5785116038231106,3,2,6,1,4,2,4,5
Magic,Data\Input\Subsets\Magic\2933248481_20260528_183230.csv,128.0,1.5217762089418327,60.0,-0.988184896104378,40.0,-0.18693479265251842,48.0,-1.5742851108269216,1.100344514204802,-0.8799740565988555,10.0,0.7422668038777241,1.4517661283465235,-1.2662121658801861,1.5714163011855973,-0.7519976710962749,1.7190667174940233,0.5329359620968974,0.8,-0.5745852399917808,-0.34531313396710106,-0.7385957467381761,-0.6018189357289093,0.1959526453074368,0.5354969814730317,-0.037570492087315735,-0.15599822711765135,-0.46729163687105013,-1.3241112243539344,-0.4857383213310742,-0.7965751358172908,-0.4141406097432839,-1.6937592776792119,0.09629013344997031,2.065787845710033,1.6040328160907231,2,4,5,1,4,3,4,4
Magic,Data\Input\Subsets\Magic\2514104748_20260528_183230.csv,128.0,1.5217762089418327,60.0,-0.988184896104378,40.0,-0.18693479265251842,48.0,-1.5742851108269216,1.100344514204802,-0.9182514128482647,10.0,0.7422668038777241,1.6329259282826047,-1.2662121658801861,1.7379120647972535,-0.7519976710962749,1.8574246290145506,0.532927435387674,0.8,-0.5230993526542325,-0.6885850435608172,-0.7607409116817153,-0.5555149908015735,0.13552760038040548,0.6096522498571877,0.37870147293146533,-0.3683077721585192,-0.5208276132632929,-0.4478931187005778,-0.2788828210676539,-0.6378308588180224,0.19099914222600084,-1.9521465925919754,-0.8957704604415002,2.138552844862284,1.15925942584675,1,2,4,1,2,1,3,3
Magic,Data\Input\Subsets\Magic\2748525262_20260528_183231.csv,128.0,1.5217762089418327,60.0,-0.988184896104378,40.0,-0.18693479265251842,48.0,-1.5742851108269216,1.100344514204802,-0.9606617270557007,10.0,0.7422668038777241,1.8895239069957885,-1.2662121658801861,1.97020373525721,-0.7519976710962749,2.0494020142499867,0.5330043757564472,0.8,-0.5269417007811293,0.07542014497428615,-0.7765957249171206,-0.5589816910064886,0.14004267679838814,0.6376065841002856,0.36273429548043595,-0.6452489744026508,-0.8098763448746888,-0.6920052011075796,0.09094276507836588,-1.0379132497839492,-0.5501155972007906,-2.001290064453498,-0.32535217417217693,2.186498011304496,1.8306819040068343,1,3,5,1,3,2,3,4
Magic,Data\Input\Subsets\Magic\1745803898_20260528_183232.csv,128.0,1.5217762089418327,60.0,-0.988184896104378,40.0,-0.18693479265251842,48.0,-1.5742851108269216,1.100344514204802,-0.9647810438874674,10.0,0.7422668038777241,1.9189179365874423,-1.2662121658801861,1.9965539913910333,-0.7519976710962749,2.071102106497692,0.5330690214453054,0.8,-0.5064821402845792,0.03705626015154685,-0.7657573756828417,-0.5405016531071587,0.11625314161244947,0.7913628718196878,-0.5546257851465752,-0.3145947488433391,-1.0503835795091983,-0.4083449643488427,0.2635142238490397,-0.9125456726797067,-0.3046711736991132,-2.0081057416485493,-1.3161638435044591,2.186753992172976,1.4187796978630751,3,2,4,2,2,1,3,2
Magic,,128.0,1.5217762089418327,60.0,-0.988184896104378,40.0,-0.18693479265251842,48.0,-1.5742851108269216,1.100344514204802,-0.9772022352234658,10.0,0.7422668038777241,2.0139521167575714,-1.2662121658801861,2.0813883008519483,-0.7519976710962749,2.1408593122852544,0.5330035679532923,0.8,-0.5114377563247863,-0.025986207337912022,-0.764811451073981,-0.5449824844819602,0.12198311550832538,0.8081753471764656,-0.46163040489375856,-0.54221471794876,-0.6850840164124143,-0.9194063490261086,-0.0020922264089051025,-0.9739763868594427,-0.5798108972173486,-2.030261476657159,-1.0797836695510075,2.204990704697032,1.677057814110065,1,2,4,1,2,1,3,2
Mobile Price Classification,Data\Input\Subsets\Mobile Price Classification\1245780941_20260528_183232.csv,128.0,-0.9324749765366483,280.0,-0.988184896104378,168.0,1.4194562875085632,192.0,0.06055658462817159,-1.4992640399840593,0.35741418311141987,19.0,-1.0275192278643983,-0.36079046368822576,-0.4281273930126596,-0.727077679798817,-1.0504273617515432,-0.0963639703374824,0.8803191489361702,0.1052631578947368,-1.516286108870254,-0.7435812636487937,-1.4612820994919438,-1.3972609675807095,1.7634219669816007,0.013896071679510597,-1.3017821338223354,1.9542098879012655,0.5790336475093998,1.3454078138510563,0.7536514793710842,-1.4854324888809838,-1.743563238926427,0.7163494383085202,-1.457463455122777,-0.7943235254659697,-1.0966004516249415,4,5,3,1,2,7,6,6
Mobile Price Classification,Data\Input\Subsets\Mobile Price Classification\2030071511_20260528_183232.csv,128.0,-0.9324749765366483,280.0,-0.988184896104378,168.0,1.4194562875085632,192.0,0.06055658462817159,-1.4992640399840593,0.04413254604084654,19.0,-1.0275192278643983,-0.10310468287444405,0.12638185383992961,-0.46014657306655865,-0.6831330046511148,-0.06114424453143616,0.7956730769230769,0.1578947368421052,-1.4703445722249717,-0.7435812636487937,-1.440290506517673,-1.360523383756957,1.7074687153730725,-0.1627793568877668,-1.3163128581554389,1.946851032515608,0.513797248612012,2.1777499742079662,2.0957159702665873,-1.4854324888809838,-1.743563238926427,0.3119554641843731,-1.3458657689663072,-0.38752844378761375,-1.0478254466675316,4,5,3,1,2,5,5,4
Mobile Price Classification,Data\Input\Subsets\Mobile Price Classification\1554921028_20260528_183233.csv,128.0,-0.9324749765366483,280.0,-0.988184896104378,168.0,1.4194562875085632,192.0,0.06055658462817159,-1.4992640399840593,0.04355952449987558,19.0,-1.0275192278643983,-0.10259198440126521,0.12638185383992961,-0.4596197988205153,-0.6831330046511148,-0.06067614646046753,0.7956730769230769,0.1052631578947368,-1.4880561583000909,-0.7435812636487937,-1.5218777916666137,-1.3747096664528595,1.7607481997718033,-0.14845942941400614,-1.2519904315408967,1.9444124736132642,0.5547509737306268,2.2272735378721342,2.101574761454287,-1.4854324888809838,-1.743563238926427,0.3262747897351131,-1.4091330895902714,-0.3984753981039793,-0.9899750710469245,4,4,2,1,1,3,3,3
Mobile Price Classification,Data\Input\Subsets\Mobile Price Classification\3432611718_20260528_183233.csv,128.0,-0.9324749765366483,280.0,-0.988184896104378,168.0,1.4194562875085632,192.0,0.06055658462817159,-1.4992640399840593,-0.3702313781295509,19.0,-1.0275192278643983,0.33689307921208356,1.070947275384334,-0.014587762708446245,0.13575023379045772,-0.06060930114742082,0.7956730769230769,0.1578947368421052,-1.5050861301008474,-0.7435812636487937,-1.5758886232462388,-1.3883227056113048,1.9412191077198224,-0.04760844095177508,-1.2517387457488889,1.9161557993573308,0.41383615774783417,1.991282065879681,1.6866557382899177,-1.4854324888809838,-1.743563238926427,0.051982400065614554,-1.9159164722160953,-0.09474361174612092,-1.0683442930040812,3,4,3,1,2,4,5,5
Mobile Price Classification,Data\Input\Subsets\Mobile Price Classification\307029732_20260528_183233.csv,128.0,-0.9324749765366483,280.0,-0.988184896104378,168.0,1.4194562875085632,192.0,0.06055658462817159,-1.4992640399840593,0.34736812452220767,19.0,-1.0275192278643983,-0.353087709065675,-0.4281273930126596,-0.7190369504866718,-1.0504273617515432,-0.08917525712239582,0.8779840848806366,0.1052631578947368,-1.48076082495489,-0.7435812636487937,-1.299140616800284,-1.3688699055597828,1.635875709805712,-0.10055676494206262,-1.2171632304683788,1.9485729473135527,0.5077668873811039,1.8104495174081743,1.2180002173852778,-1.4854324888809838,-1.743563238926427,0.5784551824193418,-1.3717374614490883,-0.6540171911212647,-1.0799709307622078,4,5,3,1,2,5,4,4
