gender,self_study_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,internet_quality,target,focus_index,burnout_level
0,-1.8497205070187293,-1.9306795971133397,0.49494340074284054,0.6397782422363575,1.5542807543214798,1,6,-1.3121601674697339,1.0884166439686696
1,-0.3045611058370856,-1.3720567584281045,-0.27739247490389735,-1.0374487658547622,0.643472688388399,0,3,-0.9397414687172068,0.4081859006718468
0,1.4358656921971829,0.9741591640498827,1.5689729778140848,1.641455483179665,1.0119675547582714,2,10,1.6892735502393108,-0.9733353612560658
1,-0.06684427488606372,-0.7017093520058223,-0.24118923073295656,-0.2920145400364867,0.08030128884199016,2,2,-1.5530779240751418,0.7507582461092562
1,0.30671074517982805,-0.8478107098158068,-1.9226287933388746,-1.7362933525593953,-0.691452110536422,1,6,-0.08950255269728681,0.44258353371781634
2,-0.09231393534510164,1.051506941713992,0.26565618766021487,-1.433460698320721,-1.5814019764863025,0,9,-0.6747319364512575,-0.1281363778408185
1,0.06050402740912659,0.24365237499995965,0.7523886926250859,0.6630730617931786,1.116258554674273,2,10,1.4383175537753439,0.7493542610869716
2,-1.3233475241986088,-0.10011552572941525,0.03234639189192954,1.0124953551454952,1.5542807543214798,0,4,-1.8712901275914522,1.1796756704171598
0,-0.024394840787666704,1.8507673109097895,0.15302387246173257,-0.03577152491145454,-0.05875337771267869,2,4,-1.5209555565277542,-1.8431040825612912
2,-1.6884126574448213,0.9397823739769444,2.3131507746612017,0.10399739242947209,0.1220176888083908,2,3,-0.680754880366393,-1.1116278859510853
1,-0.4828487290503523,1.2062024970422107,0.8288177636526275,-0.9675643071842988,-0.6427829772422878,2,4,-1.1776477533650476,1.0455951007889934
0,0.9604320302951387,-0.19465169842999375,-0.965254114151773,-1.5499347961048264,-0.12828071099001312,2,3,-0.5231545145870217,-0.8855862973632868
1,-0.4658689554109936,0.44991311543758505,-0.8606669643246107,-1.5499347961048264,-1.4701582432425675,1,2,-1.3984890302533384,-1.8894355882966787
0,0.6547961047866819,0.2866233625911314,-0.49058935724388225,1.5948658440660228,-1.0947106435449616,0,2,-1.4286037498290145,-0.7746714806028142
0,-0.09231393534510164,-0.9681294750710886,-0.5911539243853845,-0.7346161116160878,-1.449300043259367,1,3,-0.6897892962390958,1.7553095295537904
0,0.21332199016335518,0.3897537328099441,1.1264888823914743,1.5482762049523806,1.2483604879012085,2,7,0.44553563176389055,0.9592500219184991
2,1.6820724099678843,0.8882171888675392,-1.3111962251185407,-0.36189899870695,0.6851890883547996,1,5,0.7697707791953362,-1.3587292498731511
2,-0.8903632963949616,0.3725653377734757,1.295437355189198,0.36024040755450426,-0.6497357105700212,1,3,-0.9768829561938739,-0.00669167341321207
1,0.0010748196713712094,-1.6126942889386673,0.7282531965111252,-1.689703713445753,0.9007238215145363,1,6,-0.14270522394764756,0.6096577513696673
1,-2.1044171116091097,-1.0368830552169637,-2.2243224947633813,-1.1306280440820464,-1.3102453767046982,1,6,0.37024883282470045,-0.6995582819105954
0,-0.8139543150178472,-0.15168071083882198,-0.5509280975287835,1.1522642724864218,-0.8930813770406918,2,4,-0.2591488063069282,0.3913380804044331
0,-0.007415067148307969,0.6647680533934446,-1.0376606024936545,-1.689703713445753,0.09420675549745704,0,6,0.14739990796469793,-0.5458219219704462
0,-0.7290554468210536,-0.28918787113057226,0.997766236450352,-1.3868710592070788,-1.525780109864435,0,8,0.22670200284731176,-0.7901153158479433
2,1.4613353526562212,0.19208718989055368,0.7322757791967859,1.7113399418501285,0.23326142205212588,0,8,0.35117617709343923,0.5682401932122758
1,0.6547961047866819,-2.5924328060173867,1.3477309301027796,0.5465989640090732,0.2054504887411921,0,8,0.06107104518109336,1.9778411555858781
2,1.4273758053775036,1.3952748424433676,-1.6490931707139886,0.8261367986909264,0.1706868221025249,1,4,0.2588243703946992,-1.2014829273772911
2,0.5274478024914916,0.2522465725181938,1.5126568202148434,-0.6647316529456244,-0.24647717756148163,1,3,-0.29127117385431606,0.3562384548473215
2,-0.32154087947644433,0.08036262215350677,0.6719370389118844,-0.8510902094001932,0.08030128884199016,1,8,-0.9979632598968472,0.363960372469886
2,-1.9346193752155225,-0.06573873565647768,2.4901444128302455,-0.19883526180920227,0.754716421632134,0,7,0.5258415506323604,2.7935564535331507
2,-0.16872291672221612,0.29521756010936634,-0.07626334062089275,0.8261367986909264,-1.3589145099988325,2,7,-0.22401496680197308,-0.0017777258352164255
1,-1.04318125914919,-0.9767236725893228,-0.3980699554737,0.1971766706567565,-0.43420097741028457,2,9,0.6613577887229027,0.12387893365924305
1,-0.1772128035418953,-0.005579353028837521,0.6759596215975444,0.4068300466681465,0.26107235536305967,0,6,0.9906120560836268,0.3127149191565033
2,2.149016185050249,0.24365237499995965,1.0621275594209127,-0.7346161116160878,-1.6092129097972363,0,4,1.6471129428333648,-0.8013471960262187
2,0.4340590474750187,0.2608407700364288,1.400024505016361,0.24376630977039873,0.6087090217497317,1,7,0.8189581545022739,-0.4791326334119345
0,1.393416258098786,1.2319850895969133,-0.5147248533578427,0.5698937835658943,-1.2546235100828307,2,1,0.1584419718091128,-1.488597864434464
1,-1.1959992219034183,-0.3665356487946816,0.8972016693088497,-1.014153946297941,-1.5396855765199018,2,1,-0.6496363368048609,1.6099970797473477
1,-0.16023302990253657,-1.3204915733186977,1.0822404728492134,0.5465989640090732,1.5959971542878806,2,2,-1.5641199879195566,1.3242861277124598
1,0.9604320302951387,-1.2345495981363541,-0.22107631730465618,0.8028419791341053,-0.37857911078841705,1,2,-2.016844605540553,0.13440882132637644
1,-0.4828487290503523,-0.3665356487946816,1.8344634350676503,-1.456755517877542,-0.5802083772926868,0,1,-1.2228198327285615,1.2196892435522673
1,-0.5083183895093905,-0.6587383644146505,-2.103645014193579,-1.270396961422973,-1.574449243158569,0,7,0.07713222895478726,0.6496713245047745
2,-0.32154087947644433,2.091404841420352,0.5432143929707614,1.0357901747023164,-0.28124084420014883,2,7,1.079952390824799,-1.8971575059192431
2,-0.18570269036157486,-0.6501441668964163,0.24152069154625447,-1.4101658787638998,1.5056116210273458,2,1,-1.4346266937441494,0.5563063205228578
2,-0.6696262390832982,-0.07433293317471265,1.1667147092480759,0.38353522711132537,1.366556954472677,0,9,0.9986426479704742,1.8957080317822368
2,0.2897309715404693,0.32100015266406895,-0.036037513764291984,0.9892005355886742,-1.623118376452703,2,3,-1.3543207748756803,0.06842152527900677
0,-0.32154087947644433,-1.4837813261651513,0.3943788336013379,0.03411293375900877,-1.1990016434609632,2,6,-1.0320932754159466,1.3923794012932562
2,-0.7545251072800917,-1.7931724368215893,1.1023533862775143,1.385212468054633,-1.63702384310817,0,7,-0.16780082359404425,1.6914282110398464
2,-0.2026824640009332,-1.5439407087927923,1.2069405361046766,1.3386228289409907,-1.240718043427364,2,8,-0.3324279572744066,0.9009846434936939
0,1.4868050131152595,0.6303912633205071,-1.2951058943759006,0.523304144452252,-0.21866624425054787,1,3,-0.846385838032611,-0.983163256412057
0,0.3152006319995076,0.44991311543758505,0.6115982986269829,-1.3402814200934365,-0.8583177104020245,2,2,1.0116923597866,-0.14287822057480543
0,1.5377443340333352,-0.5384195991593694,-0.9049153738668714,1.1056746333727796,-1.3728199766542992,2,6,-0.44485624369026394,1.1438740523489057
1,0.5529174629505295,0.35537694273700654,0.4708079046288798,0.010818114202187668,-0.9556559769902927,1,1,-1.5330014443580247,-0.16674596595364105
0,-0.3555004267551618,1.1030721268233987,0.13291095903343184,-1.0374487658547622,-0.6984048438641554,1,2,-0.39667269236918223,-0.6328689933520831
0,-0.44888918177163484,0.31240595514583475,-0.9491637834091325,0.9193160769182108,0.1359231554638577,1,2,-0.8795120295658545,-1.052660515015138
0,-0.21966223764029194,1.3007386697427885,2.301083026604221,-1.5732296156616474,-0.8305067770910908,2,9,0.663365436694614,0.5106768072986128
0,0.4510388211143771,0.020203239525865842,0.11279804560513144,-1.712998533002574,0.9841566214473376,0,6,-1.3432787110312656,1.149489992438044
1,0.19634221652399644,0.9483765714951786,-1.5324382728298458,0.24376630977039873,-1.3450090433433655,2,8,0.8862143615546165,-1.3678551525180003
1,-0.4828487290503523,-0.03995614310177509,0.07659480143419067,0.523304144452252,-1.240718043427364,0,7,-0.724923135744051,-1.1411115714190592
0,0.7991241807212309,0.8968113863857734,-1.451986619116644,-1.5033451569911842,-0.204760777595081,0,7,1.035784135447141,-0.6693726039314795
2,-0.08382404852542245,-1.7158246591574802,-1.4198059576313633,-0.2687197204796656,0.7338582216489337,2,9,0.9032793693141665,-0.5823255325498425
0,-0.6017071445258633,0.9054055839040076,0.42655949508661833,0.6630730617931786,-0.7262157771750891,1,8,0.008872197916588281,-0.42788718009855126
1,0.8161039543605897,-0.6071731793052445,1.3396857647314595,-1.3402814200934365,-0.31600451083881603,1,3,-0.047341945291340184,0.9922436699421838
1,0.4680185947537358,0.16630459733585032,-0.6434474992989657,-0.5948471942751611,1.6794299542206819,2,6,0.3541876490510069,-0.4643907906779476
0,-0.9922419382311137,0.7678984236122574,1.2029179534190166,1.0124953551454952,-1.2615762434105642,1,9,0.7005069241712809,1.1129863818586476
1,-0.09231393534510164,-0.8993758949252134,-0.8968702084955514,-1.689703713445753,-0.2603826442169485,2,2,-0.7048466560269336,0.23970769799771122
0,0.5274478024914916,0.2780291650728972,0.4587401565718991,-0.5249627356046977,0.9076765548422697,0,4,0.9865967601402034,0.5499883879225779
1,0.7057354257047581,0.9483765714951786,-0.07626334062089275,0.22047149021357762,-1.1086161102004284,1,10,1.7133653258998518,0.12177295612581626
1,-0.5168082763290696,-0.2376226860211655,-0.1848730731337154,0.10399739242947209,-0.5106810440153524,0,4,-0.732953727630898,0.3386886420687657
1,-1.4082463923954025,-1.5439407087927923,1.3718664262167404,-0.1755404422523812,1.081494888035606,0,2,-0.23304938267467587,1.282166577043926
0,0.4934882552127741,-0.2376226860211655,-0.8485992162676302,0.8727264378045686,-1.5814019764863025,2,2,0.8801914176394818,-1.0470445749260002
0,-0.7715048809194504,0.44991311543758505,0.45069499120057904,-1.5033451569911842,-0.18390257761188064,1,1,-0.11560197632953917,-1.3187156767380441
2,0.23030176380271392,0.7163332385028506,-0.3980699554737,-0.8045005702865511,0.6782363550270661,2,9,0.6272277732038029,-0.19482566639933022
0,-0.04137461442702543,1.893738298500962,0.7041177003971651,0.47671450533860976,-0.7331685105028226,2,5,-0.20293466309899977,-2.225690001133808
2,-0.8564037491162441,-0.7274919445605257,0.7242306138254652,-0.8277953898433721,0.9285347548254701,2,3,-1.0571888750623435,-0.21869341177816637
1,-1.1959992219034183,-0.6931151544875881,-1.1744284138060979,0.24376630977039873,-1.6787402430745708,0,2,-0.7891678708388266,-0.6405909109746477
1,-0.44039929495195546,-0.512637006604666,0.21738519543229373,1.2454435507137063,-0.01703697774627804,1,6,-0.08147196081043968,0.8146395646231991
1,-1.544084581510272,-0.744680339596994,-0.5107022706721827,-0.8277953898433721,-1.3728199766542992,1,6,-0.8765005576082872,-0.3661118391180352
0,0.7396949729834755,0.5616376831746319,0.28979168377417563,1.3153280093841695,-1.6648347764191038,0,8,0.23975171466343795,-1.6654999772423065
2,0.29822085836014883,0.20068138740878788,1.424160001130321,-0.9675643071842988,0.6226144884051986,0,1,-0.25412968637764916,1.0455951007889934
1,-1.6544531101661037,-0.7274919445605257,-1.6370254226570082,-0.5948471942751611,0.6295672217329321,0,7,-1.5731544037922593,1.0104954752318818
1,-1.2044891087230978,-1.5181581162380888,-0.6876959088412269,-0.2687197204796656,-0.851364977074291,2,2,-1.938546334643795,0.33237070946848585
2,0.17936244288463773,-0.28918787113057226,-0.6555152473559461,-0.7113212920592666,1.290076887867609,2,8,-0.6747319364512575,0.6138697064365207
0,-1.0771408064279073,0.6046086707658037,-0.8968702084955514,0.1971766706567565,-0.3229572441665495,2,10,0.4766541753254227,-0.5493318845261577
1,0.9943915775738562,-0.6501441668964163,-0.4946119399295423,-1.6431140743321109,-0.08656431102361246,1,5,-0.0824757847962957,0.4004639830492823
1,0.7906342939015517,-1.999433177259214,-0.6756281607842465,-0.12895080313873897,0.219355955396659,1,5,-0.8182787664286466,1.065250891100976
2,0.9689219171148182,-1.22595540061812,-1.5927770131147472,-0.9442694876274776,1.3943678877836108,2,8,1.3068166116282256,-0.039685321436897396
0,0.5274478024914916,0.40694212784641326,-0.7802153106114087,0.8960212573613897,-1.0877579102172281,0,7,-0.32238971741584815,-1.1874430771544466
2,-0.29607121901740646,0.7593042260940231,-0.15671499433409466,0.523304144452252,1.526469821010546,1,6,-0.21196907897170256,0.436265601117536
0,-0.25362178491900944,0.1748987948540845,0.6115982986269829,-0.43178345737741336,-1.226812576771897,0,10,2.492332738924005,0.1631905142832077
1,-1.2299587691821359,-0.6415499693781821,0.6518241254835836,1.2221487311568853,1.429131554422278,0,7,-0.8383552461457643,0.21794593015230188
2,1.274557842623275,0.020203239525865842,1.323595433988819,0.6863678813499997,1.1440694879852067,2,10,1.7776100609946275,0.154064611638359
0,0.20483210334367602,2.5640857049232433,-0.4785216091869019,0.31365076844086204,-0.99041964362896,0,10,0.18454139544136514,-1.9491049517437682
0,-0.4658689554109936,0.862434596312835,0.6317112120552836,-0.9675643071842988,-1.6648347764191038,2,6,1.4413290257329117,-1.5510751979261228
1,2.1999555059683256,-1.0111004626622604,0.2777239357171952,1.641455483179665,0.06639582218652326,2,4,0.7878396109407418,0.3457085671801881
0,-0.9073430700343202,1.2062024970422107,-0.23716664804729656,-0.03577152491145454,0.0733485555142567,1,10,0.07512458098307558,0.13440882132637644
1,1.8773398068205098,0.6561738558752104,-0.06017300987825237,-1.2238073223093309,-0.31600451083881603,1,2,-0.4016918122984616,0.1449387089935098
1,0.10295346150752362,-0.7274919445605257,-1.093976760092896,0.5000093248954309,0.05944308885878982,1,9,0.9354017368615543,-1.3376694745388842
1,0.06899391422880614,-0.5298254016411345,0.34610784137341677,1.2687383702705275,-1.4075836432929665,0,3,-0.09753314458413358,0.19688615481803512
1,-1.1620396746247008,-0.41810083390408753,-0.015924600335991242,-1.7362933525593953,-1.4840637098980343,1,5,0.5388912624484863,-1.3257356018494661
0,0.40009950019630125,0.922593978940476,-1.7375899897985105,0.03411293375900877,-0.6219247772590875,2,10,2.2835373498659846,-2.060721761015383
0,-0.5762374840668252,0.7249274360210856,1.0983308035918542,1.408507287611454,-1.6439765764359036,0,8,0.7647516592660565,-1.979290629722884
0,0.2387916506223931,1.4984052126621796,-0.8284863028393299,1.2454435507137063,0.14287588879159113,1,10,1.1823424373820979,-0.997905099146044
2,0.7651646334425135,0.9054055839040076,0.01625606114928916,-0.78120575072973,-1.1850961768054964,0,1,-2.0720549247626256,0.23970769799771122
2,-1.04318125914919,2.2632887917850404,-0.43025061695898076,0.6863678813499997,0.08030128884199016,0,10,0.3230691054894748,-1.222542702711558
1,1.3254971635413513,-0.5556079941958378,1.2873921898178782,0.7795471595772842,-0.6010665772758872,1,8,1.3138433795292168,-0.2509850672907091
2,-0.2790914453780477,0.8366520037581324,0.2254303608036141,0.010818114202187668,-0.48287011070441865,2,3,-0.679751056380537,-1.0624884101711292
1,0.663285991606361,-2.5924328060173867,-0.06821817524957274,0.03411293375900877,-0.04484791105721181,0,2,0.010879845888299974,2.5331172318993835
1,0.3321804056388663,-1.2431437956545883,1.6775827103269072,1.3619176484978117,-1.5605437765031023,2,7,0.9544743925928155,1.4934663228977376
1,-0.32154087947644433,-0.4524776239770251,-2.4053387156180857,0.36024040755450426,0.30974148865719375,2,9,0.707533692072272,-1.6086385838397859
2,-0.7460352204604123,-0.2719994760941031,2.1723603806630987,-1.3169866005366153,0.4209852219009288,2,1,-2.0198560774981207,2.6082304305916018
2,0.07748380104848532,1.0601011392322262,1.4684084106725825,1.2920331898273485,-1.477110976570301,2,4,-0.7319499036450421,-1.6409302393523286
1,0.05201414058944741,0.5530434856563977,0.7242306138254652,-0.10565598358191786,0.9493929548086704,0,8,1.454378737549038,0.3744902601370199
2,0.8840230489180246,-0.9939120676257912,1.4885213241008826,-1.433460698320721,0.8381492215649353,2,3,-0.21698819890098198,2.705807389640372
1,0.30671074517982805,0.5616376831746319,0.9736307403363912,-1.014153946297941,0.6087090217497317,1,7,1.0408032553764202,0.5310345901217374
0,1.367946597639748,0.5272608931016943,-0.880779877752911,-1.7362933525593953,-1.6022601764695028,0,2,-0.406710932227741,-0.8764603947184376
0,0.3406702924585455,-0.10011552572941525,0.10073029754815142,-0.57155237471834,-1.4075836432929665,2,3,-0.2039384870848558,0.4095898856941315
2,-0.04986450124670499,0.45850731295581926,1.5609278124427641,-1.3169866005366153,-1.574449243158569,1,8,0.3692450088388448,0.6243995941036542
2,0.3152006319995076,-1.6556652765298392,-1.6933415802562493,-0.7346161116160878,0.643472688388399,1,5,-0.7048466560269336,1.7124879863741143
0,1.4103960317381445,-0.014173550547071721,-1.009502523694034,0.9426108964750319,-1.303292643376965,1,6,-0.8664623177497284,-0.5395039893701664
1,-0.31305099265676517,0.7163332385028506,-0.5147248533578427,-1.1772176831956886,0.518323488489197,0,6,0.6212048292886674,-1.0554684850597071
2,0.4085893870159804,-0.31497046368527487,-0.019947183021651604,0.03411293375900877,-1.289387176721498,0,8,2.1189102161856224,-0.6398889184635056
0,0.3661399529175838,-0.572796389232307,0.6799822042832044,1.7346347614069495,1.0884476213633392,1,4,0.26384349032397897,0.5275246275660265
0,0.374629839737263,1.1976082995239765,-1.858267470368313,-0.6647316529456244,0.5044180218337301,2,3,-0.8644546697780167,0.054381675056161934
2,-0.09231393534510164,-0.572796389232307,0.9253597481084698,-0.4783730964910555,0.49051255517826325,2,3,-2.373202120519386,0.23409175790857348
1,-0.5762374840668252,-0.9767236725893228,-1.2629252328906198,1.0124953551454952,-0.503728310687619,1,8,0.07211310902550785,-0.8905002449412824
2,1.1556994271477639,0.13192780726291273,0.5231014795424606,-0.57155237471834,-1.1711907101500294,0,7,-0.26115645427864026,0.10422314334726047
1,-0.08382404852542245,0.35537694273700654,-0.26532472684691694,0.36024040755450426,-0.44810644406575145,1,9,0.09018194077091345,0.05297769003387725
1,1.8603600331811507,0.4928841030287568,0.8328403463382882,0.9193160769182108,1.1649276879684072,2,5,0.5860709897837126,1.1052644642360832
1,0.586877010229247,0.8280578062398982,-0.39404737278804,0.38353522711132537,-0.46201191072121833,2,6,0.49171153511326054,-0.9045400951641273
0,-0.618686918165222,-0.6673325619328847,1.5488600643857842,-1.0374487658547622,0.6226144884051986,2,8,-0.11459815234368351,-0.06004310426002206
2,0.17936244288463773,0.9054055839040076,0.430582077772279,0.2903559488840409,1.0397784880692051,2,8,1.315851027500928,1.3263921052458867
0,-0.6271768049849014,1.2233908920786791,1.2632566937039174,-0.2687197204796656,-0.28124084420014883,1,10,0.017906613789291075,0.5836840284574049
0,0.2812410847207901,1.3093328672610227,-0.526792601414823,0.5698937835658943,1.067589421380139,1,9,0.9052870172858786,-0.7423798250902715
0,0.12842312196656153,-1.5439407087927923,0.438627243143599,0.7096627009068208,-0.39248457744388393,2,8,-1.0712424108643253,1.9069399119605122
2,1.9112993540992274,-0.49544861156819686,0.6880273696545244,-0.2687197204796656,0.5948035550942649,1,8,1.8338242042025563,0.9501241192736498
0,1.011371351213215,1.240579287115149,1.2672792763895782,-1.3635762396502575,1.526469821010546,0,3,-0.30833618161386595,0.7339104258418425
1,0.38311972655694254,-1.3548683633916352,-0.17280532507673504,-0.40848863782059225,0.46965435519506293,2,3,-0.6837663523239603,0.4790871442972121
1,-0.975262164591755,-1.0454772527351979,-1.4801446979162647,-0.22213008136602339,1.3735096878004105,1,1,-0.30532470965629827,1.6886202409952782
1,-1.9431092620352022,-0.804839722224635,1.2350986149042973,-1.1073332245252254,-0.5663029106372199,2,5,-1.4486802295461316,0.019282049499050335
0,0.3916096133766217,-1.2001728080634166,-0.08430850599221312,-1.5499347961048264,-0.8791759103852249,0,3,-0.1447128719193596,-0.5928554202169759
2,-0.9413026173130375,-0.48685441404996266,0.5472369756564214,0.10399739242947209,1.5820916876324136,1,5,0.4876962391698372,0.32324480682363665
0,0.374629839737263,1.2663618796698517,0.5351692275994413,1.3153280093841695,-0.10742251100681278,0,8,0.9414246807766897,-1.9399790490989193
1,0.917982596196742,0.5874202757293353,-1.5847318477434271,1.2687383702705275,1.4499897544054783,0,3,-0.5592921780778329,-0.8406587766501838
0,-2.1044171116091097,1.0085359541228196,0.24152069154625447,-0.43178345737741336,-0.6149720439313541,1,7,-0.4197606440438672,0.012262124387627915
0,0.5274478024914916,-0.9165642899616818,-2.3208644792192237,-1.3635762396502575,1.6863826875484154,0,4,0.35820294499443034,-0.8294268964719084
2,-1.2214688823624564,0.9741591640498827,-0.9008927911812115,1.385212468054633,-0.441153710738018,0,9,-0.062399305079178416,-0.4201652624759868
0,0.2557714242617518,-1.2689263882092918,-1.3795801307747624,-1.456755517877542,0.10115948882519048,0,6,0.5107841908445225,0.35132450726932585
2,-0.9413026173130375,-0.7017093520058223,-0.4946119399295423,-0.6647316529456244,-1.1572852434945626,0,8,0.20963699508776185,-0.13866626550795186
1,-2.1044171116091097,-0.9509410800346194,-0.7802153106114087,-1.5499347961048264,1.3387460211617432,2,7,-1.4878293649945107,1.556645648900539
1,-1.4167362792150817,-0.8478107098158068,-0.09235367136353313,0.9892005355886742,-0.06570611104041213,2,4,-0.6446172168755815,0.35343048480275263
2,2.4971015446571028,0.12333360974467854,-0.4423183650159611,0.9193160769182108,0.879865621531336,0,6,-0.07846048885287232,0.22145589270801333
2,0.7142253125244372,-0.2376226860211655,2.6470251375709895,0.4301248662249676,0.4418434218841291,0,9,1.6842544303100317,0.8602690778474441
2,1.2575780689839164,-0.2805936736123373,-0.14464724627711428,-0.7113212920592666,-0.8722231770574914,1,10,0.3461570571641602,-0.5696896673492824
0,1.3849263712791071,1.274956077188086,0.21336261274663373,0.1272922119862932,-0.4202955107548177,0,1,-0.1005446165417013,-0.7908173083590854
1,-0.6356666918045807,0.9569707690134143,1.8827344272955717,-1.5965244352184687,-1.0182305769398936,0,9,1.0789485668389434,-0.038983328925754804
2,0.3321804056388663,2.5640857049232433,0.9293823307941297,-1.456755517877542,1.0328257547414716,0,10,2.4893212669664373,0.6945988452178774
1,-1.0686509196082281,0.7163332385028506,-0.530815184100483,0.4068300466681465,-1.574449243158569,0,1,-1.2890722157950487,-0.39278755454143965
2,-1.0856306932475868,-0.2376226860211655,-2.3047741484765836,-1.1306280440820464,1.6238080875988143,0,3,-1.9495883984882096,-0.11269254259568946
1,0.2557714242617518,1.4984052126621796,1.6695375449555871,-1.0374487658547622,0.0872540221697236,2,1,0.7577248913650654,0.775327983999234
0,0.6547961047866819,-0.8735933023705101,0.7483661099394259,1.7346347614069495,-0.7887903771246901,0,9,-0.19590789519800866,-0.026347463725194645
0,-0.8479138622965647,-0.3493472537582124,-1.504280194030225,-0.12895080313873897,-0.02398971107401148,1,3,-0.8132596464993676,-0.356985936473186
2,0.731205086163796,-0.8220281172611041,1.271301859075238,0.7795471595772842,-1.351961776671099,2,10,0.6041398215291182,1.4618766598963369
2,-0.7799947677391298,-0.933752684998151,-0.07224075793523276,1.0124953551454952,-1.2337653100996304,1,10,0.9936235280411945,-0.3998074796528621
0,-0.6101970313455426,-0.25481108105763467,1.001788819136012,-1.5965244352184687,0.4070797552454619,0,2,-0.937733820745495,0.8932627258711294
0,0.8840230489180246,0.3639711402552415,0.5673498890847221,-0.8976798485138354,-1.4214891099484332,0,9,1.1823424373820979,-0.42999315763197804
0,0.2387916506223931,0.18349299237231947,-0.05615042719259237,-0.8743850289570143,1.6655244875652149,2,10,2.2082505509267945,0.3148208966899301
1,-1.2384486560018153,0.028797437044100045,-0.044082679135611993,0.10399739242947209,1.241407754573475,2,1,-1.8682786556338844,0.09439524819126918
0,0.34916017927822507,-1.1228250303993073,-0.22912148267597618,0.47671450533860976,-1.0599469769062944,2,4,-0.4809939071810751,-0.8160890387602057
0,0.09446357468784405,0.8022752136851948,-0.6474700819846257,-1.3868710592070788,-0.10742251100681278,1,10,1.2927630758262434,-0.8511886643173172
0,1.7754611649843575,0.020203239525865842,-1.6852964148849292,0.4534196857817887,1.5125643543550793,2,10,0.6212048292886674,0.05859363012301549
1,-0.5083183895093905,0.31240595514583475,-0.26532472684691694,0.5931886031227153,-1.7413148430241716,1,1,-1.7146935857979368,-0.5788155699941315
0,-1.0262014855098311,0.6389854608387413,0.9334049134797905,1.5482762049523806,-1.7343621096964383,1,10,0.3602105929661424,-0.7950292634259389
2,0.985901690754177,-0.08292713069294685,1.0701727247922335,-0.8743850289570143,-0.7887903771246901,2,6,1.3028013156848015,0.10492513585840256
0,2.038647656394417,-0.5813905867505411,-0.19694082119069542,0.9426108964750319,-1.1364270435113621,0,2,0.14840373195055395,0.8623750553808709
1,1.393416258098786,0.11473941222644433,0.7282531965111252,0.1272922119862932,-0.3090517775110826,2,4,0.5599715661514595,0.16599848432777656
0,-1.4082463923954025,-0.9595352775528536,-0.2894602229608777,-0.03577152491145454,1.5612334876492133,1,2,-1.3603437187908152,0.4257357134504026
2,1.0792904457706498,-0.2634052785758689,0.3742659201730375,-0.8743850289570143,0.05944308885878982,2,4,-0.1698084715657563,-0.19412367388818813
0,1.393416258098786,1.9109266935374305,0.6478015427979237,0.6397782422363575,1.0606366880524054,2,8,-0.04232282536206078,-1.812216412071033
0,-0.21966223764029194,-0.02276774806530592,0.7523886926250859,0.5465989640090732,-0.2951463108556157,0,2,0.41040179225893575,0.5864919985019736
0,0.162382669245279,-1.8017666343398235,-0.8284863028393299,-0.7346161116160878,0.49051255517826325,1,8,0.5941015816705594,0.3225428143124946
0,-2.1044171116091097,-0.38372404383115,-0.8606669643246107,1.5948658440660228,1.2483604879012085,1,3,-2.184483211178483,1.1775696928837331
1,0.6802657652457198,0.3639711402552415,0.6478015427979237,-0.19883526180920227,-0.7679321771414898,2,5,1.0448185513198442,0.30007905395594314
2,-0.03288472760734626,-0.49544861156819686,-0.8566443816389506,-1.3635762396502575,-1.6161656431249698,1,8,1.3028013156848015,0.7584801637318207
2,-0.10080382216478119,-2.5924328060173867,0.7322757791967859,0.22047149021357762,0.3653633552790613,1,5,-0.5281736345163007,0.7858578716663678
1,0.3406702924585455,2.3406365694491496,0.7202080311398051,-0.38519381826377114,-0.802695843780157,0,2,0.2879352659845193,-0.707982192044302
2,-0.06684427488606372,-0.16027490835705618,-0.2049859865620158,-0.2920145400364867,-1.5466383098476353,0,7,-0.4338141798458494,1.3664056783809935
0,-0.08382404852542245,0.7678984236122574,-0.615289420499345,1.7113399418501285,-1.1294743101836289,0,4,-0.1808505354101708,-2.2951872597368883
1,-0.13476336944349865,-0.9423468825163852,-0.6313797512419853,0.03411293375900877,-0.7609794438137564,0,6,-0.7560416793055831,-0.07759291703857786
0,0.9094927093770625,-0.14308651332058778,0.44264982582925905,-0.2920145400364867,0.37926882193452816,0,1,0.2869314419986636,-0.3892775919857287
0,-0.3385206531158031,-1.9822447822227456,-0.739989483754808,1.7113399418501285,-0.5384919773262862,2,2,-1.7448083053736125,0.09439524819126918
2,-0.262111671738689,0.4671015104740534,0.11279804560513144,0.36024040755450426,1.4499897544054783,1,2,-0.938737644731351,-0.8210029863382013
2,0.5529174629505295,1.6187239779174616,-0.6354023339276453,-1.270396961422973,1.5681862209769468,2,3,-0.7640722711924298,-1.0912701031279608
0,-0.8733835227556028,-0.9595352775528536,-1.6048447611717274,1.2454435507137063,0.455748888539596,2,4,-1.3432787110312656,-0.21026950164445976
0,-0.9413026173130375,1.1030721268233987,-0.15671499433409466,1.0590849942591374,1.192738621279341,1,3,-2.367179176604251,0.4432855262289584
1,-0.7035857863620156,-0.4524776239770251,0.8569758424522482,0.7096627009068208,0.8868183548590695,1,3,-1.1254489061005424,0.3850201478041533
