area code,international plan,voice mail plan,number vmail messages,total day calls,total eve minutes,total eve calls,total eve charge,total night minutes,total intl minutes,total intl calls,target
1,0,0,-0.5725491215445375,0.048947981014018226,-1.9355847973506803,0.6965618747759167,-1.9351772858756564,-1.1478321312692794,-0.348329718673745,-0.9913119838261091,1
1,0,0,-0.5725491215445375,0.09937862289946846,-1.3697664038561679,0.04080806406645774,-1.3695892794599986,-0.27297848513726714,-0.13102656077459193,1.0440690604949099,1
1,0,0,-0.5725491215445375,0.1498092647849187,-0.7149206407558759,-0.009634536757346792,-0.7155554119587645,-1.2962801481468835,-0.7105016485056671,-0.9913119838261091,1
0,0,0,-0.5725491215445375,-1.5648325593203893,2.0647116769356963,0.9992174797187439,2.06583416691659,-0.05921334083351723,-0.2758953327073609,1.8582214782233173,2
0,0,1,1.7161117470185765,-1.514401917434939,-0.9622188896608201,-0.5645031458191967,-0.9622728139343191,0.4969718957345721,0.6295344918724441,-0.1771595660977015,1
1,0,0,-0.5725491215445375,-1.0100954985804367,0.7332579048314768,-0.3627327425239785,0.7321636826525079,1.163998318237939,0.738186070822021,-0.9913119838261091,1
1,0,0,-0.5725491215445375,1.3097140281502742,-1.3954854217422823,-1.2202569565286556,-1.3951920287216126,-2.420526462633271,-1.036456385354397,-0.1771595660977015,1
0,0,0,-0.5725491215445375,-0.2536358702986832,-0.671396148948606,1.40275828630918,-0.6713324814159765,0.7958472363814812,-0.8915876134216284,-0.1771595660977015,1
1,0,1,1.051661817435737,0.5028237579830703,0.5433328496724797,1.1505452821901574,0.5436343471806222,1.2332740594474874,-0.3845469116569378,-0.1771595660977015,1
1,0,0,-0.5725491215445375,1.0071301768375727,-0.9978298375031323,0.2930210681854804,-0.9971856538365202,-0.9617772834493491,-0.23967813972416882,-1.3983881926903128,1
2,0,0,-0.5725491215445375,0.09937862289946846,-1.617064652761112,0.19213586653787135,-1.6163066814355533,-1.2764870792298695,-0.3845469116569378,-0.5842357749619053,1
1,0,0,-0.5725491215445375,1.7635898051193262,-0.2361512308759043,-1.3211421581762646,-0.2360857439685362,0.12882081387811442,0.738186070822021,-1.3983881926903128,1
1,0,1,1.8637672869258741,0.40196247421216985,-0.23219445889342485,1.1001026813663528,-0.2314306986482428,0.09319328982748926,1.8971362462841712,-0.1771595660977015,1
0,0,1,1.3469728972503323,0.4523931160976201,0.6264250613045413,0.34346366900928493,0.6274251629459047,0.24559992048849633,2.186873790149709,-0.1771595660977015,1
1,0,1,2.0852505967868207,0.855838251181222,0.4127593742506694,1.2514304838377666,0.4132930782124042,-1.9098652845743131,0.5933172988892521,0.6369928516307061,1
0,0,0,-0.5725491215445375,0.30110119044126943,-1.1145546109862654,-0.6653883474668058,-1.1135617868438572,-0.7955155045464332,0.5571001059060601,0.22991664276650228,1
0,0,0,-0.5725491215445375,-0.05191330275688224,0.9528587498590676,-1.926453368061919,0.953278335366448,0.21591031711297554,0.3397969480069063,-0.5842357749619053,1
1,0,0,-0.5725491215445375,-0.5057890797259343,0.47606772597033487,-0.9680439524096329,0.4761361900363669,0.08329675536898233,-1.0002391923712048,4.3006787314085395,1
1,0,0,-0.5725491215445375,0.048947981014018226,-1.4093341236809591,1.0496600805425484,-1.4091571646824932,1.274839504173217,-1.57971428010228,-0.5842357749619053,1
0,0,0,-0.5725491215445375,1.713159163233876,-1.6645459165508616,0.6965618747759167,-1.6651846572986346,-0.953860055882544,0.12249379010775321,-0.1771595660977015,1
0,0,0,-0.5725491215445375,-0.05191330275688224,0.6996253429804046,-1.6237977631190919,0.6995783654104534,-1.6248450921693136,-0.312112525690553,-0.1771595660977015,1
2,0,0,-0.5725491215445375,0.5028237579830703,-0.3845301802188708,0.444348870656894,-0.3850471942179273,-0.4333023433650793,-0.493198490606514,-0.1771595660977015,1
1,1,0,-0.5725491215445375,-1.110956782351337,2.499956595008398,0.545234072304503,2.5010809043640307,0.15059318968682955,-0.5656328765728987,1.8582214782233173,2
2,0,0,-0.5725491215445375,-0.5057890797259343,-0.21438898497226877,0.8983322780711348,-0.21513804002721557,0.1070484380693993,1.0279236146875583,-0.9913119838261091,1
1,0,0,-0.5725491215445375,-0.0014826608714320064,-0.8356021862214886,-0.9176013515858283,-0.8365865902863948,1.1026398045951966,-0.348329718673745,0.22991664276650228,1
1,0,1,2.232906136694118,-0.10234394464233247,-0.9918946795294135,0.9992174797187439,-0.9925306085162269,-1.5318176682593485,0.4122313339732911,-0.5842357749619053,1
0,0,0,-0.5725491215445375,-0.30406651218413344,0.8104149584898195,0.9487748788949393,0.8112994530974971,0.039752003751552065,-1.362411122203127,-1.3983881926903128,1
0,0,0,-0.5725491215445375,-0.5057890797259343,0.6462089212169368,-0.3627327425239785,0.6460453442270783,0.07933814158557978,0.3035797550237142,1.4511452693591136,1
1,0,1,1.7899395169722252,0.6541156836394211,-0.2697837927269765,0.6461192739521121,-0.26867106121059026,0.6018751609947458,-0.6018500695560909,1.0440690604949099,1
1,0,0,-0.5725491215445375,-1.2118180661222377,0.2722939688726612,1.5540860887805936,0.2713141959434532,-0.9103153042651132,-0.058592174808207796,-0.9913119838261091,1
2,0,0,-0.5725491215445375,0.048947981014018226,-0.014571999857073999,1.301873084661571,-0.014971091254596017,0.3109170479146417,0.8468376497715973,1.4511452693591136,1
2,0,1,0.9778340474820881,0.25067054855581916,0.1634827393544858,-1.472469960647678,0.16424815357670372,1.1818120802632521,0.6657516848556363,-0.5842357749619053,1
1,0,0,-0.5725491215445375,0.20023990667036892,-1.3618528598912096,1.0496600805425484,-1.3626067114795586,-1.4546246994829943,-0.7467188414888598,-0.9913119838261091,1
1,0,0,-0.5725491215445375,0.5532543998685205,-0.06601003562930227,0.04080806406645774,-0.06617658977782405,0.6751095159876969,1.679833088385018,-0.5842357749619053,1
2,0,0,-0.5725491215445375,0.9566995349521225,-0.15503740523508217,-0.4636179441715876,-0.15462245086339996,-0.5481021430837599,-0.02237498182501572,-0.1771595660977015,1
0,0,0,-0.5725491215445375,-3.229043741540247,1.5008716694324236,1.7054138912520074,1.5002461605009323,-0.16411660609369091,-1.6521486660686646,1.0440690604949099,1
2,0,1,1.5684562071112786,0.5028237579830703,-0.24010800285838318,0.19213586653787135,-0.24074078928882958,1.0788881218947797,-0.8191532274552439,-0.1771595660977015,1
2,0,0,-0.5725491215445375,-0.45535843784048413,1.3445791761244994,0.39390626983308946,1.3443021422711003,-0.2294337335198363,0.23114536905733007,-0.1771595660977015,1
1,0,0,-0.5725491215445375,-0.10234394464233247,-1.8821683755872123,0.8983322780711348,-1.8816442646922813,0.39206863047439844,0.4846657199396752,1.8582214782233173,1
1,0,0,-0.5725491215445375,-0.30406651218413344,-0.43992498797357793,-0.16096233922876038,-0.4409077380614491,-0.6173778842933084,-1.0002391923712048,-0.5842357749619053,1
0,0,0,-0.5725491215445375,0.20023990667036892,1.443498475686477,-1.27069955735246,1.444385616657411,0.12288289320301005,-0.4207641046401298,-0.1771595660977015,1
1,0,0,-0.5725491215445375,-0.5562197216113846,-0.289567652639372,-0.6149457466430012,-0.28961876515191093,2.1120863193629034,-0.674284455522475,2.6723738959517247,1
1,0,0,-0.5725491215445375,-0.7075116472677353,-0.19460512505987324,0.6965618747759167,-0.19419033608589492,-0.25516472311195454,0.26736256204052217,1.8582214782233173,1
1,0,0,-0.5725491215445375,0.5028237579830703,-1.415269281654678,-0.9176013515858283,-1.4161397326629332,-0.6589433290190374,0.15871098309094528,-0.5842357749619053,1
1,0,0,-0.5725491215445375,-0.2536358702986832,-0.8217534842828119,-0.41317534334778305,-0.8226214543255147,-1.4288937098908767,-0.9278048064048204,-0.5842357749619053,1
1,0,0,-0.5725491215445375,0.5028237579830703,-0.7267909567033132,0.09125066489026228,-0.7271930252594982,0.8552264431325228,1.3900955445194803,-0.5842357749619053,1
2,0,1,1.1254895873893858,0.20023990667036892,-0.2223025289372271,-1.82556816641431,-0.22212060800765523,0.5840613989694332,0.05005940414136907,1.0440690604949099,1
2,0,0,-0.5725491215445375,-0.2536358702986832,-0.1510806332526033,-0.9176013515858283,-0.14996740554310656,-0.1245304682596632,-1.362411122203127,-0.1771595660977015,1
1,0,0,-0.5725491215445375,-0.9596648566949865,0.6007060434184269,-1.82556816641431,0.6018224136842907,-0.6233158049684122,-0.6380672625392829,0.22991664276650228,1
1,0,0,-0.5725491215445375,-1.110956782351337,-0.10557775545409333,0.9487748788949393,-0.1057444750003182,-0.11859254758455881,-2.412709718715701,0.22991664276650228,1
2,0,1,2.528217216508714,-0.15277458652778272,0.45232709407546046,0.8983322780711348,0.4528609634348992,1.1956672285051615,-0.9640219993880128,1.0440690604949099,1
1,1,1,1.7899395169722252,0.5532543998685205,-0.9147376258710708,-0.11051973840495585,-0.9157223607313844,0.00016586591752434427,0.12249379010775321,0.6369928516307061,1
2,0,0,-0.5725491215445375,-0.9596648566949865,-0.9523269597046223,-0.060077137581151324,-0.9529627232937319,-0.05129611326671158,-0.20346094674097673,-0.5842357749619053,1
2,0,0,-0.5725491215445375,-1.514401917434939,0.3177968466711706,0.39390626983308946,0.3178646491463886,1.1778534664798483,0.8106204567884052,-0.1771595660977015,1
2,0,0,-0.5725491215445375,0.7045463255248713,1.9222678855664488,-0.11051973840495585,1.9215277619874922,0.2416413067050932,0.4122313339732911,1.4511452693591136,1
1,0,0,-0.5725491215445375,0.20023990667036892,-2.420289365204371,0.04080806406645774,-2.4193019991861786,0.6394819919370717,-3.7165286661106203,-1.8054644015545165,1
1,0,0,-0.5725491215445375,0.048947981014018226,0.04675796587135204,1.40275828630918,0.0478720205693667,0.20205516887106548,-1.217542350270358,-0.9913119838261091,1
1,0,1,1.051661817435737,-1.514401917434939,0.21887754710919294,0.24257846736167588,0.21778117476007802,-0.5124746190331347,-1.0726735783375894,0.22991664276650228,1
2,1,0,-0.5725491215445375,-0.2536358702986832,0.8282204324109755,0.19213586653787135,0.8275921117185243,-0.963756590341051,1.8247018603177871,0.6369928516307061,2
0,1,1,1.6422839770649276,1.511436595692075,-0.10755614144533333,0.7974470764235257,-0.10807199766046531,1.3540117798412725,0.4122313339732911,-0.1771595660977015,1
1,0,0,-0.5725491215445375,0.8054076092957717,0.36725649645215946,-0.7158309482906102,0.3667426250094696,-0.4095506606646629,-1.1088907713207814,0.6369928516307061,1
0,0,0,-0.5725491215445375,1.2088527443793737,-0.60808779722894,0.4947914714806985,-0.6084893695920146,-0.3244404643215031,-0.348329718673745,-0.5842357749619053,1
2,0,0,-0.5725491215445375,-0.6066503634968349,-0.12140484338400999,-0.5645031458191967,-0.12203713362134545,1.1105570321620017,0.5208829129228674,0.22991664276650228,1
1,0,1,2.232906136694118,-0.6066503634968349,-0.7307477286857926,0.39390626983308946,-0.7318480705797917,0.8374126811072102,-1.036456385354397,-0.9913119838261091,1
2,0,1,2.0852505967868207,-0.40492779595503386,-0.6199581131763772,0.4947914714806985,-0.620126982892748,-0.6668605565858431,0.23114536905733007,0.22991664276650228,2
1,0,0,-0.5725491215445375,-0.20320522841323294,-0.14316708928764496,1.3523156854853755,-0.14298483756266608,-1.8801756811987922,1.1727923866203271,-0.5842357749619053,1
2,0,0,-0.5725491215445375,0.4523931160976201,0.7312795188402373,-2.582207178771378,0.7321636826525079,0.12486220009471131,1.3538783515362882,2.6723738959517247,1
2,0,1,2.0852505967868207,0.1498092647849187,-0.4676223918509318,-0.8671587507620239,-0.46651048732306316,0.3188342754814474,2.2230909831329004,0.22991664276650228,1
2,0,0,-0.5725491215445375,-0.0014826608714320064,-0.008636841883355676,0.4947914714806985,-0.00798852327415553,0.6196889230200578,0.5933172988892521,-0.5842357749619053,1
0,0,0,-0.5725491215445375,0.8054076092957717,-0.5922607092990239,-0.060077137581151324,-0.5921967109709874,1.7281007823728338,-0.8915876134216284,0.22991664276650228,1
1,0,0,-0.5725491215445375,0.5532543998685205,-0.21043221298978987,0.04080806406645774,-0.2104829947069222,0.4158203131748154,-0.3845469116569378,-0.9913119838261091,1
2,0,1,2.306733906647767,1.107991460608473,0.26833719689018176,0.04080806406645774,0.2689866732833069,-0.9004187698066063,0.8830548427547893,0.22991664276650228,1
1,0,1,1.3469728972503323,-0.10234394464233247,-0.4913630237458062,0.545234072304503,-0.4921132365846776,0.42373754074162107,1.136575193637135,0.22991664276650228,1
2,0,0,-0.5725491215445375,0.25067054855581916,0.038844421906393714,0.24257846736167588,0.03856192992877911,0.41977892695821795,0.4484485269564832,-0.5842357749619053,2
1,0,0,-0.5725491215445375,1.057560818723023,1.8174134280307521,0.19213586653787135,1.816789242280889,0.5128063508681834,-0.8191532274552439,-1.3983881926903128,1
2,0,0,-0.5725491215445375,-0.30406651218413344,-1.3341554560138564,0.1416932657140668,-1.3346764395577975,-0.05921334083351723,-1.1088907713207814,0.22991664276650228,1
0,0,1,2.1590783667404696,1.1584221024939234,-1.351960929935012,-0.5140605449953921,-1.3509690981788247,0.22778615846318373,-0.2758953327073609,1.4511452693591136,1
1,1,1,0.9040062775284393,0.5028237579830703,-0.6100661832201794,-0.312290141700174,-0.6108168922521613,-0.4966401638995234,0.6657516848556363,-0.1771595660977015,1
1,1,0,-0.5725491215445375,-0.10234394464233247,-0.018528771839553444,-1.1193717548810465,-0.0196261365748894,1.4707908864516537,-1.362411122203127,0.6369928516307061,1
1,0,0,-0.5725491215445375,-0.7075116472677353,-0.9028673099236335,-0.7158309482906102,-0.9017572247705038,-0.2116199714945243,0.26736256204052217,1.8582214782233173,2
1,1,0,-0.5725491215445375,-0.5562197216113846,-0.4913630237458062,0.09125066489026228,-0.4921132365846776,0.46134437168394693,2.3317425620824777,-0.5842357749619053,2
2,0,0,-0.5725491215445375,1.1584221024939234,0.7945878705599034,-0.3627327425239785,0.7950067944764697,0.19611724819596166,0.4122313339732911,-0.5842357749619053,1
2,0,0,-0.5725491215445375,-1.4135406336640386,0.1575475813807669,0.1416932657140668,0.15726558559626325,0.06746230023537157,-0.529415683589706,1.4511452693591136,1
2,0,1,0.9040062775284393,-3.027321173998446,-0.22823768691094598,-2.128223771357137,-0.2291031759880957,-0.7559293667124054,-0.312112525690553,-0.9913119838261091,1
1,0,0,-0.5725491215445375,1.6627285213484257,1.5424177752484547,-1.9768959688857235,1.5421415683835737,-1.401183413407057,0.4484485269564832,-0.5842357749619053,1
1,0,1,0.6825229676674928,0.6036850417539709,0.790631098577424,1.5540860887805936,0.7903517491561763,0.9442952532590853,0.4122313339732911,-0.5842357749619053,1
0,0,0,-0.5725491215445375,1.3097140281502742,-0.7347045006682715,-0.7158309482906102,-0.7341755932399384,-0.09879947866754495,0.05005940414136907,0.6369928516307061,1
1,0,0,-0.5725491215445375,1.107991460608473,0.8064581865073406,-0.6149457466430012,0.8066444077772036,0.0615243795602672,-0.4207641046401298,0.22991664276650228,1
1,0,1,1.3469728972503323,-0.15277458652778272,0.9825345397276609,0.4947914714806985,0.9835361299483563,-1.1478321312692794,-1.326193929219935,1.4511452693591136,1
1,0,0,-0.5725491215445375,-0.7579422891531855,-1.6150862667698727,1.40275828630918,-1.6139791587754064,0.6434406057204748,-1.398628315186319,-0.9913119838261091,1
2,0,0,-0.5725491215445375,0.09937862289946846,-0.09172905351541669,0.8478896772473302,-0.09177933903943805,0.516764964651586,-0.8915876134216284,-1.3983881926903128,1
0,0,0,-0.5725491215445375,1.0071301768375727,1.3762333519843315,-0.26184754087636947,1.3768874595131548,-1.559527964743168,-0.5656328765728987,0.22991664276650228,1
2,1,0,-0.5725491215445375,0.9566995349521225,-0.042269403734427856,0.9487748788949393,-0.04290136317635631,-1.3319076721975087,0.26736256204052217,0.6369928516307061,1
1,0,1,1.7899395169722252,-1.0100954985804367,-0.29945958259556976,-0.4636179441715876,-0.2989288557924981,-1.0330323315505994,-0.7467188414888598,-0.1771595660977015,1
1,0,1,1.5684562071112786,0.8054076092957717,-0.2816541086744137,-0.009634536757346792,-0.2826361971714708,0.8176196121901964,-0.058592174808207796,0.6369928516307061,1
2,0,1,1.1254895873893858,-0.30406651218413344,-0.7129422547646365,-2.0777811705333327,-0.7132278892986178,-1.4170178685406678,0.8830548427547893,-0.1771595660977015,1
1,0,0,-0.5725491215445375,-0.6066503634968349,-1.247106472399316,0.39390626983308946,-1.2462305784722216,-0.8054120390049401,0.26736256204052217,0.22991664276650228,1
1,0,0,-0.5725491215445375,0.25067054855581916,-1.5577130730239255,0.24257846736167588,-1.5581186149318846,1.0551364391943627,-0.23967813972416882,-0.1771595660977015,1
1,0,0,-0.5725491215445375,-1.2118180661222377,0.8203068884460173,-0.41317534334778305,0.8206095437380838,-1.9633065706502506,0.4122313339732911,-0.1771595660977015,1
1,0,0,-0.5725491215445375,-0.6066503634968349,0.7748040106475078,0.9487748788949393,0.7740590905351491,-1.0231357970920925,-0.16724375375778402,3.8936025225443363,1
1,0,0,-0.5725491215445375,0.40196247421216985,0.8440475203408923,0.545234072304503,0.8438847703395516,-0.31256462297129484,1.0279236146875583,0.22991664276650228,1
2,0,1,1.6422839770649276,-0.05191330275688224,0.3850619703733155,0.6461192739521121,0.3853628062906439,-0.4451781847152875,-0.16724375375778402,0.6369928516307061,1
1,0,1,0.9778340474820881,-0.6066503634968349,-0.3865085662101102,-0.16096233922876038,-0.387374716878074,2.381272056634291,-0.2758953327073609,-0.1771595660977015,1
2,0,0,-0.5725491215445375,-0.8083729310386357,1.3881036679317693,-0.26184754087636947,1.3885250728138887,0.1189242794196075,-0.058592174808207796,0.22991664276650228,1
0,0,0,-0.5725491215445375,1.4105753119211746,0.5255273757513237,-0.009634536757346792,0.5250141658994478,-1.0805356969514324,-0.674284455522475,-0.5842357749619053,1
1,1,0,-0.5725491215445375,-1.110956782351337,1.3208385442296238,0.8478896772473302,1.3210269156696335,-0.3145439298629961,-3.2457051573291213,0.6369928516307061,1
1,0,1,2.0114228268331718,1.2088527443793737,1.194221840790293,-1.5733551622952873,1.1953406920217098,2.3238721567749514,1.7160502813682104,0.22991664276650228,1
1,0,1,1.7161117470185765,-0.858803572924086,0.36527811046092,-0.2114049400525649,0.3644151023493233,0.7325094158470371,0.4122313339732911,-0.1771595660977015,1
1,0,0,-0.5725491215445375,-0.15277458652778272,0.14963403741580858,0.8983322780711348,0.15028301761582274,-0.8212464941385508,-0.5656328765728987,0.6369928516307061,1
1,1,0,-0.5725491215445375,1.6122978794629754,0.8420691343496522,-0.060077137581151324,0.8415572476794052,-0.3561093745887251,0.26736256204052217,-0.9913119838261091,2
1,0,1,1.3469728972503323,2.5200494334010797,-1.6348701266822683,1.9071842945472255,-1.6349268627167273,0.7047991193632176,1.7884846673345944,-0.1771595660977015,1
1,0,0,-0.5725491215445375,-0.35449715406958365,0.4424351641192627,-1.1193717548810465,0.44355087279431243,-0.8430188699472659,-0.20346094674097673,-0.9913119838261091,1
1,0,0,-0.5725491215445375,0.20023990667036892,0.9805561537364209,0.8478896772473302,0.9812086072882091,-1.0983494589767449,0.26736256204052217,-0.5842357749619053,1
1,0,0,-0.5725491215445375,-2.321292187602143,-0.1886699670861549,0.39390626983308946,-0.18953529076560155,0.2812274445391209,1.100358000653943,-0.1771595660977015,1
1,1,1,1.49462843715763,-0.15277458652778272,-0.6674393769661265,0.09125066489026228,-0.6666774360956831,-1.092411538301641,-0.529415683589706,-0.5842357749619053,2
2,0,0,-0.5725491215445375,0.6036850417539709,0.12589340552093417,-0.26184754087636947,0.12700779101435586,0.271330910080614,-0.3845469116569378,1.0440690604949099,1
0,1,0,-0.5725491215445375,0.5028237579830703,-0.647655517053731,-0.009634536757346792,-0.6480572548145092,-0.3600679883721282,-0.9278048064048204,-0.9913119838261091,2
1,0,0,-0.5725491215445375,-0.05191330275688224,-0.03633424576070897,-0.9680439524096329,-0.03591879519591665,0.5543717955939124,0.12249379010775321,-0.1771595660977015,1
2,0,0,-0.5725491215445375,0.35153183232671964,-0.06798842162054228,-1.472469960647678,-0.06850411243797032,0.03579338996814895,0.15871098309094528,-0.1771595660977015,1
1,0,1,0.9040062775284393,1.6627285213484257,-0.7703154485105836,-0.2114049400525649,-0.7714159558022863,1.009612380685231,0.08627659712456115,-0.1771595660977015,1
2,1,1,1.1993173573430345,-2.321292187602143,0.2841642848200984,0.24257846736167588,0.28527933190433413,0.6711509022042943,-1.6159314730854724,-0.1771595660977015,1
1,0,1,1.3469728972503323,0.35153183232671964,0.3276887766273684,-1.169814355704851,0.3271747397869754,0.5009305095179747,1.2090095796035194,0.22991664276650228,1
0,1,0,-0.5725491215445375,-0.0014826608714320064,0.8361339763759339,-0.5140605449953921,0.8369022023591111,-0.6233158049684122,-0.058592174808207796,-0.1771595660977015,1
2,1,0,-0.5725491215445375,0.20023990667036892,-0.333092144446642,-1.6237977631190919,-0.3338416956946993,-0.9221911456153213,0.26736256204052217,1.8582214782233173,1
1,1,0,-0.5725491215445375,1.914881730775677,0.005211860055321534,0.6965618747759167,0.005976612686724615,-1.314093910172196,0.15871098309094528,-0.1771595660977015,1
2,0,1,1.420800667203981,-0.6570810053822851,-1.1600574887847754,0.04080806406645774,-1.1601122400467918,1.7518524650732503,-0.312112525690553,-0.1771595660977015,1
0,1,0,-0.5725491215445375,1.2088527443793737,-0.5981958672727422,-1.7246829647667008,-0.5991792789514274,1.57965276549523,-0.312112525690553,-0.1771595660977015,1
1,0,1,1.051661817435737,-0.858803572924086,-1.1264249269337032,1.5036434879567893,-1.1275269228047373,0.7720955536810649,0.3397969480069063,1.8582214782233173,1
1,0,0,-0.5725491215445375,-1.514401917434939,1.2476382625537605,-1.0184865532334375,1.2465461905449378,-1.143873517485877,0.15871098309094528,0.22991664276650228,1
0,0,0,-0.5725491215445375,-0.9092342148095363,-0.12140484338400999,-0.312290141700174,-0.12203713362134545,0.00016586591752434427,0.376014140990099,-0.5842357749619053,1
0,0,0,-0.5725491215445375,-0.7075116472677353,0.16150435336324634,0.09125066489026228,0.16192063091655662,-0.3541300676970239,0.3035797550237142,0.6369928516307061,2
1,0,0,-0.5725491215445375,-0.15277458652778272,-1.6388268986647474,0.8478896772473302,-1.6395819080370206,-1.3200318308473005,0.5571001059060601,-0.9913119838261091,1
2,0,0,-0.5725491215445375,-1.060526140465887,0.44639193610174155,0.545234072304503,0.4458783954544587,-0.6114399636182041,0.08627659712456115,-0.5842357749619053,1
1,1,1,2.74970052636966,-0.6066503634968349,-0.05216133369062562,0.1416932657140668,-0.0522114538169439,-2.0998787461776462,-1.0002391923712048,-0.5842357749619053,1
1,0,0,-0.5725491215445375,-0.7075116472677353,1.6947534965739002,-1.2202569565286556,1.6957580639532586,-0.6609226359107386,1.3900955445194803,-0.5842357749619053,1
2,1,1,1.8637672869258741,-0.10234394464233247,1.0438645054560869,0.09125066489026228,1.044051719112171,-0.6925915461779607,-0.7467188414888598,-0.9913119838261091,2
0,0,0,-0.5725491215445375,0.40196247421216985,0.35934295248720166,0.9992174797187439,0.3597600570290299,0.7879300088146756,-0.4569812976233219,-0.5842357749619053,1
0,0,0,-0.5725491215445375,0.9062688930666722,0.7728256246562678,-0.5140605449953921,0.7717315678750029,-0.6510261014522317,1.7522674743514024,-0.9913119838261091,1
1,0,0,-0.5725491215445375,-0.8083729310386357,1.358427878063176,0.24257846736167588,1.3582672782319813,-0.8212464941385508,0.194928176074138,-0.1771595660977015,1
1,0,1,1.7899395169722252,-0.5562197216113846,-1.4093341236809591,1.200987883013962,-1.4091571646824932,-0.66290194280244,-0.674284455522475,-0.9913119838261091,1
0,1,0,-0.5725491215445375,1.3097140281502742,0.37121326843463887,1.2514304838377666,0.37139767032976295,-0.037440965024802104,1.5349643164522493,1.0440690604949099,2
1,0,1,1.051661817435737,0.6541156836394211,1.1625676649304597,-0.26184754087636947,1.1627553747796553,-1.3002387619302866,1.5711815094354413,0.22991664276650228,1
1,0,1,1.3469728972503323,0.7549769674103215,-1.2431497004168364,2.3107251011376615,-1.2439030558120745,0.2594550687304058,2.04200501821694,0.22991664276650228,1
1,0,1,1.420800667203981,-0.20320522841323294,0.4008890583032322,0.04080806406645774,0.40165546491167115,-0.4154885813397667,0.376014140990099,-0.9913119838261091,1
2,0,0,-0.5725491215445375,0.09937862289946846,0.03488764992391483,1.7054138912520074,0.03390688460848573,-0.4016334330978572,-0.312112525690553,0.22991664276650228,1
2,0,0,-0.5725491215445375,-0.6066503634968349,2.3377289437267548,0.9487748788949393,2.338154318153759,0.9284607981254744,-1.362411122203127,-0.1771595660977015,1
0,0,0,-0.5725491215445375,-0.7075116472677353,1.0478212774385658,-0.5645031458191967,1.0487067644324644,1.79341790979898,0.8468376497715973,-0.5842357749619053,1
1,0,0,-0.5725491215445375,-1.3631099917785883,0.3692348824433994,-1.1193717548810465,0.36907014766961665,0.2060137826544686,-0.16724375375778402,-0.1771595660977015,1
0,0,0,-0.5725491215445375,-0.6570810053822851,0.017082176002758742,0.545234072304503,0.017614225987458484,-1.9534100361917437,-1.2537595432535504,-0.1771595660977015,1
0,0,0,-0.5725491215445375,1.0071301768375727,-0.8771482920375191,-0.11051973840495585,-0.8761544755088898,-1.2646112378796615,-0.02237498182501572,0.22991664276650228,1
1,0,1,1.6422839770649276,-0.5562197216113846,-0.56456330542167,0.7974470764235257,-0.5642664390492262,-0.11463393380115626,0.6657516848556363,-0.5842357749619053,1
2,1,1,0.608695197713844,-1.2118180661222377,0.830198818402215,-2.128223771357137,0.8299196343786713,-1.0429288660091063,0.376014140990099,-0.5842357749619053,1
2,0,1,0.6825229676674928,-0.30406651218413344,0.7787607826299867,1.9071842945472255,0.7787141358554425,0.010062400376031275,-1.6159314730854724,-0.5842357749619053,1
2,0,0,-0.5725491215445375,0.9062688930666722,0.8183285024547778,0.6965618747759167,0.8182820210779375,-1.0706391624929252,0.6657516848556363,-0.1771595660977015,1
2,0,0,-0.5725491215445375,-0.5562197216113846,-1.8564493577010983,1.5540860887805936,-1.8560415154306673,-0.4333023433650793,-0.13102656077459193,0.6369928516307061,1
2,0,0,-0.5725491215445375,-0.20320522841323294,-1.9316280253682012,-1.0184865532334375,-1.930522240555363,-0.21755789216962812,1.0279236146875583,-0.1771595660977015,1
2,0,0,-0.5725491215445375,0.1498092647849187,1.4988932834411837,-0.8671587507620239,1.4979186378407854,-0.18984759568580858,1.8247018603177871,0.22991664276650228,1
2,0,1,2.454389446555065,0.7549769674103215,0.05467150983631037,0.4947914714806985,0.05485458854980636,-0.5678952120007738,0.7744032638052131,-0.1771595660977015,1
1,0,0,-0.5725491215445375,0.09937862289946846,-0.6100661832201794,-0.7158309482906102,-0.6108168922521613,1.6766388031885986,-1.6521486660686646,-0.5842357749619053,2
2,0,0,-0.5725491215445375,-1.110956782351337,0.13578533547713192,0.7470044755997212,0.1363178816549426,0.2238275446797806,0.6657516848556363,0.22991664276650228,1
2,0,0,-0.5725491215445375,-0.40492779595503386,-0.7307477286857926,-1.8760107672381146,-0.7318480705797917,1.2629636628230083,-1.326193929219935,0.6369928516307061,1
0,0,0,-0.5725491215445375,1.3601446700357243,0.1456772654333297,-1.3715847590000692,0.14562797229552937,0.11298635874450312,1.7522674743514024,-0.5842357749619053,1
1,0,0,-0.5725491215445375,1.6627285213484257,0.04082280789763316,-0.26184754087636947,0.04088945258892622,0.6790681297710994,1.0279236146875583,-0.5842357749619053,1
2,0,1,0.608695197713844,-0.05191330275688224,-2.457878699037922,1.7054138912520074,-2.458869884408673,-0.3026680885127879,0.8830548427547893,-0.5842357749619053,1
1,0,0,-0.5725491215445375,0.5028237579830703,-3.1008541461907773,-0.6149457466430012,-3.1012661386091733,-0.21359927838622556,1.0279236146875583,0.22991664276650228,1
1,0,0,-0.5725491215445375,0.5028237579830703,-0.9266079418185079,-1.82556816641431,-0.9273599740321179,0.7166749607134258,0.5208829129228674,-0.1771595660977015,1
