height,area,eccen,mean_tr,blackand,target
-0.08004644250916161,-0.09924641962113295,-0.15761060174064132,-0.05701203869378056,-0.06402015956008217,1
-0.02755601696276087,-0.11134378022702773,-0.23214896810225283,-0.05816321898103145,-0.13275895925457543,1
-0.13253686805556236,-0.1962303444785607,-0.31965052861370985,-0.06291183766594141,-0.27499539862241146,1
-0.1850272936019631,-0.23293250631678386,-0.39836952508864654,-0.0663653785276941,-0.3738735181829517,1
-0.08004644250916161,-0.06602993795748963,-0.09279463099141391,-0.06089727216325234,-0.019075559759836574,1
-0.08004644250916161,-0.22657626599843236,-0.40608262560780456,-0.062336247522315966,-0.3395041183357051,1
-0.08004644250916161,-0.13061754119235164,-0.21882928611328656,-0.06032168201962689,-0.14016159922167468,1
0.024934408583639874,-0.03670921648896496,-0.17235623508609055,-0.057587628837406014,-0.06613519955068195,1
0.07742483413004062,-0.24379962686106224,-0.4438703365546042,0.1268890121945503,-0.38815003811950033,4
-0.08004644250916161,-0.06602993795748963,-0.09279463099141391,-0.05787542390921874,-0.007442839811537718,1
0.07742483413004062,-0.04450073687920228,-0.22511643527596162,-0.06377522288137959,0.0015460801485113996,1
-0.13253686805556236,-0.2290367461216652,-0.4006704920502441,-0.06737266127903864,-0.3458492383075045,1
-0.13253686805556236,-0.1601433026711457,-0.23052856883352216,-0.06391912041728594,-0.1940951189819694,1
-0.08004644250916161,-0.07341137832718814,-0.10718377649774243,-0.06147286230687779,-0.0127304397880372,1
-0.08004644250916161,-0.22657626599843236,-0.40608262560780456,-0.06794825142266409,-0.3395041183357051,1
-0.08004644250916161,-0.13061754119235164,-0.21882928611328656,-0.06046557955553325,-0.11636739932742703,1
0.024934408583639874,-0.02092113569822091,-0.15171234840246162,-0.06420691548909868,0.10201047970200154,1
0.024934408583639874,-0.06377449784452618,-0.20768093914441949,-0.06060947709143962,-0.008500359806837615,1
0.07742483413004062,-0.06910553811153067,-0.25214469507838955,-0.05873880912465691,-0.052387439611783305,1
-0.02755601696276087,-0.047781377043512735,-0.13168421344095033,-0.06420691548909868,0.007891200120310776,1
-0.08004644250916161,-0.09924641962113295,-0.15761060174064132,-0.05701203869378056,-0.0809404794848805,1
-0.08004644250916161,-0.19889586461206293,-0.35205851398832355,-0.06089727216325234,-0.2744666386247615,1
-0.08004644250916161,-0.16198866276357035,-0.2800479704859319,-0.06032168201962689,-0.18563495901957022,1
-0.08004644250916161,-0.18966906414993978,-0.3340396741200383,-0.06420691548909868,-0.24538483875401437,1
-0.08004644250916161,-0.11031858017568072,-0.17922672798550865,-0.05888270666056327,-0.06243387956713232,1
0.07742483413004062,-0.18228762378024127,-0.3763645030192838,-0.05096834218571335,-0.2427410387657646,1
0.07742483413004062,-0.14291994180851583,-0.3331646585149237,-0.05557306333471694,-0.18034735904307075,1
0.07742483413004062,-0.09863129959032474,-0.2845526804530032,-0.06348742780956687,-0.10790723936502786,1
-0.02755601696276087,-0.2097629851563413,-0.3877072979003986,-0.053558497832027874,-0.31253735845555775,1
-0.44747942133396684,-0.1650642629176114,2.8563320380984334,0.06213512103668731,-0.24961491873521394,2
-0.02755601696276087,-0.18925898412940098,-0.3552993125257849,-0.037729768882328034,-0.30883603847200813,1
-0.08004644250916161,-0.12877218109992702,-0.21523199973670445,-0.050680547113900624,-0.11795367932037687,1
-0.08004644250916161,-0.18228762378024127,-0.31965052861370985,-0.04348567031858252,-0.2348096388010154,1
-0.08004644250916161,-0.2099680251666107,-0.37367464023319086,-0.06319963273775414,-0.31570991844145746,1
-0.13253686805556236,-0.23723834653244133,-0.42092548290937765,-0.0026187701211756653,-0.38391995813830077,1
-0.02755601696276087,-0.04368057683812467,-0.1252026163660276,-0.05096834218571335,0.09196403974665253,1
-0.08004644250916161,-0.18966906414993978,-0.3340396741200383,-0.05873880912465691,-0.29138695854955987,1
-0.08004644250916161,-0.09555569943628368,-0.15041602898747708,-0.05945829680418872,-0.06349139956243222,1
-0.02755601696276087,-0.04163017673543064,-0.12196181782856626,-0.046939211180335214,0.06023843988765564,1
0.07742483413004062,0.04161606743394708,-0.1306147499235881,-0.05931439926828235,0.12739095958919905,1
-0.02755601696276087,0.009629825831920173,-0.040941854392032,-0.04607582596489704,0.18661207932599325,1
-0.08004644250916161,-0.0900196191590098,-0.1395917618723561,-0.05744373130149965,-0.08675683945902993,1
0.024934408583639874,0.012910465996230625,-0.10754026433686315,-0.06305573520184778,0.14589755950694722,1
-0.08004644250916161,-0.16937010313326886,-0.29443711599226036,-0.043629567854488883,-0.20149775894906866,1
-0.13253686805556236,-0.17326586332838753,-0.26293655420813583,-0.06334353027366049,-0.21418799889266743,1
-0.13253686805556236,-0.18146746373916364,-0.2831915450672694,-0.05744373130149965,-0.22740699883391613,1
-0.02755601696276087,-0.15850298258899048,-0.30668733446386437,-0.04665141610852249,-0.18246239903367054,1
-0.08004644250916161,-0.1656793829484196,-0.28724254323909615,-0.058594911588750555,-0.19885395896081892,1
-0.08004644250916161,-0.17121546322569348,-0.2980344023688425,-0.05528526826290422,-0.21365923889501748,1
-0.49996984688036755,-0.2415441867480988,0.684997017999315,0.0549402442413692,-0.37810359816415134,2
0.44485781295484583,1.523850301671463,0.3267915556537097,0.39281165854950756,0.03750175998870787,1
-0.13253686805556236,-0.1781868235748532,-0.275089548723616,-0.05715593622968693,-0.22793575883156608,1
0.1824056852228421,0.6153180161677374,0.24748921544202998,-0.05485357565518513,0.8607810763296772,1
-0.1850272936019631,-0.1984857845915241,-0.28724254323909615,-0.05197562493705789,-0.279754238601261,1
-0.08004644250916161,-0.021741295739298522,-0.006362533997319167,-0.04895377668302429,0.12897723958214888,1
-0.23751771914836384,-0.07402649835799635,0.31771731974881795,0.0050077992818615335,-0.3188824784273571,2
13.147540795183826,1.3567426933018996,-0.44555555179408407,-0.05442188304746604,-0.0259494397292859,4
-0.02755601696276087,0.017831426242696305,-0.027978660242186502,-0.04895377668302429,0.168634239405895,1
-0.49996984688036755,-0.24585002696375627,0.004429325132427202,0.08371975142264164,-0.38920755811480023,2
-0.13253686805556236,-0.24379962686106224,-0.4371294755966845,-0.057299833765593285,-0.38815003811950033,1
-0.13253686805556236,-0.24051898669675179,-0.4290274792530311,0.004576106674142443,-0.3775748381665014,1
-0.13253686805556236,-0.22575610595735474,-0.3925684957065907,-0.06435081302500503,-0.34109039832865495,1
-0.13253686805556236,-0.16670458299976662,-0.246732561520829,-0.05586085840652967,-0.22740699883391613,1
-0.13253686805556236,-0.24379962686106224,-0.4371294755966845,-0.045788030893084315,-0.38815003811950033,1
-0.13253686805556236,-0.21099322521795771,-0.35610951216015024,-0.05816321898103145,-0.29931835851430905,1
-0.13253686805556236,-0.22411578587519954,-0.38851749753476394,-0.03312504773332445,-0.35325187827460375,1
-0.13253686805556236,-0.22575610595735474,-0.3925684957065907,-0.048378186539398835,-0.35853947825110327,1
-0.23751771914836384,-0.24626010698429507,-0.43849061098241826,0.026160737060096768,-0.39026507811010014,1
-0.13253686805556236,-0.21427386538226817,-0.3642115085038037,-0.046939211180335214,-0.32892891838270616,1
-0.1850272936019631,-0.24010890667621299,-0.4215088266461207,-0.021757142396721833,-0.3796898781571012,1
-0.1850272936019631,-0.24585002696375627,-0.44001378629502513,-0.056580346086061474,-0.3897363181124502,1
-0.13253686805556236,-0.24379962686106224,-0.4371294755966845,-0.04938546929074337,-0.3876212781218504,1
-0.1850272936019631,-0.2286266661011264,-0.38446649936293725,-0.050536649577994266,-0.3453204783098546,1
-0.13253686805556236,-0.15194170226036957,-0.2102735779743886,-0.043917362926301606,-0.22423443884801644,1
-0.1850272936019631,-0.07505169840934336,0.11092196507340776,-0.0667970711354132,-0.1073784793673779,1
0.024934408583639874,-0.228421626090857,-0.4227727380757306,-0.006216208518834719,-0.360654518241703,1
-0.02755601696276087,-0.23231738628597565,-0.42335608181247364,0.04055049065073298,-0.35430939826990365,1
-0.02755601696276087,-0.23436778638866967,-0.4265968803499351,0.3427353160540936,-0.38074739815240105,1
-0.02755601696276087,-0.23231738628597565,-0.42335608181247364,0.04299674876114114,-0.35430939826990365,1
-0.02755601696276087,-0.23231738628597565,-0.42335608181247364,-0.0026187701211756653,-0.35430939826990365,1
-0.02755601696276087,-0.23026698618328162,-0.4201152832750123,0.046306392086987475,-0.3654133582205526,1
-0.02755601696276087,-0.23231738628597565,-0.42335608181247364,0.04342844136886022,-0.3590682382487532,1
-0.49996984688036755,-0.2345728263989391,1.786868520736181,0.03033376560138126,-0.3601257582440531,2
-0.02755601696276087,-0.17080538320515468,-0.3261321256886326,-0.05010495697027518,-0.218418078873867,1
-0.08004644250916161,-0.18228762378024127,-0.31965052861370985,-0.04132720727998709,-0.2527874787211136,1
-0.02755601696276087,-0.04983177714620677,-0.13492501197841175,-0.04996105943436882,0.02639780003805896,1
-0.13253686805556236,-0.21427386538226817,-0.3642115085038037,-0.03801756395414076,-0.30777851847670823,1
-0.08004644250916161,-0.1582979425787211,-0.2728533977327676,-0.044061260462207964,-0.17241595907832152,1
-0.49996984688036755,-0.21837466558765622,4.3470993653306635,0.5921097457798191,-0.3183537184297072,2
-0.08004644250916161,-0.21181338525903534,-0.377271926609773,-0.06391912041728594,-0.3040771984931586,1
-0.08004644250916161,-0.18228762378024127,-0.31965052861370985,-0.06377522288137959,-0.25860383869526304,1
-0.08004644250916161,-0.2099680251666107,-0.37367464023319086,-0.04751480132396066,-0.31465239844615756,1
-0.08004644250916161,-0.10109177971355758,-0.16120788811722345,-0.05888270666056327,-0.048686119628233666,1
-0.08004644250916161,-0.228421626090857,-0.4096799119843867,-0.06852384156628953,-0.34426295831455467,1
-0.08004644250916161,-0.15645258248629645,-0.2692237033708109,-0.050536649577994266,-0.22634947883861622,1
-0.08004644250916161,-0.18782370405751514,-0.3304423877434562,-0.06248014505822233,-0.27393787862711155,1
-0.13253686805556236,-0.11257402028864416,-0.11304962185054747,-0.058019321445125095,-0.0666639595483319,1
-0.13253686805556236,-0.23067706620382042,-0.4047214902220708,-0.06550199331225594,-0.3500793182887041,1
-0.08004644250916161,-0.13246290128477628,-0.22242657248986872,-0.06046557955553325,-0.16342703911827242,1
0.024934408583639874,-0.08181801874823368,-0.23127395249713825,-0.05715593622968693,-0.12641383928277605,1
-0.13253686805556236,-0.22083514571088908,-0.3804155011911105,-0.05701203869378056,-0.34955055829105414,1
-0.13253686805556236,-0.11093370020648893,-0.10899862367872076,-0.06104116969915871,-0.05767503958828279,1
-0.08004644250916161,-0.22657626599843236,-0.40608262560780456,-0.06550199331225594,-0.3453204783098546,1
-0.13253686805556236,-0.11421434037079939,-0.11710062002237419,-0.05672424362196784,-0.10526343937677811,1
-0.13253686805556236,-0.16178362275330094,-0.23457956700534885,-0.06550199331225594,-0.1962101589725692,1
-0.02755601696276087,-0.07648697848122919,-0.17705539296540954,-0.06521419824044321,0.0015460801485113996,1
-0.08004644250916161,-0.22657626599843236,-0.40608262560780456,-0.06535809577634957,-0.3395041183357051,1
-0.08004644250916161,-0.13246290128477628,-0.22242657248986872,-0.06075337462734598,-0.12429879929217624,1
0.024934408583639874,-0.02092113569822091,-0.15171234840246162,-0.06435081302500503,0.05600835990645606,1
-0.13253686805556236,-0.11257402028864416,-0.11304962185054747,-0.06046557955553325,-0.05291619960943325,1
0.07742483413004062,-0.07156601823476351,-0.25483455786448245,-0.06319963273775414,-0.0402259596658345,1
-0.08004644250916161,-0.06972065814233888,-0.09998920374457813,-0.06363132534547322,0.0015460801485113996,1
-0.13253686805556236,-0.11257402028864416,-0.11304962185054747,-0.05773152637331237,-0.06137635957183243,1
-0.08004644250916161,-0.20074122470448755,-0.3556558003649057,-0.06492640316863048,-0.27869671860596107,1
-0.08004644250916161,-0.16383402285599497,-0.2836452568625139,-0.06492640316863048,-0.20572783893026825,1
-0.08004644250916161,-0.09555569943628368,-0.15041602898747708,-0.05614865347834239,-0.09997583940027864,1
-0.13253686805556236,-0.19459002439640546,-0.3155995304418831,-0.06420691548909868,-0.26071887868586285,1
0.024934408583639874,-0.19007914417047858,-0.3726699926865779,-0.05744373130149965,-0.2623051586788127,1
0.024934408583639874,-0.15173666225010018,-0.32259965528279966,-0.057587628837406014,-0.2030840389420185,1
0.024934408583639874,-0.1088833001037949,-0.2666310645408418,-0.06564589084816229,-0.14227663921227449,1
-0.13253686805556236,-0.12405626086373074,-0.14140660905333446,-0.058594911588750555,-0.10632095937207801,1
-0.13253686805556236,-0.23887866661459656,-0.4249764810812044,0.09810950501327785,-0.3802186381547511,1
-0.49996984688036755,-0.23149722624489805,2.2729883013553867,0.18804546495475422,-0.3521943582793039,2
-0.49996984688036755,-0.2337526663578615,1.9165004622346358,-0.03499571570010715,-0.3580107182534533,2
-0.02755601696276087,-0.11749498053510983,-0.24187136371463694,-0.05183172740115152,-0.09574575941907905,1
-0.08004644250916161,-0.18228762378024127,-0.31965052861370985,-0.048378186539398835,-0.23586715879631528,1
-0.13253686805556236,-0.2355980264502861,-0.41687448473755095,-0.06737266127903864,-0.3738735181829517,1
-0.13253686805556236,-0.21427386538226817,-0.3642115085038037,-0.06463860809681776,-0.32787139838740625,1
-0.08004644250916161,-0.06602993795748963,-0.09279463099141391,-0.0526951126165897,0.05124951992760652,1
-0.08004644250916161,-0.09555569943628368,-0.15041602898747708,-0.06118506723506507,-0.09997583940027864,1
-0.08004644250916161,-0.18966906414993978,-0.3340396741200383,-0.05773152637331237,-0.2940307585378096,1
-0.02755601696276087,-0.04368057683812467,-0.1252026163660276,-0.04852208407530519,0.050720759929956574,1
-0.02755601696276087,-0.006773374989632086,-0.06686824269172292,-0.05988998941190781,0.06816983985240486,1
-0.08004644250916161,-0.016205215462024636,0.004429325132427202,-0.04823428900349247,0.17497935937769438,1
-0.08004644250916161,-0.0900196191590098,-0.1395917618723561,-0.058307116516937825,-0.11953995931332671,1
-0.02755601696276087,-0.010874175195020151,-0.0733498397666457,-0.0644947105609114,0.09249279974430247,1
-0.13253686805556236,-0.1781868235748532,-0.275089548723616,-0.04003212945682983,-0.22317691885271654,1
-0.08004644250916161,-0.16198866276357035,-0.2800479704859319,-0.05974609187600145,-0.20149775894906866,1
-0.13253686805556236,-0.18310778382131887,-0.28724254323909615,-0.05010495697027518,-0.22793575883156608,1
-0.08004644250916161,-0.16937010313326886,-0.29443711599226036,-0.04607582596489704,-0.21260171889971757,1
-0.13253686805556236,-0.17326586332838753,-0.26293655420813583,-0.058594911588750555,-0.2163030388832672,1
-0.13253686805556236,-0.17982714365700841,-0.2791405468954427,-0.05485357565518513,-0.22264815885506659,1
0.5498386640476474,-0.24010890667621299,-0.44620371150157634,0.3571250696447298,-0.3802186381547511,2
-0.13253686805556236,-0.18146746373916364,-0.2831915450672694,-0.06132896477097143,-0.2295220388245159,1
1.44217589833646,0.29668584020908473,-0.3895869610521262,0.19351357131919594,-0.3093647984696581,5
0.23489611076924286,0.8031346655745107,0.2896195964290278,-0.05312680522430878,1.0892053953144547,1
-0.08004644250916161,-0.021741295739298522,-0.006362533997319167,-0.048378186539398835,0.18661207932599325,1
-0.49996984688036755,-0.21857970559792564,4.31469137995605,0.07724436230685534,-0.3188824784273571,2
-0.02755601696276087,0.019881826345390336,-0.024737861704725143,-0.04665141610852249,0.1961297592836923,1
-0.49996984688036755,-0.24523490693294805,0.10165328125626831,0.1412787657851865,-0.3876212781218504,2
-0.08004644250916161,-0.24687522701510328,-0.4456851837355825,0.04055049065073298,-0.39185135810305,4
0.024934408583639874,-0.047986417053782135,-0.18706946044616513,-0.04981716189846245,-0.031237039705785383,1
-0.02755601696276087,-0.1851581839240129,-0.34881771545086215,-0.04118330974408073,-0.2633626786741126,1
0.07742483413004062,0.31718984123602506,0.17188138556305627,-0.03888094916957893,0.4346005182238189,1
-0.1850272936019631,-0.18700354401643754,-0.2502002159559127,-0.03888094916957893,-0.26812151865296213,1
1.3371950472436585,1.020887156480617,-0.29443711599226036,-0.019310884286313678,0.7063831570158923,5
0.6023290895940481,0.07606278915920682,-0.343211133981054,0.03537017935810396,0.3135144787619808,1
-0.08004644250916161,-0.10847322008325609,-0.17562944160892657,-0.05744373130149965,-0.10896475936032775,1
-0.1850272936019631,0.023982626550778402,0.43036747691097516,-0.06319963273775414,0.19877355927194204,1
-0.13253686805556236,-0.13225786127450687,-0.16166159991246803,-0.062192349986409594,-0.13646027923812507,1
-0.13253686805556236,-0.13225786127450687,-0.16166159991246803,-0.062336247522315966,-0.1380465592310749,1
0.12991525967644135,0.06047974837873218,-0.16010601661448656,-0.05586085840652967,0.127919719586849,1
-0.08004644250916161,-0.07710209851203739,-0.11441075723628125,-0.06391912041728594,-0.0005689598420883927,1
-0.08004644250916161,-0.04757633703324333,-0.056789359240218065,-0.06622148099178773,0.043318119962857296,1
-0.13253686805556236,-0.14374010184959346,-0.19001858711525502,-0.06118506723506507,-0.1644845591135723,1
-0.08004644250916161,-0.0032876948150522304,0.02964273775387668,-0.06176065737869052,0.0575946398994059,1
-0.23751771914836384,-0.12569658094588596,0.090861422126522,-0.06435081302500503,-0.1359315192404751,1
-0.1850272936019631,-0.1783918635851226,-0.22242657248986872,-0.059026604196469636,-0.2802829985989109,1
-0.23751771914836384,-0.19582026445802186,-0.21701443893230818,-0.06348742780956687,-0.30249091850020876,1
-0.23751771914836384,-0.21304362532065174,-0.29265467679665663,-0.06722876374313227,-0.3162386784391074,1
-0.02755601696276087,-0.15030138217821434,-0.2937241403140189,-0.05298290768840242,-0.20361279893966847,1
-0.02755601696276087,-0.1769565835132368,-0.3358545213010167,-0.05988998941190781,-0.24326979876341456,1
-0.08004644250916161,-0.18044226368781663,-0.3160532422371276,-0.05010495697027518,-0.22687823883626618,1
0.12991525967644135,-0.02215137575983733,-0.2373990617329403,-0.04924157175483701,-0.02647819972693585,1
0.12991525967644135,0.3296972818624586,0.09167162176088729,-0.045068543213552505,0.6260116373731002,1
0.12991525967644135,1.049387717908064,0.7647854779916141,-0.05873880912465691,1.7120846725460936,1
0.12991525967644135,0.9241082716334587,0.6475982028770108,-0.057587628837406014,1.7094408725578438,1
0.07742483413004062,0.16464007359558902,0.004429325132427202,-0.05873880912465691,0.36956303851287525,1
0.812290791779651,-0.24338954684052344,-0.4480509666679293,0.2851763016915487,-0.38286243814300086,4
0.12991525967644135,-0.07546177842988218,-0.28724254323909615,-0.05183172740115152,-0.0941594794261292,1
0.12991525967644135,-0.24605506697402568,-0.4467870552383194,0.09810950501327785,-0.3897363181124502,4
0.33987696186204436,-0.24523490693294805,-0.4473703989750625,0.1556685193758227,-0.3876212781218504,4
-0.02755601696276087,-0.0006221746815499884,-0.05714584707933885,-0.05427798551155968,0.16176035943644568,1
0.07742483413004062,0.04161606743394708,-0.1306147499235881,-0.05413408797565332,0.14695507950224712,1
0.024934408583639874,-0.24646514699456448,-0.44633334344307485,0.06932999783200541,-0.3907938381077501,4
0.12991525967644135,0.033824547043709755,-0.18502775736756452,-0.05485357565518513,0.10465427969025128,1
-0.1850272936019631,-0.23580306646055552,-0.40760580092041143,0.04055049065073298,-0.3886787981171503,5
1.3896854727900594,0.29750600025016233,-0.3862165305731664,0.020980425767467725,-0.03440959969168507,5
-0.08004644250916161,-0.18597834396509053,-0.32684510136687406,-0.05470967811927877,-0.25966135869056295,1
0.1824056852228421,-0.24585002696375627,-0.44698150315056706,0.11249925860391406,-0.38920755811480023,4
-0.44747942133396684,-0.24626010698429507,-0.35205851398832355,-0.0313982773024481,-0.39026507811010014,2
0.6548195151404488,-0.24400466687133163,-0.4478889267410563,0.24200704091964004,-0.3844487181359507,4
-0.02755601696276087,-0.02727737601657241,-0.09927622806633662,-0.05816321898103145,0.029570360023958648,1
-0.13253686805556236,0.05473862809118889,0.3001521916757772,-0.06276794013003505,0.11893079962679988,1
-0.2900081446947646,-0.20873778510499427,-0.19650018419017776,-0.06391912041728594,-0.3056634784861084,1
-0.1850272936019631,-0.08222809876877248,0.08775025553055897,-0.06248014505822233,-0.05820379958593273,1
-0.23751771914836384,-0.13922922162366658,0.031425176949480424,-0.06276794013003505,-0.17347347907362143,1
-0.1850272936019631,-0.18269770380078007,-0.23632959821557795,-0.05183172740115152,-0.2326945988104156,1
-0.1850272936019631,-0.20709746502283904,-0.3150161867051401,-0.05010495697027518,-0.3093647984696581,1
-0.23751771914836384,-0.03711929650950377,0.47975724662188646,-0.0640630179531923,0.0983091597184519,1
-0.2900081446947646,-0.23129218623462863,-0.33909531983847807,-0.05514137072699785,-0.3548381582675536,1
0.23489611076924286,-0.24564498695348685,-0.4471111350920655,0.1268890121945503,-0.3886787981171503,4
-0.3949889957875661,-0.2155041054438846,0.13406126663088203,0.03234833110407034,-0.3521943582793039,2
0.6023290895940481,0.07606278915920682,-0.343211133981054,0.05551583438499463,0.3203883587314301,1
-0.13253686805556236,-0.12405626086373074,-0.14140660905333446,-0.04967326436255609,-0.11689615932507698,1
-0.23751771914836384,-0.026047135954955992,0.5283692246838071,-0.06463860809681776,-0.0037415198279880813,1
-0.13253686805556236,-0.13225786127450687,-0.16166159991246803,-0.05931439926828235,-0.12535631928747615,1
-0.13253686805556236,-0.13061754119235164,-0.15761060174064132,-0.056580346086061474,-0.14967927917937376,1
-0.02755601696276087,-0.05598297745428887,-0.14464740759079583,-0.0644947105609114,-0.03811091967523471,1
0.024934408583639874,-0.08858433908712397,-0.2400889245190332,-0.05427798551155968,-0.09680327941437894,1
-0.02755601696276087,-0.02727737601657241,-0.09927622806633662,-0.06248014505822233,0.07768751981010392,1
-0.13253686805556236,-0.14374010184959346,-0.19001858711525502,-0.05845101405284418,-0.16765711909947198,1
-0.02755601696276087,-0.18105738371862484,-0.34233611837593947,-0.04219059249542526,-0.2839843185824606,1
-0.13253686805556236,-0.032198336263038085,0.08544928856896146,-0.06248014505822233,0.0840326397819033,1
0.23489611076924286,-0.08263817878931129,-0.33261372276355533,-0.05370239536793423,-0.10156211939322848,1
0.1824056852228421,-0.12241594078157551,-0.3474241720797538,-0.05298290768840242,-0.147035479191124,1
-0.2900081446947646,-0.1472257820241733,0.19239564030518672,-0.06737266127903864,-0.16607083910652215,1
0.23489611076924286,-0.06110897771102394,-0.3174791935936107,-0.062048452450503236,-0.14756423918877395,1
-0.08004644250916161,-0.1398443416544748,-0.23681571799619722,-0.04262228510314434,-0.15496687915587323,1
0.9172716428724526,0.5378128922859029,-0.2907101976741798,-0.016289036032280074,0.7470976768349383,1
0.12991525967644135,0.8361461072278846,0.5653467359962412,-0.055716960870623305,1.4196803938456724,1
0.12991525967644135,0.8388116273613869,0.5678421508700864,-0.05183172740115152,1.5021669534790643,1
0.1824056852228421,0.9282090718388467,0.4998177895687723,-0.05442188304746604,1.401173793927924,1
-0.02755601696276087,-0.07238617827584112,-0.1705737958904868,-0.0538462929038406,0.018995160070959687,1
0.12991525967644135,0.8414771474948891,0.5703375657439316,-0.056868141157874204,1.2399019946446899,1
0.07742483413004062,0.5066468107249537,0.37981101972657766,-0.05427798551155968,1.106125715239253,1
0.7598003662332503,1.8529395181538553,0.08220849003150005,-0.05600475594243603,3.237028505768544,1
-0.02755601696276087,-0.17900698361593081,-0.33909531983847807,-0.04550023582127159,-0.27869671860596107,1
1.44217589833646,2.9458027728897744,-0.09963271590545741,-0.05442188304746604,4.575320059820562,1
0.12991525967644135,0.15377295305131064,-0.07286371998602648,-0.051687829865245165,0.3568727985692765,1
0.07742483413004062,-0.08632889897416055,-0.27103855055178927,-0.04535633828536523,-0.06983651953423159,1
-0.08004644250916161,-0.0328134562938463,-0.027978660242186502,-0.053270702760215144,0.13056351957509874,1
0.12991525967644135,0.057814228245229936,-0.16260143148833184,-0.05125613725752608,0.15277143947639654,1
0.07742483413004062,0.004708865585454496,-0.17112473164185524,-0.05226342000887062,0.07662999981480403,1
2.019570579346868,0.544989292645332,-0.3970407976882874,0.016951294762089595,-0.02965075971283554,5
-0.08004644250916161,-0.18782370405751514,-0.3304423877434562,-0.05672424362196784,-0.26442019866941247,1
0.024934408583639874,-0.10662785999083146,-0.263681937871752,-0.049097674218930645,-0.13117267926162557,1
-0.13253686805556236,-0.22575610595735474,-0.3925684957065907,-0.04262228510314434,-0.3395041183357051,1
0.024934408583639874,-0.0705408181834165,-0.21652831915168902,-0.057299833765593285,-0.010086639799787458,1
-0.02755601696276087,-0.09494057940547548,-0.20622257980256187,-0.05614865347834239,-0.03599587968463491,1
-0.08004644250916161,-0.05126705721809259,-0.06398393199338234,-0.05701203869378056,0.04014555997695761,1
-0.23751771914836384,-0.10847322008325609,0.16646925200549573,-0.06363132534547322,-0.12852887927337583,1
-0.2900081446947646,-0.20873778510499427,-0.19650018419017776,-0.05888270666056327,-0.3215262784156069,1
-0.1850272936019631,-0.08509865891254413,0.07851397969879406,-0.06348742780956687,-0.0841130394707802,1
-0.23751771914836384,-0.13799898156205015,0.03683731050704091,-0.06665317359950683,-0.17664603905952111,1
-0.23751771914836384,-0.21427386538226817,-0.2980344023688425,-0.06248014505822233,-0.32522759839915655,1
-0.1850272936019631,-0.24728530703564208,-0.4446481282035949,0.01177098346946055,-0.3929088780983499,4
-0.13253686805556236,-0.17326586332838753,-0.26293655420813583,-0.062336247522315966,-0.22423443884801644,1
-0.13253686805556236,-0.22083514571088908,-0.3804155011911105,-0.05470967811927877,-0.33738907834510534,1
-0.1850272936019631,-0.2085327450947249,-0.31965052861370985,-0.058307116516937825,-0.2940307585378096,1
-0.1850272936019631,0.00245342547249106,0.36091716425317794,-0.062048452450503236,0.24530443906513746,1
0.39236738740844507,0.3713204039471475,-0.14681874261089495,-0.05528526826290422,0.770363116731536,1
0.07742483413004062,-0.10601273996002325,-0.29265467679665663,-0.03355674034104353,-0.10103335939557853,1
0.6023290895940481,0.07155190893327995,-0.3447019013082862,0.05681091220815192,0.2918353188583329,1
0.23489611076924286,0.1695610338420547,-0.1554392667205422,-0.04852208407530519,0.41027755833192125,1
-0.08004644250916161,-0.10847322008325609,-0.17562944160892657,-0.05629255101424875,-0.10261963938852837,1
-0.1850272936019631,0.011065105903805996,0.3886908077192219,-0.06521419824044321,0.1115281596597006,1
-0.13253686805556236,-0.1338981813566621,-0.16571259808429475,-0.0644947105609114,-0.12694259928042598,1
0.1824056852228421,0.3741909640909191,0.05304130319434776,-0.05845101405284418,0.6180802374083509,1
-0.1850272936019631,-0.1468157020036345,-0.12056827445745782,-0.062048452450503236,-0.14492043920052422,1
0.6548195151404488,0.16156447344154798,-0.32668306144000103,-0.054997473191091495,0.31298571876433084,1
-0.08004644250916161,-0.07710209851203739,-0.11441075723628125,-0.06507030070453684,-0.021719359748086316,1
-0.02755601696276087,-0.029327776119266444,-0.10251702660379804,-0.06291183766594141,0.02111020006155948,1
-0.13253686805556236,-0.14702074201390392,-0.19812058345890846,-0.06319963273775414,-0.14280539920992444,1
-0.08004644250916161,-0.09371033934385906,-0.14681874261089495,-0.04938546929074337,-0.04551355964233398,1
-0.13253686805556236,-0.03055801618088286,0.08950028674078818,-0.06334353027366049,0.06764107985475491,1
-0.23751771914836384,-0.12569658094588596,0.090861422126522,-0.06478250563272413,-0.14439167920287427,1
-0.23751771914836384,-0.18597834396509053,-0.17381459442794817,-0.06766045635085136,-0.2712940786388618,1
-0.23751771914836384,-0.19582026445802186,-0.21701443893230818,-0.06492640316863048,-0.26442019866941247,1
-0.23751771914836384,-0.21304362532065174,-0.29265467679665663,-0.06694096867131955,-0.32311255840855674,1
-0.02755601696276087,-0.1769565835132368,-0.3358545213010167,-0.062048452450503236,-0.26442019866941247,1
-0.13253686805556236,-0.18310778382131887,-0.28724254323909615,-0.05140003479343244,-0.2295220388245159,1
-0.13253686805556236,-0.17654650349269796,-0.27103855055178927,-0.05931439926828235,-0.22000435886681685,1
0.07742483413004062,-0.0518821772489008,-0.23321843161961503,-0.05370239536793423,-0.05503123960003305,1
