height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,wb_trans,target
-0.02755601696276087,-0.31811871042070206,-0.13799898156205015,-0.2742793490892506,0.09204841447140312,-0.9445694068406345,-0.04377346539039524,-0.13018871081021344,-0.2557757670453186,1
0.07742483413004062,-0.4658926588190793,-0.15768282254791288,-0.3493686512022306,0.28222683697512896,-0.20464832241207456,-0.033268945269230805,-0.14741051084144607,-0.3629678129887267,1
0.07742483413004062,3.5326965331370115,0.974138034139193,0.8929590601482112,-0.5557468371819134,-1.1089963144914257,-0.0538462929038406,0.9665268275423724,3.2756066354236255,1
0.07742483413004062,-0.3528890512203202,-0.12569658094588596,-0.31423839505614937,-0.10407308373556448,-0.9152074590458503,-0.04981716189846245,-0.12784028353322718,-0.19026951674656925,1
-0.02755601696276087,-0.25727061402137025,-0.12364618084319193,-0.25159375932702105,0.7398436661247197,0.30037717965821287,-0.043917362926301606,-0.057387465223639224,-0.0771223571396385,1
0.07742483413004062,3.5587742887367253,0.9815194745088915,0.9010610564918646,-0.5854622156981206,-1.103123924932469,-0.05370239536793423,0.9500878366034685,3.2041452714613534,1
0.07742483413004062,3.5326965331370115,0.974138034139193,0.8929590601482112,-0.3893407174911534,-0.292734165796427,-0.056580346086061474,1.0980387550536033,4.055726525345095,1
0.07742483413004062,-0.5702036812179339,-0.18720858402670693,-0.3817766365768443,-0.2526499763166002,-0.821249226102541,-0.051687829865245165,-0.214732092781719,-0.4225189496239534,1
-0.08004644250916161,0.1512808903741434,-0.04942169712566796,-0.060386645616800204,0.08016226306492023,0.18880177803803241,-0.05514137072699785,-0.004156446945283882,0.28018446267172176,1
-0.23751771914836384,0.8119173655668889,-0.022356415770106733,0.5445732173711139,-0.23482074920687654,-0.18115876417624724,-0.06032168201962689,-0.010418919683913922,0.4231071905962659,1
-0.2900081446947646,-0.44850748841927024,-0.20873778510499427,-0.19650018419017776,-0.20510537069066867,-0.22813788064790122,-0.05931439926828235,-0.23978198373623916,-0.45824963160508947,1
-0.2900081446947646,0.22082157197337976,-0.12979738115127404,0.3025827905788733,0.08016226306492023,0.006757701710371331,-0.057587628837406014,-0.11922938351761088,-0.04734678882202514,1
-0.3424985702411653,-0.013878228424042958,-0.17572634345162036,0.27179520447299027,-0.13378846225177135,0.7819131234926723,-0.06535809577634957,-0.19516186547350012,-0.2021797440736146,1
-0.1850272936019631,-0.38765939201993843,-0.18269770380078007,-0.23632959821557795,-0.38339764178791197,1.2399595090913045,-0.057587628837406014,-0.214732092781719,-0.38083315397929474,1
-0.13253686805556236,-0.5528185108181248,-0.2044319448893368,-0.3399055194728434,-0.8588436980472268,0.40608019171943516,-0.05672424362196784,-0.253089738305828,-0.5178007682403162,1
-0.1850272936019631,0.7076063431680343,-0.001852414743166408,0.3470141385274687,-0.4071699446008777,1.08140499099947,-0.059170501732375994,-0.012767346960900188,0.3754662812880845,1
-0.1850272936019631,-0.6397443628171703,-0.22432082588546892,-0.37056347363722797,0.2941129883816118,0.14182266156637843,-0.05183172740115152,-0.2515241201211705,-0.5297109955673616,1
0.6023290895940481,-0.1703447620223248,0.07155190893327995,-0.3447019013082862,1.0310543755835504,0.5470175411343984,0.0785394401300126,0.36611225372621725,-0.21408997140065994,1
-0.13253686805556236,-0.1355744212227066,-0.12569658094588596,-0.14545760722516118,0.07421918736167879,0.4530593081910898,-0.05945829680418872,-0.11374971987130959,0.01220434781320157,1
-0.23751771914836384,0.8553802915664116,-0.016205215462024636,0.5715690691881671,-0.22887767350363444,0.2768876214223849,-0.06564589084816229,-0.0025908287606263717,0.7089526464453542,1
-0.13253686805556236,-0.17903734722222933,-0.1338981813566621,-0.16571259808429475,-0.38339764178791197,0.7701683443747586,-0.06363132534547322,-0.1591526472263774,-0.0771223571396385,1
-0.13253686805556236,-0.17903734722222933,-0.1338981813566621,-0.16571259808429475,-0.1813330678777029,0.664465332313535,-0.06507030070453684,-0.14427927447213104,0.02411457514024691,1
-0.08004644250916161,-0.12688183602280206,-0.10847322008325609,-0.17562944160892657,0.43674680525940646,1.010936316291988,-0.05485357565518513,-0.05660465613131047,0.10748616642956431,1
-0.13253686805556236,0.020892112375575225,-0.0961708194670919,-0.07253964013228034,-0.603291442807845,0.9052333042307658,-0.06665317359950683,-0.138016801733501,0.10153105276604164,1
-0.13253686805556236,0.1512808903741434,-0.07156601823476351,-0.01177466755487965,-0.41311302030411917,0.6703377218724925,-0.06463860809681776,-0.09183106528610445,0.2504088943541084,1
-0.1850272936019631,-0.23988544362156114,-0.1582979425787211,-0.15761060174064132,-0.17538999217446147,1.1048945492352973,-0.06032168201962689,-0.17480882907295248,-0.2021797440736146,1
0.024934408583639874,-0.49197041441879297,-0.1720356232667711,-0.3491093873192337,0.00884535462602293,-0.8271216156614979,-0.04895377668302429,-0.1834197290885688,-0.3510575856616814,1
-0.13253686805556236,0.28166966837271157,-0.04696121700243512,0.048990305022521045,-0.6389498970272937,0.259270452745515,-0.06435081302500503,-0.09339668347076197,0.2325435533635404,1
-0.23751771914836384,0.0730476235750025,-0.12692682100750238,0.08544928856896146,-0.3655684146781876,0.11833310333055046,-0.06794825142266409,-0.14975893811843233,0.0896208254389963,1
-0.2900081446947646,-0.3528890512203202,-0.1974605845401771,-0.1252026163660276,-0.01492694818694284,0.1711846093611626,-0.06622148099178773,-0.21942894733569152,-0.3034166763535,1
-0.2900081446947646,-0.4137371476196521,-0.20463698489960622,-0.1705737958904868,-0.5795191399948793,0.01850248082828434,-0.0698189193894468,-0.24526164738254044,-0.38678826764281743,1
-0.2900081446947646,-0.5441259256182203,-0.22001498566981145,-0.2677977520143279,-0.19916229498742724,0.5176555933396149,-0.06348742780956687,-0.25387254739815673,-0.4880251999227028,1
-0.08004644250916161,-0.4224297328195566,-0.17121546322569348,-0.2980344023688425,0.12770686869085177,0.20054655715594674,-0.05470967811927877,-0.17637444725761,-0.27959622169940934,1
-0.02755601696276087,-0.4832778292188884,-0.1769565835132368,-0.3358545213010167,-0.18727614358094435,-0.568736475067398,-0.06118506723506507,-0.1990759109351439,-0.285551335362932,1
-0.13253686805556236,-0.43981490321936567,-0.18310778382131887,-0.28724254323909615,0.5972098492469254,1.0931497701173836,-0.05341460029612151,-0.17402601998062373,-0.285551335362932,1
1.9145897282540667,1.6985610559571525,2.5074272309337906,-0.25207987910764024,-1.0668513476606771,-2.735648222322466,-0.021757142396721833,1.6350457923911292,2.489531631838633,5
0.12991525967644135,2.567819575947607,0.7801701844243376,0.5129754316308655,-0.45471455022680923,-0.7331633827181893,-0.05744373130149965,0.8350149000311415,3.2696515217601028,1
-0.08004644250916161,-0.26596319922127476,-0.13799898156205015,-0.23321843161961503,0.3000560640848533,0.22990850495073087,-0.04938546929074337,-0.11531533805596711,-0.1604939484289559,1
0.07742483413004062,-0.20511510282194295,-0.0838684188509277,-0.26834868776569637,-0.07435770521935726,-0.5276297481547002,-0.04809039146758611,-0.0699124107008993,-0.053301902485547815,1
-0.08004644250916161,0.23820674237318887,-0.030968096201421668,-0.02438137386560436,0.056389960251955126,0.2064189467149029,-0.05427798551155968,0.01932782582457877,0.33378048564342583,1
0.7598003662332503,0.21212898677347522,0.3407694424170064,-0.30020573738894163,-0.39528379319439483,-0.7801424991898432,-0.052119522472964246,0.3762887719264911,1.3401946947787573,1
1.3371950472436585,0.04696986797528886,0.4598976883835297,-0.3628503731180699,-1.5838989338426823,-3.381611073807717,0.021843810982905904,-0.030771956084461555,-0.38678826764281743,5
-0.08004644250916161,-0.5006629996186975,-0.18782370405751514,-0.3304423877434562,-0.19321921928418578,0.3649734648067373,-0.06291183766594141,-0.21316647459706148,-0.321282017344068,1
-0.13253686805556236,0.14258830517423887,-0.07320633831691874,-0.015825665726706364,0.12770686869085177,0.4530593081910898,-0.05845101405284418,-0.03233757426911906,0.28018446267172176,1
-0.1850272936019631,0.8032247803669843,0.013935666047577643,0.39795949153636145,-0.5795191399948793,-0.6979290453644477,-0.06190455491459688,-0.02372667425350276,0.4350174179233112,1
-0.23751771914836384,-0.44850748841927024,-0.20074122470448755,-0.23863056517717557,-0.3536822632717047,-0.2574998284426854,-0.06622148099178773,-0.23430232008993787,-0.3748780403157721,1
-0.1850272936019631,0.21212898677347522,-0.0836633788406583,0.08314832160736395,-0.5319745343689477,-0.46303346300617443,-0.06420691548909868,-0.11766376533295336,0.11939639375660965,1
-0.2900081446947646,-0.022570813623947503,-0.15850298258899048,0.12109807248103659,0.00884535462602293,-0.04609380432024014,-0.06492640316863048,-0.16463231087267868,-0.07116724347611583,1
-0.2900081446947646,-0.5528185108181248,-0.22104018572115847,-0.2742793490892506,0.2643976098654046,0.18880177803803241,-0.05845101405284418,-0.24682726556719795,-0.4880251999227028,1
0.024934408583639874,2.141882901152284,0.5113627309611499,0.5435685698245007,-1.0906236504736428,-0.791887278307757,-0.05888270666056327,0.22990347166101388,1.2508679898259172,1
-0.1850272936019631,-0.6397443628171703,-0.22432082588546892,-0.37056347363722797,0.5437221679177524,0.48829364554483073,-0.043197875246769796,-0.2476100746595267,-0.5416212228944068,1
-0.2900081446947646,2.107112560352666,0.09267102999102848,1.7090893558371079,0.06827611165843736,-2.171898824662611,0.43842717743182436,0.19780829887553492,-0.5416212228944068,2
0.6023290895940481,-0.17903734722222933,0.06704102870735308,-0.3461602606501438,0.9656805428478945,0.3238667378940395,0.07710046477094896,0.3426279809563546,-0.2260001987277053,1
-0.13253686805556236,-0.14426700642261114,-0.12733690102804118,-0.1495086053969879,0.2941129883816118,0.3649734648067373,-0.05816321898103145,-0.09887634711706325,0.036024802467292255,1
-0.1850272936019631,0.8727654619662207,0.025417906622664223,0.4350018188195449,-0.32990996045873894,-0.20464832241207456,-0.06507030070453684,0.031852771301838854,0.8280549197158076,1
-0.13253686805556236,-0.1964225176220384,-0.13717882152097255,-0.17381459442794817,-0.15756076506473712,0.5000384246627444,-0.06147286230687779,-0.1466277017491173,-0.07116724347611583,1
-0.13253686805556236,-0.18772993242213387,-0.13553850143881732,-0.16976359625612145,-0.30019458194253174,0.34735629612986746,-0.06147286230687779,-0.1552386017647336,-0.10689792545725185,1
-0.02755601696276087,0.3164400091723298,0.011680225934614206,-0.037701055854570634,0.15147917150381754,0.0889711555357663,-0.05514137072699785,0.09604311687279676,0.6077157141654687,1
-0.08004644250916161,0.003506941975766134,-0.08079281869688666,-0.12160532998944547,-0.7696975624986052,0.036119649505155484,-0.06435081302500503,-0.14036522901048726,0.02411457514024691,1
-0.02755601696276087,0.12520313477442976,-0.033428576324654506,-0.10899862367872076,-0.7637544867953637,0.1653122198022051,-0.0644947105609114,-0.09731072893240574,0.22063332603649508,1
-0.13253686805556236,-0.25727061402137025,-0.14866106209605914,-0.20217158163073515,-0.27642227912956596,1.08140499099947,-0.05974609187600145,-0.1693291654266512,-0.19026951674656925,1
-0.13253686805556236,0.3164400091723298,-0.04039993667381422,0.06519429770982789,-0.2883084305360489,0.24752567362760072,-0.06046557955553325,-0.040165665192406615,0.3159151446528578,1
0.024934408583639874,-0.5267407552184111,-0.18105738371862484,-0.3609058939955931,0.09799149017464456,-0.2574998284426854,-0.045068543213552505,-0.1920306291041851,-0.39869849496986276,1
-0.2900081446947646,-0.5354333404183157,-0.21898978561846444,-0.2613161549394052,0.22279607994271486,0.6292309949597947,-0.062048452450503236,-0.2444788382902117,-0.45824963160508947,1
-0.1850272936019631,0.08174020877490705,-0.10519257991894564,0.013698008949566708,-0.4071699446008777,-0.8799731216921094,-0.06492640316863048,-0.12862309262555593,0.0896208254389963,1
-0.23751771914836384,-0.3528890512203202,-0.18720858402670693,-0.17922672798550865,-0.2110484463939101,-0.03434902520232648,-0.060177784483720534,-0.21316647459706148,-0.3510575856616814,1
-0.2900081446947646,-0.4137371476196521,-0.20463698489960622,-0.1705737958904868,0.2525114584589221,1.1636184448248656,-0.06578978838406865,-0.2217773746126778,-0.321282017344068,1
-0.08004644250916161,-0.4224297328195566,-0.17121546322569348,-0.2980344023688425,0.5199498651047867,0.7173168383441472,-0.04880987914711792,-0.15680421994939112,-0.27959622169940934,1
-0.02755601696276087,-0.4832778292188884,-0.1769565835132368,-0.3358545213010167,0.4248606538529236,0.11833310333055046,-0.05528526826290422,-0.17089478361130872,-0.2557757670453186,1
-0.08004644250916161,-0.43981490321936567,-0.17490618341054273,-0.3052613831073813,0.7814451960474098,0.8347646295232838,-0.046939211180335214,-0.15054174721076108,-0.27959622169940934,1
0.12991525967644135,-0.05734115442356569,-0.02481689589333957,-0.23986206862141085,-0.07435770521935726,-1.132485872727253,-0.04348567031858252,0.009151307624304954,0.07771059811195095,1
-0.02755601696276087,1.3769354035606842,0.26182903846328615,0.35767636571571654,0.591266773543684,0.34735629612986746,-0.03816146149004712,0.6111314996251176,1.2985088991340985,1
1.44217589833646,2.776441620745316,2.9458027728897744,-0.09963271590545741,-0.496316080149499,-0.5100125794778297,-0.05456578058337241,3.1082925041538463,10.165673144119356,1
0.07742483413004062,1.229161455162307,0.3221108014824907,0.17726111113524204,-0.27642227912956596,-0.4689058525651319,-0.05528526826290422,0.3982074265116962,1.5903094686467094,1
0.07742483413004062,-0.20511510282194295,-0.0838684188509277,-0.26834868776569637,0.08016226306492023,-0.1870311537352047,-0.04593192842899067,-0.053473419761995454,-0.04139167515850247,1
-0.02755601696276087,0.2468993275730934,-0.004722974886938053,-0.06362744415426157,0.1752514743167833,0.6351033845187508,-0.053558497832027874,0.07569008047224914,0.4886134408950153,1
0.07742483413004062,0.22082157197337976,0.0366951071874814,-0.13599447549577398,-0.18727614358094435,-0.15766920594042058,-0.05125613725752608,0.0709932259182766,0.40524184960569787,1
0.024934408583639874,0.11651054957452522,-0.014154815359330603,-0.14286496839519208,0.08610533876816168,-0.022604246084412822,-0.05197562493705789,0.047508953148413954,0.3576009402975165,1
1.7046280260684639,-0.24857802882146568,0.29791608027070116,-0.4025501552019717,-1.6789881450945452,-3.598889487489119,0.0064467746409251495,-0.12392623807158341,-0.4522945179415668,5
-0.02755601696276087,-0.5006629996186975,-0.18105738371862484,-0.34233611837593947,-0.4071699446008777,0.04786442862306849,-0.06262404259412868,-0.21394928368939023,-0.3272371310075907,1
0.024934408583639874,0.09043279397481159,-0.02092113569822091,-0.15171234840246162,-0.19321921928418578,-0.28686177623746956,-0.0503927520420879,-0.0025908287606263717,0.1729924167283137,1
-0.08004644250916161,0.1512808903741434,-0.04942169712566796,-0.060386645616800204,0.00884535462602293,0.06548159729993963,-0.058019321445125095,-0.012767346960900188,0.3397355993069485,1
-0.13253686805556236,0.8206099507667934,0.05473862809118889,0.3001521916757772,-0.5795191399948793,-1.0091656919891596,-0.06060947709143962,0.016979398547592506,0.5422094638667193,1
-0.2900081446947646,-0.4572000736191748,-0.2097629851563413,-0.20298178126510052,-0.27642227912956596,-0.5158849690367866,-0.059170501732375994,-0.2429132201055542,-0.4701598589321348,1
-0.1850272936019631,0.22082157197337976,-0.08222809876877248,0.08775025553055897,-0.3180238090522561,-0.6274603706569664,-0.057299833765593285,-0.09339668347076197,0.036024802467292255,1
-0.23751771914836384,-0.013878228424042958,-0.13922922162366658,0.031425176949480424,-0.38339764178791197,-0.14592442682250625,-0.06578978838406865,-0.16541511996500743,-0.053301902485547815,1
-0.3949889957875661,-0.5528185108181248,-0.23211234627570626,-0.15761060174064132,0.7041852119052711,0.8406370190822405,-0.06348742780956687,-0.25935221104445805,-0.5118456545767935,1
-0.02755601696276087,0.7249915135678434,0.10804903076123373,0.11461647540611375,-0.5022591558527405,-0.292734165796427,-0.05988998941190781,0.08821502594950922,0.7804140104076261,1
-0.1850272936019631,-0.6397443628171703,-0.22432082588546892,-0.37056347363722797,1.1439728139451377,0.8817437459949384,-0.05096834218571335,-0.23821636555158165,-0.4939803135862255,1
-0.13253686805556236,-0.5441259256182203,-0.20279162480718158,-0.3358545213010167,-0.3239668847554975,0.306249569217169,-0.04377346539039524,-0.23586793827459537,-0.5118456545767935,1
-0.13253686805556236,-0.38765939201993843,-0.17326586332838753,-0.26293655420813583,-0.42499917171060203,0.6057414367239667,-0.056868141157874204,-0.2061211927661027,-0.3570126993252041,1
0.6023290895940481,-0.1703447620223248,0.07155190893327995,-0.3447019013082862,0.811160574563617,0.31212195877612586,0.06918610029609906,0.32070932637114946,-0.2200450850641826,1
-0.02755601696276087,-0.1355744212227066,-0.09494057940547548,-0.20622257980256187,0.5258929408080281,0.4530593081910898,-0.04809039146758611,-0.02529229243816027,0.06580037078490561,1
-0.13253686805556236,0.8814580471661252,0.06622086866627547,0.32850917887856423,-0.27642227912956596,-0.21639310152998822,-0.06391912041728594,0.08978064413416673,1.018618556948533,1
-0.13253686805556236,-0.17903734722222933,-0.1338981813566621,-0.16571259808429475,0.6031529249501668,1.2047251717375633,-0.054997473191091495,-0.08635140163980316,0.01220434781320157,1
-0.02755601696276087,0.2642844979729025,-0.0006221746815499884,-0.05714584707933885,0.31194221549133616,0.5646347098112695,-0.05140003479343244,0.10308839870375557,0.5005236682220606,1
-0.08004644250916161,-0.1703447620223248,-0.11770002054537924,-0.1936158734918372,-0.06247155381287438,0.6703377218724925,-0.06060947709143962,-0.11374971987130959,0.036024802467292255,1
0.024934408583639874,-0.587588851617743,-0.19684546450936888,-0.38151737269384745,0.31194221549133616,0.44131452907317614,-0.03859315409776621,-0.2076868109507602,-0.46420474526861216,1
0.8647812173260518,0.21212898677347522,0.38792864477896916,-0.3112568604016849,-0.41311302030411917,-0.650949928892793,-0.05514137072699785,0.4224745083738876,1.6677259462725043,1
0.024934408583639874,-0.005185643224138412,-0.0457309769408187,-0.18412033377707532,-0.0030407967804599555,0.1476950511253346,-0.048378186539398835,-0.009636110591585168,0.11344128009308699,1
-0.08004644250916161,-0.1703447620223248,-0.11770002054537924,-0.1936158734918372,-0.4071699446008777,-0.12243486858667893,-0.05787542390921874,-0.14271365628747354,-0.12476326644781988,1
-0.02755601696276087,-0.06603373962347023,-0.07853737858392322,-0.18029619150287088,0.37137297252375057,0.4530593081910898,-0.046939211180335214,-0.013550156053228943,0.07771059811195095,1
-0.13253686805556236,0.3599029351718525,-0.032198336263038085,0.08544928856896146,-0.01492694818694284,0.8112750712874565,-0.05873880912465691,0.007585689439647445,0.4350174179233112,1
-0.23751771914836384,0.09043279397481159,-0.12446634088426954,0.09624114769870777,0.18119455002002477,-0.18115876417624724,-0.06046557955553325,-0.10357320167103577,0.07175548444842829,1
-0.23751771914836384,-0.3441964660204157,-0.18597834396509053,-0.17381459442794817,0.5437221679177524,0.20054655715594674,-0.0538462929038406,-0.18107130181158254,-0.3034166763535,1
-0.23751771914836384,-0.39635197721984294,-0.19335978433478904,-0.20622257980256187,0.5556083193242353,1.08140499099947,-0.06535809577634957,-0.19359624728884262,-0.19622463041009192,1
0.2873865363156436,-0.4050445624197475,-0.10437241987786802,-0.360160510331977,0.08016226306492023,-0.22813788064790122,-0.05456578058337241,-0.0824373561781594,0.01815946147672424,1
-0.08004644250916161,-0.4832778292188884,-0.18413298387266588,-0.323247814990292,0.20496685283299054,0.2886324005402992,-0.06132896477097143,-0.1920306291041851,-0.2557757670453186,1
-0.08004644250916161,-0.4224297328195566,-0.17121546322569348,-0.2980344023688425,0.5318360165112695,0.9345952520255492,-0.04794649393167975,-0.15602141085706236,-0.285551335362932,1
0.024934408583639874,0.11651054957452522,-0.014154815359330603,-0.14286496839519208,0.026674581735747917,-0.2105207119710314,-0.052119522472964246,0.03889805313279765,0.33378048564342583,1
0.12991525967644135,2.811211961544934,0.8548047481624004,0.5827822321277834,-0.03275617529666717,-0.7625253305129728,-0.04463685060583342,1.2123288825336016,3.067177657200332,1
-0.02755601696276087,0.7858396099671753,0.12240183148009195,0.13730206516834342,0.7636159689376855,0.48829364554483073,-0.04219059249542526,0.40525270834265503,0.982887874967397,1
0.024934408583639874,2.8025193763450296,0.682776179546371,0.767475340777707,-0.03869925099990861,0.13595027200742094,-0.0538462929038406,0.977486154834975,3.3113373174047616,1
0.12991525967644135,2.237501338351234,0.6788804193512523,0.41824689038086954,-0.3239668847554975,-0.363202840503909,-0.05197562493705789,0.8021369181533339,2.5907685641185183,1
0.07742483413004062,2.811211961544934,0.7699181839108674,0.6687930253120082,-0.2942515062392903,-0.28686177623746956,-0.05586085840652967,0.9266035638336059,3.376843567703511,1
-0.02755601696276087,-0.6136666072174566,-0.20771258505364726,-0.38446649936293725,0.22279607994271486,-1.0444000293429005,-0.03888094916957893,-0.22725703825897908,-0.5058905409132708,1
-0.02755601696276087,2.8025193763450296,0.5980946553051075,0.8891673258593813,-0.28236535483280745,-0.3044789449143407,-0.05341460029612151,0.7293356725667596,2.4954867455021557,1
-0.02755601696276087,-0.3441964660204157,-0.14415018187013226,-0.28400174470163475,0.28222683697512896,-0.6803118766875772,-0.044061260462207964,-0.12627466534856968,-0.2438655397182733,1
0.07742483413004062,-0.18772993242213387,-0.07894745860446202,-0.26293655420813583,0.22279607994271486,-0.2516274388837292,-0.03888094916957893,-0.030771956084461555,-0.0771223571396385,1
-0.02755601696276087,0.2642844979729025,-0.0006221746815499884,-0.05714584707933885,0.23468223134919775,0.3884630230425653,-0.05010495697027518,0.09056345322649548,0.4290623042597886,1
0.07742483413004062,0.23820674237318887,0.04161606743394708,-0.1306147499235881,-0.07435770521935726,-0.02847663564336965,-0.04607582596489704,0.09760873505745428,0.34569071297047116,1
0.07742483413004062,0.12520313477442976,0.009629825831920173,-0.16571259808429475,0.04450380884547159,-0.38669239873973565,-0.04708310871624157,0.07490727137992038,0.3099600309893351,1
1.1797237706044563,-0.5441259256182203,-0.059263617618599315,-0.4218004985144922,-1.5720127824361994,-3.00577814203448,-0.007079593734272887,-0.21864613824336276,-0.5475763365579296,5
0.33987696186204436,-0.26596319922127476,-0.0395797766327366,-0.33491468972515287,-1.3283466786033002,-2.4185391861387977,0.013209958828524168,-0.17872287453459626,-0.5237558819038388,5
-0.02755601696276087,-0.5006629996186975,-0.18105738371862484,-0.34233611837593947,-0.478486853039775,0.329739127452997,-0.06276794013003505,-0.21708052005870526,-0.33914735833463605,1
-0.02755601696276087,-0.3528890512203202,-0.1462005819728263,-0.28724254323909615,0.650697530576098,0.1711846093611626,-0.049529366826649726,-0.10513881985569329,-0.13071838011134254,1
-0.02755601696276087,0.06435503837509796,-0.047781377043512735,-0.13168421344095033,0.1752514743167833,0.3884630230425653,-0.05312680522430878,0.010716925808962465,0.2742293490081991,1
-0.02755601696276087,-0.7788257260156429,-0.24667018700483387,-0.4460416715747033,3.788641501887577,1.2751938464450454,0.0549402442413692,-0.28205367472199194,-0.6369030415107696,4
-0.08004644250916161,0.1512808903741434,-0.04942169712566796,-0.060386645616800204,0.157422247207059,0.5705070993702264,-0.05701203869378056,0.006020071254989935,0.3695111676245619,1
0.1824056852228421,0.829302535966698,0.2852035996339981,-0.018709976425046997,-0.32990996045873894,-0.7683977200719296,-0.05298290768840242,0.33558269912539584,1.25682310348944,1
-0.23751771914836384,-0.44850748841927024,-0.20074122470448755,-0.23863056517717557,0.6150390763566498,0.6233586054008379,-0.05873880912465691,-0.2045555745814452,-0.33319224467111336,1
-0.23751771914836384,-0.013878228424042958,-0.13922922162366658,0.031425176949480424,0.24062530705243917,0.21816372583281657,-0.05974609187600145,-0.12157781079459715,-0.011616106840889116,1
-0.3424985702411653,-0.22250027322175206,-0.19541018443748306,0.07734729222530803,-0.39528379319439483,-0.891717900810023,-0.050680547113900624,-0.22960546553596534,-0.4701598589321348,1
-0.1850272936019631,2.5938973315473204,0.3096033608560571,1.351661685140494,-1.1619405589125407,-1.167720210080994,-0.07183348489213587,0.06629637136430408,1.6260401506278455,1
-0.3949889957875661,-0.7614405556158339,-0.24687522701510328,-0.41687448473755095,2.469278695767978,-0.02847663564336965,0.01177098346946055,-0.2844021019989782,-0.6369030415107696,1
0.44485781295484583,-0.39635197721984294,-0.07341137832718814,-0.3725403607450794,-0.7102668054661909,-1.179464989198907,-0.04564413335717796,-0.12705747444089843,-0.23195531239122796,1
0.7073099406868495,0.04696986797528886,0.22369159655317716,-0.31965052861370985,-0.9182744550796412,-1.6375113747975398,-0.043197875246769796,0.08586659867252296,0.2563640080176311,1
0.39236738740844507,-0.10080408042308842,0.0428463074955635,-0.3070438223029851,-0.6270637456208108,-0.9798037441943755,-0.04334177278267616,-0.004156446945283882,0.04197991613081493,1
0.7073099406868495,-0.2311928584216566,0.06622086866627547,-0.3628503731180699,-0.8053560167180539,-1.2499336639063896,-0.04031992452864255,-0.01746420151487272,-0.02948144783145713,1
0.39236738740844507,-0.37027422162012935,-0.07156601823476351,-0.3628503731180699,-0.5854622156981206,-1.5200635836184033,-0.027081351225257237,-0.11140129259432333,-0.3272371310075907,1
0.39236738740844507,-0.2311928584216566,-0.012514495277175377,-0.3340396741200383,-0.603291442807845,-0.45716107344721824,-0.04233449003133162,-0.054256228854324205,-0.08903258446668384,1
0.07742483413004062,-0.700592459216502,-0.22411578587519954,-0.42228661829511144,0.4724052594788551,0.053736818182025976,-0.01269159763462102,-0.24839288375185548,-0.5833070185390655,1
-0.08004644250916161,-0.4832778292188884,-0.18413298387266588,-0.323247814990292,-0.5319745343689477,-0.7566529409540159,-0.06521419824044321,-0.22256018370500655,-0.33319224467111336,1
-0.08004644250916161,-0.11818925082289751,-0.10662785999083146,-0.17199974724696976,-0.6627221998402594,-1.3086575594959573,-0.062048452450503236,-0.1536729835800761,-0.08903258446668384,1
-0.08004644250916161,-0.604974022017552,-0.2099680251666107,-0.37367464023319086,-0.3596253389749462,-0.9915485233122892,-0.06161675984278415,-0.24526164738254044,-0.46420474526861216,1
-0.08004644250916161,-0.587588851617743,-0.20627730498176144,-0.366447659494652,-1.150054407506058,-2.7239034432045526,-0.046939211180335214,-0.26248344741377305,-0.5713967912120202,1
-0.02755601696276087,-0.5615110960180293,-0.19541018443748306,-0.36502170813816903,-0.30019458194253174,-1.2088269369936913,-0.05974609187600145,-0.22647422916665033,-0.40465360863338545,1
-0.08004644250916161,1.5073241815592524,0.23845447729257419,0.501340964881379,-0.603291442807845,-1.0032933024302029,-0.06032168201962689,0.1946770625062199,1.2091821941812586,1
-0.2900081446947646,-0.7266702148162157,-0.2415441867480988,-0.4039112905877055,-0.7934698653115709,-1.0737619771376847,-0.050536649577994266,-0.28361929290664945,-0.6249928141837243,5
-0.02755601696276087,0.9249209731656479,0.15520823312319648,0.1891548417677253,-0.6983806540597081,-0.1870311537352047,-0.062048452450503236,0.08743221685718046,0.8935611700145569,1
-0.08004644250916161,-0.1964225176220384,-0.12323610082265313,-0.20440773262158352,-0.16350384076797858,0.036119649505155484,-0.055429165798810576,-0.12940590171788469,-0.1188081527842972,1
-0.08004644250916161,-0.6397443628171703,-0.2173494655363092,-0.3880637857395194,-1.2986313000870933,-1.9076412945095538,-0.04377346539039524,-0.2726599656140469,-0.6011723595296335,5
-0.3424985702411653,-0.7179776296163112,-0.242159306778907,-0.38446649936293725,-0.11001615943880592,-1.4789568567057054,-0.009813646916493774,-0.2812708656296632,-0.630947927847247,5
3.9092258990172946,-0.18772993242213387,0.9538390731225221,-0.42296718598797833,-1.173826710319023,-2.00747191701182,-0.06823604649447682,0.4686602448212842,3.370888454039988,5
0.12991525967644135,-0.6745147036167884,-0.21406882537199876,-0.41687448473755095,-1.4174928141519219,-1.9546204109812084,-0.03859315409776621,-0.2734427747063756,-0.6071274731931563,5
-0.1850272936019631,-0.3094261252207975,-0.16978018315380766,-0.19465292902382478,0.06827611165843736,0.2240361153917734,-0.05888270666056327,-0.17715725634993876,-0.23195531239122796,1
-0.1850272936019631,-0.43112231801946116,-0.1898741041602092,-0.25946889977305215,0.37137297252375057,1.2340871195323475,-0.06060947709143962,-0.19437905638117137,-0.27364110803588665,1
