dataset_name,meta_learner_testing_f1_scores,baseline testing f1 scores mean,baseline testing f1 scores std,baseline testing f1 scores better,batch normalisation testing f1 scores mean,batch normalisation testing f1 scores std,batch normalisation testing f1 scores better,dropout testing f1 scores mean,dropout testing f1 scores std,dropout testing f1 scores better,layer normalisation testing f1 scores mean,layer normalisation testing f1 scores std,layer normalisation testing f1 scores better,prune testing f1 scores mean,prune testing f1 scores std,prune testing f1 scores better,weight decay testing f1 scores mean,weight decay testing f1 scores std,weight decay testing f1 scores better,weight normalisation testing f1 scores mean,weight normalisation testing f1 scores std,weight normalisation testing f1 scores better,weight perturbation testing f1 scores mean,weight perturbation testing f1 scores std,weight perturbation testing f1 scores better
Students Performance,"[0.9095734280967191, 0.9043686397344034, 0.9045045167332018, 0.8839907512248306, 0.9074842529560092, 0.8975017697187508, 0.9043083358125434, 0.9176481498543743, 0.9048397464893093, 0.9071101900898584]",0.90848494131296,0.008800957478346272,0,0.8830352232931714,0.009614455691754956,1,0.8910580899725735,0.008447695036900106,1,0.8867547878188053,0.011538227026887211,1,0.9130346930342362,0.008219220769969988,0,0.9019143265053806,0.007705942386943146,0,0.9041329780709999,0.008262924878285078,0,0.9056435635769617,0.0061874617369148685,0
Students Performance,"[0.9063650688885022, 0.9020687548793633, 0.909664645811098, 0.9136095792478929, 0.9211465708120821, 0.9061712071828301, 0.914141378132905, 0.9094803383321847, 0.8915368184371806, 0.9112904864821868]",0.9053659895133149,0.005928751569998523,0,0.8878772111961659,0.010700438361814725,1,0.8789376920058372,0.006733682775969693,1,0.8728575809484264,0.011795823733524596,1,0.9052364460839855,0.006032524601776522,0,0.9061608057416857,0.005755860543025714,0,0.9085474848206225,0.007530219650456323,0,0.9064536638717356,0.009102191991522136,0
Students Performance,"[0.8984952259927298, 0.9009862024938105, 0.889500447549537, 0.8943226860862288, 0.904983371479639, 0.9049058179395205, 0.9090621644781259, 0.9009676643538223, 0.9022433837810562, 0.9084642582819907]",0.8992573579655068,0.007242129668021895,0,0.8742625595322739,0.006956769001353086,1,0.8531114170353848,0.006965366477653039,1,0.8614274120555645,0.011342033247259981,1,0.8989062623292512,0.00460312946003194,0,0.8978635072753859,0.006984449579605617,0,0.901393122243646,0.005787384716720355,0,0.9027238854343576,0.006523181131903287,0
Students Performance,"[0.9256286823727592, 0.9108324376921235, 0.9105713903048442, 0.910401209340984, 0.9167892437378973, 0.906322479564336, 0.9083327374025755, 0.91487195694733, 0.9184784500483685, 0.9229754446155692]",0.9115976082870653,0.00786792451760567,0,0.891691012356995,0.0081518323826431,1,0.8764903024104316,0.015675199337002153,1,0.8632387592319594,0.011359800177198497,1,0.9065233782960638,0.0030865689384778476,1,0.9097399708236503,0.008220358480019596,0,0.9145204032026786,0.006061977105159985,0,0.9078038075278989,0.0061831712304461625,1
Students Performance,"[0.8957337865058855, 0.8937664658780601, 0.906099649981014, 0.8977900129233833, 0.9125188192080856, 0.8917946135470262, 0.8796281217101976, 0.9046262626762046, 0.8935417701220237, 0.892700683778641]",0.8905821685353915,0.008464707349384096,1,0.8738459887639298,0.008369144673070152,1,0.8564998887193498,0.010089517636476576,1,0.8413075275893096,0.01211940142372596,1,0.8940892406947804,0.0038674373380052896,0,0.8918389568004003,0.005617649952777388,0,0.896820018633052,0.008680312011226468,0,0.8892249879698714,0.015432967956964043,0
Students Performance,"[0.8999657609551157, 0.9054923465401006, 0.9122879038776093, 0.8996898936008192, 0.9106089164137542, 0.9146121251097663, 0.9187884077519612, 0.9099156300143204, 0.9124151353439537, 0.906041182592393]",0.9059368475930546,0.004207804116264135,0,0.8812316947141376,0.006797495852715428,1,0.8568836385332596,0.010596726539125802,1,0.8767059965171354,0.010728414252040488,1,0.907204762156654,0.008005708802058586,0,0.9073788207136572,0.006948197471690309,0,0.9089817302199794,0.005852860650345934,0,0.9000674132604992,0.005147275372386892,1
Students Performance,"[0.89723158906517, 0.8994255997354919, 0.8886535219414163, 0.8956679055791075, 0.9102083948785649, 0.8954224921423084, 0.8955637618048319, 0.9083589221633724, 0.9038603675037569, 0.8915456226088166]",0.8915470632726847,0.02015553529462179,0,0.8841832492879028,0.008458860266538845,1,0.862782740950251,0.00791280762953109,1,0.8800790357948098,0.0062902643732994454,1,0.8984748344720863,0.005793342726806718,0,0.8984337314708671,0.006337548202819037,0,0.8985938177422836,0.006609279713647923,0,0.8966162197915392,0.0038630424773592993,0
Students Performance,"[0.7869620632778527, 0.8390682588825004, 0.8116622574955907, 0.7533376332989337, 0.7057194616977226, 0.7382154882154881, 0.7646259505813282, 0.7571422241450407, 0.7935675403924831, 0.8772246272246272]",0.7735362435393652,0.035184309779907656,0,0.7465558537641106,0.03622470911645949,0,0.7528434903651264,0.03121378972698314,0,0.7540664510580659,0.046824144850456495,0,0.7563158142089587,0.03568507237197932,0,0.7929521263027712,0.026859981738220108,0,0.7827525505211568,0.047785179643878864,0,0.7722164268490971,0.02847120358559393,0
Students Performance,"[0.8695156165866309, 0.8712534502876818, 0.8649136836760599, 0.8688111210313307, 0.8798270013588227, 0.8847375185393033, 0.8899550393106678, 0.8760577509129722, 0.8647134452661274, 0.8658965463335923]",0.8645476929037281,0.011964691365379605,0,0.8426717797355752,0.013033984580076778,1,0.8056523058677687,0.021314207340123157,1,0.8018693823783668,0.0252624431646437,1,0.8647089965876944,0.013476681807687897,0,0.8640923482154405,0.010827792666709125,1,0.8735681173303188,0.008338018591956063,0,0.8629536764907044,0.007818061183924823,1
Students Performance,"[0.8387762343332298, 0.8479363662731596, 0.8098156878151979, 0.8433107023297123, 0.829530319208722, 0.8183972125435539, 0.8279856778218945, 0.8580943020734777, 0.8343933349369491, 0.8101555669427811]",0.8186313587319726,0.010412867025818456,0,0.7871996018226021,0.01842879633603673,1,0.7822086580578953,0.01834160828485227,1,0.7619417255614938,0.03309861200745268,1,0.8361633228678208,0.014590313587091813,0,0.8210295055399918,0.017045573268026686,0,0.8318395404278679,0.015135300406835991,0,0.81540221308248,0.017756979151016185,0
Students Performance,"[0.8829499209758104, 0.8777557460360254, 0.8872291755820287, 0.876502121017723, 0.8179985003025498, 0.8554609335120692, 0.8638449843627, 0.8902769970001404, 0.8829434557519208, 0.8738704617309797]",0.8782330837647594,0.011210886621710518,0,0.8388810840002117,0.006981784019263387,1,0.823331002622376,0.01920571132555873,1,0.8253952705962643,0.016972562767419045,1,0.8747195855938941,0.013053392629265678,0,0.8771208596658397,0.006015362331201109,0,0.8708832296271947,0.020263928404565104,0,0.8705294822777058,0.009790495026653252,0
Students Performance,"[0.8651940323520714, 0.8693452385312881, 0.8613958845391183, 0.8662360373346019, 0.8464733424279942, 0.8489291959214051, 0.8750562656471257, 0.8689348808847134, 0.8669601420138873, 0.8646220667882347]",0.8646857491079551,0.0060355898021781755,0,0.8334909923222563,0.012254703991368862,1,0.8141094207017889,0.00958430210195436,1,0.8223594739522067,0.009322541589081235,1,0.863306564399464,0.013295540974730399,0,0.8647162757451763,0.009755052022682379,0,0.863314708644044,0.008527242546939085,0,0.863145195808443,0.007597703340267856,0
Students Performance,"[0.8663163947355917, 0.8770802066301837, 0.8617507633193822, 0.8728562814876704, 0.866497354254557, 0.8668055579688424, 0.86859356713244, 0.8647160375227169, 0.8162562446436286, 0.8620975111388169]",0.8658522715326628,0.009137726471364242,0,0.8446231554185267,0.00717131170521748,1,0.8270768080985228,0.01179635180204589,1,0.8284470910575124,0.017108429341592072,1,0.8733257138546803,0.005598192110588522,0,0.866847544305047,0.007390718633095105,0,0.8622969918833829,0.01596795244532143,0,0.8651989747819323,0.007550675694621222,0
Students Performance Burnout,"[0.5871750254513304, 0.5810646369167728, 0.5739596066856624, 0.5818715456272365, 0.5717259870097573, 0.57732812788288, 0.5625466794592026, 0.6200233986474644, 0.5999885430735239, 0.5733074234968656]",0.5797185432664907,0.012160289633994424,0,0.5344049034149995,0.026818158878333248,1,0.5575909518511228,0.013312010549551992,1,0.5505125460442957,0.016452385886504033,1,0.5769712043356975,0.015722838678298236,0,0.5905358935315681,0.014085951643977617,0,0.5828990974250695,0.01560441373726394,0,0.579096604839296,0.018926796292775997,0
Students Performance Burnout,"[0.5677043855026388, 0.5683300876065976, 0.5509153757009666, 0.5592017587084228, 0.5642230337750999, 0.557286546687279, 0.5339326169050874, 0.5552642169570094, 0.554417134087271, 0.5766886581483686]",0.5558490867353006,0.014585450317768792,0,0.5183945166366498,0.020523559358357212,1,0.5527633642116605,0.011202732864577762,0,0.5245783022982564,0.016307079403297824,1,0.5618059978238777,0.01148193018924013,0,0.5569366029200173,0.01401047819048448,0,0.5587963814078741,0.011109640742857979,0,0.5604494820908357,0.010433388994580923,0
Students Performance Burnout,"[0.6863124146752967, 0.7000897166420742, 0.6969003561657914, 0.6881056654514448, 0.6639596696605362, 0.7005655968470618, 0.695764077776795, 0.7056664234767177, 0.6623895906700398, 0.6855650884574235]",0.6956645776332095,0.012444950969705791,0,0.6582135853766864,0.02365216181503858,1,0.6759792284936605,0.01953171230847597,1,0.6592600607579178,0.015158602379453325,1,0.694133738734525,0.014640716863572762,0,0.7021491258002082,0.011118259526223888,-1,0.6885318599823181,0.014126021863129118,0,0.6978371950092808,0.010220438688606127,0
Students Performance Burnout,"[0.37349101237203336, 0.3740820946497689, 0.3539193402324182, 0.3725823464861371, 0.40315292314710105, 0.2037962037962038, 0.3676441873499449, 0.38028134479630005, 0.37478086278118106, 0.3945118529953778]",0.37405274742584654,0.024041180898899304,0,0.3313281010522525,0.0192583407799866,0,0.36978250043737076,0.016231772278173073,0,0.30925021612500403,0.010043108857039185,1,0.36654346472365146,0.014430361712762687,0,0.35982421686064664,0.053587687808924665,0,0.3706154823116131,0.01051809400530182,0,0.36827907019156536,0.012931043384971898,0
Students Performance Burnout,"[0.6625754674483952, 0.6098728616294132, 0.6443341819877259, 0.6095167477332699, 0.6391272822298757, 0.6491266257026485, 0.5886665860497908, 0.6435301646433553, 0.6483401651767725, 0.6505474300947635]",0.6267981375140506,0.0170564531758232,0,0.5962548008157793,0.015458320410980787,1,0.6278649128938911,0.01921961548069614,0,0.6064478128348434,0.012974351401501208,1,0.6236760115607247,0.013929841133180774,0,0.6393401342660957,0.01959489467321579,0,0.6345637512696011,0.02232090279666406,0,0.6388214276610433,0.01289659233071394,0
Students Performance Burnout,"[0.33402529704788353, 0.32926823314746856, 0.3285756828217577, 0.32066118519348324, 0.31890889929221106, 0.3309064620874919, 0.3335115390659611, 0.33514542523683777, 0.3207221470367163, 0.31707993399474843]",0.32896703235428276,0.012669217617964466,0,0.30537112491863744,0.008486696603170894,1,0.3259403476109323,0.013677169221142843,0,0.2988886169621267,0.014610395758269877,1,0.33674214697994465,0.01143313405445389,0,0.35808886940904144,0.00931429363443333,-1,0.32595172865777355,0.013657278278090216,0,0.326880480492456,0.006513937196348626,0
Students Performance Burnout,"[0.2947501031333918, 0.2847606755049128, 0.28476008932410474, 0.31366190278329814, 0.28511118241669064, 0.29009458923758824, 0.3053874088588122, 0.19004524886877827, 0.1851179673321234, 0.27430795707760036]",0.26809259921085127,0.010236491735535092,0,0.23992011250809778,0.012512824045870166,0,0.264042873711814,0.010216564401507214,0,0.24367811499825143,0.013674574953536947,0,0.2688922630895675,0.00870758452036376,0,0.27079971245373,0.04295225370893737,0,0.2610818739696858,0.008589181523403669,0,0.2583289192981949,0.006536279709115434,0
Students Performance Burnout,"[0.18970803154810673, 0.18548099247726843, 0.18380289425791474, 0.1859618009980104, 0.19363588179068966, 0.1952468975850033, 0.18606155191449153, 0.18660352621165593, 0.1793647743347025, 0.18159414169070703]",0.19331740634445357,0.006968608669169555,-1,0.186746049280855,0.004699993080289252,0,0.20622141910828806,0.013749712611150577,-1,0.1752742822719277,0.008152660949759702,1,0.1962271640615543,0.008709506419522492,-1,0.21996877896171735,0.0388288708624655,-1,0.1991439722161476,0.005815328777910147,-1,0.19639539468876024,0.00658491892786434,-1
Students Performance Burnout,"[0.2623179095618031, 0.2700327466281209, 0.28094188749119037, 0.19004524886877827, 0.28144032709037686, 0.2675914363641612, 0.2635385370435377, 0.28789854176899793, 0.18346957311534967, 0.18676337262012693]",0.20678980800752894,0.013513277842240648,1,0.19840295614192197,0.010288651307217433,1,0.21533572568267584,0.013315456167908375,1,0.18889241999925416,0.011602109676673005,1,0.21336850907122198,0.009343428487604387,1,0.2474039580552443,0.04047262417808958,0,0.21833087837660922,0.005545922300462919,0,0.21669845263723303,0.008569961783756823,0
Students Performance Burnout,"[0.181181052117178, 0.16849650503554614, 0.18604133758532354, 0.19857602054599918, 0.1851090305377988, 0.18830249737169852, 0.1888355481728882, 0.18467358598498854, 0.16286071946033043, 0.17526740423786952]",0.19571085674619987,0.009445967978322254,-1,0.18193437010496208,0.009944692432645591,0,0.20998359004884257,0.008407753861373869,-1,0.17882906776064345,0.011907186189193822,0,0.19940133410413574,0.006109785008472239,-1,0.22830189983359017,0.03471632484230625,-1,0.19571468516358834,0.008055121240399865,-1,0.19710288178791438,0.011604948162746773,-1
Students Performance Burnout,"[0.3304117666859776, 0.30634392691682233, 0.31086442697440114, 0.3087598713814353, 0.3109636650245787, 0.366837789537519, 0.39294226171320956, 0.32762343792904547, 0.33453848775664974, 0.3166758509714551]",0.3201707693573987,0.020266287845896236,0,0.2874134855037362,0.01760004758138559,1,0.32376431061966304,0.021709357117030748,0,0.257861064048726,0.025656878397897848,1,0.3429072599617709,0.020931756949071283,0,0.26460518469789984,0.08086792765950714,0,0.33059614848910945,0.026941511829649132,0,0.33281234527662906,0.028394325895470546,0
Students Performance Burnout,"[0.34855758479207233, 0.32210962884918437, 0.32194594765402756, 0.35495526886306855, 0.36861870338066893, 0.33629725651108794, 0.3502027027934001, 0.31567169626883723, 0.32401533080976364, 0.35196720693888883]",0.34412112992031696,0.02354561626314981,0,0.3086658092150881,0.020825896647862,1,0.3296177395384651,0.021175683638400042,0,0.296144799699744,0.016560328546247463,1,0.34161152598738204,0.016916922636480602,0,0.24778624402331104,0.07511571778877799,1,0.3394341326861,0.016932602110711913,0,0.33347684426845225,0.020938226108323653,0
Students Performance Burnout,"[0.3487136949042861, 0.375929888598056, 0.3502011603676038, 0.3531089946512795, 0.3484787395865411, 0.3842083930048832, 0.36373173810601855, 0.3707332888092477, 0.36058983657509613, 0.3467923527345025]",0.3558105243885903,0.019514403562382675,0,0.31351099213098527,0.017508910998269206,1,0.3512455098804931,0.01405406233298561,0,0.2913066382734271,0.012207640692165836,1,0.3707497165057328,0.027824804329854284,0,0.2767403946808486,0.08941222471697242,1,0.36024880873375154,0.012436764584412563,0,0.3507706156819258,0.015640905094691005,0
Students Performance Burnout,"[0.3558716659659421, 0.32842705699800073, 0.34881008515834516, 0.3437759011803497, 0.3498117220118473, 0.3541666676906214, 0.33703124077781427, 0.3401134990042314, 0.3470587245067999, 0.35949558960100925]",0.34976764213812783,0.016761231521259027,0,0.31066745765718384,0.008336299068717034,1,0.3442442858272128,0.012525332855062165,0,0.30285797045717616,0.014855975604039583,1,0.3735751012242067,0.021977500311546362,-1,0.32349548382312143,0.06818710796003695,0,0.3464562152894961,0.008925161304039333,0,0.3476848437634274,0.013324784332557132,0
Students Performance Burnout,"[0.29960880546133, 0.33577538656503286, 0.3436237815071941, 0.34654621493191257, 0.3367074732302636, 0.30965423590695534, 0.33867732086027413, 0.3144178578000639, 0.3317811177431149, 0.32495799089717886]",0.3309570644139735,0.016650881081799206,0,0.292427090248119,0.014348868293469206,1,0.32525488293800303,0.0196336112040277,0,0.28635310478597287,0.011972117557956616,1,0.3286560933128853,0.017862252726844413,0,0.2603225953476511,0.0722707788846621,1,0.328175018490332,0.014794230207107203,0,0.33360234835665725,0.012352218307776577,0
Students Performance Burnout,"[0.355004712232734, 0.31378170109084635, 0.31088147916776604, 0.32199439437869204, 0.3341702242789393, 0.32758498087825905, 0.33295548196558666, 0.3394121582504166, 0.32680999493001267, 0.3217179990885935]",0.3228495657411551,0.005421771151109536,0,0.29909003245415916,0.0160503828507598,1,0.3292785375644275,0.012593206182559592,0,0.29437493895452205,0.006649186240042762,1,0.34085807101228427,0.01809101834388267,0,0.26821441831344517,0.08015572922580842,0,0.3284313126261846,0.01221713128633396,0,0.3304082922820911,0.015312830749520242,0
Vehicle,"[0.9876543209876543, 0.9876543209876543, 0.9876543209876543, 0.9876543209876543, 0.9876543209876543, 0.9876543209876543, 0.9876543209876543, 0.9876543209876543, 0.9876543209876543, 0.9876543209876543]",0.9876543209876545,2.220446049250313e-16,0,0.9876543209876545,2.220446049250313e-16,0,0.9815108401084011,0.008261443665655023,0,0.9864498644986451,0.0036133694670279935,0,0.9863888888888889,0.0037962962962962868,0,0.9863888888888891,0.0037962962962962863,0,0.9876543209876545,2.220446049250313e-16,0,0.9876543209876545,2.220446049250313e-16,0
Vehicle,"[0.75, 0.7391304347826086, 0.7126436781609196, 0.6818181818181818, 0.7777777777777778, 0.7764705882352941, 0.7209302325581395, 0.7333333333333333, 0.7659574468085106, 0.6966292134831461]",0.7207970194758714,0.023852823418527614,0,0.6881363533411757,0.032662702112115284,1,0.7261133818978203,0.03888387480272191,0,0.6945856334228264,0.03853850919448632,1,0.7255928756680909,0.04607783096819812,0,0.7104091075415314,0.028312231308729813,0,0.7354690886957912,0.031223606174496443,0,0.7370151620022627,0.02637977199871043,0
Vehicle,"[0.9887640449438202, 1.0, 0.9885057471264368, 0.9887640449438202, 0.9887640449438202, 0.9887640449438202, 1.0, 1.0, 0.9887640449438202, 0.9887640449438202]",0.9898362744062086,0.006108303458647797,0,0.9943561926901717,0.005644280146437444,0,0.9863888791048806,0.008510860646601401,0,0.9887126789005907,0.00508269024140719,0,0.9875638406537283,0.007963916210780667,0,0.9864399516278635,0.004584248945963262,0,0.9921090016789359,0.005166424491251084,0,0.984167517875383,0.005629572953281029,1
Vehicle,"[0.8076026470779831, 0.7834400340493594, 0.7609323672080022, 0.7552594854859097, 0.7482382371335026, 0.7589773664576906, 0.7803085048359829, 0.7748779359470759, 0.8029835266460389, 0.7670240809502096]",0.7596239351813208,0.014077681964069824,0,0.7580628441688241,0.017838502221376448,1,0.7384800488429287,0.02270903419369313,1,0.7582194405708773,0.00905896049241145,1,0.7572493708919551,0.01423448941709723,0,0.7524444024370991,0.021425865387178104,1,0.7739644185791754,0.018864871048922188,0,0.7544086883951102,0.012852692750871005,1
Vehicle,"[0.7747827448430661, 0.7808913418959685, 0.7988550170541082, 0.8105244358742558, 0.8146412248169496, 0.7918493425772477, 0.7700046103095053, 0.7926249374939145, 0.768542436500914, 0.7894540687595389]",0.7970688716675483,0.02088429628137489,0,0.7772832184469936,0.018547358243893995,1,0.774477756088968,0.012415102225258623,1,0.7874556648989763,0.013485743036097592,0,0.7929057193454427,0.010757318287140131,0,0.7906874043287171,0.019983468328656624,0,0.7892170160125468,0.01511987655079256,0,0.7851047318224395,0.019139853769175433,0
Vehicle,"[0.7852559623263106, 0.8106184579469528, 0.8094338404251182, 0.8038558754944595, 0.8026542324246771, 0.7976279213126689, 0.8159169445968406, 0.7820947335885037, 0.7967711203520176, 0.8209222062808863]",0.7994180590956236,0.013057902628336265,0,0.8122652232155494,0.01113477877351768,0,0.798572287756305,0.011902294370145889,0,0.7940197176869036,0.01644969247644373,0,0.8046124033817762,0.012757546559606703,0,0.7975775011466909,0.004425733365201598,0,0.8025151294748436,0.01185549843493407,0,0.8057373482504196,0.012040078152168872,0
Vehicle,"[0.8175686274509805, 0.7885913338196636, 0.8193499994844305, 0.8082281038561371, 0.823388211167574, 0.8079586976793142, 0.7974836216577494, 0.8035417444424013, 0.83742169028263, 0.8307456165547881]",0.8061025238110504,0.012458457108659435,0,0.8194980806736668,0.018147167275916774,0,0.8139780882269061,0.01749002946896234,0,0.8100552029605058,0.016952947863969847,0,0.8157855634934847,0.02013679963643775,0,0.8119872691008716,0.015143775482055763,0,0.8134277646395669,0.014327564763259795,0,0.8176179823323325,0.018134248292506608,0
Vehicle,"[0.8182513614556605, 0.7789863850660594, 0.830188706225542, 0.8183928351168314, 0.8101230061260352, 0.8137767543822383, 0.8242182801358305, 0.8274408488234756, 0.7929654962760299, 0.8250343932829063]",0.8129572150854738,0.013216407379129136,0,0.8075362410516191,0.018911994342050736,0,0.7851434166339947,0.00892102666016858,1,0.8348426201216039,0.01503341884419371,-1,0.8161749760062579,0.015103597863248695,0,0.8136466710791386,0.01510896284016235,0,0.8139378066890609,0.015458714702976632,0,0.8153875508075827,0.008514327285840485,0
Vehicle,"[0.7839243264112958, 0.8087902354162789, 0.8010952695685016, 0.7910542607887391, 0.8243430498894637, 0.7843923369956121, 0.7893411571260458, 0.7912972533041737, 0.7785086747877445, 0.8186131037780966]",0.7931731951756102,0.01720351072491063,0,0.8062869375815092,0.016701159712692246,0,0.7839279886125127,0.020009123984445428,1,0.8167020955830591,0.014599987528134047,-1,0.7951552207201003,0.010367323070384923,0,0.7990816087837933,0.020835894657432536,0,0.7971359668065952,0.014726680446096591,0,0.7904172728534216,0.017321799521938044,0
Vehicle,"[0.7151410614802038, 0.7549560314979931, 0.7702246074339097, 0.6839323467230444, 0.7922480620155038, 0.726215644820296, 0.7720159853628004, 0.7314908437254242, 0.7038817975170484, 0.64124416197217]",0.7048814407958146,0.03750411198496002,0,0.7459870383991943,0.04146746966385955,0,0.6702340053336213,0.04744349099733732,1,0.7759492448795964,0.044145480140644414,-1,0.7348639634741383,0.03981098930431008,0,0.7221098702981263,0.035222122828728844,0,0.7291350542548394,0.04335069257474076,0,0.7164428681512136,0.036635109465305876,0
Vehicle,"[0.7569566634082763, 0.7576969696969696, 0.7258126721763086, 0.7793620414673045, 0.810298780228654, 0.7874545454545455, 0.7778236914600551, 0.7745358725595881, 0.7778236914600551, 0.7452066115702479]",0.7661984402611154,0.027267674076989663,0,0.7758908736181666,0.031646858931432494,0,0.7483806752839874,0.03660025696769124,0,0.7972098076430971,0.025590771694288163,-1,0.7756751525724941,0.03543245015470649,0,0.7714117271516657,0.026551884853470903,0,0.7692971539482005,0.022456803890497635,0,0.7793527087499961,0.036253512192863054,0
Vehicle,"[0.6915270533873801, 0.7697501487209994, 0.7227417890353487, 0.7012195121951219, 0.7720572663643649, 0.7344286034867249, 0.7603955978584177, 0.757786503766953, 0.6901515388709727, 0.6952536161043003]",0.7158188798136259,0.0325529623971296,0,0.7474879663829995,0.03584862986396065,0,0.7004479080630477,0.029105167058757108,1,0.7258232607072652,0.018462629600211986,0,0.7113933827755163,0.020221960885527145,1,0.7130296741255695,0.027937653731233327,0,0.7295311629790583,0.03196664098618652,0,0.72556742704312,0.028713048232624726,0
Vehicle,"[0.7232228178304642, 0.6952894880561163, 0.7289292598866757, 0.7279777196536353, 0.7992543358109395, 0.7829151980095377, 0.7504531955556387, 0.7592079808384697, 0.7762584539345992, 0.7371341783982709]",0.7330993089799408,0.02796817501755841,0,0.7423692111583604,0.030117322493468594,0,0.728731579931003,0.018617988013568124,0,0.7338295458773796,0.0237541829156772,0,0.7475713129592945,0.025646872889510668,0,0.7423417988764908,0.03383736280739459,0,0.7480642627974348,0.030085165214014806,0,0.7359624802905274,0.03326008535573192,0
Vehicle,"[0.7888242667117721, 0.7997887450205264, 0.7965802303924208, 0.7751470488696767, 0.7526816475486123, 0.7897629509733224, 0.7987837289844589, 0.8133737675768207, 0.7708009299024663, 0.8084872248705866]",0.7813612696986926,0.03024682704469657,0,0.8168794141596539,0.01741008690034483,-1,0.7703719677558974,0.020646310174955537,1,0.7878755924050627,0.016232171580509092,0,0.778814472303944,0.02314382974729608,0,0.7734362196460742,0.019960715371823836,1,0.7894230540850664,0.01756236631212263,0,0.7709407773232976,0.02049809702711985,0
Vehicle,"[0.804741439752211, 0.8755023801655845, 0.8305281047203098, 0.8109127586149407, 0.8374775398667366, 0.8280158157951958, 0.8200220219276481, 0.7905431835536006, 0.8372188108961708, 0.8235364595645914]",0.8225102820958906,0.013939446410246683,0,0.8212887152124969,0.013640023210807999,0,0.7919021620680778,0.02148232930787427,1,0.8390149948361808,0.017846368144813073,0,0.8189338282508561,0.02219088174629072,0,0.8206236218393853,0.016473066624725356,0,0.8258498514856989,0.021704758472587043,0,0.828842248326436,0.024170092575215754,0
Vehicle,"[0.8102915722096056, 0.8021428924807938, 0.8075400337973767, 0.8193516123869896, 0.8066074610862572, 0.8031558975734315, 0.7950443164096683, 0.7889716535701502, 0.8001026949767597, 0.7953015098901917]",0.7997910114498963,0.02123640536976575,0,0.8229172976920361,0.0107485320343934,-1,0.7646911872662112,0.01869830706553678,1,0.825199532877867,0.0199342357767396,-1,0.8062666035769513,0.014108474724864989,0,0.7880569514795022,0.017489731972920725,0,0.8028509644381223,0.008261073102158885,0,0.7974352277081223,0.022149722111149024,0
Vowel,"[1.0, 1.0, 0.9888974688974688, 1.0, 1.0, 1.0, 0.9888974688974688, 0.9777949377949379, 1.0, 1.0]",0.9922282282282282,0.007109088599946911,0,0.9933367653367652,0.00736820864424451,0,0.9867853959005023,0.016044747282978503,0,0.9900077220077218,0.0033307593307593695,0,0.9966692406692406,0.005087818918295089,0,0.9888974688974688,0.008599983612170537,0,0.9955589875589876,0.007364585978069312,0,0.9900077220077218,0.007771771771771758,0
Vowel,"[0.9888974688974688, 1.0, 1.0, 0.9888974688974688, 1.0, 0.9888974688974688, 0.9888974688974688, 1.0, 0.9778465772273822, 1.0]",0.9900598455598455,0.012467954320470407,0,0.9822730116228569,0.019269154134868183,0,0.9856111196374353,0.018504712143517798,0,0.998889746889747,0.0033307593307593695,0,0.9933436452817258,0.007353695307245957,0,0.9933436452817256,0.007353695307245957,0,0.9933436452817258,0.007353695307245957,0,0.9911274450036058,0.009665941514438059,0
Vowel,"[0.9841761265909873, 0.9841761265909873, 0.9763569763569764, 0.9683522531819746, 0.9682539682539683, 0.9841392412820985, 0.9125033242680302, 0.9522416337542388, 0.9684265969980256, 0.9841392412820984]",0.9294594738831454,0.09161906635158218,0,0.9567935228638186,0.016374573155300384,0,0.9435629656964422,0.025267723820251373,1,0.9756450222659863,0.010124608364602057,0,0.9608813194626993,0.011524101804742002,0,0.9677548799264855,0.012880332906777377,0,0.9682765488559386,0.021075901673818478,0,0.961456860169819,0.018936494465224364,0
Vowel,"[0.9630345958519334, 0.9814957814957815, 0.9629915629915629, 0.9722867051040425, 0.9814957814957815, 0.9814957814957815, 0.9719994430520744, 0.9815388143561519, 0.9814957814957815, 0.9167552167552168]",0.9380096880364768,0.050748413870510566,0,0.7457203596203799,0.0737909859732597,1,0.8372008323784934,0.08596064899359906,1,0.972517114531733,0.019135523690362193,0,0.9550917220942201,0.03047740334594284,0,0.9364776758113171,0.051160650442800534,0,0.9694589464094108,0.018975504197370572,0,0.9064347303519431,0.09056250650032435,0
Vowel,"[0.9625060125060124, 0.9537108537108536, 0.9722663840310899, 0.7056213885482179, 0.9907478907478906, 0.9722867051040425, 0.9815388143561519, 0.9722436722436721, 0.9542972871146246, 0.9907478907478906]",0.9448524282024717,0.04334319730495623,0,0.7645406887631181,0.10839258172028014,1,0.8656904428744054,0.07075579776173548,0,0.9714943021134971,0.011836942132015726,0,0.9684746046355952,0.02047529081403773,0,0.9058079860620696,0.08388446159410874,0,0.9455966899110445,0.08094343694655537,0,0.9365205800058616,0.0648866932768024,0
Vowel,"[0.9001990028305817, 0.890620730339827, 0.8735783807091106, 0.8992807262256978, 0.8739520490294485, 0.8437397370085297, 0.8993100157286714, 0.8739420569491477, 0.889243749006058, 0.8988286897377807]",0.8821476933863703,0.012591232509082928,0,0.8711623576643002,0.017122137286662675,0,0.8532246056048223,0.022362164199570097,1,0.9051706995349434,0.015535116615724176,-1,0.8885480554687181,0.010863739834675418,0,0.8600598595412705,0.03850947745995018,1,0.8842695137564853,0.017182613208620894,0,0.8661928515026759,0.03494452020522308,0
