cap-surface,bruises?,gill-attachment,gill-size,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,veil-color,ring-number,ring-type,target
2,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,1,-0.10348153740396093,2,2,-1.4810169520224028,2,1,0.9480808566164142,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
0,1,1,0,1,-0.10348153740396093,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
3,1,1,0,1,-0.10348153740396093,2,2,0.09657680473852359,2,1,0.9480808566164142,1
0,1,1,1,1,-0.10348153740396093,2,2,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
0,1,1,0,1,-0.10348153740396093,2,2,-1.4810169520224028,2,1,0.9480808566164142,1
0,1,1,0,1,-0.10348153740396093,2,2,0.09657680473852359,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
0,1,1,0,1,-0.10348153740396093,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
0,1,1,0,1,-0.10348153740396093,2,2,0.09657680473852359,2,1,0.9480808566164142,1
0,1,1,0,1,-0.10348153740396093,2,2,0.09657680473852359,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
0,1,1,0,1,-0.10348153740396093,2,2,0.09657680473852359,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,1,1,0,1,-0.10348153740396093,2,2,0.09657680473852359,2,1,0.9480808566164142,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
0,1,1,0,1,-0.10348153740396093,2,2,0.09657680473852359,2,1,0.9480808566164142,1
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,1,1,1,1,-0.10348153740396093,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
0,1,1,0,1,-0.10348153740396093,2,2,0.09657680473852359,2,1,0.9480808566164142,1
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
0,1,1,1,1,-0.10348153740396093,2,2,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
0,1,1,0,1,-0.10348153740396093,2,2,0.09657680473852359,2,1,0.9480808566164142,1
2,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
0,1,1,0,1,-0.10348153740396093,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
0,0,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,1,1,1,1,-0.10348153740396093,2,2,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
0,1,1,0,1,-0.10348153740396093,2,2,-1.4810169520224028,2,1,0.9480808566164142,1
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
0,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,1,1,1,1,-0.10348153740396093,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,1,-0.10348153740396093,2,2,-1.4810169520224028,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
0,1,1,0,1,-0.10348153740396093,2,2,-1.4810169520224028,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
0,1,1,0,1,-0.10348153740396093,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,1,1,0,1,-0.10348153740396093,2,2,-1.4810169520224028,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,1,1,1,1,-0.10348153740396093,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,1,1,-0.10348153740396093,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
0,1,1,1,1,-0.10348153740396093,2,2,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
0,1,1,0,1,-0.10348153740396093,2,2,-1.4810169520224028,2,1,0.9480808566164142,1
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,1,1,0,1,-0.10348153740396093,2,2,0.09657680473852359,2,1,0.9480808566164142,1
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
0,1,1,1,1,-0.10348153740396093,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
0,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
0,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
0,1,1,0,1,-0.10348153740396093,2,2,0.09657680473852359,2,1,0.9480808566164142,1
2,1,1,1,1,-0.10348153740396093,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
2,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
0,1,1,0,1,-0.10348153740396093,2,2,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
0,1,1,0,1,-0.10348153740396093,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
2,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
0,1,1,0,1,-0.10348153740396093,2,2,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
0,1,1,0,1,-0.10348153740396093,2,2,0.09657680473852359,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
0,1,1,0,1,-0.10348153740396093,2,2,0.09657680473852359,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
0,1,1,0,1,-0.10348153740396093,2,2,-1.4810169520224028,2,1,0.9480808566164142,1
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
3,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,1,1,0,0,0.8389893256787506,2,2,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
2,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
2,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
2,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,0,2.7239310518441737,2,3,0.622441390325499,2,1,0.9480808566164142,1
2,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,0,0,0.622441390325499,2,1,-1.2722157358170676,1
2,0,1,0,1,1.7814601887614623,0,2,0.622441390325499,2,1,-1.2722157358170676,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,0,1,-0.10348153740396093,2,2,-1.4810169520224028,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,2,0.622441390325499,2,1,-1.2722157358170676,1
2,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
3,1,1,0,1,-0.10348153740396093,2,2,0.09657680473852359,2,1,0.9480808566164142,1
0,0,1,0,1,1.7814601887614623,2,0,0.622441390325499,2,1,-1.2722157358170676,1
3,1,1,1,0,1.7814601887614623,2,2,0.622441390325499,2,1,0.9480808566164142,2
