dataset_name,file_name,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,total_number_of_neurons,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,baseline,batch_normalisation,dropout,layer_normalisation,prune,weight_normalisation,weight_decay,weight_perturbation
Led24,Data/Input/Subsets/Led24/4407_20260307_070512.csv,-0.42929782134448735,0.24078928054824128,-0.7001400420140049,-0.8237288594908642,-0.7821196115870785,0.40137838130214115,-1.0641771303223357,-0.8864714032810749,2.087012024961145,0.7386513315587232,0.2838958823828435,1.582676486730785,-0.25663258953200413,0.4097726025208234,-0.4329353757557557,1.0652884451049485,-0.8676102745267111,-0.03779931266093819,-0.6865785358697232,0.46459709703568086,-0.09756291822115819,0.07016880456856947,0,0,0,0,0,0,1,0
Led24,Data/Input/Subsets/Led24/50119_20260307_070513.csv,-0.42929782134448735,0.24078928054824128,-0.7001400420140049,-0.8237288594908642,-0.7821196115870785,0.40137838130214115,-1.0641771303223357,-0.8864714032810749,2.087012024961145,0.7386513315587232,0.3753729407697311,1.582676486730785,-0.16874271947476427,0.4097726025208234,-0.34984839306692295,1.0630203920296315,-0.9769826821574336,0.008019487908600093,-0.6865785358697232,0.4575811828695314,-0.05309792708011546,0.029237237672240058,1,0,1,0,1,0,1,0
Led7,Data/Input/Subsets/Led7/85583_20260307_154333.csv,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,-1.0320389134423242,0.7386513315587232,-1.4307288909620166,1.1750639925194695,-1.0523935594134761,1.6405532867463417,-1.7795235326852192,0.702921344565794,-1.0863550924130938,-0.3601101641823774,1.8762271389085257,-1.028147967514597,-0.40309020478293245,1.316548487673692,0,0,0,0,1,0,0,0
Led7,Data/Input/Subsets/Led7/44299_20260307_154333.csv,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,-1.0320389134423242,0.7386513315587232,-1.9890055311114965,-0.28302218841924515,-1.6425053368530955,0.4558153266411044,-1.740644351309719,0.9783203409755514,-1.0863550924130938,-0.8123734255231154,-0.6865785358697232,-0.9996359299671979,-0.8119791839133517,1.2420110927475476,0,0,1,0,1,1,0,1
Led7,Data/Input/Subsets/Led7/74396_20260307_154333.csv,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,-1.0320389134423242,0.7386513315587232,-1.2637794049804647,1.4733816752903885,-0.8780002385361041,1.8765246208778952,-1.7929735966663551,0.702921344565794,-1.0863550924130938,-0.300002430474153,-0.6865785358697232,-0.8950939137862779,-0.34704857906948205,1.3691110934462725,0,0,0,0,1,0,0,0
Led7,Data/Input/Subsets/Led7/26167_20260307_154333.csv,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,-1.0320389134423242,0.7386513315587232,-1.4459650124609527,1.1750639925194695,-1.068370364774977,1.6405532867463417,-1.793944185533691,0.702921344565794,-1.0863550924130938,-0.30667260839426974,-0.2773971519791691,-0.8274657419341703,-0.35328815958613446,1.2783252626638413,0,0,0,0,1,0,0,0
Led7,Data/Input/Subsets/Led7/58755_20260307_154333.csv,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,-1.0320389134423242,0.7386513315587232,-1.2637794049804647,1.4733816752903885,-0.8780002385361041,1.8765246208778952,-1.7929735966663551,0.702921344565794,-1.0863550924130938,-0.7377269027771807,-0.6865785358697232,-0.8402164003174826,-0.7459824943843086,1.6914769714762876,0,0,1,0,1,0,0,0
Led7,Data/Input/Subsets/Led7/96330_20260307_154333.csv,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,-1.7659332518901993,0.7386513315587232,-1.1815121913489066,1.582676486730785,-0.15435371356463132,2.309947669162087,-1.7875628052937522,0.702921344565794,-1.0863550924130938,-0.22607551561806183,1.5182168036003891,-0.819228010119799,-0.27754471947203513,1.9454555254826305,0,0,0,1,0,1,0,1
Led7,Data/Input/Subsets/Led7/91741_20260307_154333.csv,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,-1.7659332518901993,0.7386513315587232,-1.1815121913489066,1.582676486730785,-0.15435371356463132,2.309947669162087,-1.7875628052937522,0.702921344565794,-1.0863550924130938,0.23791799830606203,2.2602239641199184,-0.7970234049668289,0.17411276619019794,1.6983079996245674,0,1,0,0,0,0,1,0
Led7,Data/Input/Subsets/Led7/30673_20260307_154334.csv,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,-1.7659332518901993,0.7386513315587232,-1.1815121913489066,1.582676486730785,-0.15435371356463132,2.309947669162087,-1.7875628052937522,0.702921344565794,-1.0863550924130938,0.0647650717385099,1.865717265714924,-0.7970234049668289,0.0023418113946929524,1.789715686884796,1,1,0,0,0,1,0,0
Led7,Data/Input/Subsets/Led7/43116_20260307_154334.csv,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,-1.215512498054293,0.7386513315587232,-1.1815121913489066,1.582676486730785,-0.6762990362007721,2.058926392392633,-1.7875628052937522,0.702921344565794,-1.0863550924130938,-0.8485352617478449,-0.6865785358697232,-1.1576666356866456,-0.8437483840952478,1.9131824978757703,0,0,0,0,1,0,0,0
Led7,Data/Input/Subsets/Led7/30570_20260307_154334.csv,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,-1.5824596672782305,0.7386513315587232,-1.1815121913489066,1.582676486730785,-0.3707071148264931,2.2389755242409297,-1.7875628052937522,0.702921344565794,-1.0863550924130938,-0.7139314418499573,-0.3067868444081902,-1.0497322686205972,-0.7248246004141182,2.0632031300907436,0,0,0,0,0,0,1,0
Led7,Data/Input/Subsets/Led7/47340_20260307_154334.csv,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,-1.0320389134423242,0.7386513315587232,-2.138536615476515,1.3404164124238296,-1.8012524758571744,1.7734434317233376,-2.531467613763398,0.9438954664243319,-1.0863550924130938,-0.04259557558415394,-0.6865785358697232,0.14397251735170324,-0.10220215734781578,1.1504191106263513,0,0,0,0,0,1,1,0
Led7,Data/Input/Subsets/Led7/12148_20260307_154334.csv,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,-1.0320389134423242,0.7386513315587232,-1.7314465518839912,1.582676486730785,-1.3693020588029596,1.9577679373333714,-2.299319943845074,0.6455465536470945,-1.0863550924130938,-0.6162666258327808,-0.6865785358697232,-0.6310684396614799,-0.6373675102361154,1.630373634737643,0,0,0,0,1,1,0,0
Led7,Data/Input/Subsets/Led7/75785_20260307_154334.csv,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,-1.0320389134423242,0.7386513315587232,-1.4428928181944778,1.582676486730785,-1.0651480417045893,1.9577679373333714,-2.031402580622257,0.6952713724433006,-1.0863550924130938,-0.020495416671633446,-0.6865785358697232,-0.2056706829175381,-0.08080148684492956,1.2182420626829125,0,0,0,0,0,0,1,0
Led7,Data/Input/Subsets/Led7/16318_20260307_154334.csv,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,-1.0320389134423242,0.7386513315587232,-1.412846428736454,1.582676486730785,-1.0336542322331108,1.9577679373333714,-2.003404678506769,0.6506905004191158,-1.0863550924130938,-0.41316877266272867,0.3304411003540935,-0.6603158590371698,-0.45221567681707925,1.4832573400334612,0,0,0,0,1,0,0,0
Led7,Data/Input/Subsets/Led7/34610_20260307_154334.csv,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,-1.0320389134423242,0.7386513315587232,-1.2589658275260223,1.582676486730785,-0.8729913271209042,1.9577679373333714,-1.8598647399538317,0.7009542088771529,-1.0863550924130938,-0.5610965998943315,1.4075622643405346,-1.0477504716993935,-0.5875171825858942,1.5896140484592645,0,0,0,0,1,0,1,0
Liver Cirrhosis,Data/Input/Subsets/Liver Cirrhosis/11893_20260307_162137.csv,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0.9861705172893321,-1.1809694220405367,-1.4969229960379946,-0.28302218841924515,-1.8234791138869486,-1.0264772075031419,-1.260232144552772,-1.0034359507568256,0.3719436993293189,-0.7280526313669256,-0.6865785358697232,-0.7853010029413592,-0.7373875956671907,0.031455600958738325,1,0,0,1,0,1,0,0
Liver Cirrhosis,Data/Input/Subsets/Liver Cirrhosis/90227_20260307_162137.csv,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0.9861705172893321,-1.1809694220405367,-1.356148365702813,-0.28302218841924515,-1.679836944125286,-1.0264772075031419,-1.1236583685709247,0.13351531144832227,0.3719436993293189,-0.8641190825413766,-0.5235337500359717,-0.8986442792548986,-0.8573989640566925,0.426249250893875,1,1,0,1,0,0,0,0
Liver Cirrhosis,Data/Input/Subsets/Liver Cirrhosis/86422_20260307_162137.csv,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0.9861705172893321,-1.1809694220405367,-2.001989320622518,-1.2347624678917017,-2.3310654702474793,-1.527920373014638,-1.4755538759850777,-0.9509375221715267,0.22611382015507758,-0.5886630927143336,-0.6865785358697232,-0.48613550568001695,-0.6124664006411247,-1.0583329694454817,1,0,0,0,1,0,0,0
Liver Cirrhosis,Data/Input/Subsets/Liver Cirrhosis/77406_20260307_162138.csv,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,-0.6650917442183868,-0.6076973765377964,-1.3240802663281979,0.29485488521772407,-1.1300009822022816,0.5149817327778351,-1.2930061323804667,-1.0034359507568256,0.6636034576778013,-0.7516288862479358,-0.31624636684271984,-1.0777970774180177,-0.7583165813299204,1.0485457749236646,0,1,1,1,0,0,0,1
Liver Cirrhosis,Data/Input/Subsets/Liver Cirrhosis/32935_20260307_162138.csv,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0.6192233480653946,-1.1436682684434594,-1.3240802663281979,0.29485488521772407,-1.5599657340498312,-0.4247917395587682,-1.2930061323804667,-1.0034359507568256,0.22611382015507758,-0.6893621990232747,-0.6301260447739481,-0.7028972976884823,-0.7029172467247572,0.4520638276607996,1,1,0,0,0,1,1,1
Liver Cirrhosis,Data/Input/Subsets/Liver Cirrhosis/81361_20260307_162138.csv,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0.25227617884145703,-1.2787692683639704,-1.3240802663281979,0.29485488521772407,-1.4607526068851069,-0.210657731168961,-1.2930061323804667,-1.0034359507568256,0.22611382015507758,-0.6678960587871399,-0.31624636684271984,-0.7028972976884823,-0.6837253497836868,0.5602076582407639,0,1,0,0,0,0,0,0
Liver Cirrhosis,Data/Input/Subsets/Liver Cirrhosis/5917_20260307_162138.csv,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,-0.481618159606418,-1.2096353404404254,-1.3240802663281979,0.29485488521772407,-1.20913450737015,0.3427877662512757,-1.2930061323804667,-1.0034359507568256,-0.036379962358556624,-0.7628812386366369,-0.4675765168700161,-0.7028972976884823,-0.7682853737187393,0.9693228920541194,1,1,1,1,1,0,1,1
Liver Cirrhosis,Data/Input/Subsets/Liver Cirrhosis/21543_20260307_162138.csv,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,-0.29814457499444924,-1.3362173088704972,-1.3240802663281979,0.29485488521772407,-1.2805994768271296,0.18562106137440215,-1.2930061323804667,-1.0034359507568256,0.10679846446706183,-0.5828020838465556,-0.31624636684271984,-0.7028972976884823,-0.6071686867814837,0.7034391910707429,0,1,0,0,0,0,0,1
Liver Cirrhosis,Data/Input/Subsets/Liver Cirrhosis/27651_20260307_162138.csv,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0.06880259422948828,-1.1696682745548839,-1.3240802663281979,0.29485488521772407,-1.40551131443808,-0.08973181399390101,-1.2930061323804667,-1.0034359507568256,0.12515467303444894,-0.567359741551819,-0.5420600652025324,-0.7028972976884823,-0.593192860215637,0.5280686152899097,1,1,1,1,1,1,0,0
Liver Cirrhosis,Data/Input/Subsets/Liver Cirrhosis/74871_20260307_162138.csv,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0.9861705172893321,-1.1809694220405367,-2.0634745565611023,-0.28302218841924515,-2.3912935800799056,-1.0264772075031419,-1.8136414063910011,0.14708556522658822,0.22611382015507758,-0.5329992942487396,-0.6865785358697232,-0.07677313382596665,-0.562003066090777,0.032083403300551656,0,1,0,1,0,1,0,1
Liver Cirrhosis,Data/Input/Subsets/Liver Cirrhosis/5981_20260307_162138.csv,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0.9861705172893321,-1.1809694220405367,-1.8489514414331887,-0.28302218841924515,-2.179292145487574,-1.0264772075031419,-1.6035191682100707,0.0967976605032473,0.3719436993293189,-0.73114987730804,-0.6865785358697232,-0.8140405393325317,-0.7401403283031324,0.2579527087662925,0,1,0,0,0,0,0,0
Liver Cirrhosis,Data/Input/Subsets/Liver Cirrhosis/99214_20260307_162138.csv,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0.9861705172893321,-1.1809694220405367,-1.740551858772609,-0.28302218841924515,-2.0705065793544954,-1.0264772075031419,-1.4975744745766837,0.11081350228481528,0.22611382015507758,-0.7490864722693591,-0.6865785358697232,-0.8025934830549942,-0.7560623833826666,0.28056730746982755,0,0,0,1,0,0,0,0
Liver Cirrhosis,Data/Input/Subsets/Liver Cirrhosis/66643_20260307_162138.csv,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0.9861705172893321,-1.1809694220405367,-1.5410578254874525,-0.28302218841924515,-1.8684152051064848,-1.0264772075031419,-1.303140086510976,0.1112938493715765,0.3719436993293189,-0.7038920901668632,-0.6865785358697232,-0.8281913508103285,-0.7158805090123851,0.22613319440286986,0,0,0,0,0,1,0,0
Liver Cirrhosis,Data/Input/Subsets/Liver Cirrhosis/54472_20260307_162138.csv,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0.9861705172893321,-1.1809694220405367,-1.4583818178753631,0.29485488521772407,-1.7841930051867751,-0.6081563052287702,-1.4223113457291605,-1.0018583130246317,0.22611382015507758,-0.6260333091474993,-0.6865785358697232,-0.6677273432260844,-0.6461585925374728,0.2612630688155304,0,0,0,0,0,0,0,1
Liver Cirrhosis,Data/Input/Subsets/Liver Cirrhosis/38217_20260307_162139.csv,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0.9861705172893321,-1.1809694220405367,-1.4011580622835098,0.29485488521772407,-1.7258022825294947,-0.6081563052287702,-1.3671773194233217,-0.9983559557554834,0.3719436993293189,-0.6164261205661753,-0.6865785358697232,-0.724758734828966,-0.6375111558272477,0.25142309285627173,0,0,0,0,0,1,0,0
Magic,Data/Input/Subsets/Magic/68940_20260307_171843.csv,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,-1.398986082666262,0.7386513315587232,1.9744875527059156,-1.2347624678917017,2.4200657985423772,0.3427877662512757,2.2490459800301292,0.1374679356423296,1.538582732723249,-0.7611494275620829,0.5579418235807582,-1.0734512099068607,-0.7667519459314223,1.0317349814285763,0,0,0,0,1,1,0,0
Magic,Data/Input/Subsets/Magic/49637_20260307_171844.csv,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,-1.398986082666262,0.7386513315587232,1.9744875527059156,-1.2347624678917017,2.4200657985423772,0.3427877662512757,2.2490459800301292,0.1374679356423296,1.0135951676959805,-0.3934550584032824,1.3011501760252555,-0.9854944387490725,-0.4340006139748609,0.6875052195626821,0,0,0,0,1,0,0,0
Magic,Data/Input/Subsets/Magic/42495_20260307_171845.csv,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,-1.215512498054293,0.7386513315587232,1.9744875527059156,-1.2347624678917017,2.290546949273102,0.04192799758546025,2.2490459800301292,0.1374679356423296,1.1010930952005253,-0.24471737980482608,0.7039484293506517,-0.7883576081099267,-0.29513201705280206,0.37713913251827275,0,0,0,0,1,1,0,0
Magic,Data/Input/Subsets/Magic/82313_20260307_171846.csv,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,-0.8485653288303555,0.7386513315587232,1.9744875527059156,-1.2347624678917017,2.0852920085146054,-0.4247917395587682,2.2490459800301292,0.1374679356423296,0.8823482764391632,-0.45100259071311644,0.5345607413810288,-0.7874400849852048,-0.4870508201806777,0.2760539706657845,0,1,0,1,0,1,0,0
Magic,Data/Input/Subsets/Magic/4583_20260307_171847.csv,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,-1.398986082666262,0.7386513315587232,1.9744875527059156,-1.2347624678917017,2.4200657985423772,0.3427877662512757,2.2490459800301292,0.1374679356423296,0.4886076026687118,-0.5702841547438358,0.5579418235807582,-0.7872763467241956,-0.5958415219258683,0.8473913225360777,0,1,0,0,1,1,0,0
Magic,Data/Input/Subsets/Magic/59130_20260307_171848.csv,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,-1.215512498054293,0.7386513315587232,1.9744875527059156,-1.2347624678917017,2.290546949273102,0.04192799758546025,2.2490459800301292,0.1374679356423296,1.1010930952005253,-0.2858030878962253,0.5499723189459049,-0.7891115918496806,-0.3337485980409705,0.4140023208583979,0,0,0,0,1,1,0,0
Magic,Data/Input/Subsets/Magic/5602_20260307_171849.csv,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,-0.6650917442183868,0.7386513315587232,1.9744875527059156,-1.2347624678917017,2.000942332504084,-0.6081563052287702,2.2490459800301292,0.1374679356423296,0.955263216026284,-0.4498441637676662,0.5474090089031421,-0.7890482556786929,-0.48598659179637077,0.15015940659308089,0,1,0,0,0,1,0,0
Magic,Data/Input/Subsets/Magic/92947_20260307_171850.csv,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,-0.481618159606418,0.7386513315587232,-0.0754196333195198,-1.2347624678917017,0.05214508240592692,-0.7666770106486793,0.38637170152824146,0.1381673215228114,1.0135951676959805,-0.6299023227440819,-0.6865785358697232,-0.9299872201316278,-0.6496383139551459,0.2327723553143817,0,1,0,0,0,1,0,0
Magic,Data/Input/Subsets/Magic/79427_20260307_171850.csv,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,-0.481618159606418,0.7386513315587232,0.7741883597280254,-1.2347624678917017,0.8586947946940308,-0.7666770106486793,1.1727133130929854,0.13747344024484687,1.2760889502096147,-0.5169765764196136,-0.017660132773170807,-0.7487445633731954,-0.5474149966865618,0.10759909162829233,0,0,0,0,1,1,0,0
Magic,Data/Input/Subsets/Magic/51403_20260307_171850.csv,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,-0.481618159606418,0.7386513315587232,0.9236458901783101,-1.2347624678917017,0.9960638927490748,-0.7666770106486793,1.3088956369941016,0.1380404485207799,1.0135951676959805,-0.5915727301393401,-0.4314217539961943,-0.8927374615469414,-0.6150950139443141,0.1897349490767464,0,1,0,0,0,0,0,0
Magic,Data/Input/Subsets/Magic/12918_20260307_171851.csv,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,-0.481618159606418,0.7386513315587232,1.3578045028856738,-1.2347624678917017,1.3876389001134728,-0.7666770106486793,1.7009572049083883,0.1374679727799059,1.0135951676959805,-0.5464801508691213,-0.12682912927351617,-0.8133023386904679,-0.5742552289294548,0.13979752448790567,0,0,0,0,1,0,0,0
Magic,Data/Input/Subsets/Magic/75006_20260307_171852.csv,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,-0.481618159606418,0.7386513315587232,1.4584363266976028,-1.2347624678917017,1.4768415124714311,-0.7666770106486793,1.7910922504433096,0.1375701685096287,1.0135951676959805,-0.5410522037608964,0.6215710650483436,-0.7972435499217015,-0.5693243770011022,0.1338670044125338,0,1,0,0,0,1,0,0
Magic,Data/Input/Subsets/Magic/26655_20260307_171853.csv,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,-0.481618159606418,0.7386513315587232,1.6976211165610704,-1.2347624678917017,1.686556840712262,-0.7666770106486793,2.0042308237140216,0.13756481449113755,1.0135951676959805,-0.45715763514830193,0.8812510109992324,-0.7956869681055169,-0.49270288377133115,0.04323957001834376,0,0,0,0,1,0,0,0
Magic,Data/Input/Subsets/Magic/45543_20260307_171854.csv,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,-0.481618159606418,0.7386513315587232,1.7516406342649709,-1.2347624678917017,1.733476910189927,-0.7666770106486793,2.0521559549168513,0.1376712449959733,1.0135951676959805,-0.48324025002597976,0.7913351628726922,-0.7993447374761063,-0.5166073595609293,0.07118364627855686,0,0,0,1,1,1,0,0
Magic,Data/Input/Subsets/Magic/3085_20260307_171856.csv,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,-0.481618159606418,0.7386513315587232,1.8682482157937026,-1.2347624678917017,1.8342088550595486,-0.7666770106486793,2.155344391384895,0.13757896899682204,1.0135951676959805,-0.48505732805891577,0.19076353463988874,-0.7717406664713853,-0.518269881229892,0.07312160733598093,0,1,0,0,0,0,0,0
Mofn_3_7_10,Data/Input/Subsets/Mofn_3_7_10/53776_20260309_161100.csv,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,-1.215512498054293,0.7386513315587232,-0.35384009836256025,-1.2347624678917017,0.16129162613101075,0.04192799758546025,0.12406556798616011,-0.5071651548104137,-1.0863550924130938,-0.8882863332258164,1.4254684899957406,-1.3094957661682998,-0.8785205675684271,0.845247056229153,1,0,0,0,0,0,0,0
Mofn_3_7_10,Data/Input/Subsets/Mofn_3_7_10/61880_20260309_161100.csv,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,-0.8485653288303555,0.7386513315587232,-0.35384009836256025,-1.2347624678917017,-0.05412672836917912,-0.4247917395587682,0.12406556798616011,-0.5071651548104137,-1.0863550924130938,-1.0736155126676041,-0.6865785358697232,-1.3614923153228446,-1.0386094116063704,0.8279947856349447,0,0,0,1,0,1,0,0
Mofn_3_7_10,Data/Input/Subsets/Mofn_3_7_10/46828_20260309_161100.csv,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,-1.0320389134423242,0.7386513315587232,-0.35384009836256025,-1.2347624678917017,0.045954455998390584,-0.210657731168961,0.12406556798616011,-0.5071651548104137,-1.0863550924130938,-0.9506096827533772,-0.6865785358697232,-1.313552580986893,-0.9327251299109388,0.7819273452018536,0,0,0,0,0,1,0,0
Mofn_3_7_10,Data/Input/Subsets/Mofn_3_7_10/68559_20260309_161101.csv,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,-0.6650917442183868,0.7386513315587232,-0.35384009836256025,-1.2347624678917017,-0.14252607515944044,-0.6081563052287702,0.12406556798616011,-0.5071651548104137,-1.0863550924130938,-0.8907249411047996,-0.6865785358697232,-1.2261402346458476,-0.8806486541884205,0.4640329105456707,0,0,0,0,0,1,0,0
Mofn_3_7_10,Data/Input/Subsets/Mofn_3_7_10/53226_20260309_161101.csv,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,-1.0320389134423242,0.7386513315587232,-0.35384009836256025,-1.2347624678917017,0.045954455998390584,-0.210657731168961,0.12406556798616011,-0.5071651548104137,-1.0863550924130938,-0.9863214495149923,-0.6865785358697232,-1.313552580986893,-0.963614824750481,0.8282604908959056,0,0,0,0,0,1,0,0
