dataset_name,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,baseline,batch_normalisation,dropout,layer_normalisation,prune,weight_normalisation,weight_decay,weight_perturbation
Led24,17.0,0.8132637774347617,0.3718631531627817,1.6031124796381697,0.14881798245646805,1.132265167802832,-0.3916092508168678,0.8783382789317508,0.0588235294117647,-0.08047821725013628,-0.718357016874347,0.3915416880016316,-0.13523211015609882,0.5930218711091707,64.0,0.5247244471154293,120.0,-1.0992341406372237,64.0,0.5911203880968273,80.0,0,0,0,0,0,0,1,0
Led24,24.0,0.8132637774347617,-0.9424987780226424,1.6031124796381697,-1.3839279633207027,0.6290391760275279,-1.5172614459021263,0.8787878787878788,0.0833333333333333,0.07994571915398115,-0.718357016874347,0.47376579342811737,0.02139946433757473,0.11683440515852618,64.0,0.5247244471154293,120.0,-1.0992341406372237,64.0,0.5911203880968273,80.0,0,0,0,0,0,1,0,1
Led24,24.0,0.8132637774347617,-0.6837982526995633,1.6031124796381697,-1.1289683788052516,0.6290391760275279,-1.282286085152427,0.8829787234042553,0.0416666666666666,0.16898347919179507,-0.718357016874347,0.6776301742888486,0.10973488101023286,0.035195359069773516,64.0,0.5247244471154293,120.0,-1.0992341406372237,64.0,0.5911203880968273,80.0,1,1,0,0,1,0,0,0
Led24,24.0,0.8132637774347617,-0.2673554650765481,1.6031124796381697,-0.727495496791669,0.6290391760275279,-0.9183639078625463,0.8805031446540881,0.0833333333333333,0.04830022674410514,-0.718357016874347,0.4454509946634652,-0.009752645279262522,0.14566643187698602,64.0,0.5247244471154293,120.0,-1.0992341406372237,64.0,0.5911203880968273,80.0,0,0,1,0,0,1,1,0
Led24,24.0,0.8132637774347617,0.09941880559444449,1.6031124796381697,-0.38366969404156304,0.6290391760275279,-0.6116458693791895,0.8785425101214575,0.0833333333333333,-0.010900476474304045,-0.718357016874347,0.5214486739539009,-0.0676922147779516,0.1995007964822709,64.0,0.5247244471154293,120.0,-1.0992341406372237,64.0,0.5911203880968273,80.0,0,0,0,0,0,0,1,1
Led24,24.0,0.8132637774347617,0.20087353765290336,1.6031124796381697,-0.29019112582326256,0.6290391760275279,-0.5289557131391068,0.8776978417266187,0.0416666666666666,0.032544884505681174,-0.718357016874347,0.5148536230354642,-0.025215219485739095,0.16001508082818022,64.0,0.5247244471154293,120.0,-1.0992341406372237,64.0,0.5911203880968273,80.0,0,0,1,0,0,0,0,0
Led7,7.0,0.8132637774347617,-1.6077276737126929,1.2163505381246686,-1.1949649166966831,1.7319313069166655,-1.9246345753260317,0.7435897435897436,0.0,-0.3163236801805423,1.4284538285655282,-0.9261594206262996,-0.35984367573820203,1.2862651249177937,256.0,1.9696948950185023,80.0,-1.0992341406372237,56.0,-1.0963988298782357,96.0,0,0,0,0,1,0,0,0
Led7,7.0,0.8132637774347617,-2.0885528432169576,-0.18951373969539503,-1.7581381932166138,0.672325102934059,-1.8874381457840326,0.8461538461538461,0.0,-0.7443845008701018,-0.718357016874347,-0.8978005318824802,-0.7515345301848305,1.227819546941429,256.0,1.9696948950185023,80.0,-1.0992341406372237,56.0,-1.0963988298782357,96.0,0,0,1,0,0,0,0,1
Led7,7.0,0.8132637774347617,-1.4570703341769187,1.499776899574837,-1.022418728039414,1.925022725750862,-1.9374926993595871,0.7435897435897436,0.0,-0.2593896827613672,-0.718357016874347,-0.794025204879555,-0.30621986337637086,1.3269557601531736,256.0,1.9696948950185023,80.0,-1.0992341406372237,56.0,-1.0963988298782357,96.0,0,0,0,0,1,0,0,0
Led7,7.0,0.8132637774347617,-1.6213171669186845,1.2163505381246686,-1.210629837372933,1.7319313069166655,-1.9384203775849065,0.7435897435897436,0.0,-0.26570819472637575,-0.43094860596977774,-0.7270678076656711,-0.31218948298954724,1.2564024230402686,256.0,1.9696948950185023,80.0,-1.0992341406372237,56.0,-1.0963988298782357,96.0,0,0,0,0,1,0,0,0
Led7,7.0,0.8132637774347617,-1.4570703341769187,1.499776899574837,-1.022418728039414,1.925022725750862,-1.9374926993595871,0.7435897435897436,0.0,-0.6737697624606795,-0.718357016874347,-0.7396813417384462,-0.6882634907715046,1.5668520958122198,256.0,1.9696948950185023,80.0,-1.0992341406372237,56.0,-1.0963988298782357,96.0,0,0,1,0,1,0,0,0
Led7,3.0,0.8132637774347617,-1.3816429352865327,1.6031124796381697,-0.2748110782639825,2.245395579125577,-1.9323206435104128,0.7435897435897436,0.0,-0.18935125331265992,1.0444320787101724,-0.7189213182283359,-0.23973633556146776,1.7438380926603372,256.0,1.9696948950185023,80.0,-1.0992341406372237,56.0,-1.0963988298782357,96.0,1,0,0,1,0,1,0,1
Led7,3.0,0.8132637774347617,-1.3816429352865327,1.6031124796381697,-0.2748110782639825,2.245395579125577,-1.9323206435104128,0.7435897435897436,0.0,0.25064702296182206,1.9845714857596666,-0.696973061912091,0.19165867319642327,1.57175296304993,256.0,1.9696948950185023,80.0,-1.0992341406372237,56.0,-1.0963988298782357,96.0,0,1,0,0,0,0,1,1
Led7,3.0,0.8132637774347617,-1.3816429352865327,1.6031124796381697,-0.2748110782639825,2.245395579125577,-1.9323206435104128,0.7435897435897436,0.0,0.0863610621780689,1.4161581600610287,-0.696973061912091,0.027730264477023918,1.6365900124372412,256.0,1.9696948950185023,80.0,-1.0992341406372237,56.0,-1.0963988298782357,96.0,1,1,0,1,0,1,0,0
Led7,6.0,0.8132637774347617,-1.3816429352865327,1.6031124796381697,-0.8192395416485236,2.0671367178816986,-1.9323206435104128,0.7435897435897436,0.0,-0.7785882157782381,-0.718357016874347,-1.0552774246263965,-0.7819982164584892,1.7219505309173335,256.0,1.9696948950185023,80.0,-1.0992341406372237,56.0,-1.0963988298782357,96.0,0,0,0,0,1,0,1,0
Led7,4.0,0.8132637774347617,-1.3816429352865327,1.6031124796381697,-0.5038173072345004,2.1980451922904347,-1.9323206435104128,0.7435897435897436,0.0,-0.6512565634937607,-0.45199067318346503,-0.9476435060531667,-0.667983353031703,1.8221813445987411,256.0,1.9696948950185023,80.0,-1.0992341406372237,56.0,-1.0963988298782357,96.0,0,0,0,0,1,0,1,0
Led7,7.0,0.8132637774347617,-2.2114741426320768,1.3736830398506499,-1.9043822637229952,1.8417661517375117,-2.63578339467374,0.8333333333333334,0.0,-0.015447880114925363,-0.718357016874347,0.21774298601086872,-0.07212466825638898,1.1548172216164654,256.0,1.9696948950185023,80.0,-1.0992341406372237,56.0,-1.0963988298782357,96.0,0,0,1,0,0,1,1,0
Led7,7.0,0.8132637774347617,-1.8710651884181853,1.6031124796381697,-1.501300127067631,1.9892394600248626,-2.417899947310384,0.7222222222222222,0.0,-0.5588393398330556,-0.718357016874347,-0.5334237287945908,-0.58417520813354,1.5226731142531669,256.0,1.9696948950185023,80.0,-1.0992341406372237,56.0,-1.0963988298782357,96.0,1,0,0,1,1,1,1,0
Led7,7.0,0.8132637774347617,-1.6185791377320602,1.6031124796381697,-1.2074723309936046,1.9892394600248626,-2.1645933631857677,0.7407407407407407,0.0,0.0055062257713432644,-0.718357016874347,-0.11838576895657973,-0.05167888358083842,1.208999693935457,256.0,1.9696948950185023,80.0,-1.0992341406372237,56.0,-1.0963988298782357,96.0,0,0,0,0,0,0,1,0
Led7,7.0,0.8132637774347617,-1.5917438853841055,1.6031124796381697,-1.1765610760648295,1.9892394600248626,-2.1380075346745517,0.7241379310344828,0.0,-0.366571973502917,0.02069740012204653,-0.562183531832017,-0.40686228717566797,1.4138128615271477,256.0,1.9696948950185023,80.0,-1.0992341406372237,56.0,-1.0963988298782357,96.0,0,0,0,0,1,0,0,0
Led7,7.0,0.8132637774347617,-1.4526786736006447,1.6031124796381697,-1.017420391056001,1.9892394600248626,-2.0013651651660247,0.7428571428571429,0.0,-0.5066225105836275,0.9364118731958899,-0.9456703535495767,-0.5364199641907806,1.4928637622382093,256.0,1.9696948950185023,80.0,-1.0992341406372237,56.0,-1.0963988298782357,96.0,0,0,0,0,1,0,1,0
Liver Cirrhosis,18.0,-1.1730439052123693,-1.6665749597462045,-0.18951373969539503,-1.924685790731239,-0.7736087824065353,-1.4243361853423036,0.1081081081081081,0.5555555555555556,-0.6646169874786696,-0.718357016874347,-0.68539214033215,-0.6800249290454429,0.16216103294888587,256.0,1.8569666295426783,140.0,0.16482449740564376,112.0,0.9192774530356653,144.0,0,0,0,1,0,1,0,1
Liver Cirrhosis,18.0,-1.1730439052123693,-1.5408227343260215,-0.18951373969539503,-1.7927250269740296,-0.7736087824065353,-1.2915033112634937,0.5315315315315315,0.5555555555555556,-0.7933271832181281,-0.605221031317736,-0.7975441860753707,-0.7950891268018924,0.5330986738702371,256.0,1.8569666295426783,140.0,0.16482449740564376,112.0,0.9192774530356653,144.0,1,1,0,0,0,0,0,0
Liver Cirrhosis,18.0,-1.1730439052123693,-2.0993228239224333,-1.1198402096165492,-2.377124521442653,-1.2827143351113355,-1.6326974684622373,0.1276595744680851,0.5,-0.5327144246375168,-0.718357016874347,-0.39132138161712954,-0.560319232141999,-0.9525388511761139,256.0,1.8569666295426783,140.0,0.16482449740564376,112.0,0.9192774530356653,144.0,1,0,0,0,1,0,0,0
Liver Cirrhosis,9.0,-0.5762120055873234,-1.5118579678331474,0.37101804272402816,-1.270835251357597,0.7277634965530249,-1.4561345572073991,0.1081081081081081,0.6666666666666666,-0.6869219390394623,-0.45874944247779975,-0.9755981607839013,-0.7000867737225617,1.0721019808365841,256.0,1.8569666295426783,140.0,0.16482449740564376,112.0,0.9192774530356653,144.0,0,1,1,1,0,1,0,1
Liver Cirrhosis,16.0,-1.1340559856661452,-1.5118579678331474,0.37101804272402816,-1.6812364462048839,-0.17487291262591106,-1.4561345572073991,0.1081081081081081,0.5,-0.6280097748833265,-0.6793819479129425,-0.6041041792553823,-0.6469868881778188,0.5565840631223639,256.0,1.8569666295426783,140.0,0.16482449740564376,112.0,0.9192774530356653,144.0,1,1,0,1,1,1,1,1
Liver Cirrhosis,14.0,-1.275400035725271,-1.5118579678331474,0.37101804272402816,-1.5880081374638182,0.034604902109559695,-1.4561345572073991,0.1081081081081081,0.5,-0.6076977890968556,-0.45874944247779975,-0.6041041792553823,-0.6285946919157757,0.6539274927819464,256.0,1.8569666295426783,140.0,0.16482449740564376,112.0,0.9192774530356653,144.0,0,1,0,0,1,1,1,0
Liver Cirrhosis,10.0,-1.2030245678201315,-1.5118579678331474,0.37101804272402816,-1.3476247603954712,0.5658452002732781,-1.4561345572073991,0.1081081081081081,0.4,-0.6975670280718008,-0.5659815063082118,-0.6041041792553823,-0.7096431939559982,1.0066833735240672,256.0,1.8569666295426783,140.0,0.16482449740564376,112.0,0.9192774530356653,144.0,1,1,1,1,1,1,1,0
Liver Cirrhosis,11.0,-1.335624615580976,-1.5118579678331474,0.37101804272402816,-1.4164803479299992,0.4165886460041498,-1.4561345572073991,0.1081081081081081,0.4545454545454545,-0.5271670891784815,-0.45874944247779975,-0.6041041792553823,-0.5552442295619757,0.7802399043466945,256.0,1.8569666295426783,140.0,0.16482449740564376,112.0,0.9192774530356653,144.0,0,1,0,0,0,0,0,0
Liver Cirrhosis,13.0,-1.1612289042273316,-1.5118579678331474,0.37101804272402816,-1.535720939999761,0.15198072549444339,-1.4561345572073991,0.1081081081081081,0.4615384615384615,-0.5125508060496272,-0.6181652490329989,-0.6041041792553823,-0.5418565421801722,0.6251745958045989,256.0,1.8569666295426783,140.0,0.16482449740564376,112.0,0.9192774530356653,144.0,1,0,1,0,1,1,0,0
Liver Cirrhosis,18.0,-1.1730439052123693,-2.1500741777219177,-0.18951373969539503,-2.4294132814448295,-0.7736087824065353,-1.9572410998875334,0.5365853658536586,0.5,-0.48002606394205233,-0.718357016874347,0.006088280119451223,-0.5119824926665982,0.16276821909609723,256.0,1.8569666295426783,140.0,0.16482449740564376,112.0,0.9192774530356653,144.0,0,1,0,1,0,0,0,1
Liver Cirrhosis,18.0,-1.1730439052123693,-1.9712001649580373,-0.18951373969539503,-2.2440630185751607,-0.7736087824065353,-1.75591159325463,0.5178571428571429,0.5555555555555556,-0.6675473025012703,-0.718357016874347,-0.7137923724332027,-0.6826635000443663,0.37765704142806833,256.0,1.8569666295426783,140.0,0.16482449740564376,112.0,0.9192774530356653,144.0,0,1,1,1,0,0,1,0
Liver Cirrhosis,18.0,-1.1730439052123693,-1.878879566990085,-0.18951373969539503,-2.147534231149784,-0.7736087824065353,-1.653933075391791,0.5230769230769231,0.5,-0.6845166838678874,-0.718357016874347,-0.702477404460909,-0.6979258824867715,0.39877806099612717,256.0,1.8569666295426783,140.0,0.16482449740564376,112.0,0.9192774530356653,144.0,0,0,0,1,0,0,0,1
Liver Cirrhosis,18.0,-1.1730439052123693,-1.7055334622567877,-0.18951373969539503,-1.9656055818683773,-0.7736087824065353,-1.465960746024242,0.5232558139534884,0.5555555555555556,-0.6417577781939379,-0.718357016874347,-0.727785479435089,-0.6594108975879237,0.3478168621053199,256.0,1.8569666295426783,140.0,0.16482449740564376,112.0,0.9192774530356653,144.0,1,0,1,1,0,1,0,0
Liver Cirrhosis,18.0,-1.1730439052123693,-1.632372376683921,0.37101804272402816,-1.88877024069806,-0.35581705589150436,-1.5812968838587498,0.108695652173913,0.5,-0.5680823844103395,-0.718357016874347,-0.5694758301304018,-0.5925979782664385,0.38075328153833027,256.0,1.8569666295426783,140.0,0.16482449740564376,112.0,0.9192774530356653,144.0,0,1,0,0,0,0,0,1
Liver Cirrhosis,18.0,-1.1730439052123693,-1.5812766936336087,0.37101804272402816,-1.835145177812323,-0.35581705589150436,-1.5279866133550954,0.11,0.5555555555555556,-0.5589902868982489,-0.718357016874347,-0.6256487916715994,-0.5843128327685514,0.37154523947493245,256.0,1.8569666295426783,140.0,0.16482449740564376,112.0,0.9192774530356653,144.0,0,0,0,1,0,1,0,0
Magic,5.0,0.8132637774347617,2.1589821009956323,-1.1198402096165492,2.862848123055765,0.5658452002732781,2.157808888050824,0.5330035679532923,1.0,-0.6959286919846499,0.19928639525406389,-0.9712678658530288,-0.7081731708177196,1.0583000799033433,128.0,1.5829458110953307,60.0,-1.0992341406372237,40.0,0.05443742042714276,48.0,0,0,0,0,0,1,0,0
Magic,5.0,0.8132637774347617,2.1589821009956323,-1.1198402096165492,2.862848123055765,0.5658452002732781,2.157808888050824,0.5330035679532923,0.8,-0.34790337096805746,0.8359386545327939,-0.8837438347864858,-0.3894270653808037,0.7663365192985974,128.0,1.5829458110953307,60.0,-1.0992341406372237,40.0,0.05443742042714276,48.0,0,1,0,1,1,0,1,0
Magic,6.0,0.8132637774347617,2.1589821009956323,-1.1198402096165492,2.6846662066189144,0.2789784797819121,2.157808888050824,0.5330035679532923,0.8333333333333334,-0.20701415003546014,0.3172756829001924,-0.6884114440313593,-0.2565570618113327,0.4881562538454585,128.0,1.5829458110953307,60.0,-1.0992341406372237,40.0,0.05443742042714276,48.0,0,0,0,1,1,1,0,0
Magic,8.0,0.8132637774347617,2.1589821009956323,-1.1198402096165492,2.4071312505473133,-0.17487291262591106,2.157808888050824,0.5330035679532923,0.75,-0.4023969231613424,0.1806489673007548,-0.6875050875071846,-0.4402104331467193,0.3945685785488582,128.0,1.5829458110953307,60.0,-1.0992341406372237,40.0,0.05443742042714276,48.0,0,0,0,1,0,1,0,0
Magic,5.0,0.8132637774347617,2.1589821009956323,-1.1198402096165492,2.862848123055765,0.5658452002732781,2.157808888050824,0.5330035679532923,0.6,-0.5153188340098751,0.19928639525406389,-0.6873433447484418,-0.5443936735001011,0.9041473406433427,128.0,1.5829458110953307,60.0,-1.0992341406372237,40.0,0.05443742042714276,48.0,0,1,0,0,1,0,0,0
Magic,6.0,0.8132637774347617,2.1589821009956323,-1.1198402096165492,2.6846662066189144,0.2789784797819121,2.157808888050824,0.5330035679532923,0.8333333333333334,-0.24593849936173612,0.1929260903838158,-0.6891562717653988,-0.29349596375792253,0.5219233507367665,128.0,1.5829458110953307,60.0,-1.0992341406372237,40.0,0.05443742042714276,48.0,1,0,0,0,0,1,0,0
Magic,9.0,0.8132637774347617,2.1589821009956323,-1.1198402096165492,2.294767382142173,-0.35581705589150436,2.157808888050824,0.5330035679532923,0.7777777777777778,-0.40130007098540754,0.19088207962634976,-0.6890937033856745,-0.4391915481693992,0.27599352026347035,128.0,1.5829458110953307,60.0,-1.0992341406372237,40.0,0.05443742042714276,48.0,0,1,0,0,0,1,0,0
Magic,10.0,0.8132637774347617,-0.2885679023374441,-1.1198402096165492,-0.05170184502803743,-0.5133465114238884,0.21234966359394336,0.5332640332640333,0.8,-0.5717438764330571,-0.718357016874347,-0.828626462279472,-0.5959320078446367,0.3540548099136865,128.0,1.5829458110953307,60.0,-1.0992341406372237,40.0,0.05443742042714276,48.0,0,1,0,0,0,1,0,0
Magic,10.0,0.8132637774347617,0.6561560810538236,-1.1198402096165492,0.8643530943093404,-0.5133465114238884,1.0213270379037618,0.5330056179775281,0.9,-0.46485827142362185,-0.2419960681573546,-0.6493043676776088,-0.49801134884673315,0.23540528173140896,128.0,1.5829458110953307,60.0,-1.0992341406372237,40.0,0.05443742042714276,48.0,0,0,0,0,1,1,0,0
Magic,10.0,0.8132637774347617,0.8322938937078433,-1.1198402096165492,1.027798958497919,-0.5133465114238884,1.16324907625842,0.5332167832167832,0.8,-0.535468293168162,-0.5405122853360048,-0.7916897958110213,-0.5628373877039559,0.31350808102365063,128.0,1.5829458110953307,60.0,-1.0992341406372237,40.0,0.05443742042714276,48.0,0,1,0,0,0,0,0,0
Magic,10.0,0.8132637774347617,1.3614276791105488,-1.1198402096165492,1.5062446067246396,-0.5133465114238884,1.5748531260089385,0.5330035817840696,0.8,-0.4927871016017789,-0.32208844444687124,-0.7130625706720819,-0.5237172681516333,0.2661350538713853,128.0,1.5829458110953307,60.0,-1.0992341406372237,40.0,0.05443742042714276,48.0,0,0,0,0,1,1,0,0
Magic,10.0,0.8132637774347617,1.487844824679762,-1.1198402096165492,1.617901193178279,-0.5133465114238884,1.6701162198297126,0.5330416415208208,0.8,-0.48764903998865405,0.2503582440740974,-0.6971905906042037,-0.5189945549699908,0.2604859098310724,128.0,1.5829458110953307,60.0,-1.0992341406372237,40.0,0.05443742042714276,48.0,0,0,0,1,0,1,0,0
Magic,10.0,0.8132637774347617,1.7941169307125586,-1.1198402096165492,1.8844155523764157,-0.5133465114238884,1.8963286794257197,0.5330396475770925,0.8,-0.4082247718818309,0.46462916470515336,-0.6956525398191927,-0.44562176948011656,0.17354893087391698,128.0,1.5829458110953307,60.0,-1.0992341406372237,40.0,0.05443742042714276,48.0,0,0,0,1,1,0,0,0
Magic,10.0,0.8132637774347617,1.8644286280362414,-1.1198402096165492,1.9448249941328715,-0.5133465114238884,1.9473772872505308,0.5330792844289193,0.8,-0.43291967912164386,0.3893073036752681,-0.6992668825161453,-0.46850978493798884,0.20047683800700408,128.0,1.5829458110953307,60.0,-1.0992341406372237,40.0,0.05443742042714276,48.0,0,0,0,0,1,1,0,0
Magic,10.0,0.8132637774347617,2.017651256058743,-1.1198402096165492,2.075497265599824,-0.5133465114238884,2.057520341346656,0.5330449189985272,0.8,-0.43464000283123716,-0.08612940408651498,-0.6720007892504908,-0.47010171251408345,0.2023403081359414,128.0,1.5829458110953307,60.0,-1.0992341406372237,40.0,0.05443742042714276,48.0,0,1,0,0,1,0,1,0
Mobile Price Classification,19.0,-0.94760322923266,0.21142578195089448,1.2163505381246686,-0.0915304509580466,0.4371736814213281,-0.2660417956834988,0.8798076923076923,0.1052631578947368,-1.4456179873218726,-0.718357016874347,-1.438483497179803,-1.353794027162152,1.8240751249376361,128.0,-0.9103164443527012,280.0,-1.0992341406372237,168.0,1.6493993113773946,192.0,0,0,0,0,0,0,1,0
Mobile Price Classification,19.0,-0.94760322923266,-0.10748732000912803,0.745941803775272,-0.39196504257471604,-0.09483269201547,-0.29224957091835513,0.868766404199475,0.1578947368421052,-1.5551985577563077,-0.718357016874347,-1.473213240887221,-1.443950197910101,2.030506315766387,128.0,-0.9103164443527012,280.0,-1.0992341406372237,168.0,1.6493993113773946,192.0,0,0,0,0,1,0,1,0
Mobile Price Classification,19.0,-0.94760322923266,-0.512997242923183,-0.18951373969539503,-0.7846492742260437,-0.8473428208902148,-0.28565166074464843,0.7956730769230769,0.1052631578947368,-1.427423604934457,-0.718357016874347,-1.3438868333155995,-1.3387272554271037,1.5269089029180551,128.0,-0.9103164443527012,280.0,-1.0992341406372237,168.0,1.6493993113773946,192.0,0,0,0,0,1,0,0,0
Mobile Price Classification,19.0,-0.94760322923266,-0.4962768654000417,-0.18951373969539503,-0.7682203992838086,-0.8473428208902148,-0.2703549519846935,0.9868766404199476,0.1052631578947368,-1.4276678050148834,-0.718357016874347,-1.303015021663258,-1.3389296634772776,1.5295317928877146,128.0,-0.9103164443527012,280.0,-1.0992341406372237,168.0,1.6493993113773946,192.0,0,0,0,0,1,0,0,0
Mobile Price Classification,19.0,-0.94760322923266,-0.47715420393981123,-0.18951373969539503,-0.7494560329262206,-0.8473428208902148,-0.25289857877573574,0.8966346153846154,0.1052631578947368,-1.4913428616385984,-0.718357016874347,-1.3822497670118978,-1.3915355080876162,1.694522094692005,128.0,-0.9103164443527012,280.0,-1.0992341406372237,168.0,1.6493993113773946,192.0,0,0,0,0,1,0,0,0
Mobile Price Classification,17.0,-0.8704946694541816,0.3145499253649907,1.3736830398506499,0.09565347542552846,0.813754451691862,-0.2779638611870399,0.7956730769230769,0.0588235294117647,-1.4680798915351,-0.718357016874347,-1.435194307383084,-1.3723561341979345,1.9332452884527682,128.0,-0.9103164443527012,280.0,-1.0992341406372237,168.0,1.6493993113773946,192.0,0,0,0,0,1,0,0,0
Mobile Price Classification,16.0,-0.936220767927469,0.3145499253649907,1.3736830398506499,0.14583146711737274,0.9032160941713937,-0.2779638611870399,0.7956730769230769,0.0625,-1.5563865002422987,-0.718357016874347,-1.5220152828639646,-1.4449221020515737,2.1538401187485783,128.0,-0.9103164443527012,280.0,-1.0992341406372237,168.0,1.6493993113773946,192.0,0,0,0,0,1,0,0,0
Mobile Price Classification,12.0,-0.6972917657394972,0.3145499253649907,1.3736830398506499,0.3864220042192923,1.2958571730978432,-0.2779638611870399,0.7956730769230769,0.0833333333333333,-1.499367348500061,-0.718357016874347,-1.5122575506533154,-1.398140863990054,2.1012413409623347,128.0,-0.9103164443527012,280.0,-1.0992341406372237,168.0,1.6493993113773946,192.0,0,0,0,0,1,0,0,0
Mobile Price Classification,10.0,-0.891922983578127,0.3145499253649907,1.3736830398506499,0.5410157885693295,1.5106890555929353,-0.2779638611870399,0.7956730769230769,0.2,-1.460542782099195,-0.718357016874347,-1.5161944203973166,-1.3661323462453578,2.0862778559344526,128.0,-0.9103164443527012,280.0,-1.0992341406372237,168.0,1.6493993113773946,192.0,0,0,0,0,1,0,0,0
Mobile Price Classification,13.0,-0.6145067057522154,0.3145499253649907,1.3736830398506499,0.31907083671980113,1.1926380432876027,-0.2779638611870399,0.7956730769230769,0.1538461538461538,-1.481511908164994,-0.718357016874347,-1.4618024154607767,-1.3834358210921123,2.045045458112846,128.0,-0.9103164443527012,280.0,-1.0992341406372237,168.0,1.6493993113773946,192.0,0,0,0,0,1,0,1,0
Mobile Price Classification,19.0,-0.94760322923266,-1.7434576253189815,1.3736830398506499,-2.0406907417119453,0.645161686102464,-2.148517959619198,0.7777777777777778,0.0526315789473684,-1.2805677820034844,-0.718357016874347,-1.1898906624941603,-1.2160749167768983,1.5818276520880703,128.0,-0.9103164443527012,280.0,-1.0992341406372237,168.0,1.6493993113773946,192.0,0,0,1,0,0,0,1,1
Mobile Price Classification,19.0,-0.94760322923266,-0.714169957908906,1.3736830398506499,-0.983893853191642,0.645161686102464,-1.1571720294883137,0.7983193277310925,0.0526315789473684,-1.5387751376856234,-0.718357016874347,-1.5538986362370384,-1.4305016162131496,2.0585685778934253,128.0,-0.9103164443527012,280.0,-1.0992341406372237,168.0,1.6493993113773946,192.0,0,0,0,0,1,0,0,0
Mobile Price Classification,19.0,-0.94760322923266,-0.28144332354534835,1.3736830398506499,-0.5589466959288815,0.645161686102464,-0.774814693552918,0.7961165048543689,0.1578947368421052,-1.5205532025807016,-0.718357016874347,-1.4504134109141555,-1.4155542125318987,2.0115361927605226,128.0,-0.9103164443527012,280.0,-1.0992341406372237,168.0,1.6493993113773946,192.0,0,0,0,0,1,0,0,0
Mobile Price Classification,19.0,-0.94760322923266,0.019939800659153593,1.3736830398506499,-0.27104403213248035,0.645161686102464,-0.5194779304678329,0.7972972972972973,0.1052631578947368,-1.553819848202198,-0.718357016874347,-1.4590435423380217,-1.4428220738996906,2.1008140144028924,128.0,-0.9103164443527012,280.0,-1.0992341406372237,168.0,1.6493993113773946,192.0,0,0,0,0,1,0,0,0
Mobile Price Classification,19.0,-0.94760322923266,0.22154358123354764,1.3736830398506499,-0.08211782648467111,0.645161686102464,-0.35337651702002465,0.7946666666666666,0.1052631578947368,-1.5044982614690208,-0.718357016874347,-1.5159264260993048,-1.402361558370186,1.973106221082288,128.0,-0.9103164443527012,280.0,-1.0992341406372237,168.0,1.6493993113773946,192.0,0,0,0,0,1,0,0,0
Mofn_3_7_10,6.0,0.8132637774347617,-0.5778785991927659,-1.1198402096165492,0.06805227891885396,0.2789784797819121,-0.05354569565675779,0.2929292929292929,0.0,-0.8161831057741467,0.953632407435438,-1.2072368473318908,-0.8153462891793155,0.902324229010006,128.0,1.8045699635648864,220.0,0.16482449740564376,101.33333333333333,0.05443742042714276,160.0,1,0,0,0,0,1,0,0
Mofn_3_7_10,8.0,0.8132637774347617,-0.5778785991927659,-1.1198402096165492,-0.16708219483833248,-0.17487291262591106,-0.05354569565675779,0.2929292929292929,0.0,-0.9914102118423183,-0.718357016874347,-1.2594228437349295,-0.9689418698755432,0.88763094631782,128.0,1.8045699635648864,220.0,0.16482449740564376,101.33333333333333,0.05443742042714276,160.0,0,0,0,1,0,1,0,1
Mofn_3_7_10,7.0,0.8132637774347617,-0.5778785991927659,-1.1198402096165492,-0.058455921799065516,0.034604902109559695,-0.05354569565675779,0.2929292929292929,0.0,-0.875118285333093,-0.718357016874347,-1.2113058158278316,-0.8673407677761629,0.8481795881331082,128.0,1.8045699635648864,220.0,0.16482449740564376,101.33333333333333,0.05443742042714276,160.0,0,0,0,1,0,1,0,0
Mofn_3_7_10,9.0,0.8132637774347617,-0.5778785991927659,-1.1198402096165492,-0.26215270782928807,-0.35581705589150436,-0.05354569565675779,0.2929292929292929,0.0,-0.8184893179784967,-0.718357016874347,-1.123730928188027,-0.8173873809530723,0.5674407464017421,128.0,1.8045699635648864,220.0,0.16482449740564376,101.33333333333333,0.05443742042714276,160.0,0,0,0,0,0,1,0,0
Mofn_3_7_10,7.0,0.8132637774347617,-0.5778785991927659,-1.1198402096165492,-0.058455921799065516,0.034604902109559695,-0.05354569565675779,0.2929292929292929,0.0,-0.9088844385542892,-0.718357016874347,-1.2113058158278316,-0.896976317112895,0.8878575764294424,128.0,1.8045699635648864,220.0,0.16482449740564376,101.33333333333333,0.05443742042714276,160.0,0,0,0,1,0,1,0,1
Mofn_3_7_10,5.0,0.8132637774347617,-0.5778785991927659,-1.1198402096165492,0.2192044138719941,0.5658452002732781,-0.05354569565675779,0.2929292929292929,0.0,-0.6688687943018312,1.4429215806586333,-1.217340888104671,-0.6838531314072201,0.8952996228411374,128.0,1.8045699635648864,220.0,0.16482449740564376,101.33333333333333,0.05443742042714276,160.0,0,0,0,0,0,0,0,1
