dataset_name,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,baseline,batch_normalisation,dropout,layer_normalisation,prune,weight_normalisation,weight_decay,weight_perturbation
Mushroom,1.5484920615096784,0,4.0,1.468672856495796,2,1,3.0,-1.3534457082164562,-1.1470508927719776,3,0,3,3,0.0,0,0,1,0,0,0,0,0
Mushroom,1.5484920615096784,0,3.0,1.468672856495796,2,1,2.0,-1.3368784829736275,-1.1470508927719776,3,0,3,3,0.0,0,0,0,0,0,0,1,0
Mushroom,0.595300132642099,0,4.0,1.856253659582301,3,2,3.0,-1.3534457082164562,-1.1470508927719776,3,0,3,3,0.0,0,1,0,0,0,1,1,0
Mushroom,0.595300132642099,0,4.0,1.856253659582301,3,2,3.0,-1.3534457082164562,-1.1470508927719776,3,0,3,3,0.0,0,0,1,0,0,0,0,0
Mushroom,0.595300132642099,0,4.0,1.856253659582301,3,2,3.0,-1.3534457082164562,-1.1470508927719776,3,0,3,3,0.0,0,0,0,1,0,0,1,0
Mushroom,0.595300132642099,0,4.0,1.856253659582301,3,2,3.0,-1.3534457082164562,-1.1470508927719776,3,0,3,3,0.0,0,1,0,0,0,0,0,0
Mushroom,0.595300132642099,0,4.0,1.856253659582301,3,2,3.0,-1.3534457082164562,-1.1470508927719776,3,0,3,3,0.0,0,0,0,0,1,0,1,0
Mushroom,0.595300132642099,0,4.0,1.856253659582301,3,2,3.0,-1.3534457082164562,-1.1470508927719776,3,0,3,3,0.0,1,1,0,0,0,1,1,0
Mushroom,0.595300132642099,0,4.0,1.856253659582301,3,2,3.0,-1.3534457082164562,-1.1470508927719776,3,0,3,3,0.0,0,0,0,0,0,1,0,1
Mushroom,0.595300132642099,0,4.0,1.856253659582301,3,2,3.0,-1.3534457082164562,-1.1470508927719776,3,0,3,3,0.0,0,0,1,0,0,1,1,0
Mushroom,0.595300132642099,0,4.0,1.856253659582301,3,2,3.0,-1.3534457082164562,-1.1470508927719776,3,0,3,3,0.0,0,1,0,0,0,0,0,0
Mushroom,0.595300132642099,0,4.0,1.856253659582301,3,2,3.0,-1.3534457082164562,-1.1470508927719776,3,0,3,3,0.0,0,0,1,0,0,1,1,0
Obesity Levels,0.40466174686858314,0,2.0,0.6935112503227862,1,1,2.0,0.7329589444403417,-0.6552384035360099,3,2,3,3,0.0,0,0,0,0,0,1,0,0
Obesity Levels,0.40466174686858314,0,2.0,-0.46923115893672857,0,0,2.0,1.0475960509401718,-0.8191758999479991,3,1,3,3,0.0,0,0,0,0,1,0,0,0
Obesity Levels,0.40466174686858314,0,2.0,0.6935112503227862,1,1,2.0,0.5704540652591108,-0.8191758999479991,3,1,3,3,0.0,0,0,0,0,1,1,0,0
Obesity Levels,0.40466174686858314,0,1.0,-0.8568119620232334,0,0,2.0,0.970325621896072,-0.32736341071203134,3,1,3,3,0.0,0,1,0,0,0,0,0,0
Obesity Levels,0.40466174686858314,0,1.0,-0.8568119620232334,0,0,2.0,0.9867586995660846,-0.32736341071203134,3,1,2,3,0.0,0,1,0,0,0,0,0,1
Obesity Levels,0.21402336109506728,0,2.0,1.081092053409291,1,1,2.0,0.5704540652591108,-0.447584241414157,3,3,3,3,0.0,1,0,0,0,0,1,0,1
Obesity Levels,-0.16725341045196446,0,2.0,1.081092053409291,1,2,2.0,0.5704540652591108,-0.3399739873591074,3,1,3,3,0.0,1,0,0,0,0,0,0,1
Obesity Levels,-0.35789179622548034,0,2.0,1.081092053409291,2,2,2.0,0.5704540652591108,-0.27271757857470164,3,1,3,3,0.0,0,0,0,0,0,1,0,1
Obesity Levels,-0.35789179622548034,0,2.0,1.081092053409291,2,2,2.0,0.5704540652591108,-0.49130090712402064,3,3,3,3,0.0,0,0,0,0,0,0,0,1
Obesity Levels,-0.739168567772512,0,2.0,1.081092053409291,2,2,2.0,0.5704540652591108,-0.622450904253612,3,1,3,3,0.0,0,0,0,0,0,1,0,0
Obesity Levels,0.40466174686858314,0,1.0,1.081092053409291,0,1,1.0,0.5807650159540203,-0.8191758999479991,3,2,3,3,0.0,0,1,0,0,0,0,0,0
Obesity Levels,0.40466174686858314,0,1.0,1.081092053409291,0,1,1.0,0.5499568931115689,-0.6552384035360099,3,2,3,3,0.0,0,0,1,0,0,1,1,1
Obesity Levels,0.40466174686858314,0,2.0,1.081092053409291,0,1,1.0,0.5615884356876207,-0.8191758999479991,3,1,3,3,0.0,1,0,1,0,0,1,0,1
Obesity Levels,0.40466174686858314,0,2.0,1.081092053409291,1,1,2.0,0.574121947499701,-0.49130090712402064,3,2,3,3,0.0,1,0,0,1,0,1,0,1
Obesity Levels,0.40466174686858314,0,2.0,1.081092053409291,1,1,2.0,0.5674031985186868,-0.8191758999479991,3,2,3,3,0.0,1,0,0,0,0,1,0,0
Online shopper,-0.5485301819989962,1,4.0,-0.8568119620232334,3,0,4.0,-0.9045852849230627,0.9990399693486092,0,0,1,0,1.0,0,0,0,0,1,0,0,0
Online shopper,-0.16725341045196446,1,4.0,-0.8568119620232334,3,0,4.0,-0.9045852849230627,0.870641370760198,0,0,1,0,1.0,0,0,0,0,0,0,1,0
Online shopper,-0.5485301819989962,1,4.0,-0.8568119620232334,3,0,4.0,-0.9045852849230627,0.9990399693486092,0,0,1,0,1.0,0,0,0,0,1,0,0,0
Online shopper,-0.16725341045196446,1,4.0,-0.8568119620232334,3,0,4.0,-0.9045852849230627,0.870641370760198,0,0,1,0,1.0,0,0,1,0,1,0,1,0
Online shopper,-0.35789179622548034,1,4.0,-0.8568119620232334,3,0,4.0,-0.9045852849230627,1.0387823927212125,0,1,0,0,2.0,0,0,1,0,0,0,0,0
Online shopper,-0.35789179622548034,1,4.0,-0.8568119620232334,3,0,4.0,-0.9045852849230627,0.8201990641718935,0,0,0,0,3.0,0,0,0,0,1,0,0,0
Online shopper,0.023384975321551413,1,4.0,-0.8568119620232334,3,0,4.0,-0.9045852849230627,0.913877633550173,0,0,1,0,1.0,0,0,0,0,1,0,0,0
Online shopper,0.595300132642099,1,2.0,-0.8568119620232334,0,0,2.0,-0.9035538336084994,0.8587725927394202,0,0,2,0,0.0,0,0,0,0,1,0,0,0
Online shopper,0.595300132642099,1,3.0,-0.8568119620232334,2,0,3.0,-0.9045950075709303,1.0130667070095278,0,0,1,0,1.0,0,0,1,0,1,0,1,0
Online shopper,0.595300132642099,1,3.0,-0.8568119620232334,2,0,3.0,-0.9048711300041982,1.0130667070095278,0,0,1,0,1.0,1,0,0,0,0,1,1,1
Online shopper,0.595300132642099,1,3.0,-0.8568119620232334,2,0,4.0,-0.9045432754773257,1.0130667070095278,0,0,1,0,1.0,0,0,0,0,1,0,0,0
Online shopper,0.595300132642099,1,4.0,-0.8568119620232334,3,0,4.0,-0.9043774998707401,1.0130667070095278,0,1,1,0,1.0,0,0,1,0,0,0,0,0
Online shopper,0.595300132642099,1,4.0,-0.8568119620232334,3,0,4.0,-0.9045655896309646,1.0130667070095278,0,0,1,0,1.0,0,0,1,0,1,0,0,0
Online shopper,0.595300132642099,1,4.0,-0.8568119620232334,3,0,4.0,-0.9047530958533,1.0130667070095278,0,0,1,0,1.0,0,0,0,0,1,0,0,0
Online shopper,0.595300132642099,1,4.0,-0.8568119620232334,3,0,4.0,-0.904625233802237,1.0130667070095278,0,0,1,0,1.0,0,0,1,0,1,0,1,0
Parity5,-0.9298069535460279,1,2.0,-0.8568119620232334,1,1,2.0,1.1839556316062294,-1.1470508927719776,0,0,0,0,4.0,1,1,1,1,1,0,0,0
Parity5,-1.3110837250930596,1,2.0,-0.8568119620232334,1,1,2.0,1.1839556316062294,-1.1470508927719776,0,0,0,0,3.0,0,0,0,0,0,0,1,0
Parity5,-1.3110837250930596,1,2.0,-0.8568119620232334,1,1,2.0,1.1839556316062294,-1.1470508927719776,0,0,0,0,4.0,0,0,0,0,0,0,0,1
Parity5,-1.3110837250930596,1,2.0,-0.8568119620232334,1,1,2.0,1.1839556316062294,-1.1470508927719776,0,0,0,0,4.0,0,0,0,0,0,0,1,0
Parity5,-1.1204453393195437,1,2.0,-0.8568119620232334,1,1,2.0,1.1839556316062294,-1.1470508927719776,0,0,0,0,4.0,0,0,0,0,0,0,1,0
Parity5,-1.3110837250930596,1,2.0,-0.8568119620232334,1,1,2.0,1.1839556316062294,-1.1470508927719776,0,0,0,0,3.0,0,0,0,0,0,0,1,0
Parity5,-1.6923604966400914,1,2.0,-0.8568119620232334,2,1,2.0,1.1839556316062294,-1.1470508927719776,0,0,0,0,4.0,0,0,0,0,0,0,1,0
Parity5,-0.739168567772512,1,0.0,-0.8568119620232334,0,0,1.0,1.1839556316062294,-1.1470508927719776,0,0,0,0,4.0,0,0,0,0,0,0,1,0
Parity5,-0.739168567772512,1,1.0,-0.8568119620232334,0,0,1.0,1.1839556316062294,-1.1470508927719776,0,0,0,0,3.0,0,0,0,0,0,0,1,0
Parity5,-0.739168567772512,1,1.0,-0.8568119620232334,0,0,2.0,1.1716897937281345,-1.1470508927719776,0,0,0,0,4.0,1,0,1,1,1,1,0,0
Parity5,-0.739168567772512,1,1.0,-0.8568119620232334,0,0,2.0,1.1839556316062294,-1.1470508927719776,0,0,0,0,3.0,0,0,0,0,1,0,0,0
Parity5,-0.739168567772512,1,1.0,-0.8568119620232334,0,0,2.0,1.1839556316062294,-1.1470508927719776,0,0,0,0,4.0,0,0,0,0,1,0,0,0
Parity5,-0.739168567772512,1,1.0,-0.8568119620232334,1,0,2.0,1.176912884033367,-1.1470508927719776,0,0,0,0,3.0,0,1,0,0,1,0,0,0
Parity5,-0.739168567772512,1,2.0,-0.8568119620232334,1,0,2.0,1.1782461435961589,-1.1470508927719776,0,0,0,0,4.0,0,0,0,0,1,0,0,0
Parity5,-0.739168567772512,1,2.0,-0.8568119620232334,1,0,2.0,1.1783947636745116,-1.1470508927719776,0,0,0,0,3.0,1,1,0,0,1,0,0,1
Pendigits,0.40466174686858314,1,3.0,-0.46923115893672857,2,0,3.0,0.9865861738162675,-0.1634259143000421,3,3,3,3,0.0,0,1,0,1,1,0,0,0
Pendigits,0.40466174686858314,1,3.0,-0.08165035585022365,2,1,3.0,0.9845178253383552,-0.1634259143000421,3,3,3,3,0.0,0,0,0,1,0,0,0,0
Pendigits,0.40466174686858314,1,3.0,-0.46923115893672857,2,0,3.0,0.9865861738162675,-0.1634259143000421,3,3,2,3,0.0,0,1,0,1,0,0,0,0
Pendigits,0.40466174686858314,1,4.0,1.081092053409291,3,1,3.0,0.9845178253383552,-0.6552384035360099,3,3,3,3,0.0,0,0,0,1,0,0,0,0
Pendigits,0.40466174686858314,1,3.0,-0.46923115893672857,2,0,3.0,1.1817147573785007,0.0005115821119471677,3,3,3,3,0.0,0,1,1,0,0,0,1,0
Pendigits,-0.9298069535460279,1,4.0,2.2438344626688056,3,3,3.0,0.9845178253383552,-0.5641620166404603,3,3,3,3,0.0,0,0,0,1,0,0,0,0
Pendigits,-0.9298069535460279,1,4.0,2.2438344626688056,3,3,3.0,0.9845178253383552,-0.855606454706219,3,3,3,3,0.0,0,0,0,1,0,0,0,0
Pendigits,0.21402336109506728,1,4.0,2.2438344626688056,3,2,3.0,0.9845178253383552,-0.622450904253612,3,3,3,3,0.0,0,0,0,1,0,0,0,0
Pendigits,-0.16725341045196446,1,4.0,2.2438344626688056,3,2,3.0,0.9845178253383552,-0.7435124400655427,3,3,3,3,0.0,0,0,0,1,0,0,0,0
Pendigits,-0.5485301819989962,1,4.0,2.2438344626688056,3,2,3.0,0.9845178253383552,-0.6701418123007363,3,3,3,3,0.0,0,0,0,1,0,0,0,0
Pendigits,0.40466174686858314,1,2.0,2.2438344626688056,1,2,2.0,0.977412873403044,-0.6552384035360099,3,3,3,3,0.0,0,0,0,1,0,0,0,0
Pendigits,0.40466174686858314,1,3.0,2.2438344626688056,2,2,2.0,0.9834537230514451,-0.6552384035360099,3,3,3,3,0.0,0,0,0,1,0,0,0,0
Pendigits,0.40466174686858314,1,3.0,2.2438344626688056,2,2,2.0,0.9808470142372575,-0.6552384035360099,3,3,3,3,0.0,0,0,0,1,0,0,0,0
Pendigits,0.40466174686858314,1,4.0,2.2438344626688056,3,2,3.0,0.9818006052747892,-0.6552384035360099,3,3,3,3,0.0,0,0,0,1,0,0,0,0
Pendigits,0.40466174686858314,1,4.0,2.2438344626688056,3,2,3.0,0.9819944879726775,-0.6552384035360099,3,3,3,3,0.0,0,0,0,1,0,0,0,0
Ring,0.7859385184156149,1,4.0,-0.8568119620232334,3,0,4.0,1.1345508327867495,1.4759490498198504,2,3,0,2,0.0,0,0,0,0,1,1,0,0
Ring,0.7859385184156149,1,4.0,-0.8568119620232334,3,0,4.0,1.1345508327867495,1.4759490498198504,2,3,0,2,0.0,1,0,0,0,0,1,1,0
Ring,0.21402336109506728,1,4.0,-0.8568119620232334,3,0,4.0,1.1345508327867495,1.4759490498198504,2,3,0,2,0.0,0,0,0,0,0,0,1,0
Ring,-0.739168567772512,1,4.0,-0.8568119620232334,3,0,4.0,1.1345508327867495,1.4759490498198504,2,3,0,2,0.0,1,0,1,0,1,1,1,0
Ring,0.9765769041891308,1,4.0,-0.8568119620232334,3,0,4.0,1.1345508327867495,1.4759490498198504,2,3,0,2,0.0,1,0,0,0,0,0,1,1
Ring,-0.16725341045196446,1,4.0,-0.8568119620232334,3,0,4.0,1.1345508327867495,1.4759490498198504,2,3,1,2,0.0,1,0,0,0,0,1,1,1
Ring,-0.739168567772512,1,4.0,-0.8568119620232334,3,0,4.0,1.1345508327867495,1.4759490498198504,2,3,0,2,0.0,0,0,0,0,0,1,1,0
Ring,1.1672152899626467,1,0.0,-0.8568119620232334,0,0,1.0,1.1534370587904925,1.4759490498198504,2,0,1,2,0.0,1,0,1,0,1,0,1,1
Ring,1.1672152899626467,1,2.0,-0.8568119620232334,1,0,3.0,1.1377333271474437,1.4759490498198504,2,3,1,2,0.0,0,0,0,0,1,0,1,1
Ring,1.1672152899626467,1,3.0,-0.8568119620232334,1,0,3.0,1.1361874306772501,1.4759490498198504,2,3,1,2,0.0,1,0,1,0,1,1,1,1
Ring,1.1672152899626467,1,3.0,-0.8568119620232334,2,0,3.0,1.1358003586991883,1.4759490498198504,2,3,1,2,0.0,0,0,0,0,1,0,1,0
Ring,1.1672152899626467,1,3.0,-0.8568119620232334,2,0,3.0,1.1344399840526898,1.4759490498198504,2,3,1,2,0.0,1,0,0,0,1,0,1,0
Ring,1.1672152899626467,1,3.0,-0.8568119620232334,2,0,3.0,1.1347771314117279,1.4759490498198504,2,3,1,2,0.0,0,0,0,0,0,1,0,1
Ring,1.1672152899626467,1,3.0,-0.8568119620232334,2,0,4.0,1.1338396452328725,1.4759490498198504,2,3,1,2,0.0,0,0,0,0,1,1,1,1
Ring,1.1672152899626467,1,4.0,-0.8568119620232334,2,0,4.0,1.135154963118008,1.4759490498198504,2,3,1,2,0.0,1,0,0,0,1,0,1,1
Salaries 2023,-0.739168567772512,0,3.0,-0.46923115893672857,2,1,3.0,-0.9341982870643656,-0.622450904253612,2,2,2,2,0.0,0,1,0,0,0,0,0,0
Salaries 2023,-0.739168567772512,0,2.0,-0.8568119620232334,1,0,2.0,-0.33719299175163797,-0.622450904253612,1,1,2,1,0.0,0,0,1,0,0,0,0,0
Salaries 2023,-0.739168567772512,0,3.0,-0.46923115893672857,2,1,3.0,-1.2212378367907548,-0.622450904253612,2,1,2,2,0.0,0,1,0,0,0,0,0,0
Salaries 2023,-1.3110837250930596,0,3.0,-0.08165035585022365,3,2,3.0,-1.2212378367907548,-0.3976223377457411,3,2,3,3,0.0,0,1,0,0,0,0,0,0
Salaries 2023,-1.1204453393195437,0,3.0,-0.08165035585022365,2,1,3.0,-1.2212378367907548,-0.8191758999479991,2,2,3,2,0.0,0,1,0,0,0,1,0,0
Salaries 2023,-1.3110837250930596,0,3.0,-0.08165035585022365,3,2,3.0,-1.2212378367907548,-0.7723366152588595,2,2,3,2,0.0,0,1,0,0,0,0,0,0
Salaries 2023,-1.1204453393195437,0,3.0,-0.08165035585022365,2,1,3.0,-1.2212378367907548,-0.49130090712402064,2,2,1,2,1.0,1,1,0,0,0,0,1,0
Salaries 2023,-1.6923604966400914,0,3.0,-0.08165035585022365,3,2,3.0,-1.2212378367907548,-1.1470508927719776,2,3,1,2,2.0,0,1,0,0,0,1,0,0
Salaries 2023,-1.1204453393195437,0,3.0,-0.08165035585022365,2,1,3.0,-1.2212378367907548,-0.49130090712402064,2,2,3,2,0.0,0,1,0,0,0,0,0,0
Salaries 2023,-0.739168567772512,0,1.0,-0.08165035585022365,0,1,1.0,-1.2193819776330408,-0.622450904253612,3,2,3,3,0.0,0,0,0,0,1,0,0,0
Salaries 2023,-0.739168567772512,0,2.0,-0.08165035585022365,1,1,2.0,-1.2234018971705978,-0.622450904253612,3,0,3,3,0.0,0,1,0,0,1,0,0,0
Salaries 2023,-0.739168567772512,0,2.0,-0.08165035585022365,1,1,2.0,-1.2195860827378597,-0.622450904253612,2,2,3,2,0.0,0,0,0,0,0,0,0,1
Salaries 2023,-0.739168567772512,0,2.0,-0.08165035585022365,1,1,2.0,-1.2217497979377103,-0.622450904253612,2,0,3,2,0.0,0,1,0,0,0,0,0,0
Salaries 2023,-0.739168567772512,0,2.0,-0.08165035585022365,2,1,2.0,-1.222256602409594,-0.622450904253612,2,2,3,2,0.0,0,1,0,0,0,0,0,0
Salaries 2023,-0.739168567772512,0,3.0,-0.08165035585022365,2,1,2.0,-1.2219033618678177,-0.622450904253612,2,0,3,2,0.0,0,1,0,0,0,0,0,0
Segmentation,0.7859385184156149,1,2.0,0.6935112503227862,1,1,2.0,1.1155940284989792,0.45589351658969524,3,2,3,3,0.0,0,0,0,1,0,0,0,0
Segmentation,0.7859385184156149,1,2.0,0.30593044723628127,1,1,2.0,1.1155940284989792,0.31017129755681583,3,2,3,3,0.0,0,1,0,1,1,1,0,0
Segmentation,0.7859385184156149,1,1.0,-0.8568119620232334,0,0,2.0,1.1839556316062294,-0.12699535954182226,3,0,3,3,0.0,1,0,1,0,1,1,0,1
Segmentation,0.7859385184156149,1,1.0,-0.8568119620232334,0,0,2.0,1.140798053887006,-0.27271757857470164,3,2,3,3,0.0,1,1,1,0,0,0,0,0
Segmentation,0.7859385184156149,1,2.0,-0.46923115893672857,0,0,2.0,1.1668652308294165,-0.12699535954182226,3,1,3,3,0.0,0,0,0,0,0,1,1,0
Segmentation,0.40466174686858314,1,2.0,1.081092053409291,1,1,2.0,1.1155940284989792,0.9841365605838828,3,2,3,3,0.0,0,0,0,1,0,0,0,0
Segmentation,0.023384975321551413,1,2.0,1.081092053409291,1,1,2.0,1.1155940284989792,0.913877633550173,3,2,3,3,0.0,0,0,0,0,1,1,0,0
Segmentation,-0.9298069535460279,1,2.0,1.081092053409291,2,2,2.0,1.1155940284989792,0.8930601736883332,3,2,3,3,0.0,0,0,0,0,1,1,0,0
Segmentation,0.023384975321551413,1,2.0,1.081092053409291,1,1,2.0,1.1155940284989792,0.7265204947936139,3,2,3,3,0.0,0,0,0,0,0,1,1,0
Segmentation,0.023384975321551413,1,2.0,1.081092053409291,1,1,2.0,1.1155940284989792,0.913877633550173,3,2,3,3,0.0,0,1,0,1,0,1,0,1
Segmentation,0.7859385184156149,1,1.0,1.081092053409291,0,1,0.0,1.1182233209261814,0.45589351658969524,3,3,3,3,0.0,0,0,0,1,0,0,0,0
Segmentation,0.7859385184156149,1,1.0,1.081092053409291,0,1,1.0,1.1229184859747559,0.6016157356225743,3,2,3,3,0.0,0,1,0,1,0,1,0,0
Segmentation,0.7859385184156149,1,2.0,1.081092053409291,0,1,2.0,1.123279652516954,0.6016157356225743,3,2,3,3,0.0,1,0,0,0,1,0,0,0
Segmentation,0.7859385184156149,1,2.0,1.081092053409291,1,1,2.0,1.1173696545537128,0.6016157356225743,3,2,3,3,0.0,0,0,0,0,1,0,1,0
Segmentation,0.7859385184156149,1,2.0,1.081092053409291,1,1,2.0,1.1174929619186247,0.7473379546554537,3,2,3,3,0.0,1,1,0,0,0,1,0,0
Smartphone battery,-0.35789179622548034,1,3.0,-0.46923115893672857,3,1,3.0,-0.017885455279301105,0.38303240707325553,1,0,2,1,2.0,0,0,0,0,1,1,0,1
Smartphone battery,-1.3110837250930596,1,3.0,-0.46923115893672857,3,1,3.0,-0.017885455279301105,0.3518062172804955,0,0,0,0,4.0,0,0,0,0,0,0,1,0
Smartphone battery,-1.3110837250930596,1,3.0,-0.46923115893672857,3,1,3.0,-0.017885455279301105,0.3518062172804955,2,0,2,2,2.0,0,0,0,0,1,0,0,0
Smartphone battery,-1.1204453393195437,1,3.0,-0.46923115893672857,3,1,3.0,-0.017885455279301105,0.49232407134791495,0,0,0,0,3.0,1,0,0,0,0,0,1,0
Smartphone battery,-0.5485301819989962,1,3.0,-0.46923115893672857,3,1,3.0,-0.017885455279301105,0.2836763486417467,1,0,2,1,1.0,0,0,0,0,1,1,0,1
Smartphone battery,-0.5485301819989962,1,3.0,-0.46923115893672857,3,1,3.0,-0.017885455279301105,0.5221308888773675,0,0,0,0,3.0,0,0,0,0,0,0,1,0
Smartphone battery,-1.3110837250930596,1,3.0,-0.46923115893672857,3,1,3.0,-0.017885455279301105,-0.022908060232622936,2,0,2,2,2.0,0,0,0,0,0,1,0,1
Smartphone battery,0.023384975321551413,1,1.0,-0.46923115893672857,0,1,1.0,-0.022425599698188553,-0.022908060232622936,1,0,2,1,1.0,0,0,0,0,0,1,0,0
Smartphone battery,0.023384975321551413,1,2.0,-0.46923115893672857,1,1,2.0,-0.0166991065116171,-0.022908060232622936,1,0,2,1,1.0,1,0,0,0,0,1,1,1
Smartphone battery,0.023384975321551413,1,2.0,-0.46923115893672857,1,1,2.0,-0.01889708316574033,0.3518062172804955,1,0,2,1,1.0,0,0,0,0,0,1,0,0
Smartphone battery,0.023384975321551413,1,3.0,-0.46923115893672857,2,1,3.0,-0.018402598604122702,0.16444907852393642,1,0,2,1,1.0,1,0,0,0,0,0,0,1
Smartphone battery,0.023384975321551413,1,3.0,-0.46923115893672857,2,1,3.0,-0.01849601914019369,0.3518062172804955,1,0,2,1,1.0,1,0,0,0,0,0,0,1
Smartphone battery,0.023384975321551413,1,3.0,-0.46923115893672857,2,1,3.0,-0.017661521657092658,0.3518062172804955,1,0,2,1,1.0,0,0,0,0,0,1,1,0
Smartphone battery,0.023384975321551413,1,3.0,-0.46923115893672857,2,1,3.0,-0.01811709530067279,0.3518062172804955,1,0,2,1,1.0,1,0,0,0,0,0,0,0
Smartphone battery,0.023384975321551413,1,3.0,-0.46923115893672857,2,1,3.0,-0.017790129068776705,0.3518062172804955,1,0,2,1,1.0,0,0,0,1,0,0,0,0
Students Performance,-0.16725341045196446,0,2.0,-0.8568119620232334,1,0,3.0,-0.5032098620914957,-0.9452816664187602,1,0,2,1,0.0,1,0,0,0,0,1,0,0
Students Performance,-0.16725341045196446,0,2.0,-0.46923115893672857,1,1,2.0,-1.1530966959248727,-1.1470508927719776,2,1,3,2,0.0,0,0,0,0,0,0,0,1
Students Performance,-0.16725341045196446,0,2.0,-0.8568119620232334,1,0,3.0,-0.8101596696023741,-0.9452816664187602,1,0,2,1,0.0,1,0,0,0,1,1,0,1
Students Performance,-0.16725341045196446,0,2.0,-0.08165035585022365,1,1,2.0,-0.7170418461044462,-0.7435124400655427,2,0,3,2,0.0,0,0,0,0,0,1,0,0
Students Performance,-0.16725341045196446,0,2.0,-0.46923115893672857,1,1,2.0,0.2860903734041188,-0.7435124400655427,2,0,3,2,0.0,1,0,0,0,0,1,0,0
Students Performance,-0.35789179622548034,0,3.0,0.30593044723628127,2,1,2.0,-1.1530966959248727,-1.1470508927719776,1,0,2,1,2.0,0,0,0,0,1,0,0,1
Students Performance,-1.3110837250930596,0,3.0,0.30593044723628127,2,2,2.0,-1.1530966959248727,-1.1470508927719776,2,0,3,2,1.0,1,0,0,0,0,0,1,1
Students Performance,-1.1204453393195437,0,3.0,0.30593044723628127,2,2,2.0,-1.1530966959248727,-1.1470508927719776,2,0,3,2,1.0,1,0,0,0,0,1,0,0
Students Performance,-1.1204453393195437,0,3.0,0.30593044723628127,2,2,2.0,-1.1530966959248727,-1.1470508927719776,3,1,3,3,0.0,0,0,0,0,0,1,1,1
Students Performance,-0.35789179622548034,0,3.0,0.30593044723628127,2,1,2.0,-1.1530966959248727,-1.1470508927719776,2,0,3,2,0.0,0,0,0,0,0,1,1,1
Students Performance,-0.16725341045196446,0,0.0,-0.08165035585022365,0,1,1.0,-0.8129227749476627,-1.1470508927719776,2,0,3,2,0.0,1,0,0,0,0,1,1,1
Students Performance,-0.16725341045196446,0,2.0,0.30593044723628127,0,1,2.0,-1.1543034770503149,-1.1470508927719776,2,0,3,2,0.0,0,0,0,0,0,1,0,0
Students Performance,-0.16725341045196446,0,2.0,0.30593044723628127,1,1,2.0,-1.1520420832678828,-1.1470508927719776,2,0,3,2,0.0,1,0,0,0,0,1,0,1
Students Performance,-0.16725341045196446,0,2.0,0.30593044723628127,1,1,2.0,-1.1531701528569434,-1.1470508927719776,2,0,3,2,0.0,1,0,0,0,1,1,1,0
Students Performance,-0.16725341045196446,0,2.0,0.30593044723628127,1,1,2.0,-1.1534080040460808,-1.1470508927719776,2,0,3,2,0.0,0,0,0,0,1,0,1,1
Twonorm,0.40466174686858314,1,4.0,-0.8568119620232334,3,0,4.0,1.1798018750037094,1.4759490498198504,2,3,1,2,0.0,0,0,0,0,0,0,1,1
Twonorm,0.40466174686858314,1,4.0,-0.8568119620232334,3,0,4.0,1.1798018750037094,1.4759490498198504,2,3,0,2,0.0,0,0,0,0,0,0,1,0
Twonorm,0.595300132642099,1,4.0,-0.8568119620232334,3,0,4.0,1.1798018750037094,1.4759490498198504,2,3,1,2,0.0,1,0,0,1,0,1,1,1
Twonorm,0.023384975321551413,1,4.0,-0.8568119620232334,3,0,4.0,1.1798018750037094,1.4759490498198504,2,3,1,2,0.0,1,0,1,0,0,1,0,0
Twonorm,0.7859385184156149,1,4.0,-0.8568119620232334,3,0,4.0,1.1798018750037094,1.4759490498198504,2,3,1,2,0.0,1,0,0,0,0,0,1,0
Twonorm,-0.739168567772512,1,4.0,-0.8568119620232334,3,0,4.0,1.1798018750037094,1.4759490498198504,2,3,0,2,0.0,0,0,1,0,0,0,1,1
Twonorm,0.40466174686858314,1,4.0,-0.8568119620232334,3,0,4.0,1.1798018750037094,1.4759490498198504,2,3,0,2,0.0,0,0,1,0,0,1,0,1
Twonorm,1.1672152899626467,1,1.0,-0.8568119620232334,0,0,2.0,1.1727119468846419,1.344799052690259,2,3,1,2,0.0,0,0,0,1,1,0,1,0
Twonorm,1.1672152899626467,1,2.0,-0.8568119620232334,1,0,3.0,1.1812255356354926,1.4759490498198504,2,3,1,2,0.0,1,0,0,0,0,0,1,0
Twonorm,1.1672152899626467,1,2.0,-0.8568119620232334,1,0,3.0,1.1815164687931734,1.4759490498198504,2,3,1,2,0.0,0,0,0,0,0,1,0,0
Twonorm,1.1672152899626467,1,3.0,-0.8568119620232334,1,0,3.0,1.1807631532543967,1.4759490498198504,2,3,1,2,0.0,1,0,0,0,0,0,0,0
Twonorm,1.1672152899626467,1,3.0,-0.8568119620232334,2,0,3.0,1.1803719035775408,1.4759490498198504,2,3,1,2,0.0,1,0,0,1,0,1,1,0
Twonorm,1.1672152899626467,1,3.0,-0.8568119620232334,2,0,4.0,1.1787809038780872,1.4759490498198504,2,3,1,2,0.0,0,0,0,0,0,0,0,1
