dataset_name,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,baseline,batch_normalisation,dropout,layer_normalisation,prune,weight_normalisation,weight_decay,weight_perturbation
Led24,1.9297688330567102,0.8132637774347617,-0.08460247981305632,1.0144777583407423,-0.5550213304821587,-0.17487291262591084,-0.40299297141069274,0.872068495768255,-1.0377592284973183,0.13585794513387595,-0.718357016874347,0.48586897354768716,0.07675157936212712,-0.22143357844054185,-0.7538962689063176,0.5247244471154294,-0.6625891564490792,-1.0992341406372268,-0.8998763361806984,0.5911203880968244,-1.1538771187752805,1,1,0,0,0,0,1,0
Led24,1.9297688330567102,0.8132637774347617,-0.6381069953651226,-0.18951373969539717,-1.0843618496338905,-1.1455840784101903,-0.4011085370661142,0.9177105156469828,-1.0377592284973183,0.04015370291372211,-0.718357016874347,0.45903067481925147,-0.017751687659316204,-0.6718012808354155,-0.7538962689063176,0.5247244471154294,-0.6625891564490792,-1.0992341406372268,-0.8998763361806984,0.5911203880968244,-1.1538771187752805,0,1,0,0,0,0,0,1
Led24,1.9297688330567102,0.8132637774347617,-0.9019327029618253,-1.1198402096165514,-1.343691561249378,-1.5793486657520828,-0.36296521382730523,1.123099605101259,-0.7098842356733397,-0.4872312143663954,-0.718357016874347,0.6166433944472428,-0.5186103787458818,-0.6334349711012162,-0.7538962689063176,0.5247244471154294,-0.6625891564490792,-1.0992341406372268,-0.8998763361806984,0.5911203880968244,-1.1538771187752805,0,0,0,0,0,1,1,0
Led24,1.9297688330567102,0.8132637774347617,-0.6519772072904025,-0.18951373969539717,-1.0978887254304124,-1.1455840784101903,-0.41401867881106874,1.039755375051873,-0.9284675642226587,-0.09494138342670196,-0.718357016874347,0.4583352857613413,-0.1491972249103576,-0.5484598053412858,-0.7538962689063176,0.5247244471154294,-0.6625891564490792,-1.0992341406372268,-0.8998763361806984,0.5911203880968244,-1.1538771187752805,1,0,0,0,0,1,0,0
Led24,1.9297688330567102,0.8132637774347617,0.17637691772731212,1.3736830398506477,-0.31269767047035113,0.2789784797819123,-0.3902727362642953,0.872068495768255,-1.0377592284973183,0.05036657179623551,-0.718357016874347,0.5136469302747413,-0.007722379275791907,0.031739317813086865,-0.7538962689063176,0.5247244471154294,-0.6625891564490792,-1.0992341406372268,-0.8998763361806984,0.5911203880968244,-1.1538771187752805,0,0,1,0,0,0,1,0
Led24,1.7391304472831943,0.8132637774347617,0.37186315316278135,1.6031124796381675,-0.09961153817070746,0.6943214906359909,-0.39160925081686754,0.872068495768255,-1.0330074170071157,-0.09534044471798947,-0.718357016874347,0.47340390144774186,-0.1495821836323043,0.319203307841802,-0.7538962689063176,0.5247244471154294,-0.6625891564490792,-1.0992341406372268,-0.8998763361806984,0.5911203880968244,-1.1538771187752805,0,0,0,0,0,0,1,0
Led24,-0.16725341045196446,0.8132637774347617,0.37186315316278135,1.6031124796381675,0.3730880752277008,1.466976863719804,-0.39160925081686754,0.872068495768255,-1.1470508927719776,-0.25290571405774515,-0.718357016874347,0.26195847400366473,-0.3000891012260374,0.9416180738029785,-0.7538962689063176,0.5247244471154294,-0.6625891564490792,-1.0992341406372268,-0.8998763361806984,0.5911203880968244,-1.1538771187752805,0,0,0,0,0,0,1,0
Led24,0.7859385184156149,0.8132637774347617,0.37186315316278135,1.6031124796381675,0.10149378235318314,1.0536756610383913,-0.39160925081686754,0.872068495768255,-1.0013286737390985,0.10712392559339046,-0.718357016874347,0.44492476048240887,0.04825545700418468,0.3896604144286752,-0.7538962689063176,0.5247244471154294,-0.6625891564490792,-1.0992341406372268,-0.8998763361806984,0.5911203880968244,-1.1538771187752805,0,0,1,0,0,0,0,0
Led24,0.9765769041891308,0.8132637774347617,0.37186315316278135,1.6031124796381675,0.05687823092934555,0.9773180283638357,-0.39160925081686754,0.872068495768255,-1.1470508927719776,0.2331061012023968,-0.718357016874347,0.42810727030760415,0.17398799747459007,0.23081365444336643,-0.7538962689063176,0.5247244471154294,-0.6625891564490792,-1.0992341406372268,-0.8998763361806984,0.5911203880968244,-1.1538771187752805,0,0,1,0,0,0,1,0
Led24,0.595300132642099,0.8132637774347617,0.37186315316278135,1.6031124796381675,0.14881798245646807,1.1322651678028322,-0.39160925081686754,0.872068495768255,-0.99275677850187,-0.08047821725013617,-0.718357016874347,0.3915416880016316,-0.13523211015647618,0.5930218711091707,-0.7538962689063176,0.5247244471154294,-0.6625891564490792,-1.0992341406372268,-0.8998763361806984,0.5911203880968244,-1.1538771187752805,0,0,0,0,0,0,1,0
Led24,1.9297688330567102,0.8132637774347617,-0.9424987780226427,1.6031124796381675,-1.3839279633207027,0.6290391760275281,-1.517261445902126,0.8732210720278187,-0.9284675642226587,0.07994571915398126,-0.718357016874347,0.47376579342811737,0.021399464337197405,0.1168344051585262,-0.7538962689063176,0.5247244471154294,-0.6625891564490792,-1.0992341406372268,-0.8998763361806984,0.5911203880968244,-1.1538771187752805,0,0,0,0,0,1,0,1
Led24,1.9297688330567102,0.8132637774347617,-0.6837982526995636,1.6031124796381675,-1.1289683788052516,0.6290391760275281,-1.2822860851524267,0.8839645541409021,-1.0377592284973183,0.16898347919179518,-0.718357016874347,0.6776301742888486,0.10973488100985557,0.03519535906977354,-0.7538962689063176,0.5247244471154294,-0.6625891564490792,-1.0992341406372268,-0.8998763361806984,0.5911203880968244,-1.1538771187752805,1,1,0,0,1,0,0,0
Led24,1.9297688330567102,0.8132637774347617,-0.26735546507654845,1.6031124796381675,-0.727495496791669,0.6290391760275281,-0.9183639078625461,0.8776182591916643,-0.9284675642226587,0.04830022674410525,-0.718357016874347,0.4454509946634652,-0.00975264527963985,0.14566643187698605,-0.7538962689063176,0.5247244471154294,-0.6625891564490792,-1.0992341406372268,-0.8998763361806984,0.5911203880968244,-1.1538771187752805,0,0,1,0,0,1,1,0
Led24,1.9297688330567102,0.8132637774347617,0.09941880559444416,1.6031124796381675,-0.38366969404156304,0.6290391760275281,-0.6116458693791893,0.8725920547007369,-0.9284675642226587,-0.01090047647430393,-0.718357016874347,0.5214486739539009,-0.06769221477832894,0.19950079648227093,-0.7538962689063176,0.5247244471154294,-0.6625891564490792,-1.0992341406372268,-0.8998763361806984,0.5911203880968244,-1.1538771187752805,0,0,0,0,0,0,1,1
Led24,1.9297688330567102,0.8132637774347617,0.20087353765290303,1.6031124796381675,-0.29019112582326256,0.6290391760275281,-0.5289557131391066,0.8704266964920416,-1.0377592284973183,0.032544884505681285,-0.718357016874347,0.5148536230354642,-0.02521521948611643,0.16001508082818025,-0.7538962689063176,0.5247244471154294,-0.6625891564490792,-1.0992341406372268,-0.8998763361806984,0.5911203880968244,-1.1538771187752805,0,0,1,0,0,0,0,0
Led7,-1.3110837250930596,0.8132637774347617,-1.6077276737126933,1.2163505381246664,-1.1949649166966831,1.7319313069166657,-1.9246345753260314,0.5266325248057453,-1.1470508927719776,-0.3163236801805422,1.4284538285655282,-0.9261594206262996,-0.3598436757385794,1.2862651249177937,1.4419181065489766,1.9696948950185027,-1.214746786823312,-1.0992341406372268,-1.0786597142298437,-1.0963988298782386,-0.9249332460024074,0,0,0,0,1,0,0,0
Led7,-1.3110837250930596,0.8132637774347617,-2.088552843216958,-0.18951373969539717,-1.7581381932166138,0.6723251029340592,-1.8874381457840324,0.7895617675259389,-1.1470508927719776,-0.7443845008701017,-0.718357016874347,-0.8978005318824802,-0.7515345301852081,1.227819546941429,1.4419181065489766,1.9696948950185027,-1.214746786823312,-1.0992341406372268,-1.0786597142298437,-1.0963988298782386,-0.9249332460024074,0,0,1,0,0,0,0,1
Led7,-1.3110837250930596,0.8132637774347617,-1.4570703341769191,1.4997768995748348,-1.022418728039414,1.9250227257508623,-1.937492699359587,0.5266325248057453,-1.1470508927719776,-0.2593896827613671,-0.718357016874347,-0.794025204879555,-0.3062198633767482,1.3269557601531736,1.4419181065489766,1.9696948950185027,-1.214746786823312,-1.0992341406372268,-1.0786597142298437,-1.0963988298782386,-0.9249332460024074,0,0,0,0,1,0,0,0
Led7,-1.3110837250930596,0.8132637774347617,-1.621317166918685,1.2163505381246664,-1.210629837372933,1.7319313069166657,-1.9384203775849063,0.5266325248057453,-1.1470508927719776,-0.26570819472637563,-0.43094860596977774,-0.7270678076656711,-0.3121894829899246,1.2564024230402686,1.4419181065489766,1.9696948950185027,-1.214746786823312,-1.0992341406372268,-1.0786597142298437,-1.0963988298782386,-0.9249332460024074,0,0,0,0,1,0,0,0
Led7,-1.3110837250930596,0.8132637774347617,-1.4570703341769191,1.4997768995748348,-1.022418728039414,1.9250227257508623,-1.937492699359587,0.5266325248057453,-1.1470508927719776,-0.6737697624606794,-0.718357016874347,-0.7396813417384462,-0.6882634907718821,1.5668520958122198,1.4419181065489766,1.9696948950185027,-1.214746786823312,-1.0992341406372268,-1.0786597142298437,-1.0963988298782386,-0.9249332460024074,0,0,1,0,1,0,0,0
Led7,-2.0736372681871234,0.8132637774347617,-1.3816429352865331,1.6031124796381675,-0.2748110782639825,2.245395579125577,-1.9323206435104126,0.5266325248057453,-1.1470508927719776,-0.1893512533126598,1.0444320787101724,-0.7189213182283359,-0.23973633556184515,1.7438380926603372,1.4419181065489766,1.9696948950185027,-1.214746786823312,-1.0992341406372268,-1.0786597142298437,-1.0963988298782386,-0.9249332460024074,1,0,0,1,0,1,0,1
Led7,-2.0736372681871234,0.8132637774347617,-1.3816429352865331,1.6031124796381675,-0.2748110782639825,2.245395579125577,-1.9323206435104126,0.5266325248057453,-1.1470508927719776,0.2506470229618222,1.9845714857596666,-0.696973061912091,0.191658673196046,1.57175296304993,1.4419181065489766,1.9696948950185027,-1.214746786823312,-1.0992341406372268,-1.0786597142298437,-1.0963988298782386,-0.9249332460024074,0,1,0,0,0,0,1,1
Led7,-2.0736372681871234,0.8132637774347617,-1.3816429352865331,1.6031124796381675,-0.2748110782639825,2.245395579125577,-1.9323206435104126,0.5266325248057453,-1.1470508927719776,0.086361062178069,1.4161581600610287,-0.696973061912091,0.027730264476646598,1.6365900124372412,1.4419181065489766,1.9696948950185027,-1.214746786823312,-1.0992341406372268,-1.0786597142298437,-1.0963988298782386,-0.9249332460024074,1,1,0,1,0,1,0,0
Led7,-1.5017221108665755,0.8132637774347617,-1.3816429352865331,1.6031124796381675,-0.8192395416485236,2.0671367178816986,-1.9323206435104126,0.5266325248057453,-1.1470508927719776,-0.778588215778238,-0.718357016874347,-1.0552774246263965,-0.7819982164588668,1.7219505309173335,1.4419181065489766,1.9696948950185027,-1.214746786823312,-1.0992341406372268,-1.0786597142298437,-1.0963988298782386,-0.9249332460024074,0,0,0,0,1,0,1,0
Led7,-1.8829988824136072,0.8132637774347617,-1.3816429352865331,1.6031124796381675,-0.5038173072345004,2.1980451922904347,-1.9323206435104126,0.5266325248057453,-1.1470508927719776,-0.6512565634937606,-0.45199067318346503,-0.9476435060531667,-0.6679833530320805,1.8221813445987411,1.4419181065489766,1.9696948950185027,-1.214746786823312,-1.0992341406372268,-1.0786597142298437,-1.0963988298782386,-0.9249332460024074,0,0,0,0,1,0,1,0
Led7,-1.3110837250930596,0.8132637774347617,-2.211474142632077,1.3736830398506477,-1.9043822637229952,1.841766151737512,-2.6357833946737395,0.7566956121859149,-1.1470508927719776,-0.015447880114925249,-0.718357016874347,0.21774298601086872,-0.07212466825676632,1.1548172216164654,1.4419181065489766,1.9696948950185027,-1.214746786823312,-1.0992341406372268,-1.0786597142298437,-1.0963988298782386,-0.9249332460024074,0,0,1,0,0,1,1,0
Led7,-1.3110837250930596,0.8132637774347617,-1.8710651884181857,1.6031124796381675,-1.501300127067631,1.9892394600248628,-2.4178999473103837,0.47185559923903825,-1.1470508927719776,-0.5588393398330554,-0.718357016874347,-0.5334237287945908,-0.5841752081339174,1.5226731142531669,1.4419181065489766,1.9696948950185027,-1.214746786823312,-1.0992341406372268,-1.0786597142298437,-1.0963988298782386,-0.9249332460024074,1,0,0,1,1,1,1,0
Led7,-1.3110837250930596,0.8132637774347617,-1.6185791377320606,1.6031124796381675,-1.2074723309936046,1.9892394600248628,-2.1645933631857672,0.5193289347301843,-1.1470508927719776,0.005506225771343378,-0.718357016874347,-0.11838576895657973,-0.05167888358121576,1.208999693935457,1.4419181065489766,1.9696948950185027,-1.214746786823312,-1.0992341406372268,-1.0786597142298437,-1.0963988298782386,-0.9249332460024074,0,0,0,0,0,0,1,0
Led7,-1.3110837250930596,0.8132637774347617,-1.591743885384106,1.6031124796381675,-1.1765610760648295,1.9892394600248628,-2.1380075346745513,0.4767666339450189,-1.1470508927719776,-0.36657197350291687,0.02069740012204653,-0.562183531832017,-0.4068622871760454,1.4138128615271477,1.4419181065489766,1.9696948950185027,-1.214746786823312,-1.0992341406372268,-1.0786597142298437,-1.0963988298782386,-0.9249332460024074,0,0,0,0,1,0,0,0
Led7,-1.3110837250930596,0.8132637774347617,-1.4526786736006452,1.6031124796381675,-1.017420391056001,1.9892394600248628,-2.0013651651660243,0.5247544587863154,-1.1470508927719776,-0.5066225105836274,0.9364118731958899,-0.9456703535495767,-0.5364199641911581,1.4928637622382093,1.4419181065489766,1.9696948950185027,-1.214746786823312,-1.0992341406372268,-1.0786597142298437,-1.0963988298782386,-0.9249332460024074,0,0,0,0,1,0,1,0
Liver Cirrhosis,0.7859385184156149,-1.1730439052123693,-1.666574959746205,-0.18951373969539717,-1.924685790731239,-0.7736087824065351,-1.4243361853423033,-1.1024628506970764,0.31017129755681583,-0.6646169874786695,-0.718357016874347,-0.68539214033215,-0.6800249290458203,0.1621610329488859,1.4419181065489766,1.8569666295426788,-0.3865103412619629,0.16482449740564073,0.17282393211417388,0.9192774530356624,-0.2381016276837879,0,0,0,1,0,1,0,1
Liver Cirrhosis,0.7859385184156149,-1.1730439052123693,-1.540822734326022,-0.18951373969539717,-1.7927250269740296,-0.7736087824065351,-1.2915033112634935,-0.0169914500076281,0.31017129755681583,-0.793327183218128,-0.605221031317736,-0.7975441860753707,-0.79508912680227,0.5330986738702371,1.4419181065489766,1.8569666295426788,-0.3865103412619629,0.16482449740564073,0.17282393211417388,0.9192774530356624,-0.2381016276837879,1,1,0,0,0,0,0,0
Liver Cirrhosis,0.7859385184156149,-1.1730439052123693,-2.0993228239224337,-1.1198402096165514,-2.377124521442653,-1.2827143351113353,-1.632697468462237,-1.05234149131712,0.16444907852393642,-0.5327144246375167,-0.718357016874347,-0.39132138161712954,-0.5603192321423764,-0.9525388511761139,1.4419181065489766,1.8569666295426788,-0.3865103412619629,0.16482449740564073,0.17282393211417388,0.9192774530356624,-0.2381016276837879,1,0,0,0,1,0,0,0
Liver Cirrhosis,-0.9298069535460279,-0.5762120055873234,-1.5118579678331479,0.371018042724026,-1.270835251357597,0.7277634965530251,-1.456134557207399,-1.1024628506970764,0.6016157356225743,-0.6869219390394622,-0.45874944247779975,-0.9755981607839013,-0.7000867737229391,1.0721019808365841,1.4419181065489766,1.8569666295426788,-0.3865103412619629,0.16482449740564073,0.17282393211417388,0.9192774530356624,-0.2381016276837879,0,1,1,1,0,1,0,1
Liver Cirrhosis,0.40466174686858314,-1.1340559856661452,-1.5118579678331479,0.371018042724026,-1.6812364462048839,-0.17487291262591084,-1.456134557207399,-1.1024628506970764,0.16444907852393642,-0.6280097748833264,-0.6793819479129425,-0.6041041792553823,-0.6469868881781963,0.5565840631223639,1.4419181065489766,1.8569666295426788,-0.3865103412619629,0.16482449740564073,0.17282393211417388,0.9192774530356624,-0.2381016276837879,1,1,0,1,1,1,1,1
Liver Cirrhosis,0.023384975321551413,-1.275400035725271,-1.5118579678331479,0.371018042724026,-1.5880081374638182,0.03460490210955991,-1.456134557207399,-1.1024628506970764,0.16444907852393642,-0.6076977890968555,-0.45874944247779975,-0.6041041792553823,-0.6285946919161531,0.6539274927819464,1.4419181065489766,1.8569666295426788,-0.3865103412619629,0.16482449740564073,0.17282393211417388,0.9192774530356624,-0.2381016276837879,0,1,0,0,1,1,1,0
Liver Cirrhosis,-0.739168567772512,-1.2030245678201315,-1.5118579678331479,0.371018042724026,-1.3476247603954712,0.5658452002732783,-1.456134557207399,-1.1024628506970764,-0.09785091573524633,-0.6975670280718007,-0.5659815063082118,-0.6041041792553823,-0.7096431939563757,1.0066833735240672,1.4419181065489766,1.8569666295426788,-0.3865103412619629,0.16482449740564073,0.17282393211417388,0.9192774530356624,-0.2381016276837879,1,1,1,1,1,1,1,0
Liver Cirrhosis,-0.5485301819989962,-1.335624615580976,-1.5118579678331479,0.371018042724026,-1.4164803479299992,0.41658864600415,-1.456134557207399,-1.1024628506970764,0.04522180840612587,-0.5271670891784814,-0.45874944247779975,-0.6041041792553823,-0.5552442295623532,0.7802399043466945,1.4419181065489766,1.8569666295426788,-0.3865103412619629,0.16482449740564073,0.17282393211417388,0.9192774530356624,-0.2381016276837879,0,1,0,0,0,0,0,0
Liver Cirrhosis,-0.16725341045196446,-1.1612289042273316,-1.5118579678331479,0.371018042724026,-1.535720939999761,0.1519807254944436,-1.456134557207399,-1.1024628506970764,0.06356446534732757,-0.5125508060496271,-0.6181652490329989,-0.6041041792553823,-0.5418565421805497,0.6251745958045989,1.4419181065489766,1.8569666295426788,-0.3865103412619629,0.16482449740564073,0.17282393211417388,0.9192774530356624,-0.2381016276837879,1,0,1,0,1,1,0,0
Liver Cirrhosis,0.7859385184156149,-1.1730439052123693,-2.150074177721918,-0.18951373969539717,-2.4294132814448295,-0.7736087824065351,-1.9572410998875331,-0.004035641903913822,0.16444907852393642,-0.4800260639420522,-0.718357016874347,0.006088280119451223,-0.5119824926669757,0.16276821909609726,1.4419181065489766,1.8569666295426788,-0.3865103412619629,0.16482449740564073,0.17282393211417388,0.9192774530356624,-0.2381016276837879,0,1,0,1,0,0,0,1
Liver Cirrhosis,0.7859385184156149,-1.1730439052123693,-1.9712001649580377,-0.18951373969539717,-2.2440630185751607,-0.7736087824065351,-1.7559115932546299,-0.05204656743110943,0.31017129755681583,-0.6675473025012701,-0.718357016874347,-0.7137923724332027,-0.6826635000447437,0.37765704142806833,1.4419181065489766,1.8569666295426788,-0.3865103412619629,0.16482449740564073,0.17282393211417388,0.9192774530356624,-0.2381016276837879,0,1,1,1,0,0,1,0
Liver Cirrhosis,0.7859385184156149,-1.1730439052123693,-1.8788795669900855,-0.18951373969539717,-2.147534231149784,-0.7736087824065351,-1.6539330753917907,-0.03866534704267104,0.16444907852393642,-0.6845166838678873,-0.718357016874347,-0.702477404460909,-0.6979258824871489,0.39877806099612717,1.4419181065489766,1.8569666295426788,-0.3865103412619629,0.16482449740564073,0.17282393211417388,0.9192774530356624,-0.2381016276837879,0,0,0,1,0,0,0,1
Liver Cirrhosis,0.7859385184156149,-1.1730439052123693,-1.7055334622567881,-0.18951373969539717,-1.9656055818683773,-0.7736087824065351,-1.4659607460242419,-0.038206749526298586,0.31017129755681583,-0.6417577781939378,-0.718357016874347,-0.727785479435089,-0.6594108975883012,0.3478168621053199,1.4419181065489766,1.8569666295426788,-0.3865103412619629,0.16482449740564073,0.17282393211417388,0.9192774530356624,-0.2381016276837879,1,0,1,1,0,1,0,0
Liver Cirrhosis,0.7859385184156149,-1.1730439052123693,-1.6323723766839215,0.371018042724026,-1.88877024069806,-0.35581705589150414,-1.5812968838587496,-1.1009566461632798,0.16444907852393642,-0.5680823844103394,-0.718357016874347,-0.5694758301304018,-0.5925979782668159,0.38075328153833027,1.4419181065489766,1.8569666295426788,-0.3865103412619629,0.16482449740564073,0.17282393211417388,0.9192774530356624,-0.2381016276837879,0,1,0,0,0,0,0,1
Liver Cirrhosis,0.7859385184156149,-1.1730439052123693,-1.5812766936336091,0.371018042724026,-1.835145177812323,-0.35581705589150414,-1.5279866133550952,-1.0976128720982512,0.31017129755681583,-0.5589902868982488,-0.718357016874347,-0.6256487916715994,-0.5843128327689289,0.37154523947493245,1.4419181065489766,1.8569666295426788,-0.3865103412619629,0.16482449740564073,0.17282393211417388,0.9192774530356624,-0.2381016276837879,0,0,0,1,0,1,0,0
Magic,-1.6923604966400914,0.8132637774347617,2.158982100995632,-1.1198402096165514,2.862848123055765,0.5658452002732783,2.1578088880508246,-0.013217796146734656,1.4759490498198504,-0.6959286919846498,0.19928639525406389,-0.9712678658530288,-0.708173170818097,1.0583000799033433,-0.021958143754552798,1.5829458110953312,-1.4908256020104282,-1.0992341406372268,-1.4362264703281344,0.05443742042713988,-1.611764864321027,0,0,0,0,0,1,0,0
Magic,-1.6923604966400914,0.8132637774347617,2.158982100995632,-1.1198402096165514,2.862848123055765,0.5658452002732783,2.1578088880508246,-0.013217796146734656,0.951349061301485,-0.34790337096805735,0.8359386545327939,-0.8837438347864858,-0.3894270653811811,0.7663365192985974,-0.021958143754552798,1.5829458110953312,-1.4908256020104282,-1.0992341406372268,-1.4362264703281344,0.05443742042713988,-1.611764864321027,0,1,0,1,1,0,1,0
Magic,-1.5017221108665755,0.8132637774347617,2.158982100995632,-1.1198402096165514,2.6846662066189144,0.2789784797819123,2.1578088880508246,-0.013217796146734656,1.0387823927212125,-0.20701415003546003,0.3172756829001924,-0.6884114440313593,-0.25655706181171006,0.4881562538454585,-0.021958143754552798,1.5829458110953312,-1.4908256020104282,-1.0992341406372268,-1.4362264703281344,0.05443742042713988,-1.611764864321027,0,0,0,1,1,1,0,0
Magic,-1.1204453393195437,0.8132637774347617,2.158982100995632,-1.1198402096165514,2.4071312505473133,-0.17487291262591084,2.1578088880508246,-0.013217796146734656,0.8201990641718935,-0.4023969231613423,0.1806489673007548,-0.6875050875071846,-0.44021043314709674,0.3945685785488582,-0.021958143754552798,1.5829458110953312,-1.4908256020104282,-1.0992341406372268,-1.4362264703281344,0.05443742042713988,-1.611764864321027,0,0,0,1,0,1,0,0
Magic,-1.6923604966400914,0.8132637774347617,2.158982100995632,-1.1198402096165514,2.862848123055765,0.5658452002732783,2.1578088880508246,-0.013217796146734656,0.4267490727831192,-0.515318834009875,0.19928639525406389,-0.6873433447484418,-0.5443936735004786,0.9041473406433427,-0.021958143754552798,1.5829458110953312,-1.4908256020104282,-1.0992341406372268,-1.4362264703281344,0.05443742042713988,-1.611764864321027,0,1,0,0,1,0,0,0
Magic,-1.5017221108665755,0.8132637774347617,2.158982100995632,-1.1198402096165514,2.6846662066189144,0.2789784797819123,2.1578088880508246,-0.013217796146734656,1.0387823927212125,-0.245938499361736,0.1929260903838158,-0.6891562717653988,-0.2934959637582999,0.5219233507367665,-0.021958143754552798,1.5829458110953312,-1.4908256020104282,-1.0992341406372268,-1.4362264703281344,0.05443742042713988,-1.611764864321027,1,0,0,0,0,1,0,0
Magic,-0.9298069535460279,0.8132637774347617,2.158982100995632,-1.1198402096165514,2.294767382142173,-0.35581705589150414,2.1578088880508246,-0.013217796146734656,0.8930601736883332,-0.40130007098540743,0.19088207962634976,-0.6890937033856745,-0.4391915481697766,0.27599352026347035,-0.021958143754552798,1.5829458110953312,-1.4908256020104282,-1.0992341406372268,-1.4362264703281344,0.05443742042713988,-1.611764864321027,0,1,0,0,0,1,0,0
Magic,-0.739168567772512,0.8132637774347617,-0.28856790233744445,-1.1198402096165514,-0.05170184502803741,-0.5133465114238882,0.21234966359394364,-0.012550077664381609,0.951349061301485,-0.571743876433057,-0.718357016874347,-0.828626462279472,-0.5959320078450142,0.3540548099136865,-0.021958143754552798,1.5829458110953312,-1.4908256020104282,-1.0992341406372268,-1.4362264703281344,0.05443742042713988,-1.611764864321027,0,1,0,0,0,1,0,0
Magic,-0.739168567772512,0.8132637774347617,0.6561560810538233,-1.1198402096165514,0.8643530943093404,-0.5133465114238882,1.021327037903762,-0.013212540786365827,1.2136490555606678,-0.46485827142362174,-0.2419960681573546,-0.6493043676776088,-0.49801134884711057,0.23540528173140898,-0.021958143754552798,1.5829458110953312,-1.4908256020104282,-1.0992341406372268,-1.4362264703281344,0.05443742042713988,-1.611764864321027,0,0,0,0,1,1,0,0
Magic,-0.739168567772512,0.8132637774347617,0.832293893707843,-1.1198402096165514,1.027798958497919,-0.5133465114238882,1.1632490762584202,-0.012671206001015576,0.951349061301485,-0.5354682931681619,-0.5405122853360048,-0.7916897958110213,-0.5628373877043333,0.31350808102365063,-0.021958143754552798,1.5829458110953312,-1.4908256020104282,-1.0992341406372268,-1.4362264703281344,0.05443742042713988,-1.611764864321027,0,1,0,0,0,0,0,0
Magic,-0.739168567772512,0.8132637774347617,1.3614276791105484,-1.1198402096165514,1.5062446067246396,-0.5133465114238882,1.5748531260089387,-0.013217760690705585,0.951349061301485,-0.4927871016017788,-0.32208844444687124,-0.7130625706720819,-0.5237172681520108,0.2661350538713853,-0.021958143754552798,1.5829458110953312,-1.4908256020104282,-1.0992341406372268,-1.4362264703281344,0.05443742042713988,-1.611764864321027,0,0,0,0,1,1,0,0
Magic,-0.739168567772512,0.8132637774347617,1.4878448246797615,-1.1198402096165514,1.617901193178279,-0.5133465114238882,1.6701162198297128,-0.0131201922675249,0.951349061301485,-0.48764903998865394,0.2503582440740974,-0.6971905906042037,-0.5189945549703683,0.2604859098310724,-0.021958143754552798,1.5829458110953312,-1.4908256020104282,-1.0992341406372268,-1.4362264703281344,0.05443742042713988,-1.611764864321027,0,0,0,1,0,1,0,0
Magic,-0.739168567772512,0.8132637774347617,1.7941169307125582,-1.1198402096165514,1.8844155523764157,-0.5133465114238882,1.89632867942572,-0.013125303862141205,0.951349061301485,-0.40822477188183076,0.46462916470515336,-0.6956525398191927,-0.445621769480494,0.173548930873917,-0.021958143754552798,1.5829458110953312,-1.4908256020104282,-1.0992341406372268,-1.4362264703281344,0.05443742042713988,-1.611764864321027,0,0,0,1,1,0,0,0
Magic,-0.739168567772512,0.8132637774347617,1.864428628036241,-1.1198402096165514,1.9448249941328715,-0.5133465114238882,1.947377287250531,-0.013023692409653714,0.951349061301485,-0.43291967912164375,0.3893073036752681,-0.6992668825161453,-0.46850978493836626,0.2004768380070041,-0.021958143754552798,1.5829458110953312,-1.4908256020104282,-1.0992341406372268,-1.4362264703281344,0.05443742042713988,-1.611764864321027,0,0,0,0,1,1,0,0
Magic,-0.739168567772512,0.8132637774347617,2.0176512560587425,-1.1198402096165514,2.075497265599824,-0.5133465114238882,2.0575203413466565,-0.013111790256393845,0.951349061301485,-0.43464000283123705,-0.08612940408651498,-0.6720007892504908,-0.47010171251446087,0.20234030813594142,-0.021958143754552798,1.5829458110953312,-1.4908256020104282,-1.0992341406372268,-1.4362264703281344,0.05443742042713988,-1.611764864321027,0,1,0,0,1,0,1,0
Mobile Price Classification,0.9765769041891308,-0.94760322923266,0.21142578195089415,1.2163505381246664,-0.09153045095804657,0.43717368142132834,-0.2660417956834985,0.8758354252935024,-0.8709456356570485,-1.4456179873218724,-0.718357016874347,-1.438483497179803,-1.3537940271625295,1.8240751249376361,-0.021958143754552798,-0.9103164443527014,1.5460413650478515,-1.0992341406372268,1.4243075784581916,1.6493993113773917,0.4487299906348316,0,0,0,0,0,0,1,0
Mobile Price Classification,0.9765769041891308,-0.94760322923266,-0.10748732000912836,0.7459418037752699,-0.39196504257471604,-0.09483269201546979,-0.29224957091835485,0.8475304194642493,-0.7328930070995839,-1.5551985577563074,-0.718357016874347,-1.473213240887221,-1.4439501979104785,2.030506315766387,-0.021958143754552798,-0.9103164443527014,1.5460413650478515,-1.0992341406372268,1.4243075784581916,1.6493993113773917,0.4487299906348316,0,0,0,0,1,0,1,0
