eccen,p_black,blackpix,blackand,wb_trans,target
-0.42335608181247364,0.22279607994271486,-0.2648318746907593,-0.3669996382135024,-0.5952172458661109,1
-0.4257218647448205,2.1661818349026647,-0.23978198373623916,-0.35060807828635404,-0.6071274731931563,1
-0.42867099141391035,0.6269252277631326,-0.2617006383214443,-0.37704607816885144,-0.6369030415107696,1
-0.4257218647448205,1.9641172609924555,-0.24213041101322544,-0.35060807828635404,-0.6071274731931563,1
0.004429325132427202,1.2390620251970008,-0.28361929290664945,-0.38920755811480023,-0.6190377005202016,2
-0.3124559558605456,0.484291410885338,-0.17089478361130872,-0.23428087880336546,-0.3093717900170227,1
-0.377271926609773,0.5853236978404425,-0.2249086109819928,-0.30143339850490886,-0.4522945179415668,1
-0.31965052861370985,0.8527621044863071,-0.16150107450336365,-0.24221227876811466,-0.29746156268997737,1
-0.16055972840973126,0.20496685283299054,0.04516052587142769,0.047019439946406935,0.33378048564342583,1
-0.2728533977327676,1.3638666149650711,-0.08556859254747441,-0.16395579911592234,-0.1188081527842972,1
0.29610119350395053,2.7545463295235666,-0.2750083928910331,-0.3844487181359507,-0.6369030415107696,2
0.16646925200549573,1.9106295796632833,-0.2797052474450057,-0.3865637581265505,-0.6249928141837243,2
-0.16840246087038768,-0.19916229498742724,-0.10905286531733706,-0.06402015956008217,0.01220434781320157,1
-0.3925684957065907,-1.3045743757903348,-0.2773568201680194,-0.33738907834510534,-0.6071274731931563,1
-0.28568695994111465,-1.3461759057130247,-0.053473419761995454,0.06922735984770476,0.2623191216811538,1
-0.35205851398832355,-0.3893407174911534,-0.24526164738254044,-0.29773207852135924,-0.40465360863338545,1
-0.30344653592640297,0.6090960006534083,-0.1849853472732263,-0.26177639868116276,-0.267685994372364,1
-0.3700773538566087,-0.2645361277230831,-0.2405647928285679,-0.30143339850490886,-0.4880251999227028,1
-0.40608262560780456,0.2643976098654046,-0.25543816558281424,-0.3395041183357051,-0.48207008625918013,1
-0.4276663438672973,0.04450380884547159,-0.2742255837987044,-0.37070095819705207,-0.5952172458661109,1
-0.29534453958274953,-0.08030078092259871,-0.20690400185843144,-0.27499539862241146,-0.31532690368054533,1
-0.32684510136687406,-0.31208073334901465,-0.21551490187404776,-0.2517299587258137,-0.2915064490264547,1
-0.40608262560780456,0.2643976098654046,-0.25543816558281424,-0.3395041183357051,-0.4761149725956575,1
-0.22242657248986872,-0.38339764178791197,-0.15758702904171987,-0.16078323913002265,-0.1426286074383879,1
-0.07477579112312872,-0.478486853039775,-0.08322016527048814,0.050720759929956574,0.1729924167283137,1
-0.22832482582804842,-0.549803761478672,-0.11531533805596711,-0.10050459939792858,-0.005660993177366446,1
-0.3804155011911105,-0.3180238090522561,-0.2570037837674718,-0.3479642782981043,-0.5356661092308842,1
-0.15401331536405918,-0.3180238090522561,-0.11140129259432333,-0.09310195943082931,0.05984525712138294,1
-0.38446649936293725,-1.227314391648196,-0.2742255837987044,-0.33844659834040525,-0.6190377005202016,5
-0.4006704920502441,0.6328683034663737,-0.2546553564904855,-0.3458492383075045,-0.4761149725956575,1
-0.23457956700534885,-0.1516176893614957,-0.1779400654422675,-0.1972676789678691,-0.12476326644781988,1
-0.19886596712252455,-0.5616899128851549,-0.09339668347076197,0.04913447993700673,0.22063332603649508,1
-0.4103928876626282,0.026674581735747917,-0.25543816558281424,-0.3331589983639057,-0.4761149725956575,1
-0.2451121622520983,-0.6627221998402594,-0.16619792905733619,-0.09733203941202889,-0.13071838011134254,1
-0.15401331536405918,-0.2526499763166002,-0.10513881985569329,-0.027006959724585798,0.01815946147672424,1
-0.4132771983609688,-1.2986313000870933,-0.2797052474450057,-0.37175847819235197,-0.630947927847247,5
-0.17381459442794817,-0.6270637456208108,-0.04329690156172163,0.12368963960564941,0.4171520769327432,1
-0.20622257980256187,-1.0668513476606771,-0.13488556536418597,0.01212128010151036,-0.02948144783145713,1
-0.37905436580537677,-0.8231852438277782,-0.23508512918226662,-0.2469711187469642,-0.38678826764281743,1
-0.33854438408710963,-0.43688532311708494,-0.17872287453459626,-0.20414155893731842,-0.23195531239122796,1
-0.048233651101320066,-0.06841462951611582,-0.07226083797788557,0.006304920127360933,0.35164582663399385,1
-0.15761060174064132,-0.4487714745235678,-0.12627466534856968,-0.07829667949663076,-0.08307747080316118,1
-0.3439565176446701,0.04450380884547159,-0.22960546553596534,-0.2924444785448597,-0.38678826764281743,1
-0.2836452568625139,0.014788430329264373,-0.17167759270363747,-0.21101543890676774,-0.19622463041009192,1
-0.32684510136687406,0.002902278922781487,-0.20298995639678766,-0.25701755870231324,-0.267685994372364,1
-0.37905436580537677,-0.5141453072592234,-0.22256018370500655,-0.25966135869056295,-0.4106087222969081,1
-0.3331646585149237,-0.20510537069066867,-0.15758702904171987,-0.18140487903837063,-0.24982065338179596,1
-0.14545760722516118,0.06233303595519591,-0.11453252896363834,-0.09363071942847925,0.04197991613081493,1
-0.19591684045343472,-0.43688532311708494,-0.07617488343952934,-0.04604231963998393,0.17894753039183636,1
2.110948374482318,1.4589558262169335,-0.25230692921349923,-0.3548381582675536,-0.6011723595296335,2
-0.4249764810812044,1.3103789336358975,-0.26796311106007437,-0.37598855817355153,-0.6190377005202016,1
-0.09279463099141391,2.1661818349026647,-0.28361929290664945,-0.3907938381077501,-0.630947927847247,2
2.7267000965999784,3.426113883989849,-0.217863329151034,-0.3447917183122046,-0.6249928141837243,2
-0.027978660242186502,1.9581741852892147,-0.2828364838143207,-0.3897363181124502,-0.6249928141837243,2
-0.21882928611328656,0.7636159689376855,-0.0683467925162418,-0.09680327941437894,0.01220434781320157,1
-0.30344653592640297,1.167745116758103,-0.1638495017803499,-0.2527874787211136,-0.3272371310075907,1
-0.41687448473755095,-0.6686652755435009,-0.2773568201680194,-0.3738735181829517,-0.5833070185390655,1
-0.3642115085038037,0.10987764158112745,-0.23978198373623916,-0.3215262784156069,-0.44038429061452145,1
-0.09279463099141391,0.5853236978404425,0.031852771301838854,0.030099120021608597,0.28018446267172176,1
-0.013589514735857991,-0.24076382491011733,-0.015115774237886452,0.05019199993230662,0.3635560539610392,1
-0.08919734461483177,0.5972098492469254,0.03654962585581138,0.03538671999810808,0.20872309870944972,1
-0.10164201099868345,-0.43094224741384346,0.0044544530703324245,0.1511851594834467,0.4826583272314926,1
0.004429325132427202,0.6150390763566498,0.1234414351043032,0.14748383949989707,0.4647929862409246,1
-0.13330461270968103,-0.6627221998402594,-0.013550156053228943,0.07451495982420424,0.4886134408950153,1
-0.3925684957065907,-0.5616899128851549,-0.2663974928754168,-0.36382707822760274,-0.5833070185390655,1
-0.16166159991246803,-0.19916229498742724,-0.1434964653798023,-0.16342703911827242,-0.035436561494979806,1
-0.27103855055178927,0.5496652436209939,-0.16463231087267868,-0.22000435886681685,-0.3451024719981587,1
-0.25483455786448245,-0.20510537069066867,-0.19124782001185633,-0.21683179888091716,-0.267685994372364,1
-0.28724254323909615,0.27628376127188753,-0.18733377455021258,-0.22793575883156608,-0.2915064490264547,1
-0.28724254323909615,0.5021206379950623,-0.14819331993377483,-0.20467031893496837,-0.3093717900170227,1
-0.25888555603630914,-0.22887767350363444,-0.19437905638117137,-0.218418078873867,-0.3093717900170227,1
-0.2791405468954427,0.16336532291030043,-0.18733377455021258,-0.2295220388245159,-0.321282017344068,1
0.10165328125626831,2.7426601781170845,-0.27892243835267694,-0.3876212781218504,-0.6249928141837243,2
-0.275089548723616,0.056389960251955126,-0.18968220182719883,-0.22264815885506659,-0.27959622169940934,1
0.24518824848043236,-0.5914052914013621,0.5759050904703237,0.9517277959254682,2.108404357373182,1
-0.28724254323909615,0.7101282876085124,-0.19751029275048637,-0.2876856385660102,-0.39274338130634007,1
-0.00995982037390131,-0.17538999217446147,-0.0033736378529551267,0.08456139977955325,0.21467821237297238,1
0.018818470638755712,0.5080637136983037,0.12031019873498817,0.14589755950694722,0.5422094638667193,1
-0.2669875523799626,-0.8350713952342611,-0.22725703825897908,-0.24326979876341456,-0.39274338130634007,1
-0.30574750288800057,-0.8410144709375025,-0.25230692921349923,-0.2987895985166591,-0.48207008625918013,1
-0.2980344023688425,0.10987764158112745,-0.2773568201680194,-0.37704607816885144,-0.6130825868566789,1
-0.3763645030192838,-0.8766729251569512,-0.26561468378308806,-0.3347452783568556,-0.5654416775484975,1
-0.18074990329811552,-0.8945021522666755,-0.22256018370500655,-0.21577427888561726,-0.4165638359604308,1
-0.2641032416816219,-1.049022120550953,-0.24917569284418423,-0.28504183857776044,-0.5058905409132708,1
-0.2980344023688425,-1.3045743757903348,-0.27109434742938937,-0.34955055829105414,-0.5594865638849749,1
-0.32775252495736323,-0.5676329885883963,-0.2773568201680194,-0.371229718194702,-0.6190377005202016,1
-0.361327197805463,-0.7043237297629495,-0.18811658364254133,-0.259132598692913,-0.38083315397929474,1
-0.3822951643428381,-0.9420467578926071,-0.21551490187404776,-0.28239803858951074,-0.49993542724974815,1
-0.2573299727383277,-0.6211206699175693,-0.08791701982446068,-0.09786079940967884,-0.1366734937748652,1
-0.36703100323139504,-0.6983806540597081,-0.2076868109507602,-0.2755241586200614,-0.48207008625918013,1
-0.3877072979003986,-0.1813330678777029,-0.2405647928285679,-0.32681387839210635,-0.5416212228944068,1
0.11092196507340776,-0.34179611186522185,-0.08791701982446068,-0.0941594794261292,0.21467821237297238,1
-0.38446649936293725,0.3238283668978191,-0.21081804732007522,-0.30777851847670823,-0.4939803135862255,1
-0.4227727380757306,0.24656838275568063,-0.2585694019521293,-0.3590682382487532,-0.5892621322025883,1
-0.4257218647448205,1.0845420569127233,-0.25230692921349923,-0.3500793182887041,-0.5535314502214522,1
-0.38741562603202706,-0.27642227912956596,-0.23273670190528037,-0.32575635839680644,-0.5416212228944068,1
-0.42335608181247364,0.9656805428478945,-0.2570037837674718,-0.3595969982464032,-0.6071274731931563,1
-0.16198567976621417,-1.0133636663315042,3.3165197227132954,2.7431666679634925,1.7391873102347764,5
-0.3261321256886326,0.36542989682050914,-0.1638495017803499,-0.20784287892086806,-0.29746156268997737,1
-0.31965052861370985,0.8527621044863071,-0.16150107450336365,-0.24062599877516483,-0.3093717900170227,1
-0.37367464023319086,0.9300220886284458,-0.21316647459706148,-0.30249091850020876,-0.46420474526861216,1
-0.09998920374457813,0.5496652436209939,0.02089344400923628,0.03697299999105792,0.39333162227865254,1
-0.2728533977327676,1.2925497065261733,-0.08948263800911818,-0.1644845591135723,-0.13071838011134254,1
0.03683731050704091,2.998212433356466,-0.2797052474450057,-0.3886787981171503,-0.630947927847247,2
-0.366447659494652,-0.22887767350363444,-0.2374335564592529,-0.2887431585613101,-0.39869849496986276,1
-0.3160532422371276,0.19902377712974909,-0.18655096545788383,-0.2469711187469642,-0.2557757670453186,1
-0.37367464023319086,-0.27047920342632453,-0.2429132201055542,-0.3188824784273571,-0.5058905409132708,1
-0.12160532998944547,-0.3596253389749462,-0.09652791984007698,0.017408880078009843,0.10153105276604164,1
-0.23214896810225283,-0.42499917171060203,-0.13723399264117225,-0.1665995991041721,-0.10689792545725185,1
-0.3340396741200383,-0.0505854024063915,-0.21003523822774647,-0.27393787862711155,-0.285551335362932,1
-0.11800804361286339,-0.07435770521935726,-0.06286712886994052,0.004718640134411089,0.19085775771888172,1
-0.40608262560780456,0.484291410885338,-0.25230692921349923,-0.3395041183357051,-0.48207008625918013,1
-0.21882928611328656,-0.2645361277230831,-0.1466277017491173,-0.14756423918877395,-0.1426286074383879,1
-0.18460645355769453,-0.6983806540597081,-0.06443274705459802,-0.008500359806837615,0.12535150742013232,1
-0.08919734461483177,-0.5141453072592234,-0.09574511074774822,0.006304920127360933,0.13130662108365498,1
-0.40608262560780456,0.37731604822699205,-0.25387254739815673,-0.3395041183357051,-0.4701598589321348,1
-0.2584318442410646,-0.27047920342632453,-0.17167759270363747,-0.19356635898431945,-0.10094281179372919,1
-0.2018150937916144,-0.42499917171060203,-0.07930611980884437,0.015293840087410051,0.28018446267172176,1
-0.15761060174064132,-0.1516176893614957,-0.09731072893240574,-0.04286975965408424,0.10153105276604164,1
-0.4024853392312224,-1.5422974039199921,-0.28048805653733444,-0.3500793182887041,-0.6249928141837243,2
-0.19001858711525502,-0.496316080149499,-0.11531533805596711,-0.05820379958593273,0.0479350297943376,1
-0.15171234840246162,-0.5854622156981206,-0.06051870159295425,0.10412551969260132,0.4171520769327432,1
-0.15761060174064132,-0.1813330678777029,-0.10044196530172075,-0.021190599750436367,0.0479350297943376,1
-0.41687448473755095,-1.2035420888352302,-0.2797052474450057,-0.3595969982464032,-0.5952172458661109,1
-0.25483455786448245,-0.48442992874301616,-0.099659156209392,-0.028064479719885693,0.030069688803769583,1
-0.14681874261089495,-0.6686652755435009,-0.1419308471951448,-0.014845479778636992,-0.02948144783145713,1
-0.26202913061764666,0.04450380884547159,-0.15445579267240486,-0.15020803917702372,-0.04139167515850247,1
-0.3016316887454246,0.06827611165843736,-0.1818541109039113,-0.23163707881511572,-0.2438655397182733,1
-0.35205851398832355,-0.09813000803232304,-0.22412580188966405,-0.2712940786388618,-0.3748780403157721,1
-0.30020573738894163,0.002902278922781487,-0.1591526472263774,-0.19145131899371964,-0.14858372110191057,1
-0.3304423877434562,0.36542989682050914,-0.19124782001185633,-0.24432731875871447,-0.23791042605475063,1
-0.15761060174064132,-0.20510537069066867,-0.10279039257870702,-0.04339851965173419,0.053890143457860265,1
-0.41146235117999047,-0.7399821839823981,-0.28205367472199194,-0.381276158150051,-0.6369030415107696,2
-0.4080271047302814,0.4724052594788551,-0.23665074736692415,-0.31676743843675736,-0.4761149725956575,1
-0.4257218647448205,-0.603291442807845,-0.2718771565217181,-0.3500793182887041,-0.5773519048755429,1
-0.32259965528279966,-0.15756076506473712,-0.16541511996500743,-0.20837163891851798,-0.29746156268997737,1
-0.17922672798550865,0.06233303595519591,-0.0926138743784332,-0.0708940395295315,0.030069688803769583,1
-0.31965052861370985,-0.656779124137018,-0.17637444725761,-0.1665995991041721,-0.1366734937748652,1
-0.41687448473755095,0.12176379298761034,-0.26561468378308806,-0.3622407982346529,-0.5654416775484975,1
-0.3763645030192838,0.650697530576098,-0.23665074736692415,-0.320468758420307,-0.48207008625918013,1
-0.4215088266461207,0.8171036502668585,-0.2734427747063756,-0.3844487181359507,-0.6369030415107696,1
-0.44886116630229467,3.788641501887577,-0.2303882746282941,-0.35642443826050346,-0.6369030415107696,4
-0.24187136371463694,0.6804129090923052,-0.05112499248500919,-0.08728559945667988,0.006249234149678897,1
-0.30344653592640297,1.5005573561396237,-0.15132455630308983,-0.25384499871641353,-0.31532690368054533,1
-0.3155995304418831,-0.2883084305360489,-0.2249086109819928,-0.2982608385190092,-0.4106087222969081,1
-0.12844341490348898,0.4783483351820966,0.05377142588704399,0.08086007979600361,0.34569071297047116,1
-0.05390504854187749,-0.4071699446008777,-0.008853301499256411,0.04754819994405688,0.3754662812880845,1
-0.12196181782856626,0.5199498651047867,0.06629637136430408,0.06764107985475491,0.2742293490081991,1
-0.1306147499235881,-0.5735760642916378,0.005237262162661179,0.15277143947639654,0.4826583272314926,1
-0.04418265292949335,0.5556083193242353,0.1563194169821109,0.17339307938474452,0.5183890092126286,1
-0.13330461270968103,-0.7815837139050881,-0.03625161973076284,0.1321497995680486,0.5064787818855833,1
-0.14322145623431282,-0.3239668847554975,-0.10513881985569329,-0.09574575941907905,0.07771059811195095,1
-0.29443711599226036,0.6388113791696152,-0.14741051084144607,-0.20255527894436856,-0.31532690368054533,1
-0.2800479704859319,-0.45471455022680923,-0.19516186547350012,-0.23163707881511572,-0.27364110803588665,1
-0.3052613831073813,0.13959302009733465,-0.18107130181158254,-0.22740699883391613,-0.3034166763535,1
-0.27103855055178927,0.7339005904214783,-0.15602141085706236,-0.2194755988691669,-0.29746156268997737,1
-0.2836452568625139,-0.43094224741384346,-0.19594467456582887,-0.21313047889736753,-0.31532690368054533,1
-0.2980344023688425,0.10987764158112745,-0.17715725634993876,-0.2104866789091178,-0.29746156268997737,1
0.7498129887485424,2.665400193974945,-0.2663974928754168,-0.37704607816885144,-0.6130825868566789,2
1.0414848571200657,-0.7340391082791567,-0.2812708656296632,-0.3722872381900019,-0.5952172458661109,2
0.911852915621611,-0.31208073334901465,-0.2797052474450057,-0.3744022781806017,-0.6130825868566789,2
-0.2980344023688425,-0.11001615943880592,-0.18811658364254133,-0.2104866789091178,-0.27959622169940934,1
0.19887723738010943,-0.656779124137018,0.5993893632401863,0.9749932358220659,2.2215515169801128,1
-0.260246691422043,1.0132251484738255,-0.2022071473044589,-0.29191571854720977,-0.39274338130634007,1
-0.00995982037390131,0.09204841447140312,0.03498400767115387,0.16123159943879573,0.2623191216811538,1
2.4026202428538412,0.9835097699576189,-0.14427927447213104,-0.2839843185824606,-0.6071274731931563,2
-0.4478889267410563,1.666963475830384,-0.18576815636555505,-0.2924444785448597,-0.2617308807088413,4
0.018818470638755712,0.8943636344089972,0.17980368975197356,0.17550811937534433,0.6077157141654687,1
0.10165328125626831,3.0873585689050875,-0.27813962926034813,-0.3876212781218504,-0.630947927847247,2
0.8146289594977698,3.176504704453709,-0.26248344741377305,-0.37598855817355153,-0.6190377005202016,2
0.9766688863708384,3.2478216128926065,-0.2585694019521293,-0.3733447581853018,-0.630947927847247,2
0.004429325132427202,3.3666831269574353,-0.2797052474450057,-0.38920755811480023,-0.6369030415107696,2
0.7174050033739288,1.3103789336358975,-0.2734427747063756,-0.3775748381665014,-0.6130825868566789,2
0.10165328125626831,2.3920187116258393,-0.2797052474450057,-0.3876212781218504,-0.630947927847247,2
0.39332514962779164,-1.2986313000870933,-0.27813962926034813,-0.3580107182534533,-0.6071274731931563,1
-0.3115485322700564,-0.3180238090522561,-0.2734427747063756,-0.3765173181712015,-0.6071274731931563,1
-0.24835296078955968,-0.7340391082791567,-0.26091782922911555,-0.31676743843675736,-0.5356661092308842,1
-0.30020573738894163,-0.8112990924212953,-0.26952872924473187,-0.3358027983521555,-0.5475763365579296,1
-0.16409219881556403,-0.7221529568726739,-0.24839288375185548,-0.30460595849080857,-0.5178007682403162,1
0.15567739287574942,-1.7681342806431668,-0.2812708656296632,-0.3521943582793039,-0.5952172458661109,1
-0.19001858711525502,-0.2942515062392903,-0.2585694019521293,-0.32892891838270616,-0.5297109955673616,1
-0.34557691691340076,-0.2942515062392903,-0.2703115383370606,-0.3622407982346529,-0.5713967912120202,1
-0.22242657248986872,-0.45471455022680923,-0.28361929290664945,-0.3844487181359507,-0.6369030415107696,2
1.5276046377392714,0.7457867418279611,-0.08008892890117313,-0.22899327882686596,-0.5892621322025883,2
-0.30250670435053917,-0.2883084305360489,0.031852771301838854,0.12950599957979883,0.19085775771888172,1
-0.37056347363722797,-0.496316080149499,-0.18576815636555505,-0.18246239903367054,-0.38678826764281743,1
-0.38446649936293725,-0.41311302030411917,-0.23430232008993787,-0.29455951853545953,-0.46420474526861216,1
-0.2518854311953926,-0.5557468371819134,-0.13488556536418597,-0.12800011927572588,-0.2438655397182733,1
0.12015824090517267,-0.5795191399948793,-0.11140129259432333,-0.1116085593485775,0.1729924167283137,1
-0.4276663438672973,0.44863295666588937,-0.2570037837674718,-0.37070095819705207,-0.6369030415107696,1
-0.4276663438672973,0.8765344072992729,-0.2515241201211705,-0.34955055829105414,-0.6011723595296335,1
-0.4249764810812044,0.8705913315960314,-0.24682726556719795,-0.3590682382487532,-0.6071274731931563,1
-0.4227727380757306,1.0845420569127233,-0.2476100746595267,-0.3537806382722537,-0.6071274731931563,1
-0.4227727380757306,0.12770686869085177,-0.2601350201367868,-0.35853947825110327,-0.5833070185390655,1
-0.4257218647448205,2.1008080021670086,-0.2405647928285679,-0.3500793182887041,-0.5952172458661109,1
-0.4257218647448205,2.035434169431353,-0.24134760192089666,-0.3500793182887041,-0.6011723595296335,1
0.49054910575163274,3.788641501887577,-0.26718030196774556,-0.381276158150051,-0.6369030415107696,2
1.0090768717454521,3.3904554297704013,-0.2570037837674718,-0.3728159981876519,-0.630947927847247,2
-0.30885866948396345,0.484291410885338,-0.1677635472419937,-0.22529195884331632,-0.3034166763535,1
-0.37367464023319086,0.7992744231571348,-0.2162977109663765,-0.3009046385072589,-0.4880251999227028,1
-0.13492501197841175,0.3594868211172677,0.031069962209510096,0.030099120021608597,0.3397355993069485,1
-0.31965052861370985,1.2747204794164495,-0.1434964653798023,-0.23428087880336546,-0.27364110803588665,1
-0.060386645616800204,-1.7681342806431668,0.08899783504183797,-0.11583863932977707,-0.5713967912120202,2
-0.2904833417765575,0.9894528456608602,-0.08713421073213191,-0.1533805991629234,-0.13071838011134254,1
0.36091716425317794,0.5793806221372011,-0.25387254739815673,-0.36964343820175216,-0.6249928141837243,2
-0.1648051744938056,-0.23482074920687654,-0.10983567440966582,-0.06825023954128175,-0.01757122050441179,1
-0.3628503731180699,-0.03869925099990861,-0.22960546553596534,-0.2929732385425097,-0.4344291769509988,1
-0.3160532422371276,0.484291410885338,-0.17402601998062373,-0.23851095878456505,-0.2200450850641826,1
-0.37367464023319086,0.014788430329264373,-0.23586793827459537,-0.30619223848375837,-0.46420474526861216,1
-0.15761060174064132,-0.03275617529666717,-0.08635140163980316,-0.06402015956008217,0.053890143457860265,1
-0.23214896810225283,-0.37151149038142905,-0.13253713808719972,-0.13275895925457543,-0.08307747080316118,1
-0.31965052861370985,0.23468223134919775,-0.20925242913541772,-0.27499539862241146,-0.3034166763535,1
-0.39836952508864654,-1.3045743757903348,-0.2812708656296632,-0.3738735181829517,-0.6011723595296335,1
-0.09279463099141391,-0.4428283988203264,-0.08869982891678943,-0.019075559759836574,0.14321684841070034,1
-0.40608262560780456,0.484291410885338,-0.25230692921349923,-0.3395041183357051,-0.4880251999227028,1
-0.21882928611328656,-0.32990996045873894,-0.15132455630308983,-0.14016159922167468,-0.11285303912077453,1
-0.17235623508609055,-0.6270637456208108,-0.08165454708583063,-0.06613519955068195,0.08366571177547362,1
-0.4438703365546042,1.5599881131720381,-0.27813962926034813,-0.38815003811950033,-0.6369030415107696,4
-0.09279463099141391,-0.30019458194253174,-0.07226083797788557,-0.007442839811537718,0.12535150742013232,1
-0.22511643527596162,-0.6508360484337765,-0.0926138743784332,0.0015460801485113996,0.21467821237297238,1
-0.4006704920502441,0.44863295666588937,-0.2570037837674718,-0.3458492383075045,-0.4761149725956575,1
-0.23052856883352216,-0.07435770521935726,-0.17167759270363747,-0.1940951189819694,-0.12476326644781988,1
-0.10718377649774243,-0.46660070163329215,-0.099659156209392,-0.0127304397880372,0.11344128009308699,1
-0.40608262560780456,0.103934565877886,-0.25778659285980055,-0.3395041183357051,-0.4761149725956575,1
-0.21882928611328656,-0.3596253389749462,-0.1536729835800761,-0.11636739932742703,-0.1188081527842972,1
-0.15171234840246162,-0.5676329885883963,-0.057387465223639224,0.10201047970200154,0.38737650861512984,1
-0.20768093914441949,-0.7518683353888811,-0.12314342897925465,-0.008500359806837615,0.00029412048615622594,1
-0.25214469507838955,-0.6151775942143278,-0.11218410168665208,-0.052387439611783305,0.00029412048615622594,1
-0.13168421344095033,-0.37151149038142905,-0.05973589250062549,0.007891200120310776,0.3754662812880845,1
-0.15761060174064132,-0.24076382491011733,-0.10592162894802204,-0.0809404794848805,-0.011616106840889116,1
-0.35205851398832355,-0.09813000803232304,-0.22412580188966405,-0.2744666386247615,-0.38678826764281743,1
-0.2800479704859319,0.24656838275568063,-0.15602141085706236,-0.18563495901957022,-0.13071838011134254,1
-0.3340396741200383,0.3000560640848533,-0.19672748365815762,-0.24538483875401437,-0.23195531239122796,1
-0.17922672798550865,0.038560733142230144,-0.09496230165541947,-0.06243387956713232,0.06580037078490561,1
-0.3763645030192838,-0.2645361277230831,-0.20925242913541772,-0.2427410387657646,-0.4106087222969081,1
-0.3331646585149237,-0.31208073334901465,-0.16463231087267868,-0.18034735904307075,-0.23195531239122796,1
-0.2845526804530032,-0.6627221998402594,-0.14584489265678854,-0.10790723936502786,-0.02352633416793446,1
-0.3877072979003986,0.002902278922781487,-0.23586793827459537,-0.31253735845555775,-0.4761149725956575,1
2.8563320380984334,0.2941129883816118,-0.15836983813404862,-0.24961491873521394,-0.5475763365579296,2
-0.3552993125257849,-0.8410144709375025,-0.23978198373623916,-0.30883603847200813,-0.5356661092308842,1
-0.21523199973670445,0.5972098492469254,-0.07774050162418686,-0.11795367932037687,-0.035436561494979806,1
-0.31965052861370985,1.2034035709775515,-0.1466277017491173,-0.2348096388010154,-0.29746156268997737,1
-0.37367464023319086,-0.23482074920687654,-0.24213041101322544,-0.31570991844145746,-0.44038429061452145,1
-0.42092548290937765,-0.24670690061335876,-0.2757912019833619,-0.38391995813830077,-0.6249928141837243,1
-0.1252026163660276,0.484291410885338,0.05768547134868777,0.09196403974665253,0.3576009402975165,1
-0.3340396741200383,-0.3774545660846705,-0.22256018370500655,-0.29138695854955987,-0.39869849496986276,1
-0.15041602898747708,-0.16350384076797858,-0.09417949256309072,-0.06349139956243222,0.08366571177547362,1
-0.12196181782856626,0.4724052594788551,0.05925108953334528,0.06023843988765564,0.2682742353446764,1
-0.1306147499235881,-0.6389498970272937,-0.007287683314598902,0.12739095958919905,0.39928673594217523,1
-0.040941854392032,0.5556083193242353,0.1602334624437547,0.18661207932599325,0.5064787818855833,1
-0.1395917618723561,-0.1516176893614957,-0.08556859254747441,-0.08675683945902993,0.06580037078490561,1
-0.10754026433686315,-0.5260314586657062,-0.015898583330215207,0.14589755950694722,0.512433895549106,1
-0.29443711599226036,0.7041852119052711,-0.14427927447213104,-0.20149775894906866,-0.2915064490264547,1
-0.26293655420813583,-0.28236535483280745,-0.1990759109351439,-0.21418799889266743,-0.2557757670453186,1
-0.2831915450672694,0.18119455002002477,-0.18889939273487008,-0.22740699883391613,-0.2915064490264547,1
-0.30668733446386437,0.46646218377561366,-0.138016801733501,-0.18246239903367054,-0.24982065338179596,1
-0.28724254323909615,-0.2585930520198417,-0.18889939273487008,-0.19885395896081892,-0.27959622169940934,1
-0.2980344023688425,-0.0921869323290816,-0.18733377455021258,-0.21365923889501748,-0.3093717900170227,1
0.684997017999315,2.9387816763240515,-0.2663974928754168,-0.37810359816415134,-0.6249928141837243,2
0.3267915556537097,-1.6730450693913037,0.26043302626183534,0.03750175998870787,-0.5178007682403162,1
-0.275089548723616,0.1752514743167833,-0.18420253818089755,-0.22793575883156608,-0.27959622169940934,1
0.24748921544202998,-0.6270637456208108,0.558683290439091,0.8607810763296772,2.0845839027190913,1
-0.28724254323909615,0.7814451960474098,-0.19516186547350012,-0.279754238601261,-0.3629678129887267,1
-0.006362533997319167,-0.020870023890184282,0.02089344400923628,0.12897723958214888,0.20872309870944972,1
0.31771731974881795,-1.470980495481095,-0.21316647459706148,-0.3188824784273571,-0.5535314502214522,2
-0.44555555179408407,-1.7800204320496495,0.09526030778046801,-0.0259494397292859,0.5779401458478554,4
-0.027978660242186502,0.537779092214511,0.17119278973635726,0.168634239405895,0.619625941492514,1
0.004429325132427202,2.9387816763240515,-0.28048805653733444,-0.38920755811480023,-0.6369030415107696,2
-0.4371294755966845,0.5674944707307182,-0.2812708656296632,-0.38815003811950033,-0.6130825868566789,1
-0.4290274792530311,-0.222934597800393,-0.2797052474450057,-0.3775748381665014,-0.630947927847247,1
-0.3925684957065907,-0.24670690061335876,-0.2617006383214443,-0.34109039832865495,-0.5178007682403162,1
-0.246732561520829,-0.6508360484337765,-0.21081804732007522,-0.22740699883391613,-0.38083315397929474,1
-0.4371294755966845,0.8171036502668585,-0.28048805653733444,-0.38815003811950033,-0.6190377005202016,1
-0.35610951216015024,-0.6389498970272937,-0.253089738305828,-0.29931835851430905,-0.5118456545767935,1
-0.38851749753476394,-0.6211206699175693,-0.26561468378308806,-0.35325187827460375,-0.5952172458661109,1
-0.3925684957065907,-0.5082022315559819,-0.26561468378308806,-0.35853947825110327,-0.5773519048755429,1
