target,salary_currency,employee_residence,remote_ratio,company_location,company_size
4,19,20,-1.04837274073339,20,1
4,19,20,-1.04837274073339,20,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,8,29,-1.04837274073339,28,1
4,8,29,-1.04837274073339,28,1
2,8,29,-1.04837274073339,28,1
2,8,29,-1.04837274073339,28,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
1,19,75,1.0282812738738005,70,1
3,7,26,-0.010045733429794819,25,0
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,11,1.0282812738738005,12,1
4,19,11,1.0282812738738005,12,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,8,29,1.0282812738738005,28,0
4,19,75,1.0282812738738005,70,2
4,19,75,1.0282812738738005,70,2
1,19,75,-1.04837274073339,70,1
1,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,30,-1.04837274073339,29,2
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,8,34,-1.04837274073339,33,1
3,8,34,-1.04837274073339,33,1
1,15,61,1.0282812738738005,38,0
1,1,10,1.0282812738738005,10,0
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,7,28,1.0282812738738005,27,1
4,7,28,1.0282812738738005,27,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
1,19,75,-1.04837274073339,70,1
3,8,29,1.0282812738738005,28,1
1,19,29,1.0282812738738005,28,1
1,19,29,1.0282812738738005,28,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,7,26,1.0282812738738005,25,1
4,7,26,1.0282812738738005,25,1
1,19,75,1.0282812738738005,70,0
1,19,46,-0.010045733429794819,70,0
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,8,29,1.0282812738738005,28,0
1,12,39,-1.04837274073339,38,0
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,26,-1.04837274073339,25,1
4,19,26,-1.04837274073339,25,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
1,19,77,-1.04837274073339,71,0
4,19,75,1.0282812738738005,70,1
4,7,37,1.0282812738738005,36,1
3,12,39,1.0282812738738005,38,0
4,19,75,-1.04837274073339,70,1
2,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
1,19,75,-0.010045733429794819,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,54,1.0282812738738005,51,2
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,8,29,-1.04837274073339,28,1
4,7,57,1.0282812738738005,12,0
1,19,75,-0.010045733429794819,70,2
3,8,29,1.0282812738738005,28,1
3,8,29,1.0282812738738005,28,1
3,8,29,-1.04837274073339,28,1
2,19,75,1.0282812738738005,70,1
2,19,75,1.0282812738738005,70,1
4,19,11,-1.04837274073339,12,1
4,19,11,-1.04837274073339,12,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,7,26,1.0282812738738005,25,1
3,7,26,1.0282812738738005,25,1
4,2,11,-0.010045733429794819,12,1
4,19,57,-0.010045733429794819,54,0
1,12,39,-0.010045733429794819,38,0
4,19,29,-1.04837274073339,28,1
4,19,29,-1.04837274073339,28,1
1,7,20,1.0282812738738005,20,0
1,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
2,19,75,-1.04837274073339,70,1
2,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
3,19,39,1.0282812738738005,38,0
3,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
2,19,75,-1.04837274073339,70,1
2,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
1,19,75,-1.04837274073339,70,1
1,19,75,-1.04837274073339,70,1
2,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
1,19,67,1.0282812738738005,63,2
1,19,75,-1.04837274073339,70,1
1,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,0
1,16,68,-0.010045733429794819,64,0
4,7,18,-0.010045733429794819,23,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,12,39,-0.010045733429794819,38,0
1,19,2,1.0282812738738005,70,2
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,11,1.0282812738738005,12,1
4,19,11,1.0282812738738005,12,1
4,19,75,1.0282812738738005,70,1
1,19,75,-1.04837274073339,70,1
1,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,7,28,-0.010045733429794819,27,0
3,19,1,-1.04837274073339,2,2
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
1,12,39,-0.010045733429794819,38,2
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
1,19,75,-0.010045733429794819,70,0
1,19,6,-0.010045733429794819,7,2
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,2
3,19,45,1.0282812738738005,43,2
1,7,31,-0.010045733429794819,30,0
1,7,52,-1.04837274073339,49,2
3,12,39,-0.010045733429794819,64,1
4,19,75,-1.04837274073339,70,1
4,7,49,-1.04837274073339,46,1
4,7,49,-1.04837274073339,46,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
3,7,64,-0.010045733429794819,61,0
4,7,26,-1.04837274073339,25,1
4,7,26,-1.04837274073339,25,1
3,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,17,71,-0.010045733429794819,67,0
3,12,39,1.0282812738738005,38,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,7,49,-1.04837274073339,46,1
4,7,49,-1.04837274073339,46,1
2,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,1
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
1,19,39,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
2,19,75,-1.04837274073339,70,1
2,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,26,1.0282812738738005,25,1
3,19,26,1.0282812738738005,25,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-0.010045733429794819,70,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,0
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,8,29,-1.04837274073339,28,0
1,7,26,1.0282812738738005,70,0
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,7,63,-1.04837274073339,60,1
4,7,63,-1.04837274073339,60,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,12,39,1.0282812738738005,38,0
3,12,39,-0.010045733429794819,38,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
1,19,75,1.0282812738738005,70,1
1,19,75,-1.04837274073339,70,1
1,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,57,-1.04837274073339,54,0
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,11,-1.04837274073339,12,1
4,19,11,-1.04837274073339,12,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,11,-1.04837274073339,12,1
4,19,11,-1.04837274073339,12,1
3,8,29,1.0282812738738005,28,1
3,8,29,1.0282812738738005,28,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,8,29,1.0282812738738005,28,1
3,8,29,1.0282812738738005,28,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,12,39,1.0282812738738005,38,0
1,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,0
3,12,39,1.0282812738738005,38,0
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,0
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
1,19,5,1.0282812738738005,57,1
1,19,60,1.0282812738738005,6,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,7,28,1.0282812738738005,27,1
3,7,28,1.0282812738738005,27,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,11,1.0282812738738005,12,1
4,19,11,1.0282812738738005,12,1
3,19,75,1.0282812738738005,70,1
1,19,60,1.0282812738738005,6,1
4,12,39,-1.04837274073339,38,0
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
1,19,75,-1.04837274073339,70,1
1,19,75,-1.04837274073339,70,1
1,7,42,-0.010045733429794819,41,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
1,19,75,-1.04837274073339,70,1
1,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
1,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
1,19,50,-0.010045733429794819,47,2
3,12,39,1.0282812738738005,70,1
3,15,61,1.0282812738738005,58,2
2,19,75,-1.04837274073339,70,1
2,19,75,-1.04837274073339,70,1
3,8,29,1.0282812738738005,28,1
3,8,29,1.0282812738738005,28,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
2,19,75,1.0282812738738005,70,1
2,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,7,26,-1.04837274073339,25,1
4,7,26,-1.04837274073339,25,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,12,39,-0.010045733429794819,38,0
4,19,16,1.0282812738738005,17,0
4,19,75,-1.04837274073339,70,1
4,7,26,-1.04837274073339,25,1
4,7,26,-1.04837274073339,25,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
1,19,75,-1.04837274073339,70,1
1,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,7,28,1.0282812738738005,27,2
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
2,19,75,1.0282812738738005,70,1
2,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,54,1.0282812738738005,51,1
4,19,54,1.0282812738738005,51,1
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
4,7,26,-1.04837274073339,25,1
4,7,26,-1.04837274073339,25,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
1,7,20,-1.04837274073339,20,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,11,-0.010045733429794819,1,2
1,19,75,-0.010045733429794819,70,0
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
1,19,75,-1.04837274073339,70,1
1,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,12,39,-0.010045733429794819,38,0
1,19,11,-0.010045733429794819,12,0
1,19,2,1.0282812738738005,3,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,7,26,-1.04837274073339,25,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,7,28,1.0282812738738005,27,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
3,7,47,-1.04837274073339,44,1
3,7,47,-1.04837274073339,44,1
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,2
4,19,75,1.0282812738738005,6,0
1,19,2,1.0282812738738005,3,2
1,19,7,1.0282812738738005,70,2
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,11,1.0282812738738005,12,1
4,19,11,1.0282812738738005,12,1
1,19,3,-1.04837274073339,4,1
3,7,20,-1.04837274073339,20,1
3,7,20,-1.04837274073339,20,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,11,-1.04837274073339,12,1
4,19,11,-1.04837274073339,12,1
4,19,75,-1.04837274073339,70,1
