work_year,target,employment_type,job_title,salary_currency,salary_in_usd,company_location,company_size
0.933090760892103,4,2,25,19,508,70,1
0.933090760892103,4,2,47,19,655,70,1
0.933090760892103,4,2,30,19,432,70,1
0.933090760892103,4,2,30,19,338,70,1
0.933090760892103,4,2,89,19,897,70,1
0.933090760892103,4,2,89,19,647,70,1
0.933090760892103,1,2,1,7,896,20,0
0.933090760892103,3,2,33,19,277,51,1
0.933090760892103,3,2,33,19,209,51,1
0.933090760892103,4,2,69,19,680,70,1
0.933090760892103,4,2,69,19,523,70,1
0.933090760892103,3,2,33,19,971,70,1
0.933090760892103,3,2,33,19,757,70,1
0.933090760892103,4,2,47,19,531,70,1
0.933090760892103,3,2,89,19,1017,70,1
0.933090760892103,3,2,89,19,663,70,1
0.933090760892103,3,2,33,19,960,70,1
0.933090760892103,3,2,47,7,237,27,1
0.933090760892103,4,2,25,19,802,70,1
0.933090760892103,4,2,25,19,518,70,1
0.933090760892103,4,1,90,19,159,6,1
0.933090760892103,1,2,25,19,402,70,0
0.933090760892103,2,2,33,19,1008,70,1
0.933090760892103,2,2,33,19,939,70,1
0.933090760892103,4,2,25,19,538,70,1
0.933090760892103,4,2,25,19,460,70,1
0.933090760892103,1,2,25,19,663,70,1
0.933090760892103,1,2,25,19,402,70,1
0.933090760892103,4,2,47,19,659,70,1
0.933090760892103,4,2,47,19,324,70,1
0.933090760892103,3,2,25,8,389,28,1
0.933090760892103,3,2,25,8,155,28,1
0.933090760892103,4,2,25,19,379,70,1
0.933090760892103,4,2,25,19,340,70,1
0.933090760892103,3,2,47,19,391,70,1
0.933090760892103,4,2,47,19,854,70,1
0.933090760892103,4,2,47,19,520,70,1
0.933090760892103,3,2,47,19,499,70,1
0.933090760892103,3,2,47,19,329,70,1
0.933090760892103,3,2,74,19,851,70,2
0.933090760892103,3,2,74,19,538,70,2
0.933090760892103,4,2,69,19,866,70,1
0.933090760892103,4,2,69,19,628,70,1
0.933090760892103,4,2,37,19,687,70,1
0.933090760892103,4,2,37,19,613,70,1
0.933090760892103,3,2,70,19,871,70,1
0.933090760892103,3,2,70,19,744,70,1
0.933090760892103,4,2,33,19,515,70,1
0.933090760892103,4,2,33,19,309,70,1
0.933090760892103,3,2,33,19,683,70,1
0.933090760892103,3,2,33,19,491,70,1
0.933090760892103,4,2,47,19,591,70,1
0.933090760892103,3,2,25,8,310,28,1
0.933090760892103,3,2,25,8,135,28,1
0.933090760892103,4,2,25,19,779,70,1
0.933090760892103,4,2,33,19,738,70,1
0.933090760892103,4,2,33,19,683,70,1
0.933090760892103,4,2,33,19,491,70,1
0.933090760892103,3,2,33,19,851,70,1
0.933090760892103,4,2,47,19,705,70,1
0.933090760892103,3,2,33,8,553,28,1
0.933090760892103,3,2,33,8,421,28,1
0.933090760892103,4,2,33,19,681,70,1
0.933090760892103,4,2,33,19,445,70,1
0.933090760892103,4,2,47,19,691,70,1
0.933090760892103,4,2,4,19,663,70,1
0.933090760892103,4,2,4,19,509,70,1
0.933090760892103,4,2,25,19,639,70,1
0.933090760892103,4,2,47,19,971,70,1
0.933090760892103,1,2,25,19,89,38,1
0.933090760892103,3,2,89,19,797,70,1
0.933090760892103,3,2,89,19,538,70,1
-0.4019626865857902,1,3,25,19,100,70,2
-0.4019626865857902,3,2,17,1,16,10,1
0.933090760892103,4,2,58,7,295,60,0
-0.4019626865857902,2,2,45,19,440,62,0
0.933090760892103,4,2,25,19,757,70,1
0.933090760892103,4,2,25,19,520,70,1
0.933090760892103,4,2,25,19,369,70,1
0.933090760892103,4,2,45,19,663,51,1
0.933090760892103,4,2,45,19,355,51,1
0.933090760892103,1,2,23,19,908,70,1
0.933090760892103,4,2,12,7,275,20,1
0.933090760892103,1,2,1,7,237,20,1
0.933090760892103,4,2,25,12,35,38,2
0.933090760892103,3,2,69,19,851,70,1
0.933090760892103,3,2,69,19,757,70,1
0.933090760892103,3,2,47,19,120,27,0
0.933090760892103,4,2,42,17,86,67,1
0.933090760892103,4,2,47,19,591,70,1
0.933090760892103,4,2,47,19,424,70,1
0.933090760892103,4,2,25,19,673,70,1
0.933090760892103,4,2,25,19,519,70,1
0.933090760892103,4,2,31,19,735,70,1
0.933090760892103,4,2,31,19,434,70,1
0.933090760892103,4,2,69,19,556,70,1
0.933090760892103,4,2,69,19,446,70,1
-0.4019626865857902,4,2,64,19,823,70,0
0.933090760892103,3,2,33,19,402,70,1
0.933090760892103,4,2,88,7,449,20,2
0.933090760892103,4,2,88,7,342,20,2
0.933090760892103,4,2,69,19,984,20,1
0.933090760892103,4,2,69,19,755,20,1
0.933090760892103,4,2,25,19,739,70,1
0.933090760892103,4,2,25,19,338,70,1
0.933090760892103,4,2,37,8,282,28,1
0.933090760892103,4,2,37,8,183,28,1
0.933090760892103,2,2,59,8,707,28,1
0.933090760892103,2,2,59,8,551,28,1
0.933090760892103,4,2,33,19,315,70,1
0.933090760892103,4,2,33,19,240,70,1
0.933090760892103,4,2,33,19,537,70,1
0.933090760892103,4,2,33,19,245,70,1
0.933090760892103,4,2,41,19,278,70,1
0.933090760892103,4,2,41,19,239,70,1
0.933090760892103,4,2,25,19,778,70,1
0.933090760892103,4,2,25,19,345,70,1
0.933090760892103,4,2,33,19,355,70,1
0.933090760892103,3,2,61,8,163,28,1
0.933090760892103,3,2,61,8,132,28,1
0.933090760892103,4,2,45,19,757,70,1
0.933090760892103,4,2,45,19,509,70,1
0.933090760892103,4,2,25,19,927,70,1
0.933090760892103,4,2,37,19,509,70,1
0.933090760892103,4,2,70,19,871,70,1
0.933090760892103,4,2,70,19,744,70,1
0.933090760892103,4,2,33,19,976,70,1
0.933090760892103,3,2,6,19,563,70,1
-0.4019626865857902,1,2,47,19,733,70,1
0.933090760892103,3,2,3,7,116,25,0
0.933090760892103,4,2,33,19,731,70,1
0.933090760892103,4,2,33,19,348,70,1
0.933090760892103,4,2,33,19,857,70,1
0.933090760892103,4,2,33,19,589,70,1
0.933090760892103,4,2,33,19,424,70,1
0.933090760892103,4,2,33,19,240,70,1
0.933090760892103,4,2,88,19,927,70,1
0.933090760892103,4,2,88,19,651,70,1
0.933090760892103,4,2,69,19,978,12,1
0.933090760892103,4,2,69,19,696,12,1
0.933090760892103,4,2,4,19,843,70,1
0.933090760892103,4,2,4,19,440,70,1
0.933090760892103,3,2,51,19,663,70,1
0.933090760892103,3,2,51,19,402,70,1
0.933090760892103,4,2,33,19,998,70,1
0.933090760892103,4,2,33,19,883,70,1
0.933090760892103,4,2,33,19,823,70,1
0.933090760892103,4,2,33,19,752,70,1
0.933090760892103,4,2,47,19,1005,70,1
0.933090760892103,4,2,47,19,853,70,1
0.933090760892103,4,2,4,19,757,70,1
0.933090760892103,4,2,4,19,613,70,1
0.933090760892103,4,2,37,19,736,70,1
0.933090760892103,4,2,37,19,402,70,1
0.933090760892103,4,2,47,19,1023,70,1
0.933090760892103,3,2,33,8,487,28,0
0.933090760892103,4,2,25,19,460,70,2
0.933090760892103,4,2,25,19,315,70,2
0.933090760892103,1,2,25,19,187,70,1
0.933090760892103,1,2,25,19,153,70,1
0.933090760892103,4,2,25,19,338,70,1
0.933090760892103,4,2,33,19,601,70,1
0.933090760892103,4,2,33,19,320,70,1
0.933090760892103,4,2,69,19,1013,70,1
0.933090760892103,4,2,69,19,796,70,1
-1.7370161340636834,3,2,3,19,89,29,2
0.933090760892103,4,2,69,19,803,70,1
0.933090760892103,4,2,69,19,677,70,1
0.933090760892103,3,2,34,19,818,70,1
0.933090760892103,3,2,34,19,705,70,1
0.933090760892103,4,2,69,19,851,70,1
0.933090760892103,3,2,34,19,818,70,1
0.933090760892103,3,2,34,19,790,70,1
0.933090760892103,4,2,69,19,941,70,1
0.933090760892103,4,2,69,19,779,70,1
0.933090760892103,4,2,33,19,635,70,1
0.933090760892103,4,2,33,19,247,70,1
0.933090760892103,3,2,69,19,653,70,1
0.933090760892103,3,2,69,19,546,70,1
0.933090760892103,4,2,31,19,924,70,1
0.933090760892103,4,2,31,19,509,70,1
0.933090760892103,4,2,75,19,779,70,1
0.933090760892103,4,2,75,19,355,70,1
0.933090760892103,4,2,47,19,547,70,1
0.933090760892103,4,2,47,19,309,70,1
0.933090760892103,4,2,33,19,779,70,1
0.933090760892103,4,2,75,19,982,70,1
0.933090760892103,4,2,75,19,738,70,1
0.933090760892103,3,2,25,19,315,70,1
0.933090760892103,3,2,25,19,209,70,1
0.933090760892103,4,2,33,19,970,70,1
0.933090760892103,4,2,33,19,644,70,1
0.933090760892103,4,2,47,19,610,70,1
0.933090760892103,3,2,33,19,613,70,1
0.933090760892103,3,2,33,19,509,70,1
0.933090760892103,3,2,25,8,458,33,1
0.933090760892103,3,2,25,8,281,33,1
0.933090760892103,1,3,25,15,44,38,0
0.933090760892103,1,2,47,1,52,10,0
0.933090760892103,4,2,44,19,953,70,1
0.933090760892103,4,2,44,19,747,70,1
0.933090760892103,4,2,70,7,449,27,1
0.933090760892103,4,2,70,7,295,27,1
0.933090760892103,4,2,69,19,995,70,1
0.933090760892103,4,2,69,19,613,70,1
0.933090760892103,3,2,44,8,281,28,1
0.933090760892103,3,2,44,8,213,28,1
0.933090760892103,4,2,47,19,898,70,1
0.933090760892103,4,2,47,19,691,70,1
0.933090760892103,4,2,31,19,845,70,1
0.933090760892103,4,2,31,19,478,70,1
0.933090760892103,4,2,47,19,881,70,1
0.933090760892103,4,2,47,19,786,70,1
-0.4019626865857902,1,2,47,19,338,70,1
0.933090760892103,3,2,69,8,155,28,1
0.933090760892103,1,2,88,19,509,28,1
0.933090760892103,1,2,88,19,209,28,1
0.933090760892103,4,2,69,19,649,70,1
0.933090760892103,4,2,69,19,357,70,1
0.933090760892103,4,2,25,19,922,70,1
0.933090760892103,4,2,25,19,452,70,1
0.933090760892103,4,2,31,19,705,70,1
0.933090760892103,4,2,25,7,191,25,1
0.933090760892103,4,2,25,7,167,25,1
0.933090760892103,1,2,25,19,209,70,0
0.933090760892103,1,2,25,19,159,70,0
0.933090760892103,4,2,33,19,921,70,1
0.933090760892103,4,2,33,19,580,70,1
0.933090760892103,4,2,15,8,671,28,0
0.933090760892103,1,2,47,12,18,38,0
0.933090760892103,4,2,25,19,174,70,1
0.933090760892103,4,2,33,19,960,70,1
0.933090760892103,4,2,33,19,715,70,1
0.933090760892103,3,2,25,19,721,70,1
0.933090760892103,3,2,25,19,532,70,1
0.933090760892103,4,2,33,19,226,70,1
0.933090760892103,4,2,89,19,964,25,1
0.933090760892103,4,2,89,19,737,25,1
0.933090760892103,3,2,47,19,738,70,1
0.933090760892103,3,2,47,19,509,70,1
0.933090760892103,4,2,33,19,892,70,1
0.933090760892103,4,2,33,19,717,70,1
0.933090760892103,1,2,33,19,21,71,0
-0.4019626865857902,4,2,75,19,1024,70,1
0.933090760892103,4,2,33,7,408,36,1
0.933090760892103,3,2,86,12,39,38,0
0.933090760892103,4,2,69,19,908,70,1
0.933090760892103,2,2,33,19,883,70,1
0.933090760892103,4,2,45,19,929,70,1
0.933090760892103,4,2,45,19,605,70,1
0.933090760892103,4,2,69,19,992,70,1
0.933090760892103,4,2,69,19,678,70,1
0.933090760892103,3,2,25,19,538,70,1
0.933090760892103,3,2,25,19,432,70,1
0.933090760892103,3,2,25,8,458,28,1
0.933090760892103,3,2,25,8,339,28,1
0.933090760892103,1,2,25,19,402,70,1
0.933090760892103,4,2,44,19,920,70,1
0.933090760892103,4,2,44,19,691,70,1
0.933090760892103,4,2,25,19,1027,70,1
0.933090760892103,4,2,25,19,209,70,1
0.933090760892103,3,2,25,19,379,70,1
0.933090760892103,4,2,47,19,589,70,1
0.933090760892103,4,2,25,19,371,70,1
0.933090760892103,4,2,25,19,171,70,1
0.933090760892103,4,2,33,19,944,70,1
0.933090760892103,4,2,33,19,583,70,1
0.933090760892103,4,2,47,19,355,70,1
0.933090760892103,4,2,25,19,826,70,1
0.933090760892103,3,2,69,19,105,51,2
0.933090760892103,4,2,89,19,1023,70,1
0.933090760892103,4,2,47,19,933,70,1
0.933090760892103,3,2,69,8,516,28,1
0.933090760892103,3,2,69,8,389,28,1
0.933090760892103,4,2,47,19,901,70,1
0.933090760892103,4,2,47,19,618,70,1
0.933090760892103,3,2,69,8,641,28,1
0.933090760892103,4,2,24,7,179,12,0
0.933090760892103,1,2,47,19,460,70,2
0.933090760892103,3,2,33,8,253,28,1
0.933090760892103,3,2,33,8,228,28,1
0.933090760892103,3,2,25,8,213,28,1
0.933090760892103,2,2,33,19,991,70,1
0.933090760892103,2,2,33,19,934,70,1
0.933090760892103,4,2,89,19,954,12,1
0.933090760892103,4,2,89,19,643,12,1
0.933090760892103,4,2,88,19,689,70,1
0.933090760892103,4,2,88,19,413,70,1
0.933090760892103,3,2,47,19,669,70,1
0.933090760892103,3,2,47,19,485,70,1
0.933090760892103,3,2,33,7,252,25,1
0.933090760892103,3,2,33,7,205,25,1
0.933090760892103,4,2,53,2,541,12,1
0.933090760892103,4,2,10,19,402,54,0
0.933090760892103,1,2,47,12,25,38,0
0.933090760892103,4,2,47,19,797,28,1
0.933090760892103,4,2,47,19,511,28,1
0.933090760892103,1,2,33,7,78,20,0
-0.4019626865857902,1,2,47,19,779,70,1
0.933090760892103,3,2,89,19,338,70,1
0.933090760892103,3,2,89,19,270,70,1
0.933090760892103,4,2,14,19,589,70,1
0.933090760892103,4,2,14,19,402,70,1
0.933090760892103,2,2,29,19,687,70,1
0.933090760892103,2,2,29,19,613,70,1
0.933090760892103,4,2,47,19,919,70,1
0.933090760892103,4,2,66,19,908,70,1
0.933090760892103,4,2,66,19,663,70,1
0.933090760892103,4,2,29,19,866,70,1
0.933090760892103,4,2,29,19,607,70,1
0.933090760892103,4,2,33,19,447,70,1
-0.4019626865857902,3,2,89,19,67,38,0
0.933090760892103,3,2,69,19,460,70,0
0.933090760892103,4,2,33,19,976,70,1
0.933090760892103,4,2,33,19,788,70,1
0.933090760892103,4,2,33,19,601,70,1
0.933090760892103,2,2,59,19,1009,70,1
0.933090760892103,2,2,59,19,839,70,1
0.933090760892103,4,2,8,19,868,70,1
0.933090760892103,4,2,8,19,779,70,1
0.933090760892103,4,2,47,19,721,70,1
0.933090760892103,4,2,47,19,635,70,1
0.933090760892103,1,2,14,19,705,70,1
0.933090760892103,1,2,14,19,402,70,1
0.933090760892103,2,2,33,19,851,70,1
0.933090760892103,3,2,25,19,663,70,1
0.933090760892103,4,2,37,19,849,70,1
0.933090760892103,4,2,37,19,470,70,1
0.933090760892103,1,2,16,19,563,63,2
0.933090760892103,1,2,33,19,705,70,1
0.933090760892103,1,2,33,19,589,70,1
0.933090760892103,4,2,47,19,789,70,1
0.933090760892103,4,2,47,19,584,70,1
0.933090760892103,4,2,8,19,1021,70,0
0.933090760892103,4,2,8,19,975,70,0
0.933090760892103,4,2,25,19,520,70,1
0.933090760892103,4,2,25,19,372,70,1
0.933090760892103,4,2,69,19,986,70,1
0.933090760892103,4,2,69,19,793,70,1
0.933090760892103,3,2,69,19,779,70,1
0.933090760892103,3,2,69,19,663,70,1
0.933090760892103,4,2,47,19,882,70,1
0.933090760892103,4,2,47,19,698,70,1
0.933090760892103,3,2,25,19,420,70,1
0.933090760892103,3,2,25,19,216,70,1
-0.4019626865857902,3,2,47,19,687,70,0
-1.7370161340636834,1,2,78,16,254,64,0
0.933090760892103,4,2,47,7,229,23,0
0.933090760892103,4,2,47,19,941,70,1
0.933090760892103,4,2,47,19,609,70,1
0.933090760892103,4,2,31,19,756,70,1
0.933090760892103,4,2,31,19,474,70,1
0.933090760892103,4,2,25,19,346,70,1
0.933090760892103,4,2,25,19,705,70,1
0.933090760892103,4,2,25,19,452,70,1
0.933090760892103,4,2,33,19,448,70,1
0.933090760892103,4,2,33,19,1004,70,1
0.933090760892103,4,2,33,19,505,70,1
0.933090760892103,4,2,47,19,993,70,1
0.933090760892103,4,2,47,19,686,70,1
0.933090760892103,3,2,59,12,214,38,0
0.933090760892103,1,2,25,19,89,70,2
0.933090760892103,3,2,45,19,908,70,1
0.933090760892103,3,2,45,19,835,70,1
0.933090760892103,4,2,37,19,735,70,1
0.933090760892103,4,2,4,19,851,70,1
0.933090760892103,4,2,4,19,757,70,1
0.933090760892103,4,2,4,19,929,70,1
0.933090760892103,4,2,4,19,605,70,1
0.933090760892103,4,2,33,19,676,12,1
0.933090760892103,4,2,33,19,372,12,1
0.933090760892103,4,2,33,19,355,70,1
0.933090760892103,1,2,47,19,534,70,1
0.933090760892103,1,2,47,19,291,70,1
0.933090760892103,3,2,25,19,454,70,1
0.933090760892103,3,2,25,19,311,70,1
-0.4019626865857902,4,2,69,7,336,27,0
0.933090760892103,3,2,69,19,159,2,2
0.933090760892103,4,2,25,19,540,70,1
0.933090760892103,4,2,25,19,621,70,1
0.933090760892103,4,2,25,19,290,70,1
0.933090760892103,4,2,33,19,338,70,1
0.933090760892103,4,2,33,19,908,70,1
0.933090760892103,4,2,33,19,870,70,1
0.933090760892103,4,2,33,19,450,70,1
0.933090760892103,1,2,47,12,27,38,2
0.933090760892103,3,2,25,19,174,70,1
0.933090760892103,4,2,47,19,335,70,1
0.933090760892103,4,2,11,19,538,70,1
0.933090760892103,4,2,11,19,460,70,1
0.933090760892103,4,2,66,19,851,70,1
0.933090760892103,4,2,66,19,589,70,1
-0.4019626865857902,1,2,17,19,153,70,0
0.933090760892103,1,2,1,19,509,7,2
0.933090760892103,4,2,33,19,738,70,1
0.933090760892103,3,2,33,19,663,70,1
0.933090760892103,4,2,23,19,851,70,2
0.933090760892103,3,2,5,19,315,43,2
0.933090760892103,1,2,17,7,26,30,0
-0.4019626865857902,1,2,1,7,8,49,2
0.933090760892103,3,2,28,12,42,64,1
0.933090760892103,4,2,47,19,967,70,1
0.933090760892103,4,2,47,7,305,46,1
0.933090760892103,4,2,47,7,116,46,1
0.933090760892103,4,2,14,19,613,70,1
0.933090760892103,4,2,14,19,460,70,1
0.933090760892103,4,2,89,19,670,70,1
0.933090760892103,3,2,47,7,179,61,0
0.933090760892103,4,2,25,7,167,25,1
0.933090760892103,4,2,25,7,126,25,1
0.933090760892103,3,2,33,19,379,70,1
0.933090760892103,4,2,47,19,563,70,1
0.933090760892103,3,2,25,19,509,70,1
0.933090760892103,3,2,25,19,402,70,1
0.933090760892103,3,2,47,19,790,70,1
0.933090760892103,4,2,25,19,412,70,1
0.933090760892103,4,2,47,19,797,70,1
0.933090760892103,4,2,42,19,520,70,1
0.933090760892103,4,2,42,19,372,70,1
0.933090760892103,4,2,47,19,908,70,1
0.933090760892103,4,2,47,19,644,70,1
0.933090760892103,3,2,47,17,71,67,0
-0.4019626865857902,3,2,23,12,36,38,1
0.933090760892103,4,2,42,19,639,70,1
0.933090760892103,4,2,42,19,554,70,1
0.933090760892103,4,2,47,19,784,70,1
0.933090760892103,4,2,33,19,520,70,1
0.933090760892103,4,2,33,19,372,70,1
0.933090760892103,4,2,69,7,305,46,1
0.933090760892103,4,2,69,7,116,46,1
0.933090760892103,2,2,47,19,1004,70,1
0.933090760892103,3,2,25,19,589,70,1
0.933090760892103,3,2,25,19,438,70,1
-0.4019626865857902,3,2,47,19,460,70,0
0.933090760892103,4,2,47,19,733,70,1
0.933090760892103,3,2,25,8,310,28,1
0.933090760892103,3,2,25,8,135,28,1
0.933090760892103,4,2,47,19,680,70,1
0.933090760892103,4,2,47,19,523,70,1
0.933090760892103,4,2,47,19,868,70,1
0.933090760892103,3,2,69,19,639,70,1
0.933090760892103,3,2,69,19,346,70,1
0.933090760892103,1,2,47,19,159,70,1
0.933090760892103,4,2,66,19,932,70,1
0.933090760892103,4,2,66,19,864,70,1
0.933090760892103,4,2,47,19,917,70,1
0.933090760892103,4,2,47,19,746,70,1
0.933090760892103,4,2,33,19,931,70,1
0.933090760892103,4,2,33,19,729,70,1
0.933090760892103,4,2,14,19,843,70,1
0.933090760892103,4,2,14,19,440,70,1
0.933090760892103,4,2,89,19,779,70,1
0.933090760892103,4,2,89,19,639,70,1
0.933090760892103,4,2,35,19,919,70,1
0.933090760892103,4,2,35,19,851,70,1
0.933090760892103,4,2,33,19,478,70,1
0.933090760892103,4,2,33,19,999,70,1
0.933090760892103,2,2,33,19,842,70,1
0.933090760892103,2,2,33,19,667,70,1
0.933090760892103,4,2,47,19,735,70,1
0.933090760892103,4,2,47,19,434,70,1
0.933090760892103,3,2,33,19,379,25,1
0.933090760892103,3,2,33,19,315,25,1
0.933090760892103,3,2,25,19,491,70,1
0.933090760892103,3,2,25,19,277,70,1
0.933090760892103,4,2,4,19,875,70,1
0.933090760892103,4,2,4,19,727,70,1
0.933090760892103,4,2,69,19,639,70,1
0.933090760892103,4,2,69,19,589,70,1
0.933090760892103,3,2,33,19,432,70,1
0.933090760892103,3,2,33,19,270,70,1
0.933090760892103,4,2,33,19,582,70,1
0.933090760892103,4,2,33,19,384,70,1
0.933090760892103,3,2,25,19,509,70,1
0.933090760892103,4,2,43,19,613,70,1
0.933090760892103,4,2,43,19,402,70,1
0.933090760892103,4,2,89,19,509,70,1
0.933090760892103,4,2,21,19,613,70,1
0.933090760892103,4,2,21,19,481,70,1
0.933090760892103,4,2,45,19,1001,70,1
0.933090760892103,4,2,45,19,846,70,1
0.933090760892103,3,2,69,19,906,70,0
0.933090760892103,4,2,8,19,927,70,1
0.933090760892103,4,2,8,19,841,70,1
0.933090760892103,4,2,33,19,460,70,1
0.933090760892103,4,2,8,19,545,70,0
0.933090760892103,4,2,8,19,277,70,0
0.933090760892103,3,2,69,19,757,70,1
0.933090760892103,3,2,69,19,613,70,1
0.933090760892103,4,2,25,19,942,70,1
0.933090760892103,4,2,25,19,601,70,1
0.933090760892103,3,2,47,19,808,70,1
0.933090760892103,3,2,47,19,721,70,1
0.933090760892103,3,2,72,8,281,28,0
-0.4019626865857902,1,3,25,7,74,70,0
0.933090760892103,4,2,89,19,724,70,1
0.933090760892103,4,2,74,19,919,70,1
0.933090760892103,4,2,74,19,724,70,1
0.933090760892103,3,2,69,8,455,28,1
0.933090760892103,3,2,69,8,256,28,1
0.933090760892103,4,2,47,19,481,70,1
0.933090760892103,4,2,79,19,984,70,1
0.933090760892103,4,2,79,19,757,70,1
0.933090760892103,4,2,33,19,759,70,1
0.933090760892103,4,2,33,19,404,70,1
0.933090760892103,4,2,79,19,933,70,1
0.933090760892103,4,2,79,19,589,70,1
0.933090760892103,4,2,33,19,1008,70,1
0.933090760892103,4,2,33,19,925,70,1
0.933090760892103,4,2,66,19,996,70,1
0.933090760892103,4,2,66,19,858,70,1
0.933090760892103,4,2,33,7,268,60,1
0.933090760892103,4,2,33,7,110,60,1
0.933090760892103,3,2,88,19,509,70,1
0.933090760892103,3,2,88,19,402,70,1
-1.7370161340636834,4,2,47,12,181,38,0
-0.4019626865857902,3,2,17,12,49,38,0
0.933090760892103,4,2,33,19,929,70,1
0.933090760892103,4,2,33,19,605,70,1
0.933090760892103,4,2,33,19,849,70,1
0.933090760892103,4,2,33,19,714,70,1
-0.4019626865857902,1,2,47,19,402,70,1
0.933090760892103,1,2,51,19,663,70,1
0.933090760892103,1,2,51,19,509,70,1
0.933090760892103,4,2,88,19,663,70,1
0.933090760892103,4,2,88,19,402,70,1
-0.4019626865857902,4,2,29,19,578,54,0
0.933090760892103,4,2,47,19,983,70,1
0.933090760892103,4,2,47,19,846,70,1
0.933090760892103,3,2,47,19,432,70,1
0.933090760892103,4,2,33,19,808,70,1
0.933090760892103,4,2,25,19,687,70,1
0.933090760892103,4,2,25,19,234,70,1
0.933090760892103,4,2,23,19,933,70,1
0.933090760892103,4,2,23,19,797,70,1
0.933090760892103,4,2,47,19,631,12,1
0.933090760892103,4,2,47,19,474,12,1
0.933090760892103,4,2,8,19,626,70,1
0.933090760892103,4,2,47,19,781,70,1
0.933090760892103,4,2,47,19,486,70,1
0.933090760892103,4,2,89,19,954,70,1
0.933090760892103,4,2,89,19,643,70,1
0.933090760892103,4,2,47,19,509,12,1
0.933090760892103,4,2,47,19,460,12,1
0.933090760892103,3,2,69,8,296,28,1
0.933090760892103,3,2,69,8,228,28,1
0.933090760892103,4,2,33,19,713,70,1
0.933090760892103,4,2,33,19,624,70,1
0.933090760892103,3,2,69,8,203,28,1
0.933090760892103,3,2,69,8,146,28,1
0.933090760892103,4,2,33,19,554,70,1
0.933090760892103,4,2,31,19,460,70,1
0.933090760892103,4,2,33,19,934,70,1
0.933090760892103,4,2,33,19,784,70,1
-0.4019626865857902,3,2,25,12,33,38,0
-0.4019626865857902,1,2,47,19,563,70,1
0.933090760892103,4,2,69,19,973,70,0
0.933090760892103,4,2,69,19,587,70,0
-0.4019626865857902,3,2,47,12,32,38,0
0.933090760892103,3,2,47,19,563,70,1
0.933090760892103,3,2,47,19,355,70,1
-0.4019626865857902,4,2,76,19,538,70,0
-0.4019626865857902,4,2,33,19,757,70,1
-0.4019626865857902,4,2,33,19,687,70,1
-0.4019626865857902,4,2,33,19,681,70,1
-0.4019626865857902,4,2,33,19,445,70,1
-0.4019626865857902,4,2,47,19,663,70,1
-0.4019626865857902,4,2,47,19,613,70,1
-0.4019626865857902,4,2,42,19,520,70,1
-0.4019626865857902,4,2,42,19,375,70,1
-0.4019626865857902,4,2,33,19,738,70,1
-0.4019626865857902,4,2,33,19,563,70,1
-0.4019626865857902,4,2,42,19,639,70,1
-0.4019626865857902,4,2,42,19,554,70,1
-0.4019626865857902,4,2,33,19,639,70,1
-0.4019626865857902,4,2,33,19,402,70,1
-0.4019626865857902,4,2,33,19,509,70,1
-0.4019626865857902,4,2,33,19,481,70,1
-0.4019626865857902,4,2,7,19,663,70,1
-0.4019626865857902,3,2,25,19,663,70,1
-0.4019626865857902,3,2,25,19,402,70,1
-0.4019626865857902,3,2,47,19,663,70,1
-0.4019626865857902,3,2,47,19,552,70,1
-0.4019626865857902,4,2,47,19,547,70,1
-0.4019626865857902,4,2,47,19,162,70,1
-0.4019626865857902,3,2,33,19,971,70,1
-0.4019626865857902,3,2,33,19,757,70,1
-0.4019626865857902,1,2,5,19,120,57,1
-0.4019626865857902,1,2,2,19,120,6,1
-0.4019626865857902,4,2,33,19,960,70,1
-0.4019626865857902,4,2,33,19,226,70,1
-0.4019626865857902,4,2,69,19,883,70,1
-0.4019626865857902,4,2,69,19,705,70,1
-0.4019626865857902,4,2,47,19,983,70,1
-0.4019626865857902,4,2,47,19,846,70,1
-0.4019626865857902,3,2,47,7,376,27,1
-0.4019626865857902,3,2,47,7,175,27,1
-0.4019626865857902,4,2,47,19,908,70,1
-0.4019626865857902,4,2,47,19,644,70,1
-0.4019626865857902,4,2,75,19,955,12,1
-0.4019626865857902,4,2,75,19,792,12,1
-0.4019626865857902,3,2,33,19,663,70,1
-0.4019626865857902,1,2,68,19,120,6,1
-0.4019626865857902,4,2,64,12,196,38,0
-0.4019626865857902,3,2,33,19,509,70,1
-0.4019626865857902,3,2,33,19,379,70,1
-0.4019626865857902,1,2,33,19,705,70,1
-0.4019626865857902,1,2,33,19,589,70,1
-0.4019626865857902,1,2,42,7,69,41,1
-0.4019626865857902,4,2,33,19,900,70,1
-0.4019626865857902,4,2,33,19,635,70,1
-0.4019626865857902,1,2,33,19,338,70,1
-0.4019626865857902,1,2,33,19,240,70,1
-0.4019626865857902,4,2,25,19,657,70,1
-0.4019626865857902,4,2,25,19,505,70,1
-0.4019626865857902,4,2,47,19,509,70,1
-0.4019626865857902,3,2,47,19,663,70,1
-0.4019626865857902,3,2,47,19,460,70,1
-0.4019626865857902,4,2,69,19,951,70,1
-0.4019626865857902,4,2,69,19,854,70,1
-0.4019626865857902,4,2,47,19,818,70,1
-0.4019626865857902,4,2,47,19,687,70,1
-0.4019626865857902,4,2,66,19,933,70,1
-0.4019626865857902,4,2,66,19,797,70,1
-0.4019626865857902,4,2,21,19,818,70,1
