work_year,target,employment_type,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_size
0.933090760892103,3,2,19,333,75,1.0282812738738005,1
0.933090760892103,3,2,19,174,75,1.0282812738738005,1
0.933090760892103,4,2,19,855,75,-1.04837274073339,1
0.933090760892103,4,2,19,585,75,-1.04837274073339,1
0.933090760892103,4,2,19,721,75,1.0282812738738005,1
0.933090760892103,4,2,19,613,75,1.0282812738738005,1
0.933090760892103,1,2,19,223,75,1.0282812738738005,1
0.933090760892103,1,2,19,202,75,1.0282812738738005,1
0.933090760892103,4,2,19,745,75,-1.04837274073339,1
0.933090760892103,4,2,19,481,75,-1.04837274073339,1
0.933090760892103,1,2,19,538,75,-1.04837274073339,1
0.933090760892103,1,2,19,355,75,-1.04837274073339,1
0.933090760892103,4,2,19,718,75,-1.04837274073339,1
0.933090760892103,4,2,19,543,75,-1.04837274073339,1
0.933090760892103,3,2,19,355,75,1.0282812738738005,1
0.933090760892103,4,2,19,610,75,-1.04837274073339,1
0.933090760892103,4,2,19,459,75,-1.04837274073339,1
0.933090760892103,3,2,19,639,75,-1.04837274073339,1
0.933090760892103,3,2,19,509,75,-1.04837274073339,1
0.933090760892103,4,2,19,870,75,-1.04837274073339,0
0.933090760892103,4,2,19,439,75,-1.04837274073339,0
0.933090760892103,4,2,19,940,75,-1.04837274073339,1
0.933090760892103,4,2,19,704,75,-1.04837274073339,1
0.933090760892103,4,2,19,804,75,1.0282812738738005,1
0.933090760892103,4,2,19,412,75,1.0282812738738005,1
0.933090760892103,4,2,19,543,75,-1.04837274073339,1
0.933090760892103,4,2,19,658,75,1.0282812738738005,1
0.933090760892103,4,2,19,477,75,1.0282812738738005,1
0.933090760892103,4,2,19,681,75,1.0282812738738005,1
0.933090760892103,4,2,19,445,75,1.0282812738738005,1
0.933090760892103,4,2,19,751,75,1.0282812738738005,1
0.933090760892103,4,2,19,451,75,1.0282812738738005,1
0.933090760892103,4,2,19,780,75,-1.04837274073339,1
0.933090760892103,4,2,19,441,75,-1.04837274073339,1
0.933090760892103,4,2,19,1025,75,1.0282812738738005,1
0.933090760892103,4,2,19,891,75,1.0282812738738005,1
0.933090760892103,4,2,19,873,75,1.0282812738738005,1
0.933090760892103,4,2,19,517,75,1.0282812738738005,1
0.933090760892103,4,2,19,971,75,-1.04837274073339,1
0.933090760892103,4,2,19,919,75,-1.04837274073339,1
0.933090760892103,2,2,19,834,75,-1.04837274073339,1
0.933090760892103,2,2,19,488,75,-1.04837274073339,1
0.933090760892103,4,2,19,738,75,1.0282812738738005,0
0.933090760892103,4,2,19,355,75,1.0282812738738005,0
0.933090760892103,1,2,19,379,75,1.0282812738738005,1
0.933090760892103,1,2,19,270,75,1.0282812738738005,1
0.933090760892103,4,2,19,984,75,-1.04837274073339,1
0.933090760892103,4,2,19,490,75,1.0282812738738005,1
0.933090760892103,4,2,19,321,75,1.0282812738738005,1
0.933090760892103,4,2,19,663,75,1.0282812738738005,1
0.933090760892103,4,2,19,509,75,1.0282812738738005,1
0.933090760892103,4,2,19,851,75,-1.04837274073339,1
0.933090760892103,4,2,19,757,75,-1.04837274073339,1
0.933090760892103,3,2,19,872,75,-1.04837274073339,1
0.933090760892103,3,2,19,563,75,-1.04837274073339,1
0.933090760892103,4,2,19,602,29,1.0282812738738005,1
0.933090760892103,4,2,19,362,29,1.0282812738738005,1
0.933090760892103,4,2,19,240,16,-1.04837274073339,1
0.933090760892103,4,2,19,153,16,-1.04837274073339,1
0.933090760892103,4,2,19,460,75,1.0282812738738005,1
0.933090760892103,4,2,19,563,75,-1.04837274073339,1
0.933090760892103,4,2,19,346,75,-1.04837274073339,1
0.933090760892103,3,2,19,705,75,-1.04837274073339,1
0.933090760892103,3,2,19,470,75,-1.04837274073339,1
0.933090760892103,4,2,19,1003,75,-1.04837274073339,1
0.933090760892103,4,2,19,950,75,-1.04837274073339,1
0.933090760892103,3,2,19,639,75,-1.04837274073339,1
0.933090760892103,3,2,19,402,75,-1.04837274073339,1
0.933090760892103,4,2,19,649,75,-1.04837274073339,1
0.933090760892103,1,2,19,483,75,-1.04837274073339,1
0.933090760892103,1,2,19,287,75,-1.04837274073339,1
0.933090760892103,4,2,19,735,75,-1.04837274073339,1
0.933090760892103,4,2,19,434,75,-1.04837274073339,1
0.933090760892103,3,2,19,402,75,-1.04837274073339,1
0.933090760892103,3,2,8,339,29,1.0282812738738005,1
0.933090760892103,3,2,8,199,29,1.0282812738738005,1
0.933090760892103,3,2,19,379,75,-1.04837274073339,1
0.933090760892103,3,2,19,563,75,1.0282812738738005,0
0.933090760892103,4,2,19,868,75,-1.04837274073339,1
0.933090760892103,4,2,19,620,75,-1.04837274073339,1
0.933090760892103,4,2,19,373,75,-1.04837274073339,1
0.933090760892103,4,2,19,793,75,1.0282812738738005,1
0.933090760892103,4,2,19,630,75,1.0282812738738005,1
0.933090760892103,4,2,19,187,75,-1.04837274073339,1
0.933090760892103,4,2,19,985,75,1.0282812738738005,1
0.933090760892103,4,2,19,791,75,1.0282812738738005,1
0.933090760892103,3,2,19,292,75,1.0282812738738005,1
0.933090760892103,3,2,19,240,75,1.0282812738738005,1
0.933090760892103,3,2,19,705,75,-1.04837274073339,1
0.933090760892103,3,2,19,648,75,-1.04837274073339,1
0.933090760892103,3,2,16,293,68,1.0282812738738005,0
0.933090760892103,3,2,12,41,39,1.0282812738738005,0
0.933090760892103,1,2,19,270,39,-1.04837274073339,0
0.933090760892103,1,2,19,315,67,-0.010045733429794819,1
0.933090760892103,3,2,12,48,39,-0.010045733429794819,0
0.933090760892103,3,2,19,663,75,-1.04837274073339,1
0.933090760892103,2,2,19,885,75,1.0282812738738005,1
0.933090760892103,2,2,19,496,75,1.0282812738738005,1
0.933090760892103,1,2,19,663,75,-1.04837274073339,1
0.933090760892103,1,2,19,402,75,-1.04837274073339,1
0.933090760892103,1,2,19,209,75,1.0282812738738005,1
0.933090760892103,3,2,19,800,75,-1.04837274073339,1
0.933090760892103,3,2,19,721,75,-1.04837274073339,1
0.933090760892103,4,2,19,736,75,-1.04837274073339,1
0.933090760892103,4,2,19,464,75,-1.04837274073339,1
0.933090760892103,4,2,19,829,75,1.0282812738738005,1
0.933090760892103,4,2,19,596,75,1.0282812738738005,1
0.933090760892103,4,2,19,610,75,-1.04837274073339,1
0.933090760892103,4,2,19,459,75,-1.04837274073339,1
0.933090760892103,4,2,19,986,75,1.0282812738738005,1
0.933090760892103,4,2,19,767,75,1.0282812738738005,1
0.933090760892103,3,2,7,205,26,-1.04837274073339,1
0.933090760892103,3,2,7,154,26,-1.04837274073339,1
0.933090760892103,3,2,7,295,69,1.0282812738738005,1
0.933090760892103,3,2,7,154,69,1.0282812738738005,1
0.933090760892103,4,2,8,837,29,-1.04837274073339,1
0.933090760892103,4,2,8,406,29,-1.04837274073339,1
0.933090760892103,4,2,8,597,29,-1.04837274073339,1
0.933090760892103,4,2,8,406,29,-1.04837274073339,1
-0.4019626865857902,4,2,19,563,75,1.0282812738738005,0
-1.7370161340636834,3,2,19,663,75,1.0282812738738005,1
0.933090760892103,4,2,19,971,11,1.0282812738738005,1
0.933090760892103,4,2,19,460,11,1.0282812738738005,1
0.933090760892103,4,2,19,738,75,1.0282812738738005,1
0.933090760892103,4,2,19,563,75,1.0282812738738005,1
0.933090760892103,4,2,19,718,75,-1.04837274073339,1
0.933090760892103,4,2,19,543,75,-1.04837274073339,1
0.933090760892103,3,2,19,558,75,-1.04837274073339,1
0.933090760892103,3,2,19,442,75,-1.04837274073339,1
0.933090760892103,2,2,19,730,75,-1.04837274073339,1
0.933090760892103,2,2,19,444,75,-1.04837274073339,1
0.933090760892103,4,2,19,811,75,1.0282812738738005,1
0.933090760892103,4,2,19,500,75,1.0282812738738005,1
0.933090760892103,4,2,19,960,75,1.0282812738738005,1
0.933090760892103,4,2,19,602,75,1.0282812738738005,1
0.933090760892103,3,2,19,563,11,1.0282812738738005,1
0.933090760892103,3,2,19,402,11,1.0282812738738005,1
0.933090760892103,4,2,7,527,20,-1.04837274073339,0
0.933090760892103,4,2,19,705,75,-1.04837274073339,1
0.933090760892103,4,2,19,589,75,-1.04837274073339,1
0.933090760892103,3,2,19,426,75,-1.04837274073339,1
0.933090760892103,3,2,19,270,75,-1.04837274073339,1
0.933090760892103,3,2,19,355,75,-1.04837274073339,1
0.933090760892103,3,2,19,270,75,-1.04837274073339,1
0.933090760892103,3,2,19,797,75,1.0282812738738005,1
0.933090760892103,3,2,19,538,75,1.0282812738738005,1
0.933090760892103,4,2,19,548,75,1.0282812738738005,1
0.933090760892103,4,2,19,372,75,1.0282812738738005,1
0.933090760892103,4,2,19,884,75,-1.04837274073339,1
0.933090760892103,4,2,19,679,75,-1.04837274073339,1
0.933090760892103,3,2,19,851,75,1.0282812738738005,1
0.933090760892103,3,2,19,663,75,1.0282812738738005,1
0.933090760892103,4,2,19,712,75,1.0282812738738005,1
0.933090760892103,4,2,19,508,75,1.0282812738738005,1
0.933090760892103,4,2,19,655,75,-1.04837274073339,1
0.933090760892103,4,2,19,432,75,-1.04837274073339,1
0.933090760892103,4,2,19,338,75,-1.04837274073339,1
0.933090760892103,4,2,19,897,75,-1.04837274073339,1
0.933090760892103,4,2,19,647,75,-1.04837274073339,1
0.933090760892103,1,2,7,896,20,1.0282812738738005,0
0.933090760892103,3,2,19,277,54,1.0282812738738005,1
0.933090760892103,3,2,19,209,54,1.0282812738738005,1
0.933090760892103,4,2,19,680,75,-1.04837274073339,1
0.933090760892103,4,2,19,523,75,-1.04837274073339,1
0.933090760892103,3,2,19,971,75,-1.04837274073339,1
0.933090760892103,3,2,19,757,75,-1.04837274073339,1
0.933090760892103,4,2,19,531,75,1.0282812738738005,1
0.933090760892103,3,2,19,1017,75,1.0282812738738005,1
0.933090760892103,3,2,19,663,75,1.0282812738738005,1
0.933090760892103,3,2,19,960,75,-1.04837274073339,1
0.933090760892103,3,2,7,237,28,-0.010045733429794819,1
0.933090760892103,4,2,19,802,75,-1.04837274073339,1
0.933090760892103,4,2,19,518,75,-1.04837274073339,1
0.933090760892103,4,1,19,159,56,-0.010045733429794819,1
0.933090760892103,1,2,19,402,76,1.0282812738738005,0
0.933090760892103,2,2,19,1008,75,1.0282812738738005,1
0.933090760892103,2,2,19,939,75,1.0282812738738005,1
0.933090760892103,4,2,19,538,75,-1.04837274073339,1
0.933090760892103,4,2,19,460,75,-1.04837274073339,1
0.933090760892103,1,2,19,663,75,-1.04837274073339,1
0.933090760892103,1,2,19,402,75,-1.04837274073339,1
0.933090760892103,4,2,19,659,75,-1.04837274073339,1
0.933090760892103,4,2,19,324,75,-1.04837274073339,1
0.933090760892103,3,2,8,389,29,-1.04837274073339,1
0.933090760892103,3,2,8,155,29,-1.04837274073339,1
0.933090760892103,4,2,19,379,75,-1.04837274073339,1
0.933090760892103,4,2,19,340,75,-1.04837274073339,1
0.933090760892103,3,2,19,391,75,1.0282812738738005,1
0.933090760892103,4,2,19,854,75,-1.04837274073339,1
0.933090760892103,4,2,19,520,75,-1.04837274073339,1
0.933090760892103,3,2,19,499,75,1.0282812738738005,1
0.933090760892103,3,2,19,329,75,1.0282812738738005,1
0.933090760892103,3,2,19,851,75,-1.04837274073339,2
0.933090760892103,3,2,19,538,75,-1.04837274073339,2
0.933090760892103,4,2,19,866,75,-1.04837274073339,1
0.933090760892103,4,2,19,628,75,-1.04837274073339,1
0.933090760892103,4,2,19,687,75,-1.04837274073339,1
0.933090760892103,4,2,19,613,75,-1.04837274073339,1
0.933090760892103,3,2,19,871,75,-1.04837274073339,1
0.933090760892103,3,2,19,744,75,-1.04837274073339,1
0.933090760892103,4,2,19,515,75,1.0282812738738005,1
0.933090760892103,4,2,19,309,75,1.0282812738738005,1
0.933090760892103,3,2,19,683,75,-1.04837274073339,1
0.933090760892103,3,2,19,491,75,-1.04837274073339,1
0.933090760892103,4,2,19,591,75,-1.04837274073339,1
0.933090760892103,3,2,8,310,29,1.0282812738738005,1
0.933090760892103,3,2,8,135,29,1.0282812738738005,1
0.933090760892103,4,2,19,779,75,-1.04837274073339,1
0.933090760892103,4,2,19,738,75,-1.04837274073339,1
0.933090760892103,4,2,19,683,75,-1.04837274073339,1
0.933090760892103,4,2,19,491,75,-1.04837274073339,1
0.933090760892103,3,2,19,851,75,-1.04837274073339,1
0.933090760892103,4,2,19,705,75,1.0282812738738005,1
0.933090760892103,3,2,8,553,29,-1.04837274073339,1
0.933090760892103,3,2,8,421,29,-1.04837274073339,1
0.933090760892103,4,2,19,681,75,-1.04837274073339,1
0.933090760892103,4,2,19,445,75,-1.04837274073339,1
0.933090760892103,4,2,19,691,75,-1.04837274073339,1
0.933090760892103,4,2,19,663,75,-1.04837274073339,1
0.933090760892103,4,2,19,509,75,-1.04837274073339,1
0.933090760892103,4,2,19,639,75,1.0282812738738005,1
0.933090760892103,4,2,19,971,75,-1.04837274073339,1
0.933090760892103,1,2,19,89,39,-0.010045733429794819,1
0.933090760892103,3,2,19,797,75,-1.04837274073339,1
0.933090760892103,3,2,19,538,75,-1.04837274073339,1
-0.4019626865857902,1,3,19,100,75,1.0282812738738005,2
-0.4019626865857902,3,2,1,16,10,1.0282812738738005,1
0.933090760892103,4,2,7,295,63,1.0282812738738005,0
-0.4019626865857902,2,2,19,440,76,-1.04837274073339,0
0.933090760892103,4,2,19,757,75,1.0282812738738005,1
0.933090760892103,4,2,19,520,75,1.0282812738738005,1
0.933090760892103,4,2,19,369,75,1.0282812738738005,1
0.933090760892103,4,2,19,663,54,1.0282812738738005,1
0.933090760892103,4,2,19,355,54,1.0282812738738005,1
0.933090760892103,1,2,19,908,75,-1.04837274073339,1
0.933090760892103,4,2,7,275,20,1.0282812738738005,1
0.933090760892103,1,2,7,237,20,-1.04837274073339,1
0.933090760892103,4,2,12,35,39,1.0282812738738005,2
0.933090760892103,3,2,19,851,75,-1.04837274073339,1
0.933090760892103,3,2,19,757,75,-1.04837274073339,1
0.933090760892103,3,2,19,120,28,-0.010045733429794819,0
0.933090760892103,4,2,17,86,71,-0.010045733429794819,1
0.933090760892103,4,2,19,591,75,1.0282812738738005,1
0.933090760892103,4,2,19,424,75,1.0282812738738005,1
0.933090760892103,4,2,19,673,75,-1.04837274073339,1
0.933090760892103,4,2,19,519,75,-1.04837274073339,1
0.933090760892103,4,2,19,735,75,-1.04837274073339,1
0.933090760892103,4,2,19,434,75,-1.04837274073339,1
0.933090760892103,4,2,19,556,75,-1.04837274073339,1
0.933090760892103,4,2,19,446,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,823,75,1.0282812738738005,0
0.933090760892103,3,2,19,402,75,-1.04837274073339,1
0.933090760892103,4,2,7,449,20,1.0282812738738005,2
0.933090760892103,4,2,7,342,20,1.0282812738738005,2
0.933090760892103,4,2,19,984,20,-1.04837274073339,1
0.933090760892103,4,2,19,755,20,-1.04837274073339,1
0.933090760892103,4,2,19,739,75,1.0282812738738005,1
0.933090760892103,4,2,19,338,75,1.0282812738738005,1
0.933090760892103,4,2,8,282,29,-1.04837274073339,1
0.933090760892103,4,2,8,183,29,-1.04837274073339,1
0.933090760892103,2,2,8,707,29,-1.04837274073339,1
0.933090760892103,2,2,8,551,29,-1.04837274073339,1
0.933090760892103,4,2,19,315,75,-1.04837274073339,1
0.933090760892103,4,2,19,240,75,-1.04837274073339,1
0.933090760892103,4,2,19,537,75,-1.04837274073339,1
0.933090760892103,4,2,19,245,75,-1.04837274073339,1
0.933090760892103,4,2,19,278,75,-1.04837274073339,1
0.933090760892103,4,2,19,239,75,-1.04837274073339,1
0.933090760892103,4,2,19,778,75,1.0282812738738005,1
0.933090760892103,4,2,19,345,75,1.0282812738738005,1
0.933090760892103,4,2,19,355,75,-1.04837274073339,1
0.933090760892103,3,2,8,163,29,-1.04837274073339,1
0.933090760892103,3,2,8,132,29,-1.04837274073339,1
0.933090760892103,4,2,19,757,75,-1.04837274073339,1
0.933090760892103,4,2,19,509,75,-1.04837274073339,1
0.933090760892103,4,2,19,927,75,-1.04837274073339,1
0.933090760892103,4,2,19,509,75,-1.04837274073339,1
0.933090760892103,4,2,19,871,75,-1.04837274073339,1
0.933090760892103,4,2,19,744,75,-1.04837274073339,1
0.933090760892103,4,2,19,976,75,-1.04837274073339,1
0.933090760892103,3,2,19,563,75,-1.04837274073339,1
-0.4019626865857902,1,2,19,733,75,1.0282812738738005,1
0.933090760892103,3,2,7,116,26,-0.010045733429794819,0
0.933090760892103,4,2,19,731,75,-1.04837274073339,1
0.933090760892103,4,2,19,348,75,-1.04837274073339,1
0.933090760892103,4,2,19,857,75,1.0282812738738005,1
0.933090760892103,4,2,19,589,75,1.0282812738738005,1
0.933090760892103,4,2,19,424,75,1.0282812738738005,1
0.933090760892103,4,2,19,240,75,1.0282812738738005,1
0.933090760892103,4,2,19,927,75,-1.04837274073339,1
0.933090760892103,4,2,19,651,75,-1.04837274073339,1
0.933090760892103,4,2,19,978,11,1.0282812738738005,1
0.933090760892103,4,2,19,696,11,1.0282812738738005,1
0.933090760892103,4,2,19,843,75,-1.04837274073339,1
0.933090760892103,4,2,19,440,75,-1.04837274073339,1
0.933090760892103,3,2,19,663,75,1.0282812738738005,1
0.933090760892103,3,2,19,402,75,1.0282812738738005,1
0.933090760892103,4,2,19,998,75,1.0282812738738005,1
0.933090760892103,4,2,19,883,75,1.0282812738738005,1
0.933090760892103,4,2,19,823,75,-1.04837274073339,1
0.933090760892103,4,2,19,752,75,-1.04837274073339,1
0.933090760892103,4,2,19,1005,75,-1.04837274073339,1
0.933090760892103,4,2,19,853,75,-1.04837274073339,1
0.933090760892103,4,2,19,757,75,-1.04837274073339,1
0.933090760892103,4,2,19,613,75,-1.04837274073339,1
0.933090760892103,4,2,19,736,75,-1.04837274073339,1
0.933090760892103,4,2,19,402,75,-1.04837274073339,1
0.933090760892103,4,2,19,1023,75,-1.04837274073339,1
0.933090760892103,3,2,8,487,29,1.0282812738738005,0
0.933090760892103,4,2,19,460,75,1.0282812738738005,2
0.933090760892103,4,2,19,315,75,1.0282812738738005,2
0.933090760892103,1,2,19,187,75,-1.04837274073339,1
0.933090760892103,1,2,19,153,75,-1.04837274073339,1
0.933090760892103,4,2,19,338,75,-1.04837274073339,1
0.933090760892103,4,2,19,601,75,1.0282812738738005,1
0.933090760892103,4,2,19,320,75,1.0282812738738005,1
0.933090760892103,4,2,19,1013,75,-1.04837274073339,1
0.933090760892103,4,2,19,796,75,-1.04837274073339,1
-1.7370161340636834,3,2,19,89,30,-1.04837274073339,2
0.933090760892103,4,2,19,803,75,1.0282812738738005,1
0.933090760892103,4,2,19,677,75,1.0282812738738005,1
0.933090760892103,3,2,19,818,75,1.0282812738738005,1
0.933090760892103,3,2,19,705,75,1.0282812738738005,1
0.933090760892103,4,2,19,851,75,1.0282812738738005,1
0.933090760892103,3,2,19,818,75,-1.04837274073339,1
0.933090760892103,3,2,19,790,75,-1.04837274073339,1
0.933090760892103,4,2,19,941,75,1.0282812738738005,1
0.933090760892103,4,2,19,779,75,1.0282812738738005,1
0.933090760892103,4,2,19,635,75,1.0282812738738005,1
0.933090760892103,4,2,19,247,75,1.0282812738738005,1
0.933090760892103,3,2,19,653,75,-1.04837274073339,1
0.933090760892103,3,2,19,546,75,-1.04837274073339,1
0.933090760892103,4,2,19,924,75,-1.04837274073339,1
0.933090760892103,4,2,19,509,75,-1.04837274073339,1
0.933090760892103,4,2,19,779,75,-1.04837274073339,1
0.933090760892103,4,2,19,355,75,-1.04837274073339,1
0.933090760892103,4,2,19,547,75,-1.04837274073339,1
0.933090760892103,4,2,19,309,75,-1.04837274073339,1
0.933090760892103,4,2,19,779,75,-1.04837274073339,1
0.933090760892103,4,2,19,982,75,-1.04837274073339,1
0.933090760892103,4,2,19,738,75,-1.04837274073339,1
0.933090760892103,3,2,19,315,75,-1.04837274073339,1
0.933090760892103,3,2,19,209,75,-1.04837274073339,1
0.933090760892103,4,2,19,970,75,1.0282812738738005,1
0.933090760892103,4,2,19,644,75,1.0282812738738005,1
0.933090760892103,4,2,19,610,75,-1.04837274073339,1
0.933090760892103,3,2,19,613,75,1.0282812738738005,1
0.933090760892103,3,2,19,509,75,1.0282812738738005,1
0.933090760892103,3,2,8,458,34,-1.04837274073339,1
0.933090760892103,3,2,8,281,34,-1.04837274073339,1
0.933090760892103,1,3,15,44,61,1.0282812738738005,0
0.933090760892103,1,2,1,52,10,1.0282812738738005,0
0.933090760892103,4,2,19,953,75,-1.04837274073339,1
0.933090760892103,4,2,19,747,75,-1.04837274073339,1
0.933090760892103,4,2,7,449,28,1.0282812738738005,1
0.933090760892103,4,2,7,295,28,1.0282812738738005,1
0.933090760892103,4,2,19,995,75,1.0282812738738005,1
0.933090760892103,4,2,19,613,75,1.0282812738738005,1
0.933090760892103,3,2,8,281,29,-1.04837274073339,1
0.933090760892103,3,2,8,213,29,-1.04837274073339,1
0.933090760892103,4,2,19,898,75,1.0282812738738005,1
0.933090760892103,4,2,19,691,75,1.0282812738738005,1
0.933090760892103,4,2,19,845,75,1.0282812738738005,1
0.933090760892103,4,2,19,478,75,1.0282812738738005,1
0.933090760892103,4,2,19,881,75,1.0282812738738005,1
0.933090760892103,4,2,19,786,75,1.0282812738738005,1
-0.4019626865857902,1,2,19,338,75,-1.04837274073339,1
0.933090760892103,3,2,8,155,29,1.0282812738738005,1
0.933090760892103,1,2,19,509,29,1.0282812738738005,1
0.933090760892103,1,2,19,209,29,1.0282812738738005,1
0.933090760892103,4,2,19,649,75,-1.04837274073339,1
0.933090760892103,4,2,19,357,75,-1.04837274073339,1
0.933090760892103,4,2,19,922,75,-1.04837274073339,1
0.933090760892103,4,2,19,452,75,-1.04837274073339,1
0.933090760892103,4,2,19,705,75,1.0282812738738005,1
0.933090760892103,4,2,7,191,26,1.0282812738738005,1
0.933090760892103,4,2,7,167,26,1.0282812738738005,1
0.933090760892103,1,2,19,209,75,1.0282812738738005,0
0.933090760892103,1,2,19,159,46,-0.010045733429794819,0
0.933090760892103,4,2,19,921,75,-1.04837274073339,1
0.933090760892103,4,2,19,580,75,-1.04837274073339,1
0.933090760892103,4,2,8,671,29,1.0282812738738005,0
0.933090760892103,1,2,12,18,39,-1.04837274073339,0
0.933090760892103,4,2,19,174,75,-1.04837274073339,1
0.933090760892103,4,2,19,960,75,1.0282812738738005,1
0.933090760892103,4,2,19,715,75,1.0282812738738005,1
0.933090760892103,3,2,19,721,75,-1.04837274073339,1
0.933090760892103,3,2,19,532,75,-1.04837274073339,1
0.933090760892103,4,2,19,226,75,1.0282812738738005,1
0.933090760892103,4,2,19,964,26,-1.04837274073339,1
0.933090760892103,4,2,19,737,26,-1.04837274073339,1
0.933090760892103,3,2,19,738,75,-1.04837274073339,1
0.933090760892103,3,2,19,509,75,-1.04837274073339,1
0.933090760892103,4,2,19,892,75,1.0282812738738005,1
0.933090760892103,4,2,19,717,75,1.0282812738738005,1
0.933090760892103,1,2,19,21,77,-1.04837274073339,0
-0.4019626865857902,4,2,19,1024,75,1.0282812738738005,1
0.933090760892103,4,2,7,408,37,1.0282812738738005,1
0.933090760892103,3,2,12,39,39,1.0282812738738005,0
0.933090760892103,4,2,19,908,75,-1.04837274073339,1
0.933090760892103,2,2,19,883,75,-1.04837274073339,1
0.933090760892103,4,2,19,929,75,1.0282812738738005,1
0.933090760892103,4,2,19,605,75,1.0282812738738005,1
0.933090760892103,4,2,19,992,75,-1.04837274073339,1
0.933090760892103,4,2,19,678,75,-1.04837274073339,1
0.933090760892103,3,2,19,538,75,-1.04837274073339,1
0.933090760892103,3,2,19,432,75,-1.04837274073339,1
0.933090760892103,3,2,8,458,29,-1.04837274073339,1
0.933090760892103,3,2,8,339,29,-1.04837274073339,1
0.933090760892103,1,2,19,402,75,-0.010045733429794819,1
0.933090760892103,4,2,19,920,75,-1.04837274073339,1
0.933090760892103,4,2,19,691,75,-1.04837274073339,1
0.933090760892103,4,2,19,1027,75,-1.04837274073339,1
0.933090760892103,4,2,19,209,75,-1.04837274073339,1
0.933090760892103,3,2,19,379,75,1.0282812738738005,1
0.933090760892103,4,2,19,589,75,1.0282812738738005,1
0.933090760892103,4,2,19,371,75,1.0282812738738005,1
0.933090760892103,4,2,19,171,75,1.0282812738738005,1
0.933090760892103,4,2,19,944,75,-1.04837274073339,1
0.933090760892103,4,2,19,583,75,-1.04837274073339,1
0.933090760892103,4,2,19,355,75,1.0282812738738005,1
0.933090760892103,4,2,19,826,75,1.0282812738738005,1
0.933090760892103,3,2,19,105,54,1.0282812738738005,2
0.933090760892103,4,2,19,1023,75,-1.04837274073339,1
0.933090760892103,4,2,19,933,75,1.0282812738738005,1
0.933090760892103,3,2,8,516,29,-1.04837274073339,1
0.933090760892103,3,2,8,389,29,-1.04837274073339,1
0.933090760892103,4,2,19,901,75,-1.04837274073339,1
0.933090760892103,4,2,19,618,75,-1.04837274073339,1
0.933090760892103,3,2,8,641,29,-1.04837274073339,1
0.933090760892103,4,2,7,179,57,1.0282812738738005,0
0.933090760892103,1,2,19,460,75,-0.010045733429794819,2
0.933090760892103,3,2,8,253,29,1.0282812738738005,1
0.933090760892103,3,2,8,228,29,1.0282812738738005,1
0.933090760892103,3,2,8,213,29,-1.04837274073339,1
0.933090760892103,2,2,19,991,75,1.0282812738738005,1
0.933090760892103,2,2,19,934,75,1.0282812738738005,1
0.933090760892103,4,2,19,954,11,-1.04837274073339,1
0.933090760892103,4,2,19,643,11,-1.04837274073339,1
0.933090760892103,4,2,19,689,75,-1.04837274073339,1
0.933090760892103,4,2,19,413,75,-1.04837274073339,1
0.933090760892103,3,2,19,669,75,1.0282812738738005,1
0.933090760892103,3,2,19,485,75,1.0282812738738005,1
0.933090760892103,3,2,7,252,26,1.0282812738738005,1
0.933090760892103,3,2,7,205,26,1.0282812738738005,1
0.933090760892103,4,2,2,541,11,-0.010045733429794819,1
0.933090760892103,4,2,19,402,57,-0.010045733429794819,0
0.933090760892103,1,2,12,25,39,-0.010045733429794819,0
0.933090760892103,4,2,19,797,29,-1.04837274073339,1
0.933090760892103,4,2,19,511,29,-1.04837274073339,1
0.933090760892103,1,2,7,78,20,1.0282812738738005,0
-0.4019626865857902,1,2,19,779,75,1.0282812738738005,1
0.933090760892103,3,2,19,338,75,-1.04837274073339,1
0.933090760892103,3,2,19,270,75,-1.04837274073339,1
0.933090760892103,4,2,19,589,75,1.0282812738738005,1
0.933090760892103,4,2,19,402,75,1.0282812738738005,1
0.933090760892103,2,2,19,687,75,-1.04837274073339,1
0.933090760892103,2,2,19,613,75,-1.04837274073339,1
0.933090760892103,4,2,19,919,75,1.0282812738738005,1
0.933090760892103,4,2,19,908,75,-1.04837274073339,1
0.933090760892103,4,2,19,663,75,-1.04837274073339,1
0.933090760892103,4,2,19,866,75,-1.04837274073339,1
0.933090760892103,4,2,19,607,75,-1.04837274073339,1
0.933090760892103,4,2,19,447,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,67,39,1.0282812738738005,0
0.933090760892103,3,2,19,460,75,1.0282812738738005,0
0.933090760892103,4,2,19,976,75,1.0282812738738005,1
0.933090760892103,4,2,19,788,75,1.0282812738738005,1
0.933090760892103,4,2,19,601,75,-1.04837274073339,1
0.933090760892103,2,2,19,1009,75,-1.04837274073339,1
0.933090760892103,2,2,19,839,75,-1.04837274073339,1
0.933090760892103,4,2,19,868,75,-1.04837274073339,1
0.933090760892103,4,2,19,779,75,-1.04837274073339,1
0.933090760892103,4,2,19,721,75,1.0282812738738005,1
0.933090760892103,4,2,19,635,75,1.0282812738738005,1
0.933090760892103,1,2,19,705,75,-1.04837274073339,1
0.933090760892103,1,2,19,402,75,-1.04837274073339,1
0.933090760892103,2,2,19,851,75,-1.04837274073339,1
0.933090760892103,3,2,19,663,75,-1.04837274073339,1
