Gender,ParentalEducation,StudyTimeWeekly,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,target
0.9784921095801632,1,-1.6995028949733555,1,3,1,0,0,1,5
-1.0219806477837263,3,-1.132426114716979,0,3,1,1,0,0,2
-1.0219806477837263,2,0.3262699272108851,0,3,0,0,0,1,4
-1.0219806477837263,3,0.7990242239558437,0,0,1,0,1,0,2
0.9784921095801632,2,1.5147712995413505,0,3,0,1,0,0,5
0.9784921095801632,1,0.7675608440918406,0,2,0,0,0,0,5
-1.0219806477837263,3,0.6482409122109206,0,2,0,1,0,0,5
0.9784921095801632,1,-0.33356421013917825,0,0,0,0,0,0,5
-1.0219806477837263,1,-1.7245233777128923,0,4,1,0,0,0,3
-1.0219806477837263,2,-1.3038460803014025,0,4,1,0,0,0,4
0.9784921095801632,2,0.1626265470620435,0,2,1,0,0,0,2
0.9784921095801632,3,0.6600981562787394,0,2,0,1,0,0,4
0.9784921095801632,1,-0.25179208132696573,0,3,0,1,0,0,4
0.9784921095801632,2,0.8566768217163112,0,1,0,0,0,0,5
-1.0219806477837263,2,0.11771089047119192,1,1,1,1,1,0,5
-1.0219806477837263,0,-1.4665721191679093,0,3,0,0,0,0,5
-1.0219806477837263,1,-1.0495567200016251,0,1,0,1,0,0,5
-1.0219806477837263,1,1.243538441609132,0,2,1,1,0,0,5
-1.0219806477837263,1,0.8362710161267332,1,2,1,0,0,0,5
0.9784921095801632,4,1.4373378482317805,1,2,1,0,0,0,5
-1.0219806477837263,2,-1.3130541384159549,0,1,1,1,0,0,4
-1.0219806477837263,2,1.7751560734260943,0,2,0,0,0,0,2
-1.0219806477837263,4,-0.9880149052161128,1,2,0,1,0,0,5
0.9784921095801632,1,-1.6873818083698742,0,2,0,0,1,0,5
0.9784921095801632,3,1.800637048647557,0,3,0,0,0,0,2
0.9784921095801632,2,-0.7343972873915113,1,4,0,0,1,0,1
0.9784921095801632,3,0.6349355731084491,0,1,0,0,0,0,5
-1.0219806477837263,1,-1.103820847353592,0,3,1,0,0,1,5
-1.0219806477837263,3,0.3242588209498104,1,1,0,0,1,0,3
0.9784921095801632,1,1.4701533756137062,0,2,0,0,0,1,5
0.9784921095801632,1,-0.5960034385862312,0,2,1,1,0,0,4
-1.0219806477837263,2,0.642843162082378,0,2,0,0,0,0,2
-1.0219806477837263,1,-1.0641107139795276,0,3,1,1,0,0,4
0.9784921095801632,2,0.48197318702276204,0,2,1,0,0,0,4
0.9784921095801632,2,-0.5384296331377623,0,2,1,0,0,0,5
0.9784921095801632,2,-0.981639553015565,0,3,0,1,1,0,5
0.9784921095801632,1,-0.6207720917029567,1,1,1,0,0,0,3
-1.0219806477837263,0,-1.096181392361861,0,1,0,1,0,0,5
-1.0219806477837263,1,1.4626550338205297,1,0,1,0,0,0,2
-1.0219806477837263,2,-0.3234936328276188,1,1,0,0,0,0,5
0.9784921095801632,1,-0.8610680634334005,0,2,0,1,0,0,5
0.9784921095801632,1,-0.14223160947169108,0,2,1,0,1,0,3
-1.0219806477837263,1,-0.5947471577157342,1,1,0,0,0,1,2
-1.0219806477837263,0,0.9053011422236814,0,0,1,0,0,1,3
-1.0219806477837263,2,1.7079091065296854,0,3,0,1,1,1,1
-1.0219806477837263,3,-0.1789440380325702,0,3,1,1,1,0,4
0.9784921095801632,1,1.3179782625347998,1,4,1,0,0,0,2
-1.0219806477837263,2,0.27342196883044756,0,4,0,1,0,0,5
-1.0219806477837263,2,-1.172639146052568,0,4,0,1,0,1,5
-1.0219806477837263,2,0.7149246718245836,0,3,1,1,1,1,2
-1.0219806477837263,2,0.0878863828199186,1,3,1,0,0,0,4
-1.0219806477837263,2,0.5733142540825921,0,1,0,0,0,0,5
-1.0219806477837263,2,1.4193798145281138,0,3,1,1,0,1,5
-1.0219806477837263,0,-0.17044762236515382,0,0,0,0,0,0,3
0.9784921095801632,2,1.4600416655746413,0,3,0,1,1,0,5
0.9784921095801632,2,0.9274179542714197,0,2,0,0,0,1,3
0.9784921095801632,0,1.8861608957699853e-05,0,3,1,0,1,0,1
0.9784921095801632,1,0.4056291724338534,0,0,1,1,0,1,5
-1.0219806477837263,4,-0.5768939041364279,1,2,0,1,1,0,2
0.9784921095801632,2,1.7517105229487935,0,2,0,0,0,0,3
0.9784921095801632,2,0.632570613282698,0,1,1,0,0,0,5
-1.0219806477837263,3,-1.573902373538791,1,2,0,1,1,0,2
-1.0219806477837263,2,-0.573210789238393,0,0,1,1,0,0,5
0.9784921095801632,2,0.4767323103798506,0,2,0,0,0,1,4
0.9784921095801632,2,-1.5297150926077197,1,2,0,0,0,1,5
-1.0219806477837263,3,-1.644546749026869,0,3,0,1,0,0,3
0.9784921095801632,2,-0.13651145711346405,0,2,1,0,1,0,5
-1.0219806477837263,2,-0.551736226338201,0,2,1,1,0,0,4
-1.0219806477837263,1,-0.178006421476037,0,4,0,0,0,0,5
-1.0219806477837263,4,-0.7994429378868891,0,2,0,0,0,0,4
-1.0219806477837263,2,-1.146161363613845,1,2,0,0,0,0,5
0.9784921095801632,0,0.7096893860258823,0,2,1,0,0,0,3
-1.0219806477837263,3,0.09190867968400317,0,3,1,1,0,1,2
-1.0219806477837263,2,-1.020757898205466,0,2,1,1,0,0,5
0.9784921095801632,0,-0.5980975073540863,1,2,1,0,1,0,2
-1.0219806477837263,2,0.36523621073448465,1,3,1,1,0,0,3
0.9784921095801632,2,-1.473461672218919,0,0,0,0,0,0,5
0.9784921095801632,3,-1.2072582584766698,1,3,0,1,0,1,2
0.9784921095801632,1,-1.4698653201015743,1,2,1,0,0,0,5
-1.0219806477837263,3,1.145580598862265,0,2,0,0,0,1,3
0.9784921095801632,2,0.9335762854906094,0,3,0,0,0,0,3
0.9784921095801632,0,0.9367743174268084,0,1,0,0,0,0,3
-1.0219806477837263,4,0.8058816944280796,1,3,0,1,1,0,3
0.9784921095801632,2,0.6397695067450959,1,4,0,0,0,1,5
0.9784921095801632,1,-0.04107755669927614,0,2,0,0,0,0,3
0.9784921095801632,2,0.5438416417994024,0,4,0,0,1,0,5
0.9784921095801632,3,-1.5933138852379998,0,0,0,0,0,0,5
0.9784921095801632,1,0.47018544381711647,1,3,0,0,1,0,5
-1.0219806477837263,1,1.0237047661590455,1,2,1,0,0,0,4
0.9784921095801632,1,0.04161221598003854,0,2,0,0,0,1,5
0.9784921095801632,1,-0.46389143328131177,0,1,1,1,0,1,5
-1.0219806477837263,2,-0.7473039172879476,0,2,1,0,0,0,5
-1.0219806477837263,2,0.5456955852810689,1,1,1,0,0,0,5
-1.0219806477837263,1,0.7226338495255509,0,4,1,1,0,0,4
0.9784921095801632,1,1.3531336629588464,0,3,0,1,0,0,4
-1.0219806477837263,1,-0.517608136787491,1,1,0,1,0,0,5
0.9784921095801632,3,0.9950211760610499,0,1,1,0,0,0,4
0.9784921095801632,1,0.25747159958350285,1,3,0,0,1,0,5
-1.0219806477837263,4,1.3951355970669779,0,2,0,1,1,0,4
-1.0219806477837263,2,0.13876624062396853,0,1,0,0,0,0,3
0.9784921095801632,1,0.10273292833062753,1,2,1,0,1,0,4
-1.0219806477837263,3,0.31593744691909514,0,2,0,0,0,0,2
0.9784921095801632,2,0.9226275907189992,0,1,0,0,0,0,5
-1.0219806477837263,2,1.6848025819784627,0,3,1,1,0,0,4
-1.0219806477837263,4,-1.46874085789847,0,3,1,0,0,0,3
-1.0219806477837263,0,-1.5399729992132516,0,0,0,1,1,0,5
0.9784921095801632,0,1.5887583559954295,1,4,1,0,0,0,1
-1.0219806477837263,2,0.14606866810106464,1,2,0,1,0,0,2
0.9784921095801632,1,0.4469657652026984,1,1,1,0,0,0,3
0.9784921095801632,1,-0.02185576671826956,0,1,0,0,0,0,5
0.9784921095801632,0,-1.3976313490380412,1,1,0,0,0,0,5
0.9784921095801632,0,0.9890655840284167,1,2,1,1,0,0,1
-1.0219806477837263,2,0.9152289325557651,0,1,0,1,0,0,5
0.9784921095801632,1,-0.6260050564207263,0,2,0,0,0,1,5
0.9784921095801632,2,-0.6453414691307664,0,1,1,0,0,1,2
-1.0219806477837263,2,1.2359057528273343,1,3,0,1,0,1,4
0.9784921095801632,2,-1.4730090229220394,0,3,1,1,0,0,5
-1.0219806477837263,0,1.3890086786179825,1,2,0,0,0,0,3
0.9784921095801632,2,-0.8207877888147823,0,3,0,1,1,0,5
-1.0219806477837263,0,0.36940084252487393,1,4,1,0,0,0,3
0.9784921095801632,2,1.5832513828647459,0,3,0,0,0,0,5
-1.0219806477837263,3,0.6706885011617955,0,2,0,0,0,0,4
0.9784921095801632,2,-0.2624739251535233,0,2,0,1,0,0,5
0.9784921095801632,2,0.7110725428059288,0,3,1,0,0,0,4
-1.0219806477837263,2,-0.5117848087546342,1,1,0,0,0,0,5
-1.0219806477837263,1,-0.7478995669262559,1,2,0,1,0,0,3
-1.0219806477837263,3,1.798019516979254,0,2,0,0,0,0,5
-1.0219806477837263,3,0.9278469197280322,0,3,0,1,0,1,4
0.9784921095801632,1,0.5524827951357636,0,3,0,1,0,0,5
0.9784921095801632,2,-0.47176066731773453,0,2,1,1,1,0,1
-1.0219806477837263,3,-1.5550971371499902,0,1,1,0,1,0,5
0.9784921095801632,4,-1.6191638690676053,1,4,0,0,0,0,5
-1.0219806477837263,2,0.23208205239010207,1,0,0,1,0,0,4
-1.0219806477837263,2,0.9676321301254512,0,0,1,0,1,0,5
0.9784921095801632,1,0.17262247540129091,0,2,0,0,1,0,5
0.9784921095801632,4,1.246322961878238,0,3,0,1,1,1,5
0.9784921095801632,1,-1.6107780661178073,0,3,1,0,0,0,5
0.9784921095801632,2,-0.43119711578239234,0,4,1,1,0,0,5
0.9784921095801632,1,-0.8901179773548887,0,1,0,0,1,0,4
0.9784921095801632,1,-0.1462477265442725,0,2,0,0,1,0,4
0.9784921095801632,2,-1.4729413058927103,0,1,0,0,0,0,5
-1.0219806477837263,4,1.6474366988781841,0,3,0,0,1,0,5
-1.0219806477837263,0,-0.9390068173573135,0,2,1,0,0,0,5
-1.0219806477837263,2,1.5348175883608857,0,0,0,1,0,0,4
-1.0219806477837263,0,-0.2219071555410752,1,3,1,0,0,0,2
-1.0219806477837263,1,1.758529250633867,1,2,0,0,0,0,4
0.9784921095801632,2,0.23164722985709366,1,2,0,1,0,0,5
-1.0219806477837263,2,1.564986390069635,0,3,0,0,1,0,4
-1.0219806477837263,1,-1.7101395977127511,0,1,1,0,0,0,4
-1.0219806477837263,1,0.9188178717444722,0,1,1,1,1,0,5
-1.0219806477837263,0,1.4666699915944628,0,1,0,0,1,0,4
-1.0219806477837263,1,-1.2346220228326306,1,2,0,1,0,0,2
-1.0219806477837263,4,-1.3888961151397279,0,1,1,1,0,0,4
-1.0219806477837263,3,-0.2265803440196674,0,3,0,1,0,0,4
0.9784921095801632,1,1.5750580360734705,0,1,0,1,0,0,5
0.9784921095801632,2,0.19034268341565302,0,4,0,0,0,0,3
-1.0219806477837263,3,0.1375076765179758,1,1,0,1,0,0,2
0.9784921095801632,0,-1.229648021903546,0,1,1,1,0,1,3
0.9784921095801632,3,-1.7262747935571843,0,1,0,0,0,0,5
0.9784921095801632,3,1.1378757193477187,0,3,1,0,0,0,1
0.9784921095801632,0,-1.4191576342679766,1,2,1,1,0,0,3
-1.0219806477837263,1,0.5140151999484102,0,3,1,0,1,0,2
0.9784921095801632,4,1.5075993451787972,0,3,0,1,0,0,5
0.9784921095801632,2,-0.990686013544783,0,4,0,0,1,0,5
0.9784921095801632,0,0.625215777246891,1,3,0,0,1,0,5
-1.0219806477837263,1,-1.4505682013224674,0,0,0,0,1,0,4
-1.0219806477837263,2,0.4075153954001494,0,3,1,0,0,0,3
-1.0219806477837263,2,-1.1489429724720817,1,4,1,0,0,0,2
-1.0219806477837263,2,0.8753425304532366,1,4,1,0,0,0,3
-1.0219806477837263,4,-0.6630637320983376,0,1,0,0,0,0,4
-1.0219806477837263,1,-0.0892087924306225,1,3,0,1,1,0,2
-1.0219806477837263,2,0.3922113840068197,0,1,0,0,0,0,4
0.9784921095801632,2,-1.122962013310703,1,1,1,1,1,0,3
0.9784921095801632,2,0.8954581282780883,0,3,0,0,0,0,4
0.9784921095801632,1,-0.6580773646635965,0,4,0,0,0,0,3
-1.0219806477837263,4,0.6149497281012537,1,2,0,0,0,0,4
-1.0219806477837263,3,-1.1689326311088704,1,3,1,0,0,0,5
-1.0219806477837263,2,0.7060596205332648,0,0,1,0,0,0,5
-1.0219806477837263,2,-1.275433507890135,1,0,1,0,0,0,5
-1.0219806477837263,1,-0.2238062972981044,0,2,1,0,0,0,5
0.9784921095801632,2,-0.854249564894127,1,2,0,0,0,0,5
0.9784921095801632,2,0.9193007205945394,0,3,0,0,0,0,2
-1.0219806477837263,2,-0.8017725657632421,0,2,0,1,0,0,5
-1.0219806477837263,4,1.391174999128494,0,2,0,0,0,1,2
-1.0219806477837263,2,1.4269274175454163,0,2,1,1,0,1,5
-1.0219806477837263,1,-1.0338971895413218,0,1,0,0,0,0,5
0.9784921095801632,2,0.4432249804348742,0,4,0,0,0,0,5
-1.0219806477837263,1,-1.4186513035889234,0,2,0,0,0,0,5
-1.0219806477837263,1,-0.34348724242749645,1,2,0,0,0,0,5
-1.0219806477837263,1,0.7952524285417668,0,3,1,1,0,0,5
-1.0219806477837263,2,0.6045151008474966,0,2,0,0,0,1,4
0.9784921095801632,2,0.481637956512389,0,3,0,0,0,0,1
-1.0219806477837263,2,-0.729205907389791,0,1,0,0,0,0,5
-1.0219806477837263,2,-0.39130438472019796,0,1,0,0,0,0,4
0.9784921095801632,2,-1.3647602881026508,0,4,0,1,0,1,5
0.9784921095801632,1,0.8154275948151545,0,3,0,0,0,0,5
0.9784921095801632,3,0.05410581455125091,0,2,1,0,0,0,3
-1.0219806477837263,1,0.779129195503849,0,3,0,0,0,1,2
-1.0219806477837263,1,-0.8481010286923683,0,4,0,0,1,1,3
0.9784921095801632,2,-0.5809384416059744,1,1,1,0,0,1,5
0.9784921095801632,1,-0.5463389597656184,0,0,0,0,0,0,4
0.9784921095801632,0,-1.637970838169867,1,2,0,0,1,0,5
0.9784921095801632,2,-0.5221598082944198,0,1,1,1,0,0,4
0.9784921095801632,2,1.1136860163128244,1,1,1,0,1,0,5
0.9784921095801632,2,1.446314110167474,0,3,1,0,0,0,4
-1.0219806477837263,4,0.10481548200615096,0,0,0,0,1,0,5
-1.0219806477837263,2,-0.11712769694524558,1,3,0,0,0,1,5
-1.0219806477837263,3,-1.619985787262439,0,2,0,1,0,1,5
0.9784921095801632,1,1.3822820408888061,0,2,0,0,0,0,3
0.9784921095801632,2,-1.6830278598623094,0,3,1,1,1,0,4
0.9784921095801632,3,1.6142369898039004,1,2,0,0,0,0,5
0.9784921095801632,2,0.0021822263907159294,0,1,0,0,0,1,5
0.9784921095801632,2,-0.5190222121490434,0,1,1,0,0,0,5
0.9784921095801632,1,1.5415790785245602,1,3,1,0,0,0,3
-1.0219806477837263,0,-1.6427532658985493,0,1,1,0,0,0,5
-1.0219806477837263,2,0.32849253973730624,1,0,1,0,0,1,5
0.9784921095801632,1,0.21350770918340592,0,4,0,0,0,0,4
-1.0219806477837263,3,-0.9529320954072203,1,4,1,1,0,0,5
0.9784921095801632,1,-0.21131093400892093,0,2,0,1,1,1,5
-1.0219806477837263,4,0.579179796186124,0,0,0,0,0,0,5
0.9784921095801632,4,0.8441217245868032,0,3,1,0,1,0,4
0.9784921095801632,1,-1.7265318976795352,0,3,1,0,0,0,5
-1.0219806477837263,1,1.5862921225760966,0,1,1,1,0,0,4
-1.0219806477837263,3,-1.1468421435877987,0,1,1,0,1,0,5
0.9784921095801632,4,-0.9024683261961324,0,3,1,0,1,0,5
0.9784921095801632,2,-0.7966821733337655,0,4,0,0,0,0,5
-1.0219806477837263,1,-1.5952298699264003,0,3,1,0,0,1,3
-1.0219806477837263,2,-1.2936087362311453,0,1,1,1,1,0,5
0.9784921095801632,2,1.761451576286808,0,2,1,1,0,0,5
-1.0219806477837263,1,-0.6135716905091476,0,3,0,0,0,0,4
0.9784921095801632,2,-1.3210382907657485,0,1,0,0,0,0,5
0.9784921095801632,0,-1.350445326556925,0,1,1,0,1,0,5
0.9784921095801632,0,0.8169745826258068,1,1,0,0,0,0,2
0.9784921095801632,1,1.295100689795982,0,2,0,0,0,0,3
-1.0219806477837263,1,-0.8197593720918175,0,2,0,0,0,0,5
-1.0219806477837263,1,-1.6550736190281823,0,3,0,1,0,0,5
-1.0219806477837263,2,-0.9395920776132254,1,3,1,1,0,0,5
-1.0219806477837263,1,-1.5290695648308388,0,4,0,0,1,0,4
-1.0219806477837263,1,-1.3631720917534882,1,3,1,0,0,0,5
-1.0219806477837263,1,-0.20203677458679706,0,1,0,0,0,1,5
-1.0219806477837263,4,-0.915427729595117,1,2,0,1,1,1,5
0.9784921095801632,2,0.09677372349108222,0,2,0,1,0,0,3
-1.0219806477837263,2,-0.8319985639433433,0,0,1,0,1,0,3
-1.0219806477837263,2,1.599328699448428,0,4,0,1,0,0,5
0.9784921095801632,4,1.4769089280266787,1,0,1,1,0,0,5
-1.0219806477837263,1,0.2767591926263308,1,2,1,0,0,0,5
-1.0219806477837263,2,-0.47482405601760025,0,2,1,0,1,0,5
0.9784921095801632,2,-0.3802564098582514,0,2,1,0,1,0,4
-1.0219806477837263,2,-0.2715953517846766,0,3,0,0,0,1,5
-1.0219806477837263,0,0.8457075616832865,0,2,0,0,0,0,5
-1.0219806477837263,2,-0.13079711734993696,0,1,0,0,1,0,5
0.9784921095801632,0,1.3027490914403843,0,1,0,0,0,0,5
-1.0219806477837263,2,1.6119180176614016,1,4,1,1,0,0,4
-1.0219806477837263,2,-0.5402139034561633,0,1,1,0,0,0,5
0.9784921095801632,1,0.2551312227349952,0,1,0,0,1,0,3
-1.0219806477837263,3,-1.3926802340309816,0,2,0,0,0,0,4
0.9784921095801632,0,-1.0196437466940014,1,1,1,0,0,0,5
0.9784921095801632,3,-0.2658855149125717,1,2,0,0,1,0,5
-1.0219806477837263,2,-0.9993532953818574,0,3,1,0,0,0,5
0.9784921095801632,1,1.372925928285583,1,3,0,0,0,0,5
0.9784921095801632,1,-1.16892128789997,1,3,0,1,0,0,3
-1.0219806477837263,4,-0.1165645766087265,0,1,1,1,1,0,4
0.9784921095801632,0,0.41439521420522496,0,2,0,1,0,0,5
0.9784921095801632,1,0.7193169420626994,1,0,1,0,0,0,4
-1.0219806477837263,1,-0.3734530612885802,0,0,1,0,0,1,5
-1.0219806477837263,2,1.3465212572210905,0,2,1,0,0,0,5
-1.0219806477837263,2,0.2821135987132765,0,1,1,1,1,0,5
0.9784921095801632,1,-0.17372737123758286,0,3,0,0,0,0,4
-1.0219806477837263,1,-1.4911158615806566,1,3,1,1,0,0,5
0.9784921095801632,1,-0.08461377027474058,0,3,1,0,0,1,5
0.9784921095801632,1,1.1753722304534657,0,3,1,1,0,0,3
0.9784921095801632,2,0.44568472328459113,1,0,1,1,1,0,5
0.9784921095801632,2,1.215809020219785,0,2,1,0,0,0,5
0.9784921095801632,1,0.019152387989294428,0,1,0,1,0,0,4
0.9784921095801632,1,-1.3098534265048785,1,2,1,0,0,0,2
0.9784921095801632,1,-1.6807997006005446,0,1,1,1,0,0,5
-1.0219806477837263,4,-0.6560276553807404,0,0,1,1,0,0,5
-1.0219806477837263,4,0.7409977809538063,0,2,0,1,1,1,5
0.9784921095801632,3,1.0675232062808577,0,3,1,0,0,0,5
0.9784921095801632,1,-0.6824510469536957,1,3,0,0,0,0,2
-1.0219806477837263,0,0.024964025259128764,0,2,0,1,0,1,5
0.9784921095801632,1,-0.23880239557172928,0,2,1,1,1,0,5
-1.0219806477837263,1,-0.2763002160867588,0,2,1,0,0,1,3
-1.0219806477837263,2,-0.9103659975775086,0,3,0,0,0,1,5
-1.0219806477837263,2,-1.246475184369533,1,0,1,0,1,0,1
0.9784921095801632,3,-1.033022239665208,1,3,0,1,0,0,3
0.9784921095801632,3,-1.5332570699661452,1,2,0,1,0,0,5
-1.0219806477837263,1,-1.0279186035159056,0,1,0,0,1,1,4
-1.0219806477837263,2,-1.696508363957936,1,0,1,0,0,0,5
-1.0219806477837263,1,0.49068932114552644,0,1,0,0,0,0,3
-1.0219806477837263,0,-0.6094713594684364,1,2,0,0,0,1,2
-1.0219806477837263,2,1.7147206363319485,1,3,1,1,0,0,1
0.9784921095801632,0,-1.0435378861786797,0,2,0,0,0,1,5
-1.0219806477837263,2,-0.5052417538929272,0,2,1,0,0,0,5
0.9784921095801632,1,-0.4627312993417946,0,4,1,1,0,1,5
-1.0219806477837263,2,-1.6991603653585257,0,1,1,0,0,0,5
0.9784921095801632,2,1.2407418132154404,1,1,0,0,0,0,4
0.9784921095801632,1,-1.6158459224636479,0,2,0,1,0,0,5
0.9784921095801632,3,1.5980636883106856,0,3,1,0,0,0,5
0.9784921095801632,1,1.4278267735639243,0,3,0,1,0,0,5
0.9784921095801632,2,0.16604990544397355,1,2,0,0,0,0,4
0.9784921095801632,2,0.19462117560420464,0,4,0,1,1,0,3
-1.0219806477837263,2,0.5845372843952314,0,3,0,0,0,0,3
0.9784921095801632,4,-0.35936626292275703,0,0,1,0,0,0,5
-1.0219806477837263,1,0.5613380196076598,0,3,1,0,1,1,3
0.9784921095801632,2,-1.5706412177146958,0,0,0,1,0,0,5
0.9784921095801632,2,-1.5378036108245197,1,3,0,1,0,0,5
-1.0219806477837263,3,-0.11101004286265102,0,1,1,0,0,0,4
0.9784921095801632,1,0.21594870826530066,0,3,0,0,0,0,5
-1.0219806477837263,2,1.4127630167609275,0,2,1,0,0,0,5
-1.0219806477837263,2,-1.35869300988379,0,3,0,0,0,0,5
-1.0219806477837263,1,1.1821387705887383,0,2,1,1,0,0,5
-1.0219806477837263,2,-0.9857478509628792,0,3,1,0,0,0,4
0.9784921095801632,1,-0.3344754500775449,0,1,0,1,1,0,5
0.9784921095801632,2,-0.6086679489634048,0,4,0,1,0,0,5
-1.0219806477837263,3,-0.31298903065833267,0,3,0,0,0,0,4
0.9784921095801632,2,-1.19649142134273,1,1,1,1,0,0,5
0.9784921095801632,2,0.05297791162116261,0,4,0,0,0,0,5
-1.0219806477837263,2,1.1078045459731722,1,2,1,0,0,1,1
0.9784921095801632,0,-0.16655689697954382,1,3,0,1,0,1,5
-1.0219806477837263,1,0.007127123628261372,0,3,1,0,0,0,2
-1.0219806477837263,2,1.274571684073699,1,0,1,0,0,1,5
0.9784921095801632,1,0.769547762653919,0,4,0,1,0,0,4
0.9784921095801632,1,0.00656385804226672,0,2,0,0,0,0,2
0.9784921095801632,2,-0.8171287907854606,0,1,0,0,0,0,5
-1.0219806477837263,1,1.40253264900344,0,3,1,1,0,1,3
-1.0219806477837263,1,0.31290580672750296,0,3,0,0,0,0,5
0.9784921095801632,2,-0.9464659218629998,0,0,0,1,0,0,5
0.9784921095801632,1,-0.7767008780376168,0,1,1,0,0,0,5
0.9784921095801632,3,1.1130791622927863,0,3,0,0,0,0,4
0.9784921095801632,3,-1.572845292405742,0,0,1,1,1,0,5
-1.0219806477837263,2,1.7817724471637713,0,4,0,0,0,0,5
0.9784921095801632,1,-1.267776880489653,0,3,0,1,0,0,3
-1.0219806477837263,2,1.0880789043165036,0,2,0,1,0,0,5
-1.0219806477837263,3,-0.33202775675876217,0,2,1,1,0,1,5
0.9784921095801632,2,0.012798471609415309,0,2,0,0,1,1,5
0.9784921095801632,1,1.3874000315295991,1,2,1,0,0,0,3
0.9784921095801632,2,-0.2678480665994908,1,3,0,1,1,1,5
-1.0219806477837263,3,0.1730278946848953,0,4,0,0,0,1,3
0.9784921095801632,2,-1.5546058304826473,1,2,1,0,1,0,5
0.9784921095801632,2,-1.7207614350805307,0,2,0,0,0,1,5
-1.0219806477837263,2,-0.8627646895492845,0,1,0,0,0,0,4
0.9784921095801632,2,0.6793961048212367,1,3,0,0,0,0,3
-1.0219806477837263,0,-1.2999334322430223,0,3,1,1,0,0,5
0.9784921095801632,2,-1.3264850087700282,1,3,1,0,0,0,5
-1.0219806477837263,0,-0.27475083444426823,0,0,0,0,0,0,5
0.9784921095801632,2,0.5635135310551855,0,3,0,1,0,0,4
0.9784921095801632,1,0.7908298264146474,0,2,1,0,0,0,5
-1.0219806477837263,2,-1.0975629300738239,0,3,1,1,0,1,5
-1.0219806477837263,1,-1.4474201659232935,0,3,0,0,0,0,3
0.9784921095801632,2,1.5988323184475102,0,3,1,1,0,1,3
-1.0219806477837263,2,-0.8066158800743015,1,2,0,0,0,0,3
-1.0219806477837263,1,1.2907756560245585,0,3,0,1,0,0,5
-1.0219806477837263,1,1.3266768744223207,0,0,0,0,0,0,4
-1.0219806477837263,1,1.0047539526932547,0,3,0,0,1,0,5
0.9784921095801632,3,-1.1315960540994814,1,0,0,0,0,0,5
0.9784921095801632,2,1.1791432682136616,0,2,1,1,0,0,5
-1.0219806477837263,2,0.9931748003966453,0,1,0,0,0,0,5
-1.0219806477837263,1,0.382629830080288,1,3,0,1,0,0,4
-1.0219806477837263,2,-0.5357695568856375,0,2,0,0,0,1,3
-1.0219806477837263,3,-0.8000965788316554,0,3,1,0,0,0,2
0.9784921095801632,3,-1.2977240771989162,1,3,1,0,0,0,5
0.9784921095801632,2,0.07487259876914949,1,3,0,1,0,0,4
-1.0219806477837263,0,0.34206740605104297,0,1,0,1,0,0,4
-1.0219806477837263,1,-0.4574307336305385,0,3,0,1,0,0,5
-1.0219806477837263,0,-0.04685591985525857,1,2,0,1,0,0,4
0.9784921095801632,1,-0.4426544848322128,0,0,0,0,0,0,4
-1.0219806477837263,1,0.5393398799203264,1,1,0,1,0,0,4
0.9784921095801632,1,1.4603303791683022,0,1,1,0,1,0,5
-1.0219806477837263,1,-1.1489835235423609,0,0,0,1,0,0,3
0.9784921095801632,3,-0.379329492824462,0,2,0,0,0,0,5
-1.0219806477837263,2,-1.2305593202602365,1,0,0,1,0,0,3
0.9784921095801632,3,0.48249824854756945,1,2,1,0,0,0,3
-1.0219806477837263,2,0.8502768484845724,0,1,0,0,0,0,4
-1.0219806477837263,1,1.5688078560344378,1,1,0,0,1,0,3
-1.0219806477837263,2,-0.742189636819844,0,4,1,0,0,0,5
0.9784921095801632,1,1.633562960822729,0,2,0,0,1,0,2
-1.0219806477837263,2,-1.5051931759753245,1,1,0,1,0,0,2
0.9784921095801632,1,0.4048921331199983,1,2,0,1,1,1,2
0.9784921095801632,4,-1.526886008443071,1,1,1,0,0,0,5
-1.0219806477837263,1,1.433842199002338,1,0,0,0,0,0,5
-1.0219806477837263,1,0.14583309397569608,0,0,1,0,0,0,5
-1.0219806477837263,3,0.6396383121942076,0,4,0,1,1,0,4
0.9784921095801632,0,1.2137263229362236,1,3,0,0,0,0,2
-1.0219806477837263,2,-1.197145663799921,0,3,1,0,1,0,5
0.9784921095801632,2,-1.5924999300575597,0,4,0,0,0,1,5
0.9784921095801632,3,1.3811383219394202,0,4,0,0,0,0,3
-1.0219806477837263,4,-0.6145749826528499,0,3,0,0,1,0,5
-1.0219806477837263,4,-1.2726348803706455,1,3,1,0,1,1,5
-1.0219806477837263,0,-0.07126613902332421,0,2,0,0,0,1,3
-1.0219806477837263,3,0.3882320938186436,1,1,0,0,0,0,5
-1.0219806477837263,2,-1.6194691727937907,0,2,0,0,1,0,5
-1.0219806477837263,2,-0.7562609556389959,0,2,0,0,0,0,5
0.9784921095801632,1,-1.6129957023502624,0,4,0,0,0,0,5
0.9784921095801632,2,-0.24157511931947723,0,2,0,0,1,0,2
0.9784921095801632,4,1.4385341200897008,0,3,0,0,0,1,4
-1.0219806477837263,3,1.748366728281587,0,2,1,1,0,0,3
0.9784921095801632,2,0.5253314254593695,0,1,0,0,0,0,5
0.9784921095801632,0,-1.1570611344364778,0,2,0,1,0,0,5
