gender,cgpa,study_hours_per_day,attendance_percentage,projects_completed,coding_skill_rating,communication_skill_rating,hackathons_participated,certifications_count,sleep_hours,city_tier,internet_access,extracurricular_involvement,target
1,-2.2251470015331574,-0.9870247428089725,-0.232029278863562,-0.2555365184633201,-0.5637090945375297,1.3998218390114665,0.191163726201095,-1.0239258703794276,-1.625764738078761,0,1,2,2
1,0.7346068917693708,2.196224934646543,0.7457458130866987,0.7234686179803247,0.9987156962902936,1.3998218390114665,0.817503285222566,-0.462095958812532,-1.451443162630116,0,1,0,2
1,0.6352862913229775,0.9330306181959415,-0.28349112580831337,1.212971186202147,0.9987156962902936,-0.7341050407640285,1.443842844244037,1.223393775888155,0.9890588936509105,2,0,2,2
0,-1.41071807787273,1.2867250268021095,0.16680003495825443,-0.7450390866851424,-0.5637090945375297,-1.4454140006891936,-0.435175832820376,-1.0239258703794276,-0.3183529222139253,2,1,2,1
1,-0.8843188955068445,-0.5828025615447802,-0.33495297275306285,-0.7450390866851424,-0.5637090945375297,1.3998218390114665,-0.435175832820376,0.0997339527543637,1.7735059831698121,0,1,2,1
1,0.9233160326175198,1.0340861635119891,0.5527638870438839,-1.7240442231287871,-1.3449214899514412,-0.022796080838863534,-1.6878549508633178,-1.5857557819463235,1.7735059831698121,2,1,2,1
1,-1.8080004796583045,-0.1280526076225638,0.8872658921847639,-0.7450390866851424,-0.5637090945375297,-0.022796080838863534,0.191163726201095,0.6615638643212594,0.5532549550292986,0,1,2,1
0,0.5260336308319451,-1.2396636060990927,-0.6308585926853802,-0.2555365184633201,-1.3449214899514412,-0.7341050407640285,-1.061515391841847,-0.462095958812532,1.1633804690995562,1,1,1,2
0,-1.0432318562210734,-1.4923024693892128,-1.5829027611632653,-0.2555365184633201,-0.5637090945375297,-0.7341050407640285,0.191163726201095,2.347053599021947,0.6404157427536213,2,1,1,2
1,-0.6260853343462205,0.3772251189576767,0.8872658921847639,1.212971186202147,0.9987156962902936,1.3998218390114665,0.817503285222566,1.223393775888155,0.46609416730497644,2,1,0,2
0,0.5558298109658626,-0.5322747888867561,-1.261266217758574,-0.7450390866851424,0.21750330087638192,-0.7341050407640285,0.191163726201095,0.6615638643212594,-0.49267449766256943,2,0,2,2
1,-0.010297611578581117,0.3266973462996528,-0.1033746615016855,-0.7450390866851424,-0.5637090945375297,-1.4454140006891936,-0.435175832820376,0.0997339527543637,-1.712925525803083,2,1,2,2
0,0.19827564935884626,-0.27963592559663586,-0.19343289365499944,0.2339660497585023,0.21750330087638192,-0.022796080838863534,-0.435175832820376,-0.462095958812532,-1.451443162630116,0,1,2,2
0,0.31746036989451776,-1.1386080607830447,-1.196938909077636,-0.2555365184633201,-1.3449214899514412,0.6885128790863014,-1.6878549508633178,-0.462095958812532,1.7735059831698121,1,1,2,2
1,-1.331261597515615,1.7414749807243262,1.8135791371902734,-0.2555365184633201,0.9987156962902936,-0.7341050407640285,0.817503285222566,0.0997339527543637,0.3789333795806544,0,0,2,2
1,-0.20893881247136756,-1.0880802881250207,-0.7595132100472568,-0.2555365184633201,-0.5637090945375297,1.3998218390114665,-0.435175832820376,0.0997339527543637,-0.23119213448960244,2,1,2,1
1,1.7079487761440282,-0.6838581068608282,-0.28349112580831337,0.2339660497585023,0.9987156962902936,0.6885128790863014,0.817503285222566,0.6615638643212594,1.3377020445482002,0,1,0,2
1,-0.2784632327838434,-0.026997062306515603,0.10247272627731617,-1.2345416549069648,-1.3449214899514412,-1.4454140006891936,-0.435175832820376,-1.0239258703794276,-0.7541568608355372,2,1,1,1
0,0.5260336308319451,0.12458625566755645,0.7457458130866987,0.2339660497585023,0.21750330087638192,-0.022796080838863534,0.191163726201095,0.0997339527543637,0.6404157427536213,1,1,2,2
1,1.7079487761440282,-1.593358014705261,-1.8144810724146436,0.7234686179803247,0.9987156962902936,-1.4454140006891936,0.817503285222566,1.785223687455051,0.11745101640768663,1,1,2,2
1,1.7079487761440282,0.781447300221869,-0.41214574317018987,1.212971186202147,0.9987156962902936,1.3998218390114665,1.443842844244037,0.0997339527543637,0.5532549550292986,0,1,1,2
0,-0.18907469238208927,0.6298639822477969,1.0030550478104516,-2.2135467913506095,-1.3449214899514412,0.6885128790863014,-1.061515391841847,0.0997339527543637,-0.3183529222139253,1,1,1,2
0,0.9531122127514372,2.196224934646543,1.2603642825342047,-0.2555365184633201,0.21750330087638192,-1.4454140006891936,-0.435175832820376,-0.462095958812532,-1.0156392240085041,2,1,0,2
1,1.7079487761440282,-0.1280526076225638,0.03814541759637792,0.7234686179803247,0.9987156962902936,0.6885128790863014,0.191163726201095,1.785223687455051,-0.7541568608355372,1,1,1,2
1,-1.1028242164889102,-0.9364969701509483,-0.5279348987958776,-0.2555365184633201,0.21750330087638192,-0.022796080838863534,0.191163726201095,0.6615638643212594,0.030290228683364548,0,1,1,2
0,0.019498568555338085,-0.22910815293861175,-0.06477827629312292,1.212971186202147,0.9987156962902936,1.3998218390114665,0.817503285222566,0.0997339527543637,-1.2771215871814712,0,1,0,2
1,-0.41751207340879404,-1.3407191514151409,-0.9653605978262585,0.7234686179803247,0.21750330087638192,-0.022796080838863534,-0.435175832820376,-1.0239258703794276,0.20461180413200947,0,1,1,2
1,1.0127045730192739,0.781447300221869,0.205396420166817,0.2339660497585023,0.9987156962902936,1.3998218390114665,0.817503285222566,-1.0239258703794276,-0.14403134676528037,2,1,1,2
1,-0.5168326738551882,-0.481747016228732,0.6428221191971979,-0.7450390866851424,-1.3449214899514412,1.3998218390114665,-1.061515391841847,0.0997339527543637,0.20461180413200947,1,1,0,2
1,-0.04009379171249856,1.2361972541440855,1.7106554433007726,-1.2345416549069648,-1.3449214899514412,-0.022796080838863534,-1.6878549508633178,-1.0239258703794276,-0.05687055904095752,0,1,1,1
0,-0.4075800133641549,0.27616957364162853,-0.8753023656729446,-0.7450390866851424,-0.5637090945375297,1.3998218390114665,0.191163726201095,1.785223687455051,1.7735059831698121,1,1,2,2
0,-0.5565609140337456,0.3266973462996528,1.1960369738532666,1.212971186202147,0.9987156962902936,-0.022796080838863534,1.443842844244037,0.0997339527543637,0.20461180413200947,0,1,0,2
1,-1.678883699077993,-1.0375525154669965,-1.1326116003966975,-0.7450390866851424,-0.5637090945375297,1.3998218390114665,-0.435175832820376,-1.0239258703794276,-0.40551370993824737,0,1,2,1
1,-1.2021448169353033,0.6298639822477969,1.2089024355894553,-0.2555365184633201,-0.5637090945375297,-1.4454140006891936,0.191163726201095,-0.462095958812532,0.11745101640768663,1,1,2,2
0,-0.3181914729624008,1.2867250268021095,1.5948662876750848,-2.2135467913506095,-2.126133885365353,0.6885128790863014,-2.3141945098847887,-1.0239258703794276,0.7275765304779435,1,1,1,1
0,-0.000365551533941971,-0.8354414248349004,-0.15483650844643684,0.2339660497585023,-0.5637090945375297,-1.4454140006891936,-0.435175832820376,-0.462095958812532,-0.23119213448960244,2,0,2,1
0,-0.6062212142569422,0.9330306181959415,0.205396420166817,-0.7450390866851424,-0.5637090945375297,1.3998218390114665,-1.061515391841847,0.6615638643212594,0.11745101640768663,0,0,1,2
1,1.68808465605475,-0.4312192435707079,1.7235209050369613,0.7234686179803247,0.9987156962902936,-0.022796080838863534,1.443842844244037,0.0997339527543637,1.6863451954454902,1,1,2,2
0,-0.32812353300703995,-0.6838581068608282,-0.9524951360900715,-0.2555365184633201,0.9987156962902936,-0.022796080838863534,1.443842844244037,-0.462095958812532,0.29177259185633153,1,1,1,2
1,-0.30825941291776165,0.3266973462996528,0.539898425307697,0.2339660497585023,0.9987156962902936,1.3998218390114665,0.817503285222566,-1.0239258703794276,-1.0156392240085041,0,1,1,2
1,0.38698479020699356,0.9835583908539653,0.8358040452400126,1.212971186202147,0.9987156962902936,-0.7341050407640285,0.191163726201095,-1.0239258703794276,-0.3183529222139253,2,0,1,2
1,0.5458977509212234,1.7414749807243262,0.6814185044057605,-0.2555365184633201,-0.5637090945375297,0.6885128790863014,-1.061515391841847,1.785223687455051,0.20461180413200947,1,0,2,2
1,0.1883435893142071,-1.6438857873632853,-1.2226698325500116,1.212971186202147,0.9987156962902936,0.6885128790863014,0.817503285222566,3.4707134221557383,1.4248628322725223,1,1,2,2
0,-1.8675928399261403,-1.7954691053373573,-1.865942919359394,-0.7450390866851424,-0.5637090945375297,-0.7341050407640285,-0.435175832820376,0.0997339527543637,-1.3642823749057933,0,1,0,2
1,-0.15927851224817183,-0.481747016228732,-1.4156517585928263,-1.2345416549069648,-2.126133885365353,-1.4454140006891936,-1.6878549508633178,-0.462095958812532,0.20461180413200947,1,1,0,2
0,-1.2220089370245826,-0.9364969701509483,-0.9653605978262585,-1.2345416549069648,-1.3449214899514412,-1.4454140006891936,-2.3141945098847887,0.6615638643212594,1.0762196813752325,2,1,2,2
1,0.8140633721264857,2.4488637979366628,3.048663463864289,-0.7450390866851424,-1.3449214899514412,-0.022796080838863534,-2.3141945098847887,-1.0239258703794276,1.1633804690995562,1,0,2,2
1,-0.506900613810549,-0.5828025615447802,-0.0905091997654986,-0.7450390866851424,-1.3449214899514412,-0.7341050407640285,-1.061515391841847,0.0997339527543637,0.5532549550292986,1,1,0,2
0,-0.28839529282848253,0.17511402832558076,0.7328803513505118,-0.2555365184633201,0.21750330087638192,-1.4454140006891936,0.817503285222566,-0.462095958812532,-1.5386039503544382,1,1,1,2
1,-0.5962891542123031,-2.0481079686274777,-1.4156517585928263,-0.2555365184633201,-0.5637090945375297,0.6885128790863014,0.817503285222566,-1.5857557819463235,-1.0156392240085041,1,1,1,2
0,0.2578680096266811,-1.7449413326793333,-0.28349112580831337,-1.2345416549069648,-1.3449214899514412,-0.022796080838863534,-0.435175832820376,-0.462095958812532,0.8147373182022662,2,0,2,2
0,-0.07982203189105691,0.579336209589773,-0.06477827629312292,-1.2345416549069648,-1.3449214899514412,-1.4454140006891936,-1.061515391841847,2.9088835105888426,-0.9284784362841814,0,1,1,1
0,-0.22880293256064585,0.427752891615701,0.977324124338076,-0.7450390866851424,0.21750330087638192,1.3998218390114665,0.191163726201095,1.223393775888155,1.599184407721168,2,1,1,2
1,1.102093113421028,0.4782806642737249,0.06387634106875359,1.212971186202147,0.9987156962902936,-0.7341050407640285,1.443842844244037,1.785223687455051,0.9890588936509105,2,1,2,2
1,-0.04009379171249856,-1.0880802881250207,-0.8238405187281951,-1.7240442231287871,-1.3449214899514412,-1.4454140006891936,-0.435175832820376,-1.5857557819463235,-1.1028000117328263,2,1,2,1
1,1.1517534136442238,-0.17858038028058765,1.0287859712828273,0.7234686179803247,0.9987156962902936,0.6885128790863014,1.443842844244037,0.6615638643212594,1.2505412568238783,1,1,1,2
1,0.5657618710105017,0.8319750728798933,0.6170911957248222,-1.7240442231287871,-0.5637090945375297,-1.4454140006891936,-1.061515391841847,0.0997339527543637,-0.3183529222139253,2,1,2,2
1,1.2411419540459778,-1.7449413326793333,-0.7080513631025055,0.2339660497585023,0.21750330087638192,-1.4454140006891936,1.443842844244037,-0.462095958812532,-0.5798352853868923,0,1,1,2
1,-0.010297611578581117,0.07405848300953258,0.25685826711156834,1.212971186202147,0.9987156962902936,-0.022796080838863534,-1.061515391841847,0.0997339527543637,0.7275765304779435,0,1,2,2
1,-1.1624165767567458,0.5288084369317487,1.3118261294789562,-1.2345416549069648,-1.3449214899514412,0.6885128790863014,-1.061515391841847,0.0997339527543637,0.6404157427536213,1,0,2,2
0,1.251074014090617,-0.380691470912684,-0.3478184344892516,0.7234686179803247,0.21750330087638192,1.3998218390114665,1.443842844244037,0.0997339527543637,-0.8413176485598592,2,1,0,2
1,-1.6490875189440746,0.427752891615701,1.0287859712828273,0.2339660497585023,0.9987156962902936,-1.4454140006891936,1.443842844244037,0.6615638643212594,1.7735059831698121,2,1,1,1
0,-1.430582197962009,-0.22910815293861175,0.012414494124002251,1.212971186202147,0.9987156962902936,1.3998218390114665,1.443842844244037,0.0997339527543637,0.6404157427536213,1,0,1,2
1,1.0524328131978304,-0.1280526076225638,-0.051912814556936006,0.7234686179803247,0.9987156962902936,-0.7341050407640285,1.443842844244037,-1.0239258703794276,-1.625764738078761,1,1,1,2
1,-0.05995791180177685,-0.8859691974929245,-0.7209168248386923,0.2339660497585023,0.21750330087638192,-0.7341050407640285,0.191163726201095,0.6615638643212594,0.11745101640768663,2,1,1,2
0,-0.665813574524778,-1.2901913787571169,-1.9945975367212705,0.7234686179803247,0.9987156962902936,-1.4454140006891936,1.443842844244037,1.223393775888155,0.11745101640768663,1,1,0,2
0,-1.2120768769799435,-1.4923024693892128,-1.0039569830348212,1.212971186202147,0.9987156962902936,-0.7341050407640285,1.443842844244037,-0.462095958812532,-0.3183529222139253,1,1,0,2
1,0.247935949582042,-0.481747016228732,-0.9267642126176959,-0.7450390866851424,-0.5637090945375297,-1.4454140006891936,0.191163726201095,-0.462095958812532,-2.497372615321985,2,1,0,1
1,1.2908022542691753,-0.17858038028058765,0.539898425307697,0.7234686179803247,0.9987156962902936,0.6885128790863014,1.443842844244037,-0.462095958812532,-1.1028000117328263,1,1,0,2
1,0.23800388953740284,-0.3301636982546599,-0.19343289365499944,1.212971186202147,0.9987156962902936,-1.4454140006891936,0.817503285222566,0.6615638643212594,0.9890588936509105,2,1,0,2
1,0.09895504891245302,-0.8859691974929245,-1.274131679494762,-1.7240442231287871,-2.126133885365353,-1.4454140006891936,-1.6878549508633178,-1.5857557819463235,1.7735059831698121,0,1,2,2
0,0.36712067011771526,-0.5828025615447802,0.0767418028049405,-0.7450390866851424,-0.5637090945375297,1.3998218390114665,-0.435175832820376,-0.462095958812532,-0.9284784362841814,1,1,2,2
1,0.06915886877853382,0.6298639822477969,-0.7466477483110681,1.212971186202147,0.9987156962902936,1.3998218390114665,1.443842844244037,-0.462095958812532,0.20461180413200947,2,1,1,2
0,0.3075283098498786,1.0340861635119891,-0.24489474059975078,-1.2345416549069648,-0.5637090945375297,-0.022796080838863534,-1.061515391841847,-0.462095958812532,1.1633804690995562,2,1,2,2
1,0.2777321297159612,1.6909472080663022,0.42410926968200746,0.2339660497585023,0.9987156962902936,-0.7341050407640285,0.817503285222566,1.785223687455051,-0.49267449766256943,2,1,0,2
1,0.8736557323943223,0.023530710351508263,0.205396420166817,0.2339660497585023,0.9987156962902936,-0.022796080838863534,-0.435175832820376,0.0997339527543637,0.7275765304779435,0,1,1,2
0,-1.8179325397029438,0.12458625566755645,-0.4250112049063768,-1.2345416549069648,-1.3449214899514412,-1.4454140006891936,-1.6878549508633178,-1.0239258703794276,1.2505412568238783,1,1,2,1
0,-0.8942509555514837,1.438308344776182,1.3632879764237056,-2.703049359572432,-2.126133885365353,1.3998218390114665,-1.6878549508633178,-1.5857557819463235,-1.2771215871814712,0,1,2,2
0,1.7079487761440282,0.579336209589773,1.3504225146875186,1.212971186202147,0.21750330087638192,-1.4454140006891936,-1.061515391841847,-0.462095958812532,-1.1028000117328263,2,1,0,2
0,-0.3181914729624008,-2.0481079686274777,-2.4320232357516507,-0.2555365184633201,0.9987156962902936,-0.022796080838863534,0.191163726201095,-1.0239258703794276,0.11745101640768663,1,0,2,2
0,-0.20893881247136756,-0.17858038028058765,1.3890188998960813,-0.7450390866851424,-0.5637090945375297,-0.022796080838863534,-1.061515391841847,1.223393775888155,-0.05687055904095752,0,1,1,2
1,-0.30825941291776165,-0.8354414248349004,-0.4764730518511281,0.7234686179803247,0.21750330087638192,-0.022796080838863534,0.191163726201095,0.6615638643212594,0.6404157427536213,1,1,0,2
1,1.7079487761440282,1.2361972541440855,0.6299566574610109,-0.2555365184633201,-0.5637090945375297,-1.4454140006891936,-0.435175832820376,-1.0239258703794276,-1.3642823749057933,0,1,0,2
1,0.6452183513676166,0.5288084369317487,0.5141675018353213,0.7234686179803247,0.21750330087638192,-0.022796080838863534,0.817503285222566,-0.462095958812532,-0.23119213448960244,2,1,1,2
0,0.9729763328407155,-0.9870247428089725,-0.5536658222682533,0.2339660497585023,-0.5637090945375297,-1.4454140006891936,-0.435175832820376,-0.462095958812532,1.3377020445482002,0,1,1,2
0,0.4267130303855519,1.9435860713564224,0.39837834620963175,0.2339660497585023,0.9987156962902936,-1.4454140006891936,1.443842844244037,0.6615638643212594,0.8147373182022662,1,1,2,1
1,-1.2816012972924182,1.0340861635119891,0.5527638870438839,1.212971186202147,0.9987156962902936,-0.7341050407640285,1.443842844244037,0.6615638643212594,0.29177259185633153,2,1,1,2
0,1.7079487761440282,1.640419435408278,1.4919425937855821,0.2339660497585023,0.9987156962902936,0.6885128790863014,0.191163726201095,0.6615638643212594,-0.40551370993824737,2,1,1,2
1,-0.9041830155961228,-1.391246924073165,-0.1291055849740612,0.2339660497585023,0.9987156962902936,-0.7341050407640285,0.817503285222566,1.223393775888155,-0.8413176485598592,2,0,0,2
1,0.3273924299391569,0.6803917549058213,0.539898425307697,1.212971186202147,0.9987156962902936,1.3998218390114665,0.191163726201095,0.6615638643212594,-0.6669960731112143,1,1,1,2
0,-0.675745634569418,-0.3301636982546599,-0.46360759011493935,-0.2555365184633201,-0.5637090945375297,0.6885128790863014,-0.435175832820376,1.785223687455051,-0.05687055904095752,0,1,2,2
0,1.102093113421028,2.752030433884807,1.5305389789941466,-0.2555365184633201,0.21750330087638192,-0.022796080838863534,1.443842844244037,0.0997339527543637,-1.189960799457149,1,1,0,2
0,0.4664412705641085,0.22564180098360465,-0.6694549778939429,1.212971186202147,0.9987156962902936,-0.022796080838863534,1.443842844244037,0.0997339527543637,0.20461180413200947,2,1,0,2
1,0.7346068917693708,0.579336209589773,-0.0905091997654986,1.212971186202147,0.21750330087638192,-0.7341050407640285,0.817503285222566,1.223393775888155,-0.14403134676528037,1,1,0,2
0,-0.506900613810549,-1.4417746967311889,-1.248400756022387,-0.2555365184633201,0.21750330087638192,-0.7341050407640285,0.191163726201095,-1.0239258703794276,1.2505412568238783,2,1,0,2
1,0.7246748317247316,-0.481747016228732,-1.441382682065202,-0.7450390866851424,-0.5637090945375297,-1.4454140006891936,-1.061515391841847,1.785223687455051,-2.584533403046307,0,1,2,1
0,-0.14934645220353093,-0.9870247428089725,-1.1197461386605108,0.2339660497585023,0.9987156962902936,-0.7341050407640285,-0.435175832820376,0.6615638643212594,-0.40551370993824737,2,1,0,2
1,0.14861534913564875,0.427752891615701,1.1188442034361412,-0.2555365184633201,0.21750330087638192,-0.7341050407640285,-1.061515391841847,1.223393775888155,-2.410211827597662,1,1,1,2
1,-0.44730825354271236,1.640419435408278,1.054516894755203,0.7234686179803247,0.9987156962902936,-1.4454140006891936,0.817503285222566,0.0997339527543637,0.29177259185633153,0,1,0,2
1,-1.42065013791737,-1.0880802881250207,-1.7372883019975176,1.212971186202147,0.9987156962902936,-1.4454140006891936,1.443842844244037,-1.5857557819463235,0.8147373182022662,2,1,1,2
1,-1.430582197962009,-1.4417746967311889,-0.8753023656729446,-0.7450390866851424,-0.5637090945375297,-0.7341050407640285,-1.6878549508633178,-0.462095958812532,-1.3642823749057933,1,1,2,2
1,-1.2220089370245826,0.17511402832558076,0.25685826711156834,-1.7240442231287871,-1.3449214899514412,1.3998218390114665,-1.061515391841847,-1.0239258703794276,-1.2771215871814712,2,1,1,2
0,-1.768272239479747,1.3372527994601338,0.6042257339886353,1.212971186202147,0.9987156962902936,-1.4454140006891936,0.191163726201095,0.0997339527543637,-1.712925525803083,1,1,1,2
1,-0.9836394959532377,-0.8354414248349004,-0.41214574317018987,-1.2345416549069648,-1.3449214899514412,0.6885128790863014,-0.435175832820376,-0.462095958812532,0.11745101640768663,1,1,2,1
0,1.3106663743584535,-1.0375525154669965,-0.5922622074768159,0.2339660497585023,0.9987156962902936,-1.4454140006891936,-0.435175832820376,0.6615638643212594,-0.3183529222139253,2,1,1,2
1,-0.08975409193569606,1.589891662750254,1.2732297442703935,-1.7240442231287871,-1.3449214899514412,-0.022796080838863534,-1.6878549508633178,0.0997339527543637,-0.23119213448960244,1,1,2,2
1,-1.3610577776495332,-0.22910815293861175,0.6942839661419492,-1.2345416549069648,-1.3449214899514412,-1.4454140006891936,-1.061515391841847,-1.0239258703794276,-0.3183529222139253,1,1,2,1
1,0.9034519125282398,0.6298639822477969,0.6685530426695735,1.212971186202147,0.9987156962902936,-1.4454140006891936,1.443842844244037,0.6615638643212594,-1.0156392240085041,0,1,2,2
0,0.4863053906533868,1.3877805721181578,1.0416514330190143,-1.2345416549069648,-0.5637090945375297,0.6885128790863014,-1.061515391841847,-0.462095958812532,1.2505412568238783,2,1,1,2
1,-0.7353379948372538,0.4782806642737249,0.47557111662675877,-0.7450390866851424,0.21750330087638192,1.3998218390114665,0.191163726201095,2.347053599021947,0.29177259185633153,0,0,0,2
0,-1.5299027984084022,0.023530710351508263,0.17966549669444318,1.212971186202147,0.9987156962902936,-0.7341050407640285,0.191163726201095,-1.5857557819463235,-1.189960799457149,2,0,2,1
0,-0.010297611578581117,-0.5828025615447802,-0.46360759011493935,0.7234686179803247,0.9987156962902936,0.6885128790863014,0.817503285222566,-0.462095958812532,-0.8413176485598592,1,1,2,2
0,-0.42744413345343407,-0.5322747888867561,0.1539345732220675,1.212971186202147,0.9987156962902936,-0.7341050407640285,0.191163726201095,1.785223687455051,-0.14403134676528037,1,0,2,1
1,-0.010297611578581117,-0.6333303342028043,-0.7981095952558194,-0.2555365184633201,0.9987156962902936,-1.4454140006891936,0.191163726201095,0.0997339527543637,1.7735059831698121,2,1,2,2
1,-1.4405142580066481,-0.7849136521768764,0.1539345732220675,1.212971186202147,0.9987156962902936,0.6885128790863014,0.191163726201095,-0.462095958812532,-0.23119213448960244,1,1,1,1
0,1.7079487761440282,0.427752891615701,0.7457458130866987,-1.7240442231287871,-1.3449214899514412,-0.7341050407640285,0.191163726201095,-0.462095958812532,-0.40551370993824737,1,1,0,2
0,0.247935949582042,-0.8859691974929245,-0.6051276692130046,1.212971186202147,0.9987156962902936,1.3998218390114665,0.191163726201095,1.785223687455051,-0.3183529222139253,2,1,1,2
1,-0.2983273528731217,-0.3301636982546599,-0.9653605978262585,0.2339660497585023,0.21750330087638192,-0.7341050407640285,1.443842844244037,0.0997339527543637,1.7735059831698121,2,1,0,2
0,-0.6260853343462205,0.07405848300953258,0.9387277391295135,0.2339660497585023,0.21750330087638192,0.6885128790863014,-0.435175832820376,2.9088835105888426,-1.0156392240085041,1,0,1,2
1,0.6948786515908142,0.781447300221869,0.6942839661419492,0.2339660497585023,0.9987156962902936,-0.022796080838863534,0.817503285222566,-0.462095958812532,0.9018981059265884,2,1,2,2
1,1.5688999355190767,-0.1280526076225638,0.24399280537538143,0.2339660497585023,0.9987156962902936,1.3998218390114665,0.817503285222566,0.6615638643212594,0.7275765304779435,1,1,1,2
0,-0.3678517731855974,0.3772251189576767,1.1831715121170796,1.212971186202147,0.9987156962902936,-1.4454140006891936,1.443842844244037,0.6615638643212594,-0.3183529222139253,0,1,2,2
0,0.02943062859997723,-0.7343858795188523,-0.7337822865748811,0.7234686179803247,0.21750330087638192,1.3998218390114665,0.191163726201095,0.6615638643212594,1.7735059831698121,1,1,1,2
0,-1.9967096205064527,-0.5828025615447802,-1.1454770621328854,-1.2345416549069648,-1.3449214899514412,-0.022796080838863534,-1.6878549508633178,-0.462095958812532,-1.625764738078761,0,1,0,2
0,0.6452183513676166,-1.1386080607830447,-1.2998626029671376,-1.2345416549069648,-0.5637090945375297,-0.7341050407640285,-1.061515391841847,-1.0239258703794276,-0.05687055904095752,0,1,1,2
1,0.31746036989451776,-0.0775248349645397,-0.7723786717834438,0.2339660497585023,0.21750330087638192,-0.7341050407640285,0.191163726201095,-0.462095958812532,-0.49267449766256943,0,1,2,2
1,0.16847946922492704,0.27616957364162853,1.324691591215143,1.212971186202147,0.9987156962902936,0.6885128790863014,1.443842844244037,0.6615638643212594,1.0762196813752325,0,1,0,2
0,-1.9867775604618128,0.3772251189576767,0.012414494124002251,-1.7240442231287871,-1.3449214899514412,1.3998218390114665,-0.435175832820376,-0.462095958812532,0.3789333795806544,1,1,0,2
1,-0.7353379948372538,0.4782806642737249,-0.5150694370596907,-0.2555365184633201,-0.5637090945375297,0.6885128790863014,-1.061515391841847,-1.0239258703794276,1.3377020445482002,0,1,0,2
1,-1.1425524566674676,-0.481747016228732,0.9901895860742648,0.2339660497585023,0.21750330087638192,-0.7341050407640285,0.191163726201095,0.0997339527543637,0.5532549550292986,0,1,1,1
1,-1.2319409970692217,2.3478082526206143,1.9936956014969012,1.212971186202147,0.9987156962902936,-0.022796080838863534,0.817503285222566,-0.462095958812532,-1.0156392240085041,0,1,2,2
1,-0.506900613810549,-0.8354414248349004,-0.039047352820747255,-1.2345416549069648,-1.3449214899514412,-0.022796080838863534,-0.435175832820376,-1.0239258703794276,-0.3183529222139253,0,1,1,1
1,1.7079487761440282,0.17511402832558076,-0.6694549778939429,1.212971186202147,0.9987156962902936,-1.4454140006891936,0.817503285222566,1.223393775888155,-1.3642823749057933,1,1,1,2
1,0.34725655002843697,0.5288084369317487,-0.3992802814340011,0.2339660497585023,0.9987156962902936,-1.4454140006891936,0.191163726201095,-1.0239258703794276,0.20461180413200947,2,1,2,2
0,-0.0996861519803352,-2.0481079686274777,-1.698691916788955,-0.2555365184633201,-0.5637090945375297,-1.4454140006891936,-0.435175832820376,0.0997339527543637,-0.3183529222139253,2,1,2,2
1,-1.3809218977388125,-0.5828025615447802,-0.41214574317018987,0.7234686179803247,0.9987156962902936,-0.022796080838863534,0.817503285222566,1.223393775888155,-1.625764738078761,0,1,2,2
0,-0.7154738747479755,-0.7849136521768764,-0.45074212837875244,-1.2345416549069648,-2.126133885365353,1.3998218390114665,-1.061515391841847,-1.0239258703794276,0.3789333795806544,0,1,0,2
1,-1.2319409970692217,-1.7449413326793333,-1.8144810724146436,-1.2345416549069648,-1.3449214899514412,-1.4454140006891936,-0.435175832820376,-0.462095958812532,-1.9744078889760501,2,1,2,2
0,-1.4405142580066481,0.12458625566755645,-0.026181891084560337,-1.2345416549069648,-1.3449214899514412,1.3998218390114665,-1.6878549508633178,0.0997339527543637,0.030290228683364548,0,1,1,2
0,-0.1990067524267284,-0.481747016228732,-1.0425533682433845,-2.2135467913506095,-2.126133885365353,-1.4454140006891936,-2.3141945098847887,-1.0239258703794276,-1.887247101251728,1,0,0,1
1,-0.12948233211425264,0.3266973462996528,1.1703060503808909,0.2339660497585023,0.9987156962902936,-1.4454140006891936,0.191163726201095,0.6615638643212594,0.11745101640768663,0,1,2,1
0,1.3205984344030928,3.004669297174927,1.6334626728836474,-0.7450390866851424,-0.5637090945375297,0.6885128790863014,0.191163726201095,-1.0239258703794276,0.46609416730497644,2,0,2,2
1,1.2908022542691753,1.1351417088280373,0.5784948105162596,0.2339660497585023,0.21750330087638192,-0.022796080838863534,0.817503285222566,0.0997339527543637,1.1633804690995562,2,1,2,2
0,-0.6558815144801389,1.1351417088280373,1.3761534381598943,-0.2555365184633201,0.9987156962902936,-0.022796080838863534,-1.061515391841847,2.347053599021947,-1.625764738078761,1,0,0,2
1,0.08902298886781211,0.9330306181959415,0.39837834620963175,0.7234686179803247,0.21750330087638192,1.3998218390114665,-1.061515391841847,0.6615638643212594,-0.05687055904095752,2,1,1,2
0,-1.0134356760871561,-0.8859691974929245,-0.6051276692130046,-0.2555365184633201,-0.5637090945375297,-0.7341050407640285,-1.6878549508633178,0.6615638643212594,1.7735059831698121,1,1,1,1
1,0.4863053906533868,1.8930582986983981,1.9036373693435873,0.7234686179803247,0.9987156962902936,-0.022796080838863534,0.817503285222566,0.0997339527543637,0.11745101640768663,2,1,1,2
0,0.6650824714568949,0.27616957364162853,0.08960726454112926,-0.2555365184633201,-0.5637090945375297,1.3998218390114665,-1.061515391841847,-1.0239258703794276,-0.8413176485598592,0,1,1,2
