branch,tenth_percentage,twelfth_percentage,attendance_percentage,projects_completed,internships_completed,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,family_income_level,city_tier,internet_access,extracurricular_involvement,target
1,1.7824931228556173,1.647506004953668,1.8135791371902734,1.212971186202147,0.7627087085758464,1.2393434539481363,0.191163726201095,0.0997339527543637,-0.14403134676528037,-1.765482454862008,0,1,2,1,1,2
1,-0.40901282826719815,-0.2564185427614996,-0.013316429348371588,-0.2555365184633201,-0.9790057465710549,-0.15697185072572967,-0.435175832820376,-1.0239258703794276,0.46609416730497644,1.0407405775601828,0,2,1,0,0,2
0,1.4026320913276633,0.7199530201693556,1.3504225146875186,-1.2345416549069648,1.6335659361492971,-0.15697185072572967,-0.435175832820376,-0.462095958812532,0.030290228683364548,-1.4147045758092343,0,2,1,1,0,2
1,-1.4414556319072795,-0.8520051961493221,-1.2998626029671376,1.212971186202147,-0.9790057465710549,-0.15697185072572967,0.817503285222566,-1.0239258703794276,-0.14403134676528037,-0.011593059598138786,0,0,2,1,0,2
2,1.188351509440099,0.7492441670572809,0.9387277391295135,0.7234686179803247,0.7627087085758464,1.2393434539481363,0.191163726201095,0.6615638643212594,1.4248628322725223,-1.4147045758092343,0,0,2,1,1,2
4,0.09746854710340834,-0.1587813864684141,1.3890188998960813,-1.2345416549069648,-0.10814851899760423,-0.15697185072572967,-0.435175832820376,1.223393775888155,0.6404157427536213,1.0407405775601828,0,2,0,1,0,1
2,-2.288837933008102,-1.574520152718155,-1.7244228402613297,-2.2135467913506095,-0.10814851899760423,-0.15697185072572967,-1.6878549508633178,-1.5857557819463235,-1.0156392240085041,0.3391848194546351,0,1,1,1,1,2
1,-1.2369150764691506,-1.0570432243648011,0.5527638870438839,1.212971186202147,-0.10814851899760423,-0.15697185072572967,1.443842844244037,0.0997339527543637,0.8147373182022662,1.0407405775601828,0,0,1,1,1,2
0,1.9285935195971382,1.9306537582036152,0.9644586626018892,0.2339660497585023,0.7627087085758464,-0.15697185072572967,0.817503285222566,0.0997339527543637,0.5532549550292986,1.3915184566129566,0,0,2,1,0,2
0,0.4870696050807977,-0.8031866180027794,0.46270565489057003,0.2339660497585023,-0.10814851899760423,-1.5532871553995955,0.191163726201095,0.0997339527543637,0.9018981059265884,1.0407405775601828,0,1,0,1,1,2
3,0.039028388406800486,-0.48098400223559745,-0.48933851358731506,-0.7450390866851424,1.6335659361492971,1.2393434539481363,0.817503285222566,-1.5857557819463235,-0.14403134676528037,-1.4147045758092343,0,0,1,1,1,2
2,0.24356894384492936,-0.3150008365373518,0.6042257339886353,0.2339660497585023,0.7627087085758464,-0.15697185072572967,-0.435175832820376,0.6615638643212594,-0.23119213448960244,0.3391848194546351,0,1,1,1,2,2
2,-1.1395148119748033,-1.7600307496750172,-0.6951859013663185,-1.2345416549069648,-0.10814851899760423,-1.5532871553995955,-1.6878549508633178,-0.462095958812532,-0.23119213448960244,1.0407405775601828,1,2,0,1,1,2
2,-1.5193758435027578,-0.5493300116407562,-0.45074212837875244,-2.2135467913506095,1.6335659361492971,-1.5532871553995955,-1.6878549508633178,-1.0239258703794276,-2.497372615321985,-0.36237093865091263,0,0,1,1,1,2
2,-1.2369150764691506,0.49538756069525774,0.3211855757925066,0.7234686179803247,0.7627087085758464,-0.15697185072572967,-1.061515391841847,-0.462095958812532,-0.49267449766256943,-1.765482454862008,0,1,2,1,0,2
3,-1.772616531188061,-1.5354652902009207,1.06738235649139,0.7234686179803247,-1.8498629741445056,-1.5532871553995955,0.191163726201095,1.223393775888155,0.8147373182022662,-1.4147045758092343,0,0,2,1,1,2
3,-1.0518545739298901,-0.3052371209080424,-0.2191638171273751,0.2339660497585023,-1.8498629741445056,-1.5532871553995955,0.817503285222566,-1.5857557819463235,0.030290228683364548,1.3915184566129566,0,2,0,1,1,2
2,0.5552497902268412,-0.3931105615718199,-0.32208751101687594,1.212971186202147,1.6335659361492971,-0.15697185072572967,0.191163726201095,0.6615638643212594,-1.2771215871814712,0.3391848194546351,0,0,2,1,2,2
4,1.344191932631054,0.9738096265313774,1.4919425937855821,0.7234686179803247,1.6335659361492971,-0.15697185072572967,0.817503285222566,2.347053599021947,1.0762196813752325,1.3915184566129566,1,1,1,1,0,2
3,-0.37979274891889425,-1.3890095557612925,-0.24489474059975078,1.212971186202147,-0.9790057465710549,-1.5532871553995955,-0.435175832820376,-1.5857557819463235,-1.2771215871814712,-1.0639266967564602,0,1,0,0,2,1
2,-0.866794071390631,0.3001132481090867,0.26972372884775525,-0.2555365184633201,0.7627087085758464,-0.15697185072572967,0.191163726201095,-1.5857557819463235,-1.1028000117328263,-0.36237093865091263,1,2,2,1,2,2
1,0.4188894199347543,0.36845925751424685,1.2603642825342047,0.7234686179803247,-0.10814851899760423,1.2393434539481363,0.817503285222566,-0.462095958812532,0.9890588936509105,-1.4147045758092343,1,2,0,1,1,2
3,-0.009671743840373191,-0.6274397366752257,0.4884365783629457,-1.7240442231287871,-0.9790057465710549,-1.5532871553995955,-1.6878549508633178,-1.0239258703794276,-0.7541568608355372,0.6899626985074089,0,1,0,1,1,2
1,1.0714711920468818,1.9306537582036152,0.5656293487800726,1.212971186202147,0.7627087085758464,1.2393434539481363,0.817503285222566,2.347053599021947,0.20461180413200947,-1.0639266967564602,1,2,2,1,1,2
4,-0.8862741242894994,-1.174207811916504,-2.81798708783728,-1.2345416549069648,-0.9790057465710549,-0.15697185072572967,-0.435175832820376,0.6615638643212594,-0.9284784362841814,1.3915184566129566,0,1,1,0,0,2
1,-0.23369235217737322,0.15365751366945843,-1.2098043708138237,1.212971186202147,0.7627087085758464,-0.15697185072572967,0.191163726201095,0.0997339527543637,-1.2771215871814712,0.6899626985074089,1,2,2,1,2,2
1,1.013031033350274,1.1300290766003136,-0.5408003605320664,1.212971186202147,-0.10814851899760423,1.2393434539481363,1.443842844244037,-0.462095958812532,0.5532549550292986,-1.765482454862008,0,1,2,1,0,2
2,0.5357697373279714,0.026729210488447532,0.9644586626018892,-1.2345416549069648,-0.10814851899760423,-0.15697185072572967,-1.061515391841847,-1.0239258703794276,0.46609416730497644,-0.7131488177036864,0,0,0,1,2,1
1,0.039028388406800486,0.27082210122116135,-0.1419710467102481,0.2339660497585023,0.7627087085758464,-0.15697185072572967,-0.435175832820376,1.223393775888155,0.030290228683364548,-0.011593059598138786,0,1,0,1,1,2
4,-0.009671743840373191,-0.35405569905458517,-0.1291055849740612,1.212971186202147,-0.10814851899760423,-0.15697185072572967,-0.435175832820376,0.0997339527543637,1.7735059831698121,-0.36237093865091263,0,1,1,1,0,1
1,-0.321352590222285,0.6125521482469606,-0.32208751101687594,-0.2555365184633201,0.7627087085758464,1.2393434539481363,0.191163726201095,-0.462095958812532,0.29177259185633153,1.3915184566129566,1,2,1,1,2,2
1,-0.574593277907589,0.43680526691940696,-0.6179931309491915,1.212971186202147,-0.10814851899760423,-0.15697185072572967,1.443842844244037,-1.0239258703794276,0.6404157427536213,-0.7131488177036864,1,1,0,1,0,2
2,-0.17525219348076396,0.5051512763245671,0.4498401931543831,1.212971186202147,0.7627087085758464,-0.15697185072572967,0.817503285222566,-1.0239258703794276,-0.5798352853868923,1.3915184566129566,0,0,1,1,1,2
1,1.2565316945861424,2.1161643551604783,0.21826188190300577,0.2339660497585023,1.6335659361492971,1.2393434539481363,-0.435175832820376,-1.5857557819463235,0.5532549550292986,0.6899626985074089,1,2,0,1,1,2
2,1.3149718532827501,1.5596325642898905,1.1317096651723282,-0.7450390866851424,1.6335659361492971,1.2393434539481363,-0.435175832820376,-1.0239258703794276,-0.05687055904095752,1.0407405775601828,0,2,2,1,1,2
1,0.5649898166762753,1.3838856829623367,-1.3384589881757,1.212971186202147,-0.10814851899760423,1.2393434539481363,1.443842844244037,0.6615638643212594,0.20461180413200947,-1.0639266967564602,0,1,1,1,1,2
2,-0.8862741242894994,-0.35405569905458517,1.0416514330190143,-0.2555365184633201,-0.9790057465710549,-0.15697185072572967,-0.435175832820376,1.223393775888155,-0.8413176485598592,-0.7131488177036864,0,2,1,1,1,1
3,0.2338289173954952,1.2081388016347832,1.7235209050369613,1.212971186202147,-0.10814851899760423,1.2393434539481363,1.443842844244037,0.6615638643212594,0.11745101640768663,-1.765482454862008,0,1,1,1,2,2
3,-1.2758751822668895,-1.1546803806578867,-0.3478184344892516,1.212971186202147,-1.8498629741445056,-0.15697185072572967,-0.435175832820376,0.0997339527543637,0.11745101640768663,-1.4147045758092343,0,2,2,1,1,2
4,0.905890742406491,-0.2954734052787344,1.054516894755203,0.2339660497585023,-0.10814851899760423,1.2393434539481363,-0.435175832820376,-1.0239258703794276,0.7275765304779435,1.3915184566129566,0,2,0,1,2,2
3,-0.9544543094355428,-0.10019909269256337,-0.6179931309491915,0.7234686179803247,-0.10814851899760423,-0.15697185072572967,1.443842844244037,0.6615638643212594,-1.712925525803083,1.0407405775601828,0,2,1,1,1,2
1,-0.42849288116606793,-0.7250768929683112,-0.8367059804643819,-0.2555365184633201,-0.9790057465710549,-0.15697185072572967,0.191163726201095,-0.462095958812532,0.20461180413200947,0.3391848194546351,0,0,0,0,2,2
3,-1.5778160021993664,-0.14901767083910614,-0.1805674319188125,-0.7450390866851424,-0.9790057465710549,-0.15697185072572967,0.191163726201095,-1.0239258703794276,1.7735059831698121,-1.765482454862008,0,1,2,0,1,2
3,-2.386238197502449,-2.34585368743353,0.47557111662675877,-0.2555365184633201,-1.8498629741445056,-0.15697185072572967,0.191163726201095,3.4707134221557383,0.7275765304779435,1.0407405775601828,0,2,1,1,0,2
1,-0.5258931456604152,0.34893182625562946,-1.0811497534519472,0.7234686179803247,0.7627087085758464,-0.15697185072572967,0.191163726201095,0.0997339527543637,0.7275765304779435,-1.0639266967564602,0,1,0,1,2,2
1,1.0617311655974477,-0.37358313031320256,0.06387634106875359,-0.2555365184633201,-0.9790057465710549,1.2393434539481363,-1.061515391841847,-0.462095958812532,-0.9284784362841814,-0.36237093865091263,0,2,0,1,0,2
3,0.44810949928305827,1.1983750860054738,-0.8495714422005689,-0.2555365184633201,-0.10814851899760423,-0.15697185072572967,0.191163726201095,-1.5857557819463235,1.7735059831698121,-1.4147045758092343,0,0,2,1,2,2
2,1.2078315623389686,1.081210498453771,0.03814541759637792,0.2339660497585023,0.7627087085758464,-0.15697185072572967,-0.435175832820376,-1.5857557819463235,1.5120236199968444,-1.0639266967564602,0,2,2,1,1,2
1,-0.7986138862445875,-0.783659186744162,0.34691649926488227,0.7234686179803247,-0.10814851899760423,-1.5532871553995955,0.191163726201095,0.0997339527543637,-0.8413176485598592,-0.011593059598138786,0,2,1,1,1,2
1,-1.353795393862367,-2.2286890998818274,-1.4928445290099523,-0.7450390866851424,-0.10814851899760423,-1.5532871553995955,-1.061515391841847,-1.5857557819463235,-0.49267449766256943,1.3915184566129566,0,0,1,1,2,2
2,-0.23369235217737322,-0.7641317554855446,0.9644586626018892,-2.2135467913506095,-1.8498629741445056,-0.15697185072572967,-0.435175832820376,-1.0239258703794276,1.3377020445482002,-0.7131488177036864,0,2,0,0,2,1
4,1.8896334137994002,1.0031007734193027,-0.07764373802930984,0.2339660497585023,1.6335659361492971,1.2393434539481363,-0.435175832820376,0.0997339527543637,1.7735059831698121,-1.4147045758092343,0,2,1,1,2,2
0,0.1851287851483215,0.4172778356607896,-0.039047352820747255,1.212971186202147,-0.10814851899760423,-0.15697185072572967,1.443842844244037,-1.0239258703794276,-1.2771215871814712,1.3915184566129566,0,2,0,1,1,1
3,0.6331700018223188,0.7785353139452063,-0.20629835539118635,-0.7450390866851424,1.6335659361492971,1.2393434539481363,-1.6878549508633178,0.0997339527543637,-1.0156392240085041,-1.0639266967564602,0,2,1,1,2,2
1,-0.8960141507389349,-1.6623935933819316,-0.8881678274091334,1.212971186202147,-0.10814851899760423,-0.15697185072572967,0.817503285222566,0.0997339527543637,-0.14403134676528037,1.3915184566129566,0,1,1,1,2,2
2,0.47732957863136355,0.38798668877286424,1.221767897325642,1.212971186202147,-0.9790057465710549,-0.15697185072572967,1.443842844244037,-1.0239258703794276,-2.235890252149017,1.3915184566129566,0,0,2,1,2,2
2,0.6234299753728846,-0.5688574428993736,-1.01682244477101,1.212971186202147,0.7627087085758464,1.2393434539481363,0.817503285222566,-0.462095958812532,0.030290228683364548,-1.4147045758092343,0,2,1,0,1,2
2,-0.6330334366041968,-0.8715326274079395,0.6170911957248222,-1.2345416549069648,-0.10814851899760423,-1.5532871553995955,-1.6878549508633178,-1.0239258703794276,1.2505412568238783,1.3915184566129566,1,1,2,1,0,1
1,1.1299113507434897,0.4172778356607896,2.3024666831654055,0.2339660497585023,0.7627087085758464,1.2393434539481363,0.817503285222566,0.0997339527543637,-1.451443162630116,0.3391848194546351,1,2,1,1,1,2
3,0.039028388406800486,-1.3108998307268236,-1.248400756022387,0.7234686179803247,-1.8498629741445056,-1.5532871553995955,1.443842844244037,0.0997339527543637,-0.5798352853868923,0.3391848194546351,0,1,1,1,0,2
2,-0.6427734630536309,-0.4126379928304373,-2.123252154083147,-0.7450390866851424,-0.9790057465710549,-0.15697185072572967,-2.3141945098847887,-1.5857557819463235,1.7735059831698121,-1.0639266967564602,0,2,1,1,1,1
4,1.3831520384287936,0.9738096265313774,0.3211855757925066,-0.7450390866851424,-0.10814851899760423,-0.15697185072572967,-1.061515391841847,-1.0239258703794276,-0.5798352853868923,1.3915184566129566,0,0,2,0,2,2
2,-0.08759195543585217,-0.266182258390809,-0.24489474059975078,0.2339660497585023,-1.8498629741445056,-0.15697185072572967,-1.061515391841847,0.6615638643212594,0.29177259185633153,-1.0639266967564602,0,1,2,1,1,2
2,0.058508441305668846,-0.12949023958048875,0.5656293487800726,-1.2345416549069648,-1.8498629741445056,-1.5532871553995955,0.191163726201095,0.0997339527543637,0.3789333795806544,1.0407405775601828,0,2,1,1,2,1
0,1.0227710597997082,0.8078264608331317,0.6299566574610109,1.212971186202147,-0.9790057465710549,1.2393434539481363,1.443842844244037,-0.462095958812532,-0.40551370993824737,-0.36237093865091263,0,2,0,1,2,2
1,0.7403102927661003,-0.3833468459425119,-0.7337822865748811,0.7234686179803247,1.6335659361492971,-0.15697185072572967,0.817503285222566,1.223393775888155,-0.6669960731112143,-1.0639266967564602,0,2,1,1,0,2
2,0.5942098960245793,1.2764848110399418,0.5270329635715083,-0.7450390866851424,0.7627087085758464,-0.15697185072572967,-0.435175832820376,0.0997339527543637,1.599184407721168,0.3391848194546351,0,2,0,1,0,1
2,0.8961507159570569,1.081210498453771,-0.5922622074768159,1.212971186202147,-0.9790057465710549,-0.15697185072572967,1.443842844244037,1.223393775888155,0.6404157427536213,-1.0639266967564602,0,0,1,1,1,2
2,-1.6459961873454092,-1.3792458401319838,0.025279955860190998,0.2339660497585023,0.7627087085758464,-0.15697185072572967,0.191163726201095,-1.5857557819463235,0.7275765304779435,-0.011593059598138786,0,2,1,1,0,2
0,0.1851287851483215,0.641843295134886,-1.196938909077636,1.212971186202147,-0.10814851899760423,-0.15697185072572967,0.817503285222566,1.223393775888155,-0.40551370993824737,-0.7131488177036864,0,2,1,1,2,2
2,0.36044926123814647,0.15365751366945843,0.29545465232013096,1.212971186202147,0.7627087085758464,-0.15697185072572967,1.443842844244037,0.0997339527543637,-0.14403134676528037,0.6899626985074089,1,0,0,1,1,2
0,0.6039499224740148,-0.8812963430372475,-0.1805674319188125,1.212971186202147,0.7627087085758464,-0.15697185072572967,-0.435175832820376,-0.462095958812532,-0.23119213448960244,-0.011593059598138786,0,2,1,1,2,2
4,0.8182305043615793,0.837117607721057,0.3083201140563197,-0.7450390866851424,0.7627087085758464,-0.15697185072572967,-2.3141945098847887,-0.462095958812532,0.3789333795806544,0.3391848194546351,0,1,2,1,1,2
2,1.5292524351703147,1.4815228392554223,-0.37354935796162725,-1.2345416549069648,-0.10814851899760423,1.2393434539481363,-2.3141945098847887,2.347053599021947,0.7275765304779435,-0.7131488177036864,0,2,2,1,2,2
3,-0.09733198188528636,0.837117607721057,-0.8753023656729446,1.212971186202147,-0.9790057465710549,-0.15697185072572967,0.191163726201095,0.6615638643212594,0.030290228683364548,-0.011593059598138786,0,0,2,1,1,2
1,-1.1395148119748033,-0.7543680398562366,0.38551288447344484,1.212971186202147,-0.9790057465710549,-0.15697185072572967,0.191163726201095,-0.462095958812532,-1.451443162630116,1.3915184566129566,0,1,0,1,0,2
1,-0.6817335688513705,-0.7641317554855446,-0.5536658222682533,-1.7240442231287871,-1.8498629741445056,-0.15697185072572967,-1.061515391841847,-1.0239258703794276,-2.235890252149017,1.3915184566129566,0,0,2,1,0,1
4,0.5260297108785372,0.7394804514279716,0.0767418028049405,-2.2135467913506095,-0.10814851899760423,1.2393434539481363,-0.435175832820376,-0.462095958812532,0.3789333795806544,1.0407405775601828,0,0,2,1,1,2
2,0.146168679350582,0.40751412003148163,1.2603642825342047,-0.2555365184633201,0.7627087085758464,-0.15697185072572967,0.817503285222566,0.0997339527543637,-0.8413176485598592,-1.0639266967564602,0,1,1,1,1,2
2,0.28252904964266884,-0.35405569905458517,-0.7466477483110681,1.212971186202147,-0.10814851899760423,1.2393434539481363,0.191163726201095,-1.0239258703794276,0.46609416730497644,-0.36237093865091263,0,1,0,0,1,2
3,-1.1102947326264987,-2.004123640407731,-0.5536658222682533,0.2339660497585023,-1.8498629741445056,-1.5532871553995955,0.817503285222566,-0.462095958812532,-0.7541568608355372,1.3915184566129566,0,0,0,1,0,2
4,1.6169126732152264,0.6516070107641954,0.6170911957248222,0.7234686179803247,0.7627087085758464,1.2393434539481363,0.191163726201095,1.223393775888155,0.20461180413200947,-1.0639266967564602,0,0,1,0,1,2
3,1.344191932631054,1.344830820445102,0.21826188190300577,-0.2555365184633201,-0.10814851899760423,-0.15697185072572967,0.191163726201095,0.6615638643212594,-0.40551370993824737,-0.36237093865091263,0,0,2,1,0,2
1,0.20460883804718988,0.8956999014969091,0.38551288447344484,0.2339660497585023,-0.10814851899760423,1.2393434539481363,1.443842844244037,-0.462095958812532,1.7735059831698121,-1.0639266967564602,1,0,0,1,2,2
4,-0.934974256536673,0.00720177922983015,-1.6600955315803914,0.2339660497585023,-0.9790057465710549,-1.5532871553995955,-0.435175832820376,-0.462095958812532,0.9890588936509105,-1.0639266967564602,0,2,2,1,0,2
3,-0.788873859795152,-0.34429198342527717,-1.3255935264395124,-1.2345416549069648,-0.9790057465710549,-0.15697185072572967,-1.061515391841847,-0.462095958812532,1.4248628322725223,0.3391848194546351,0,2,0,1,2,2
4,-0.25317240507624156,-0.10019909269256337,-0.37354935796162725,-0.2555365184633201,1.6335659361492971,-0.15697185072572967,-0.435175832820376,-1.0239258703794276,0.030290228683364548,0.6899626985074089,0,2,2,1,2,2
0,0.5649898166762753,1.4034131142209543,0.29545465232013096,1.212971186202147,0.7627087085758464,1.2393434539481363,1.443842844244037,1.223393775888155,0.9018981059265884,-0.36237093865091263,0,1,2,1,2,2
2,1.0519911391480121,0.49538756069525774,0.4498401931543831,1.212971186202147,-0.10814851899760423,-0.15697185072572967,1.443842844244037,0.0997339527543637,0.11745101640768663,-1.0639266967564602,0,2,1,1,0,2
1,-0.18499221993019954,0.36845925751424685,-1.5443063759547029,-0.7450390866851424,-0.10814851899760423,-1.5532871553995955,0.817503285222566,0.0997339527543637,1.599184407721168,-0.7131488177036864,0,2,1,1,0,2
2,0.8864106895076214,0.8664087546089838,-0.309222049280689,1.212971186202147,-0.10814851899760423,1.2393434539481363,0.191163726201095,1.785223687455051,-0.05687055904095752,-1.0639266967564602,0,2,2,1,2,2
2,-0.42849288116606793,0.18294866055738518,0.9515932008657022,-0.7450390866851424,-0.9790057465710549,-0.15697185072572967,0.191163726201095,0.0997339527543637,-1.451443162630116,-0.36237093865091263,0,2,1,1,2,2
3,-1.2953552351657585,-0.6957857460803845,-0.1291055849740612,0.2339660497585023,-0.9790057465710549,-0.15697185072572967,-0.435175832820376,-1.0239258703794276,-2.061568676700373,1.3915184566129566,0,2,1,1,0,2
1,-0.10707200833472054,-0.275945974020117,-0.6308585926853802,0.7234686179803247,-0.10814851899760423,-0.15697185072572967,0.817503285222566,0.6615638643212594,1.7735059831698121,-0.7131488177036864,0,1,1,1,0,2
3,-0.25317240507624156,0.07554778863499029,-1.3127280647033255,-0.7450390866851424,0.7627087085758464,-0.15697185072572967,0.191163726201095,-1.5857557819463235,0.5532549550292986,-0.011593059598138786,0,1,0,1,2,2
2,1.2370516416872726,0.40751412003148163,0.7071494278781362,1.212971186202147,-0.10814851899760423,1.2393434539481363,1.443842844244037,0.0997339527543637,-1.712925525803083,-0.011593059598138786,0,0,2,1,0,2
3,-0.3310926166717206,0.04625664174706491,-0.5022039753235038,0.7234686179803247,-0.10814851899760423,-0.15697185072572967,1.443842844244037,0.6615638643212594,-0.23119213448960244,-1.4147045758092343,0,1,2,0,1,2
2,0.019548335507930736,-0.22712739587357425,-2.4320232357516507,0.2339660497585023,-0.9790057465710549,-0.15697185072572967,-0.435175832820376,1.223393775888155,0.8147373182022662,1.0407405775601828,0,2,0,1,1,2
2,1.5195124087208791,1.2960122422985592,0.5270329635715083,0.7234686179803247,0.7627087085758464,-0.15697185072572967,0.191163726201095,2.9088835105888426,-0.6669960731112143,-1.4147045758092343,0,2,1,1,2,2
2,0.5260297108785372,0.27082210122116135,-0.7723786717834438,0.2339660497585023,-0.9790057465710549,1.2393434539481363,-1.6878549508633178,0.0997339527543637,-1.189960799457149,-0.36237093865091263,0,1,1,1,2,2
4,0.9156307688559266,0.6516070107641954,0.23112734363919268,-1.2345416549069648,-0.10814851899760423,1.2393434539481363,-0.435175832820376,-1.0239258703794276,-1.2771215871814712,-0.011593059598138786,1,2,2,1,1,2
1,-0.0388918231886785,-0.3052371209080424,0.42410926968200746,1.212971186202147,-0.9790057465710549,-0.15697185072572967,0.191163726201095,-1.0239258703794276,1.2505412568238783,-0.36237093865091263,0,2,1,1,1,2
0,0.8474505837098832,0.641843295134886,0.23112734363919268,1.212971186202147,-0.10814851899760423,1.2393434539481363,1.443842844244037,0.0997339527543637,-0.7541568608355372,-1.0639266967564602,0,1,2,1,2,2
1,-0.6330334366041968,0.23176723870392796,-0.9010332891453202,1.212971186202147,0.7627087085758464,-0.15697185072572967,0.191163726201095,0.0997339527543637,-0.5798352853868923,0.6899626985074089,0,1,1,1,0,2
2,-0.5453731985592837,1.4327042611088796,-0.8881678274091334,1.212971186202147,-0.9790057465710549,-1.5532871553995955,0.191163726201095,-1.0239258703794276,-1.712925525803083,-1.0639266967564602,0,2,0,1,2,2
2,-0.6232934101547626,-1.2034989588044294,0.9387277391295135,-1.2345416549069648,-1.8498629741445056,-0.15697185072572967,-0.435175832820376,-1.0239258703794276,-1.625764738078761,0.6899626985074089,0,1,1,0,0,2
2,0.7695303721144057,0.5442061388418005,-0.3864148196978142,0.7234686179803247,-0.10814851899760423,1.2393434539481363,0.191163726201095,1.223393775888155,-0.05687055904095752,-1.4147045758092343,0,2,1,1,2,2
2,-0.6719935424019363,-1.0375157931061845,-0.19343289365499944,0.7234686179803247,-0.9790057465710549,-0.15697185072572967,0.817503285222566,0.0997339527543637,0.5532549550292986,0.6899626985074089,0,2,1,1,2,2
1,0.9448508482042306,0.632079579505578,1.929368292815963,1.212971186202147,-0.10814851899760423,-0.15697185072572967,0.817503285222566,0.0997339527543637,-0.14403134676528037,1.3915184566129566,0,1,1,1,0,2
2,-2.259617853659798,-2.2286890998818274,-1.01682244477101,0.2339660497585023,0.7627087085758464,-1.5532871553995955,0.817503285222566,1.223393775888155,0.46609416730497644,0.6899626985074089,0,2,1,1,1,2
2,-0.2823924844245469,0.06578407300568229,-1.3384589881757,-1.7240442231287871,-0.9790057465710549,-0.15697185072572967,-0.435175832820376,-0.462095958812532,-1.625764738078761,1.3915184566129566,1,2,2,1,2,1
2,-0.866794071390631,-0.578621158528683,-0.41214574317018987,0.2339660497585023,-0.9790057465710549,-0.15697185072572967,0.817503285222566,-1.0239258703794276,1.7735059831698121,-1.765482454862008,0,2,2,0,0,2
4,-2.386238197502449,-1.4378281339078351,-0.6437240544215672,1.212971186202147,-1.8498629741445056,-1.5532871553995955,1.443842844244037,-1.5857557819463235,1.3377020445482002,1.0407405775601828,1,0,1,1,2,2
3,1.2760117474850108,1.9501811894622325,-1.2998626029671376,-0.7450390866851424,0.7627087085758464,1.2393434539481363,-0.435175832820376,-0.462095958812532,0.8147373182022662,-1.4147045758092343,1,2,1,1,0,2
1,-0.321352590222285,1.0909742140830803,-0.8753023656729446,-0.2555365184633201,0.7627087085758464,-0.15697185072572967,-0.435175832820376,-1.5857557819463235,-0.6669960731112143,-0.7131488177036864,1,0,0,1,2,2
4,-0.8473140184917612,-0.4028742772011279,0.23112734363919268,-0.7450390866851424,0.7627087085758464,-0.15697185072572967,-1.061515391841847,-0.462095958812532,-0.23119213448960244,-0.7131488177036864,0,1,2,1,2,2
1,-0.7206936746491099,-1.0863343712527271,0.282589190583944,1.212971186202147,-0.9790057465710549,-0.15697185072572967,0.817503285222566,1.223393775888155,0.46609416730497644,-0.7131488177036864,1,1,2,1,2,2
4,-1.1784749177725422,-1.0472795087354931,-0.45074212837875244,0.7234686179803247,0.7627087085758464,-1.5532871553995955,1.443842844244037,1.223393775888155,0.9018981059265884,-0.36237093865091263,0,0,1,1,0,2
0,-0.5064130927615456,-2.1505793748473594,-1.196938909077636,-1.2345416549069648,-0.9790057465710549,-0.15697185072572967,-2.3141945098847887,-1.5857557819463235,0.3789333795806544,-1.0639266967564602,0,2,0,1,0,1
1,0.3799293141370162,0.07554778863499029,-1.2226698325500116,-0.7450390866851424,-0.10814851899760423,-0.15697185072572967,-2.3141945098847887,-0.462095958812532,0.11745101640768663,1.0407405775601828,0,1,2,1,1,2
3,0.5357697373279714,-0.12949023958048875,-1.2226698325500116,-0.7450390866851424,-0.9790057465710549,-0.15697185072572967,-1.061515391841847,-0.462095958812532,-0.7541568608355372,0.3391848194546351,0,2,0,1,2,1
3,0.6429100282717529,-0.3833468459425119,-0.6179931309491915,-0.2555365184633201,0.7627087085758464,-1.5532871553995955,-1.061515391841847,1.785223687455051,-1.1028000117328263,-0.36237093865091263,0,2,0,1,1,2
2,-0.4577129605143718,-0.21736368024426625,0.5141675018353213,-1.2345416549069648,0.7627087085758464,-0.15697185072572967,-1.061515391841847,1.223393775888155,0.030290228683364548,-1.4147045758092343,0,2,2,1,2,2
1,1.5876925938669226,1.4424679767381876,0.4369747314181962,1.212971186202147,1.6335659361492971,1.2393434539481363,0.817503285222566,0.6615638643212594,0.11745101640768663,-1.4147045758092343,0,2,0,1,2,2
3,-1.0810746532781947,-1.0472795087354931,-0.5022039753235038,0.7234686179803247,-0.10814851899760423,-1.5532871553995955,0.817503285222566,0.6615638643212594,-0.23119213448960244,1.0407405775601828,0,0,1,1,1,2
1,-1.8894968485812775,-2.121288227959434,-1.608633684635641,0.7234686179803247,-1.8498629741445056,-1.5532871553995955,1.443842844244037,3.4707134221557383,-1.189960799457149,-0.7131488177036864,0,1,1,1,1,2
1,1.6461327525635319,1.081210498453771,0.7714767365590743,-0.7450390866851424,1.6335659361492971,1.2393434539481363,-1.061515391841847,-1.0239258703794276,0.5532549550292986,-1.4147045758092343,0,2,1,1,0,2
2,-0.8960141507389349,-2.394672265580073,-1.3127280647033255,-1.2345416549069648,-0.9790057465710549,-1.5532871553995955,-1.061515391841847,0.0997339527543637,0.7275765304779435,0.6899626985074089,0,2,1,1,2,2
4,0.09746854710340834,0.13413008241084243,-1.8788083810955818,1.212971186202147,-0.10814851899760423,1.2393434539481363,0.817503285222566,1.223393775888155,-0.40551370993824737,-1.0639266967564602,0,2,1,1,1,2
