gender,branch,cgpa,attendance_percentage,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,sleep_hours,stress_level,family_income_level,city_tier,target
1,0,-0.07982203189105691,-0.7981095952558194,0.9987156962902936,-1.4454140006891936,-0.15697185072572967,1.443842844244037,-0.23119213448960244,0.6899626985074089,2,1,2
1,1,0.247935949582042,2.379659453582531,0.9987156962902936,1.3998218390114665,-0.15697185072572967,0.817503285222566,0.20461180413200947,-1.0639266967564602,2,1,2
0,2,-0.6956097546586963,-1.094015215188135,-0.5637090945375297,-0.022796080838863534,-0.15697185072572967,0.817503285222566,0.11745101640768663,-0.36237093865091263,0,1,2
1,1,-1.2021448169353033,0.9129968156571379,0.9987156962902936,-0.022796080838863534,-0.15697185072572967,0.817503285222566,-0.05687055904095752,0.6899626985074089,2,0,2
1,1,-0.39764795331951575,0.7714767365590743,-0.5637090945375297,1.3998218390114665,-0.15697185072572967,0.191163726201095,-1.1028000117328263,0.3391848194546351,2,0,2
1,3,1.0524328131978304,-0.32208751101687594,0.9987156962902936,1.3998218390114665,-0.15697185072572967,0.191163726201095,-1.451443162630116,0.6899626985074089,0,2,2
0,0,1.2113457739120603,0.7586112748228875,0.21750330087638192,-0.7341050407640285,1.2393434539481363,-1.061515391841847,0.6404157427536213,-1.765482454862008,1,0,2
1,2,-0.2585991126945651,-0.46360759011493935,-2.126133885365353,-1.4454140006891936,1.2393434539481363,-1.061515391841847,-0.05687055904095752,-1.0639266967564602,2,2,1
0,4,0.6750145315015359,-0.309222049280689,-1.3449214899514412,-0.7341050407640285,1.2393434539481363,-1.6878549508633178,-0.05687055904095752,0.3391848194546351,2,0,2
1,3,0.8835877924389615,0.4498401931543831,0.9987156962902936,1.3998218390114665,-0.15697185072572967,1.443842844244037,-1.712925525803083,1.3915184566129566,2,0,2
1,1,-0.26853117273920424,0.25685826711156834,0.9987156962902936,0.6885128790863014,-0.15697185072572967,1.443842844244037,0.7275765304779435,-0.7131488177036864,2,0,2
0,2,1.7079487761440282,1.054516894755203,0.9987156962902936,0.6885128790863014,-0.15697185072572967,1.443842844244037,-1.887247101251728,0.3391848194546351,1,2,2
0,4,-0.37778383323023657,0.33405103752869353,0.9987156962902936,-1.4454140006891936,-1.5532871553995955,0.817503285222566,-1.625764738078761,-0.011593059598138786,2,0,2
1,4,-0.3181914729624008,0.977324124338076,-1.3449214899514412,-0.022796080838863534,-1.5532871553995955,-1.061515391841847,-0.40551370993824737,1.3915184566129566,0,2,1
1,3,-1.2220089370245826,1.054516894755203,0.9987156962902936,-1.4454140006891936,-1.5532871553995955,0.817503285222566,0.46609416730497644,-1.0639266967564602,1,2,2
0,3,0.8438595522604049,2.1352156805949645,0.9987156962902936,0.6885128790863014,1.2393434539481363,1.443842844244037,0.20461180413200947,-1.4147045758092343,1,1,2
0,1,-0.6956097546586963,-0.5408003605320664,-0.5637090945375297,-1.4454140006891936,-0.15697185072572967,-0.435175832820376,1.3377020445482002,0.6899626985074089,0,1,2
0,0,-0.48703649372126984,0.051010879332566664,-1.3449214899514412,-0.7341050407640285,-0.15697185072572967,0.191163726201095,0.3789333795806544,-0.36237093865091263,2,0,1
0,4,-0.4075800133641549,0.7328803513505118,-2.126133885365353,1.3998218390114665,-0.15697185072572967,-1.061515391841847,-1.1028000117328263,0.3391848194546351,2,1,2
1,1,-1.3113974774263366,-1.77588468720608,0.21750330087638192,-1.4454140006891936,-1.5532871553995955,0.191163726201095,0.9018981059265884,-1.0639266967564602,2,1,2
0,2,-0.9637753758639594,-0.9782260595624453,0.21750330087638192,-1.4454140006891936,-1.5532871553995955,-0.435175832820376,-1.0156392240085041,-0.7131488177036864,2,1,2
1,2,1.519239635295881,-1.184073447341449,0.9987156962902936,0.6885128790863014,1.2393434539481363,1.443842844244037,0.6404157427536213,-1.0639266967564602,0,0,2
1,1,-1.2120768769799435,0.539898425307697,-1.3449214899514412,-0.022796080838863534,-1.5532871553995955,-1.061515391841847,1.7735059831698121,0.3391848194546351,0,0,1
0,2,1.7079487761440282,0.12820364974969184,0.9987156962902936,0.6885128790863014,-0.15697185072572967,0.817503285222566,-1.189960799457149,1.3915184566129566,2,0,2
1,4,0.04929474868925553,0.6942839661419492,0.9987156962902936,-0.7341050407640285,-0.15697185072572967,0.191163726201095,0.6404157427536213,-1.4147045758092343,1,2,2
1,3,0.853791612305044,0.11533818801350493,0.9987156962902936,0.6885128790863014,1.2393434539481363,0.817503285222566,1.4248628322725223,0.3391848194546351,0,0,2
0,3,-1.2915333573370575,-0.16770197018262376,0.9987156962902936,0.6885128790863014,-1.5532871553995955,1.443842844244037,-0.05687055904095752,-0.36237093865091263,2,2,1
1,1,-2.1456905211760424,0.0767418028049405,-1.3449214899514412,-1.4454140006891936,-1.5532871553995955,-0.435175832820376,-0.9284784362841814,-1.0639266967564602,2,2,1
1,3,1.1815495937781428,-0.8109750569920063,0.21750330087638192,-1.4454140006891936,-0.15697185072572967,0.191163726201095,-0.49267449766256943,-1.765482454862008,2,1,2
1,3,1.7079487761440282,1.5562699024665203,0.21750330087638192,-1.4454140006891936,1.2393434539481363,-0.435175832820376,0.7275765304779435,-1.4147045758092343,2,0,2
1,2,1.3801907946709293,-1.0296879065071967,0.9987156962902936,1.3998218390114665,1.2393434539481363,0.817503285222566,1.0762196813752325,0.3391848194546351,0,2,2
1,3,0.6253542312783383,0.0767418028049405,0.21750330087638192,-1.4454140006891936,-0.15697185072572967,0.191163726201095,0.29177259185633153,-1.0639266967564602,2,2,2
1,1,1.3106663743584535,0.3726474227372579,0.21750330087638192,-0.022796080838863534,-0.15697185072572967,-1.061515391841847,-0.7541568608355372,1.0407405775601828,1,1,2
0,2,-1.6292233988547964,-1.441382682065202,-1.3449214899514412,1.3998218390114665,-1.5532871553995955,-1.061515391841847,0.46609416730497644,-0.7131488177036864,0,1,2
0,2,0.6650824714568949,1.8650409841350246,0.21750330087638192,0.6885128790863014,1.2393434539481363,0.191163726201095,-2.061568676700373,0.3391848194546351,1,1,2
0,3,-0.15927851224817183,0.012414494124002251,0.9987156962902936,-0.7341050407640285,-1.5532871553995955,1.443842844244037,0.11745101640768663,1.0407405775601828,1,2,2
0,1,0.4465771504748302,0.4498401931543831,-0.5637090945375297,-0.022796080838863534,-0.15697185072572967,0.817503285222566,-0.14403134676528037,-0.7131488177036864,2,2,2
1,2,-0.17914263233745012,-0.7466477483110681,-0.5637090945375297,1.3998218390114665,-0.15697185072572967,-0.435175832820376,0.9890588936509105,0.6899626985074089,1,1,2
1,4,-0.24866705264992592,1.0287859712828273,0.9987156962902936,-0.022796080838863534,-1.5532871553995955,0.817503285222566,0.46609416730497644,-0.36237093865091263,1,2,2
1,4,-1.0035036160425168,-0.7080513631025055,0.9987156962902936,1.3998218390114665,-0.15697185072572967,0.191163726201095,0.5532549550292986,-0.011593059598138786,2,0,2
1,1,-0.06988997184641599,0.6299566574610109,-1.3449214899514412,1.3998218390114665,1.2393434539481363,-1.061515391841847,-0.49267449766256943,0.6899626985074089,1,0,2
0,2,-1.6292233988547964,-1.1197461386605108,0.21750330087638192,0.6885128790863014,-1.5532871553995955,0.191163726201095,0.030290228683364548,-0.7131488177036864,2,1,2
1,3,-0.2983273528731217,-0.37354935796162725,-1.3449214899514412,-0.022796080838863534,1.2393434539481363,-1.061515391841847,0.9890588936509105,-0.011593059598138786,0,0,2
1,1,0.12875122904637046,-0.7852441335196306,0.9987156962902936,0.6885128790863014,-0.15697185072572967,0.817503285222566,-0.05687055904095752,1.3915184566129566,2,1,2
0,3,-0.5466288539891055,-1.4542481438013888,-0.5637090945375297,-1.4454140006891936,-0.15697185072572967,-1.061515391841847,0.20461180413200947,-1.4147045758092343,1,0,2
0,4,0.19827564935884626,0.6170911957248222,-1.3449214899514412,0.6885128790863014,-0.15697185072572967,-2.3141945098847887,-1.5386039503544382,1.3915184566129566,1,2,2
1,0,1.0425007531531914,0.9258622773933266,0.9987156962902936,-0.7341050407640285,1.2393434539481363,1.443842844244037,-0.05687055904095752,1.0407405775601828,0,2,2
1,0,-0.6161532743015814,0.205396420166817,-2.126133885365353,0.6885128790863014,-0.15697185072572967,-2.3141945098847887,-2.061568676700373,1.3915184566129566,1,1,1
1,1,-0.03016173166785941,1.6463281346198342,0.9987156962902936,-0.022796080838863534,-0.15697185072572967,1.443842844244037,-0.49267449766256943,1.3915184566129566,0,0,2
1,4,0.6154221712336992,0.14106911148587875,-0.5637090945375297,-0.022796080838863534,-0.15697185072572967,0.191163726201095,0.11745101640768663,-0.011593059598138786,1,1,2
1,3,-0.7353379948372538,0.4369747314181962,0.21750330087638192,0.6885128790863014,-0.15697185072572967,-0.435175832820376,0.8147373182022662,-0.011593059598138786,0,2,2
1,2,-1.331261597515615,-0.6308585926853802,-1.3449214899514412,-0.022796080838863534,-2.9496024600734616,0.191163726201095,-1.0156392240085041,1.3915184566129566,2,1,2
1,3,0.49623745069802594,1.9936956014969012,0.9987156962902936,-0.7341050407640285,1.2393434539481363,0.817503285222566,0.3789333795806544,0.3391848194546351,2,0,2
1,2,0.1386832890910096,-1.0554188299795724,-2.126133885365353,-1.4454140006891936,1.2393434539481363,-1.6878549508633178,1.599184407721168,-0.7131488177036864,2,0,1
1,1,-1.0630959763103527,0.8486695069761996,-1.3449214899514412,-1.4454140006891936,-1.5532871553995955,-1.061515391841847,-0.6669960731112143,0.3391848194546351,2,1,1
1,2,0.6253542312783383,0.6428221191971979,-0.5637090945375297,-0.022796080838863534,1.2393434539481363,-1.061515391841847,-1.625764738078761,1.3915184566129566,2,0,2
1,3,-1.5001066182744849,-1.6729609933165792,0.21750330087638192,-0.022796080838863534,-1.5532871553995955,-1.061515391841847,0.29177259185633153,-1.765482454862008,2,2,2
0,2,0.267800069671322,-0.6951859013663185,-1.3449214899514412,-1.4454140006891936,-1.5532871553995955,0.191163726201095,-1.189960799457149,1.0407405775601828,2,2,2
0,0,0.31746036989451776,0.6299566574610109,0.9987156962902936,-1.4454140006891936,1.2393434539481363,-0.435175832820376,-0.7541568608355372,-1.765482454862008,2,1,2
0,2,-0.20893881247136756,0.1925309584306301,-2.126133885365353,-0.022796080838863534,-0.15697185072572967,-1.6878549508633178,-0.40551370993824737,-1.765482454862008,1,1,2
0,2,-0.3678517731855974,-0.6951859013663185,-0.5637090945375297,1.3998218390114665,-1.5532871553995955,-0.435175832820376,1.7735059831698121,0.3391848194546351,1,1,2
1,2,1.3305304944477319,0.6170911957248222,-1.3449214899514412,-1.4454140006891936,1.2393434539481363,-0.435175832820376,-0.49267449766256943,-0.011593059598138786,2,1,2
1,0,-0.5565609140337456,0.3597819610010692,0.21750330087638192,-0.022796080838863534,-0.15697185072572967,0.817503285222566,-0.40551370993824737,-0.36237093865091263,1,1,2
0,2,-0.8048624151497296,-0.00045096761218466834,0.9987156962902936,-1.4454140006891936,-1.5532871553995955,1.443842844244037,1.6863451954454902,1.0407405775601828,1,1,2
0,2,-0.08975409193569606,-0.9138987508815072,0.9987156962902936,0.6885128790863014,-0.15697185072572967,1.443842844244037,0.6404157427536213,-1.0639266967564602,1,1,2
0,2,-1.182280696846025,-0.6437240544215672,0.9987156962902936,-0.022796080838863534,-0.15697185072572967,0.191163726201095,1.0762196813752325,-0.7131488177036864,0,0,2
0,2,-0.8644547754175653,-0.9138987508815072,0.21750330087638192,-1.4454140006891936,-1.5532871553995955,0.191163726201095,-0.9284784362841814,-0.011593059598138786,1,0,2
1,2,-1.0332997961764343,-1.01682244477101,-2.126133885365353,-0.022796080838863534,-0.15697185072572967,-1.6878549508633178,-0.49267449766256943,0.6899626985074089,2,1,1
0,3,0.17841152926956796,0.21826188190300577,0.21750330087638192,-0.7341050407640285,-0.15697185072572967,0.191163726201095,-1.0156392240085041,0.6899626985074089,1,1,2
1,2,1.5788319955637158,-0.309222049280689,0.9987156962902936,-0.7341050407640285,1.2393434539481363,1.443842844244037,0.9018981059265884,1.3915184566129566,1,1,2
0,2,-0.10961821202497435,-0.5408003605320664,0.21750330087638192,0.6885128790863014,1.2393434539481363,-0.435175832820376,1.3377020445482002,1.0407405775601828,2,2,2
1,4,-0.22880293256064585,-0.4764730518511281,0.21750330087638192,1.3998218390114665,-1.5532871553995955,-0.435175832820376,-0.5798352853868923,1.3915184566129566,2,0,2
0,1,0.267800069671322,0.9644586626018892,0.9987156962902936,0.6885128790863014,-0.15697185072572967,0.191163726201095,-0.3183529222139253,1.0407405775601828,0,0,2
1,1,0.5657618710105017,0.0767418028049405,-0.5637090945375297,-1.4454140006891936,1.2393434539481363,-1.061515391841847,-0.3183529222139253,-0.7131488177036864,0,0,2
0,3,-0.20893881247136756,-0.1805674319188125,0.21750330087638192,-0.7341050407640285,1.2393434539481363,0.191163726201095,-1.625764738078761,1.3915184566129566,2,1,1
1,0,1.3603266745816511,1.0030550478104516,0.21750330087638192,-0.022796080838863534,-0.15697185072572967,0.191163726201095,-0.6669960731112143,0.3391848194546351,2,1,2
0,4,1.5788319955637158,-1.274131679494762,0.9987156962902936,-1.4454140006891936,1.2393434539481363,0.191163726201095,0.8147373182022662,-1.0639266967564602,2,2,2
0,2,0.3770527301623544,0.23112734363919268,0.9987156962902936,1.3998218390114665,1.2393434539481363,0.817503285222566,-0.5798352853868923,-0.36237093865091263,1,2,2
0,1,1.6582884759208307,-0.7723786717834438,-0.5637090945375297,-0.022796080838863534,1.2393434539481363,0.191163726201095,0.8147373182022662,-0.7131488177036864,0,2,2
1,1,-0.17914263233745012,-1.5057099907461402,-0.5637090945375297,1.3998218390114665,-0.15697185072572967,-0.435175832820376,0.9018981059265884,-0.36237093865091263,2,0,2
1,3,0.9133839725728788,1.0416514330190143,0.9987156962902936,0.6885128790863014,-0.15697185072572967,1.443842844244037,-1.0156392240085041,-0.011593059598138786,2,0,2
0,2,0.33732448998379605,0.12820364974969184,0.9987156962902936,-0.022796080838863534,-0.15697185072572967,0.191163726201095,0.11745101640768663,-1.4147045758092343,0,2,2
1,1,1.7079487761440282,-0.24489474059975078,0.9987156962902936,0.6885128790863014,1.2393434539481363,1.443842844244037,-1.451443162630116,-0.011593059598138786,0,0,2
0,0,0.9332480926621589,-0.2706256640721246,-1.3449214899514412,1.3998218390114665,-0.15697185072572967,-1.6878549508633178,1.3377020445482002,-0.011593059598138786,1,1,2
1,2,0.684946591546175,-0.8753023656729446,-1.3449214899514412,0.6885128790863014,-0.15697185072572967,-1.061515391841847,-1.1028000117328263,1.3915184566129566,0,2,2
0,1,1.4298510948941268,0.051010879332566664,0.9987156962902936,-1.4454140006891936,-0.15697185072572967,0.817503285222566,-1.3642823749057933,-0.011593059598138786,1,1,2
0,0,1.0325686931085523,0.24399280537538143,0.9987156962902936,-1.4454140006891936,1.2393434539481363,1.443842844244037,0.7275765304779435,-1.765482454862008,2,2,2
1,1,0.2280718294927637,0.03814541759637792,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,-1.061515391841847,-0.3183529222139253,1.0407405775601828,2,1,2
0,1,-0.3181914729624008,0.012414494124002251,0.21750330087638192,-0.7341050407640285,-0.15697185072572967,-1.061515391841847,-0.14403134676528037,-1.0639266967564602,1,1,2
1,2,0.29759624980523947,-1.4542481438013888,-0.5637090945375297,-1.4454140006891936,-0.15697185072572967,-0.435175832820376,1.7735059831698121,-0.011593059598138786,0,1,2
1,1,-0.5565609140337456,-0.7466477483110681,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,-0.435175832820376,-1.2771215871814712,1.3915184566129566,2,1,2
1,1,-0.1394143921588918,-1.248400756022387,0.21750330087638192,0.6885128790863014,-0.15697185072572967,0.817503285222566,0.6404157427536213,0.6899626985074089,2,0,2
0,3,-1.6987478191672714,-0.7981095952558194,0.21750330087638192,-0.7341050407640285,-1.5532871553995955,0.191163726201095,-1.1028000117328263,1.3915184566129566,0,2,1
1,1,0.09895504891245302,1.8650409841350246,0.9987156962902936,-0.7341050407640285,-0.15697185072572967,1.443842844244037,0.9018981059265884,-1.4147045758092343,0,1,2
1,3,0.4267130303855519,-0.32208751101687594,0.9987156962902936,0.6885128790863014,-0.15697185072572967,1.443842844244037,-0.49267449766256943,-1.4147045758092343,1,0,2
0,4,1.7079487761440282,1.4276152851046437,0.9987156962902936,1.3998218390114665,-0.15697185072572967,1.443842844244037,0.9890588936509105,-1.765482454862008,1,1,2
1,0,-0.5466288539891055,-0.4764730518511281,0.9987156962902936,-0.7341050407640285,-0.15697185072572967,1.443842844244037,-0.23119213448960244,-0.36237093865091263,0,0,2
0,1,0.8835877924389615,1.40188436163227,0.9987156962902936,1.3998218390114665,1.2393434539481363,1.443842844244037,-0.9284784362841814,0.6899626985074089,2,0,2
1,2,1.7079487761440282,0.4369747314181962,0.9987156962902936,0.6885128790863014,1.2393434539481363,-0.435175832820376,0.8147373182022662,0.6899626985074089,1,2,2
1,1,1.7079487761440282,-0.3478184344892516,0.9987156962902936,1.3998218390114665,1.2393434539481363,1.443842844244037,0.46609416730497644,-1.765482454862008,1,0,2
0,4,0.11881916900173131,1.4276152851046437,-1.3449214899514412,-0.022796080838863534,-0.15697185072572967,-1.061515391841847,-0.3183529222139253,-1.765482454862008,2,2,1
1,3,-0.24866705264992592,-0.37354935796162725,-0.5637090945375297,-0.7341050407640285,-1.5532871553995955,-2.3141945098847887,-0.3183529222139253,1.3915184566129566,2,1,2
0,3,-0.1394143921588918,-0.5279348987958776,0.9987156962902936,-0.7341050407640285,-0.15697185072572967,0.817503285222566,-0.9284784362841814,-0.36237093865091263,1,2,2
0,2,0.8239954321711248,0.1539345732220675,0.9987156962902936,0.6885128790863014,-0.15697185072572967,0.191163726201095,0.8147373182022662,1.3915184566129566,1,0,2
1,2,0.36712067011771526,1.5176735172579578,-1.3449214899514412,-0.7341050407640285,-0.15697185072572967,-1.061515391841847,-0.3183529222139253,-0.36237093865091263,0,1,2
1,3,0.4664412705641085,-1.0554188299795724,0.9987156962902936,-1.4454140006891936,1.2393434539481363,1.443842844244037,-0.7541568608355372,0.3391848194546351,2,1,2
1,4,-0.1394143921588918,-0.7981095952558194,0.21750330087638192,-0.022796080838863534,1.2393434539481363,-0.435175832820376,-1.2771215871814712,-0.36237093865091263,2,2,2
0,1,-0.44730825354271236,0.11533818801350493,0.21750330087638192,-0.7341050407640285,-0.15697185072572967,0.817503285222566,0.46609416730497644,-1.765482454862008,2,1,2
1,2,0.5359656908765843,-0.7595132100472568,-0.5637090945375297,-0.022796080838863534,-0.15697185072572967,-0.435175832820376,-0.49267449766256943,-1.765482454862008,2,0,2
0,1,-0.7055418147033354,-0.5022039753235038,0.21750330087638192,-0.022796080838863534,-0.15697185072572967,0.191163726201095,-2.061568676700373,1.3915184566129566,2,2,2
0,2,-1.0630959763103527,-0.1033746615016855,-1.3449214899514412,0.6885128790863014,-0.15697185072572967,-1.6878549508633178,-1.189960799457149,-0.011593059598138786,2,1,2
0,2,-0.07982203189105691,-0.6951859013663185,0.21750330087638192,-1.4454140006891936,-0.15697185072572967,0.191163726201095,-0.23119213448960244,-1.0639266967564602,1,0,1
1,4,-0.8843188955068445,-0.7595132100472568,-1.3449214899514412,1.3998218390114665,-0.15697185072572967,-2.3141945098847887,-0.14403134676528037,-0.36237093865091263,2,1,2
0,2,0.4465771504748302,0.7071494278781362,0.9987156962902936,0.6885128790863014,-0.15697185072572967,0.191163726201095,-0.23119213448960244,-1.765482454862008,2,1,2
0,1,1.2610060741352578,0.012414494124002251,0.9987156962902936,1.3998218390114665,-0.15697185072572967,0.191163726201095,-0.40551370993824737,-1.0639266967564602,0,0,2
1,3,-1.2716692372477791,-0.6565895161577542,0.21750330087638192,-0.7341050407640285,-0.15697185072572967,-0.435175832820376,-0.8413176485598592,-0.011593059598138786,0,0,2
0,4,0.1585474091802879,-2.1618485392917095,-0.5637090945375297,0.6885128790863014,-0.15697185072572967,-0.435175832820376,1.2505412568238783,1.3915184566129566,0,1,1
1,2,1.3603266745816511,-0.309222049280689,-1.3449214899514412,-0.022796080838863534,1.2393434539481363,-1.061515391841847,1.0762196813752325,-1.0639266967564602,1,2,2
0,1,1.2113457739120603,0.17966549669444318,0.9987156962902936,0.6885128790863014,1.2393434539481363,1.443842844244037,-1.1028000117328263,1.3915184566129566,2,0,2
1,0,-0.3479876530963191,0.7328803513505118,0.21750330087638192,0.6885128790863014,-1.5532871553995955,0.191163726201095,0.030290228683364548,-1.0639266967564602,2,0,2
1,3,0.4863053906533868,0.282589190583944,0.9987156962902936,1.3998218390114665,-0.15697185072572967,1.443842844244037,-1.1028000117328263,1.0407405775601828,1,1,2
1,3,-0.46717237363199154,-1.1326116003966975,0.9987156962902936,-0.022796080838863534,-0.15697185072572967,0.817503285222566,0.3789333795806544,1.3915184566129566,1,2,2
1,4,1.022636633063913,0.6556875809333848,0.9987156962902936,1.3998218390114665,1.2393434539481363,0.817503285222566,0.9890588936509105,-1.765482454862008,2,0,2
1,2,1.4695793350726833,1.5048080555217709,-0.5637090945375297,-0.022796080838863534,1.2393434539481363,-1.061515391841847,-0.14403134676528037,-1.765482454862008,2,1,2
0,1,1.7079487761440282,-0.7595132100472568,0.9987156962902936,-0.7341050407640285,1.2393434539481363,0.817503285222566,1.7735059831698121,-1.4147045758092343,2,1,2
0,2,1.7079487761440282,0.025279955860190998,-1.3449214899514412,-1.4454140006891936,-0.15697185072572967,-0.435175832820376,-0.7541568608355372,-1.0639266967564602,1,2,2
1,4,-0.8843188955068445,-0.7981095952558194,0.21750330087638192,0.6885128790863014,-1.5532871553995955,0.191163726201095,-1.1028000117328263,1.3915184566129566,2,0,2
0,4,1.2312098940013387,0.41124380794582055,-1.3449214899514412,0.6885128790863014,1.2393434539481363,-0.435175832820376,1.0762196813752325,-0.36237093865091263,1,0,2
1,0,0.2876641897606003,-1.2098043708138237,0.21750330087638192,-1.4454140006891936,1.2393434539481363,0.191163726201095,0.20461180413200947,-0.7131488177036864,0,1,2
0,1,-0.3579197131409583,1.0030550478104516,0.9987156962902936,0.6885128790863014,1.2393434539481363,0.191163726201095,0.7275765304779435,0.6899626985074089,0,1,2
1,4,0.07909092882317297,0.3597819610010692,0.21750330087638192,-0.022796080838863534,-1.5532871553995955,-0.435175832820376,-2.584533403046307,1.3915184566129566,2,0,2
1,1,-0.675745634569418,0.9387277391295135,0.9987156962902936,0.6885128790863014,1.2393434539481363,1.443842844244037,0.29177259185633153,-1.4147045758092343,1,0,2
1,0,0.8835877924389615,0.34691649926488227,-0.5637090945375297,-0.7341050407640285,1.2393434539481363,0.817503285222566,-1.451443162630116,-0.36237093865091263,2,1,2
1,4,1.3106663743584535,1.2603642825342047,-1.3449214899514412,-1.4454140006891936,1.2393434539481363,0.191163726201095,-0.05687055904095752,0.3391848194546351,2,0,2
1,3,-0.9339791957300412,0.6942839661419492,0.9987156962902936,-0.7341050407640285,-1.5532871553995955,0.817503285222566,1.1633804690995562,-1.4147045758092343,2,1,2
0,1,0.247935949582042,0.6428221191971979,-0.5637090945375297,0.6885128790863014,-0.15697185072572967,-0.435175832820376,1.7735059831698121,1.0407405775601828,1,1,2
1,2,-0.6062212142569422,0.9001313539209509,0.21750330087638192,-0.7341050407640285,-0.15697185072572967,0.191163726201095,0.29177259185633153,-1.4147045758092343,2,1,2
0,3,-0.0996861519803352,1.1059787416999525,0.9987156962902936,1.3998218390114665,-0.15697185072572967,1.443842844244037,1.0762196813752325,-1.0639266967564602,2,2,2
1,4,-2.264875241711715,-0.5150694370596907,-2.126133885365353,-0.022796080838863534,-1.5532871553995955,-1.061515391841847,-1.0156392240085041,-0.36237093865091263,1,1,1
1,1,1.102093113421028,1.569135364202709,0.9987156962902936,-0.7341050407640285,1.2393434539481363,0.817503285222566,0.3789333795806544,-1.4147045758092343,0,1,2
0,3,-0.48703649372126984,0.9129968156571379,0.21750330087638192,0.6885128790863014,-0.15697185072572967,-1.061515391841847,0.20461180413200947,-0.36237093865091263,2,1,2
0,1,-1.1624165767567458,-0.3478184344892516,0.9987156962902936,-0.7341050407640285,-1.5532871553995955,0.817503285222566,-1.625764738078761,0.3391848194546351,0,2,2
1,3,-1.0432318562210734,-0.24489474059975078,0.9987156962902936,0.6885128790863014,-0.15697185072572967,0.817503285222566,-0.3183529222139253,0.3391848194546351,2,2,2
0,2,0.516101570787306,-0.7981095952558194,0.21750330087638192,-1.4454140006891936,-0.15697185072572967,-0.435175832820376,-0.5798352853868923,0.6899626985074089,2,0,2
1,2,0.7644030719032899,0.9001313539209509,0.21750330087638192,-0.022796080838863534,-0.15697185072572967,0.817503285222566,0.9890588936509105,-1.0639266967564602,2,1,2
1,1,-1.768272239479747,-0.9782260595624453,0.21750330087638192,1.3998218390114665,-0.15697185072572967,0.191163726201095,0.29177259185633153,-0.36237093865091263,1,1,2
1,2,-0.5565609140337456,-0.5922622074768159,-1.3449214899514412,-1.4454140006891936,-0.15697185072572967,-1.6878549508633178,-0.5798352853868923,-0.36237093865091263,2,1,2
1,3,0.6352862913229775,-2.213310386236461,0.9987156962902936,-1.4454140006891936,-0.15697185072572967,0.817503285222566,1.6863451954454902,1.3915184566129566,1,2,2
1,2,-1.1922127568906642,0.03814541759637792,-0.5637090945375297,1.3998218390114665,-1.5532871553995955,-1.6878549508633178,-0.5798352853868923,0.3391848194546351,1,2,2
1,1,-0.7055418147033354,1.0287859712828273,0.9987156962902936,-0.7341050407640285,-0.15697185072572967,0.191163726201095,-1.189960799457149,-0.011593059598138786,2,1,1
0,2,1.2908022542691753,2.186677527539716,-0.5637090945375297,-0.7341050407640285,1.2393434539481363,0.191163726201095,0.7275765304779435,1.0407405775601828,2,1,2
1,2,-1.7980684196136654,1.6205972111474587,-2.126133885365353,-0.7341050407640285,-0.15697185072572967,-0.435175832820376,0.46609416730497644,1.3915184566129566,0,2,1
1,3,-0.675745634569418,1.8264445989264622,0.21750330087638192,-0.7341050407640285,-0.15697185072572967,-1.061515391841847,-0.5798352853868923,-1.765482454862008,2,1,2
1,2,0.34725655002843697,-1.4156517585928263,-1.3449214899514412,1.3998218390114665,1.2393434539481363,-1.061515391841847,0.5532549550292986,0.6899626985074089,1,0,2
1,1,-0.8743868354622045,0.24399280537538143,0.9987156962902936,0.6885128790863014,-1.5532871553995955,0.191163726201095,-0.49267449766256943,-1.765482454862008,0,0,2
1,1,1.3801907946709293,1.06738235649139,0.9987156962902936,1.3998218390114665,1.2393434539481363,1.443842844244037,0.5532549550292986,-1.0639266967564602,2,2,2
0,2,1.1716175337335037,1.7749827519817107,0.9987156962902936,-1.4454140006891936,1.2393434539481363,0.191163726201095,0.030290228683364548,-0.7131488177036864,0,1,2
0,1,-0.17914263233745012,0.14106911148587875,0.21750330087638192,-0.7341050407640285,-0.15697185072572967,0.191163726201095,-0.49267449766256943,1.3915184566129566,2,1,2
1,3,-1.8377966597922228,-0.11624012323787426,-0.5637090945375297,0.6885128790863014,-1.5532871553995955,0.817503285222566,-0.23119213448960244,-1.4147045758092343,1,0,2
0,0,-0.07982203189105691,-0.16770197018262376,-1.3449214899514412,-0.7341050407640285,-1.5532871553995955,-1.061515391841847,-0.05687055904095752,1.0407405775601828,2,1,2
0,1,-1.8874569600154194,-1.0425533682433845,-1.3449214899514412,-0.022796080838863534,-1.5532871553995955,-1.061515391841847,-1.451443162630116,-0.011593059598138786,1,1,1
0,4,-1.510038678319124,1.5434044407303333,0.21750330087638192,-1.4454140006891936,-0.15697185072572967,-0.435175832820376,-0.6669960731112143,-0.7131488177036864,2,1,2
1,3,0.45650921051946936,-0.6951859013663185,0.21750330087638192,0.6885128790863014,-0.15697185072572967,-0.435175832820376,-1.3642823749057933,-0.7131488177036864,2,2,2
1,0,0.6253542312783383,0.6556875809333848,-1.3449214899514412,-0.7341050407640285,-0.15697185072572967,-2.3141945098847887,-1.189960799457149,-0.7131488177036864,0,1,2
