gender,cgpa,tenth_percentage,projects_completed,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,stress_level,city_tier,internet_access,extracurricular_involvement,target
1,-2.264875241711715,-2.3083179859069713,-1.7240442231287871,-0.022796080838863534,-1.5532871553995955,-1.061515391841847,-1.0239258703794276,-0.36237093865091263,1,1,1,1
1,1.102093113421028,1.4221121442265319,0.2339660497585023,-0.7341050407640285,1.2393434539481363,0.817503285222566,1.223393775888155,-1.4147045758092343,1,1,0,2
0,-0.48703649372126984,-0.7401737275479783,-0.2555365184633201,0.6885128790863014,-0.15697185072572967,-1.061515391841847,-1.0239258703794276,-0.36237093865091263,1,1,1,2
0,-1.1624165767567458,-0.4771930134132416,0.7234686179803247,-0.7341050407640285,-1.5532871553995955,0.817503285222566,-1.5857557819463235,0.3391848194546351,2,1,0,2
1,-1.0432318562210734,-0.9057541771883691,1.212971186202147,0.6885128790863014,-0.15697185072572967,0.817503285222566,-1.0239258703794276,0.3391848194546351,2,0,2,2
0,0.516101570787306,0.3507092347887109,0.7234686179803247,-1.4454140006891936,-0.15697185072572967,-0.435175832820376,-0.462095958812532,0.6899626985074089,0,1,2,2
1,0.7644030719032899,1.5292524351703147,0.7234686179803247,-0.022796080838863534,-0.15697185072572967,0.817503285222566,0.6615638643212594,-1.0639266967564602,1,0,0,2
1,-1.768272239479747,-2.1719576156148848,0.2339660497585023,1.3998218390114665,-0.15697185072572967,0.191163726201095,-1.0239258703794276,-0.36237093865091263,1,0,0,2
1,-0.5565609140337456,0.40914939348532015,-1.2345416549069648,-1.4454140006891936,-0.15697185072572967,-1.6878549508633178,-1.0239258703794276,-0.36237093865091263,1,1,1,2
1,0.6352862913229775,0.9448508482042306,0.7234686179803247,-1.4454140006891936,-0.15697185072572967,0.817503285222566,0.6615638643212594,1.3915184566129566,2,1,1,2
1,-1.1922127568906642,-0.9447142829861086,-0.7450390866851424,1.3998218390114665,-1.5532871553995955,-1.6878549508633178,-1.0239258703794276,0.3391848194546351,2,1,1,2
1,-0.7055418147033354,-2.0355972453227986,1.212971186202147,-0.7341050407640285,-0.15697185072572967,0.191163726201095,0.6615638643212594,-0.011593059598138786,1,1,0,1
0,1.2908022542691753,0.8279705308110135,-0.2555365184633201,-0.7341050407640285,1.2393434539481363,0.191163726201095,-0.462095958812532,1.0407405775601828,1,1,2,2
1,-1.7980684196136654,-1.6167761079971052,-2.2135467913506095,-0.7341050407640285,-0.15697185072572967,-0.435175832820376,0.0997339527543637,1.3915184566129566,2,1,1,1
1,-0.675745634569418,-1.2369150764691506,-0.2555365184633201,-0.7341050407640285,-0.15697185072572967,-1.061515391841847,0.0997339527543637,-1.765482454862008,1,0,0,2
1,0.34725655002843697,0.7110902134177963,-0.7450390866851424,1.3998218390114665,1.2393434539481363,-1.061515391841847,-0.462095958812532,0.6899626985074089,0,1,2,2
1,-0.8743868354622045,-0.3992728018177626,1.212971186202147,0.6885128790863014,-1.5532871553995955,0.191163726201095,1.785223687455051,-1.765482454862008,0,1,2,2
1,1.3801907946709293,1.5876925938669226,1.212971186202147,1.3998218390114665,1.2393434539481363,1.443842844244037,0.6615638643212594,-1.0639266967564602,2,1,0,2
0,1.1716175337335037,0.7110902134177963,0.7234686179803247,-1.4454140006891936,1.2393434539481363,0.191163726201095,0.0997339527543637,-0.7131488177036864,1,1,1,2
0,-0.17914263233745012,0.6818701340694925,0.2339660497585023,-0.7341050407640285,-0.15697185072572967,0.191163726201095,0.0997339527543637,1.3915184566129566,1,1,1,2
1,-1.8377966597922228,-1.4901557641544532,-0.7450390866851424,0.6885128790863014,-1.5532871553995955,0.817503285222566,0.0997339527543637,-1.4147045758092343,0,1,0,2
0,-0.07982203189105691,-1.0226344945815862,-1.7240442231287871,-0.7341050407640285,-1.5532871553995955,-1.061515391841847,-1.0239258703794276,1.0407405775601828,1,1,1,2
0,-1.8874569600154194,-1.392755499660106,-2.2135467913506095,-0.022796080838863534,-1.5532871553995955,-1.061515391841847,-1.0239258703794276,-0.011593059598138786,1,1,0,1
0,-1.510038678319124,-1.7239163989408874,0.2339660497585023,-1.4454140006891936,-0.15697185072572967,-0.435175832820376,-0.462095958812532,-0.7131488177036864,1,1,1,2
1,0.45650921051946936,0.5357697373279714,-0.2555365184633201,0.6885128790863014,-0.15697185072572967,-0.435175832820376,1.223393775888155,-0.7131488177036864,2,1,1,2
1,0.6253542312783383,0.6526500547211885,-0.7450390866851424,-0.7341050407640285,-0.15697185072572967,-2.3141945098847887,0.6615638643212594,-0.7131488177036864,1,1,1,2
1,1.0425007531531914,1.5682125409680527,-0.7450390866851424,-0.022796080838863534,1.2393434539481363,-1.061515391841847,-1.0239258703794276,-1.765482454862008,1,1,1,2
0,-0.4572403135873515,0.12668862645171228,1.212971186202147,-1.4454140006891936,-0.15697185072572967,1.443842844244037,0.0997339527543637,-0.36237093865091263,2,1,1,2
1,0.853791612305044,0.12668862645171228,-0.2555365184633201,1.3998218390114665,-0.15697185072572967,0.817503285222566,0.0997339527543637,0.3391848194546351,1,1,1,2
0,0.3770527301623544,-0.30187253732341524,-1.7240442231287871,0.6885128790863014,-0.15697185072572967,-1.6878549508633178,-1.0239258703794276,1.3915184566129566,1,1,1,2
1,-0.22880293256064585,-0.788873859795152,1.212971186202147,-0.022796080838863534,-0.15697185072572967,0.817503285222566,-0.462095958812532,-1.0639266967564602,0,1,2,2
0,-0.844590655328287,-0.3116125637728508,-2.2135467913506095,-0.7341050407640285,-0.15697185072572967,-0.435175832820376,-1.5857557819463235,0.6899626985074089,0,1,2,1
1,0.009566508510697175,0.20460883804718988,0.2339660497585023,1.3998218390114665,-0.15697185072572967,-1.061515391841847,-1.0239258703794276,0.3391848194546351,1,1,2,2
0,-1.3709898376941725,-0.7109536481996744,-0.7450390866851424,-1.4454140006891936,-1.5532871553995955,-2.3141945098847887,1.785223687455051,-0.36237093865091263,0,1,1,1
0,1.7079487761440282,2.0552138634397896,0.2339660497585023,1.3998218390114665,-0.15697185072572967,0.817503285222566,1.785223687455051,-0.7131488177036864,2,0,1,2
0,-0.0996861519803352,0.4383694728336241,-0.2555365184633201,-0.7341050407640285,-0.15697185072572967,-0.435175832820376,-1.0239258703794276,1.3915184566129566,2,1,0,2
0,0.3571886100730761,0.42862944638418987,0.2339660497585023,-1.4454140006891936,-0.15697185072572967,-0.435175832820376,0.0997339527543637,-1.0639266967564602,2,1,1,1
0,1.7079487761440282,2.376634736271137,-0.7450390866851424,1.3998218390114665,1.2393434539481363,0.817503285222566,-1.0239258703794276,-0.011593059598138786,0,1,0,2
0,-0.06988997184641599,-0.18499221993019954,-1.7240442231287871,0.6885128790863014,-0.15697185072572967,-1.6878549508633178,-1.0239258703794276,-0.36237093865091263,0,1,2,2
1,0.08902298886781211,0.6331700018223188,0.7234686179803247,-1.4454140006891936,-0.15697185072572967,0.191163726201095,1.223393775888155,1.0407405775601828,2,1,1,2
1,1.3205984344030928,1.0617311655974477,0.2339660497585023,-0.022796080838863534,1.2393434539481363,0.191163726201095,-0.462095958812532,-0.011593059598138786,0,1,1,2
0,-1.341193657560255,-1.344055367412932,-1.2345416549069648,0.6885128790863014,-1.5532871553995955,-0.435175832820376,0.0997339527543637,-0.011593059598138786,2,1,0,1
0,-0.675745634569418,-0.1947322463796337,1.212971186202147,-1.4454140006891936,-0.15697185072572967,0.817503285222566,1.223393775888155,0.3391848194546351,2,1,2,1
1,-0.675745634569418,-0.3116125637728508,-0.2555365184633201,0.6885128790863014,-0.15697185072572967,0.817503285222566,0.0997339527543637,1.0407405775601828,0,1,2,2
0,1.0921610533763888,1.0422511126985778,0.7234686179803247,0.6885128790863014,1.2393434539481363,0.817503285222566,-0.462095958812532,-1.765482454862008,1,1,1,2
0,-0.08975409193569606,-0.7012136217502403,-0.2555365184633201,-1.4454140006891936,-0.15697185072572967,1.443842844244037,0.6615638643212594,0.3391848194546351,2,1,1,2
1,-0.1990067524267284,-0.11681203478415611,-0.2555365184633201,-1.4454140006891936,-0.15697185072572967,0.191163726201095,0.6615638643212594,1.0407405775601828,0,1,0,2
0,-0.2585991126945651,0.4383694728336241,0.7234686179803247,-0.7341050407640285,-0.15697185072572967,0.191163726201095,-0.462095958812532,-1.4147045758092343,1,1,2,2
0,-0.0500258517571377,0.5260297108785372,0.7234686179803247,1.3998218390114665,1.2393434539481363,1.443842844244037,-1.0239258703794276,-1.0639266967564602,0,1,0,2
1,0.4664412705641085,0.12668862645171228,1.212971186202147,1.3998218390114665,1.2393434539481363,1.443842844244037,-0.462095958812532,-1.765482454862008,0,0,2,2
0,-1.0730280363549918,-0.6427734630536309,-0.2555365184633201,-0.022796080838863534,-1.5532871553995955,-1.061515391841847,-1.0239258703794276,-0.011593059598138786,1,1,0,2
1,-1.9271852001939769,-1.4511956583567145,-0.7450390866851424,-1.4454140006891936,-1.5532871553995955,-0.435175832820376,-0.462095958812532,-1.4147045758092343,0,1,0,1
0,0.03936268864461638,0.866930636608753,0.2339660497585023,0.6885128790863014,1.2393434539481363,-1.061515391841847,0.0997339527543637,-1.765482454862008,2,1,1,2
0,0.03936268864461638,0.49680963153023194,-1.2345416549069648,-1.4454140006891936,-1.5532871553995955,0.191163726201095,0.0997339527543637,1.3915184566129566,0,1,1,1
1,0.34725655002843697,0.47732957863136355,1.212971186202147,0.6885128790863014,-1.5532871553995955,0.191163726201095,0.0997339527543637,1.0407405775601828,1,1,2,2
0,-0.2983273528731217,0.0779884942045386,0.2339660497585023,-1.4454140006891936,-0.15697185072572967,-1.061515391841847,0.0997339527543637,0.6899626985074089,1,1,2,2
0,-0.9041830155961228,-1.1200347590759336,-0.2555365184633201,1.3998218390114665,-0.15697185072572967,-1.061515391841847,0.0997339527543637,0.6899626985074089,0,1,1,2
1,0.5657618710105017,0.6526500547211885,0.7234686179803247,-0.022796080838863534,-0.15697185072572967,1.443842844244037,-0.462095958812532,1.0407405775601828,1,0,0,2
0,0.5756939310551409,0.5455097637774056,0.2339660497585023,0.6885128790863014,1.2393434539481363,0.191163726201095,1.785223687455051,-1.4147045758092343,0,1,1,2
0,-2.582701163140175,-2.386238197502449,-2.2135467913506095,-0.022796080838863534,-1.5532871553995955,-0.435175832820376,0.0997339527543637,-0.011593059598138786,0,1,2,1
0,-0.2188708725160067,0.4383694728336241,-1.2345416549069648,-1.4454140006891936,-0.15697185072572967,-1.061515391841847,-0.462095958812532,-1.0639266967564602,1,1,1,1
0,-2.443652322515223,-2.3083179859069713,-1.2345416549069648,1.3998218390114665,-2.9496024600734616,-1.6878549508633178,-1.5857557819463235,1.3915184566129566,1,1,1,2
1,1.7079487761440282,1.0714711920468818,0.2339660497585023,0.6885128790863014,1.2393434539481363,0.191163726201095,0.0997339527543637,1.0407405775601828,1,1,0,2
0,1.0425007531531914,1.6753528319118358,0.7234686179803247,0.6885128790863014,1.2393434539481363,1.443842844244037,-0.462095958812532,1.3915184566129566,1,1,2,2
1,1.2212778339566994,0.866930636608753,0.7234686179803247,1.3998218390114665,1.2393434539481363,0.817503285222566,0.6615638643212594,1.3915184566129566,2,1,0,2
1,-0.586357094167663,-0.5453731985592837,-2.2135467913506095,1.3998218390114665,-1.5532871553995955,-1.6878549508633178,-0.462095958812532,1.3915184566129566,0,1,2,2
1,-0.06988997184641599,-0.1655121670313298,0.7234686179803247,0.6885128790863014,-0.15697185072572967,1.443842844244037,0.6615638643212594,0.6899626985074089,1,1,2,2
1,-1.519970738363763,-0.3992728018177626,0.7234686179803247,-1.4454140006891936,-0.15697185072572967,-1.061515391841847,0.6615638643212594,0.3391848194546351,1,1,2,2
1,-0.7452700548818929,-0.36031269602002447,1.212971186202147,0.6885128790863014,-0.15697185072572967,0.191163726201095,-0.462095958812532,1.0407405775601828,2,1,2,2
0,-0.4373761934980732,-0.9934144152332822,1.212971186202147,1.3998218390114665,-0.15697185072572967,0.817503285222566,0.0997339527543637,-1.765482454862008,1,1,1,2
1,0.5458977509212234,1.013031033350274,1.212971186202147,-1.4454140006891936,1.2393434539481363,1.443842844244037,-0.462095958812532,-0.36237093865091263,2,1,0,2
1,0.21813976944812455,-0.06811190253698243,-0.2555365184633201,-0.022796080838863534,1.2393434539481363,-1.061515391841847,-0.462095958812532,-1.0639266967564602,1,1,1,2
1,-0.8743868354622045,-0.8960141507389349,1.212971186202147,-0.022796080838863534,-1.5532871553995955,0.817503285222566,-0.462095958812532,0.6899626985074089,0,1,1,2
1,0.8239954321711248,0.6136899489234491,1.212971186202147,-0.7341050407640285,-0.15697185072572967,0.191163726201095,0.0997339527543637,0.6899626985074089,0,1,2,2
1,-1.0134356760871561,-0.8375739920423256,0.7234686179803247,1.3998218390114665,-0.15697185072572967,0.191163726201095,0.0997339527543637,-1.4147045758092343,1,1,2,2
0,0.7544710118586491,0.37018928768758064,-0.2555365184633201,1.3998218390114665,1.2393434539481363,0.191163726201095,0.0997339527543637,0.6899626985074089,1,1,0,2
0,0.6551504114122558,0.3799293141370162,0.2339660497585023,0.6885128790863014,-0.15697185072572967,-0.435175832820376,-1.0239258703794276,1.3915184566129566,1,1,1,2
1,-0.4771044336766307,0.0779884942045386,-0.2555365184633201,-0.022796080838863534,-0.15697185072572967,-2.3141945098847887,-1.0239258703794276,-1.4147045758092343,0,1,1,2
0,0.2777321297159612,0.16564873224945176,0.2339660497585023,1.3998218390114665,-0.15697185072572967,0.191163726201095,1.223393775888155,1.0407405775601828,2,0,1,2
1,0.595558051144421,1.2857517739344464,0.7234686179803247,1.3998218390114665,1.2393434539481363,-0.435175832820376,-0.462095958812532,0.6899626985074089,1,1,1,2
1,1.7079487761440282,0.019548335507930736,-0.2555365184633201,-1.4454140006891936,1.2393434539481363,0.817503285222566,0.6615638643212594,1.0407405775601828,2,1,0,2
1,-1.609359278765517,-1.0226344945815862,1.212971186202147,-0.7341050407640285,-0.15697185072572967,0.817503285222566,-0.462095958812532,1.0407405775601828,1,1,1,2
1,0.853791612305044,0.3994093670358846,0.2339660497585023,-0.7341050407640285,1.2393434539481363,-1.061515391841847,2.9088835105888426,-0.36237093865091263,0,1,0,2
1,1.3205984344030928,1.1688714565412293,0.7234686179803247,-0.022796080838863534,1.2393434539481363,1.443842844244037,-1.0239258703794276,-0.7131488177036864,1,1,2,2
1,0.6650824714568949,0.9156307688559266,-0.2555365184633201,1.3998218390114665,1.2393434539481363,0.817503285222566,1.223393775888155,-0.011593059598138786,1,1,1,2
1,-1.1425524566674676,0.37018928768758064,0.2339660497585023,-1.4454140006891936,-0.15697185072572967,0.191163726201095,0.0997339527543637,1.3915184566129566,1,1,1,2
0,-0.000365551533941971,-0.36031269602002447,0.7234686179803247,0.6885128790863014,-0.15697185072572967,0.817503285222566,-1.0239258703794276,-0.36237093865091263,0,1,0,2
0,0.2578680096266811,-0.09733198188528636,0.7234686179803247,-0.7341050407640285,-0.15697185072572967,0.191163726201095,0.6615638643212594,-1.4147045758092343,0,1,1,2
0,-1.3809218977388125,-1.5291158699521927,-1.2345416549069648,0.6885128790863014,-1.5532871553995955,-0.435175832820376,0.0997339527543637,-0.011593059598138786,2,1,2,2
0,-1.8179325397029438,-1.79209658408693,-1.7240442231287871,-0.7341050407640285,-0.15697185072572967,-1.6878549508633178,-1.0239258703794276,0.3391848194546351,1,1,2,2
0,-0.22880293256064585,0.3117491289909728,-0.2555365184633201,-0.7341050407640285,1.2393434539481363,-1.6878549508633178,-0.462095958812532,1.3915184566129566,1,1,1,2
1,0.7743351319479291,0.7305702663166661,-1.2345416549069648,-0.022796080838863534,1.2393434539481363,-0.435175832820376,-0.462095958812532,1.3915184566129566,1,1,2,2
1,-0.16921057229281097,0.6623900811706227,-0.2555365184633201,-0.022796080838863534,-0.15697185072572967,1.443842844244037,-0.462095958812532,-0.011593059598138786,2,1,1,2
0,-0.000365551533941971,0.34096920833927674,-1.2345416549069648,0.6885128790863014,-0.15697185072572967,-1.6878549508633178,-0.462095958812532,-0.7131488177036864,1,1,0,2
1,0.5657618710105017,-0.37979274891889425,1.212971186202147,0.6885128790863014,-0.15697185072572967,-0.435175832820376,1.223393775888155,0.6899626985074089,2,1,1,2
0,0.7147427716800925,0.5844698695751451,0.2339660497585023,0.6885128790863014,1.2393434539481363,0.817503285222566,0.0997339527543637,0.3391848194546351,0,1,2,2
1,1.4795113951173227,0.935110821754795,1.212971186202147,1.3998218390114665,-0.15697185072572967,0.817503285222566,-0.462095958812532,-0.7131488177036864,0,1,2,2
0,-1.251805117158501,-1.1297747855253684,-0.2555365184633201,-0.022796080838863534,-0.15697185072572967,0.191163726201095,2.347053599021947,-1.4147045758092343,2,0,1,2
1,-1.8775248999707803,-1.8115766369858,-0.7450390866851424,-0.022796080838863534,-1.5532871553995955,-1.061515391841847,-1.0239258703794276,-1.0639266967564602,2,1,2,1
1,0.8835877924389615,0.7792703985638398,0.2339660497585023,1.3998218390114665,-0.15697185072572967,0.191163726201095,-1.0239258703794276,0.6899626985074089,1,1,2,2
1,0.08902298886781211,-0.7693938068962837,1.212971186202147,0.6885128790863014,1.2393434539481363,0.817503285222566,1.785223687455051,0.6899626985074089,1,1,0,2
1,0.23800388953740284,-0.02915179673924294,1.212971186202147,1.3998218390114665,1.2393434539481363,1.443842844244037,0.6615638643212594,-0.011593059598138786,1,1,0,2
1,1.7079487761440282,2.123394048585833,1.212971186202147,1.3998218390114665,1.2393434539481363,0.817503285222566,0.0997339527543637,-1.4147045758092343,1,1,2,2
0,0.833927492215764,1.2273116152378372,-1.2345416549069648,1.3998218390114665,-0.15697185072572967,-1.061515391841847,0.0997339527543637,-1.0639266967564602,0,1,1,2
1,1.608628175697635,0.6136899489234491,-1.7240442231287871,-1.4454140006891936,-0.15697185072572967,-1.6878549508633178,-0.462095958812532,-0.011593059598138786,2,1,1,2
0,-0.924047135685402,-0.9544543094355428,1.212971186202147,-0.022796080838863534,1.2393434539481363,0.191163726201095,0.6615638643212594,-0.36237093865091263,1,1,2,2
1,-0.24866705264992592,-0.12655206123359028,-0.7450390866851424,-1.4454140006891936,1.2393434539481363,-1.6878549508633178,0.0997339527543637,-1.765482454862008,0,0,0,2
1,-0.2983273528731217,-0.18499221993019954,1.212971186202147,1.3998218390114665,-0.15697185072572967,0.817503285222566,-1.0239258703794276,1.3915184566129566,1,1,0,2
1,0.8736557323943223,0.09746854710340834,1.212971186202147,1.3998218390114665,-0.15697185072572967,1.443842844244037,0.0997339527543637,0.6899626985074089,1,1,2,2
0,0.3075283098498786,-0.6427734630536309,-0.2555365184633201,0.6885128790863014,-0.15697185072572967,-0.435175832820376,-0.462095958812532,-0.36237093865091263,1,1,2,2
1,0.2777321297159612,0.039028388406800486,1.212971186202147,-0.022796080838863534,-1.5532871553995955,1.443842844244037,1.785223687455051,-1.0639266967564602,1,1,1,2
1,-1.7881363595690254,-2.084297377569972,-0.2555365184633201,-0.7341050407640285,-0.15697185072572967,-0.435175832820376,-0.462095958812532,-0.36237093865091263,2,1,2,2
0,-1.8377966597922228,-1.5291158699521927,1.212971186202147,-0.022796080838863534,-1.5532871553995955,0.817503285222566,-1.0239258703794276,-0.36237093865091263,0,1,1,1
1,0.5359656908765843,-0.13629208768302586,0.2339660497585023,-0.022796080838863534,-0.15697185072572967,0.817503285222566,1.223393775888155,-1.0639266967564602,2,1,2,2
1,1.0722969332871088,1.0909512449457517,0.7234686179803247,1.3998218390114665,-0.15697185072572967,0.817503285222566,0.0997339527543637,-1.4147045758092343,1,1,0,2
0,-3.1488285856846177,-2.386238197502449,0.7234686179803247,0.6885128790863014,-2.9496024600734616,-0.435175832820376,0.6615638643212594,0.6899626985074089,1,0,1,1
1,1.0623648732424695,1.7240529641590094,0.2339660497585023,-0.7341050407640285,1.2393434539481363,0.191163726201095,-1.0239258703794276,1.3915184566129566,1,1,2,2
0,1.4497152149834052,0.7305702663166661,-0.7450390866851424,1.3998218390114665,1.2393434539481363,0.191163726201095,1.223393775888155,1.3915184566129566,2,1,1,2
1,0.1386832890910096,0.02928836195736492,-1.7240442231287871,1.3998218390114665,-1.5532871553995955,-2.3141945098847887,-1.0239258703794276,-0.011593059598138786,0,1,0,1
1,1.7079487761440282,1.2175715887884029,-0.2555365184633201,-0.022796080838863534,1.2393434539481363,0.817503285222566,0.6615638643212594,-0.36237093865091263,1,1,0,2
0,-0.9538433158193195,-1.6946963195925828,0.7234686179803247,-1.4454140006891936,-1.5532871553995955,0.817503285222566,-1.0239258703794276,-1.4147045758092343,0,1,0,2
0,-0.6161532743015814,-1.0323745210310211,0.2339660497585023,-0.022796080838863534,-0.15697185072572967,1.443842844244037,1.785223687455051,0.6899626985074089,2,1,2,2
1,0.8935198524836006,0.6916101605189267,0.7234686179803247,-1.4454140006891936,-0.15697185072572967,0.191163726201095,0.0997339527543637,-0.011593059598138786,2,1,1,2
1,0.9332480926621589,0.9253707953053608,-1.2345416549069648,-0.7341050407640285,-1.5532871553995955,-1.061515391841847,-1.0239258703794276,0.6899626985074089,1,1,2,2
0,1.439783154938766,0.36044926123814647,-1.2345416549069648,1.3998218390114665,1.2393434539481363,-1.6878549508633178,-1.5857557819463235,-0.7131488177036864,1,1,2,2
0,1.5093075752512417,1.1786114829906633,-0.7450390866851424,1.3998218390114665,1.2393434539481363,-1.061515391841847,0.0997339527543637,1.3915184566129566,2,1,1,2
0,-0.7849982950604504,-1.4609356848061492,-1.2345416549069648,0.6885128790863014,-1.5532871553995955,-0.435175832820376,0.0997339527543637,-1.0639266967564602,1,1,1,1
1,1.7079487761440282,1.9091134666982685,1.212971186202147,-0.022796080838863534,1.2393434539481363,1.443842844244037,0.6615638643212594,-0.7131488177036864,0,1,1,2
1,0.9233160326175198,0.5357697373279714,-1.2345416549069648,-0.022796080838863534,1.2393434539481363,-1.061515391841847,-1.0239258703794276,-0.36237093865091263,1,1,0,2
0,1.7079487761440282,0.467589552181928,0.7234686179803247,0.6885128790863014,1.2393434539481363,0.191163726201095,1.223393775888155,1.3915184566129566,2,1,0,2
0,0.3273924299391569,-0.3116125637728508,0.7234686179803247,-0.022796080838863534,-0.15697185072572967,0.817503285222566,0.0997339527543637,-1.0639266967564602,1,1,1,2
1,-0.8942509555514837,-1.0810746532781947,-0.7450390866851424,0.6885128790863014,-1.5532871553995955,-1.6878549508633178,0.6615638643212594,0.3391848194546351,1,1,2,2
0,-0.28839529282848253,-0.6038133572558929,0.2339660497585023,-0.7341050407640285,-1.5532871553995955,0.191163726201095,0.0997339527543637,-0.011593059598138786,2,1,0,2
1,0.6551504114122558,0.3117491289909728,1.212971186202147,-0.7341050407640285,-0.15697185072572967,1.443842844244037,2.9088835105888426,-0.7131488177036864,0,1,1,2
1,0.10888710895709217,0.17538875869888595,-2.2135467913506095,-0.7341050407640285,-0.15697185072572967,-2.3141945098847887,-1.0239258703794276,-1.4147045758092343,1,1,0,1
1,1.022636633063913,1.4708122764737055,0.2339660497585023,-1.4454140006891936,1.2393434539481363,0.817503285222566,0.0997339527543637,-0.011593059598138786,0,1,2,2
0,-0.8843188955068445,-1.7628765047386261,1.212971186202147,1.3998218390114665,1.2393434539481363,0.817503285222566,0.0997339527543637,1.3915184566129566,2,1,0,2
1,0.9531122127514372,1.344191932631054,-1.2345416549069648,-1.4454140006891936,-0.15697185072572967,-0.435175832820376,-0.462095958812532,-1.765482454862008,0,0,0,2
1,-0.5168326738551882,-0.42849288116606793,-0.2555365184633201,0.6885128790863014,-0.15697185072572967,0.817503285222566,-0.462095958812532,1.3915184566129566,2,1,1,1
1,-0.03016173166785941,0.1169486000022781,0.7234686179803247,-1.4454140006891936,1.2393434539481363,-0.435175832820376,-1.0239258703794276,-0.011593059598138786,2,1,0,2
0,0.3273924299391569,0.8084904779121437,0.7234686179803247,1.3998218390114665,1.2393434539481363,-0.435175832820376,3.4707134221557383,-0.36237093865091263,2,1,1,2
0,-0.3579197131409583,-1.061594600379325,0.2339660497585023,-0.022796080838863534,-1.5532871553995955,0.817503285222566,1.785223687455051,-0.36237093865091263,0,1,2,2
1,-0.665813574524778,-0.5064130927615456,-1.7240442231287871,0.6885128790863014,-1.5532871553995955,-2.3141945098847887,-1.0239258703794276,-1.4147045758092343,1,1,0,1
1,-1.6192913388101564,-1.0323745210310211,0.2339660497585023,-0.7341050407640285,-1.5532871553995955,-0.435175832820376,-1.5857557819463235,-1.765482454862008,1,0,2,2
1,-0.5168326738551882,-0.23369235217737322,1.212971186202147,-1.4454140006891936,1.2393434539481363,0.817503285222566,0.6615638643212594,0.6899626985074089,1,1,2,2
1,-1.1425524566674676,-1.2953552351657585,-1.7240442231287871,0.6885128790863014,-0.15697185072572967,-1.6878549508633178,-1.5857557819463235,-0.36237093865091263,1,1,1,2
1,-0.9836394959532377,-1.7433964518397564,0.2339660497585023,-1.4454140006891936,-0.15697185072572967,-1.061515391841847,1.785223687455051,-0.011593059598138786,2,1,2,2
0,-2.3145355419349114,-1.8992368750307123,0.7234686179803247,1.3998218390114665,-1.5532871553995955,0.817503285222566,-1.0239258703794276,-0.011593059598138786,1,1,0,1
0,0.8140633721264857,1.013031033350274,-0.7450390866851424,-0.022796080838863534,-0.15697185072572967,-1.061515391841847,-0.462095958812532,-0.011593059598138786,0,1,2,2
1,0.33732448998379605,-0.08759195543585217,0.7234686179803247,-0.022796080838863534,-0.15697185072572967,1.443842844244037,-1.0239258703794276,-0.011593059598138786,0,1,0,2
1,0.9630442727960764,1.5195124087208791,1.212971186202147,-0.7341050407640285,1.2393434539481363,0.191163726201095,-1.0239258703794276,1.0407405775601828,0,1,2,2
0,0.5359656908765843,0.9740709275525345,-1.2345416549069648,-0.022796080838863534,-0.15697185072572967,0.191163726201095,-1.5857557819463235,1.0407405775601828,1,1,0,2
0,0.29759624980523947,-0.3505726695705889,1.212971186202147,-0.7341050407640285,1.2393434539481363,0.191163726201095,1.223393775888155,-1.765482454862008,1,1,0,2
0,-0.7651341749711721,0.12668862645171228,-1.2345416549069648,1.3998218390114665,-0.15697185072572967,-1.061515391841847,-0.462095958812532,0.6899626985074089,2,1,2,2
1,0.09895504891245302,-0.5648532514581533,1.212971186202147,1.3998218390114665,-0.15697185072572967,0.817503285222566,2.9088835105888426,1.0407405775601828,1,1,2,2
1,-0.28839529282848253,0.039028388406800486,1.212971186202147,-0.022796080838863534,-0.15697185072572967,-0.435175832820376,-1.0239258703794276,-1.4147045758092343,1,1,0,2
0,0.8935198524836006,0.6721301076200583,0.2339660497585023,0.6885128790863014,-0.15697185072572967,0.191163726201095,0.6615638643212594,1.3915184566129566,1,1,0,2
1,-2.3840599622473873,-2.1622175891654507,-0.2555365184633201,-1.4454140006891936,-1.5532871553995955,0.817503285222566,1.223393775888155,-0.011593059598138786,0,1,0,1
1,0.8239954321711248,0.905890742406491,1.212971186202147,-0.022796080838863534,1.2393434539481363,1.443842844244037,3.4707134221557383,0.6899626985074089,1,0,1,2
1,-0.6360173943908606,-1.1687348913231073,0.7234686179803247,-1.4454140006891936,-1.5532871553995955,0.817503285222566,1.223393775888155,0.3391848194546351,1,0,2,2
0,1.1815495937781428,0.789010425013274,-1.7240442231287871,1.3998218390114665,-0.15697185072572967,-1.061515391841847,-0.462095958812532,0.6899626985074089,2,1,2,2
1,-1.688815759122632,-1.2563951293680198,1.212971186202147,-0.022796080838863534,-1.5532871553995955,0.817503285222566,1.785223687455051,0.6899626985074089,1,0,1,1
1,-0.6459494544354997,-0.15577214058189423,-2.2135467913506095,-1.4454140006891936,-1.5532871553995955,-1.061515391841847,-0.462095958812532,-1.765482454862008,1,1,1,1
1,1.2908022542691753,1.0422511126985778,-0.7450390866851424,-1.4454140006891936,1.2393434539481363,-0.435175832820376,-1.0239258703794276,1.3915184566129566,2,1,2,2
1,1.7079487761440282,1.33445190618162,1.212971186202147,0.6885128790863014,1.2393434539481363,0.191163726201095,1.223393775888155,1.3915184566129566,0,1,0,2
