gender,branch,cgpa,twelfth_percentage,study_hours_per_day,coding_skill_rating,hackathons_participated,certifications_count,sleep_hours,family_income_level,extracurricular_involvement,target
1,3,0.07909092882317297,-0.7641317554855446,-0.27963592559663586,0.9987156962902936,0.191163726201095,-1.0239258703794276,-0.05687055904095752,1,2,2
0,2,0.6253542312783383,0.21223980744531057,-0.9364969701509483,0.9987156962902936,0.817503285222566,0.6615638643212594,1.6863451954454902,2,0,2
0,4,-0.5764250341230239,0.03649292611775692,-0.8354414248349004,-0.5637090945375297,-0.435175832820376,-0.462095958812532,0.3789333795806544,1,2,2
1,2,-0.8644547754175653,-0.5883848741579909,-1.0880802881250207,-2.126133885365353,-2.3141945098847887,-0.462095958812532,0.11745101640768663,2,0,1
0,2,-1.1425524566674676,-0.9301149211837902,1.2867250268021095,-0.5637090945375297,0.191163726201095,-1.0239258703794276,-2.584533403046307,2,1,2
1,0,-1.4504463180512872,-1.6233387308646976,-0.481747016228732,0.21750330087638192,0.191163726201095,-0.462095958812532,0.030290228683364548,1,0,2
1,3,0.7941992520372074,0.9640459109020694,-0.27963592559663586,0.21750330087638192,-0.435175832820376,0.0997339527543637,-1.2771215871814712,2,2,2
1,3,0.38698479020699356,-0.11972652395118075,-2.0481079686274777,0.9987156962902936,-0.435175832820376,1.223393775888155,0.6404157427536213,2,2,2
1,0,-0.10961821202497435,-0.24665482713219164,0.17511402832558076,0.9987156962902936,1.443842844244037,0.0997339527543637,-1.451443162630116,2,0,2
0,1,-0.1195502720696135,-0.7348406085976192,0.8319750728798933,0.9987156962902936,-0.435175832820376,1.223393775888155,0.20461180413200947,2,1,2
0,1,-0.5168326738551882,-0.8715326274079395,0.22564180098360465,-0.5637090945375297,0.191163726201095,0.6615638643212594,1.3377020445482002,2,1,2
1,1,0.60549011118906,0.16342122929876782,2.145697161988519,0.21750330087638192,0.191163726201095,1.223393775888155,0.46609416730497644,2,1,2
0,3,1.7079487761440282,1.7549068768760614,1.2867250268021095,-0.5637090945375297,-1.061515391841847,-0.462095958812532,0.3789333795806544,2,1,2
0,0,-0.586357094167663,0.05602035737637291,-0.22910815293861175,0.9987156962902936,0.817503285222566,-1.0239258703794276,-0.8413176485598592,2,2,2
1,1,1.4199190348494877,0.16342122929876782,0.7309195275638452,0.9987156962902936,0.817503285222566,0.6615638643212594,1.7735059831698121,2,1,2
1,0,-1.3610577776495332,-1.3401909776147498,-0.17858038028058765,0.9987156962902936,1.443842844244037,1.785223687455051,-0.5798352853868923,1,1,2
0,1,-1.3213295374709757,0.34893182625562946,-0.1280526076225638,0.9987156962902936,0.817503285222566,0.0997339527543637,1.3377020445482002,1,1,2
1,2,0.03936268864461638,0.3196406793677041,1.9941138440144464,-2.126133885365353,-2.3141945098847887,-0.462095958812532,-0.5798352853868923,1,2,1
0,1,0.5260336308319451,0.8468813233503665,2.0446416166724704,0.9987156962902936,0.191163726201095,-1.0239258703794276,0.5532549550292986,2,2,2
0,3,-0.03016173166785941,-0.4419291397183627,-0.1280526076225638,0.21750330087638192,0.191163726201095,0.0997339527543637,0.11745101640768663,2,0,2
0,1,-0.3380555930516791,-0.8227140492613968,0.12458625566755645,-1.3449214899514412,-0.435175832820376,-1.5857557819463235,0.46609416730497644,1,1,1
1,2,-0.3380555930516791,-0.1587813864684141,0.6803917549058213,0.9987156962902936,0.191163726201095,-1.0239258703794276,-1.189960799457149,2,2,2
1,1,-0.7949303551050896,-1.1156255181406527,-0.8354414248349004,-1.3449214899514412,0.191163726201095,-0.462095958812532,-0.23119213448960244,2,2,2
0,3,0.2578680096266811,0.38798668877286424,-0.1280526076225638,0.9987156962902936,0.817503285222566,0.0997339527543637,1.0762196813752325,1,1,2
1,3,-1.1127562765335492,-0.578621158528683,0.3266973462996528,0.9987156962902936,1.443842844244037,2.347053599021947,0.5532549550292986,1,0,2
1,3,1.7079487761440282,1.8330166019105296,-2.0481079686274777,-0.5637090945375297,0.191163726201095,1.785223687455051,0.20461180413200947,2,1,2
0,1,-0.17914263233745012,0.10483893552291566,-1.593358014705261,-0.5637090945375297,-0.435175832820376,-1.0239258703794276,-1.1028000117328263,2,0,2
1,4,-1.182280696846025,-1.0570432243648011,0.07405848300953258,0.9987156962902936,0.817503285222566,0.0997339527543637,0.20461180413200947,2,0,2
1,3,-0.9935715559978768,-0.012325652028785843,0.3772251189576767,0.21750330087638192,0.191163726201095,1.223393775888155,0.8147373182022662,0,2,2
1,2,-0.5466288539891055,-0.6274397366752257,1.9435860713564224,-1.3449214899514412,-0.435175832820376,0.0997339527543637,-2.061568676700373,1,2,1
0,0,0.31746036989451776,-0.5395662960114482,1.1856694814860618,-1.3449214899514412,-1.061515391841847,-0.462095958812532,0.20461180413200947,2,0,1
1,3,-0.755202114926533,-1.0570432243648011,-0.5828025615447802,-1.3449214899514412,-1.6878549508633178,-0.462095958812532,-0.14403134676528037,2,2,2
0,3,1.7079487761440282,0.8078264608331317,-0.1280526076225638,0.9987156962902936,0.817503285222566,0.0997339527543637,0.030290228683364548,2,1,2
0,1,0.49623745069802594,0.9152273327555266,-1.4923024693892128,0.21750330087638192,0.191163726201095,-0.462095958812532,0.9890588936509105,1,2,2
0,1,1.7079487761440282,1.5108139861433476,0.9330306181959415,0.9987156962902936,0.817503285222566,1.785223687455051,-0.49267449766256943,2,2,2
0,3,-1.0134356760871561,-0.49074771786490545,-0.5828025615447802,-0.5637090945375297,-1.061515391841847,0.0997339527543637,-1.2771215871814712,0,1,1
1,2,0.21813976944812455,0.9249910483848346,0.427752891615701,-2.126133885365353,-1.6878549508633178,-1.0239258703794276,-0.14403134676528037,0,0,2
0,1,0.7346068917693708,0.641843295134886,-0.22910815293861175,0.9987156962902936,0.817503285222566,-0.462095958812532,-0.05687055904095752,1,1,2
0,2,-2.1456905211760424,-2.189634237364593,-0.7343858795188523,0.9987156962902936,0.191163726201095,0.0997339527543637,1.7735059831698121,1,2,2
1,4,-0.586357094167663,-0.13925395520979814,-0.4312192435707079,-0.5637090945375297,-0.435175832820376,-0.462095958812532,0.20461180413200947,2,2,2
1,2,1.7079487761440282,2.0673457770139354,0.3772251189576767,-0.5637090945375297,-0.435175832820376,-0.462095958812532,0.9890588936509105,2,2,2
0,1,0.29759624980523947,0.08531150426429968,-0.27963592559663586,0.9987156962902936,0.817503285222566,0.6615638643212594,-0.8413176485598592,2,2,2
0,3,0.9034519125282398,0.5442061388418005,-2.0481079686274777,0.9987156962902936,1.443842844244037,0.0997339527543637,1.5120236199968444,2,0,2
0,1,0.40684891029627185,0.23176723870392796,-0.7343858795188523,-0.5637090945375297,0.191163726201095,-1.0239258703794276,0.030290228683364548,0,1,2
0,1,-0.08975409193569606,-0.7641317554855446,0.6298639822477969,-0.5637090945375297,-1.061515391841847,0.0997339527543637,-0.49267449766256943,2,0,2
1,1,0.29759624980523947,0.12436636678153305,-0.7343858795188523,-0.5637090945375297,0.191163726201095,-1.5857557819463235,0.9018981059265884,0,2,2
1,4,1.2014137138674212,0.6906618732814288,-0.6838581068608282,0.21750330087638192,-1.061515391841847,0.6615638643212594,0.11745101640768663,2,2,2
1,3,1.0325686931085523,1.2276662328933992,0.12458625566755645,0.9987156962902936,0.191163726201095,-0.462095958812532,1.5120236199968444,1,2,2
1,2,0.7544710118586491,0.21223980744531057,-0.0775248349645397,0.21750330087638192,-0.435175832820376,0.0997339527543637,1.4248628322725223,2,1,2
0,3,-0.05995791180177685,-1.2816086838388983,-0.380691470912684,0.9987156962902936,-0.435175832820376,-1.5857557819463235,-0.3183529222139253,2,1,2
1,2,0.2777321297159612,0.09507521989360768,-0.1280526076225638,-1.3449214899514412,-1.061515391841847,-1.0239258703794276,0.29177259185633153,1,2,2
1,0,-1.4504463180512872,-0.4126379928304373,-1.694413560021309,0.9987156962902936,0.817503285222566,0.6615638643212594,0.030290228683364548,1,2,2
1,1,-0.6956097546586963,0.35869554188493885,1.3877805721181578,-0.5637090945375297,-0.435175832820376,0.6615638643212594,-1.451443162630116,2,1,2
0,2,1.3305304944477319,0.9152273327555266,-0.481747016228732,0.9987156962902936,0.191163726201095,0.6615638643212594,-0.9284784362841814,2,1,2
1,4,-0.496968553765909,-0.9105874899251729,1.1351417088280373,-1.3449214899514412,0.191163726201095,-0.462095958812532,-1.3642823749057933,1,1,2
1,1,0.16847946922492704,0.15365751366945843,2.0446416166724704,0.9987156962902936,0.191163726201095,-0.462095958812532,0.5532549550292986,0,0,2
0,2,0.6253542312783383,0.7590078826865889,0.5288084369317487,0.9987156962902936,0.191163726201095,-0.462095958812532,-1.189960799457149,0,2,2
1,2,-1.5497669184976814,-1.6623935933819316,-1.9470524233114292,-2.126133885365353,-1.061515391841847,-1.5857557819463235,0.20461180413200947,2,2,1
1,3,1.2312098940013387,0.827353892091749,-1.1891358334410687,0.9987156962902936,0.817503285222566,-1.0239258703794276,1.7735059831698121,1,0,2
1,2,-2.264875241711715,-1.4280644182785265,0.3772251189576767,-0.5637090945375297,-1.061515391841847,0.6615638643212594,1.5120236199968444,1,2,2
1,3,0.3969168502516327,-0.1978362489856489,-0.6838581068608282,0.9987156962902936,-1.061515391841847,1.785223687455051,-1.887247101251728,2,0,2
1,0,0.03936268864461638,0.5344424232124925,-0.7849136521768764,0.21750330087638192,-0.435175832820376,-1.0239258703794276,-0.7541568608355372,2,0,2
1,4,-0.7254059347926146,-0.12949023958048875,0.5288084369317487,-2.126133885365353,-2.3141945098847887,-1.0239258703794276,-1.189960799457149,0,1,2
0,3,0.7346068917693708,1.139792792229623,-0.1280526076225638,0.21750330087638192,0.191163726201095,0.0997339527543637,-1.712925525803083,2,0,2
1,2,-0.6062212142569422,0.5539698544711099,0.023530710351508263,0.21750330087638192,-0.435175832820376,2.347053599021947,0.030290228683364548,0,0,2
1,4,1.7079487761440282,1.7646705925053694,0.6298639822477969,0.9987156962902936,0.191163726201095,1.223393775888155,0.7275765304779435,2,1,2
0,4,-0.10961821202497435,-0.1587813864684141,-2.0481079686274777,-1.3449214899514412,0.191163726201095,-1.5857557819463235,0.9890588936509105,2,1,1
1,2,-0.834658595283647,-1.2425538213216643,-0.0775248349645397,-0.5637090945375297,-0.435175832820376,-1.0239258703794276,-0.49267449766256943,0,2,2
1,1,-1.4901745582298447,-2.3849085499507643,-1.2396636060990927,-0.5637090945375297,-1.061515391841847,0.6615638643212594,0.3789333795806544,0,2,2
1,3,0.6154221712336992,0.7004255889107381,-0.27963592559663586,0.9987156962902936,1.443842844244037,2.347053599021947,0.9018981059265884,1,0,2
1,1,-0.9439112557746803,-0.988697214959641,-0.6838581068608282,0.21750330087638192,0.191163726201095,0.0997339527543637,0.46609416730497644,0,1,2
1,1,0.33732448998379605,-0.1880725333563409,-0.27963592559663586,-0.5637090945375297,-0.435175832820376,-1.0239258703794276,-0.40551370993824737,2,2,2
1,2,-0.3678517731855974,-0.4224017084597453,0.12458625566755645,-2.126133885365353,-2.3141945098847887,-0.462095958812532,1.599184407721168,0,1,2
1,2,-0.834658595283647,-1.0765706556234185,-1.2901913787571169,0.9987156962902936,0.817503285222566,0.6615638643212594,-0.6669960731112143,1,1,2
1,1,1.7079487761440282,1.5205777017726556,0.27616957364162853,0.9987156962902936,0.817503285222566,1.223393775888155,0.3789333795806544,2,1,2
1,3,0.3969168502516327,0.15365751366945843,1.1351417088280373,0.9987156962902936,1.443842844244037,-0.462095958812532,0.030290228683364548,2,0,2
1,2,-1.092892156444271,-1.1546803806578867,1.0340861635119891,-1.3449214899514412,-1.6878549508633178,-0.462095958812532,0.20461180413200947,1,2,1
1,0,0.7048107116354533,0.43680526691940696,0.023530710351508263,0.9987156962902936,0.817503285222566,-1.0239258703794276,1.7735059831698121,2,1,2
1,1,0.3571886100730761,0.5344424232124925,0.3772251189576767,0.9987156962902936,0.817503285222566,0.6615638643212594,-0.6669960731112143,2,2,2
1,1,0.9034519125282398,0.9933370577899947,-0.7849136521768764,0.9987156962902936,0.191163726201095,-0.462095958812532,0.9018981059265884,1,1,2
1,1,-2.016573740595731,-1.574520152718155,0.5288084369317487,-0.5637090945375297,-1.6878549508633178,0.0997339527543637,0.5532549550292986,0,2,2
1,4,0.6750145315015359,0.5637335701004179,1.9941138440144464,0.9987156962902936,0.817503285222566,-1.0239258703794276,-0.6669960731112143,2,2,2
1,2,0.21813976944812455,-0.6372034523045337,-1.1386080607830447,-2.126133885365353,-1.061515391841847,-1.0239258703794276,-0.14403134676528037,2,1,2
1,2,-1.6391554588994355,-1.0082246462182585,-0.8859691974929245,-1.3449214899514412,-0.435175832820376,-1.0239258703794276,-0.23119213448960244,0,1,2
1,0,-0.834658595283647,-0.969169783701025,2.095169389330494,-0.5637090945375297,-0.435175832820376,-0.462095958812532,1.1633804690995562,1,2,2
1,1,1.2312098940013387,0.17318494492807582,3.004669297174927,0.9987156962902936,1.443842844244037,-0.462095958812532,1.5120236199968444,2,1,2
0,3,1.7079487761440282,1.7549068768760614,-1.8459968779953813,-0.5637090945375297,0.817503285222566,0.6615638643212594,-0.9284784362841814,2,1,2
1,1,1.7079487761440282,1.3155396735571767,-1.3407191514151409,0.9987156962902936,0.191163726201095,-1.0239258703794276,0.7275765304779435,1,2,2
1,1,0.6452183513676166,-0.2564185427614996,-0.8859691974929245,0.9987156962902936,0.817503285222566,-1.0239258703794276,-0.14403134676528037,2,1,2
0,4,-0.9041830155961228,0.13413008241084243,1.0846139361700136,-0.5637090945375297,0.191163726201095,-1.0239258703794276,-0.9284784362841814,2,2,1
1,3,-0.0500258517571377,-0.6372034523045337,0.22564180098360465,-1.3449214899514412,-1.6878549508633178,-0.462095958812532,0.5532549550292986,1,2,2
1,2,1.7079487761440282,1.5303414174019652,0.8319750728798933,0.9987156962902936,0.191163726201095,1.785223687455051,0.7275765304779435,0,2,2
1,1,1.2610060741352578,1.02262820467792,1.2867250268021095,0.9987156962902936,1.443842844244037,0.0997339527543637,-0.3183529222139253,2,1,2
0,3,0.4267130303855519,-0.4516928553476707,0.3266973462996528,0.9987156962902936,0.817503285222566,0.6615638643212594,0.11745101640768663,2,2,2
0,4,-1.0829600963996309,-0.24665482713219164,-0.9870247428089725,-2.126133885365353,-1.6878549508633178,-1.0239258703794276,-0.5798352853868923,2,1,2
1,2,-0.3877158932748766,-0.022089367658095226,0.4782806642737249,0.9987156962902936,1.443842844244037,0.6615638643212594,-1.1028000117328263,1,0,2
1,2,-0.8048624151497296,-0.9496423524424077,-0.1280526076225638,0.9987156962902936,0.191163726201095,1.785223687455051,-0.49267449766256943,0,2,2
1,1,-0.506900613810549,-1.0863343712527271,-0.17858038028058765,0.21750330087638192,-0.435175832820376,-0.462095958812532,0.11745101640768663,2,1,2
0,4,0.02943062859997723,-0.5005114334942135,-0.8859691974929245,-2.126133885365353,-1.061515391841847,0.0997339527543637,-1.5386039503544382,1,0,1
1,2,-0.4373761934980732,-1.2523175369509723,0.9330306181959415,-1.3449214899514412,-0.435175832820376,-0.462095958812532,-0.40551370993824737,2,2,2
1,3,1.022636633063913,0.7590078826865889,0.4782806642737249,-0.5637090945375297,-1.061515391841847,-1.0239258703794276,0.11745101640768663,2,1,2
1,2,-0.10961821202497435,0.5051512763245671,-0.9870247428089725,-0.5637090945375297,0.191163726201095,0.6615638643212594,-0.3183529222139253,2,2,2
0,4,0.8935198524836006,1.1886113703761658,1.0340861635119891,-0.5637090945375297,-0.435175832820376,0.0997339527543637,-1.2771215871814712,1,0,1
1,3,1.7079487761440282,1.9208900425743072,0.3266973462996528,0.21750330087638192,0.191163726201095,0.6615638643212594,-0.23119213448960244,1,0,2
1,3,0.6352862913229775,0.7590078826865889,0.9330306181959415,0.9987156962902936,-0.435175832820376,0.0997339527543637,-0.5798352853868923,0,2,2
1,2,-0.9538433158193195,-0.6860220304510765,-0.8354414248349004,-0.5637090945375297,0.817503285222566,-1.0239258703794276,0.6404157427536213,1,1,2
0,0,0.17841152926956796,0.05602035737637291,0.12458625566755645,0.9987156962902936,0.191163726201095,0.6615638643212594,-0.3183529222139253,0,2,2
0,4,1.7079487761440282,1.862307748798455,1.1351417088280373,0.21750330087638192,0.817503285222566,-1.0239258703794276,-2.584533403046307,1,2,2
0,2,1.1914816538227821,0.7492441670572809,0.579336209589773,-1.3449214899514412,-1.6878549508633178,-1.5857557819463235,1.7735059831698121,0,1,2
1,1,0.03936268864461638,-0.0025619363994778465,-0.1280526076225638,0.9987156962902936,0.191163726201095,-1.0239258703794276,0.20461180413200947,2,1,2
0,2,0.6551504114122558,0.6516070107641954,0.5288084369317487,0.9987156962902936,1.443842844244037,1.223393775888155,0.11745101640768663,2,2,2
1,1,-0.22880293256064585,0.15365751366945843,-0.9870247428089725,0.9987156962902936,0.817503285222566,0.0997339527543637,-1.5386039503544382,1,0,2
1,3,-0.9836394959532377,-1.1253892337699614,0.6803917549058213,0.9987156962902936,0.191163726201095,-0.462095958812532,-1.5386039503544382,1,2,2
1,2,-0.5168326738551882,-1.223026390063047,-0.1280526076225638,-1.3449214899514412,-1.061515391841847,-0.462095958812532,0.7275765304779435,2,0,2
1,4,-0.28839529282848253,-0.022089367658095226,0.3266973462996528,-0.5637090945375297,0.191163726201095,0.0997339527543637,0.29177259185633153,2,0,1
1,2,-2.1258264010867642,-1.262081252580281,-0.0775248349645397,-2.126133885365353,-1.6878549508633178,-1.0239258703794276,-1.189960799457149,2,1,1
1,1,-0.4373761934980732,-0.6567308835631511,-0.17858038028058765,0.9987156962902936,0.191163726201095,-0.462095958812532,-2.584533403046307,2,2,2
1,2,-1.5299027984084022,-1.0570432243648011,0.7309195275638452,-1.3449214899514412,-0.435175832820376,0.0997339527543637,-0.05687055904095752,2,0,1
1,1,1.251074014090617,0.8078264608331317,1.589891662750254,0.9987156962902936,1.443842844244037,1.785223687455051,-0.49267449766256943,2,0,2
0,4,-2.3840599622473873,-2.394672265580073,0.17511402832558076,-0.5637090945375297,0.817503285222566,-1.0239258703794276,-1.2771215871814712,2,2,2
0,2,-1.6192913388101564,-1.496410427683686,-0.5828025615447802,0.21750330087638192,0.191163726201095,0.0997339527543637,0.9018981059265884,2,1,2
1,0,-2.2251470015331574,-2.394672265580073,-0.9870247428089725,-0.5637090945375297,0.191163726201095,-1.0239258703794276,-1.625764738078761,2,2,2
1,1,0.7346068917693708,0.15365751366945843,2.196224934646543,0.9987156962902936,0.817503285222566,-0.462095958812532,-1.451443162630116,1,0,2
1,3,0.6352862913229775,0.5930247169883432,0.9330306181959415,0.9987156962902936,1.443842844244037,1.223393775888155,0.9890588936509105,2,2,2
0,0,-1.41071807787273,-1.1449166650285787,1.2867250268021095,-0.5637090945375297,-0.435175832820376,-1.0239258703794276,-0.3183529222139253,1,2,1
1,2,-0.8843188955068445,-0.5688574428993736,-0.5828025615447802,-0.5637090945375297,-0.435175832820376,0.0997339527543637,1.7735059831698121,0,2,1
1,2,0.9233160326175198,0.9445184796434519,1.0340861635119891,-1.3449214899514412,-1.6878549508633178,-1.5857557819463235,1.7735059831698121,0,2,1
1,3,-1.8080004796583045,-1.886959052856028,-0.1280526076225638,-0.5637090945375297,0.191163726201095,0.6615638643212594,0.5532549550292986,1,2,1
0,4,0.5260336308319451,0.9249910483848346,-1.2396636060990927,-1.3449214899514412,-1.061515391841847,-0.462095958812532,1.1633804690995562,2,1,2
0,1,-1.0432318562210734,-0.7250768929683112,-1.4923024693892128,-0.5637090945375297,0.191163726201095,2.347053599021947,0.6404157427536213,2,1,2
1,4,-0.6260853343462205,-0.6079123054166083,0.3772251189576767,0.9987156962902936,0.817503285222566,1.223393775888155,0.46609416730497644,1,0,2
0,1,0.5558298109658626,0.23176723870392796,-0.5322747888867561,0.21750330087638192,0.191163726201095,0.6615638643212594,-0.49267449766256943,2,2,2
1,3,-0.010297611578581117,-0.79342290237347,0.3266973462996528,-0.5637090945375297,-0.435175832820376,0.0997339527543637,-1.712925525803083,2,2,2
0,1,0.19827564935884626,-0.3931105615718199,-0.27963592559663586,0.21750330087638192,-0.435175832820376,-0.462095958812532,-1.451443162630116,2,2,2
0,4,0.31746036989451776,1.071446782824463,-1.1386080607830447,-1.3449214899514412,-1.6878549508633178,-0.462095958812532,1.7735059831698121,1,2,2
1,1,-1.331261597515615,-1.7405033184163998,1.7414749807243262,0.9987156962902936,0.817503285222566,0.0997339527543637,0.3789333795806544,2,2,2
1,0,-0.20893881247136756,-0.5200388647528308,-1.0880802881250207,-0.5637090945375297,-0.435175832820376,0.0997339527543637,-0.23119213448960244,1,2,1
1,0,1.7079487761440282,1.3838856829623367,-0.6838581068608282,0.9987156962902936,0.817503285222566,0.6615638643212594,1.3377020445482002,0,0,2
1,4,-0.2784632327838434,-0.24665482713219164,-0.026997062306515603,-1.3449214899514412,-0.435175832820376,-1.0239258703794276,-0.7541568608355372,2,1,1
0,4,0.5260336308319451,0.26105838559185335,0.12458625566755645,0.21750330087638192,0.191163726201095,0.0997339527543637,0.6404157427536213,2,2,2
1,3,1.7079487761440282,1.8134891706519123,-1.593358014705261,0.9987156962902936,0.817503285222566,1.785223687455051,0.11745101640768663,0,2,2
1,1,1.7079487761440282,1.6182148580657412,0.781447300221869,0.9987156962902936,1.443842844244037,0.0997339527543637,0.5532549550292986,0,1,2
0,2,-0.18907469238208927,0.09507521989360768,0.6298639822477969,-1.3449214899514412,-1.061515391841847,0.0997339527543637,-0.3183529222139253,2,1,2
0,1,0.9531122127514372,1.5108139861433476,2.196224934646543,0.21750330087638192,-0.435175832820376,-0.462095958812532,-1.0156392240085041,1,0,2
1,2,1.7079487761440282,1.3936493985916447,-0.1280526076225638,0.9987156962902936,0.191163726201095,1.785223687455051,-0.7541568608355372,2,1,2
1,0,-1.1028242164889102,-2.0529422185542736,-0.9364969701509483,0.21750330087638192,0.191163726201095,0.6615638643212594,0.030290228683364548,1,1,2
0,1,0.019498568555338085,0.8468813233503665,-0.22910815293861175,0.9987156962902936,0.817503285222566,0.0997339527543637,-1.2771215871814712,1,0,2
1,1,-0.41751207340879404,0.25129466996254396,-1.3407191514151409,0.21750330087638192,-0.435175832820376,-1.0239258703794276,0.20461180413200947,1,1,2
1,1,1.0127045730192739,0.9835733421606854,0.781447300221869,0.9987156962902936,0.817503285222566,-1.0239258703794276,-0.14403134676528037,1,1,2
1,2,-0.5168326738551882,-0.5102751491235228,-0.481747016228732,-1.3449214899514412,-1.061515391841847,0.0997339527543637,0.20461180413200947,2,0,2
1,1,-0.04009379171249856,-0.051380514546020606,1.2361972541440855,-1.3449214899514412,-1.6878549508633178,-1.0239258703794276,-0.05687055904095752,2,1,1
0,1,-0.4075800133641549,-0.1880725333563409,0.27616957364162853,-0.5637090945375297,0.191163726201095,1.785223687455051,1.7735059831698121,2,2,2
0,3,-0.5565609140337456,-0.09043537706325537,0.3266973462996528,0.9987156962902936,1.443842844244037,0.0997339527543637,0.20461180413200947,2,0,2
1,3,-1.678883699077993,-1.8576679059681027,-1.0375525154669965,-0.5637090945375297,-0.435175832820376,-1.0239258703794276,-0.40551370993824737,2,2,1
1,2,-1.2021448169353033,-1.2425538213216643,0.6298639822477969,-0.5637090945375297,0.191163726201095,-0.462095958812532,0.11745101640768663,2,2,2
0,4,-0.3181914729624008,0.20247609181600118,1.2867250268021095,-2.126133885365353,-2.3141945098847887,-1.0239258703794276,0.7275765304779435,1,1,1
0,1,-0.000365551533941971,0.12436636678153305,-0.8354414248349004,-0.5637090945375297,-0.435175832820376,-0.462095958812532,-0.23119213448960244,1,2,1
0,1,-0.6062212142569422,0.34893182625562946,0.9330306181959415,-0.5637090945375297,-1.061515391841847,0.6615638643212594,0.11745101640768663,2,1,2
1,0,1.68808465605475,1.540105133031273,-0.4312192435707079,0.9987156962902936,1.443842844244037,0.0997339527543637,1.6863451954454902,1,2,2
0,4,-0.32812353300703995,0.5637335701004179,-0.6838581068608282,0.9987156962902936,1.443842844244037,-0.462095958812532,0.29177259185633153,1,1,2
1,1,-0.30825941291776165,0.21223980744531057,0.3266973462996528,0.9987156962902936,0.817503285222566,-1.0239258703794276,-1.0156392240085041,0,1,2
1,4,0.38698479020699356,0.17318494492807582,0.9835583908539653,0.9987156962902936,0.191163726201095,-1.0239258703794276,-0.3183529222139253,0,1,2
1,2,0.5458977509212234,-0.2075999646149569,1.7414749807243262,-0.5637090945375297,-1.061515391841847,1.785223687455051,0.20461180413200947,2,2,2
1,0,0.1883435893142071,0.9054636171262171,-1.6438857873632853,0.9987156962902936,0.817503285222566,3.4707134221557383,1.4248628322725223,2,2,2
0,3,-1.8675928399261403,-1.7502670340457085,-1.7954691053373573,-0.5637090945375297,-0.435175832820376,0.0997339527543637,-1.3642823749057933,0,0,2
1,2,-0.15927851224817183,-1.0179883618475678,-0.481747016228732,-2.126133885365353,-1.6878549508633178,-0.462095958812532,0.20461180413200947,2,0,2
0,3,-1.2220089370245826,0.11460265115222505,-0.9364969701509483,-1.3449214899514412,-2.3141945098847887,0.6615638643212594,1.0762196813752325,2,2,2
1,2,0.8140633721264857,0.8956999014969091,2.4488637979366628,-1.3449214899514412,-2.3141945098847887,-1.0239258703794276,1.1633804690995562,2,2,2
1,3,-0.506900613810549,0.07554778863499029,-0.5828025615447802,-1.3449214899514412,-1.061515391841847,0.0997339527543637,0.5532549550292986,1,0,2
0,3,-0.28839529282848253,-0.1978362489856489,0.17511402832558076,0.21750330087638192,0.817503285222566,-0.462095958812532,-1.5386039503544382,1,1,2
1,1,-0.5962891542123031,0.5149149919538751,-2.0481079686274777,-0.5637090945375297,0.817503285222566,-1.5857557819463235,-1.0156392240085041,2,1,2
0,0,0.2578680096266811,0.40751412003148163,-1.7449413326793333,-1.3449214899514412,-0.435175832820376,-0.462095958812532,0.8147373182022662,2,2,2
0,1,-0.07982203189105691,0.14389379804015043,0.579336209589773,-1.3449214899514412,-1.061515391841847,2.9088835105888426,-0.9284784362841814,0,1,1
0,3,-0.22880293256064585,-0.6762583148217685,0.427752891615701,0.21750330087638192,0.191163726201095,1.223393775888155,1.599184407721168,1,1,2
1,1,1.102093113421028,0.5734972857297272,0.4782806642737249,0.9987156962902936,1.443842844244037,1.785223687455051,0.9890588936509105,2,2,2
1,3,-0.04009379171249856,-0.21736368024426625,-1.0880802881250207,-1.3449214899514412,-0.435175832820376,-1.5857557819463235,-1.1028000117328263,2,2,1
1,1,1.1517534136442238,0.6711344420228128,-0.17858038028058765,0.9987156962902936,1.443842844244037,0.6615638643212594,1.2505412568238783,0,1,2
1,1,0.5657618710105017,1.1593202234882403,0.8319750728798933,-0.5637090945375297,-1.061515391841847,0.0997339527543637,-0.3183529222139253,2,2,2
1,2,1.2411419540459778,0.9738096265313774,-1.7449413326793333,0.21750330087638192,1.443842844244037,-0.462095958812532,-0.5798352853868923,2,1,2
1,4,-0.010297611578581117,0.6906618732814288,0.07405848300953258,0.9987156962902936,-1.061515391841847,0.0997339527543637,0.7275765304779435,2,2,2
1,4,-1.1624165767567458,-2.091997081071508,0.5288084369317487,-1.3449214899514412,-1.061515391841847,0.0997339527543637,0.6404157427536213,2,2,2
0,1,1.251074014090617,1.344830820445102,-0.380691470912684,0.21750330087638192,1.443842844244037,0.0997339527543637,-0.8413176485598592,2,0,2
1,3,-1.6490875189440746,-1.3401909776147498,0.427752891615701,0.9987156962902936,1.443842844244037,0.6615638643212594,1.7735059831698121,0,1,1
0,1,-1.430582197962009,-1.291372399468207,-0.22910815293861175,0.9987156962902936,1.443842844244037,0.0997339527543637,0.6404157427536213,1,1,2
1,3,1.0524328131978304,1.0421556359365374,-0.1280526076225638,0.9987156962902936,1.443842844244037,-1.0239258703794276,-1.625764738078761,1,1,2
1,4,-0.05995791180177685,-0.36381941468389456,-0.8859691974929245,0.21750330087638192,0.191163726201095,0.6615638643212594,0.11745101640768663,0,1,2
