work_year,target,job_title,salary_in_usd,company_location,company_size
0.933090760892103,4,4,440,70,1
0.933090760892103,3,51,663,70,1
0.933090760892103,3,51,402,70,1
0.933090760892103,4,33,998,70,1
0.933090760892103,4,33,883,70,1
0.933090760892103,4,33,823,70,1
0.933090760892103,4,33,752,70,1
0.933090760892103,4,47,1005,70,1
0.933090760892103,4,47,853,70,1
0.933090760892103,4,4,757,70,1
0.933090760892103,4,4,613,70,1
0.933090760892103,4,37,736,70,1
0.933090760892103,4,37,402,70,1
0.933090760892103,4,47,1023,70,1
0.933090760892103,3,33,487,28,0
0.933090760892103,4,25,460,70,2
0.933090760892103,4,25,315,70,2
0.933090760892103,1,25,187,70,1
0.933090760892103,1,25,153,70,1
0.933090760892103,4,25,338,70,1
0.933090760892103,4,33,601,70,1
0.933090760892103,4,33,320,70,1
0.933090760892103,4,69,1013,70,1
0.933090760892103,4,69,796,70,1
-1.7370161340636834,3,3,89,29,2
0.933090760892103,4,69,803,70,1
0.933090760892103,4,69,677,70,1
0.933090760892103,3,34,818,70,1
0.933090760892103,3,34,705,70,1
0.933090760892103,4,69,851,70,1
0.933090760892103,3,34,818,70,1
0.933090760892103,3,34,790,70,1
0.933090760892103,4,69,941,70,1
0.933090760892103,4,69,779,70,1
0.933090760892103,4,33,635,70,1
0.933090760892103,4,33,247,70,1
0.933090760892103,3,69,653,70,1
0.933090760892103,3,69,546,70,1
0.933090760892103,4,31,924,70,1
0.933090760892103,4,31,509,70,1
0.933090760892103,4,75,779,70,1
0.933090760892103,4,75,355,70,1
0.933090760892103,4,47,547,70,1
0.933090760892103,4,47,309,70,1
0.933090760892103,4,33,779,70,1
0.933090760892103,4,75,982,70,1
0.933090760892103,4,75,738,70,1
0.933090760892103,3,25,315,70,1
0.933090760892103,3,25,209,70,1
0.933090760892103,4,33,970,70,1
0.933090760892103,4,33,644,70,1
0.933090760892103,4,47,610,70,1
0.933090760892103,3,33,613,70,1
0.933090760892103,3,33,509,70,1
0.933090760892103,3,25,458,33,1
0.933090760892103,3,25,281,33,1
0.933090760892103,1,25,44,38,0
0.933090760892103,1,47,52,10,0
0.933090760892103,4,44,953,70,1
0.933090760892103,4,44,747,70,1
0.933090760892103,4,70,449,27,1
0.933090760892103,4,70,295,27,1
0.933090760892103,4,69,995,70,1
0.933090760892103,4,69,613,70,1
0.933090760892103,3,44,281,28,1
0.933090760892103,3,44,213,28,1
0.933090760892103,4,47,898,70,1
0.933090760892103,4,47,691,70,1
0.933090760892103,4,31,845,70,1
0.933090760892103,4,31,478,70,1
0.933090760892103,4,47,881,70,1
0.933090760892103,4,47,786,70,1
-0.4019626865857902,1,47,338,70,1
0.933090760892103,3,69,155,28,1
0.933090760892103,1,88,509,28,1
0.933090760892103,1,88,209,28,1
0.933090760892103,4,69,649,70,1
0.933090760892103,4,69,357,70,1
0.933090760892103,4,25,922,70,1
0.933090760892103,4,25,452,70,1
0.933090760892103,4,31,705,70,1
0.933090760892103,4,25,191,25,1
0.933090760892103,4,25,167,25,1
0.933090760892103,1,25,209,70,0
0.933090760892103,1,25,159,70,0
0.933090760892103,4,33,921,70,1
0.933090760892103,4,33,580,70,1
0.933090760892103,4,15,671,28,0
0.933090760892103,1,47,18,38,0
0.933090760892103,4,25,174,70,1
0.933090760892103,4,33,960,70,1
0.933090760892103,4,33,715,70,1
0.933090760892103,3,25,721,70,1
0.933090760892103,3,25,532,70,1
0.933090760892103,4,33,226,70,1
0.933090760892103,4,89,964,25,1
0.933090760892103,4,89,737,25,1
0.933090760892103,3,47,738,70,1
0.933090760892103,3,47,509,70,1
0.933090760892103,4,33,892,70,1
0.933090760892103,4,33,717,70,1
0.933090760892103,1,33,21,71,0
-0.4019626865857902,4,75,1024,70,1
0.933090760892103,4,33,408,36,1
0.933090760892103,3,86,39,38,0
0.933090760892103,4,69,908,70,1
0.933090760892103,2,33,883,70,1
0.933090760892103,4,45,929,70,1
0.933090760892103,4,45,605,70,1
0.933090760892103,4,69,992,70,1
0.933090760892103,4,69,678,70,1
0.933090760892103,3,25,538,70,1
0.933090760892103,3,25,432,70,1
0.933090760892103,3,25,458,28,1
0.933090760892103,3,25,339,28,1
0.933090760892103,1,25,402,70,1
0.933090760892103,4,44,920,70,1
0.933090760892103,4,44,691,70,1
0.933090760892103,4,25,1027,70,1
0.933090760892103,4,25,209,70,1
0.933090760892103,3,25,379,70,1
0.933090760892103,4,47,589,70,1
0.933090760892103,4,25,371,70,1
0.933090760892103,4,25,171,70,1
0.933090760892103,4,33,944,70,1
0.933090760892103,4,33,583,70,1
0.933090760892103,4,47,355,70,1
0.933090760892103,4,25,826,70,1
0.933090760892103,3,69,105,51,2
0.933090760892103,4,89,1023,70,1
0.933090760892103,4,47,933,70,1
0.933090760892103,3,69,516,28,1
0.933090760892103,3,69,389,28,1
0.933090760892103,4,47,901,70,1
0.933090760892103,4,47,618,70,1
0.933090760892103,3,69,641,28,1
0.933090760892103,4,24,179,12,0
0.933090760892103,1,47,460,70,2
0.933090760892103,3,33,253,28,1
0.933090760892103,3,33,228,28,1
0.933090760892103,3,25,213,28,1
0.933090760892103,2,33,991,70,1
0.933090760892103,2,33,934,70,1
0.933090760892103,4,89,954,12,1
0.933090760892103,4,89,643,12,1
0.933090760892103,4,88,689,70,1
0.933090760892103,4,88,413,70,1
0.933090760892103,3,47,669,70,1
0.933090760892103,3,47,485,70,1
0.933090760892103,3,33,252,25,1
0.933090760892103,3,33,205,25,1
0.933090760892103,4,53,541,12,1
0.933090760892103,4,10,402,54,0
0.933090760892103,1,47,25,38,0
0.933090760892103,4,47,797,28,1
0.933090760892103,4,47,511,28,1
0.933090760892103,1,33,78,20,0
-0.4019626865857902,1,47,779,70,1
0.933090760892103,3,89,338,70,1
0.933090760892103,3,89,270,70,1
0.933090760892103,4,14,589,70,1
0.933090760892103,4,14,402,70,1
0.933090760892103,2,29,687,70,1
0.933090760892103,2,29,613,70,1
0.933090760892103,4,47,919,70,1
0.933090760892103,4,66,908,70,1
0.933090760892103,4,66,663,70,1
0.933090760892103,4,29,866,70,1
0.933090760892103,4,29,607,70,1
0.933090760892103,4,33,447,70,1
-0.4019626865857902,3,89,67,38,0
0.933090760892103,3,69,460,70,0
0.933090760892103,4,33,976,70,1
0.933090760892103,4,33,788,70,1
0.933090760892103,4,33,601,70,1
0.933090760892103,2,59,1009,70,1
0.933090760892103,2,59,839,70,1
0.933090760892103,4,8,868,70,1
0.933090760892103,4,8,779,70,1
0.933090760892103,4,47,721,70,1
0.933090760892103,4,47,635,70,1
0.933090760892103,1,14,705,70,1
0.933090760892103,1,14,402,70,1
0.933090760892103,2,33,851,70,1
0.933090760892103,3,25,663,70,1
0.933090760892103,4,37,849,70,1
0.933090760892103,4,37,470,70,1
0.933090760892103,1,16,563,63,2
0.933090760892103,1,33,705,70,1
0.933090760892103,1,33,589,70,1
0.933090760892103,4,47,789,70,1
0.933090760892103,4,47,584,70,1
0.933090760892103,4,8,1021,70,0
0.933090760892103,4,8,975,70,0
0.933090760892103,4,25,520,70,1
0.933090760892103,4,25,372,70,1
0.933090760892103,4,69,986,70,1
0.933090760892103,4,69,793,70,1
0.933090760892103,3,69,779,70,1
0.933090760892103,3,69,663,70,1
0.933090760892103,4,47,882,70,1
0.933090760892103,4,47,698,70,1
0.933090760892103,3,25,420,70,1
0.933090760892103,3,25,216,70,1
-0.4019626865857902,3,47,687,70,0
-1.7370161340636834,1,78,254,64,0
0.933090760892103,4,47,229,23,0
0.933090760892103,4,47,941,70,1
0.933090760892103,4,47,609,70,1
0.933090760892103,4,31,756,70,1
0.933090760892103,4,31,474,70,1
0.933090760892103,4,25,346,70,1
0.933090760892103,4,25,705,70,1
0.933090760892103,4,25,452,70,1
0.933090760892103,4,33,448,70,1
0.933090760892103,4,33,1004,70,1
0.933090760892103,4,33,505,70,1
0.933090760892103,4,47,993,70,1
0.933090760892103,4,47,686,70,1
0.933090760892103,3,59,214,38,0
0.933090760892103,1,25,89,70,2
0.933090760892103,3,45,908,70,1
0.933090760892103,3,45,835,70,1
0.933090760892103,4,37,735,70,1
0.933090760892103,4,4,851,70,1
0.933090760892103,4,4,757,70,1
0.933090760892103,4,4,929,70,1
0.933090760892103,4,4,605,70,1
0.933090760892103,4,33,676,12,1
0.933090760892103,4,33,372,12,1
0.933090760892103,4,33,355,70,1
0.933090760892103,1,47,534,70,1
0.933090760892103,1,47,291,70,1
0.933090760892103,3,25,454,70,1
0.933090760892103,3,25,311,70,1
-0.4019626865857902,4,69,336,27,0
0.933090760892103,3,69,159,2,2
0.933090760892103,4,25,540,70,1
0.933090760892103,4,25,621,70,1
0.933090760892103,4,25,290,70,1
0.933090760892103,4,33,338,70,1
0.933090760892103,4,33,908,70,1
0.933090760892103,4,33,870,70,1
0.933090760892103,4,33,450,70,1
0.933090760892103,1,47,27,38,2
0.933090760892103,3,25,174,70,1
0.933090760892103,4,47,335,70,1
0.933090760892103,4,11,538,70,1
0.933090760892103,4,11,460,70,1
0.933090760892103,4,66,851,70,1
0.933090760892103,4,66,589,70,1
-0.4019626865857902,1,17,153,70,0
0.933090760892103,1,1,509,7,2
0.933090760892103,4,33,738,70,1
0.933090760892103,3,33,663,70,1
0.933090760892103,4,23,851,70,2
0.933090760892103,3,5,315,43,2
0.933090760892103,1,17,26,30,0
-0.4019626865857902,1,1,8,49,2
0.933090760892103,3,28,42,64,1
0.933090760892103,4,47,967,70,1
0.933090760892103,4,47,305,46,1
0.933090760892103,4,47,116,46,1
0.933090760892103,4,14,613,70,1
0.933090760892103,4,14,460,70,1
0.933090760892103,4,89,670,70,1
0.933090760892103,3,47,179,61,0
0.933090760892103,4,25,167,25,1
0.933090760892103,4,25,126,25,1
0.933090760892103,3,33,379,70,1
0.933090760892103,4,47,563,70,1
0.933090760892103,3,25,509,70,1
0.933090760892103,3,25,402,70,1
0.933090760892103,3,47,790,70,1
0.933090760892103,4,25,412,70,1
0.933090760892103,4,47,797,70,1
0.933090760892103,4,42,520,70,1
0.933090760892103,4,42,372,70,1
0.933090760892103,4,47,908,70,1
0.933090760892103,4,47,644,70,1
0.933090760892103,3,47,71,67,0
-0.4019626865857902,3,23,36,38,1
0.933090760892103,4,42,639,70,1
0.933090760892103,4,42,554,70,1
0.933090760892103,4,47,784,70,1
0.933090760892103,4,33,520,70,1
0.933090760892103,4,33,372,70,1
0.933090760892103,4,69,305,46,1
0.933090760892103,4,69,116,46,1
0.933090760892103,2,47,1004,70,1
0.933090760892103,3,25,589,70,1
0.933090760892103,3,25,438,70,1
-0.4019626865857902,3,47,460,70,0
0.933090760892103,4,47,733,70,1
0.933090760892103,3,25,310,28,1
0.933090760892103,3,25,135,28,1
0.933090760892103,4,47,680,70,1
0.933090760892103,4,47,523,70,1
0.933090760892103,4,47,868,70,1
0.933090760892103,3,69,639,70,1
0.933090760892103,3,69,346,70,1
0.933090760892103,1,47,159,70,1
0.933090760892103,4,66,932,70,1
0.933090760892103,4,66,864,70,1
0.933090760892103,4,47,917,70,1
0.933090760892103,4,47,746,70,1
0.933090760892103,4,33,931,70,1
0.933090760892103,4,33,729,70,1
0.933090760892103,4,14,843,70,1
0.933090760892103,4,14,440,70,1
0.933090760892103,4,89,779,70,1
0.933090760892103,4,89,639,70,1
0.933090760892103,4,35,919,70,1
0.933090760892103,4,35,851,70,1
0.933090760892103,4,33,478,70,1
0.933090760892103,4,33,999,70,1
0.933090760892103,2,33,842,70,1
0.933090760892103,2,33,667,70,1
0.933090760892103,4,47,735,70,1
0.933090760892103,4,47,434,70,1
0.933090760892103,3,33,379,25,1
0.933090760892103,3,33,315,25,1
0.933090760892103,3,25,491,70,1
0.933090760892103,3,25,277,70,1
0.933090760892103,4,4,875,70,1
0.933090760892103,4,4,727,70,1
0.933090760892103,4,69,639,70,1
0.933090760892103,4,69,589,70,1
0.933090760892103,3,33,432,70,1
0.933090760892103,3,33,270,70,1
0.933090760892103,4,33,582,70,1
0.933090760892103,4,33,384,70,1
0.933090760892103,3,25,509,70,1
0.933090760892103,4,43,613,70,1
0.933090760892103,4,43,402,70,1
0.933090760892103,4,89,509,70,1
0.933090760892103,4,21,613,70,1
0.933090760892103,4,21,481,70,1
0.933090760892103,4,45,1001,70,1
0.933090760892103,4,45,846,70,1
0.933090760892103,3,69,906,70,0
0.933090760892103,4,8,927,70,1
0.933090760892103,4,8,841,70,1
0.933090760892103,4,33,460,70,1
0.933090760892103,4,8,545,70,0
0.933090760892103,4,8,277,70,0
0.933090760892103,3,69,757,70,1
0.933090760892103,3,69,613,70,1
0.933090760892103,4,25,942,70,1
0.933090760892103,4,25,601,70,1
0.933090760892103,3,47,808,70,1
0.933090760892103,3,47,721,70,1
0.933090760892103,3,72,281,28,0
-0.4019626865857902,1,25,74,70,0
0.933090760892103,4,89,724,70,1
0.933090760892103,4,74,919,70,1
0.933090760892103,4,74,724,70,1
0.933090760892103,3,69,455,28,1
0.933090760892103,3,69,256,28,1
0.933090760892103,4,47,481,70,1
0.933090760892103,4,79,984,70,1
0.933090760892103,4,79,757,70,1
0.933090760892103,4,33,759,70,1
0.933090760892103,4,33,404,70,1
0.933090760892103,4,79,933,70,1
0.933090760892103,4,79,589,70,1
0.933090760892103,4,33,1008,70,1
0.933090760892103,4,33,925,70,1
0.933090760892103,4,66,996,70,1
0.933090760892103,4,66,858,70,1
0.933090760892103,4,33,268,60,1
0.933090760892103,4,33,110,60,1
0.933090760892103,3,88,509,70,1
0.933090760892103,3,88,402,70,1
-1.7370161340636834,4,47,181,38,0
-0.4019626865857902,3,17,49,38,0
0.933090760892103,4,33,929,70,1
0.933090760892103,4,33,605,70,1
0.933090760892103,4,33,849,70,1
0.933090760892103,4,33,714,70,1
-0.4019626865857902,1,47,402,70,1
0.933090760892103,1,51,663,70,1
0.933090760892103,1,51,509,70,1
0.933090760892103,4,88,663,70,1
0.933090760892103,4,88,402,70,1
-0.4019626865857902,4,29,578,54,0
0.933090760892103,4,47,983,70,1
0.933090760892103,4,47,846,70,1
0.933090760892103,3,47,432,70,1
0.933090760892103,4,33,808,70,1
0.933090760892103,4,25,687,70,1
0.933090760892103,4,25,234,70,1
0.933090760892103,4,23,933,70,1
0.933090760892103,4,23,797,70,1
0.933090760892103,4,47,631,12,1
0.933090760892103,4,47,474,12,1
0.933090760892103,4,8,626,70,1
0.933090760892103,4,47,781,70,1
0.933090760892103,4,47,486,70,1
0.933090760892103,4,89,954,70,1
0.933090760892103,4,89,643,70,1
0.933090760892103,4,47,509,12,1
0.933090760892103,4,47,460,12,1
0.933090760892103,3,69,296,28,1
0.933090760892103,3,69,228,28,1
0.933090760892103,4,33,713,70,1
0.933090760892103,4,33,624,70,1
0.933090760892103,3,69,203,28,1
0.933090760892103,3,69,146,28,1
0.933090760892103,4,33,554,70,1
0.933090760892103,4,31,460,70,1
0.933090760892103,4,33,934,70,1
0.933090760892103,4,33,784,70,1
-0.4019626865857902,3,25,33,38,0
-0.4019626865857902,1,47,563,70,1
0.933090760892103,4,69,973,70,0
0.933090760892103,4,69,587,70,0
-0.4019626865857902,3,47,32,38,0
0.933090760892103,3,47,563,70,1
0.933090760892103,3,47,355,70,1
-0.4019626865857902,4,76,538,70,0
-0.4019626865857902,4,33,757,70,1
-0.4019626865857902,4,33,687,70,1
-0.4019626865857902,4,33,681,70,1
-0.4019626865857902,4,33,445,70,1
-0.4019626865857902,4,47,663,70,1
-0.4019626865857902,4,47,613,70,1
-0.4019626865857902,4,42,520,70,1
-0.4019626865857902,4,42,375,70,1
-0.4019626865857902,4,33,738,70,1
-0.4019626865857902,4,33,563,70,1
-0.4019626865857902,4,42,639,70,1
-0.4019626865857902,4,42,554,70,1
-0.4019626865857902,4,33,639,70,1
-0.4019626865857902,4,33,402,70,1
-0.4019626865857902,4,33,509,70,1
-0.4019626865857902,4,33,481,70,1
-0.4019626865857902,4,7,663,70,1
-0.4019626865857902,3,25,663,70,1
-0.4019626865857902,3,25,402,70,1
-0.4019626865857902,3,47,663,70,1
-0.4019626865857902,3,47,552,70,1
-0.4019626865857902,4,47,547,70,1
-0.4019626865857902,4,47,162,70,1
-0.4019626865857902,3,33,971,70,1
-0.4019626865857902,3,33,757,70,1
-0.4019626865857902,1,5,120,57,1
-0.4019626865857902,1,2,120,6,1
-0.4019626865857902,4,33,960,70,1
-0.4019626865857902,4,33,226,70,1
-0.4019626865857902,4,69,883,70,1
-0.4019626865857902,4,69,705,70,1
-0.4019626865857902,4,47,983,70,1
-0.4019626865857902,4,47,846,70,1
-0.4019626865857902,3,47,376,27,1
-0.4019626865857902,3,47,175,27,1
-0.4019626865857902,4,47,908,70,1
-0.4019626865857902,4,47,644,70,1
-0.4019626865857902,4,75,955,12,1
-0.4019626865857902,4,75,792,12,1
-0.4019626865857902,3,33,663,70,1
-0.4019626865857902,1,68,120,6,1
-0.4019626865857902,4,64,196,38,0
-0.4019626865857902,3,33,509,70,1
-0.4019626865857902,3,33,379,70,1
-0.4019626865857902,1,33,705,70,1
-0.4019626865857902,1,33,589,70,1
-0.4019626865857902,1,42,69,41,1
-0.4019626865857902,4,33,900,70,1
-0.4019626865857902,4,33,635,70,1
-0.4019626865857902,1,33,338,70,1
-0.4019626865857902,1,33,240,70,1
-0.4019626865857902,4,25,657,70,1
-0.4019626865857902,4,25,505,70,1
-0.4019626865857902,4,47,509,70,1
-0.4019626865857902,3,47,663,70,1
-0.4019626865857902,3,47,460,70,1
-0.4019626865857902,4,69,951,70,1
-0.4019626865857902,4,69,854,70,1
-0.4019626865857902,4,47,818,70,1
-0.4019626865857902,4,47,687,70,1
-0.4019626865857902,4,66,933,70,1
-0.4019626865857902,4,66,797,70,1
-0.4019626865857902,4,21,818,70,1
-0.4019626865857902,4,21,705,70,1
-0.4019626865857902,1,86,402,70,1
-0.4019626865857902,3,33,563,70,1
-0.4019626865857902,3,33,481,70,1
-0.4019626865857902,3,47,364,28,1
-0.4019626865857902,3,47,258,28,1
-0.4019626865857902,3,33,432,70,1
-0.4019626865857902,3,33,270,70,1
-0.4019626865857902,4,69,866,70,1
-0.4019626865857902,4,69,628,70,1
-0.4019626865857902,4,69,823,70,1
-0.4019626865857902,4,69,719,70,1
-0.4019626865857902,4,33,802,70,1
-0.4019626865857902,4,33,561,70,1
-0.4019626865857902,4,33,292,70,1
-0.4019626865857902,4,45,757,70,1
-0.4019626865857902,4,45,509,70,1
-0.4019626865857902,4,33,730,70,1
-0.4019626865857902,4,33,444,70,1
-0.4019626865857902,3,25,292,70,1
-0.4019626865857902,3,25,209,70,1
-0.4019626865857902,4,8,793,70,1
-0.4019626865857902,4,8,626,70,1
-0.4019626865857902,3,47,639,70,1
-0.4019626865857902,3,47,402,70,1
-0.4019626865857902,1,75,19,47,2
-0.4019626865857902,3,47,94,70,1
-0.4019626865857902,3,79,136,58,2
-0.4019626865857902,2,33,851,70,1
-0.4019626865857902,2,33,639,70,1
-0.4019626865857902,3,33,364,28,1
-0.4019626865857902,3,33,286,28,1
-0.4019626865857902,4,8,823,70,1
-0.4019626865857902,4,8,719,70,1
-0.4019626865857902,2,33,1008,70,1
-0.4019626865857902,2,33,939,70,1
-0.4019626865857902,4,25,509,70,1
-0.4019626865857902,4,25,379,70,1
-0.4019626865857902,4,69,639,70,1
-0.4019626865857902,4,69,589,70,1
-0.4019626865857902,4,33,309,70,1
-0.4019626865857902,4,33,284,25,1
-0.4019626865857902,4,33,108,25,1
-0.4019626865857902,3,33,705,70,1
-0.4019626865857902,3,33,509,70,1
-0.4019626865857902,3,33,103,38,0
-0.4019626865857902,4,3,538,17,0
-0.4019626865857902,4,33,379,70,1
-0.4019626865857902,4,47,150,25,1
-0.4019626865857902,4,47,111,25,1
-0.4019626865857902,4,25,490,70,1
-0.4019626865857902,4,25,321,70,1
-0.4019626865857902,4,47,757,70,1
-0.4019626865857902,4,47,613,70,1
-0.4019626865857902,4,88,959,70,1
-0.4019626865857902,4,88,662,70,1
-0.4019626865857902,3,4,521,70,1
-0.4019626865857902,3,4,402,70,1
-0.4019626865857902,4,47,959,70,1
-0.4019626865857902,4,47,662,70,1
-0.4019626865857902,1,25,187,70,1
-0.4019626865857902,1,25,153,70,1
-0.4019626865857902,4,89,959,70,1
-0.4019626865857902,4,89,662,70,1
-0.4019626865857902,3,23,204,27,2
-0.4019626865857902,4,33,818,70,1
-0.4019626865857902,4,33,509,70,1
-0.4019626865857902,4,25,548,70,1
-0.4019626865857902,4,25,424,70,1
-0.4019626865857902,4,47,883,70,1
-0.4019626865857902,4,47,663,70,1
-0.4019626865857902,4,69,663,70,1
-0.4019626865857902,4,33,883,70,1
-0.4019626865857902,4,33,563,70,1
-0.4019626865857902,4,47,788,70,1
-0.4019626865857902,4,47,712,70,1
-0.4019626865857902,3,25,414,70,1
-0.4019626865857902,3,25,249,70,1
-0.4019626865857902,4,89,883,70,1
-0.4019626865857902,4,89,663,70,1
-0.4019626865857902,4,33,848,70,1
-0.4019626865857902,4,33,522,70,1
-0.4019626865857902,3,33,563,70,1
-0.4019626865857902,3,33,315,70,1
-0.4019626865857902,4,47,591,70,1
-0.4019626865857902,4,47,424,70,1
-0.4019626865857902,4,25,663,70,1
-0.4019626865857902,4,25,402,70,1
-0.4019626865857902,2,47,699,70,1
-0.4019626865857902,2,47,563,70,1
-0.4019626865857902,4,33,897,70,1
-0.4019626865857902,4,33,663,70,1
-0.4019626865857902,3,33,805,70,1
-0.4019626865857902,3,33,676,70,1
-0.4019626865857902,4,69,965,51,1
-0.4019626865857902,4,69,797,51,1
-0.4019626865857902,3,25,1033,28,1
-0.4019626865857902,3,25,188,28,1
-0.4019626865857902,4,25,161,25,1
-0.4019626865857902,4,25,119,25,1
-0.4019626865857902,4,25,736,70,1
-0.4019626865857902,4,25,464,70,1
-0.4019626865857902,1,12,215,20,0
-0.4019626865857902,4,14,613,70,1
-0.4019626865857902,4,14,509,70,1
-0.4019626865857902,4,0,19,1,2
-0.4019626865857902,1,25,159,70,0
-0.4019626865857902,3,67,584,70,1
-0.4019626865857902,3,67,532,70,1
-0.4019626865857902,4,25,726,70,1
-0.4019626865857902,4,25,505,70,1
-0.4019626865857902,1,47,534,70,1
-0.4019626865857902,1,47,291,70,1
-0.4019626865857902,3,25,402,70,1
-0.4019626865857902,3,25,240,70,1
-1.7370161340636834,3,25,40,38,0
-0.4019626865857902,1,3,851,12,0
-0.4019626865857902,1,69,21,3,0
-0.4019626865857902,4,33,908,70,1
-0.4019626865857902,4,33,644,70,1
-0.4019626865857902,4,33,260,25,1
-0.4019626865857902,4,49,460,70,1
-0.4019626865857902,4,49,270,70,1
-0.4019626865857902,4,31,818,70,1
-0.4019626865857902,4,31,589,70,1
-0.4019626865857902,4,47,554,70,1
-0.4019626865857902,4,47,320,70,1
-0.4019626865857902,4,47,753,70,1
-0.4019626865857902,4,47,460,70,1
-0.4019626865857902,4,69,823,70,1
-0.4019626865857902,4,69,509,70,1
-0.4019626865857902,4,85,818,70,0
-0.4019626865857902,4,33,833,70,1
-0.4019626865857902,4,33,562,70,1
-0.4019626865857902,4,25,854,70,1
-0.4019626865857902,4,25,352,70,1
-0.4019626865857902,4,47,721,70,1
-0.4019626865857902,4,47,538,70,1
-0.4019626865857902,4,8,927,70,1
-0.4019626865857902,4,8,841,70,1
-0.4019626865857902,3,69,563,70,1
-0.4019626865857902,3,69,355,70,1
-0.4019626865857902,3,73,663,70,1
-0.4019626865857902,3,73,402,70,1
-0.4019626865857902,3,69,927,70,1
-0.4019626865857902,3,69,663,70,1
-0.4019626865857902,3,73,563,70,1
-0.4019626865857902,3,47,779,70,1
-0.4019626865857902,3,47,509,70,1
-0.4019626865857902,4,25,826,70,1
-0.4019626865857902,4,25,613,70,1
-0.4019626865857902,4,33,674,70,1
-0.4019626865857902,4,25,240,70,1
-0.4019626865857902,4,25,187,70,1
-0.4019626865857902,4,33,769,70,1
-0.4019626865857902,4,33,705,70,1
-0.4019626865857902,3,47,227,27,1
-0.4019626865857902,3,74,721,70,1
-0.4019626865857902,3,74,589,70,1
-0.4019626865857902,4,4,738,70,1
-0.4019626865857902,4,4,538,70,1
-0.4019626865857902,4,33,432,70,1
-0.4019626865857902,4,33,270,70,1
-0.4019626865857902,4,47,563,70,1
-0.4019626865857902,4,47,379,70,1
-0.4019626865857902,4,47,864,70,1
-0.4019626865857902,4,47,672,70,1
-0.4019626865857902,4,33,844,70,1
-0.4019626865857902,4,33,588,70,1
-0.4019626865857902,3,47,509,70,1
-0.4019626865857902,4,33,843,70,1
-0.4019626865857902,4,33,395,70,1
-0.4019626865857902,4,33,714,70,1
-0.4019626865857902,3,33,462,44,1
-0.4019626865857902,3,33,312,44,1
-0.4019626865857902,3,42,272,28,1
-0.4019626865857902,3,42,169,28,1
-0.4019626865857902,4,31,658,70,1
-0.4019626865857902,4,31,477,70,1
-3.0720695815415766,3,17,379,70,1
-1.7370161340636834,4,25,481,70,2
-0.4019626865857902,4,25,742,6,0
-0.4019626865857902,1,27,29,3,2
-0.4019626865857902,1,26,159,70,2
-0.4019626865857902,4,47,802,70,1
-0.4019626865857902,4,47,561,70,1
-0.4019626865857902,4,33,927,70,1
-0.4019626865857902,4,33,686,70,1
-0.4019626865857902,3,33,292,70,1
-0.4019626865857902,4,33,890,70,1
-0.4019626865857902,4,33,672,70,1
-0.4019626865857902,4,47,509,70,1
-0.4019626865857902,4,47,460,70,1
-0.4019626865857902,4,47,270,70,1
-0.4019626865857902,4,75,923,12,1
-0.4019626865857902,4,75,733,12,1
-1.7370161340636834,1,0,54,4,1
-0.4019626865857902,3,47,235,20,1
-0.4019626865857902,3,47,215,20,1
-0.4019626865857902,4,66,946,70,1
-0.4019626865857902,4,66,789,70,1
-0.4019626865857902,4,33,663,70,1
-0.4019626865857902,3,47,563,70,1
-0.4019626865857902,3,47,355,70,1
-0.4019626865857902,3,25,721,70,1
-0.4019626865857902,3,25,532,70,1
-0.4019626865857902,4,33,766,12,1
-0.4019626865857902,4,33,574,12,1
-0.4019626865857902,4,33,1004,70,1
-0.4019626865857902,4,25,491,70,1
-0.4019626865857902,4,25,383,70,1
-0.4019626865857902,4,25,364,28,1
-0.4019626865857902,4,25,272,28,1
-0.4019626865857902,4,25,432,70,1
-0.4019626865857902,4,25,270,70,1
-0.4019626865857902,3,73,435,12,0
-0.4019626865857902,4,25,402,70,1
-0.4019626865857902,1,69,817,70,1
-0.4019626865857902,1,69,615,70,1
-0.4019626865857902,4,25,563,70,1
-0.4019626865857902,3,25,705,70,1
-0.4019626865857902,3,25,454,70,1
-0.4019626865857902,4,88,960,70,1
-0.4019626865857902,4,88,663,70,1
-0.4019626865857902,3,25,872,70,1
-0.4019626865857902,4,33,589,70,1
-0.4019626865857902,4,69,489,27,1
-0.4019626865857902,4,69,284,27,1
-0.4019626865857902,4,33,129,25,1
-0.4019626865857902,4,33,820,70,1
-0.4019626865857902,1,72,250,20,0
-0.4019626865857902,1,0,159,18,2
-0.4019626865857902,4,33,927,70,0
-0.4019626865857902,4,33,686,70,0
-0.4019626865857902,3,25,315,70,0
-0.4019626865857902,4,4,589,70,1
-0.4019626865857902,4,4,460,70,1
-0.4019626865857902,3,29,687,70,1
-0.4019626865857902,3,29,613,70,1
-0.4019626865857902,4,33,868,70,1
-0.4019626865857902,4,33,775,70,1
-0.4019626865857902,4,33,584,70,1
-0.4019626865857902,4,47,639,70,1
-0.4019626865857902,4,31,933,70,1
-0.4019626865857902,4,31,757,70,1
-0.4019626865857902,1,42,79,25,0
-0.4019626865857902,3,33,355,70,1
-0.4019626865857902,3,49,721,70,1
-0.4019626865857902,3,49,589,70,1
-0.4019626865857902,4,33,735,70,1
-0.4019626865857902,4,33,434,70,1
-0.4019626865857902,3,51,344,28,1
-0.4019626865857902,3,51,156,28,1
