Administrative_Duration,ProductRelated_Duration,PageValues,SpecialDay,Month,OperatingSystems,Browser,VisitorType,Weekend,target
1.138241658438469,0.4937380128898184,-0.31896228875540733,-0.3102395831740537,6,-1.2397757402907557,-0.20923684923667896,2,1,1
-0.46001930761763143,-0.16878281639808979,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.6116012180561683,-0.31896228875540733,2.694898601460331,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.299544485593593,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.6157689206600091,-0.31896228875540733,4.698324057883255,6,0.9658161131089493,-0.20923684923667896,2,1,1
-0.46001930761763143,-0.5347592012978547,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.590415396484908,-0.31896228875540733,0.6914731450374082,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.15858466011838274,-0.05727072360407604,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.3104847049286749,-0.31896228875540733,3.6966113296717933,6,-0.1369798135909032,0.9603238308336979,2,0,1
0.28370729929640276,-0.4136353443737332,1.6386851098196853,-0.3102395831740537,6,-1.2397757402907557,-0.7940171892718674,2,0,2
-0.46001930761763143,-0.2515464439567259,-0.31896228875540733,2.694898601460331,6,0.9658161131089493,0.37554349079850946,2,0,1
0.10904423252113714,-0.39904838526029063,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,1.5451041708688862,2,0,1
-0.46001930761763143,0.3108072914959545,-0.31896228875540733,3.6966113296717933,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.18323953480516236,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
0.15411857233410892,-0.38567700605560284,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,0.9603238308336979,0,1,1
1.1110092444258455,0.5751994585969837,-0.09125665020109966,-0.3102395831740537,6,-0.1369798135909032,1.5451041708688862,2,0,1
-0.46001930761763143,-0.46739870796327876,-0.31896228875540733,0.6914731450374082,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.16565703944520924,-0.31896228875540733,-0.3102395831740537,6,2.068612039808802,-0.7940171892718674,2,0,1
-0.46001930761763143,-0.5880276502031941,-0.31896228875540733,-0.3102395831740537,6,-1.2397757402907557,-0.7940171892718674,2,1,1
-0.46001930761763143,-0.5547294429238928,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,1,1
-0.46001930761763143,-0.5990981102446461,-0.31896228875540733,2.694898601460331,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.2913827346437061,-0.31896228875540733,4.698324057883255,6,-0.1369798135909032,-0.20923684923667896,2,1,1
-0.3388820193702698,-0.19283393352511946,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,0,0,1
-0.46001930761763143,-0.559504935508159,-0.31896228875540733,-0.3102395831740537,6,2.068612039808802,-0.7940171892718674,2,1,1
0.9533832053305958,-0.03199286285590428,4.00140117845564,-0.3102395831740537,6,-0.1369798135909032,0.9603238308336979,2,0,1
-0.46001930761763143,-0.11616557102460047,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,1.5451041708688862,2,1,1
2.61067009214107,0.8284510461441028,-0.19955576985093182,3.6966113296717933,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.6287929912970114,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,1,1
-0.46001930761763143,-0.5725290061451614,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.12196175902034316,-0.6110802552306882,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,0,0,1
-0.46001930761763143,-0.4209288239304545,2.092994199691178,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,2
-0.3867735054215523,-0.4262715871526987,-0.31896228875540733,-0.3102395831740537,6,-1.2397757402907557,-0.7940171892718674,2,0,1
-0.24986019823965058,1.3886404578444624,-0.1934365612380285,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,1,1
-0.46001930761763143,-0.5980561845936859,-0.31896228875540733,3.6966113296717933,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.0768874192073714,-0.20238491864155575,-0.31896228875540733,3.6966113296717933,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,1.5150905933725267,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.5523330139266843,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,0.9603238308336979,2,0,1
-0.46001930761763143,-0.5179147366246971,-0.31896228875540733,1.69318587324887,6,-1.2397757402907557,-0.7940171892718674,2,0,1
0.8800032528843653,1.0737529894736633,-0.31896228875540733,4.698324057883255,6,-0.1369798135909032,-0.20923684923667896,2,1,1
-0.46001930761763143,-0.47510895778038414,-0.31896228875540733,3.6966113296717933,6,-0.1369798135909032,-0.20923684923667896,2,0,1
0.21985198474916912,-0.4925091161514192,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,2.714664850939263,0,0,1
-0.46001930761763143,-0.5964932961172457,-0.31896228875540733,3.6966113296717933,6,0.9658161131089493,-0.20923684923667896,2,0,1
0.2104614971003236,-0.41325909345579676,0.5066689709162651,-0.3102395831740537,6,-1.2397757402907557,-0.7940171892718674,2,0,1
-0.46001930761763143,-0.10522535168951852,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,0,0,1
-0.46001930761763143,0.5292552734626861,-0.31896228875540733,-0.3102395831740537,6,2.068612039808802,-0.7940171892718674,2,0,1
-0.46001930761763143,-0.6287929912970114,-0.31896228875540733,0.6914731450374082,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.4205792602812811,-0.38500719670111466,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,1.5451041708688862,2,0,1
-0.09379029663723581,-0.3521617309670823,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,2.1298845109040747,2,0,1
-0.46001930761763143,-0.5548162700788383,-0.31896228875540733,2.694898601460331,6,-0.1369798135909032,-0.20923684923667896,2,0,1
9.478872621142642,-0.5839901883057235,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,0,0,1
-0.0768874192073714,-0.17520802456164553,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,0.9603238308336979,2,0,1
-0.46001930761763143,-0.10253371025088379,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.6144665135963089,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,0.07612969836305641,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,1,1
-0.10130268658728347,-0.3463443127318559,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.3037295536075843,-0.31896228875540733,2.694898601460331,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.56471456376296,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.6188946976128896,-0.31896228875540733,-0.3102395831740537,6,-1.2397757402907557,-0.7940171892718674,2,0,1
-0.24873333974432627,-0.43343193174197675,2.0393832530708935,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,2
1.2978799450882674,-0.22113958035883907,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,1,1
-0.46001930761763143,-0.39844059527986514,-0.31896228875540733,-0.3102395831740537,6,2.068612039808802,-0.20923684923667896,2,0,1
1.2246341428921883,-0.26599303250213846,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,0,1,1
-0.46001930761763143,-0.3978979257047208,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.5582025284444588,-0.31896228875540733,4.698324057883255,6,-0.1369798135909032,-0.20923684923667896,2,1,1
-0.46001930761763143,-0.5175674280570116,-0.31896228875540733,3.6966113296717933,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.4923007310212272,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.03281151894778568,-0.31896228875540733,4.698324057883255,6,-1.2397757402907557,-0.7940171892718674,2,1,1
-0.46001930761763143,-0.6204575860893299,-0.31896228875540733,3.6966113296717933,6,-0.1369798135909032,-0.20923684923667896,2,0,1
0.06678703894647611,-0.49785766784371355,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,0,0,1
-0.46001930761763143,-0.5394478667271755,-0.31896228875540733,3.6966113296717933,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.16409415096876898,0.24492275370329772,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,1,2
-0.46001930761763143,-0.6287929912970114,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.08252171168399287,-0.3848825377467457,-0.31896228875540733,0.6914731450374082,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.5350196827105947,-0.31896228875540733,2.694898601460331,6,-0.1369798135909032,-0.20923684923667896,2,0,1
0.9590711576819061,0.4099627347575733,0.38288790700807557,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
0.22173008205356656,-0.5377113239929406,-0.31896228875540733,-0.3102395831740537,6,-1.2397757402907557,0.9603238308336979,2,0,1
-0.059984541777506985,0.1533458638501131,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,1,1
-0.46001930761763143,-0.5657564894139202,-0.31896228875540733,1.69318587324887,6,0.9658161131089493,-0.20923684923667896,2,0,1
0.15975286481073037,0.19643527793527066,0.3635823612003042,-0.3102395831740537,6,2.068612039808802,-0.7940171892718674,2,0,1
-0.46001930761763143,-0.40057220152481987,-0.31896228875540733,2.694898601460331,6,-1.2397757402907557,-0.7940171892718674,2,0,1
0.3100006643751127,-0.2706136833692973,-0.04671973961456691,-0.3102395831740537,6,-1.2397757402907557,-0.20923684923667896,0,0,1
-0.46001930761763143,-0.5751338202725619,-0.31896228875540733,2.694898601460331,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.41494496780465967,-0.19803487904879696,0.270065011191572,-0.3102395831740537,6,-1.2397757402907557,-0.7940171892718674,2,0,2
0.4818465849120676,1.49993659956517,-0.24291835634778566,1.69318587324887,6,-0.1369798135909032,2.714664850939263,2,0,1
-0.37550492046830936,-0.1627049167501233,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,0.9603238308336979,2,0,1
0.3439942287962524,0.339537977676698,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
0.18229003471721625,-0.43690501726254277,-0.31896228875540733,1.69318587324887,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.6256672143441309,-0.31896228875540733,2.694898601460331,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.5186961808629172,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,1.5451041708688862,2,1,1
0.024529845371815077,-0.004853180473366466,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,4.469005871044828,0,0,1
-0.46001930761763143,-0.2788796268321839,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,0.9603238308336979,2,0,1
0.3682216864457248,1.1808929408270474,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,0.681480611067969,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.1952075612164223,-0.5386664224889554,-0.31896228875540733,-0.3102395831740537,6,-1.2397757402907557,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.12489169835139201,-0.31896228875540733,2.694898601460331,6,-0.1369798135909032,0.9603238308336979,2,0,1
-0.46001930761763143,-0.42639893359799547,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.15680067141204768,0.48430839459314745,1.69318587324887,6,2.068612039808802,-0.7940171892718674,0,0,2
1.099928469597443,-0.3428452918584675,-0.011017903488308492,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,1,1
-0.46001930761763143,-0.49210536996167215,-0.31896228875540733,-0.3102395831740537,6,-1.2397757402907557,-0.7940171892718674,2,0,1
-0.46001930761763143,-0.34278440010844063,-0.31896228875540733,2.694898601460331,6,-1.2397757402907557,-0.7940171892718674,2,0,1
0.28370729929640276,0.18599286775385312,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.09942458911385728,-0.530591498694014,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,0.9603238308336979,2,0,1
0.12312996371269082,-0.16784296736961368,-0.31896228875540733,-0.3102395831740537,6,-1.2397757402907557,-0.7940171892718674,2,0,1
-0.46001930761763143,-0.5865950024331239,-0.31896228875540733,1.69318587324887,6,-0.1369798135909032,0.9603238308336979,2,0,1
-0.46001930761763143,0.23180038454244,-0.31896228875540733,4.698324057883255,6,-0.1369798135909032,4.469005871044828,2,1,1
-0.3304305806553376,-0.5017648890348142,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,0.9603238308336979,0,0,1
6.984289627118486,-0.6004005173083463,-0.31896228875540733,0.6914731450374082,6,0.9658161131089493,-0.20923684923667896,2,0,1
0.6137829333640008,2.2325258661159864,0.14033034963956856,-0.3102395831740537,6,-0.1369798135909032,2.1298845109040747,2,0,1
-0.4205792602812811,-0.5498671232367773,2.4147939067794337,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,2
-0.08252171168399287,-0.2477955116132692,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
0.27807300681978125,0.2844250723908542,-0.31896228875540733,0.6914731450374082,6,-1.2397757402907557,-0.7940171892718674,2,0,1
-0.20084185369304375,-0.5272052403283933,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.08252171168399287,-0.48591893640909606,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.02617878691777816,1.2379036397093939,0.27919342373626144,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,1,1
-0.46001930761763143,-0.38150141008351185,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.5876369280840841,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.5914139085688147,-0.31896228875540733,4.698324057883255,6,-0.1369798135909032,0.9603238308336979,2,1,1
-0.46001930761763143,2.549355196849658,-0.31896228875540733,3.6966113296717933,6,-0.1369798135909032,1.5451041708688862,2,0,1
-0.46001930761763143,1.2707827085875956,-0.31896228875540733,-0.3102395831740537,6,-1.2397757402907557,-0.7940171892718674,2,0,1
-0.4205792602812811,-0.2234839130734995,-0.31896228875540733,3.6966113296717933,6,-1.2397757402907557,-0.7940171892718674,2,0,1
-0.46001930761763143,-0.32008778632765916,-0.31896228875540733,4.698324057883255,6,0.9658161131089493,-0.20923684923667896,2,1,1
-0.37550492046830936,-0.44975543358965425,-0.31896228875540733,2.694898601460331,6,-0.1369798135909032,-0.20923684923667896,2,0,1
1.7814900491438008,0.02221684917940473,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.46001930761763143,0.027967477531879354,-0.31896228875540733,3.6966113296717933,6,-0.1369798135909032,0.9603238308336979,2,0,1
-0.46001930761763143,0.08878616616921771,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
0.9541881040143577,-0.27670894842741434,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,4.469005871044828,2,0,1
-0.46001930761763143,0.027099205982424945,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,0.13806428780968463,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,2.1298845109040747,2,0,1
-0.46001930761763143,-0.5144416511041311,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,0.9603238308336979,2,0,1
0.6837420651365271,0.6183920129023298,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.4390756956673123,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
0.8493902639491985,-0.5296016693256018,-0.31896228875540733,-0.3102395831740537,6,-1.2397757402907557,-0.7940171892718674,2,1,1
-0.46001930761763143,-0.4969025692956026,-0.31896228875540733,2.694898601460331,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.32685162037987325,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.13188128294394866,4.658201408481762,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,1,2
-0.46001930761763143,-0.4740670321294239,-0.31896228875540733,3.6966113296717933,6,-1.2397757402907557,-0.7940171892718674,2,0,1
-0.46001930761763143,-0.3176045302276016,-0.31896228875540733,2.694898601460331,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.3341867756585329,0.8823318212094781,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,1,1
-0.15576751388007198,-0.47015981093832326,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.6001400358956063,-0.31896228875540733,2.694898601460331,6,-1.2397757402907557,3.2994451909744513,2,0,1
-0.3304305806553376,-0.14221371229860508,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,0,0,1
0.1935586196704592,-0.05677580891986993,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.3135277032254732,2.225317522304205,0.11468325571941626,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
0.049884161516611694,0.34705720813843594,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,0,0,1
-0.46001930761763143,0.4805105182516111,-0.31896228875540733,3.6966113296717933,6,-0.1369798135909032,1.5451041708688862,2,0,1
0.4398711059612375,0.26823868863609474,0.5615241981215854,-0.3102395831740537,6,-1.2397757402907557,-0.7940171892718674,2,0,1
-0.46001930761763143,-0.28747551345260547,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,1,1
-0.46001930761763143,-0.10344539519547395,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,2.1298845109040747,2,0,1
-0.46001930761763143,-0.6287929912970114,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,0.9603238308336979,2,0,1
-0.35860204303844495,-0.3662277272550448,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,0.9603238308336979,2,0,1
0.41893031873531805,-0.09060366154738962,-0.31896228875540733,-0.3102395831740537,6,-1.2397757402907557,-0.7940171892718674,2,1,1
-0.1952075612164223,-0.3873701352384132,-0.31896228875540733,4.698324057883255,6,0.9658161131089493,-0.20923684923667896,0,1,1
3.8605439730171236,1.5349097144668236,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,1,1
-0.46001930761763143,-0.3910602886202946,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,0.9603238308336979,2,0,1
-0.46001930761763143,-0.5848584596832601,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,0.37554349079850946,2,0,1
-0.46001930761763143,-0.5993585916573861,-0.31896228875540733,1.69318587324887,6,-1.2397757402907557,-0.7940171892718674,2,0,1
-0.46001930761763143,-0.5619360953777649,-0.31896228875540733,-0.3102395831740537,6,2.068612039808802,-0.7940171892718674,2,0,1
1.3354418951202205,-0.0007288917856242449,1.697310825995159,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,1,1
-0.10505888159047876,1.9696075049320916,0.26013710878601415,-0.3102395831740537,6,2.068612039808802,-0.7940171892718674,2,0,1
-0.46001930761763143,-0.6116012180561683,-0.31896228875540733,-0.3102395831740537,6,-1.2397757402907557,3.2994451909744513,2,0,1
-0.3811392129449308,0.3325570758152649,0.3594004736201948,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.4296808096644257,-0.0058637149883145325,0.7056900685677907,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,1,1
-0.46001930761763143,-0.3905021047722076,-0.31896228875540733,3.6966113296717933,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.5928465563388851,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,1,1
-0.37550492046830936,-0.5299837087135885,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
0.37103883268403554,-0.21813536138120512,0.5766928203862873,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,2
-0.4036763828514167,0.22949326368144085,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,0.14396853299147142,-0.31896228875540733,1.69318587324887,6,-0.1369798135909032,0.9603238308336979,2,0,1
-0.46001930761763143,-0.6027448500230067,-0.31896228875540733,1.69318587324887,6,-1.2397757402907557,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.47002957023195324,-0.31896228875540733,3.6966113296717933,6,-1.2397757402907557,-0.20923684923667896,2,0,1
-0.46001930761763143,9.139057460140997e-06,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,0.37554349079850946,2,0,1
-0.46001930761763143,-0.56471456376296,2.8970511771022,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,0,0,2
0.2791998653151055,-0.1633387548718228,0.061218573753969316,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,1,2
-0.11351032030541096,-0.21488802645307797,-0.31896228875540733,0.6914731450374082,6,-0.1369798135909032,-0.20923684923667896,2,0,1
1.7148175883582562,0.7908307081362403,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,2.1298845109040747,2,1,1
0.5513361919359226,-0.24006789633391704,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,0.37554349079850946,2,1,1
-0.46001930761763143,-0.6287929912970114,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.4027819521935967,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,0.9603238308336979,2,1,1
-0.46001930761763143,-0.626709139995091,-0.31896228875540733,2.694898601460331,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.2036589999313545,-0.4665130711599626,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,0,1,1
-0.46001930761763143,-0.56445408235022,-0.31896228875540733,-0.3102395831740537,6,-1.2397757402907557,-0.7940171892718674,2,0,1
-0.3097715082222779,0.36398125181074803,0.4722878848498612,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.5441365321564964,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
0.05270130775492243,-0.5970142589427258,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.47033346519611785,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,1,1
-0.46001930761763143,-0.4717226994147635,-0.31896228875540733,3.6966113296717933,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.519390797946192,-0.31896228875540733,-0.3102395831740537,6,-1.2397757402907557,-0.7940171892718674,2,1,1
-0.2078847192888206,-0.575654783098042,-0.31896228875540733,1.69318587324887,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.16140180635669346,0.5413763420425104,-0.31896228875540733,0.6914731450374082,6,-1.2397757402907557,-0.7940171892718674,2,0,1
-0.18393897626317934,0.5227953344267329,-0.31896228875540733,-0.3102395831740537,6,-1.2397757402907557,-0.7940171892718674,2,1,1
-0.16140180635669346,-0.4115514930718128,3.5832712938418374,1.69318587324887,6,-1.2397757402907557,-0.7940171892718674,0,0,2
-0.46001930761763143,-0.2698496045412277,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,0,0,1
-0.46001930761763143,-0.217406013425533,0.46130674553976747,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,2
0.8076964996221995,-0.34278440010844063,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,0,0,1
0.14848427985748744,-0.17038911842595467,0.2810854232006124,-0.3102395831740537,6,-1.2397757402907557,-0.7940171892718674,2,0,1
0.04706701527830096,-0.5231243648794981,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
0.013261260418572136,-0.36478639675385116,-0.31896228875540733,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.20863647254731688,-0.31896228875540733,2.694898601460331,6,-0.1369798135909032,0.9603238308336979,2,0,1
-0.27408765588912287,0.3272085244876445,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
1.618095567321778,1.9845395060602549,-0.31896228875540733,1.69318587324887,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.045898810585953305,2.322016529465562,-0.19056846984188747,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.07313122420417612,-0.5628911938737797,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.46001930761763143,3.2865465369937583,-0.31896228875540733,3.6966113296717933,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.20647614616966523,-0.3756918852686319,-0.31896228875540733,-0.3102395831740537,6,-1.2397757402907557,-0.7940171892718674,2,1,1
4.267152080267782,0.021494824398170378,0.3974581973335988,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,1,1
1.8077834142225104,0.14513201698235217,1.1667793193111762,-0.3102395831740537,6,0.9658161131089493,-0.20923684923667896,2,0,1
-0.46001930761763143,-0.5938884819898452,-0.31896228875540733,2.694898601460331,6,-0.1369798135909032,0.9603238308336979,2,0,1
-0.27408765588912287,0.8385264541648171,-0.31896228875540733,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,2,0,1
-0.35296775056182345,1.0429767156686052,3.129853216294846,-0.3102395831740537,6,-0.1369798135909032,-0.20923684923667896,0,0,1
-0.46001930761763143,-0.5579420470317188,-0.31896228875540733,3.6966113296717933,6,0.9658161131089493,-0.20923684923667896,2,0,1
