parents,has_nurs,finance,social,target
2,-0.706970368362771,0,2,1
2,-0.706970368362771,0,1,2
2,-0.706970368362771,0,1,2
2,-0.706970368362771,0,1,1
2,-0.706970368362771,1,0,2
2,-0.706970368362771,1,0,2
2,-0.706970368362771,1,0,1
2,-0.706970368362771,1,2,2
2,-0.706970368362771,1,2,1
2,-0.706970368362771,1,1,2
2,-0.706970368362771,0,0,2
2,-0.706970368362771,0,0,2
2,-0.706970368362771,0,0,1
2,-0.706970368362771,0,2,2
2,-0.706970368362771,0,2,1
2,-0.706970368362771,0,1,2
2,-0.706970368362771,0,1,2
2,-0.706970368362771,0,1,1
2,-0.706970368362771,1,0,2
2,-0.706970368362771,1,0,2
2,-0.706970368362771,1,0,1
2,-0.706970368362771,1,2,2
2,-0.706970368362771,1,2,2
2,-0.706970368362771,1,2,1
2,-0.706970368362771,1,1,2
2,-0.706970368362771,1,1,1
2,-0.706970368362771,0,0,2
2,-0.706970368362771,0,0,2
2,-0.706970368362771,0,0,1
2,-0.706970368362771,0,2,2
2,-0.706970368362771,0,2,2
2,-0.706970368362771,0,2,1
2,-0.706970368362771,0,1,2
2,-0.706970368362771,1,0,1
2,-0.706970368362771,1,2,2
2,-0.706970368362771,1,2,2
2,-0.706970368362771,1,1,2
2,-0.706970368362771,1,1,2
2,-0.706970368362771,1,1,1
2,-0.706970368362771,0,0,2
2,-0.706970368362771,0,0,1
2,-0.706970368362771,0,2,4
2,-0.706970368362771,0,2,2
2,-0.706970368362771,0,2,1
2,-0.706970368362771,0,1,2
2,-0.706970368362771,0,1,2
2,-0.706970368362771,0,1,1
2,-0.706970368362771,1,0,2
2,-0.706970368362771,1,0,2
2,-0.706970368362771,1,0,1
2,-0.706970368362771,1,2,2
2,-0.706970368362771,1,2,2
2,-0.706970368362771,1,1,2
2,-0.706970368362771,1,1,2
2,-0.706970368362771,1,1,1
2,-0.706970368362771,0,0,2
2,-0.706970368362771,0,0,2
2,-0.706970368362771,0,2,2
2,-0.706970368362771,0,2,2
2,-0.706970368362771,0,2,1
2,-0.706970368362771,0,1,2
2,-0.706970368362771,0,1,1
2,-0.706970368362771,1,0,2
2,-0.706970368362771,1,0,2
2,-0.706970368362771,1,2,2
2,-0.706970368362771,1,2,2
2,-0.706970368362771,1,2,1
2,-0.706970368362771,1,1,2
2,-0.706970368362771,1,1,2
2,-0.706970368362771,1,1,1
2,-0.706970368362771,0,0,2
2,-0.706970368362771,0,0,2
2,-0.706970368362771,0,0,1
2,-0.706970368362771,0,2,2
2,-0.706970368362771,0,2,2
2,-0.706970368362771,0,2,1
2,-0.706970368362771,0,1,2
2,-0.706970368362771,0,1,1
2,-0.706970368362771,1,0,2
2,-0.706970368362771,1,0,1
2,-0.706970368362771,1,2,2
2,-0.706970368362771,1,2,1
2,-0.706970368362771,1,1,2
2,-0.706970368362771,1,1,2
2,-0.706970368362771,1,1,1
2,-0.706970368362771,0,0,4
2,-0.706970368362771,0,0,1
2,-0.706970368362771,0,2,4
2,-0.706970368362771,0,2,2
2,-0.706970368362771,0,2,1
2,-0.706970368362771,0,1,2
2,-0.706970368362771,0,1,2
2,-0.706970368362771,0,1,1
2,-0.706970368362771,1,0,2
2,-0.706970368362771,1,0,1
2,-0.706970368362771,1,2,2
2,-0.706970368362771,1,2,2
2,-0.706970368362771,1,2,1
2,-0.706970368362771,1,1,2
2,-0.706970368362771,1,1,2
2,-0.706970368362771,1,1,1
2,-0.706970368362771,0,0,1
2,-0.706970368362771,0,2,2
2,-0.706970368362771,0,2,1
2,-0.706970368362771,0,1,2
2,-0.706970368362771,0,1,2
2,-0.706970368362771,1,0,2
2,-0.706970368362771,1,0,2
2,-0.706970368362771,1,0,1
2,-0.706970368362771,1,2,2
2,-0.706970368362771,1,2,1
2,-0.706970368362771,1,1,2
2,-0.706970368362771,1,1,1
2,-0.706970368362771,0,0,2
2,-0.706970368362771,0,0,2
2,-0.706970368362771,0,0,1
2,-0.706970368362771,0,2,1
2,-0.706970368362771,0,1,1
2,-0.706970368362771,1,0,2
2,-0.706970368362771,1,0,1
2,-0.706970368362771,1,2,2
2,-0.706970368362771,1,2,1
2,-0.706970368362771,1,1,2
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,2
2,-1.4140498707743785,1,1,2
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,2
2,-1.4140498707743785,1,1,2
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,2
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,2
2,-1.4140498707743785,1,1,2
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,2
2,-1.4140498707743785,1,1,2
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,3
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,3
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,3
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,2,3
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,2
2,-1.4140498707743785,1,1,2
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,2
2,-1.4140498707743785,1,1,2
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,3
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,2
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,2
2,-1.4140498707743785,1,1,2
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,3
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,3
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,1,2
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,2
2,-1.4140498707743785,1,1,2
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,3
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,3
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,3
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,2,3
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,3
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,3
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,3
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,3
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,3
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,3
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,0,3
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,3
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,1
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,3
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,3
2,-1.4140498707743785,0,1,1
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,3
2,-1.4140498707743785,1,1,1
2,-1.4140498707743785,0,0,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,2
2,-1.4140498707743785,0,2,1
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,0,1,2
2,-1.4140498707743785,1,0,2
2,-1.4140498707743785,1,0,3
2,-1.4140498707743785,1,0,1
2,-1.4140498707743785,1,2,2
2,-1.4140498707743785,1,2,3
2,-1.4140498707743785,1,2,1
