number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,dataset_name,baseline,batch_normalisation,dropout,layer_normalisation,prune,weight_normalisation,weight_decay,weight_perturbation
1.443888852037568,-0.8607855811943023,0.30572423037754515,-1.1258455192696415,-0.16971652154347275,-1.5223961459697686,0.7701783628730787,-0.6462400092288344,-0.374583557910755,-1.0024038398665192,-0.6716266307804278,-0.9735034005751796,-0.9661238399584322,-0.45206061376508144,Indian Engineering Student Placement,1,0,0,1,1,0,1,0
1.443888852037568,-0.8607855811943023,0.4027299199387951,-1.1258455192696415,-0.0803395437554539,-1.5223961459697686,0.8558026926753036,-0.6464404148301034,-0.374583557910755,-1.0512680535829424,-0.6716266307804278,-1.0945124087340001,-1.007196025516403,-0.3571023584573523,Indian Engineering Student Placement,1,0,0,0,1,1,0,0
1.443888852037568,-0.8607855811943023,0.48330655184724003,-1.1258455192696415,-0.006730468971305173,-1.5223961459697686,0.9264251117258717,-0.6460002129343096,-0.374583557910755,-1.0263072399782085,-0.6716266307804278,-1.0680183318843148,-0.9862444645685239,-0.4062714886001145,Indian Engineering Student Placement,0,0,0,0,0,0,1,0
1.712531331439214,0.8104885585779847,-0.055185716770867005,0.9025976162826506,-0.5790919604744367,-0.3587932951538409,-0.3697538564550865,1.0978594370894892,-1.067735255371192,0.28180996457199403,-0.6716266307804278,0.6191796451580601,0.20909960740909259,-0.47110313460559894,Led24,1,1,0,0,0,0,1,0
1.712531331439214,0.8104885585779847,-0.6083607854531747,-0.2817469064639503,-1.1217947192348636,-1.2220008388262364,-0.36784032994286936,1.1281722914779415,-1.067735255371192,0.18263102230680436,-0.6716266307804278,0.5923336733532639,0.11080193925013247,-0.8677322945638953,Led24,0,1,0,0,0,0,0,1
1.712531331439214,0.8104885585779847,-0.8739413187743318,-1.1258455192696415,-1.392103357142714,-1.593850417565114,-0.32909432643802705,1.259364858756365,-0.6770612901739974,-0.3703829748203066,-0.6716266307804278,0.7490830448407881,-0.4125410719998107,-0.8344781333726327,Led24,0,0,0,0,0,1,1,0
1.712531331439214,0.8104885585779847,-0.622291450491595,-0.2817469064639503,-1.1358207246269425,-1.2220008388262364,-0.3809484914911305,1.2071282275033117,-0.9329504512641441,0.041981631696018464,-0.6716266307804278,0.5916372637901021,-0.026170501556421248,-0.7605118811392714,Led24,1,0,0,0,0,1,0,0
1.712531331439214,0.8104885585779847,0.20386954534785126,1.2869814345069137,-0.3345512727112214,0.06372514363350386,-0.35683599675279987,1.0978594370894892,-1.067735255371192,0.19323327472206794,-0.6716266307804278,0.6468998389417978,0.12124119976764841,-0.24007968643766703,Led24,0,0,1,0,0,0,1,0
1.5794959289636417,0.8104885585779847,0.3972129878542467,1.5438533868041648,-0.12146801620354297,0.46469902268893437,-0.35819341342739475,1.0978594370894892,-1.061773167692015,0.041565075439994166,-0.6716266307804278,0.6067187171967505,-0.026572058109943883,0.03363359412882479,Led24,0,0,0,0,0,0,1,0
0.07249223342707448,0.8104885585779847,0.3972129878542467,1.5438533868041648,0.34491433584070724,1.264698498755606,-0.35819341342739475,1.0978594370894892,-1.2075535538029394,-0.12338824870838813,-0.6716266307804278,0.3933690540000765,-0.18374492311561674,0.6818519040831112,Led24,0,0,0,0,0,0,1,0
0.8721464250297986,0.8104885585779847,0.3972129878542467,1.5438533868041648,0.07799756628232726,0.8260117506553707,-0.35819341342739475,1.0978594370894892,-1.0222665827603814,0.25207404115377,-0.6716266307804278,0.5781989938493777,0.17947561054624658,0.1029144137361113,Led24,0,0,1,0,0,0,0,0
1.0198920742483275,0.8104885585779847,0.3972129878542467,1.5438533868041648,0.033881224542576104,0.7479100669216258,-0.35819341342739475,1.0978594370894892,-1.2075535538029394,0.38217761419539725,-0.6716266307804278,0.561325146802467,0.31007552490436874,-0.05201238871050023,Led24,0,0,1,0,0,0,1,0
0.720783243227945,0.8104885585779847,0.3972129878542467,1.5438533868041648,0.12470858383726854,0.9072458759280412,-0.35819341342739475,1.0978594370894892,-1.011647768735436,0.05707461779610756,-0.6716266307804278,0.5245551101242732,-0.011604865327168621,0.30829531981699804,Led24,0,0,0,0,0,0,1,0
1.712531331439214,0.8104885585779847,-0.9148925849575786,1.5438533868041648,-1.43431273649756,0.4006135824041038,-1.4898594288872526,1.0986303266211812,-0.9329504512641441,0.22391533778215728,-0.6716266307804278,0.6070806777545423,0.15154371871448422,-0.16047725388793763,Led24,0,0,0,0,0,1,0,1
1.712531331439214,0.8104885585779847,-0.6542643444561952,1.5438533868041648,-1.1680776021216626,0.4006135824041038,-1.255555274917044,1.1058024290571935,-1.067735255371192,0.3160456100598004,-0.6716266307804278,0.8091283353269999,0.24337047977878404,-0.23686880504898475,Led24,1,1,0,0,1,0,0,0
1.712531331439214,0.8104885585779847,-0.23725171729463074,1.5438533868041648,-0.7546165567586348,0.4006135824041038,-0.8906573656928359,1.1015687485449215,-0.9329504512641441,0.19108850019457968,-0.6716266307804278,0.5787266051473354,0.11912808317914521,-0.13324368518830765,Led24,0,0,1,0,0,1,1,0
1.712531331439214,0.8104885585779847,0.12759181669008443,1.5438533868041648,-0.4059254417993483,0.4006135824041038,-0.5812295702790602,1.098209649481786,-0.9329504512641441,0.1295652031065523,-0.6716266307804278,0.6546732123646576,0.058794962120825744,-0.08202709540882762,Led24,0,0,0,0,0,0,1,1
1.712531331439214,0.8104885585779847,0.22813007087253867,1.5438533868041648,-0.31195955483555055,0.4006135824041038,-0.4975152807675426,1.0967608471014987,-1.067735255371192,0.17472926315393644,-0.6716266307804278,0.6481024936232268,0.10303223066516307,-0.11963983379362304,Led24,0,0,1,0,0,0,0,0
-1.0904537161340568,0.8104885585779847,-1.591115421034654,1.1162494672798817,-1.2367150711062984,1.5653230821997355,-1.8936282715009949,0.8532536864046982,-1.2075535538029394,-0.19004222626671288,1.9108049635119633,-0.86310423323365,-0.24624095361668183,1.0846024228239564,Led7,0,0,0,0,1,0,0,0
-1.0904537161340568,0.8104885585779847,-2.0858584485662326,-0.2817469064639503,-1.8304322268949371,0.44305765289047205,-1.8568900450002845,1.0419302930798868,-1.2075535538029394,-0.6435739318761518,-0.6716266307804278,-0.8321435290060253,-0.6571369895603687,1.013526959051999,Led7,0,0,1,0,0,0,0,1
-1.0904537161340568,0.8104885585779847,-1.437166248549457,1.4268869818461156,-1.0576680917489962,1.7996905641336651,-1.9063219462993053,0.8532536864046982,-1.2075535538029394,-0.13019631234062598,-0.6716266307804278,-0.7192088491485271,-0.1901545254830408,1.1348383660041774,Led7,0,0,0,0,1,0,0,0
-1.0904537161340568,0.8104885585779847,-1.6050260542296124,1.1162494672798817,-1.2530351446675905,1.5653230821997355,-1.9072376395589727,0.8532536864046982,-1.2075535538029394,-0.13683214040042194,-0.2585929021431781,-0.6466488415034849,-0.196396193693608,1.048130933152106,Led7,0,0,0,0,1,0,0,0
-1.0904537161340568,0.8104885585779847,-1.437166248549457,1.4268869818461156,-1.0576680917489962,1.7996905641336651,-1.9063219462993053,0.8532536864046982,-1.2075535538029394,-0.5683436935059781,-0.6716266307804278,-0.6602991096832118,-0.5906254393558678,1.4451266590122434,Led7,0,0,1,0,1,0,0,0
-2.119185688946918,0.8104885585779847,-1.3602726009770665,1.5438533868041648,-0.2965329882347207,2.2549252418012093,-1.9012164128141982,0.8532536864046982,-1.2075535538029394,-0.05673998700781069,1.5510232459059232,-0.6378374198447991,-0.12067733877377992,1.692471493752192,Led7,1,0,0,1,0,1,0,1
-2.119185688946918,0.8104885585779847,-1.3602726009770665,1.5438533868041648,-0.2965329882347207,2.2549252418012093,-1.9012164128141982,0.8532536864046982,-1.2075535538029394,0.4002355470760153,2.2955323568747197,-0.6141159240464332,0.32840721787562743,1.4517445590263516,Led7,0,1,0,0,0,0,1,1
-2.119185688946918,0.8104885585779847,-1.3602726009770665,1.5438533868041648,-0.2965329882347207,2.2549252418012093,-1.9012164128141982,0.8532536864046982,-1.2075535538029394,0.2305649808920688,1.9002528267193453,-0.6141159240464332,0.15812926440500213,1.540480924407611,Led7,1,1,0,1,0,1,0,0
-1.3197070665359785,0.8104885585779847,-1.3602726009770665,1.5438533868041648,-0.8484914621064763,1.9856876508809205,-1.9012164128141982,0.8532536864046982,-1.2075535538029394,-0.6800689670992442,-0.6716266307804278,-1.004591951820332,-0.689178971013589,1.66088980457551,Led7,0,0,0,0,1,0,1,0
-1.8290460313358612,0.8104885585779847,-1.3602726009770665,1.5438533868041648,-0.5272196959452843,2.1762644117059717,-1.9012164128141982,0.8532536864046982,-1.2075535538029394,-0.5443920336861253,-0.28825326641252236,-0.8865872426488488,-0.5693174842373749,1.808091833499915,Led7,0,0,0,0,1,0,1,0
-1.0904537161340568,0.8104885585779847,-2.2132215272601643,1.2869814345069137,-1.9870247577579954,1.6965965336370874,-2.590977337796037,1.0192332017893855,-1.2075535538029394,0.12483341121724457,-0.6716266307804278,0.3483029793398631,0.05417710079753304,0.9264435439560437,Led7,0,0,1,0,0,1,1,0
-1.0904537161340568,0.8104885585779847,-1.861411574869517,1.5438533868041648,-1.5578605699779358,1.8818909695887296,-2.378344444369835,0.8117928308567766,-1.2075535538029394,-0.4462408298153532,-0.6716266307804278,-0.4382061947049614,-0.481318868403316,1.3860114500986693,Led7,1,0,0,1,1,1,1,0
-1.0904537161340568,0.8104885585779847,-1.6022229952285447,1.5438533868041648,-1.2497447057491435,1.8818909695887296,-2.13000400575876,0.8477706605217574,-1.2075535538029394,0.14663011592445144,-0.6716266307804278,0.0010042875271714163,0.0754754208339872,0.9909012862786282,Led7,0,0,0,0,0,0,1,0
-1.0904537161340568,0.8104885585779847,-1.5747590898377881,1.5438533868041648,-1.2175554251387286,1.8818909695887296,-2.1038687661771758,0.8155421155430317,-1.2075535538029394,-0.24295767880585936,0.35460680127923366,-0.46902882279995534,-0.2954533330367904,1.2442680980166856,Led7,0,0,0,0,1,0,0,0
-1.0904537161340568,0.8104885585779847,-1.4326859280510316,1.5438533868041648,-1.0525008508059714,1.8818909695887296,-1.9693313456520645,0.8518450772553045,-1.2075535538029394,-0.3909081500338027,1.4397123894579276,-0.8844295072149458,-0.4312176415223288,1.3466586159621416,Led7,0,0,0,0,1,0,1,0
0.8721464250297986,-1.0783946235075657,-1.6513826908679936,-0.2817469064639503,-2.008846068259799,-0.8968016889315754,-1.3973221918755894,-0.8648563352252187,0.33146944515169036,-0.5586041657638361,-0.6716266307804278,-0.6016101130146128,-0.5819686982297964,-0.11760235138431482,Liver Cirrhosis,0,0,0,1,0,1,0,1
0.8721464250297986,-1.0783946235075657,-1.522688192227143,-0.2817469064639503,-1.8673743770941598,-0.8968016889315754,-1.2647654739901815,0.40329980741517923,0.33146944515169036,-0.6958063665193476,-0.5070257823311153,-0.7230290047452971,-0.702951670836236,0.24690327343841167,Liver Cirrhosis,1,1,0,0,0,0,0,0
0.8721464250297986,-1.0783946235075657,-2.0970026543484463,-1.1258455192696415,-2.5003655418919246,-1.340366599755416,-1.6045893905585344,-0.7905909725211102,0.2026291781756446,-0.41854566453655806,-0.6716266307804278,-0.2866271545570241,-0.4562871198824171,-1.1086828011716574,Liver Cirrhosis,1,0,0,0,1,0,0,0
-0.668407734956593,-0.48954975114204063,-1.4930944545784692,0.25356347073033036,-1.3158601357466146,0.4976975151799079,-1.429005862426392,-0.8648563352252187,0.5769726732185705,-0.58234365636839,-0.29780006248536445,-0.9171785416684805,-0.603050384589378,0.8299046469433435,Liver Cirrhosis,0,1,1,1,0,1,0,1
0.5655051611550327,-1.0389982017068105,-1.4930944545784692,0.25356347073033036,-1.7484962363468661,-0.3587932951538409,-1.429005862426392,-0.8648563352252187,0.2026291781756446,-0.5196768964531033,-0.6146323187010322,-0.514041695780086,-0.5472625192524874,0.2708742012059039,Liver Cirrhosis,1,1,0,1,1,1,1,1
0.24178686002816144,-1.182648426166789,-1.4930944545784692,0.25356347073033036,-1.6495367770811125,-0.16556237485963365,-1.429005862426392,-0.8648563352252187,0.2026291781756446,-0.49809616731187917,-0.29780006248536445,-0.514041695780086,-0.5279478447781295,0.3714859882136239,Liver Cirrhosis,0,1,0,0,1,1,1,0
-0.47203269661552594,-1.108802962423369,-1.4930944545784692,0.25356347073033036,-1.3962261938584017,0.33897957249254124,-1.429005862426392,-0.8648563352252187,-0.040717263862392016,-0.5936789223202121,-0.45054080683774655,-0.514041695780086,-0.6130944217513534,0.7550559884633975,Liver Cirrhosis,1,1,1,1,1,1,1,0
-0.2837025652687963,-1.2446125002507944,-1.4930944545784692,0.25356347073033036,-1.4685149814862757,0.19487981158706255,-1.429005862426392,-0.8648563352252187,0.09391997821228634,-0.4126678197591489,-0.29780006248536445,-0.514041695780086,-0.4509629769976998,0.5052302629481359,Liver Cirrhosis,0,1,0,0,0,0,0,0
0.07249223342707448,-1.0664385601839639,-1.4930944545784692,0.25356347073033036,-1.5942120927218428,-0.055982595348350414,-1.429005862426392,-0.8648563352252187,0.11084532807891016,-0.39718561891386134,-0.52572766265532,-0.514041695780086,-0.4369197372842113,0.34155278323305227,Liver Cirrhosis,1,0,1,0,1,1,0,0
0.8721464250297986,-1.0783946235075657,-2.1495559182259654,-0.2817469064639503,-2.5578339380989035,-0.8968016889315754,-1.9258117106891754,0.4151194212527402,0.2026291781756446,-0.36275974900172514,-0.6716266307804278,0.1305510822250533,-0.40559164305720374,-0.11702571781995934,Liver Cirrhosis,0,1,0,1,0,0,0,1
0.8721464250297986,-1.0783946235075657,-1.964610616835116,-0.2817469064639503,-2.35475098381716,-0.8968016889315754,-1.7267751918419902,0.3710171262514824,0.33146944515169036,-0.5617220437669355,-0.6716266307804278,-0.6322917146357072,-0.5847411045850822,0.09104621053893466,Liver Cirrhosis,0,1,1,1,0,0,1,0
0.8721464250297986,-1.0783946235075657,-1.869456609723869,-0.2817469064639503,-2.249673217658847,-0.8968016889315754,-1.6256680226675377,0.38339245258608645,0.2026291781756446,-0.5797829505602443,-0.6716266307804278,-0.6200624697824484,-0.6007793959780214,0.11194757786485082,Liver Cirrhosis,0,0,0,1,0,0,0,1
0.8721464250297986,-1.0783946235075657,-1.6913234923763298,-0.2817469064639503,-2.0528853728424186,-0.8968016889315754,-1.4387928044622975,0.38381542441643224,0.33146944515169036,-0.5342911792466353,-0.6716266307804278,-0.6474252659799312,-0.5603121702417917,0.06165880229523534,Liver Cirrhosis,1,0,1,1,0,1,0,0
0.8721464250297986,-1.0783946235075657,-1.6163455084365526,0.25356347073033036,-1.970259177206454,-0.5234877826777516,-1.5535338966218446,-0.8625953668110323,0.2026291781756446,-0.45604483106955934,-0.6716266307804278,-0.47685177501180476,-0.4901585862892832,0.09410498827388138,Liver Cirrhosis,0,1,0,0,0,0,0,1
0.8721464250297986,-1.0783946235075657,-1.5640509574826946,0.25356347073033036,-1.9127609733820377,-0.5234877826777516,-1.5005294663346598,-0.8575825727243892,0.33146944515169036,-0.4464009152004688,-0.6716266307804278,-0.5372145735315749,-0.4814632981802324,0.0850136345878627,Liver Cirrhosis,0,0,0,1,0,1,0,0
-1.5645766815673412,0.8104885585779847,2.1398336836984044,-1.1258455192696415,2.6721194626881966,0.33897957249254124,2.288706869729782,0.4067486825653132,1.2326121058560418,-0.5919341320729453,0.5839813444788962,-0.9124371885559344,-0.6115493145205623,0.8140057449277357,Magic,0,0,0,0,0,1,0,0
-1.5645766815673412,0.8104885585779847,2.1398336836984044,-1.1258455192696415,2.6721194626881966,0.33897957249254124,2.288706869729782,0.4067486825653132,0.8525087111188812,-0.22328763695424772,1.3326316956017654,-0.8168127795153295,-0.2772009105503582,0.49032355828619656,Magic,0,1,0,1,1,0,1,0
-1.3197070665359785,0.8104885585779847,2.1398336836984044,-1.1258455192696415,2.512168866703922,0.06372514363350386,2.288706869729782,0.4067486825653132,0.9184649336535918,-0.0752475010284949,0.7311457329074973,-0.6048698298909562,-0.13824916273183396,0.20134835786794977,Magic,0,0,0,1,1,1,0,0
-0.8740330404708901,0.8104885585779847,2.1398336836984044,-1.1258455192696415,2.261131085708028,-0.3587932951538409,2.288706869729782,0.4067486825653132,0.7514451734463177,-0.28073883358914214,0.5604115605149862,-0.6038912511448227,-0.33037660873375857,0.10777514129921545,Magic,0,0,0,1,0,1,0,0
-1.5645766815673412,0.8104885585779847,2.1398336836984044,-1.1258455192696415,2.6721194626881966,0.33897957249254124,2.288706869729782,0.4067486825653132,0.4315409554854724,-0.4001170857393258,0.5839813444788962,-0.6037166248591679,-0.43958091729954946,0.6402304620766394,Magic,0,1,0,0,1,0,0,0
-1.3197070665359785,0.8104885585779847,2.1398336836984044,-1.1258455192696415,2.512168866703922,0.06372514363350386,2.288706869729782,0.4067486825653132,0.9184649336535918,-0.11607451683957787,0.5759475988777903,-0.605674042749857,-0.17685254141640355,0.23553708336959098,Magic,1,0,0,0,0,1,0,0
-0.668407734956593,0.8104885585779847,2.1398336836984044,-1.1258455192696415,2.1588255571412183,-0.5234877826777516,2.288706869729782,0.4067486825653132,0.8079133017374325,-0.2795814206559413,0.573363636195511,-0.6056064846061269,-0.329309365431737,-0.00840733093862247,Magic,0,1,0,0,0,1,0,0
-0.47203269661552594,0.8104885585779847,-0.2584205853343698,-1.1258455192696415,-0.07380604690977421,-0.6653328800756257,0.25848892589026734,0.40735840565599324,0.8525087111188812,-0.45992931438900536,-0.6716266307804278,-0.7568003675618307,-0.4936579198497376,0.06778843342448976,Magic,0,1,0,0,0,1,0,0
-0.47203269661552594,0.8104885585779847,0.6773588785077513,-1.1258455192696415,0.8207630888037605,-0.6653328800756257,1.094686958329366,0.4067534820855763,1.0471451029057002,-0.3467176115198557,0.0034929250191556784,-0.5626882258847105,-0.3909446857703995,-0.04759700196726133,Magic,0,0,0,0,1,1,0,0
-0.47203269661552594,0.8104885585779847,0.8503348453304812,-1.1258455192696415,0.9771552348529542,-0.6653328800756257,1.242571362032042,0.40724780983302206,0.8525087111188812,-0.4214639885311324,-0.4140468834431388,-0.7166739310435811,-0.45892902485231407,0.0280732554181773,Magic,0,1,0,0,0,0,0,0
-0.47203269661552594,0.8104885585779847,1.3673739339187347,-1.1258455192696415,1.4296327876170958,-0.6653328800756257,1.6734502204283979,0.40674871494598636,0.8525087111188812,-0.37626243887833855,-0.10665347701410785,-0.6315027297540474,-0.4178961256626813,-0.017952601157599883,Magic,0,0,0,0,1,1,0,0
-0.47203269661552594,0.8104885585779847,1.4903474249793136,-1.1258455192696415,1.5341153097056819,-0.6653328800756257,1.7735924564701335,0.40683781886229103,0.8525087111188812,-0.37082509847717576,0.6481196753436906,-0.6143508965080996,-0.4129439044757799,-0.023414575501236337,Magic,0,0,0,1,0,1,0,0
-0.47203269661552594,0.8104885585779847,1.7874290641130648,-1.1258455192696415,1.7818482011719166,-0.6653328800756257,2.012017169751172,0.40683315080602084,0.8525087111188812,-0.28688916034213957,0.9098015842678152,-0.6126895647281502,-0.33604502333702024,-0.1067772859259826,Magic,0,0,0,1,1,0,0,0
-0.47203269661552594,0.8104885585779847,1.8554653104596246,-1.1258455192696415,1.8376802015591966,-0.6653328800756257,2.065943211847254,0.40692594358218054,0.8525087111188812,-0.3129636259212602,0.8192069962879155,-0.6165938196460856,-0.3600249379610486,-0.08109403679525051,Magic,0,0,0,0,1,1,0,0
-0.47203269661552594,0.8104885585779847,2.0035200404672775,-1.1258455192696415,1.9580517157506245,-0.6653328800756257,2.1824466591122627,0.40684549180202245,0.8525087111188812,-0.3147808400216839,0.21374032257067627,-0.5871585902434117,-0.36169308299359887,-0.07931218247209504,Magic,0,1,0,0,1,0,1,0
1.0198920742483275,-0.8526480089632859,0.23857772700466123,1.1162494672798817,-0.11342240350176142,0.21463572665697941,-0.2305211308633906,1.1003778643312117,-0.8639078684932945,-1.3985001034294762,-0.6716266307804278,-1.4293365127872961,-1.2926259193645098,1.8109391298978195,Mobile Price Classification,0,0,0,0,0,0,1,0
1.0198920742483275,-0.8526480089632859,-0.07795426051188756,0.6264239262450143,-0.41428108005591974,-0.28529951706384876,-0.25719173986761307,1.0813800071006023,-0.7031939093027221,-1.5176550723704805,-0.6716266307804278,-1.4681718631041623,-1.3880997664666677,2.1386144688397897,Mobile Price Classification,0,0,0,0,1,0,1,0
1.0198920742483275,-0.8526480089632859,-0.4828614532877654,-0.2817469064639503,-0.8130559926851392,-0.9617675520803298,-0.2504784773577659,0.9511299427714219,-0.8639078684932945,-1.378745079895508,-0.6716266307804278,-1.3238377744349792,-1.2766786872457296,1.3916377420584252,Mobile Price Classification,0,0,0,0,1,0,0,0
1.0198920742483275,-0.8526480089632859,-0.4661100466899315,-0.2817469064639503,-0.7962434339481727,-0.9617675520803298,-0.23491131054424635,1.276136888737472,-0.8639078684932945,-1.3790101710769258,-0.6716266307804278,-1.2783843520684086,-1.276892907703227,1.3951260148658644,Mobile Price Classification,0,0,0,0,1,0,0,0
1.0198920742483275,-0.8526480089632859,-0.4469579193451854,-0.2817469064639503,-0.7770547889836841,-0.9617675520803298,-0.21714113529228365,1.1290040689638206,-0.8639078684932945,-1.448183809129779,-0.6716266307804278,-1.3665720972300928,-1.3325832950332674,1.6217313003485168,Mobile Price Classification,0,0,0,0,1,0,0,0
0.720783243227945,-0.7764584352038423,0.34058891587059437,1.2869814345069137,0.07222697007672235,0.5831002858522835,-0.24265527931730774,0.9511299427714219,-1.011647768735436,-1.422900201098145,-0.6716266307804278,-1.4256613378791083,-1.3122760035999539,1.9796877836830158,Mobile Price Classification,0,0,0,0,1,0,0,0
0.5655051611550327,-0.8413713881351331,0.34058891587059437,1.2869814345069137,0.1217633032860307,0.6728409522748355,-0.24265527931730774,0.9511299427714219,-0.9997374378897427,-1.5189484356974985,-0.6716266307804278,-1.5228353434795785,-1.3891294511901735,2.354412527777813,Mobile Price Classification,0,0,0,0,1,0,0,0
-0.10245518495782852,-0.6069118048506612,0.34058891587059437,1.2869814345069137,0.3579469556581879,1.079417010899925,-0.24265527931730774,0.9511299427714219,-0.9329504512641441,-1.4569084383420259,-0.6716266307804278,-1.511897071110996,-1.3395779857030141,2.2602015386019483,Mobile Price Classification,0,0,0,0,1,0,0,0
-0.47203269661552594,-0.7975845747755954,0.34058891587059437,1.2869814345069137,0.5085650047679892,1.313022104205891,-0.24265527931730774,0.9511299427714219,-0.5793720367042134,-1.4147113167017447,-0.6716266307804278,-1.5163097293928538,-1.3056870220682362,2.234015279018681,Mobile Price Classification,0,0,0,0,1,0,0,0
0.07249223342707448,-0.5265729828632161,0.34058891587059437,1.2869814345069137,0.29204962200070733,0.9702778525976671,-0.24265527931730774,0.9511299427714219,-0.7153163516502224,-1.437497283455521,-0.6716266307804278,-1.4554060468004189,-1.3240068095625284,2.163162903054822,Mobile Price Classification,0,0,0,0,1,0,1,0
1.0198920742483275,-0.8526480089632859,-1.730236517609275,1.2869814345069137,-2.1339063847742037,0.41640059154491155,-2.1142026555233318,0.917996504337832,-1.0317931908448545,-1.2196029521769725,-0.6716266307804278,-1.1529924753538527,-1.14694840377509,1.465387553917695,Mobile Price Classification,0,0,1,0,0,0,1,1
1.0198920742483275,-0.8526480089632859,-0.6847981555699849,1.2869814345069137,-1.0178694108147244,0.41640059154491155,-1.1303811864879811,0.9559865982899491,-1.0317931908448545,-1.4997777458082235,-0.6716266307804278,-1.55860580247424,-1.373852643255253,2.186195703296042,Mobile Price Classification,0,0,0,0,1,0,0,0
1.0198920742483275,-0.8526480089632859,-0.25130979142931714,1.2869814345069137,-0.5830730114604434,0.41640059154491155,-0.7460539398417448,0.9519445292388332,-0.7031939093027221,-1.4799504533393948,-0.6716266307804278,-1.442670541370002,-1.3580198719646202,2.1069092532258384,Mobile Price Classification,0,0,0,0,1,0,0,0
1.0198920742483275,-0.8526480089632859,0.048716854661771135,1.2869814345069137,-0.2927559923845786,0.41640059154491155,-0.48791217565355666,0.9541121678658648,-0.8639078684932945,-1.5161540561903475,-0.6716266307804278,-1.4523204557543,-1.3869045865252083,2.259450076964221,Mobile Price Classification,0,0,0,0,1,0,0,0
1.0198920742483275,-0.8526480089632859,0.24859361536054522,1.2869814345069137,-0.10405433034191193,0.41640059154491155,-0.31934998366473044,0.9492800017355175,-0.8639078684932945,-1.4624878660203091,-0.6716266307804278,-1.5160093247052642,-1.344047693194733,2.0437567776925487,Mobile Price Classification,0,0,0,0,1,0,0,0
-1.3197070665359785,0.8104885585779847,-0.547910007955195,-1.1258455192696415,0.0449374503253961,0.06372514363350386,-0.013815327154907443,-0.2331022350211842,-1.2075535538029394,-0.7202236472076489,1.4577276297987496,-1.1721798605971558,-0.7242680386876155,0.6382151288072646,Mofn_3_7_10,1,0,0,0,0,1,0,0
-0.8740330404708901,0.8104885585779847,-0.547910007955195,-1.1258455192696415,-0.1887428330683876,-0.3587932951538409,-0.013815327154907443,-0.2331022350211842,-1.2075535538029394,-0.9079375317134313,-0.6716266307804278,-1.229992495028592,-0.8860570323193147,0.6220051409554983,Mofn_3_7_10,0,0,0,1,0,1,0,1
-1.0904537161340568,0.8104885585779847,-0.547910007955195,-1.1258455192696415,-0.0805197576953886,-0.16556237485963365,-0.013815327154907443,-0.2331022350211842,-1.2075535538029394,-0.7832574710743544,-0.6716266307804278,-1.1766828342062616,-0.7790042783223688,0.5787634077659535,Mofn_3_7_10,0,0,0,1,0,1,0,0
-0.668407734956593,0.8104885585779847,-0.547910007955195,-1.1258455192696415,-0.2838434351787603,-0.5234877826777516,-0.013815327154907443,-0.2331022350211842,-1.2075535538029394,-0.7226882831107406,-0.6716266307804278,-1.0799448222209995,-0.7264161360989576,0.28199438876854016,Mofn_3_7_10,0,0,0,0,0,1,0,0
-1.0904537161340568,0.8104885585779847,-0.547910007955195,-1.1258455192696415,-0.0805197576953886,-0.16556237485963365,-0.013815327154907443,-0.2331022350211842,-1.2075535538029394,-0.8194184627403482,-0.6716266307804278,-1.1766828342062616,-0.810217256088425,0.6222547276430433,Mofn_3_7_10,0,0,0,1,0,1,0,1
-1.5645766815673412,0.8104885585779847,-0.547910007955195,-1.1258455192696415,0.1940245955677853,0.33897957249254124,-0.013815327154907443,-0.2331022350211842,-1.2075535538029394,-0.5631282105564486,1.9231305370023815,-1.1833630915719222,-0.5859911066156444,0.6304582150041066,Mofn_3_7_10,0,0,0,0,0,0,0,1
-1.0904537161340568,0.8104885585779847,-0.547910007955195,-1.1258455192696415,-0.0805197576953886,-0.16556237485963365,-0.013815327154907443,-0.2331022350211842,-1.2075535538029394,-0.7626512547748336,-0.6716266307804278,-1.1458308522791734,-0.761156669280642,0.5544629572720337,Mofn_3_7_10,0,0,0,0,0,1,0,0
-0.47203269661552594,0.8104885585779847,-1.7040648784033023,-1.1258455192696415,-1.638816887713511,-0.6653328800756257,-1.1775714816278469,-0.241037177566555,-1.2075535538029394,-0.6825124720870273,-0.6716266307804278,-0.9224686937989144,-0.6913191716300378,0.130817765436322,Mofn_3_7_10,0,0,0,0,1,0,0,0
-0.47203269661552594,0.8104885585779847,-1.4979468384659718,-1.1258455192696415,-1.4017563141125342,-0.6653328800756257,-0.9603479948338717,-0.23455077611076236,-1.2075535538029394,-0.7285444205604525,-0.6716266307804278,-0.7121302034993945,-0.7315175641097735,0.18994726763386002,Mofn_3_7_10,0,0,0,0,0,1,0,0
-0.47203269661552594,0.8104885585779847,-1.2884864791126585,-1.1258455192696415,-1.1653112556882106,-0.6653328800756257,-0.7441582645495568,-0.22639530270805683,-1.2075535538029394,-0.8244254793386311,-0.6716266307804278,-0.9548806976768139,-0.8145284674077624,0.3160814826983793,Mofn_3_7_10,0,0,0,1,0,1,0,1
