number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,dataset_name,layer_normalisation,batch_normalisation,weight_decay,baseline,dropout,prune,weight_normalisation,weight_perturbation
1.5771599959570803,-1.07775423060139,0.3023082971842738,-1.1600192738445485,-0.15292591757005042,-1.5354325044136612,0.765566828734338,-0.8211136297931342,-0.4602049475923677,-1.0786040202705434,-0.7052644837491445,-1.0497904813904784,-1.0381361877429331,-0.2903155198527727,Indian Engineering Student Placement,1,0,1,1,0,1,0,0
1.5771599959570803,-1.07775423060139,0.39751560975930866,-1.1600192738445485,-0.06555364527924616,-1.5354325044136612,0.8477086415693073,-0.8212866973762541,-0.4602049475923677,-1.1220350942137884,-0.7052644837491445,-1.1582503275068232,-1.0746778951916336,-0.18772848398067213,Indian Engineering Student Placement,0,0,0,1,0,1,1,0
1.5771599959570803,-1.07775423060139,0.47660633730930085,-1.1600192738445485,0.006485661372444429,-1.5354325044136612,0.9153552024528703,-0.8209065364369562,-0.4602049475923677,-1.099859279218809,-0.7052644837491445,-1.134559046898023,-1.0560430026332737,-0.24077117285015262,Indian Engineering Student Placement,0,0,1,0,0,0,0,0
1.8873811209089775,0.7743464472063368,-0.05181743237176026,0.8999470250442755,-0.5517325028908592,-0.34484055356373516,-0.3415482927241929,0.985682676275041,-1.1535920906116606,0.09605486380956564,-0.7052644837491445,0.4557299936095059,0.02971250995019937,-0.3109594716877038,Led24,0,1,1,1,0,0,0,0
1.8873811209089775,0.7743464472063368,-0.5942952611895825,-0.29659358021968374,-1.0768984075414405,-1.2270571959347214,-0.33966805894958196,1.0236504808369387,-1.1535920906116606,0.0025910874964336144,-0.7052644837491445,0.4287488665981063,-0.06153374817870748,-0.7453573893221958,Led24,0,1,0,0,0,0,0,1
1.8873811209089775,0.7743464472063368,-0.8546041952567155,-1.1600192738445485,-1.3369641684863938,-1.6088773101305913,-0.3016124103929555,1.191233685478359,-0.7662349303446667,-0.5092938443456783,-0.7052644837491445,0.5873842125152526,-0.5409252070860622,-0.7086553213122593,Led24,0,0,1,0,0,0,1,0
1.8873811209089775,0.7743464472063368,-0.6079516618380642,-0.29659358021968374,-1.0904176540343786,-1.2270571959347214,-0.35254967009361643,1.1238632988251855,-1.0209520111337829,-0.12902311629113497,-0.7052644837491445,0.4280499421726698,-0.18800533913391437,-0.6271870198961029,Led24,0,0,0,1,0,0,1,0
1.8873811209089775,0.7743464472063368,0.20235319597664453,1.283346195855265,-0.31377919836823615,0.08447324278451832,-0.32885665142226456,0.985682676275041,-1.1535920906116606,0.012555734102011818,-0.7052644837491445,0.48366902723849126,-0.051863058696716334,-0.062228841921077596,Led24,0,0,1,0,1,0,0,0
1.7334289661441433,0.7743464472063368,0.3921006758713996,1.5377970214827972,-0.10577306415265217,0.490015094071104,-0.33019013520774604,0.985682676275041,-1.1477470530139722,-0.12941136464068687,-0.7052644837491445,0.4431970328226076,-0.18837500094826168,0.2264803285837384,Led24,0,0,1,0,0,0,0,0
0.03736932808948883,0.7743464472063368,0.3921006758713996,1.5377970214827972,0.35164197050280843,1.291910784122853,-0.33019013520774604,0.985682676275041,-1.2900786517229408,-0.28247426660703906,-0.7052644837491445,0.23099501592874716,-0.33258909747618054,0.8812051201777329,Led24,0,0,1,0,0,0,0,0
0.9259173255716179,0.7743464472063368,0.3921006758713996,1.5377970214827972,0.08949758102740092,0.8535571567289701,-0.33019013520774604,0.985682676275041,-1.1089642557109736,0.06797317866605393,-0.7052644837491445,0.414572858205385,0.0021694292274162317,0.2984341481276843,Led24,0,0,0,0,1,0,0,0
1.092995279946691,0.7743464472063368,0.3921006758713996,1.5377970214827972,0.04626267302101189,0.7751443500946124,-0.33019013520774604,0.985682676275041,-1.2900786517229408,0.19122933071727727,-0.7052644837491445,0.39767622890960697,0.12389237870682726,0.13689784797810314,Led24,0,0,1,0,1,0,0,0
0.755656437163917,0.7743464472063368,0.3921006758713996,1.5377970214827972,0.13530399859644296,0.9350057678059874,-0.33019013520774604,0.985682676275041,-1.0985246203354322,-0.11494977538035549,-0.7052644837491445,0.36095498629652584,-0.17459232179677991,0.509007288502571,Led24,0,0,1,0,0,0,0,0
1.8873811209089775,0.7743464472063368,-0.8947344297869255,1.5377970214827972,-1.377483209742879,0.425336857700043,-1.4555306893898439,0.9866448116127969,-1.0209520111337829,0.0414281591556503,-0.7052644837491445,0.4435608577280094,-0.02376524925174938,0.022456352148349457,Led24,0,0,0,0,0,0,1,1
1.8873811209089775,0.7743464472063368,-0.6392941474619368,1.5377970214827972,-1.1214988308929268,0.425336857700043,-1.2202454771956777,0.9956047514076442,-1.1535920906116606,0.12845052723784345,-0.7052644837491445,0.6488904826996185,0.0616247435886825,-0.058801632523891915,Led24,0,1,0,1,0,1,0,0
1.8873811209089775,0.7743464472063368,-0.2304035977640229,1.5377970214827972,-0.7220261883660355,0.425336857700043,-0.8562370767576732,0.9903138454910334,-1.0209520111337829,0.010539437817086321,-0.7052644837491445,0.41510164624358314,-0.05382097308665479,0.051293946158648386,Led24,0,0,1,0,1,0,1,0
1.8873811209089775,0.7743464472063368,0.12750572162422635,1.5377970214827972,-0.3833148331300724,0.425336857700043,-0.549812619674029,0.9861197488747848,-1.0209520111337829,-0.04719032447110005,-0.7052644837491445,0.49151846562068646,-0.10964384544482543,0.10533957564107045,Led24,0,0,1,0,0,0,0,1
1.8873811209089775,0.7743464472063368,0.2261602048858988,1.5377970214827972,-0.2917549909694253,0.425336857700043,-0.4672582734377027,0.9843118508922007,-1.1535920906116606,-0.0048314063142635465,-0.7052644837491445,0.48488302613825984,-0.06872844305656824,0.06567315792520335,Led24,0,0,0,0,1,0,0,0
-1.2009818290154144,0.7743464472063368,-1.5570672051931076,1.113413247826225,-1.1875869742314498,1.589767419417281,-1.863921332071783,0.689104340525922,-1.2900786517229408,-0.34395332069092494,1.3705291270787083,-0.9502620275240823,-0.38967807254117354,1.2660711118161867,Led7,0,0,0,0,0,1,0,0
-1.2009818290154144,0.7743464472063368,-2.041223116848303,-0.29659358021968374,-1.7565391950263531,0.4681797434182531,-1.8266064718343966,0.9163502061707015,-1.2900786517229408,-0.7571931332333354,-0.7052644837491445,-0.922247570405108,-0.7617378706167264,1.1994375962030304,Led7,0,0,0,0,1,0,0,1
-1.2009818290154144,0.7743464472063368,-1.4063370551022227,1.4221254742249227,-1.015054243824666,1.8199912294086766,-1.876821596663578,0.689104340525922,-1.2900786517229408,-0.2887632536048093,-0.7052644837491445,-0.8196669413761436,-0.3384506434189054,1.3128264277831307,Led7,0,0,0,0,0,1,0,0
-1.2009818290154144,0.7743464472063368,-1.5706852586757598,1.113413247826225,-1.2032913492935593,1.589767419417281,-1.8777523391032043,0.689104340525922,-1.2900786517229408,-0.29489104044578063,-0.4368916758210622,-0.7534243600468263,-0.34415717770140153,1.2319492267991554,Led7,0,0,0,0,0,1,0,0
-1.2009818290154144,0.7743464472063368,-1.4063370551022227,1.4221254742249227,-1.015054243824666,1.8199912294086766,-1.876821596663578,0.689104340525922,-1.2900786517229408,-0.6892196553978817,-0.7052644837491445,-0.7659066564190854,-0.7018782663633153,1.5951893152830836,Led7,0,0,0,0,1,1,0,0
-2.2301222477879836,0.7743464472063368,-1.3310383799104621,1.5377970214827972,-0.27671195900349455,2.258103837143517,-1.8716325159333116,0.689104340525922,-1.2900786517229408,-0.2207909529726386,0.9826325628400263,-0.7453617795884541,-0.274833477775561,1.8120349399746005,Led7,1,0,0,1,0,0,1,1
-2.2301222477879836,0.7743464472063368,-1.3310383799104621,1.5377970214827972,-0.27671195900349455,2.258103837143517,-1.8716325159333116,0.689104340525922,-1.2900786517229408,0.2084188478934413,1.9658530268028516,-0.7236362491348682,0.1410409206205533,1.601088328398273,Led7,0,1,1,0,0,0,0,1
-2.2301222477879836,0.7743464472063368,-1.3310383799104621,1.5377970214827972,-0.27671195900349455,2.258103837143517,-1.8716325159333116,0.689104340525922,-1.2900786517229408,0.047692634881215744,1.3579114821970653,-0.7236362491348682,-0.017653635887030106,1.6796748523169318,Led7,1,1,0,1,0,0,1,0
-1.4363583906278339,0.7743464472063368,-1.3310383799104621,1.5377970214827972,-0.8129306511452703,2.000953324759081,-1.8716325159333116,0.689104340525922,-1.2900786517229408,-0.790091254702326,-0.7052644837491445,-1.0777171686488274,-0.7905277883861218,1.784768989818347,Led7,0,0,1,0,0,1,0,0
-1.9472793410102025,0.7743464472063368,-1.3310383799104621,1.5377970214827972,-0.50132562623955,2.1838633086113393,-1.8716325159333116,0.689104340525922,-1.2900786517229408,-0.6675329408705115,-0.45660947741198443,-0.9714801350740835,-0.682672784009189,1.9107752114425092,Led7,0,0,1,0,0,1,0,0
-1.2009818290154144,0.7743464472063368,-2.1657980934604084,1.283346195855265,-1.905786233130168,1.7189755629236447,-2.578339249693357,0.8884765021996441,-1.2900786517229408,-0.051621812493960584,-0.7052644837491445,0.18671103872984937,-0.1139102814612829,1.117035015371036,Led7,0,0,1,0,1,0,1,0
-1.2009818290154144,0.7743464472063368,-1.8216261661127804,1.5377970214827972,-1.4959419959925415,1.9001949534307632,-2.3592494824713452,0.6404913261643816,-1.2900786517229408,-0.5784275453426926,-0.7052644837491445,-0.5615894892270368,-0.6032067361223366,1.5422635411714734,Led7,1,0,1,1,0,1,1,0
-1.2009818290154144,0.7743464472063368,-1.567941178943601,1.5377970214827972,-1.2001253420726747,1.9001949534307632,-2.1047687235461914,0.6826488040703806,-1.2900786517229408,-0.031198390511204054,-0.7052644837491445,-0.1490217614256445,-0.09422548684338725,1.1781082844164836,Led7,0,0,1,0,0,0,0,0
-1.2009818290154144,0.7743464472063368,-1.541054527526114,1.5377970214827972,-1.16914547539108,1.9001949534307632,-2.0780737724397498,0.6448683428423134,-1.2900786517229408,-0.3926157567048509,-0.010732785917484042,-0.5901055248276109,-0.43453495200216447,1.4136828708140916,Led7,0,0,0,0,0,1,0,0
-1.2009818290154144,0.7743464472063368,-1.401949900724346,1.5377970214827972,-1.010068462102512,1.9001949534307632,-1.9409125591882337,0.6874451100108395,-1.2900786517229408,-0.5280231312871403,0.8754335674843288,-0.96953159103412,-0.5578529809441869,1.5068011107807748,Led7,0,0,1,0,0,1,0,0
0.9259173255716179,-1.2862154500551015,-1.6160648099164876,-0.29659358021968374,-1.926556879139633,-0.8939715996480193,-1.3624588577618386,-1.006149035686987,0.2752576570735736,-0.6804038077356965,-0.7052644837491445,-0.7121708740378605,-0.6940773815904518,0.06782528000189812,Liver Cirrhosis,1,0,0,0,0,0,1,1
0.9259173255716179,-1.2862154500551015,-1.4900750392908815,-0.29659358021968374,-1.7917791565290717,-0.8939715996480193,-1.2294710768492654,0.18502782776540552,0.2752576570735736,-0.8042624169718399,-0.5998608660190748,-0.8231471257909335,-0.8028932909214083,0.4464955228483847,Liver Cirrhosis,0,1,0,1,0,0,0,0
0.9259173255716179,-1.2862154500551015,-2.0521244209026777,-1.1600192738445485,-2.3926507991978196,-1.3484908117560692,-1.5711928313391446,-0.9441226553206081,0.13882337966977026,-0.5532148021774518,-0.7052644837491445,-0.4205584827426884,-0.5805571095223387,-1.0125522703173129,Liver Cirrhosis,0,0,0,1,0,1,0,0
-0.7597185518736443,-0.7003831123511176,-1.4610998193496687,0.24670919340009964,-1.2637119402719927,0.5232969859082677,-1.3943038361773978,-1.006149035686987,0.5380129630810727,-0.7018854864878006,-0.46294048069117955,-0.9990822501739992,-0.713070786869694,1.0247191231772312,Liver Cirrhosis,1,1,0,0,1,0,1,1
0.5819697629807542,-1.2492794602680162,-1.4610998193496687,0.24670919340009964,-1.6783109935607667,-0.34484055356373516,-1.3943038361773978,-1.006149035686987,0.13882337966977026,-0.6451315369110727,-0.6689871330750813,-0.6316550400824482,-0.6627791842919796,0.47094787052233206,Liver Cirrhosis,1,1,1,1,0,1,1,1
0.22316989123879016,-1.382060064982054,-1.4610998193496687,0.24670919340009964,-1.5837055877078627,-0.14827103469538985,-1.3943038361773978,-1.006149035686987,0.13882337966977026,-0.625551473243009,-0.46294048069117955,-0.6316550400824482,-0.6453448480204024,0.572960539742939,Liver Cirrhosis,0,1,1,0,0,1,1,0
-0.5511159618156638,-1.3144624147293755,-1.4610998193496687,0.24670919340009964,-1.3409229832902363,0.3630812917804406,-1.3943038361773978,-1.006149035686987,-0.11614348574009697,-0.7121350510808319,-0.5632319621120457,-0.6316550400824482,-0.7221151096726909,0.9524555088733501,Liver Cirrhosis,1,1,1,1,1,1,1,0
-0.3492105064821874,-1.437621174322163,-1.4610998193496687,0.24670919340009964,-1.4102977384886097,0.21733991856509985,-1.3943038361773978,-1.006149035686987,0.024484200407268272,-0.5478597704313763,-0.46294048069117955,-0.6316550400824482,-0.5757370204105623,0.7069977613919151,Liver Cirrhosis,0,1,0,0,0,0,0,0
0.03736932808948883,-1.2750460580017589,-1.4610998193496687,0.24670919340009964,-1.5307559977669587,-0.03696813791520717,-1.3943038361773978,-1.006149035686987,0.042239447397796746,-0.5337478355843126,-0.6119357478519376,-0.6316550400824482,-0.5630188751834324,0.5427156355186988,Liver Cirrhosis,0,0,0,1,1,1,1,0
0.9259173255716179,-1.2862154500551015,-2.1035295035882076,-0.29659358021968374,-2.4469258181953215,-0.8939715996480193,-1.8966359227999117,0.19763924258144677,0.13882337966977026,-0.5023331326999145,-0.7052644837491445,-0.02487547262527414,-0.5346235583314155,0.06843428762758681,Liver Cirrhosis,1,1,0,0,0,0,0,1
0.9259173255716179,-1.2862154500551015,-1.9226051474439092,-0.29659358021968374,-2.2549205427883035,-0.8939715996480193,-1.6947024441067668,0.15074558276109284,0.2752576570735736,-0.6832263902044009,-0.7052644837491445,-0.7402853182471985,-0.6965759426102883,0.2861407135264962,Liver Cirrhosis,1,1,1,0,1,0,0,0
0.9259173255716179,-1.2862154500551015,-1.8294987304973471,-0.29659358021968374,-2.1553479700987013,-0.8939715996480193,-1.5924753692891769,0.1638593186952549,0.13882337966977026,-0.6995693664818239,-0.7052644837491445,-0.7290851941043412,-0.7110254097615925,0.3077818812330388,Liver Cirrhosis,1,0,0,0,0,0,0,1
0.9259173255716179,-1.2862154500551015,-1.655161181400186,-0.29659358021968374,-1.9684555712763576,-0.8939715996480193,-1.4041451733306578,0.16430814453791878,0.2752576570735736,-0.6583805750167407,-0.7052644837491445,-0.7541346077187053,-0.6745518098629532,0.2556421682408833,Liver Cirrhosis,1,0,0,1,1,0,1,0
0.9259173255716179,-1.2862154500551015,-1.5817664212552816,0.24670919340009964,-1.8898233909002566,-0.5126659978779242,-1.5196855195752226,-1.0042730217972902,0.13882337966977026,-0.5873452971690136,-0.7052644837491445,-0.5973346046117545,-0.6112004157246366,0.28931038111182444,Liver Cirrhosis,0,1,0,0,0,0,0,1
0.9259173255716179,-1.2862154500551015,-1.5305711638133588,0.24670919340009964,-1.8350485200477022,-0.5126659978779242,-1.4662748057834856,-1.000110964517399,0.2752576570735736,-0.5785731908193721,-0.7052644837491445,-0.6530016984717922,-0.6033373628343761,0.27988680406437044,Liver Cirrhosis,1,0,0,0,0,0,1,0
-1.6841500600823427,0.7743464472063368,2.1040619973512302,-1.1600192738445485,2.6775279201586644,0.3630812917804406,2.2025888188300167,0.18870442364981105,1.2578139797374501,-0.7105576979189396,0.1594931337709732,-0.9948070405729369,-0.720723992036207,1.0094193602453279,Magic,0,0,0,0,0,0,1,0
-1.6841500600823427,0.7743464472063368,2.1040619973512302,-1.1600192738445485,2.6775279201586644,0.3630812917804406,2.2025888188300167,0.18870442364981105,0.8372884714859328,-0.37454139078973886,0.7763375278083023,-0.9083587701200169,-0.4179078509952995,0.6921480555767545,Magic,1,1,1,0,0,1,0,0
-1.4363583906278339,0.7743464472063368,2.1040619973512302,-1.1600192738445485,2.5153788641557218,0.08447324278451832,2.2025888188300167,0.18870442364981105,0.9096184423230379,-0.23794117150292782,0.27256176818603906,-0.7151601850909267,-0.2909401228182332,0.39987036504411116,Magic,1,0,0,0,0,1,1,0
-0.9759475104213955,0.7743464472063368,2.1040619973512302,-1.1600192738445485,2.261566378736822,-0.34484055356373516,2.2025888188300167,0.18870442364981105,0.7269774934737705,-0.4272838607657494,0.1416782491563979,-0.7142628417593532,-0.4663162622658784,0.30346512120907937,Magic,1,0,0,0,0,0,1,0
-1.6841500600823427,0.7743464472063368,2.1040619973512302,-1.1600192738445485,2.6775279201586644,0.3630812917804406,2.2025888188300167,0.18870442364981105,0.3819197824574933,-0.5364206111170705,0.1594931337709732,-0.7141027065567792,-0.565429444960197,0.8404436762314204,Magic,0,1,0,0,0,1,0,0
-1.4363583906278339,0.7743464472063368,2.1040619973512302,-1.1600192738445485,2.5153788641557218,0.08447324278451832,2.2025888188300167,0.18870442364981105,0.9096184423230379,-0.27571573009014066,0.15341217771085877,-0.715897599663781,-0.3262843793207914,0.43488132907520527,Magic,0,0,0,1,0,0,1,0
-0.7597185518736443,0.7743464472063368,2.1040619973512302,-1.1600192738445485,2.158367339679911,-0.5126659978779242,2.2025888188300167,0.18870442364981105,0.788535200945706,-0.42622274738542004,0.15145824026178334,-0.715835654235871,-0.4653456572808127,0.1825939947607479,Magic,0,1,0,0,0,0,1,0
-0.5511159618156638,0.7743464472063368,-0.25116530013921684,-1.1600192738445485,-0.05916244734401852,-0.6574062486596913,0.2717732391343557,0.1893546896434884,0.8372884714859328,-0.5908775606512368,-0.7052644837491445,-0.8538814509014357,-0.6143641416003078,0.262010393404168,Magic,0,1,0,0,0,0,1,0
-0.5511159618156638,0.7743464472063368,0.6671091199053613,-1.1600192738445485,0.8213607785714939,-0.6574062486596913,1.0761529217506045,0.1887095419753847,1.0515062504588217,-0.4876771706647116,-0.25930624828973176,-0.6764343422711844,-0.5213366513700591,0.14153314799282524,Magic,0,0,0,0,0,1,1,0
-0.5511159618156638,0.7743464472063368,0.8369549229164498,-1.1600192738445485,0.9764008784451337,-0.6574062486596913,1.2170462938368873,0.18923673351935716,0.8372884714859328,-0.5558730243229065,-0.5394371246205423,-0.8173572129365808,-0.5829485555187045,0.2206855651295219,Magic,0,1,0,0,0,0,0,0
-0.5511159618156638,0.7743464472063368,1.3448213407200424,-1.1600192738445485,1.426804081827773,-0.6574062486596913,1.6252994167131,0.18870445818133363,0.8372884714859328,-0.5146606735891385,-0.33469778111622134,-0.7395629629173573,-0.5457800097405985,0.17260635430631435,Magic,0,0,0,0,0,1,1,0
-0.5511159618156638,0.7743464472063368,1.4656524343025787,-1.1600192738445485,1.531194512773242,-0.6574062486596913,1.7197097766883602,0.188799481637145,0.8372884714859328,-0.5096974693113491,0.20837349351197845,-0.7238515943938528,-0.5412904412202899,0.16688736641491358,Magic,1,0,0,0,0,0,1,0
-0.5511159618156638,0.7743464472063368,1.7576184888655806,-1.1600192738445485,1.7792871540851538,-0.6574062486596913,1.9437822850906352,0.18879450341739076,0.8372884714859328,-0.43292148369855404,0.41450492173678516,-0.7223289713755938,-0.4714707526131855,0.07925291306428037,Magic,1,0,0,0,0,1,0,0
-0.5511159618156638,0.7743464472063368,1.8244949310824854,-1.1600192738445485,1.8353123256288917,-0.6574062486596913,1.9943257034465547,0.18889346264005186,0.8372884714859328,-0.45680406860971684,0.3418427443370037,-0.725907021396992,-0.49326444609499,0.1063218941854564,Magic,0,0,0,0,0,1,1,0
-0.5511159618156638,0.7743464472063368,1.970040639621544,-1.1600192738445485,1.9562403293974266,-0.6574062486596913,2.103350966289233,0.18880766440717833,0.8372884714859328,-0.4584674277210628,-0.11206653716142305,-0.6989114230860822,-0.49477978378558435,0.10819759266022747,Magic,0,1,1,0,0,1,0,0
1.092995279946691,-1.0697592261143407,0.23641276132708255,1.113413247826225,-0.09790708532646555,0.23733605956384557,-0.20493444946370612,0.9888265464750287,-0.9526007288067669,-1.428528266114807,-0.7052644837491445,-1.4551238855589286,-1.3274265011380506,1.9131851703935032,Mobile Price Classification,0,0,1,0,0,0,0,0
1.092995279946691,-1.0697592261143407,-0.07415294390787933,0.6228027058757987,-0.39145070655339675,-0.2700331299268575,-0.23107264941596797,0.9651574752970292,-0.7924227312580926,-1.532890202694757,-0.7052644837491445,-1.4892675656030334,-1.4115225599483714,2.183338010703304,Mobile Price Classification,0,0,1,0,0,1,0,0
1.092995279946691,-1.0697592261143407,-0.4712557192879136,-0.29659358021968374,-0.7786306173610135,-0.96044712255022,-0.2244920316446083,0.8057333181072235,-0.9526007288067669,-1.4111870723652105,-0.7052644837491445,-1.3620739982904726,-1.3133585491616975,1.547318659191844,Mobile Price Classification,0,0,0,0,0,1,0,0
1.092995279946691,-1.0697592261143407,-0.45483115162929216,-0.29659358021968374,-0.7623507620156903,-0.96044712255022,-0.20923599232965048,1.2130493235264996,-0.9526007288067669,-1.4114198465644352,-0.7052644837491445,-1.3218477044534485,-1.313547565736653,1.5504509214719582,Mobile Price Classification,0,0,0,0,0,1,0,0
1.092995279946691,-1.0697592261143407,-0.4360522776322467,-0.29659358021968374,-0.7437653811549119,-0.96044712255022,-0.19182701736836008,1.0246962239108823,-0.9526007288067669,-1.4720921454367595,-0.7052644837491445,-1.3998184603737385,-1.3626483741177615,1.750788157116204,Mobile Price Classification,0,0,0,0,0,1,0,0
0.755656437163917,-0.9942614224907841,0.336525427547475,1.283346195855265,0.08384078401954524,0.6093620646500246,-0.21682457067515024,0.8057333181072235,-1.0985246203354322,-1.4499315973588445,-0.7052644837491445,-1.4518896987532126,-1.3447525442099044,2.054115646285152,Mobile Price Classification,0,0,0,0,0,1,0,0
0.5819697629807542,-1.0586578973760017,0.336525427547475,1.283346195855265,0.13241488512853883,0.6996838496416516,-0.21682457067515024,0.8057333181072235,-1.086807509336265,-1.5340208278527567,-0.7052644837491445,-1.537229841333307,-1.4124283645113462,2.353106368703997,Mobile Price Classification,0,0,0,0,0,1,0,0
-0.1532535125171008,-0.8223273876154034,0.336525427547475,1.283346195855265,0.3644661702593327,1.1072355235730778,-0.21682457067515024,0.8057333181072235,-1.0209520111337829,-1.4797349239146278,-0.7052644837491445,-1.5276415230263964,-1.3688101855297474,2.27981733366972,Mobile Price Classification,0,0,0,0,0,1,0,0
-0.5511159618156638,-1.0153103520144229,0.336525427547475,1.283346195855265,0.5128413740582424,1.3399492077460355,-0.21682457067515024,0.8057333181072235,-0.6679856588110061,-1.4427503396320527,-0.7052644837491445,-1.5315101310419077,-1.3389438809004477,2.259216899160705,Mobile Price Classification,0,0,0,0,0,1,0,0
0.03736932808948883,-0.7390975073068227,0.336525427547475,1.283346195855265,0.29964614376053095,0.9981237229772763,-0.21682457067515024,0.8057333181072235,-0.8045572306249859,-1.4627278307662588,-0.7052644837491445,-1.4780503631400315,-1.3550915316682728,2.202986206633492,Mobile Price Classification,0,0,1,0,0,1,0,0
1.092995279946691,-1.0697592261143407,-1.6932491969956014,1.283346195855265,-2.045467846152811,0.4412750247897461,-2.088627018825742,0.7659536103272215,-1.1183245726475448,-1.2710752752321288,-0.7052644837491445,-1.2104365394168433,-1.1986851089487807,1.61323271921902,Mobile Price Classification,0,0,1,0,1,0,0,1
1.092995279946691,-1.0697592261143407,-0.6692247082491085,1.283346195855265,-0.9766437225319644,0.4412750247897461,-1.095048121230359,0.8115901557692732,-1.1183245726475448,-1.5172575816233183,-0.7052644837491445,-1.5685544237923472,-1.3989869482344763,2.2213440579277846,Mobile Price Classification,0,0,0,0,0,1,0,0
1.092995279946691,-1.0697592261143407,-0.2441913365916823,1.283346195855265,-0.5555995734099689,0.4412750247897461,-0.7127838896656121,0.806715195210343,-0.7924227312580926,-1.4999095001239524,-0.7052644837491445,-1.4668535726333867,-1.385050590433009,2.1578367653065884,Mobile Price Classification,0,0,0,0,0,1,0,0
1.092995279946691,-1.0697592261143407,0.05011670816265372,1.283346195855265,-0.27302837390670115,0.4412750247897461,-0.4577975846977137,0.8093289132800827,-0.9526007288067669,-1.5315779950615098,-0.7052644837491445,-1.4753381473206983,-1.4104711396732053,2.2792275466016827,Mobile Price Classification,0,0,0,0,0,1,0,0
1.092995279946691,-1.0697592261143407,0.24624172827139665,1.283346195855265,-0.08874706709425496,0.4412750247897461,-0.29204654751843756,0.8035041535157232,-0.9526007288067669,-1.484621386403938,-0.7052644837491445,-1.5312467873956543,-1.3727470641786028,2.106626564777713,Mobile Price Classification,0,0,0,0,0,1,0,0
-1.4363583906278339,0.7743464472063368,-0.5350317875118709,-1.1600192738445485,0.05709552678210055,0.08447324278451832,0.00691023360648983,-0.4499585552522029,-1.2900786517229408,-0.82623169331982,0.8924757812291029,-1.2275271288012728,-0.8220207090112343,0.8384653976621272,Mofn_3_7_10,0,0,0,1,0,0,1,0
-0.9759475104213955,0.7743464472063368,-0.5350317875118709,-1.1600192738445485,-0.1715114906436928,-0.34484055356373516,0.00691023360648983,-0.4499585552522029,-1.2900786517229408,-0.9944193338240764,-0.7052644837491445,-1.2789285895721694,-0.9667708003485174,0.8225380918810109,Mofn_3_7_10,1,0,0,0,0,0,1,1
-1.2009818290154144,0.7743464472063368,-0.5350317875118709,-1.1600192738445485,-0.06572992598270956,-0.14827103469538985,0.00691023360648983,-0.4499585552522029,-1.2900786517229408,-0.8828465495956298,-0.7052644837491445,-1.2315357653148755,-0.8710756512749808,0.7799171961435857,Mofn_3_7_10,1,0,0,0,0,0,1,0
-0.7597185518736443,0.7743464472063368,-0.5350317875118709,-1.1600192738445485,-0.26433546932550106,-0.5126659978779242,0.00691023360648983,-0.4499585552522029,-1.2900786517229408,-0.8284480281635687,-0.7052644837491445,-1.1452276228615315,-0.8239474837373645,0.4822721785949648,Mofn_3_7_10,0,0,0,0,0,0,1,0
-1.2009818290154144,0.7743464472063368,-0.5350317875118709,-1.1600192738445485,-0.06572992598270956,-0.14827103469538985,0.00691023360648983,-0.4499585552522029,-1.2900786517229408,-0.9152614901102489,-0.7052644837491445,-1.2315357653148755,-0.8990104270915964,0.822783533016421,Mofn_3_7_10,1,0,0,0,0,0,1,1
-1.6841500600823427,0.7743464472063368,-0.5350317875118709,-1.1600192738445485,0.20333196261345166,0.3630812917804406,0.00691023360648983,-0.4499585552522029,-1.2900786517229408,-0.6844992554180127,1.3853956675415682,-1.2374810912136598,-0.6977023978570488,0.8308471623927013,Mofn_3_7_10,0,0,0,0,0,0,0,1
-1.2009818290154144,0.7743464472063368,-0.5350317875118709,-1.1600192738445485,-0.06572992598270956,-0.14827103469538985,0.00691023360648983,-0.4499585552522029,-1.2900786517229408,-0.8643543661773827,-0.7052644837491445,-1.2040535389417428,-0.8550900186369235,0.7558809329115366,Mofn_3_7_10,0,0,0,0,0,0,1,0
-0.5511159618156638,0.7743464472063368,-1.6676326842138882,-1.1600192738445485,-1.5734492133131266,-0.6574062486596913,-1.1422065879472512,-0.45736989743379036,-1.2900786517229408,-0.7922921707056755,-0.7052644837491445,-1.0038510759163868,-0.7924496858415531,0.32728381926376715,Mofn_3_7_10,0,0,0,0,0,1,0,0
-0.5511159618156638,0.7743464472063368,-1.4658508744985812,-1.1600192738445485,-1.3462327263963139,-0.6574062486596913,-0.9255337334741774,-0.45131237577967054,-1.2900786517229408,-0.833713304252051,-0.7052644837491445,-0.8132163220044769,-0.8285227624992876,0.3881696961292723,Mofn_3_7_10,0,0,0,0,0,0,1,0
-0.5511159618156638,0.7743464472063368,-1.2607336914763787,-1.1600192738445485,-1.1188338732550935,-0.6574062486596913,-0.7109062580000042,-0.44368515439647,-1.2900786517229408,-0.9197462025305951,-0.7052644837491445,-1.0330408619910587,-0.902866672698502,0.5169088530100715,Mofn_3_7_10,1,0,0,0,0,0,1,1
